Mes y año	Mes (código)	Sexo	UE28-UE27-UE25	UE25	UE27	UE28	Número de contratos	Provincia código	Provincia nombre
Julio 2010	201007	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1279	44	Teruel
Julio 2010	201007	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	133	44	Teruel
Julio 2010	201007	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	19	44	Teruel
Julio 2010	201007	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	136	44	Teruel
Julio 2010	201007	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	9723	50	Zaragoza
Julio 2010	201007	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1267	50	Zaragoza
Julio 2010	201007	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	243	50	Zaragoza
Julio 2010	201007	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	3	50	Zaragoza
Julio 2010	201007	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1581	50	Zaragoza
Julio 2010	201007	Mujeres	No consta	No consta	No consta	No consta	2	50	Zaragoza
Junio 2010	201006	Hombres	Españoles	ESPAÑA	Españoles	Españoles	2116	22	Huesca
Junio 2010	201006	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	631	22	Huesca
Junio 2010	201006	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	155	22	Huesca
Junio 2010	201006	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	808	22	Huesca
Junio 2010	201006	Hombres	Españoles	ESPAÑA	Españoles	Españoles	1225	44	Teruel
Junio 2010	201006	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	237	44	Teruel
Junio 2010	201006	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	32	44	Teruel
Junio 2010	201006	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	410	44	Teruel
Junio 2010	201006	Hombres	Españoles	ESPAÑA	Españoles	Españoles	10221	50	Zaragoza
Junio 2010	201006	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2241	50	Zaragoza
Junio 2010	201006	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	272	50	Zaragoza
Junio 2010	201006	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	3645	50	Zaragoza
Junio 2010	201006	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	2011	22	Huesca
Junio 2010	201006	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	587	22	Huesca
Junio 2010	201006	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	206	22	Huesca
Junio 2010	201006	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	273	22	Huesca
Junio 2010	201006	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	979	44	Teruel
Junio 2010	201006	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	329	44	Teruel
Junio 2010	201006	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	23	44	Teruel
Junio 2010	201006	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	135	44	Teruel
Junio 2010	201006	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	10089	50	Zaragoza
Junio 2010	201006	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1927	50	Zaragoza
Junio 2010	201006	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	305	50	Zaragoza
Junio 2010	201006	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1527	50	Zaragoza
Mayo 2010	201005	Hombres	Españoles	ESPAÑA	Españoles	Españoles	1599	22	Huesca
Mayo 2010	201005	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1039	22	Huesca
Mayo 2010	201005	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	181	22	Huesca
Mayo 2010	201005	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1622	22	Huesca
Mayo 2010	201005	Hombres	Españoles	ESPAÑA	Españoles	Españoles	958	44	Teruel
Mayo 2010	201005	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	201	44	Teruel
Mayo 2010	201005	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	18	44	Teruel
Mayo 2010	201005	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	425	44	Teruel
Mayo 2010	201005	Hombres	Españoles	ESPAÑA	Españoles	Españoles	8917	50	Zaragoza
Mayo 2010	201005	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1735	50	Zaragoza
Mayo 2010	201005	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	331	50	Zaragoza
Mayo 2010	201005	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	1	50	Zaragoza
Mayo 2010	201005	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	3609	50	Zaragoza
Mayo 2010	201005	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1384	22	Huesca
Mayo 2010	201005	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	830	22	Huesca
Mayo 2010	201005	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	151	22	Huesca
Mayo 2010	201005	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	263	22	Huesca
Mayo 2010	201005	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	787	44	Teruel
Mayo 2010	201005	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	317	44	Teruel
Mayo 2010	201005	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	25	44	Teruel
Mayo 2010	201005	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	91	44	Teruel
Mayo 2010	201005	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	9006	50	Zaragoza
Mayo 2010	201005	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1489	50	Zaragoza
Mayo 2010	201005	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	305	50	Zaragoza
Mayo 2010	201005	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1392	50	Zaragoza
Mayo 2010	201005	Mujeres	No consta	No consta	No consta	No consta	1	50	Zaragoza
Abril 2010	201004	Hombres	Españoles	ESPAÑA	Españoles	Españoles	1306	22	Huesca
Abril 2010	201004	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	314	22	Huesca
Abril 2010	201004	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	108	22	Huesca
Abril 2010	201004	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	476	22	Huesca
Abril 2010	201004	Hombres	No consta	No consta	No consta	No consta	1	22	Huesca
Abril 2010	201004	Hombres	Españoles	ESPAÑA	Españoles	Españoles	806	44	Teruel
Abril 2010	201004	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	155	44	Teruel
Abril 2010	201004	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	68	44	Teruel
Abril 2010	201004	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	370	44	Teruel
Abril 2010	201004	Hombres	Españoles	ESPAÑA	Españoles	Españoles	7061	50	Zaragoza
Abril 2010	201004	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1013	50	Zaragoza
Abril 2010	201004	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	214	50	Zaragoza
Abril 2010	201004	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2091	50	Zaragoza
Abril 2010	201004	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1244	22	Huesca
Abril 2010	201004	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	159	22	Huesca
Abril 2010	201004	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	33	22	Huesca
Abril 2010	201004	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	159	22	Huesca
Abril 2010	201004	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	733	44	Teruel
Abril 2010	201004	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	101	44	Teruel
Abril 2010	201004	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2	44	Teruel
Abril 2010	201004	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	94	44	Teruel
Abril 2010	201004	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	7457	50	Zaragoza
Abril 2010	201004	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	728	50	Zaragoza
Abril 2010	201004	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	159	50	Zaragoza
Abril 2010	201004	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1199	50	Zaragoza
Abril 2010	201004	Mujeres	No consta	No consta	No consta	No consta	5	50	Zaragoza
Marzo 2010	201003	Hombres	Españoles	ESPAÑA	Españoles	Españoles	1554	22	Huesca
Marzo 2010	201003	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	322	22	Huesca
Marzo 2010	201003	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	90	22	Huesca
Marzo 2010	201003	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	440	22	Huesca
Marzo 2010	201003	Hombres	No consta	No consta	No consta	No consta	1	22	Huesca
Marzo 2010	201003	Hombres	Españoles	ESPAÑA	Españoles	Españoles	805	44	Teruel
Marzo 2010	201003	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	155	44	Teruel
Marzo 2010	201003	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	44	44	Teruel
Marzo 2010	201003	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	440	44	Teruel
Marzo 2010	201003	Hombres	Españoles	ESPAÑA	Españoles	Españoles	7847	50	Zaragoza
Marzo 2010	201003	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1011	50	Zaragoza
Marzo 2010	201003	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	208	50	Zaragoza
Marzo 2010	201003	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2186	50	Zaragoza
Marzo 2010	201003	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1464	22	Huesca
Marzo 2010	201003	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	204	22	Huesca
Marzo 2010	201003	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	69	22	Huesca
Marzo 2010	201003	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	218	22	Huesca
Marzo 2010	201003	Mujeres	No consta	No consta	No consta	No consta	1	22	Huesca
Marzo 2010	201003	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	852	44	Teruel
Marzo 2010	201003	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	107	44	Teruel
Marzo 2010	201003	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	9	44	Teruel
Marzo 2010	201003	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	95	44	Teruel
Marzo 2010	201003	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	8087	50	Zaragoza
Marzo 2010	201003	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	697	50	Zaragoza
Marzo 2010	201003	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	145	50	Zaragoza
Marzo 2010	201003	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	1	50	Zaragoza
Marzo 2010	201003	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1230	50	Zaragoza
Marzo 2010	201003	Mujeres	No consta	No consta	No consta	No consta	1	50	Zaragoza
Febrero 2010	201002	Hombres	Españoles	ESPAÑA	Españoles	Españoles	1430	22	Huesca
Febrero 2010	201002	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	235	22	Huesca
Febrero 2010	201002	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	95	22	Huesca
Febrero 2010	201002	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	470	22	Huesca
Febrero 2010	201002	Hombres	Españoles	ESPAÑA	Españoles	Españoles	690	44	Teruel
Febrero 2010	201002	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	139	44	Teruel
Febrero 2010	201002	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	21	44	Teruel
Febrero 2010	201002	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	285	44	Teruel
Febrero 2010	201002	Hombres	Españoles	ESPAÑA	Españoles	Españoles	6851	50	Zaragoza
Febrero 2010	201002	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	878	50	Zaragoza
Febrero 2010	201002	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	216	50	Zaragoza
Febrero 2010	201002	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	4	50	Zaragoza
Febrero 2010	201002	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1871	50	Zaragoza
Febrero 2010	201002	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1373	22	Huesca
Febrero 2010	201002	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	127	22	Huesca
Febrero 2010	201002	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	42	22	Huesca
Febrero 2010	201002	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	194	22	Huesca
Febrero 2010	201002	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	653	44	Teruel
Febrero 2010	201002	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	56	44	Teruel
Febrero 2010	201002	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	10	44	Teruel
Febrero 2010	201002	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	112	44	Teruel
Febrero 2010	201002	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	6918	50	Zaragoza
Febrero 2010	201002	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	562	50	Zaragoza
Febrero 2010	201002	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	146	50	Zaragoza
Febrero 2010	201002	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1019	50	Zaragoza
Enero 2010	201001	Hombres	Españoles	ESPAÑA	Españoles	Españoles	1434	22	Huesca
Enero 2010	201001	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	275	22	Huesca
Enero 2010	201001	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	105	22	Huesca
Enero 2010	201001	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	416	22	Huesca
Enero 2010	201001	Hombres	Españoles	ESPAÑA	Españoles	Españoles	648	44	Teruel
Enero 2010	201001	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	110	44	Teruel
Enero 2010	201001	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	10	44	Teruel
Enero 2010	201001	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	257	44	Teruel
Enero 2010	201001	Hombres	Españoles	ESPAÑA	Españoles	Españoles	6793	50	Zaragoza
Enero 2010	201001	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	871	50	Zaragoza
Enero 2010	201001	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	252	50	Zaragoza
Enero 2010	201001	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	3	50	Zaragoza
Enero 2010	201001	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1924	50	Zaragoza
Enero 2010	201001	Hombres	No consta	No consta	No consta	No consta	2	50	Zaragoza
Enero 2010	201001	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1472	22	Huesca
Enero 2010	201001	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	149	22	Huesca
Enero 2010	201001	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	75	22	Huesca
Enero 2010	201001	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	210	22	Huesca
