Mes y año	Comarca código	Comarca nombre	Sector de actividad	Afiliaciones en alta	Sexo
Septiembre 2015	14	Aranda	Agricultura, ganadería y pesca	127	Hombres
Septiembre 2015	14	Aranda	Agricultura, ganadería y pesca	23	Mujeres
Septiembre 2015	14	Aranda	Industria y energía	623	Hombres
Septiembre 2015	14	Aranda	Industria y energía	327	Mujeres
Septiembre 2015	14	Aranda	Construcción	116	Hombres
Septiembre 2015	14	Aranda	Construcción	8	Mujeres
Septiembre 2015	14	Aranda	Servicios	383	Hombres
Septiembre 2015	14	Aranda	Servicios	348	Mujeres
Septiembre 2015	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	789	Hombres
Septiembre 2015	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	289	Mujeres
Septiembre 2015	15	Ribera Alta del Ebro	Industria y energía	8747	Hombres
Septiembre 2015	15	Ribera Alta del Ebro	Industria y energía	1559	Mujeres
Septiembre 2015	15	Ribera Alta del Ebro	Construcción	849	Hombres
Septiembre 2015	15	Ribera Alta del Ebro	Construcción	74	Mujeres
Septiembre 2015	15	Ribera Alta del Ebro	Servicios	3278	Hombres
Septiembre 2015	15	Ribera Alta del Ebro	Servicios	2623	Mujeres
Septiembre 2015	16	Valdejalón	Agricultura, ganadería y pesca	2244	Hombres
Septiembre 2015	16	Valdejalón	Agricultura, ganadería y pesca	688	Mujeres
Septiembre 2015	16	Valdejalón	Industria y energía	3075	Hombres
Septiembre 2015	16	Valdejalón	Industria y energía	1361	Mujeres
Septiembre 2015	16	Valdejalón	Construcción	813	Hombres
Septiembre 2015	16	Valdejalón	Construcción	91	Mujeres
Septiembre 2015	16	Valdejalón	Servicios	2777	Hombres
Septiembre 2015	16	Valdejalón	Servicios	2607	Mujeres
Septiembre 2015	17	Central	Agricultura, ganadería y pesca	2424	Hombres
Septiembre 2015	17	Central	Agricultura, ganadería y pesca	804	Mujeres
Septiembre 2015	17	Central	Industria y energía	33356	Hombres
Septiembre 2015	17	Central	Industria y energía	10239	Mujeres
Septiembre 2015	17	Central	Construcción	13082	Hombres
Septiembre 2015	17	Central	Construcción	1904	Mujeres
Septiembre 2015	17	Central	Servicios	102813	Hombres
Septiembre 2015	17	Central	Servicios	134293	Mujeres
Septiembre 2015	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	458	Hombres
Septiembre 2015	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	161	Mujeres
Septiembre 2015	18	Ribera Baja del Ebro	Industria y energía	938	Hombres
Septiembre 2015	18	Ribera Baja del Ebro	Industria y energía	262	Mujeres
Septiembre 2015	18	Ribera Baja del Ebro	Construcción	181	Hombres
Septiembre 2015	18	Ribera Baja del Ebro	Construcción	9	Mujeres
Septiembre 2015	18	Ribera Baja del Ebro	Servicios	528	Hombres
Septiembre 2015	18	Ribera Baja del Ebro	Servicios	929	Mujeres
Septiembre 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	1706	Hombres
Septiembre 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	434	Mujeres
Septiembre 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	252	Hombres
Septiembre 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	185	Mujeres
Septiembre 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	272	Hombres
Septiembre 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	25	Mujeres
Septiembre 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	1075	Hombres
Septiembre 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	1776	Mujeres
Septiembre 2015	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	1653	Hombres
Septiembre 2015	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	355	Mujeres
Septiembre 2015	20	Comunidad de Calatayud	Industria y energía	834	Hombres
Septiembre 2015	20	Comunidad de Calatayud	Industria y energía	369	Mujeres
Septiembre 2015	20	Comunidad de Calatayud	Construcción	651	Hombres
Septiembre 2015	20	Comunidad de Calatayud	Construcción	57	Mujeres
Septiembre 2015	20	Comunidad de Calatayud	Servicios	3090	Hombres
Septiembre 2015	20	Comunidad de Calatayud	Servicios	3868	Mujeres
Septiembre 2015	21	Campo de Cariñena	Agricultura, ganadería y pesca	1265	Hombres
Septiembre 2015	21	Campo de Cariñena	Agricultura, ganadería y pesca	245	Mujeres
Septiembre 2015	21	Campo de Cariñena	Industria y energía	1502	Hombres
Septiembre 2015	21	Campo de Cariñena	Industria y energía	399	Mujeres
Septiembre 2015	21	Campo de Cariñena	Construcción	186	Hombres
Septiembre 2015	21	Campo de Cariñena	Construcción	24	Mujeres
Septiembre 2015	21	Campo de Cariñena	Servicios	562	Hombres
Septiembre 2015	21	Campo de Cariñena	Servicios	775	Mujeres
Septiembre 2015	22	Campo de Belchite	Agricultura, ganadería y pesca	268	Hombres
Septiembre 2015	22	Campo de Belchite	Agricultura, ganadería y pesca	73	Mujeres
Septiembre 2015	22	Campo de Belchite	Industria y energía	145	Hombres
Septiembre 2015	22	Campo de Belchite	Industria y energía	66	Mujeres
Septiembre 2015	22	Campo de Belchite	Construcción	60	Hombres
Septiembre 2015	22	Campo de Belchite	Construcción	4	Mujeres
Septiembre 2015	22	Campo de Belchite	Servicios	228	Hombres
Septiembre 2015	22	Campo de Belchite	Servicios	292	Mujeres
Septiembre 2015	23	Bajo Martín	Agricultura, ganadería y pesca	365	Hombres
Septiembre 2015	23	Bajo Martín	Agricultura, ganadería y pesca	105	Mujeres
Septiembre 2015	23	Bajo Martín	Industria y energía	664	Hombres
Septiembre 2015	23	Bajo Martín	Industria y energía	176	Mujeres
Septiembre 2015	23	Bajo Martín	Construcción	150	Hombres
Septiembre 2015	23	Bajo Martín	Construcción	14	Mujeres
Septiembre 2015	23	Bajo Martín	Servicios	547	Hombres
Septiembre 2015	23	Bajo Martín	Servicios	414	Mujeres
Septiembre 2015	24	Campo de Daroca	Agricultura, ganadería y pesca	478	Hombres
Septiembre 2015	24	Campo de Daroca	Agricultura, ganadería y pesca	131	Mujeres
Septiembre 2015	24	Campo de Daroca	Industria y energía	124	Hombres
Septiembre 2015	24	Campo de Daroca	Industria y energía	60	Mujeres
Septiembre 2015	24	Campo de Daroca	Construcción	116	Hombres
Septiembre 2015	24	Campo de Daroca	Construcción	6	Mujeres
Septiembre 2015	24	Campo de Daroca	Servicios	523	Hombres
Septiembre 2015	24	Campo de Daroca	Servicios	435	Mujeres
Septiembre 2015	25	Jiloca	Agricultura, ganadería y pesca	611	Hombres
Septiembre 2015	25	Jiloca	Agricultura, ganadería y pesca	216	Mujeres
Septiembre 2015	25	Jiloca	Industria y energía	583	Hombres
Septiembre 2015	25	Jiloca	Industria y energía	244	Mujeres
Septiembre 2015	25	Jiloca	Construcción	322	Hombres
Septiembre 2015	25	Jiloca	Construcción	21	Mujeres
Septiembre 2015	25	Jiloca	Servicios	617	Hombres
Septiembre 2015	25	Jiloca	Servicios	974	Mujeres
Septiembre 2015	26	Cuencas Mineras	Agricultura, ganadería y pesca	208	Hombres
Septiembre 2015	26	Cuencas Mineras	Agricultura, ganadería y pesca	71	Mujeres
Septiembre 2015	26	Cuencas Mineras	Industria y energía	616	Hombres
Septiembre 2015	26	Cuencas Mineras	Industria y energía	209	Mujeres
Septiembre 2015	26	Cuencas Mineras	Construcción	194	Hombres
Septiembre 2015	26	Cuencas Mineras	Construcción	7	Mujeres
Septiembre 2015	26	Cuencas Mineras	Servicios	386	Hombres
Septiembre 2015	26	Cuencas Mineras	Servicios	578	Mujeres
Septiembre 2015	27	Andorra-Sierra de Arcos	Agricultura, ganadería y pesca	158	Hombres
Septiembre 2015	27	Andorra-Sierra de Arcos	Agricultura, ganadería y pesca	36	Mujeres
Septiembre 2015	27	Andorra-Sierra de Arcos	Industria y energía	804	Hombres
Septiembre 2015	27	Andorra-Sierra de Arcos	Industria y energía	121	Mujeres
Septiembre 2015	27	Andorra-Sierra de Arcos	Construcción	227	Hombres
Septiembre 2015	27	Andorra-Sierra de Arcos	Construcción	16	Mujeres
Septiembre 2015	27	Andorra-Sierra de Arcos	Servicios	594	Hombres
Septiembre 2015	27	Andorra-Sierra de Arcos	Servicios	809	Mujeres
Septiembre 2015	28	Bajo Aragón	Agricultura, ganadería y pesca	1051	Hombres
Septiembre 2015	28	Bajo Aragón	Agricultura, ganadería y pesca	543	Mujeres
Septiembre 2015	28	Bajo Aragón	Industria y energía	1019	Hombres
Septiembre 2015	28	Bajo Aragón	Industria y energía	348	Mujeres
Septiembre 2015	28	Bajo Aragón	Construcción	1050	Hombres
Septiembre 2015	28	Bajo Aragón	Construcción	95	Mujeres
Septiembre 2015	28	Bajo Aragón	Servicios	2450	Hombres
Septiembre 2015	28	Bajo Aragón	Servicios	3592	Mujeres
Septiembre 2015	29	Comunidad de Teruel	Agricultura, ganadería y pesca	1131	Hombres
Septiembre 2015	29	Comunidad de Teruel	Agricultura, ganadería y pesca	297	Mujeres
Septiembre 2015	29	Comunidad de Teruel	Industria y energía	2118	Hombres
Septiembre 2015	29	Comunidad de Teruel	Industria y energía	415	Mujeres
Septiembre 2015	29	Comunidad de Teruel	Construcción	1320	Hombres
Septiembre 2015	29	Comunidad de Teruel	Construcción	131	Mujeres
Septiembre 2015	29	Comunidad de Teruel	Servicios	7243	Hombres
Septiembre 2015	29	Comunidad de Teruel	Servicios	9515	Mujeres
Septiembre 2015	30	Maestrazgo	Agricultura, ganadería y pesca	245	Hombres
Septiembre 2015	30	Maestrazgo	Agricultura, ganadería y pesca	87	Mujeres
Septiembre 2015	30	Maestrazgo	Industria y energía	84	Hombres
Septiembre 2015	30	Maestrazgo	Industria y energía	23	Mujeres
Septiembre 2015	30	Maestrazgo	Construcción	123	Hombres
Septiembre 2015	30	Maestrazgo	Construcción	4	Mujeres
Septiembre 2015	30	Maestrazgo	Servicios	196	Hombres
Septiembre 2015	30	Maestrazgo	Servicios	257	Mujeres
Septiembre 2015	31	Sierra de Albarracín	Agricultura, ganadería y pesca	183	Hombres
Septiembre 2015	31	Sierra de Albarracín	Agricultura, ganadería y pesca	60	Mujeres
Septiembre 2015	31	Sierra de Albarracín	Industria y energía	85	Hombres
Septiembre 2015	31	Sierra de Albarracín	Industria y energía	25	Mujeres
Septiembre 2015	31	Sierra de Albarracín	Construcción	145	Hombres
Septiembre 2015	31	Sierra de Albarracín	Construcción	5	Mujeres
Septiembre 2015	31	Sierra de Albarracín	Servicios	291	Hombres
Septiembre 2015	31	Sierra de Albarracín	Servicios	398	Mujeres
Septiembre 2015	32	Gúdar-Javalambre	Agricultura, ganadería y pesca	320	Hombres
Septiembre 2015	32	Gúdar-Javalambre	Agricultura, ganadería y pesca	83	Mujeres
Septiembre 2015	32	Gúdar-Javalambre	Industria y energía	445	Hombres
Septiembre 2015	32	Gúdar-Javalambre	Industria y energía	122	Mujeres
Septiembre 2015	32	Gúdar-Javalambre	Construcción	393	Hombres
Septiembre 2015	32	Gúdar-Javalambre	Construcción	26	Mujeres
Septiembre 2015	32	Gúdar-Javalambre	Servicios	551	Hombres
Septiembre 2015	32	Gúdar-Javalambre	Servicios	783	Mujeres
Septiembre 2015	33	Matarraña / Matarranya	Agricultura, ganadería y pesca	715	Hombres
Septiembre 2015	33	Matarraña / Matarranya	Agricultura, ganadería y pesca	307	Mujeres
Septiembre 2015	33	Matarraña / Matarranya	Industria y energía	345	Hombres
Septiembre 2015	33	Matarraña / Matarranya	Industria y energía	171	Mujeres
Septiembre 2015	33	Matarraña / Matarranya	Construcción	320	Hombres
Septiembre 2015	33	Matarraña / Matarranya	Construcción	14	Mujeres
Septiembre 2015	33	Matarraña / Matarranya	Servicios	498	Hombres
Septiembre 2015	33	Matarraña / Matarranya	Servicios	740	Mujeres
Junio 2015	01	La Jacetania	Agricultura, ganadería y pesca	368	Hombres
Junio 2015	01	La Jacetania	Agricultura, ganadería y pesca	45	Mujeres
Junio 2015	01	La Jacetania	Industria y energía	272	Hombres
Junio 2015	01	La Jacetania	Industria y energía	56	Mujeres
Junio 2015	01	La Jacetania	Construcción	479	Hombres
Junio 2015	01	La Jacetania	Construcción	47	Mujeres
Junio 2015	01	La Jacetania	Servicios	1796	Hombres
Junio 2015	01	La Jacetania	Servicios	2396	Mujeres
Junio 2015	02	Alto Gállego	Agricultura, ganadería y pesca	139	Hombres
Junio 2015	02	Alto Gállego	Agricultura, ganadería y pesca	37	Mujeres
Junio 2015	02	Alto Gállego	Industria y energía	656	Hombres
Junio 2015	02	Alto Gállego	Industria y energía	277	Mujeres
Junio 2015	02	Alto Gállego	Construcción	455	Hombres
Junio 2015	02	Alto Gállego	Construcción	52	Mujeres
Junio 2015	02	Alto Gállego	Servicios	1397	Hombres
Junio 2015	02	Alto Gállego	Servicios	1409	Mujeres
Junio 2015	03	Sobrarbe	Agricultura, ganadería y pesca	303	Hombres
Junio 2015	03	Sobrarbe	Agricultura, ganadería y pesca	64	Mujeres
Junio 2015	03	Sobrarbe	Industria y energía	116	Hombres
Junio 2015	03	Sobrarbe	Industria y energía	25	Mujeres
Junio 2015	03	Sobrarbe	Construcción	341	Hombres
Junio 2015	03	Sobrarbe	Construcción	24	Mujeres
Junio 2015	03	Sobrarbe	Servicios	823	Hombres
Junio 2015	03	Sobrarbe	Servicios	1152	Mujeres
Junio 2015	04	La Ribagorza	Agricultura, ganadería y pesca	689	Hombres
Junio 2015	04	La Ribagorza	Agricultura, ganadería y pesca	147	Mujeres
Junio 2015	04	La Ribagorza	Industria y energía	203	Hombres
Junio 2015	04	La Ribagorza	Industria y energía	100	Mujeres
Junio 2015	04	La Ribagorza	Construcción	468	Hombres
Junio 2015	04	La Ribagorza	Construcción	36	Mujeres
Junio 2015	04	La Ribagorza	Servicios	1155	Hombres
Junio 2015	04	La Ribagorza	Servicios	1616	Mujeres
Junio 2015	05	Cinco Villas	Agricultura, ganadería y pesca	2404	Hombres
Junio 2015	05	Cinco Villas	Agricultura, ganadería y pesca	485	Mujeres
Junio 2015	05	Cinco Villas	Industria y energía	1526	Hombres
Junio 2015	05	Cinco Villas	Industria y energía	736	Mujeres
Junio 2015	05	Cinco Villas	Construcción	775	Hombres
Junio 2015	05	Cinco Villas	Construcción	73	Mujeres
Junio 2015	05	Cinco Villas	Servicios	2176	Hombres
Junio 2015	05	Cinco Villas	Servicios	2754	Mujeres
Junio 2015	06	Hoya de Huesca / Plana de Uesca	Agricultura, ganadería y pesca	1744	Hombres
Junio 2015	06	Hoya de Huesca / Plana de Uesca	Agricultura, ganadería y pesca	337	Mujeres
Junio 2015	06	Hoya de Huesca / Plana de Uesca	Industria y energía	2007	Hombres
Junio 2015	06	Hoya de Huesca / Plana de Uesca	Industria y energía	493	Mujeres
Junio 2015	06	Hoya de Huesca / Plana de Uesca	Construcción	1816	Hombres
Junio 2015	06	Hoya de Huesca / Plana de Uesca	Construcción	201	Mujeres
Junio 2015	06	Hoya de Huesca / Plana de Uesca	Servicios	10146	Hombres
Junio 2015	06	Hoya de Huesca / Plana de Uesca	Servicios	14473	Mujeres
Junio 2015	07	Somontano de Barbastro	Agricultura, ganadería y pesca	909	Hombres
Junio 2015	07	Somontano de Barbastro	Agricultura, ganadería y pesca	180	Mujeres
Junio 2015	07	Somontano de Barbastro	Industria y energía	1250	Hombres
Junio 2015	07	Somontano de Barbastro	Industria y energía	350	Mujeres
Junio 2015	07	Somontano de Barbastro	Construcción	560	Hombres
Junio 2015	07	Somontano de Barbastro	Construcción	59	Mujeres
Junio 2015	07	Somontano de Barbastro	Servicios	2299	Hombres
Junio 2015	07	Somontano de Barbastro	Servicios	3596	Mujeres
Junio 2015	08	Cinca Medio	Agricultura, ganadería y pesca	1333	Hombres
Junio 2015	08	Cinca Medio	Agricultura, ganadería y pesca	342	Mujeres
Junio 2015	08	Cinca Medio	Industria y energía	1601	Hombres
Junio 2015	08	Cinca Medio	Industria y energía	424	Mujeres
Junio 2015	08	Cinca Medio	Construcción	639	Hombres
Junio 2015	08	Cinca Medio	Construcción	58	Mujeres
Junio 2015	08	Cinca Medio	Servicios	1832	Hombres
Junio 2015	08	Cinca Medio	Servicios	2437	Mujeres
Junio 2015	09	La Litera / La Llitera	Agricultura, ganadería y pesca	1493	Hombres
Junio 2015	09	La Litera / La Llitera	Agricultura, ganadería y pesca	427	Mujeres
Junio 2015	09	La Litera / La Llitera	Industria y energía	1512	Hombres
Junio 2015	09	La Litera / La Llitera	Industria y energía	355	Mujeres
Junio 2015	09	La Litera / La Llitera	Construcción	690	Hombres
Junio 2015	09	La Litera / La Llitera	Construcción	80	Mujeres
Junio 2015	09	La Litera / La Llitera	Servicios	1387	Hombres
Junio 2015	09	La Litera / La Llitera	Servicios	1755	Mujeres
Junio 2015	10	Los Monegros	Agricultura, ganadería y pesca	2071	Hombres
Junio 2015	10	Los Monegros	Agricultura, ganadería y pesca	525	Mujeres
Junio 2015	10	Los Monegros	Industria y energía	507	Hombres
Junio 2015	10	Los Monegros	Industria y energía	159	Mujeres
Junio 2015	10	Los Monegros	Construcción	552	Hombres
Junio 2015	10	Los Monegros	Construcción	47	Mujeres
Junio 2015	10	Los Monegros	Servicios	1093	Hombres
Junio 2015	10	Los Monegros	Servicios	1246	Mujeres
Junio 2015	11	Bajo Cinca / Baix Cinca	Agricultura, ganadería y pesca	5540	Hombres
Junio 2015	11	Bajo Cinca / Baix Cinca	Agricultura, ganadería y pesca	1503	Mujeres
Junio 2015	11	Bajo Cinca / Baix Cinca	Industria y energía	1066	Hombres
Junio 2015	11	Bajo Cinca / Baix Cinca	Industria y energía	592	Mujeres
Junio 2015	11	Bajo Cinca / Baix Cinca	Construcción	644	Hombres
Junio 2015	11	Bajo Cinca / Baix Cinca	Construcción	64	Mujeres
Junio 2015	11	Bajo Cinca / Baix Cinca	Servicios	2879	Hombres
Junio 2015	11	Bajo Cinca / Baix Cinca	Servicios	3769	Mujeres
Junio 2015	12	Tarazona y el Moncayo	Agricultura, ganadería y pesca	229	Hombres
Junio 2015	12	Tarazona y el Moncayo	Agricultura, ganadería y pesca	54	Mujeres
Junio 2015	12	Tarazona y el Moncayo	Industria y energía	672	Hombres
Junio 2015	12	Tarazona y el Moncayo	Industria y energía	392	Mujeres
Junio 2015	12	Tarazona y el Moncayo	Construcción	254	Hombres
Junio 2015	12	Tarazona y el Moncayo	Construcción	25	Mujeres
Junio 2015	12	Tarazona y el Moncayo	Servicios	996	Hombres
Junio 2015	12	Tarazona y el Moncayo	Servicios	1091	Mujeres
Junio 2015	13	Campo de Borja	Agricultura, ganadería y pesca	594	Hombres
Junio 2015	13	Campo de Borja	Agricultura, ganadería y pesca	157	Mujeres
Junio 2015	13	Campo de Borja	Industria y energía	724	Hombres
Junio 2015	13	Campo de Borja	Industria y energía	478	Mujeres
Junio 2015	13	Campo de Borja	Construcción	271	Hombres
Junio 2015	13	Campo de Borja	Construcción	17	Mujeres
Junio 2015	13	Campo de Borja	Servicios	865	Hombres
Junio 2015	13	Campo de Borja	Servicios	1532	Mujeres
Junio 2015	14	Aranda	Agricultura, ganadería y pesca	175	Hombres
Junio 2015	14	Aranda	Agricultura, ganadería y pesca	26	Mujeres
Junio 2015	14	Aranda	Industria y energía	740	Hombres
Junio 2015	14	Aranda	Industria y energía	423	Mujeres
Junio 2015	14	Aranda	Construcción	125	Hombres
Junio 2015	14	Aranda	Construcción	6	Mujeres
Junio 2015	14	Aranda	Servicios	394	Hombres
Junio 2015	14	Aranda	Servicios	361	Mujeres
Junio 2015	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	897	Hombres
Junio 2015	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	326	Mujeres
Junio 2015	15	Ribera Alta del Ebro	Industria y energía	8775	Hombres
Junio 2015	15	Ribera Alta del Ebro	Industria y energía	1546	Mujeres
Junio 2015	15	Ribera Alta del Ebro	Construcción	792	Hombres
Junio 2015	15	Ribera Alta del Ebro	Construcción	71	Mujeres
Junio 2015	15	Ribera Alta del Ebro	Servicios	3321	Hombres
Junio 2015	15	Ribera Alta del Ebro	Servicios	2676	Mujeres
Junio 2015	16	Valdejalón	Agricultura, ganadería y pesca	3083	Hombres
Junio 2015	16	Valdejalón	Agricultura, ganadería y pesca	1045	Mujeres
Junio 2015	16	Valdejalón	Industria y energía	3095	Hombres
Junio 2015	16	Valdejalón	Industria y energía	1336	Mujeres
Junio 2015	16	Valdejalón	Construcción	794	Hombres
Junio 2015	16	Valdejalón	Construcción	85	Mujeres
Junio 2015	16	Valdejalón	Servicios	3029	Hombres
Junio 2015	16	Valdejalón	Servicios	2721	Mujeres
Junio 2015	17	Central	Agricultura, ganadería y pesca	2469	Hombres
Junio 2015	17	Central	Agricultura, ganadería y pesca	835	Mujeres
Junio 2015	17	Central	Industria y energía	33074	Hombres
Junio 2015	17	Central	Industria y energía	10079	Mujeres
Junio 2015	17	Central	Construcción	12921	Hombres
