Año	Provincia	Municipio	Entidad singular	Núcleo/diseminado	Personas
2019	44-Teruel	44209-Santa Eulalia	442090001 - Santa Eulalia	44209000101 - Santa Eulalia	1055
2019	44-Teruel	44209-Santa Eulalia	442090001 - Santa Eulalia	44209000199 - *Diseminado*	6
2019	44-Teruel	44210-Sarrión	442100001 - Escaleruela (La)	44210000199 - *Diseminado*	22
2019	44-Teruel	44210-Sarrión	442100002 - Sarrión	44210000201 - Sarrión	1079
2019	44-Teruel	44210-Sarrión	442100002 - Sarrión	44210000299 - *Diseminado*	27
2019	44-Teruel	44211-Segura de los Baños	442110001 - Segura de los Baños	44211000101 - Segura de los Baños	38
2019	44-Teruel	44212-Seno	442120001 - Seno	44212000101 - Seno	43
2019	44-Teruel	44213-Singra	442130001 - Singra	44213000101 - Singra	75
2019	44-Teruel	44215-Terriente	442150001 - Terriente	44215000101 - Terriente	107
2019	44-Teruel	44215-Terriente	442150001 - Terriente	44215000199 - *Diseminado*	36
2019	44-Teruel	44215-Terriente	442150002 - Villarejo (El)	44215000201 - Villarejo (El)	40
2019	44-Teruel	44216-Teruel	442160001 - Aldehuela	44216000101 - Aldehuela	62
2019	44-Teruel	44216-Teruel	442160002 - Campillo (El)	44216000201 - Campillo (El)	60
2019	44-Teruel	44216-Teruel	442160003 - Castralvo	44216000301 - Castralvo	325
2019	44-Teruel	44216-Teruel	442160003 - Castralvo	44216000399 - *Diseminado*	23
2019	44-Teruel	44216-Teruel	442160004 - Caudé	44216000401 - Caudé	194
2019	44-Teruel	44216-Teruel	442160004 - Caudé	44216000499 - *Diseminado*	12
2019	44-Teruel	44216-Teruel	442160005 - Concud	44216000501 - Concud	125
2019	44-Teruel	44216-Teruel	442160005 - Concud	44216000599 - *Diseminado*	3
2019	44-Teruel	44216-Teruel	442160007 - San Blas	44216000701 - San Blas	669
2019	44-Teruel	44216-Teruel	442160007 - San Blas	44216000799 - *Diseminado*	44
2019	44-Teruel	44216-Teruel	442160008 - Teruel	44216000801 - Teruel	32756
2019	44-Teruel	44216-Teruel	442160008 - Teruel	44216000899 - *Diseminado*	684
2019	44-Teruel	44216-Teruel	442160009 - Tortajada	44216000901 - Tortajada	93
2019	44-Teruel	44216-Teruel	442160010 - Valdecebro	44216001001 - Valdecebro	43
2019	44-Teruel	44216-Teruel	442160011 - Villalba Baja	44216001101 - Villalba Baja	180
2019	44-Teruel	44216-Teruel	442160012 - Villaspesa	44216001201 - Villaspesa	609
2019	44-Teruel	44216-Teruel	442160012 - Villaspesa	44216001299 - *Diseminado*	8
2019	44-Teruel	44217-Toril y Masegoso	442170001 - Masegoso	44217000101 - Masegoso	11
2019	44-Teruel	44217-Toril y Masegoso	442170002 - Toril	44217000201 - Toril	21
2019	44-Teruel	44218-Tormón	442180001 - Tormón	44218000101 - Tormón	30
2019	44-Teruel	44219-Tornos	442190001 - Tornos	44219000101 - Tornos	206
2019	44-Teruel	44220-Torralba de los Sisones	442200001 - Torralba de los Sisones	44220000101 - Torralba de los Sisones	155
2019	44-Teruel	44221-Torrecilla de Alcañiz	442210001 - Torrecilla de Alcañiz	44221000101 - Torrecilla de Alcañiz	433
2019	44-Teruel	44222-Torrecilla del Rebollar	442220001 - Godos	44222000101 - Godos	52
2019	44-Teruel	44222-Torrecilla del Rebollar	442220002 - Torrecilla del Rebollar	44222000201 - Torrecilla del Rebollar	72
2019	44-Teruel	44223-Torre de Arcas	442230001 - Torre de Arcas	44223000101 - Torre de Arcas	74
2019	44-Teruel	44223-Torre de Arcas	442230001 - Torre de Arcas	44223000199 - *Diseminado*	16
2019	44-Teruel	44224-Torre de las Arcas	442240001 - Torre de las Arcas	44224000101 - Torre de las Arcas	28
2019	44-Teruel	44225-Torre del Compte	442250001 - Torre del Compte	44225000101 - Torre del Compte	116
2019	44-Teruel	44225-Torre del Compte	442250001 - Torre del Compte	44225000199 - *Diseminado*	4
2019	44-Teruel	44226-Torrelacárcel	442260001 - Torrelacárcel	44226000101 - Torrelacárcel	149
2019	44-Teruel	44226-Torrelacárcel	442260001 - Torrelacárcel	44226000199 - *Diseminado*	2
2019	44-Teruel	44227-Torre los Negros	442270001 - Torre los Negros	44227000101 - Torre los Negros	84
2019	44-Teruel	44228-Torremocha de Jiloca	442280001 - Torremocha de Jiloca	44228000101 - Torremocha de Jiloca	108
2019	44-Teruel	44228-Torremocha de Jiloca	442280001 - Torremocha de Jiloca	44228000199 - *Diseminado*	1
2019	44-Teruel	44229-Torres de Albarracín	442290001 - Torres de Albarracín	44229000101 - Torres de Albarracín	177
2019	44-Teruel	44229-Torres de Albarracín	442290001 - Torres de Albarracín	44229000199 - *Diseminado*	3
2019	44-Teruel	44230-Torrevelilla	442300001 - Torrevelilla	44230000101 - Torrevelilla	178
2019	44-Teruel	44230-Torrevelilla	442300001 - Torrevelilla	44230000199 - *Diseminado*	8
2019	44-Teruel	44231-Torrijas	442310001 - Torrijas	44231000101 - Torrijas	41
2019	44-Teruel	44232-Torrijo del Campo	442320001 - Torrijo del Campo	44232000101 - Torrijo del Campo	455
2019	44-Teruel	44234-Tramacastiel	442340001 - Mas de la Cabrera	44234000101 - Mas de la Cabrera	29
2019	44-Teruel	44234-Tramacastiel	442340002 - Tramacastiel	44234000201 - Tramacastiel	43
2019	44-Teruel	44235-Tramacastilla	442350001 - Tramacastilla	44235000101 - Tramacastilla	101
2019	44-Teruel	44235-Tramacastilla	442350001 - Tramacastilla	44235000199 - *Diseminado*	2
2019	44-Teruel	44236-Tronchón	442360001 - Tronchón	44236000101 - Tronchón	55
2019	44-Teruel	44236-Tronchón	442360001 - Tronchón	44236000199 - *Diseminado*	12
2019	44-Teruel	44237-Urrea de Gaén	442370001 - Urrea de Gaén	44237000101 - Urrea de Gaén	431
2019	44-Teruel	44237-Urrea de Gaén	442370001 - Urrea de Gaén	44237000199 - *Diseminado*	4
2019	44-Teruel	44238-Utrillas	442380001 - Barriada Obrera del Sur	44238000101 - Barriada Obrera del Sur	205
2019	44-Teruel	44238-Utrillas	442380002 - Parras de Martín (Las)	44238000201 - Parras de Martín (Las)	17
2019	44-Teruel	44238-Utrillas	442380003 - Utrillas	44238000301 - Utrillas	2756
2019	44-Teruel	44239-Valacloche	442390001 - Valacloche	44239000101 - Valacloche	21
2019	44-Teruel	44239-Valacloche	442390001 - Valacloche	44239000199 - *Diseminado*	1
2019	44-Teruel	44240-Valbona	442400001 - Valbona	44240000101 - Valbona	162
2019	44-Teruel	44240-Valbona	442400001 - Valbona	44240000199 - *Diseminado*	5
2019	44-Teruel	44241-Valdealgorfa	442410001 - Valdealgorfa	44241000101 - Valdealgorfa	608
2019	44-Teruel	44241-Valdealgorfa	442410001 - Valdealgorfa	44241000199 - *Diseminado*	4
2019	44-Teruel	44243-Valdecuenca	442430001 - Valdecuenca	44243000101 - Valdecuenca	34
2019	44-Teruel	44244-Valdelinares	442440001 - Valdelinares	44244000101 - Valdelinares	87
2019	44-Teruel	44244-Valdelinares	442440001 - Valdelinares	44244000199 - *Diseminado*	1
2019	44-Teruel	44245-Valdeltormo	442450001 - Valdeltormo	44245000101 - Valdeltormo	283
2019	44-Teruel	44246-Valderrobres	442460001 - Valderrobres	44246000101 - Valderrobres	2352
2019	44-Teruel	44246-Valderrobres	442460001 - Valderrobres	44246000199 - *Diseminado*	73
2019	44-Teruel	44247-Valjunquera	442470001 - Valjunquera	44247000101 - Valjunquera	319
2019	44-Teruel	44247-Valjunquera	442470001 - Valjunquera	44247000199 - *Diseminado*	11
2019	44-Teruel	44249-Vallecillo (El)	442490001 - Vallecillo (El)	44249000101 - Vallecillo (El)	47
2019	44-Teruel	44250-Veguillas de la Sierra	442500001 - Veguillas de la Sierra	44250000101 - Veguillas de la Sierra	19
2019	44-Teruel	44251-Villafranca del Campo	442510001 - Villafranca del Campo	44251000101 - Villafranca del Campo	294
2019	44-Teruel	44251-Villafranca del Campo	442510001 - Villafranca del Campo	44251000199 - *Diseminado*	4
2019	44-Teruel	44252-Villahermosa del Campo	442520001 - Villahermosa del Campo	44252000101 - Villahermosa del Campo	89
2019	44-Teruel	44256-Villanueva del Rebollar de la Sierra	442560001 - Villanueva del Rebollar de la Sierra	44256000101 - Villanueva del Rebollar de la Sierra	35
2019	44-Teruel	44256-Villanueva del Rebollar de la Sierra	442560001 - Villanueva del Rebollar de la Sierra	44256000199 - *Diseminado*	4
2019	44-Teruel	44257-Villar del Cobo	442570001 - Villar del Cobo	44257000101 - Villar del Cobo	162
2019	44-Teruel	44257-Villar del Cobo	442570001 - Villar del Cobo	44257000199 - *Diseminado*	2
2019	44-Teruel	44258-Villar del Salz	442580001 - Villar del Salz	44258000101 - Villar del Salz	55
2019	44-Teruel	44260-Villarluengo	442600001 - Montoro de Mezquita	44260000101 - Montoro de Mezquita	13
2019	44-Teruel	44260-Villarluengo	442600001 - Montoro de Mezquita	44260000199 - *Diseminado*	3
2019	44-Teruel	44260-Villarluengo	442600002 - Villarluengo	44260000201 - Villarluengo	115
2019	44-Teruel	44260-Villarluengo	442600002 - Villarluengo	44260000299 - *Diseminado*	39
2019	44-Teruel	44261-Villarquemado	442610001 - Villarquemado	44261000101 - Villarquemado	852
2019	44-Teruel	44261-Villarquemado	442610001 - Villarquemado	44261000199 - *Diseminado*	11
2019	44-Teruel	44262-Villarroya de los Pinares	442620001 - Villarroya de los Pinares	44262000101 - Villarroya de los Pinares	169
2019	44-Teruel	44262-Villarroya de los Pinares	442620001 - Villarroya de los Pinares	44262000199 - *Diseminado*	3
2019	44-Teruel	44263-Villastar	442630001 - Villastar	44263000101 - Villastar	488
2019	44-Teruel	44263-Villastar	442630001 - Villastar	44263000199 - *Diseminado*	17
2019	44-Teruel	44264-Villel	442640002 - Villel	44264000201 - Villel	329
2019	44-Teruel	44265-Vinaceite	442650001 - Vinaceite	44265000101 - Vinaceite	251
2019	44-Teruel	44266-Visiedo	442660001 - Visiedo	44266000101 - Visiedo	119
2019	44-Teruel	44267-Vivel del Río Martín	442670001 - Armillas	44267000101 - Armillas	7
2019	44-Teruel	44267-Vivel del Río Martín	442670002 - Vivel del Río Martín	44267000201 - Vivel del Río Martín	66
2019	44-Teruel	44268-Zoma (La)	442680001 - Zoma (La)	44268000101 - Zoma (La)	33
2019	50-Zaragoza	50001-Abanto	500010001 - Abanto	50001000101 - Abanto	100
2019	50-Zaragoza	50002-Acered	500020001 - Acered	50002000101 - Acered	166
2019	50-Zaragoza	50003-Agón	500030001 - Agón	50003000101 - Agón	137
2019	50-Zaragoza	50004-Aguarón	500040001 - Aguarón	50004000101 - Aguarón	633
2019	50-Zaragoza	50004-Aguarón	500040001 - Aguarón	50004000199 - *Diseminado*	3
2019	50-Zaragoza	50005-Aguilón	500050001 - Aguilón	50005000101 - Aguilón	250
2019	50-Zaragoza	50005-Aguilón	500050001 - Aguilón	50005000199 - *Diseminado*	1
2019	50-Zaragoza	50006-Ainzón	500060001 - Ainzón	50006000101 - Ainzón	1056
2019	50-Zaragoza	50006-Ainzón	500060001 - Ainzón	50006000199 - *Diseminado*	21
2019	50-Zaragoza	50007-Aladrén	500070001 - Aladrén	50007000101 - Aladrén	52
2019	50-Zaragoza	50008-Alagón	500080001 - Alagón	50008000101 - Alagón	6994
2019	50-Zaragoza	50008-Alagón	500080001 - Alagón	50008000199 - *Diseminado*	169
2019	50-Zaragoza	50009-Alarba	500090001 - Alarba	50009000101 - Alarba	124
2019	50-Zaragoza	50010-Alberite de San Juan	500100001 - Alberite de San Juan	50010000101 - Alberite de San Juan	69
2019	50-Zaragoza	50011-Albeta	500110001 - Albeta	50011000101 - Albeta	131
2019	50-Zaragoza	50011-Albeta	500110001 - Albeta	50011000199 - *Diseminado*	2
2019	50-Zaragoza	50012-Alborge	500120001 - Alborge	50012000101 - Alborge	107
2019	50-Zaragoza	50013-Alcalá de Ebro	500130001 - Alcalá de Ebro	50013000101 - Alcalá de Ebro	232
2019	50-Zaragoza	50013-Alcalá de Ebro	500130001 - Alcalá de Ebro	50013000199 - *Diseminado*	14
2019	50-Zaragoza	50014-Alcalá de Moncayo	500140001 - Alcalá de Moncayo	50014000101 - Alcalá de Moncayo	140
2019	50-Zaragoza	50014-Alcalá de Moncayo	500140001 - Alcalá de Moncayo	50014000199 - *Diseminado*	3
2019	50-Zaragoza	50015-Alconchel de Ariza	500150001 - Alconchel de Ariza	50015000101 - Alconchel de Ariza	62
2019	50-Zaragoza	50016-Aldehuela de Liestos	500160001 - Aldehuela de Liestos	50016000101 - Aldehuela de Liestos	48
2019	50-Zaragoza	50017-Alfajarín	500170001 - Alfajarín	50017000101 - Alfajarín	2049
2019	50-Zaragoza	50017-Alfajarín	500170001 - Alfajarín	50017000199 - *Diseminado*	18
2019	50-Zaragoza	50017-Alfajarín	500170002 - Condado (El)	50017000201 - Condado (El)	177
2019	50-Zaragoza	50017-Alfajarín	500170002 - Condado (El)	50017000299 - *Diseminado*	2
2019	50-Zaragoza	50017-Alfajarín	500170003 - Huertos (Los)	50017000301 - Huertos (Los)	69
2019	50-Zaragoza	50018-Alfamén	500180001 - Alfamén	50018000101 - Alfamén	1383
2019	50-Zaragoza	50018-Alfamén	500180001 - Alfamén	50018000199 - *Diseminado*	63
2019	50-Zaragoza	50019-Alforque	500190001 - Alforque	50019000101 - Alforque	68
2019	50-Zaragoza	50020-Alhama de Aragón	500200001 - Alhama de Aragón	50020000101 - Alhama de Aragón	1013
2019	50-Zaragoza	50020-Alhama de Aragón	500200001 - Alhama de Aragón	50020000199 - *Diseminado*	7
2019	50-Zaragoza	50021-Almochuel	500210001 - Almochuel	50021000101 - Almochuel	25
2019	50-Zaragoza	50022-Almolda (La)	500220001 - Almolda (La)	50022000101 - Almolda (La)	553
2019	50-Zaragoza	50023-Almonacid de la Cuba	500230001 - Almonacid de la Cuba	50023000101 - Almonacid de la Cuba	240
2019	50-Zaragoza	50023-Almonacid de la Cuba	500230001 - Almonacid de la Cuba	50023000199 - *Diseminado*	3
2019	50-Zaragoza	50024-Almonacid de la Sierra	500240001 - Almonacid de la Sierra	50024000101 - Almonacid de la Sierra	729
2019	50-Zaragoza	50024-Almonacid de la Sierra	500240001 - Almonacid de la Sierra	50024000199 - *Diseminado*	6
2019	50-Zaragoza	50025-Almunia de Doña Godina (La)	500250001 - Almunia de Doña Godina (La)	50025000101 - Almunia de Doña Godina (La)	7614
2019	50-Zaragoza	50025-Almunia de Doña Godina (La)	500250001 - Almunia de Doña Godina (La)	50025000199 - *Diseminado*	337
2019	50-Zaragoza	50026-Alpartir	500260001 - Alpartir	50026000101 - Alpartir	554
2019	50-Zaragoza	50026-Alpartir	500260001 - Alpartir	50026000199 - *Diseminado*	1
2019	50-Zaragoza	50027-Ambel	500270001 - Ambel	50027000101 - Ambel	248
2019	50-Zaragoza	50027-Ambel	500270001 - Ambel	50027000199 - *Diseminado*	6
2019	50-Zaragoza	50028-Anento	500280001 - Anento	50028000101 - Anento	106
2019	50-Zaragoza	50029-Aniñón	500290001 - Aniñón	50029000101 - Aniñón	705
2019	50-Zaragoza	50029-Aniñón	500290001 - Aniñón	50029000199 - *Diseminado*	1
2019	50-Zaragoza	50030-Añón de Moncayo	500300001 - Añón de Moncayo	50030000101 - Añón de Moncayo	193
2019	50-Zaragoza	50030-Añón de Moncayo	500300001 - Añón de Moncayo	50030000199 - *Diseminado*	19
2019	50-Zaragoza	50031-Aranda de Moncayo	500310001 - Aranda de Moncayo	50031000101 - Aranda de Moncayo	146
2019	50-Zaragoza	50031-Aranda de Moncayo	500310001 - Aranda de Moncayo	50031000199 - *Diseminado*	6
2019	50-Zaragoza	50032-Arándiga	500320001 - Arándiga	50032000101 - Arándiga	301
2019	50-Zaragoza	50032-Arándiga	500320001 - Arándiga	50032000199 - *Diseminado*	1
2019	50-Zaragoza	50033-Ardisa	500330001 - Ardisa	50033000101 - Ardisa	60
2019	50-Zaragoza	50033-Ardisa	500330002 - Casas de Esper	50033000201 - Casas de Esper	10
2019	50-Zaragoza	50034-Ariza	500340001 - Ariza	50034000101 - Ariza	1099
2019	50-Zaragoza	50034-Ariza	500340001 - Ariza	50034000199 - *Diseminado*	16
2019	50-Zaragoza	50035-Artieda	500350001 - Artieda	50035000101 - Artieda	79
2019	50-Zaragoza	50035-Artieda	500350001 - Artieda	50035000199 - *Diseminado*	1
2019	50-Zaragoza	50036-Asín	500360001 - Asín	50036000101 - Asín	109
2019	50-Zaragoza	50036-Asín	500360001 - Asín	50036000199 - *Diseminado*	1
2019	50-Zaragoza	50037-Atea	500370001 - Atea	50037000101 - Atea	151
2019	50-Zaragoza	50038-Ateca	500380001 - Ateca	50038000101 - Ateca	1748
2019	50-Zaragoza	50038-Ateca	500380001 - Ateca	50038000199 - *Diseminado*	14
2019	50-Zaragoza	50039-Azuara	500390001 - Azuara	50039000101 - Azuara	527
2019	50-Zaragoza	50039-Azuara	500390001 - Azuara	50039000199 - *Diseminado*	13
2019	50-Zaragoza	50040-Badules	500400001 - Badules	50040000101 - Badules	85
2019	50-Zaragoza	50041-Bagüés	500410001 - Bagüés	50041000101 - Bagüés	17
2019	50-Zaragoza	50042-Balconchán	500420001 - Balconchán	50042000101 - Balconchán	16
2019	50-Zaragoza	50043-Bárboles	500430001 - Bárboles	50043000101 - Bárboles	237
2019	50-Zaragoza	50043-Bárboles	500430001 - Bárboles	50043000199 - *Diseminado*	20
2019	50-Zaragoza	50043-Bárboles	500430002 - Oitura	50043000201 - Oitura	23
2019	50-Zaragoza	50043-Bárboles	500430002 - Oitura	50043000299 - *Diseminado*	3
2019	50-Zaragoza	50043-Bárboles	500430003 - Peramán	50043000399 - *Diseminado*	10
2019	50-Zaragoza	50044-Bardallur	500440001 - Bardallur	50044000101 - Bardallur	247
2019	50-Zaragoza	50044-Bardallur	500440001 - Bardallur	50044000199 - *Diseminado*	7
2019	50-Zaragoza	50045-Belchite	500450001 - Belchite	50045000101 - Belchite	1479
2019	50-Zaragoza	50045-Belchite	500450001 - Belchite	50045000199 - *Diseminado*	26
2019	50-Zaragoza	50046-Belmonte de Gracián	500460001 - Belmonte de Gracián	50046000101 - Belmonte de Gracián	193
2019	50-Zaragoza	50046-Belmonte de Gracián	500460001 - Belmonte de Gracián	50046000102 - Viver de Vicor	4
2019	50-Zaragoza	50047-Berdejo	500470001 - Berdejo	50047000101 - Berdejo	47
2019	50-Zaragoza	50048-Berrueco	500480001 - Berrueco	50048000101 - Berrueco	33
2019	50-Zaragoza	50048-Berrueco	500480001 - Berrueco	50048000199 - *Diseminado*	1
2019	50-Zaragoza	50050-Bijuesca	500500001 - Bijuesca	50050000101 - Bijuesca	94
2019	50-Zaragoza	50051-Biota	500510001 - Biota	50051000101 - Biota	926
2019	50-Zaragoza	50051-Biota	500510002 - Malpica de Arba	50051000201 - Malpica de Arba	15
2019	50-Zaragoza	50052-Bisimbre	500520001 - Bisimbre	50052000101 - Bisimbre	92
2019	50-Zaragoza	50053-Boquiñeni	500530001 - Boquiñeni	50053000101 - Boquiñeni	783
2019	50-Zaragoza	50053-Boquiñeni	500530003 - Calvario (El)	50053000301 - Calvario (El)	4
2019	50-Zaragoza	50054-Bordalba	500540001 - Bordalba	50054000101 - Bordalba	56
2019	50-Zaragoza	50055-Borja	500550001 - Borja	50055000101 - Borja	4876
2019	50-Zaragoza	50055-Borja	500550001 - Borja	50055000199 - *Diseminado*	70
2019	50-Zaragoza	50055-Borja	500550002 - Santuario de Misericordia	50055000201 - Santuario de Misericordia	23
2019	50-Zaragoza	50056-Botorrita	500560001 - Botorrita	50056000101 - Botorrita	477
2019	50-Zaragoza	50056-Botorrita	500560001 - Botorrita	50056000199 - *Diseminado*	11
2019	50-Zaragoza	50057-Brea de Aragón	500570001 - Brea de Aragón	50057000101 - Brea de Aragón	1609
2019	50-Zaragoza	50058-Bubierca	500580001 - Bubierca	50058000101 - Bubierca	63
2019	50-Zaragoza	50058-Bubierca	500580001 - Bubierca	50058000199 - *Diseminado*	3
2019	50-Zaragoza	50059-Bujaraloz	500590001 - Bujaraloz	50059000101 - Bujaraloz	984
2019	50-Zaragoza	50059-Bujaraloz	500590001 - Bujaraloz	50059000199 - *Diseminado*	1
2019	50-Zaragoza	50060-Bulbuente	500600001 - Bulbuente	50060000101 - Bulbuente	210
2019	50-Zaragoza	50060-Bulbuente	500600001 - Bulbuente	50060000199 - *Diseminado*	11
2019	50-Zaragoza	50061-Bureta	500610001 - Bureta	50061000101 - Bureta	214
2019	50-Zaragoza	50062-Burgo de Ebro (El)	500620001 - Burgo de Ebro (El)	50062000101 - Burgo de Ebro (El)	2061
2019	50-Zaragoza	50062-Burgo de Ebro (El)	500620001 - Burgo de Ebro (El)	50062000199 - *Diseminado*	93
2019	50-Zaragoza	50062-Burgo de Ebro (El)	500620002 - Urbanización Virgen de la Columna	50062000201 - Urbanización Virgen de la Columna	263
2019	50-Zaragoza	50062-Burgo de Ebro (El)	500620003 - Paraje Simón	50062000301 - Paraje Simón	19
2019	50-Zaragoza	50063-Buste (El)	500630001 - Buste (El)	50063000101 - Buste (El)	66
2019	50-Zaragoza	50064-Cabañas de Ebro	500640001 - Cabañas de Ebro	50064000101 - Cabañas de Ebro	505
2019	50-Zaragoza	50065-Cabolafuente	500650001 - Cabolafuente	50065000101 - Cabolafuente	33
2019	50-Zaragoza	50066-Cadrete	500660001 - Cadrete	50066000101 - Cadrete	2590
2019	50-Zaragoza	50066-Cadrete	500660001 - Cadrete	50066000199 - *Diseminado*	12
