Mes y año	Mes (código)	Sexo	Número de contratos	Comarca código	Comarca nombre
Julio 2010	201007	Hombres	56	31	Sierra de Albarracín
Julio 2010	201007	Hombres	119	32	Gúdar-Javalambre
Julio 2010	201007	Hombres	154	33	Matarraña / Matarranya
Julio 2010	201007	Mujeres	368	01	La Jacetania
Julio 2010	201007	Mujeres	247	02	Alto Gállego
Julio 2010	201007	Mujeres	339	03	Sobrarbe
Julio 2010	201007	Mujeres	301	04	La Ribagorza
Julio 2010	201007	Mujeres	236	05	Cinco Villas
Julio 2010	201007	Mujeres	865	06	Hoya de Huesca / Plana de Uesca
Julio 2010	201007	Mujeres	301	07	Somontano de Barbastro
Julio 2010	201007	Mujeres	221	08	Cinca Medio
Julio 2010	201007	Mujeres	152	09	La Litera / La Llitera
Julio 2010	201007	Mujeres	83	10	Los Monegros
Julio 2010	201007	Mujeres	946	11	Bajo Cinca / Baix Cinca
Julio 2010	201007	Mujeres	234	12	Tarazona y el Moncayo
Julio 2010	201007	Mujeres	213	13	Campo de Borja
Julio 2010	201007	Mujeres	85	14	Aranda
Julio 2010	201007	Mujeres	387	15	Ribera Alta del Ebro
Julio 2010	201007	Mujeres	536	16	Valdejalón
Julio 2010	201007	Mujeres	9794	17	Central
Julio 2010	201007	Mujeres	207	18	Ribera Baja del Ebro
Julio 2010	201007	Mujeres	226	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Julio 2010	201007	Mujeres	596	20	Comunidad de Calatayud
Julio 2010	201007	Mujeres	195	21	Campo de Cariñena
Julio 2010	201007	Mujeres	16	22	Campo de Belchite
Julio 2010	201007	Mujeres	47	23	Bajo Martín
Julio 2010	201007	Mujeres	42	24	Campo de Daroca
Julio 2010	201007	Mujeres	112	25	Jiloca
Julio 2010	201007	Mujeres	85	26	Cuencas Mineras
Julio 2010	201007	Mujeres	88	27	Andorra-Sierra de Arcos
Julio 2010	201007	Mujeres	344	28	Bajo Aragón
Julio 2010	201007	Mujeres	567	29	Comunidad de Teruel
Julio 2010	201007	Mujeres	55	30	Maestrazgo
Julio 2010	201007	Mujeres	76	31	Sierra de Albarracín
Julio 2010	201007	Mujeres	102	32	Gúdar-Javalambre
Julio 2010	201007	Mujeres	91	33	Matarraña / Matarranya
Junio 2010	201006	Hombres	225	01	La Jacetania
Junio 2010	201006	Hombres	203	02	Alto Gállego
Junio 2010	201006	Hombres	196	03	Sobrarbe
Junio 2010	201006	Hombres	201	04	La Ribagorza
Junio 2010	201006	Hombres	341	05	Cinco Villas
Junio 2010	201006	Hombres	894	06	Hoya de Huesca / Plana de Uesca
Junio 2010	201006	Hombres	318	07	Somontano de Barbastro
Junio 2010	201006	Hombres	374	08	Cinca Medio
Junio 2010	201006	Hombres	277	09	La Litera / La Llitera
Junio 2010	201006	Hombres	161	10	Los Monegros
Junio 2010	201006	Hombres	1070	11	Bajo Cinca / Baix Cinca
Junio 2010	201006	Hombres	259	12	Tarazona y el Moncayo
Junio 2010	201006	Hombres	118	13	Campo de Borja
Junio 2010	201006	Hombres	173	14	Aranda
Junio 2010	201006	Hombres	836	15	Ribera Alta del Ebro
Junio 2010	201006	Hombres	1729	16	Valdejalón
Junio 2010	201006	Hombres	10163	17	Central
Junio 2010	201006	Hombres	361	18	Ribera Baja del Ebro
Junio 2010	201006	Hombres	917	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Junio 2010	201006	Hombres	773	20	Comunidad de Calatayud
Junio 2010	201006	Hombres	371	21	Campo de Cariñena
Junio 2010	201006	Hombres	25	22	Campo de Belchite
Junio 2010	201006	Hombres	146	23	Bajo Martín
Junio 2010	201006	Hombres	104	24	Campo de Daroca
Junio 2010	201006	Hombres	112	25	Jiloca
Junio 2010	201006	Hombres	87	26	Cuencas Mineras
Junio 2010	201006	Hombres	102	27	Andorra-Sierra de Arcos
Junio 2010	201006	Hombres	385	28	Bajo Aragón
Junio 2010	201006	Hombres	770	29	Comunidad de Teruel
Junio 2010	201006	Hombres	36	30	Maestrazgo
Junio 2010	201006	Hombres	52	31	Sierra de Albarracín
Junio 2010	201006	Hombres	90	32	Gúdar-Javalambre
Junio 2010	201006	Hombres	124	33	Matarraña / Matarranya
Junio 2010	201006	Mujeres	224	01	La Jacetania
Junio 2010	201006	Mujeres	161	02	Alto Gállego
Junio 2010	201006	Mujeres	195	03	Sobrarbe
Junio 2010	201006	Mujeres	215	04	La Ribagorza
Junio 2010	201006	Mujeres	254	05	Cinco Villas
Junio 2010	201006	Mujeres	909	06	Hoya de Huesca / Plana de Uesca
Junio 2010	201006	Mujeres	177	07	Somontano de Barbastro
Junio 2010	201006	Mujeres	215	08	Cinca Medio
Junio 2010	201006	Mujeres	140	09	La Litera / La Llitera
Junio 2010	201006	Mujeres	118	10	Los Monegros
Junio 2010	201006	Mujeres	814	11	Bajo Cinca / Baix Cinca
Junio 2010	201006	Mujeres	174	12	Tarazona y el Moncayo
Junio 2010	201006	Mujeres	191	13	Campo de Borja
Junio 2010	201006	Mujeres	114	14	Aranda
Junio 2010	201006	Mujeres	423	15	Ribera Alta del Ebro
Junio 2010	201006	Mujeres	1202	16	Valdejalón
Junio 2010	201006	Mujeres	9980	17	Central
Junio 2010	201006	Mujeres	154	18	Ribera Baja del Ebro
Junio 2010	201006	Mujeres	371	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Junio 2010	201006	Mujeres	610	20	Comunidad de Calatayud
Junio 2010	201006	Mujeres	192	21	Campo de Cariñena
Junio 2010	201006	Mujeres	33	22	Campo de Belchite
Junio 2010	201006	Mujeres	97	23	Bajo Martín
Junio 2010	201006	Mujeres	59	24	Campo de Daroca
Junio 2010	201006	Mujeres	89	25	Jiloca
Junio 2010	201006	Mujeres	74	26	Cuencas Mineras
Junio 2010	201006	Mujeres	92	27	Andorra-Sierra de Arcos
Junio 2010	201006	Mujeres	347	28	Bajo Aragón
Junio 2010	201006	Mujeres	561	29	Comunidad de Teruel
Junio 2010	201006	Mujeres	35	30	Maestrazgo
Junio 2010	201006	Mujeres	39	31	Sierra de Albarracín
Junio 2010	201006	Mujeres	46	32	Gúdar-Javalambre
Junio 2010	201006	Mujeres	86	33	Matarraña / Matarranya
Mayo 2010	201005	Hombres	235	01	La Jacetania
Mayo 2010	201005	Hombres	175	02	Alto Gállego
Mayo 2010	201005	Hombres	137	03	Sobrarbe
Mayo 2010	201005	Hombres	136	04	La Ribagorza
Mayo 2010	201005	Hombres	283	05	Cinco Villas
Mayo 2010	201005	Hombres	704	06	Hoya de Huesca / Plana de Uesca
Mayo 2010	201005	Hombres	302	07	Somontano de Barbastro
Mayo 2010	201005	Hombres	456	08	Cinca Medio
Mayo 2010	201005	Hombres	203	09	La Litera / La Llitera
Mayo 2010	201005	Hombres	248	10	Los Monegros
Mayo 2010	201005	Hombres	2175	11	Bajo Cinca / Baix Cinca
Mayo 2010	201005	Hombres	218	12	Tarazona y el Moncayo
Mayo 2010	201005	Hombres	107	13	Campo de Borja
Mayo 2010	201005	Hombres	106	14	Aranda
Mayo 2010	201005	Hombres	763	15	Ribera Alta del Ebro
Mayo 2010	201005	Hombres	1017	16	Valdejalón
Mayo 2010	201005	Hombres	9255	17	Central
Mayo 2010	201005	Hombres	283	18	Ribera Baja del Ebro
Mayo 2010	201005	Hombres	1538	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Mayo 2010	201005	Hombres	427	20	Comunidad de Calatayud
Mayo 2010	201005	Hombres	197	21	Campo de Cariñena
Mayo 2010	201005	Hombres	37	22	Campo de Belchite
Mayo 2010	201005	Hombres	133	23	Bajo Martín
Mayo 2010	201005	Hombres	32	24	Campo de Daroca
Mayo 2010	201005	Hombres	61	25	Jiloca
Mayo 2010	201005	Hombres	112	26	Cuencas Mineras
Mayo 2010	201005	Hombres	113	27	Andorra-Sierra de Arcos
Mayo 2010	201005	Hombres	333	28	Bajo Aragón
Mayo 2010	201005	Hombres	602	29	Comunidad de Teruel
Mayo 2010	201005	Hombres	22	30	Maestrazgo
Mayo 2010	201005	Hombres	32	31	Sierra de Albarracín
Mayo 2010	201005	Hombres	70	32	Gúdar-Javalambre
Mayo 2010	201005	Hombres	124	33	Matarraña / Matarranya
Mayo 2010	201005	Mujeres	152	01	La Jacetania
Mayo 2010	201005	Mujeres	87	02	Alto Gállego
Mayo 2010	201005	Mujeres	119	03	Sobrarbe
Mayo 2010	201005	Mujeres	95	04	La Ribagorza
Mayo 2010	201005	Mujeres	177	05	Cinco Villas
Mayo 2010	201005	Mujeres	679	06	Hoya de Huesca / Plana de Uesca
Mayo 2010	201005	Mujeres	188	07	Somontano de Barbastro
Mayo 2010	201005	Mujeres	213	08	Cinca Medio
Mayo 2010	201005	Mujeres	92	09	La Litera / La Llitera
Mayo 2010	201005	Mujeres	74	10	Los Monegros
Mayo 2010	201005	Mujeres	1010	11	Bajo Cinca / Baix Cinca
Mayo 2010	201005	Mujeres	140	12	Tarazona y el Moncayo
Mayo 2010	201005	Mujeres	129	13	Campo de Borja
Mayo 2010	201005	Mujeres	92	14	Aranda
Mayo 2010	201005	Mujeres	281	15	Ribera Alta del Ebro
Mayo 2010	201005	Mujeres	670	16	Valdejalón
Mayo 2010	201005	Mujeres	9280	17	Central
Mayo 2010	201005	Mujeres	164	18	Ribera Baja del Ebro
Mayo 2010	201005	Mujeres	590	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Mayo 2010	201005	Mujeres	405	20	Comunidad de Calatayud
Mayo 2010	201005	Mujeres	143	21	Campo de Cariñena
Mayo 2010	201005	Mujeres	17	22	Campo de Belchite
Mayo 2010	201005	Mujeres	82	23	Bajo Martín
Mayo 2010	201005	Mujeres	24	24	Campo de Daroca
Mayo 2010	201005	Mujeres	55	25	Jiloca
Mayo 2010	201005	Mujeres	47	26	Cuencas Mineras
Mayo 2010	201005	Mujeres	58	27	Andorra-Sierra de Arcos
Mayo 2010	201005	Mujeres	385	28	Bajo Aragón
Mayo 2010	201005	Mujeres	435	29	Comunidad de Teruel
Mayo 2010	201005	Mujeres	21	30	Maestrazgo
Mayo 2010	201005	Mujeres	23	31	Sierra de Albarracín
Mayo 2010	201005	Mujeres	47	32	Gúdar-Javalambre
Mayo 2010	201005	Mujeres	67	33	Matarraña / Matarranya
Abril 2010	201004	Hombres	157	01	La Jacetania
Abril 2010	201004	Hombres	172	02	Alto Gállego
Abril 2010	201004	Hombres	137	03	Sobrarbe
Abril 2010	201004	Hombres	157	04	La Ribagorza
Abril 2010	201004	Hombres	347	05	Cinco Villas
Abril 2010	201004	Hombres	513	06	Hoya de Huesca / Plana de Uesca
Abril 2010	201004	Hombres	192	07	Somontano de Barbastro
Abril 2010	201004	Hombres	291	08	Cinca Medio
Abril 2010	201004	Hombres	157	09	La Litera / La Llitera
Abril 2010	201004	Hombres	173	10	Los Monegros
Abril 2010	201004	Hombres	342	11	Bajo Cinca / Baix Cinca
Abril 2010	201004	Hombres	138	12	Tarazona y el Moncayo
Abril 2010	201004	Hombres	78	13	Campo de Borja
Abril 2010	201004	Hombres	52	14	Aranda
Abril 2010	201004	Hombres	627	15	Ribera Alta del Ebro
Abril 2010	201004	Hombres	387	16	Valdejalón
Abril 2010	201004	Hombres	7479	17	Central
Abril 2010	201004	Hombres	122	18	Ribera Baja del Ebro
Abril 2010	201004	Hombres	473	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Abril 2010	201004	Hombres	308	20	Comunidad de Calatayud
Abril 2010	201004	Hombres	213	21	Campo de Cariñena
Abril 2010	201004	Hombres	34	22	Campo de Belchite
Abril 2010	201004	Hombres	70	23	Bajo Martín
Abril 2010	201004	Hombres	35	24	Campo de Daroca
Abril 2010	201004	Hombres	56	25	Jiloca
Abril 2010	201004	Hombres	52	26	Cuencas Mineras
Abril 2010	201004	Hombres	72	27	Andorra-Sierra de Arcos
Abril 2010	201004	Hombres	192	28	Bajo Aragón
Abril 2010	201004	Hombres	656	29	Comunidad de Teruel
Abril 2010	201004	Hombres	37	30	Maestrazgo
Abril 2010	201004	Hombres	52	31	Sierra de Albarracín
Abril 2010	201004	Hombres	96	32	Gúdar-Javalambre
Abril 2010	201004	Hombres	116	33	Matarraña / Matarranya
Abril 2010	201004	Mujeres	162	01	La Jacetania
Abril 2010	201004	Mujeres	125	02	Alto Gállego
Abril 2010	201004	Mujeres	138	03	Sobrarbe
Abril 2010	201004	Mujeres	71	04	La Ribagorza
Abril 2010	201004	Mujeres	211	05	Cinco Villas
Abril 2010	201004	Mujeres	545	06	Hoya de Huesca / Plana de Uesca
Abril 2010	201004	Mujeres	156	07	Somontano de Barbastro
Abril 2010	201004	Mujeres	166	08	Cinca Medio
Abril 2010	201004	Mujeres	96	09	La Litera / La Llitera
Abril 2010	201004	Mujeres	42	10	Los Monegros
Abril 2010	201004	Mujeres	135	11	Bajo Cinca / Baix Cinca
Abril 2010	201004	Mujeres	110	12	Tarazona y el Moncayo
Abril 2010	201004	Mujeres	113	13	Campo de Borja
Abril 2010	201004	Mujeres	52	14	Aranda
Abril 2010	201004	Mujeres	255	15	Ribera Alta del Ebro
Abril 2010	201004	Mujeres	224	16	Valdejalón
Abril 2010	201004	Mujeres	7812	17	Central
Abril 2010	201004	Mujeres	108	18	Ribera Baja del Ebro
Abril 2010	201004	Mujeres	211	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Abril 2010	201004	Mujeres	273	20	Comunidad de Calatayud
Abril 2010	201004	Mujeres	104	21	Campo de Cariñena
Abril 2010	201004	Mujeres	20	22	Campo de Belchite
Abril 2010	201004	Mujeres	34	23	Bajo Martín
Abril 2010	201004	Mujeres	14	24	Campo de Daroca
Abril 2010	201004	Mujeres	41	25	Jiloca
Abril 2010	201004	Mujeres	40	26	Cuencas Mineras
Abril 2010	201004	Mujeres	56	27	Andorra-Sierra de Arcos
Abril 2010	201004	Mujeres	179	28	Bajo Aragón
Abril 2010	201004	Mujeres	380	29	Comunidad de Teruel
Abril 2010	201004	Mujeres	16	30	Maestrazgo
Abril 2010	201004	Mujeres	50	31	Sierra de Albarracín
Abril 2010	201004	Mujeres	67	32	Gúdar-Javalambre
Abril 2010	201004	Mujeres	67	33	Matarraña / Matarranya
Marzo 2010	201003	Hombres	207	01	La Jacetania
Marzo 2010	201003	Hombres	251	02	Alto Gállego
Marzo 2010	201003	Hombres	125	03	Sobrarbe
Marzo 2010	201003	Hombres	155	04	La Ribagorza
Marzo 2010	201003	Hombres	272	05	Cinco Villas
Marzo 2010	201003	Hombres	610	06	Hoya de Huesca / Plana de Uesca
Marzo 2010	201003	Hombres	239	07	Somontano de Barbastro
Marzo 2010	201003	Hombres	287	08	Cinca Medio
Marzo 2010	201003	Hombres	155	09	La Litera / La Llitera
Marzo 2010	201003	Hombres	149	10	Los Monegros
Marzo 2010	201003	Hombres	284	11	Bajo Cinca / Baix Cinca
Marzo 2010	201003	Hombres	151	12	Tarazona y el Moncayo
Marzo 2010	201003	Hombres	110	13	Campo de Borja
Marzo 2010	201003	Hombres	26	14	Aranda
Marzo 2010	201003	Hombres	594	15	Ribera Alta del Ebro
Marzo 2010	201003	Hombres	461	16	Valdejalón
Marzo 2010	201003	Hombres	8516	17	Central
Marzo 2010	201003	Hombres	179	18	Ribera Baja del Ebro
Marzo 2010	201003	Hombres	276	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Marzo 2010	201003	Hombres	341	20	Comunidad de Calatayud
Marzo 2010	201003	Hombres	223	21	Campo de Cariñena
Marzo 2010	201003	Hombres	7	22	Campo de Belchite
Marzo 2010	201003	Hombres	79	23	Bajo Martín
Marzo 2010	201003	Hombres	41	24	Campo de Daroca
Marzo 2010	201003	Hombres	68	25	Jiloca
Marzo 2010	201003	Hombres	98	26	Cuencas Mineras
Marzo 2010	201003	Hombres	61	27	Andorra-Sierra de Arcos
Marzo 2010	201003	Hombres	225	28	Bajo Aragón
Marzo 2010	201003	Hombres	565	29	Comunidad de Teruel
Marzo 2010	201003	Hombres	39	30	Maestrazgo
Marzo 2010	201003	Hombres	33	31	Sierra de Albarracín
Marzo 2010	201003	Hombres	145	32	Gúdar-Javalambre
Marzo 2010	201003	Hombres	131	33	Matarraña / Matarranya
Marzo 2010	201003	Mujeres	219	01	La Jacetania
Marzo 2010	201003	Mujeres	261	02	Alto Gállego
Marzo 2010	201003	Mujeres	158	03	Sobrarbe
Marzo 2010	201003	Mujeres	112	04	La Ribagorza
Marzo 2010	201003	Mujeres	185	05	Cinco Villas
Marzo 2010	201003	Mujeres	568	06	Hoya de Huesca / Plana de Uesca
Marzo 2010	201003	Mujeres	152	07	Somontano de Barbastro
Marzo 2010	201003	Mujeres	184	08	Cinca Medio
Marzo 2010	201003	Mujeres	94	09	La Litera / La Llitera
Marzo 2010	201003	Mujeres	63	10	Los Monegros
Marzo 2010	201003	Mujeres	192	11	Bajo Cinca / Baix Cinca
Marzo 2010	201003	Mujeres	109	12	Tarazona y el Moncayo
Marzo 2010	201003	Mujeres	114	13	Campo de Borja
Marzo 2010	201003	Mujeres	27	14	Aranda
Marzo 2010	201003	Mujeres	245	15	Ribera Alta del Ebro
Marzo 2010	201003	Mujeres	246	16	Valdejalón
Marzo 2010	201003	Mujeres	8508	17	Central
Marzo 2010	201003	Mujeres	114	18	Ribera Baja del Ebro
Marzo 2010	201003	Mujeres	89	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Marzo 2010	201003	Mujeres	373	20	Comunidad de Calatayud
Marzo 2010	201003	Mujeres	66	21	Campo de Cariñena
Marzo 2010	201003	Mujeres	15	22	Campo de Belchite
Marzo 2010	201003	Mujeres	31	23	Bajo Martín
Marzo 2010	201003	Mujeres	23	24	Campo de Daroca
Marzo 2010	201003	Mujeres	48	25	Jiloca
Marzo 2010	201003	Mujeres	40	26	Cuencas Mineras
Marzo 2010	201003	Mujeres	48	27	Andorra-Sierra de Arcos
Marzo 2010	201003	Mujeres	214	28	Bajo Aragón
Marzo 2010	201003	Mujeres	418	29	Comunidad de Teruel
Marzo 2010	201003	Mujeres	16	30	Maestrazgo
Marzo 2010	201003	Mujeres	24	31	Sierra de Albarracín
Marzo 2010	201003	Mujeres	151	32	Gúdar-Javalambre
Marzo 2010	201003	Mujeres	73	33	Matarraña / Matarranya
Febrero 2010	201002	Hombres	208	01	La Jacetania
Febrero 2010	201002	Hombres	255	02	Alto Gállego
Febrero 2010	201002	Hombres	78	03	Sobrarbe
Febrero 2010	201002	Hombres	171	04	La Ribagorza
Febrero 2010	201002	Hombres	443	05	Cinco Villas
Febrero 2010	201002	Hombres	538	06	Hoya de Huesca / Plana de Uesca
Febrero 2010	201002	Hombres	227	07	Somontano de Barbastro
Febrero 2010	201002	Hombres	247	08	Cinca Medio
Febrero 2010	201002	Hombres	169	09	La Litera / La Llitera
Febrero 2010	201002	Hombres	165	10	Los Monegros
Febrero 2010	201002	Hombres	193	11	Bajo Cinca / Baix Cinca
Febrero 2010	201002	Hombres	128	12	Tarazona y el Moncayo
Febrero 2010	201002	Hombres	73	13	Campo de Borja
Febrero 2010	201002	Hombres	57	14	Aranda
Febrero 2010	201002	Hombres	500	15	Ribera Alta del Ebro
Febrero 2010	201002	Hombres	411	16	Valdejalón
Febrero 2010	201002	Hombres	7425	17	Central
Febrero 2010	201002	Hombres	108	18	Ribera Baja del Ebro
Febrero 2010	201002	Hombres	176	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Febrero 2010	201002	Hombres	273	20	Comunidad de Calatayud
Febrero 2010	201002	Hombres	151	21	Campo de Cariñena
Febrero 2010	201002	Hombres	14	22	Campo de Belchite
Febrero 2010	201002	Hombres	47	23	Bajo Martín
Febrero 2010	201002	Hombres	40	24	Campo de Daroca
Febrero 2010	201002	Hombres	65	25	Jiloca
Febrero 2010	201002	Hombres	54	26	Cuencas Mineras
Febrero 2010	201002	Hombres	71	27	Andorra-Sierra de Arcos
Febrero 2010	201002	Hombres	192	28	Bajo Aragón
Febrero 2010	201002	Hombres	376	29	Comunidad de Teruel
Febrero 2010	201002	Hombres	29	30	Maestrazgo
Febrero 2010	201002	Hombres	16	31	Sierra de Albarracín
Febrero 2010	201002	Hombres	192	32	Gúdar-Javalambre
Febrero 2010	201002	Hombres	93	33	Matarraña / Matarranya
Febrero 2010	201002	Mujeres	201	01	La Jacetania
Febrero 2010	201002	Mujeres	260	02	Alto Gállego
Febrero 2010	201002	Mujeres	57	03	Sobrarbe
Febrero 2010	201002	Mujeres	109	04	La Ribagorza
Febrero 2010	201002	Mujeres	152	05	Cinco Villas
Febrero 2010	201002	Mujeres	554	06	Hoya de Huesca / Plana de Uesca
Febrero 2010	201002	Mujeres	134	07	Somontano de Barbastro
Febrero 2010	201002	Mujeres	163	08	Cinca Medio
Febrero 2010	201002	Mujeres	90	09	La Litera / La Llitera
Febrero 2010	201002	Mujeres	42	10	Los Monegros
Febrero 2010	201002	Mujeres	162	11	Bajo Cinca / Baix Cinca
Febrero 2010	201002	Mujeres	118	12	Tarazona y el Moncayo
Febrero 2010	201002	Mujeres	85	13	Campo de Borja
Febrero 2010	201002	Mujeres	57	14	Aranda
Febrero 2010	201002	Mujeres	280	15	Ribera Alta del Ebro
Febrero 2010	201002	Mujeres	185	16	Valdejalón
Febrero 2010	201002	Mujeres	7243	17	Central
Febrero 2010	201002	Mujeres	33	18	Ribera Baja del Ebro
Febrero 2010	201002	Mujeres	52	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Febrero 2010	201002	Mujeres	296	20	Comunidad de Calatayud
Febrero 2010	201002	Mujeres	72	21	Campo de Cariñena
Febrero 2010	201002	Mujeres	14	22	Campo de Belchite
Febrero 2010	201002	Mujeres	16	23	Bajo Martín
Febrero 2010	201002	Mujeres	22	24	Campo de Daroca
Febrero 2010	201002	Mujeres	36	25	Jiloca
Febrero 2010	201002	Mujeres	35	26	Cuencas Mineras
Febrero 2010	201002	Mujeres	42	27	Andorra-Sierra de Arcos
Febrero 2010	201002	Mujeres	142	28	Bajo Aragón
Febrero 2010	201002	Mujeres	315	29	Comunidad de Teruel
Febrero 2010	201002	Mujeres	8	30	Maestrazgo
Febrero 2010	201002	Mujeres	14	31	Sierra de Albarracín
Febrero 2010	201002	Mujeres	186	32	Gúdar-Javalambre
Febrero 2010	201002	Mujeres	37	33	Matarraña / Matarranya
Enero 2010	201001	Hombres	201	01	La Jacetania
Enero 2010	201001	Hombres	296	02	Alto Gállego
Enero 2010	201001	Hombres	53	03	Sobrarbe
Enero 2010	201001	Hombres	226	04	La Ribagorza
Enero 2010	201001	Hombres	570	05	Cinco Villas
Enero 2010	201001	Hombres	545	06	Hoya de Huesca / Plana de Uesca
Enero 2010	201001	Hombres	207	07	Somontano de Barbastro
Enero 2010	201001	Hombres	228	08	Cinca Medio
Enero 2010	201001	Hombres	123	09	La Litera / La Llitera
Enero 2010	201001	Hombres	137	10	Los Monegros
Enero 2010	201001	Hombres	253	11	Bajo Cinca / Baix Cinca
Enero 2010	201001	Hombres	77	12	Tarazona y el Moncayo
Enero 2010	201001	Hombres	115	13	Campo de Borja
Enero 2010	201001	Hombres	67	14	Aranda
Enero 2010	201001	Hombres	668	15	Ribera Alta del Ebro
Enero 2010	201001	Hombres	495	16	Valdejalón
Enero 2010	201001	Hombres	6935	17	Central
Enero 2010	201001	Hombres	135	18	Ribera Baja del Ebro
Enero 2010	201001	Hombres	187	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Enero 2010	201001	Hombres	299	20	Comunidad de Calatayud
Enero 2010	201001	Hombres	215	21	Campo de Cariñena
Enero 2010	201001	Hombres	16	22	Campo de Belchite
Enero 2010	201001	Hombres	55	23	Bajo Martín
Enero 2010	201001	Hombres	27	24	Campo de Daroca
Enero 2010	201001	Hombres	65	25	Jiloca
Enero 2010	201001	Hombres	37	26	Cuencas Mineras
Enero 2010	201001	Hombres	63	27	Andorra-Sierra de Arcos
Enero 2010	201001	Hombres	195	28	Bajo Aragón
Enero 2010	201001	Hombres	399	29	Comunidad de Teruel
Enero 2010	201001	Hombres	14	30	Maestrazgo
Enero 2010	201001	Hombres	18	31	Sierra de Albarracín
Enero 2010	201001	Hombres	125	32	Gúdar-Javalambre
Enero 2010	201001	Hombres	54	33	Matarraña / Matarranya
Enero 2010	201001	Mujeres	217	01	La Jacetania
Enero 2010	201001	Mujeres	283	02	Alto Gállego
Enero 2010	201001	Mujeres	84	03	Sobrarbe
Enero 2010	201001	Mujeres	185	04	La Ribagorza
Enero 2010	201001	Mujeres	195	05	Cinco Villas
Enero 2010	201001	Mujeres	516	06	Hoya de Huesca / Plana de Uesca
Enero 2010	201001	Mujeres	137	07	Somontano de Barbastro
Enero 2010	201001	Mujeres	181	08	Cinca Medio
Enero 2010	201001	Mujeres	80	09	La Litera / La Llitera
Enero 2010	201001	Mujeres	68	10	Los Monegros
