Año	Residencia comarca código	Residencia comarca nombre	Edad (grandes grupos)	Sexo	Personas
2002	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Hombres	697
2002	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16 a 64	Hombres	3984
2002	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombres	1499
2002	20	Comunidad de Calatayud	0 a 15	Hombres	2215
2002	20	Comunidad de Calatayud	16 a 64	Hombres	12590
2002	20	Comunidad de Calatayud	65 y más	Hombres	5383
2002	21	Campo de Cariñena	0 a 15	Hombres	570
2002	21	Campo de Cariñena	16 a 64	Hombres	3741
2002	21	Campo de Cariñena	65 y más	Hombres	1316
2002	22	Campo de Belchite	0 a 15	Hombres	214
2002	22	Campo de Belchite	16 a 64	Hombres	1493
2002	22	Campo de Belchite	65 y más	Hombres	884
2002	23	Bajo Martín	0 a 15	Hombres	448
2002	23	Bajo Martín	16 a 64	Hombres	2143
2002	23	Bajo Martín	65 y más	Hombres	1122
2002	24	Campo de Daroca	0 a 15	Hombres	286
2002	24	Campo de Daroca	16 a 64	Hombres	1825
2002	24	Campo de Daroca	65 y más	Hombres	1007
2002	25	Jiloca	0 a 15	Hombres	705
2002	25	Jiloca	16 a 64	Hombres	4063
2002	25	Jiloca	65 y más	Hombres	2215
2002	26	Cuencas Mineras	0 a 15	Hombres	630
2002	26	Cuencas Mineras	16 a 64	Hombres	3242
2002	26	Cuencas Mineras	65 y más	Hombres	1188
2002	27	Andorra-Sierra de Arcos	0 a 15	Hombres	847
2002	27	Andorra-Sierra de Arcos	16 a 64	Hombres	3743
2002	27	Andorra-Sierra de Arcos	65 y más	Hombres	1167
2002	28	Bajo Aragón	0 a 15	Hombres	2052
2002	28	Bajo Aragón	16 a 64	Hombres	8612
2002	28	Bajo Aragón	65 y más	Hombres	2893
2002	29	Comunidad de Teruel	0 a 15	Hombres	3260
2002	29	Comunidad de Teruel	16 a 64	Hombres	13465
2002	29	Comunidad de Teruel	65 y más	Hombres	4632
2002	30	Maestrazgo	0 a 15	Hombres	219
2002	30	Maestrazgo	16 a 64	Hombres	1179
2002	30	Maestrazgo	65 y más	Hombres	575
2002	31	Sierra de Albarracín	0 a 15	Hombres	260
2002	31	Sierra de Albarracín	16 a 64	Hombres	1488
2002	31	Sierra de Albarracín	65 y más	Hombres	846
2002	32	Gúdar-Javalambre	0 a 15	Hombres	495
2002	32	Gúdar-Javalambre	16 a 64	Hombres	2533
2002	32	Gúdar-Javalambre	65 y más	Hombres	1159
2002	33	Matarraña / Matarranya	0 a 15	Hombres	517
2002	33	Matarraña / Matarranya	16 a 64	Hombres	2637
2002	33	Matarraña / Matarranya	65 y más	Hombres	1347
2003	01	La Jacetania	0 a 15	Hombres	1189
2003	01	La Jacetania	16 a 64	Hombres	5846
2003	01	La Jacetania	65 y más	Hombres	1747
2003	02	Alto Gállego	0 a 15	Hombres	804
2003	02	Alto Gállego	16 a 64	Hombres	4249
2003	02	Alto Gállego	65 y más	Hombres	1351
2003	03	Sobrarbe	0 a 15	Hombres	393
2003	03	Sobrarbe	16 a 64	Hombres	2336
2003	03	Sobrarbe	65 y más	Hombres	937
2003	04	La Ribagorza	0 a 15	Hombres	689
2003	04	La Ribagorza	16 a 64	Hombres	4038
2003	04	La Ribagorza	65 y más	Hombres	1652
2003	05	Cinco Villas	0 a 15	Hombres	2100
2003	05	Cinco Villas	16 a 64	Hombres	11270
2003	05	Cinco Villas	65 y más	Hombres	3500
2003	06	Hoya de Huesca / Plana de Uesca	0 a 15	Hombres	4288
2003	06	Hoya de Huesca / Plana de Uesca	16 a 64	Hombres	20307
2003	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombres	5772
2003	07	Somontano de Barbastro	0 a 15	Hombres	1580
2003	07	Somontano de Barbastro	16 a 64	Hombres	7262
2003	07	Somontano de Barbastro	65 y más	Hombres	2640
2003	08	Cinca Medio	0 a 15	Hombres	1616
2003	08	Cinca Medio	16 a 64	Hombres	7700
2003	08	Cinca Medio	65 y más	Hombres	2388
2003	09	La Litera / La Llitera	0 a 15	Hombres	1162
2003	09	La Litera / La Llitera	16 a 64	Hombres	6104
2003	09	La Litera / La Llitera	65 y más	Hombres	2286
2003	10	Los Monegros	0 a 15	Hombres	1136
2003	10	Los Monegros	16 a 64	Hombres	6849
2003	10	Los Monegros	65 y más	Hombres	2814
2003	11	Bajo Cinca / Baix Cinca	0 a 15	Hombres	1683
2003	11	Bajo Cinca / Baix Cinca	16 a 64	Hombres	7807
2003	11	Bajo Cinca / Baix Cinca	65 y más	Hombres	2380
2003	12	Tarazona y el Moncayo	0 a 15	Hombres	926
2003	12	Tarazona y el Moncayo	16 a 64	Hombres	4532
2003	12	Tarazona y el Moncayo	65 y más	Hombres	1638
2003	13	Campo de Borja	0 a 15	Hombres	933
2003	13	Campo de Borja	16 a 64	Hombres	4804
2003	13	Campo de Borja	65 y más	Hombres	1694
2003	14	Aranda	0 a 15	Hombres	528
2003	14	Aranda	16 a 64	Hombres	2761
2003	14	Aranda	65 y más	Hombres	825
2003	15	Ribera Alta del Ebro	0 a 15	Hombres	1712
2003	15	Ribera Alta del Ebro	16 a 64	Hombres	7731
2003	15	Ribera Alta del Ebro	65 y más	Hombres	2323
2003	16	Valdejalón	0 a 15	Hombres	1645
2003	16	Valdejalón	16 a 64	Hombres	8848
2003	16	Valdejalón	65 y más	Hombres	2523
2003	17	Central	0 a 15	Hombres	48248
2003	17	Central	16 a 64	Hombres	227765
2003	17	Central	65 y más	Hombres	48714
2003	18	Ribera Baja del Ebro	0 a 15	Hombres	584
2003	18	Ribera Baja del Ebro	16 a 64	Hombres	2938
2003	18	Ribera Baja del Ebro	65 y más	Hombres	1144
2003	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Hombres	706
2003	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16 a 64	Hombres	4133
2003	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombres	1577
2003	20	Comunidad de Calatayud	0 a 15	Hombres	2295
2003	20	Comunidad de Calatayud	16 a 64	Hombres	12819
2003	20	Comunidad de Calatayud	65 y más	Hombres	5392
2003	21	Campo de Cariñena	0 a 15	Hombres	576
2003	21	Campo de Cariñena	16 a 64	Hombres	3905
2003	21	Campo de Cariñena	65 y más	Hombres	1305
2003	22	Campo de Belchite	0 a 15	Hombres	233
2003	22	Campo de Belchite	16 a 64	Hombres	1578
2003	22	Campo de Belchite	65 y más	Hombres	967
2003	23	Bajo Martín	0 a 15	Hombres	438
2003	23	Bajo Martín	16 a 64	Hombres	2127
2003	23	Bajo Martín	65 y más	Hombres	1097
2003	24	Campo de Daroca	0 a 15	Hombres	281
2003	24	Campo de Daroca	16 a 64	Hombres	1982
2003	24	Campo de Daroca	65 y más	Hombres	1129
2003	25	Jiloca	0 a 15	Hombres	726
2003	25	Jiloca	16 a 64	Hombres	4134
2003	25	Jiloca	65 y más	Hombres	2182
2003	26	Cuencas Mineras	0 a 15	Hombres	596
2003	26	Cuencas Mineras	16 a 64	Hombres	3248
2003	26	Cuencas Mineras	65 y más	Hombres	1172
2003	27	Andorra-Sierra de Arcos	0 a 15	Hombres	831
2003	27	Andorra-Sierra de Arcos	16 a 64	Hombres	3764
2003	27	Andorra-Sierra de Arcos	65 y más	Hombres	1162
2003	28	Bajo Aragón	0 a 15	Hombres	2136
2003	28	Bajo Aragón	16 a 64	Hombres	9027
2003	28	Bajo Aragón	65 y más	Hombres	2901
2003	29	Comunidad de Teruel	0 a 15	Hombres	3280
2003	29	Comunidad de Teruel	16 a 64	Hombres	13728
2003	29	Comunidad de Teruel	65 y más	Hombres	4656
2003	30	Maestrazgo	0 a 15	Hombres	217
2003	30	Maestrazgo	16 a 64	Hombres	1182
2003	30	Maestrazgo	65 y más	Hombres	578
2003	31	Sierra de Albarracín	0 a 15	Hombres	264
2003	31	Sierra de Albarracín	16 a 64	Hombres	1527
2003	31	Sierra de Albarracín	65 y más	Hombres	811
2003	32	Gúdar-Javalambre	0 a 15	Hombres	497
2003	32	Gúdar-Javalambre	16 a 64	Hombres	2659
2003	32	Gúdar-Javalambre	65 y más	Hombres	1144
2003	33	Matarraña / Matarranya	0 a 15	Hombres	513
2003	33	Matarraña / Matarranya	16 a 64	Hombres	2695
2003	33	Matarraña / Matarranya	65 y más	Hombres	1349
2004	01	La Jacetania	0 a 15	Hombres	1197
2004	01	La Jacetania	16 a 64	Hombres	6052
2004	01	La Jacetania	65 y más	Hombres	1728
2004	02	Alto Gállego	0 a 15	Hombres	824
2004	02	Alto Gállego	16 a 64	Hombres	4317
2004	02	Alto Gállego	65 y más	Hombres	1342
2004	03	Sobrarbe	0 a 15	Hombres	389
2004	03	Sobrarbe	16 a 64	Hombres	2399
2004	03	Sobrarbe	65 y más	Hombres	906
2004	04	La Ribagorza	0 a 15	Hombres	694
2004	04	La Ribagorza	16 a 64	Hombres	4239
2004	04	La Ribagorza	65 y más	Hombres	1633
2004	05	Cinco Villas	0 a 15	Hombres	2126
2004	05	Cinco Villas	16 a 64	Hombres	11477
2004	05	Cinco Villas	65 y más	Hombres	3487
2004	06	Hoya de Huesca / Plana de Uesca	0 a 15	Hombres	4455
2004	06	Hoya de Huesca / Plana de Uesca	16 a 64	Hombres	20604
2004	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombres	5754
2004	07	Somontano de Barbastro	0 a 15	Hombres	1576
2004	07	Somontano de Barbastro	16 a 64	Hombres	7381
2004	07	Somontano de Barbastro	65 y más	Hombres	2617
2004	08	Cinca Medio	0 a 15	Hombres	1602
2004	08	Cinca Medio	16 a 64	Hombres	7644
2004	08	Cinca Medio	65 y más	Hombres	2377
2004	09	La Litera / La Llitera	0 a 15	Hombres	1174
2004	09	La Litera / La Llitera	16 a 64	Hombres	6146
2004	09	La Litera / La Llitera	65 y más	Hombres	2263
2004	10	Los Monegros	0 a 15	Hombres	1109
2004	10	Los Monegros	16 a 64	Hombres	6843
2004	10	Los Monegros	65 y más	Hombres	2816
2004	11	Bajo Cinca / Baix Cinca	0 a 15	Hombres	1690
2004	11	Bajo Cinca / Baix Cinca	16 a 64	Hombres	7888
2004	11	Bajo Cinca / Baix Cinca	65 y más	Hombres	2348
2004	12	Tarazona y el Moncayo	0 a 15	Hombres	927
2004	12	Tarazona y el Moncayo	16 a 64	Hombres	4592
2004	12	Tarazona y el Moncayo	65 y más	Hombres	1621
2004	13	Campo de Borja	0 a 15	Hombres	937
2004	13	Campo de Borja	16 a 64	Hombres	4816
2004	13	Campo de Borja	65 y más	Hombres	1652
2004	14	Aranda	0 a 15	Hombres	536
2004	14	Aranda	16 a 64	Hombres	2719
2004	14	Aranda	65 y más	Hombres	821
2004	15	Ribera Alta del Ebro	0 a 15	Hombres	1738
2004	15	Ribera Alta del Ebro	16 a 64	Hombres	8014
2004	15	Ribera Alta del Ebro	65 y más	Hombres	2276
2004	16	Valdejalón	0 a 15	Hombres	1716
2004	16	Valdejalón	16 a 64	Hombres	9007
2004	16	Valdejalón	65 y más	Hombres	2540
2004	17	Central	0 a 15	Hombres	49735
2004	17	Central	16 a 64	Hombres	234338
2004	17	Central	65 y más	Hombres	49090
2004	18	Ribera Baja del Ebro	0 a 15	Hombres	572
2004	18	Ribera Baja del Ebro	16 a 64	Hombres	2915
2004	18	Ribera Baja del Ebro	65 y más	Hombres	1140
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Hombres	737
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16 a 64	Hombres	4215
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombres	1560
2004	20	Comunidad de Calatayud	0 a 15	Hombres	2364
2004	20	Comunidad de Calatayud	16 a 64	Hombres	12893
2004	20	Comunidad de Calatayud	65 y más	Hombres	5290
2004	21	Campo de Cariñena	0 a 15	Hombres	565
2004	21	Campo de Cariñena	16 a 64	Hombres	3969
2004	21	Campo de Cariñena	65 y más	Hombres	1258
2004	22	Campo de Belchite	0 a 15	Hombres	225
2004	22	Campo de Belchite	16 a 64	Hombres	1562
2004	22	Campo de Belchite	65 y más	Hombres	966
2004	23	Bajo Martín	0 a 15	Hombres	422
2004	23	Bajo Martín	16 a 64	Hombres	2152
2004	23	Bajo Martín	65 y más	Hombres	1082
2004	24	Campo de Daroca	0 a 15	Hombres	278
2004	24	Campo de Daroca	16 a 64	Hombres	1996
2004	24	Campo de Daroca	65 y más	Hombres	1124
2004	25	Jiloca	0 a 15	Hombres	724
2004	25	Jiloca	16 a 64	Hombres	4153
2004	25	Jiloca	65 y más	Hombres	2169
2004	26	Cuencas Mineras	0 a 15	Hombres	576
2004	26	Cuencas Mineras	16 a 64	Hombres	3243
2004	26	Cuencas Mineras	65 y más	Hombres	1158
2004	27	Andorra-Sierra de Arcos	0 a 15	Hombres	802
2004	27	Andorra-Sierra de Arcos	16 a 64	Hombres	3790
2004	27	Andorra-Sierra de Arcos	65 y más	Hombres	1151
2004	28	Bajo Aragón	0 a 15	Hombres	2128
2004	28	Bajo Aragón	16 a 64	Hombres	9316
2004	28	Bajo Aragón	65 y más	Hombres	2871
2004	29	Comunidad de Teruel	0 a 15	Hombres	3295
2004	29	Comunidad de Teruel	16 a 64	Hombres	13966
2004	29	Comunidad de Teruel	65 y más	Hombres	4568
2004	30	Maestrazgo	0 a 15	Hombres	220
2004	30	Maestrazgo	16 a 64	Hombres	1244
2004	30	Maestrazgo	65 y más	Hombres	560
2004	31	Sierra de Albarracín	0 a 15	Hombres	254
2004	31	Sierra de Albarracín	16 a 64	Hombres	1525
2004	31	Sierra de Albarracín	65 y más	Hombres	819
2004	32	Gúdar-Javalambre	0 a 15	Hombres	493
2004	32	Gúdar-Javalambre	16 a 64	Hombres	2742
2004	32	Gúdar-Javalambre	65 y más	Hombres	1130
2004	33	Matarraña / Matarranya	0 a 15	Hombres	509
2004	33	Matarraña / Matarranya	16 a 64	Hombres	2694
2004	33	Matarraña / Matarranya	65 y más	Hombres	1317
2005	01	La Jacetania	0 a 15	Hombres	1226
2005	01	La Jacetania	16 a 64	Hombres	6245
2005	01	La Jacetania	65 y más	Hombres	1711
2005	02	Alto Gállego	0 a 15	Hombres	863
2005	02	Alto Gállego	16 a 64	Hombres	4513
2005	02	Alto Gállego	65 y más	Hombres	1346
2005	03	Sobrarbe	0 a 15	Hombres	410
2005	03	Sobrarbe	16 a 64	Hombres	2498
2005	03	Sobrarbe	65 y más	Hombres	886
2005	04	La Ribagorza	0 a 15	Hombres	727
2005	04	La Ribagorza	16 a 64	Hombres	4372
2005	04	La Ribagorza	65 y más	Hombres	1576
2005	05	Cinco Villas	0 a 15	Hombres	2116
2005	05	Cinco Villas	16 a 64	Hombres	11706
2005	05	Cinco Villas	65 y más	Hombres	3454
2005	06	Hoya de Huesca / Plana de Uesca	0 a 15	Hombres	4495
2005	06	Hoya de Huesca / Plana de Uesca	16 a 64	Hombres	21171
2005	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombres	5704
2005	07	Somontano de Barbastro	0 a 15	Hombres	1598
2005	07	Somontano de Barbastro	16 a 64	Hombres	7542
2005	07	Somontano de Barbastro	65 y más	Hombres	2557
2005	08	Cinca Medio	0 a 15	Hombres	1685
2005	08	Cinca Medio	16 a 64	Hombres	7798
2005	08	Cinca Medio	65 y más	Hombres	2329
2005	09	La Litera / La Llitera	0 a 15	Hombres	1205
2005	09	La Litera / La Llitera	16 a 64	Hombres	6266
2005	09	La Litera / La Llitera	65 y más	Hombres	2231
2005	10	Los Monegros	0 a 15	Hombres	1097
2005	10	Los Monegros	16 a 64	Hombres	6916
2005	10	Los Monegros	65 y más	Hombres	2744
2005	11	Bajo Cinca / Baix Cinca	0 a 15	Hombres	1736
2005	11	Bajo Cinca / Baix Cinca	16 a 64	Hombres	8171
2005	11	Bajo Cinca / Baix Cinca	65 y más	Hombres	2303
2005	12	Tarazona y el Moncayo	0 a 15	Hombres	949
2005	12	Tarazona y el Moncayo	16 a 64	Hombres	4622
2005	12	Tarazona y el Moncayo	65 y más	Hombres	1610
2005	13	Campo de Borja	0 a 15	Hombres	930
2005	13	Campo de Borja	16 a 64	Hombres	4934
2005	13	Campo de Borja	65 y más	Hombres	1614
2005	14	Aranda	0 a 15	Hombres	503
2005	14	Aranda	16 a 64	Hombres	2688
2005	14	Aranda	65 y más	Hombres	819
2005	15	Ribera Alta del Ebro	0 a 15	Hombres	1813
2005	15	Ribera Alta del Ebro	16 a 64	Hombres	8344
2005	15	Ribera Alta del Ebro	65 y más	Hombres	2266
2005	16	Valdejalón	0 a 15	Hombres	1808
2005	16	Valdejalón	16 a 64	Hombres	9419
2005	16	Valdejalón	65 y más	Hombres	2548
2005	17	Central	0 a 15	Hombres	50794
2005	17	Central	16 a 64	Hombres	239612
2005	17	Central	65 y más	Hombres	49042
2005	18	Ribera Baja del Ebro	0 a 15	Hombres	568
2005	18	Ribera Baja del Ebro	16 a 64	Hombres	2972
2005	18	Ribera Baja del Ebro	65 y más	Hombres	1103
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Hombres	772
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16 a 64	Hombres	4459
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombres	1542
2005	20	Comunidad de Calatayud	0 a 15	Hombres	2355
2005	20	Comunidad de Calatayud	16 a 64	Hombres	13232
2005	20	Comunidad de Calatayud	65 y más	Hombres	5238
2005	21	Campo de Cariñena	0 a 15	Hombres	567
2005	21	Campo de Cariñena	16 a 64	Hombres	4118
2005	21	Campo de Cariñena	65 y más	Hombres	1233
2005	22	Campo de Belchite	0 a 15	Hombres	228
2005	22	Campo de Belchite	16 a 64	Hombres	1572
2005	22	Campo de Belchite	65 y más	Hombres	936
2005	23	Bajo Martín	0 a 15	Hombres	422
2005	23	Bajo Martín	16 a 64	Hombres	2181
2005	23	Bajo Martín	65 y más	Hombres	1062
2005	24	Campo de Daroca	0 a 15	Hombres	297
2005	24	Campo de Daroca	16 a 64	Hombres	2029
2005	24	Campo de Daroca	65 y más	Hombres	1142
2005	25	Jiloca	0 a 15	Hombres	760
2005	25	Jiloca	16 a 64	Hombres	4332
2005	25	Jiloca	65 y más	Hombres	2139
2005	26	Cuencas Mineras	0 a 15	Hombres	585
2005	26	Cuencas Mineras	16 a 64	Hombres	3321
2005	26	Cuencas Mineras	65 y más	Hombres	1116
2005	27	Andorra-Sierra de Arcos	0 a 15	Hombres	784
2005	27	Andorra-Sierra de Arcos	16 a 64	Hombres	3830
2005	27	Andorra-Sierra de Arcos	65 y más	Hombres	1132
2005	28	Bajo Aragón	0 a 15	Hombres	2174
2005	28	Bajo Aragón	16 a 64	Hombres	9647
2005	28	Bajo Aragón	65 y más	Hombres	2808
2005	29	Comunidad de Teruel	0 a 15	Hombres	3347
2005	29	Comunidad de Teruel	16 a 64	Hombres	14368
2005	29	Comunidad de Teruel	65 y más	Hombres	4491
2005	30	Maestrazgo	0 a 15	Hombres	202
2005	30	Maestrazgo	16 a 64	Hombres	1279
2005	30	Maestrazgo	65 y más	Hombres	552
2005	31	Sierra de Albarracín	0 a 15	Hombres	234
2005	31	Sierra de Albarracín	16 a 64	Hombres	1542
2005	31	Sierra de Albarracín	65 y más	Hombres	810
2005	32	Gúdar-Javalambre	0 a 15	Hombres	525
2005	32	Gúdar-Javalambre	16 a 64	Hombres	2944
2005	32	Gúdar-Javalambre	65 y más	Hombres	1101
2005	33	Matarraña / Matarranya	0 a 15	Hombres	534
2005	33	Matarraña / Matarranya	16 a 64	Hombres	2761
2005	33	Matarraña / Matarranya	65 y más	Hombres	1290
2006	01	La Jacetania	0 a 15	Hombres	1252
2006	01	La Jacetania	16 a 64	Hombres	6383
2006	01	La Jacetania	65 y más	Hombres	1720
2006	02	Alto Gállego	0 a 15	Hombres	905
2006	02	Alto Gállego	16 a 64	Hombres	4676
2006	02	Alto Gállego	65 y más	Hombres	1339
2006	03	Sobrarbe	0 a 15	Hombres	418
2006	03	Sobrarbe	16 a 64	Hombres	2575
2006	03	Sobrarbe	65 y más	Hombres	874
2006	04	La Ribagorza	0 a 15	Hombres	754
2006	04	La Ribagorza	16 a 64	Hombres	4422
2006	04	La Ribagorza	65 y más	Hombres	1549
2006	05	Cinco Villas	0 a 15	Hombres	2134
2006	05	Cinco Villas	16 a 64	Hombres	11527
2006	05	Cinco Villas	65 y más	Hombres	3439
2006	06	Hoya de Huesca / Plana de Uesca	0 a 15	Hombres	4605
2006	06	Hoya de Huesca / Plana de Uesca	16 a 64	Hombres	21674
2006	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombres	5683
2006	07	Somontano de Barbastro	0 a 15	Hombres	1622
2006	07	Somontano de Barbastro	16 a 64	Hombres	7580
2006	07	Somontano de Barbastro	65 y más	Hombres	2506
2006	08	Cinca Medio	0 a 15	Hombres	1764
2006	08	Cinca Medio	16 a 64	Hombres	7821
2006	08	Cinca Medio	65 y más	Hombres	2303
2006	09	La Litera / La Llitera	0 a 15	Hombres	1255
2006	09	La Litera / La Llitera	16 a 64	Hombres	6284
2006	09	La Litera / La Llitera	65 y más	Hombres	2210
2006	10	Los Monegros	0 a 15	Hombres	1123
2006	10	Los Monegros	16 a 64	Hombres	6948
2006	10	Los Monegros	65 y más	Hombres	2739
2006	11	Bajo Cinca / Baix Cinca	0 a 15	Hombres	1736
2006	11	Bajo Cinca / Baix Cinca	16 a 64	Hombres	8023
2006	11	Bajo Cinca / Baix Cinca	65 y más	Hombres	2291
2006	12	Tarazona y el Moncayo	0 a 15	Hombres	1004
2006	12	Tarazona y el Moncayo	16 a 64	Hombres	4643
2006	12	Tarazona y el Moncayo	65 y más	Hombres	1617
2006	13	Campo de Borja	0 a 15	Hombres	946
2006	13	Campo de Borja	16 a 64	Hombres	4975
2006	13	Campo de Borja	65 y más	Hombres	1610
2006	14	Aranda	0 a 15	Hombres	488
2006	14	Aranda	16 a 64	Hombres	2593
2006	14	Aranda	65 y más	Hombres	853
2006	15	Ribera Alta del Ebro	0 a 15	Hombres	1894
2006	15	Ribera Alta del Ebro	16 a 64	Hombres	8531
2006	15	Ribera Alta del Ebro	65 y más	Hombres	2260
2006	16	Valdejalón	0 a 15	Hombres	1877
2006	16	Valdejalón	16 a 64	Hombres	9395
2006	16	Valdejalón	65 y más	Hombres	2582
2006	17	Central	0 a 15	Hombres	51325
2006	17	Central	16 a 64	Hombres	240802
2006	17	Central	65 y más	Hombres	49949
2006	18	Ribera Baja del Ebro	0 a 15	Hombres	579
2006	18	Ribera Baja del Ebro	16 a 64	Hombres	2970
2006	18	Ribera Baja del Ebro	65 y más	Hombres	1103
2006	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Hombres	805
2006	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16 a 64	Hombres	4765
2006	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombres	1532
2006	20	Comunidad de Calatayud	0 a 15	Hombres	2385
2006	20	Comunidad de Calatayud	16 a 64	Hombres	12839
2006	20	Comunidad de Calatayud	65 y más	Hombres	5195
2006	21	Campo de Cariñena	0 a 15	Hombres	583
2006	21	Campo de Cariñena	16 a 64	Hombres	3866
2006	21	Campo de Cariñena	65 y más	Hombres	1240
2006	22	Campo de Belchite	0 a 15	Hombres	237
2006	22	Campo de Belchite	16 a 64	Hombres	1593
2006	22	Campo de Belchite	65 y más	Hombres	914
2006	23	Bajo Martín	0 a 15	Hombres	409
2006	23	Bajo Martín	16 a 64	Hombres	2171
2006	23	Bajo Martín	65 y más	Hombres	1071
2006	24	Campo de Daroca	0 a 15	Hombres	311
2006	24	Campo de Daroca	16 a 64	Hombres	2062
2006	24	Campo de Daroca	65 y más	Hombres	1133
2006	25	Jiloca	0 a 15	Hombres	746
2006	25	Jiloca	16 a 64	Hombres	4399
2006	25	Jiloca	65 y más	Hombres	2136
2006	26	Cuencas Mineras	0 a 15	Hombres	576
2006	26	Cuencas Mineras	16 a 64	Hombres	3404
2006	26	Cuencas Mineras	65 y más	Hombres	1095
2006	27	Andorra-Sierra de Arcos	0 a 15	Hombres	766
2006	27	Andorra-Sierra de Arcos	16 a 64	Hombres	3844
2006	27	Andorra-Sierra de Arcos	65 y más	Hombres	1127
2006	28	Bajo Aragón	0 a 15	Hombres	2223
2006	28	Bajo Aragón	16 a 64	Hombres	9796
2006	28	Bajo Aragón	65 y más	Hombres	2817
2006	29	Comunidad de Teruel	0 a 15	Hombres	3377
2006	29	Comunidad de Teruel	16 a 64	Hombres	14690
2006	29	Comunidad de Teruel	65 y más	Hombres	4478
2006	30	Maestrazgo	0 a 15	Hombres	204
2006	30	Maestrazgo	16 a 64	Hombres	1269
2006	30	Maestrazgo	65 y más	Hombres	560
2006	31	Sierra de Albarracín	0 a 15	Hombres	222
2006	31	Sierra de Albarracín	16 a 64	Hombres	1587
2006	31	Sierra de Albarracín	65 y más	Hombres	809
2006	32	Gúdar-Javalambre	0 a 15	Hombres	551
2006	32	Gúdar-Javalambre	16 a 64	Hombres	3084
2006	32	Gúdar-Javalambre	65 y más	Hombres	1087
2006	33	Matarraña / Matarranya	0 a 15	Hombres	515
2006	33	Matarraña / Matarranya	16 a 64	Hombres	2763
2006	33	Matarraña / Matarranya	65 y más	Hombres	1293
2007	01	La Jacetania	0 a 15	Hombres	1223
2007	01	La Jacetania	16 a 64	Hombres	6398
2007	01	La Jacetania	65 y más	Hombres	1703
2007	02	Alto Gállego	0 a 15	Hombres	937
2007	02	Alto Gállego	16 a 64	Hombres	4906
2007	02	Alto Gállego	65 y más	Hombres	1317
2007	03	Sobrarbe	0 a 15	Hombres	426
2007	03	Sobrarbe	16 a 64	Hombres	2677
2007	03	Sobrarbe	65 y más	Hombres	875
2007	04	La Ribagorza	0 a 15	Hombres	755
2007	04	La Ribagorza	16 a 64	Hombres	4484
2007	04	La Ribagorza	65 y más	Hombres	1538
2007	05	Cinco Villas	0 a 15	Hombres	2157
2007	05	Cinco Villas	16 a 64	Hombres	11583
2007	05	Cinco Villas	65 y más	Hombres	3411
2007	06	Hoya de Huesca / Plana de Uesca	0 a 15	Hombres	4768
2007	06	Hoya de Huesca / Plana de Uesca	16 a 64	Hombres	21926
2007	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombres	5663
2007	07	Somontano de Barbastro	0 a 15	Hombres	1613
2007	07	Somontano de Barbastro	16 a 64	Hombres	7700
2007	07	Somontano de Barbastro	65 y más	Hombres	2452
