Año	Residencia comarca código	Residencia comarca nombre	Tipo de nacionalidad	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad continente nombre	Sexo	Personas
2003	07	Somontano de Barbastro	Extranjeros	06	Resto de América	América	Hombres	96
2003	07	Somontano de Barbastro	Extranjeros	07	Asia	Asia	Hombres	10
2003	07	Somontano de Barbastro	Extranjeros	08	Oceanía	Oceanía	Hombres	2
2003	08	Cinca Medio	Españoles	01	UE-15	Europa	Hombres	10632
2003	08	Cinca Medio	Extranjeros	01	UE-15	Europa	Hombres	27
2003	08	Cinca Medio	Extranjeros	02	Resto de Europa	Europa	Hombres	178
2003	08	Cinca Medio	Extranjeros	03	Magreb	África	Hombres	434
2003	08	Cinca Medio	Extranjeros	04	Resto de África	África	Hombres	355
2003	08	Cinca Medio	Extranjeros	05	América del Norte	América	Hombres	2
2003	08	Cinca Medio	Extranjeros	06	Resto de América	América	Hombres	47
2003	08	Cinca Medio	Extranjeros	07	Asia	Asia	Hombres	7
2003	08	Cinca Medio	Extranjeros	08	Oceanía	Oceanía	Hombres	22
2003	09	La Litera / La Llitera	Españoles	01	UE-15	Europa	Hombres	8860
2003	09	La Litera / La Llitera	Extranjeros	01	UE-15	Europa	Hombres	19
2003	09	La Litera / La Llitera	Extranjeros	02	Resto de Europa	Europa	Hombres	113
2003	09	La Litera / La Llitera	Extranjeros	03	Magreb	África	Hombres	89
2003	09	La Litera / La Llitera	Extranjeros	04	Resto de África	África	Hombres	352
2003	09	La Litera / La Llitera	Extranjeros	05	América del Norte	América	Hombres	2
2003	09	La Litera / La Llitera	Extranjeros	06	Resto de América	América	Hombres	114
2003	09	La Litera / La Llitera	Extranjeros	08	Oceanía	Oceanía	Hombres	3
2003	10	Los Monegros	Españoles	01	UE-15	Europa	Hombres	10398
2003	10	Los Monegros	Extranjeros	01	UE-15	Europa	Hombres	28
2003	10	Los Monegros	Extranjeros	02	Resto de Europa	Europa	Hombres	153
2003	10	Los Monegros	Extranjeros	03	Magreb	África	Hombres	116
2003	10	Los Monegros	Extranjeros	04	Resto de África	África	Hombres	32
2003	10	Los Monegros	Extranjeros	05	América del Norte	América	Hombres	2
2003	10	Los Monegros	Extranjeros	06	Resto de América	América	Hombres	70
2003	11	Bajo Cinca / Baix Cinca	Españoles	01	UE-15	Europa	Hombres	10770
2003	11	Bajo Cinca / Baix Cinca	Extranjeros	01	UE-15	Europa	Hombres	31
2003	11	Bajo Cinca / Baix Cinca	Extranjeros	02	Resto de Europa	Europa	Hombres	340
2003	11	Bajo Cinca / Baix Cinca	Extranjeros	03	Magreb	África	Hombres	536
2003	11	Bajo Cinca / Baix Cinca	Extranjeros	04	Resto de África	África	Hombres	106
2003	11	Bajo Cinca / Baix Cinca	Extranjeros	05	América del Norte	América	Hombres	3
2003	11	Bajo Cinca / Baix Cinca	Extranjeros	06	Resto de América	América	Hombres	75
2003	11	Bajo Cinca / Baix Cinca	Extranjeros	07	Asia	Asia	Hombres	9
2003	12	Tarazona y el Moncayo	Españoles	01	UE-15	Europa	Hombres	6866
2003	12	Tarazona y el Moncayo	Extranjeros	01	UE-15	Europa	Hombres	16
2003	12	Tarazona y el Moncayo	Extranjeros	02	Resto de Europa	Europa	Hombres	21
2003	12	Tarazona y el Moncayo	Extranjeros	03	Magreb	África	Hombres	58
2003	12	Tarazona y el Moncayo	Extranjeros	04	Resto de África	África	Hombres	3
2003	12	Tarazona y el Moncayo	Extranjeros	06	Resto de América	América	Hombres	131
2003	12	Tarazona y el Moncayo	Extranjeros	07	Asia	Asia	Hombres	1
2003	13	Campo de Borja	Españoles	01	UE-15	Europa	Hombres	6943
2003	13	Campo de Borja	Extranjeros	01	UE-15	Europa	Hombres	28
2003	13	Campo de Borja	Extranjeros	02	Resto de Europa	Europa	Hombres	259
2003	13	Campo de Borja	Extranjeros	03	Magreb	África	Hombres	177
2003	13	Campo de Borja	Extranjeros	04	Resto de África	África	Hombres	2
2003	13	Campo de Borja	Extranjeros	06	Resto de América	América	Hombres	22
2003	14	Aranda	Españoles	01	UE-15	Europa	Hombres	3883
2003	14	Aranda	Extranjeros	01	UE-15	Europa	Hombres	4
2003	14	Aranda	Extranjeros	02	Resto de Europa	Europa	Hombres	66
2003	14	Aranda	Extranjeros	03	Magreb	África	Hombres	118
2003	14	Aranda	Extranjeros	06	Resto de América	América	Hombres	43
2003	15	Ribera Alta del Ebro	Españoles	01	UE-15	Europa	Hombres	11312
2003	15	Ribera Alta del Ebro	Extranjeros	01	UE-15	Europa	Hombres	46
2003	15	Ribera Alta del Ebro	Extranjeros	02	Resto de Europa	Europa	Hombres	183
2003	15	Ribera Alta del Ebro	Extranjeros	03	Magreb	África	Hombres	154
2003	15	Ribera Alta del Ebro	Extranjeros	04	Resto de África	África	Hombres	3
2003	15	Ribera Alta del Ebro	Extranjeros	05	América del Norte	América	Hombres	4
2003	15	Ribera Alta del Ebro	Extranjeros	06	Resto de América	América	Hombres	62
2003	15	Ribera Alta del Ebro	Extranjeros	07	Asia	Asia	Hombres	2
2003	16	Valdejalón	Españoles	01	UE-15	Europa	Hombres	11297
2003	16	Valdejalón	Extranjeros	01	UE-15	Europa	Hombres	65
2003	16	Valdejalón	Extranjeros	02	Resto de Europa	Europa	Hombres	918
2003	16	Valdejalón	Extranjeros	03	Magreb	África	Hombres	609
2003	16	Valdejalón	Extranjeros	04	Resto de África	África	Hombres	37
2003	16	Valdejalón	Extranjeros	06	Resto de América	América	Hombres	88
2003	16	Valdejalón	Extranjeros	07	Asia	Asia	Hombres	2
2003	17	Central	Españoles	01	UE-15	Europa	Hombres	306621
2003	17	Central	Extranjeros	01	UE-15	Europa	Hombres	1149
2003	17	Central	Extranjeros	02	Resto de Europa	Europa	Hombres	3474
2003	17	Central	Extranjeros	03	Magreb	África	Hombres	3172
2003	17	Central	Extranjeros	04	Resto de África	África	Hombres	2837
2003	17	Central	Extranjeros	05	América del Norte	América	Hombres	218
2003	17	Central	Extranjeros	06	Resto de América	América	Hombres	6660
2003	17	Central	Extranjeros	07	Asia	Asia	Hombres	577
2003	17	Central	Extranjeros	08	Oceanía	Oceanía	Hombres	3
2003	17	Central	Extranjeros	09	Apátridas y no consta	Apátridas y no consta	Hombres	16
2003	18	Ribera Baja del Ebro	Españoles	01	UE-15	Europa	Hombres	4549
2003	18	Ribera Baja del Ebro	Extranjeros	01	UE-15	Europa	Hombres	10
2003	18	Ribera Baja del Ebro	Extranjeros	02	Resto de Europa	Europa	Hombres	24
2003	18	Ribera Baja del Ebro	Extranjeros	03	Magreb	África	Hombres	42
2003	18	Ribera Baja del Ebro	Extranjeros	04	Resto de África	África	Hombres	15
2003	18	Ribera Baja del Ebro	Extranjeros	06	Resto de América	América	Hombres	26
2003	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Españoles	01	UE-15	Europa	Hombres	6108
2003	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Extranjeros	01	UE-15	Europa	Hombres	19
2003	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Extranjeros	02	Resto de Europa	Europa	Hombres	46
2003	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Extranjeros	03	Magreb	África	Hombres	91
2003	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Extranjeros	04	Resto de África	África	Hombres	10
2003	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Extranjeros	06	Resto de América	América	Hombres	20
2003	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Extranjeros	07	Asia	Asia	Hombres	122
2003	20	Comunidad de Calatayud	Españoles	01	UE-15	Europa	Hombres	18832
2003	20	Comunidad de Calatayud	Extranjeros	01	UE-15	Europa	Hombres	55
2003	20	Comunidad de Calatayud	Extranjeros	02	Resto de Europa	Europa	Hombres	1147
2003	20	Comunidad de Calatayud	Extranjeros	03	Magreb	África	Hombres	324
2003	20	Comunidad de Calatayud	Extranjeros	04	Resto de África	África	Hombres	4
2003	20	Comunidad de Calatayud	Extranjeros	05	América del Norte	América	Hombres	5
2003	20	Comunidad de Calatayud	Extranjeros	06	Resto de América	América	Hombres	129
2003	20	Comunidad de Calatayud	Extranjeros	07	Asia	Asia	Hombres	10
2003	21	Campo de Cariñena	Españoles	01	UE-15	Europa	Hombres	4800
2003	21	Campo de Cariñena	Extranjeros	01	UE-15	Europa	Hombres	20
2003	21	Campo de Cariñena	Extranjeros	02	Resto de Europa	Europa	Hombres	471
2003	21	Campo de Cariñena	Extranjeros	03	Magreb	África	Hombres	199
2003	21	Campo de Cariñena	Extranjeros	04	Resto de África	África	Hombres	276
2003	21	Campo de Cariñena	Extranjeros	06	Resto de América	América	Hombres	18
2003	21	Campo de Cariñena	Extranjeros	07	Asia	Asia	Hombres	2
2003	22	Campo de Belchite	Españoles	01	UE-15	Europa	Hombres	2731
2003	22	Campo de Belchite	Extranjeros	01	UE-15	Europa	Hombres	5
2003	22	Campo de Belchite	Extranjeros	02	Resto de Europa	Europa	Hombres	25
2003	22	Campo de Belchite	Extranjeros	03	Magreb	África	Hombres	10
2003	22	Campo de Belchite	Extranjeros	04	Resto de África	África	Hombres	2
2003	22	Campo de Belchite	Extranjeros	06	Resto de América	América	Hombres	5
2003	23	Bajo Martín	Españoles	01	UE-15	Europa	Hombres	3528
2003	23	Bajo Martín	Extranjeros	01	UE-15	Europa	Hombres	5
2003	23	Bajo Martín	Extranjeros	02	Resto de Europa	Europa	Hombres	40
2003	23	Bajo Martín	Extranjeros	03	Magreb	África	Hombres	61
2003	23	Bajo Martín	Extranjeros	04	Resto de África	África	Hombres	4
2003	23	Bajo Martín	Extranjeros	06	Resto de América	América	Hombres	22
2003	23	Bajo Martín	Extranjeros	07	Asia	Asia	Hombres	2
2003	24	Campo de Daroca	Españoles	01	UE-15	Europa	Hombres	3344
2003	24	Campo de Daroca	Extranjeros	01	UE-15	Europa	Hombres	2
2003	24	Campo de Daroca	Extranjeros	02	Resto de Europa	Europa	Hombres	13
2003	24	Campo de Daroca	Extranjeros	03	Magreb	África	Hombres	14
2003	24	Campo de Daroca	Extranjeros	04	Resto de África	África	Hombres	2
2003	24	Campo de Daroca	Extranjeros	06	Resto de América	América	Hombres	17
2003	25	Jiloca	Españoles	01	UE-15	Europa	Hombres	6731
2003	25	Jiloca	Extranjeros	01	UE-15	Europa	Hombres	16
2003	25	Jiloca	Extranjeros	02	Resto de Europa	Europa	Hombres	127
2003	25	Jiloca	Extranjeros	03	Magreb	África	Hombres	79
2003	25	Jiloca	Extranjeros	04	Resto de África	África	Hombres	11
2003	25	Jiloca	Extranjeros	06	Resto de América	América	Hombres	76
2003	25	Jiloca	Extranjeros	07	Asia	Asia	Hombres	2
2003	26	Cuencas Mineras	Españoles	01	UE-15	Europa	Hombres	4760
2003	26	Cuencas Mineras	Extranjeros	01	UE-15	Europa	Hombres	8
2003	26	Cuencas Mineras	Extranjeros	02	Resto de Europa	Europa	Hombres	28
2003	26	Cuencas Mineras	Extranjeros	03	Magreb	África	Hombres	147
2003	26	Cuencas Mineras	Extranjeros	06	Resto de América	América	Hombres	12
2003	26	Cuencas Mineras	Extranjeros	07	Asia	Asia	Hombres	61
2003	27	Andorra-Sierra de Arcos	Españoles	01	UE-15	Europa	Hombres	5516
2003	27	Andorra-Sierra de Arcos	Extranjeros	01	UE-15	Europa	Hombres	4
2003	27	Andorra-Sierra de Arcos	Extranjeros	02	Resto de Europa	Europa	Hombres	107
2003	27	Andorra-Sierra de Arcos	Extranjeros	03	Magreb	África	Hombres	49
2003	27	Andorra-Sierra de Arcos	Extranjeros	06	Resto de América	América	Hombres	24
2003	27	Andorra-Sierra de Arcos	Extranjeros	07	Asia	Asia	Hombres	57
2003	28	Bajo Aragón	Españoles	01	UE-15	Europa	Hombres	12981
2003	28	Bajo Aragón	Extranjeros	01	UE-15	Europa	Hombres	45
2003	28	Bajo Aragón	Extranjeros	02	Resto de Europa	Europa	Hombres	449
2003	28	Bajo Aragón	Extranjeros	03	Magreb	África	Hombres	352
2003	28	Bajo Aragón	Extranjeros	04	Resto de África	África	Hombres	63
2003	28	Bajo Aragón	Extranjeros	05	América del Norte	América	Hombres	1
2003	28	Bajo Aragón	Extranjeros	06	Resto de América	América	Hombres	159
2003	28	Bajo Aragón	Extranjeros	07	Asia	Asia	Hombres	14
2003	29	Comunidad de Teruel	Españoles	01	UE-15	Europa	Hombres	20890
2003	29	Comunidad de Teruel	Extranjeros	01	UE-15	Europa	Hombres	32
2003	29	Comunidad de Teruel	Extranjeros	02	Resto de Europa	Europa	Hombres	243
2003	29	Comunidad de Teruel	Extranjeros	03	Magreb	África	Hombres	204
2003	29	Comunidad de Teruel	Extranjeros	04	Resto de África	África	Hombres	10
2003	29	Comunidad de Teruel	Extranjeros	05	América del Norte	América	Hombres	1
2003	29	Comunidad de Teruel	Extranjeros	06	Resto de América	América	Hombres	214
2003	29	Comunidad de Teruel	Extranjeros	07	Asia	Asia	Hombres	69
2003	29	Comunidad de Teruel	Extranjeros	08	Oceanía	Oceanía	Hombres	1
2003	30	Maestrazgo	Españoles	01	UE-15	Europa	Hombres	1876
2003	30	Maestrazgo	Extranjeros	01	UE-15	Europa	Hombres	9
2003	30	Maestrazgo	Extranjeros	02	Resto de Europa	Europa	Hombres	25
2003	30	Maestrazgo	Extranjeros	03	Magreb	África	Hombres	28
2003	30	Maestrazgo	Extranjeros	06	Resto de América	América	Hombres	12
2003	30	Maestrazgo	Extranjeros	07	Asia	Asia	Hombres	27
2003	31	Sierra de Albarracín	Españoles	01	UE-15	Europa	Hombres	2486
2003	31	Sierra de Albarracín	Extranjeros	01	UE-15	Europa	Hombres	14
2003	31	Sierra de Albarracín	Extranjeros	02	Resto de Europa	Europa	Hombres	13
2003	31	Sierra de Albarracín	Extranjeros	03	Magreb	África	Hombres	34
2003	31	Sierra de Albarracín	Extranjeros	06	Resto de América	América	Hombres	55
2003	32	Gúdar-Javalambre	Españoles	01	UE-15	Europa	Hombres	3958
2003	32	Gúdar-Javalambre	Extranjeros	01	UE-15	Europa	Hombres	17
2003	32	Gúdar-Javalambre	Extranjeros	02	Resto de Europa	Europa	Hombres	83
2003	32	Gúdar-Javalambre	Extranjeros	03	Magreb	África	Hombres	126
2003	32	Gúdar-Javalambre	Extranjeros	06	Resto de América	América	Hombres	85
2003	32	Gúdar-Javalambre	Extranjeros	07	Asia	Asia	Hombres	31
2003	33	Matarraña / Matarranya	Españoles	01	UE-15	Europa	Hombres	4273
2003	33	Matarraña / Matarranya	Extranjeros	01	UE-15	Europa	Hombres	21
2003	33	Matarraña / Matarranya	Extranjeros	02	Resto de Europa	Europa	Hombres	131
2003	33	Matarraña / Matarranya	Extranjeros	03	Magreb	África	Hombres	78
2003	33	Matarraña / Matarranya	Extranjeros	04	Resto de África	África	Hombres	9
2003	33	Matarraña / Matarranya	Extranjeros	05	América del Norte	América	Hombres	1
2003	33	Matarraña / Matarranya	Extranjeros	06	Resto de América	América	Hombres	40
2003	33	Matarraña / Matarranya	Extranjeros	07	Asia	Asia	Hombres	4
2004	01	La Jacetania	Españoles	01	UE-15	Europa	Hombres	8514
2004	01	La Jacetania	Extranjeros	01	UE-15	Europa	Hombres	54
2004	01	La Jacetania	Extranjeros	02	Resto de Europa	Europa	Hombres	66
2004	01	La Jacetania	Extranjeros	03	Magreb	África	Hombres	51
2004	01	La Jacetania	Extranjeros	04	Resto de África	África	Hombres	2
2004	01	La Jacetania	Extranjeros	05	América del Norte	América	Hombres	2
2004	01	La Jacetania	Extranjeros	06	Resto de América	América	Hombres	282
2004	01	La Jacetania	Extranjeros	07	Asia	Asia	Hombres	4
2004	01	La Jacetania	Extranjeros	08	Oceanía	Oceanía	Hombres	2
2004	02	Alto Gállego	Españoles	01	UE-15	Europa	Hombres	6210
2004	02	Alto Gállego	Extranjeros	01	UE-15	Europa	Hombres	44
2004	02	Alto Gállego	Extranjeros	02	Resto de Europa	Europa	Hombres	112
2004	02	Alto Gállego	Extranjeros	03	Magreb	África	Hombres	35
2004	02	Alto Gállego	Extranjeros	04	Resto de África	África	Hombres	2
2004	02	Alto Gállego	Extranjeros	06	Resto de América	América	Hombres	80
2004	03	Sobrarbe	Españoles	01	UE-15	Europa	Hombres	3558
2004	03	Sobrarbe	Extranjeros	01	UE-15	Europa	Hombres	51
2004	03	Sobrarbe	Extranjeros	02	Resto de Europa	Europa	Hombres	44
2004	03	Sobrarbe	Extranjeros	03	Magreb	África	Hombres	1
2004	03	Sobrarbe	Extranjeros	04	Resto de África	África	Hombres	5
2004	03	Sobrarbe	Extranjeros	06	Resto de América	América	Hombres	35
2004	04	La Ribagorza	Españoles	01	UE-15	Europa	Hombres	6120
2004	04	La Ribagorza	Extranjeros	01	UE-15	Europa	Hombres	88
2004	04	La Ribagorza	Extranjeros	02	Resto de Europa	Europa	Hombres	134
2004	04	La Ribagorza	Extranjeros	03	Magreb	África	Hombres	13
2004	04	La Ribagorza	Extranjeros	04	Resto de África	África	Hombres	11
2004	04	La Ribagorza	Extranjeros	05	América del Norte	América	Hombres	2
2004	04	La Ribagorza	Extranjeros	06	Resto de América	América	Hombres	180
2004	04	La Ribagorza	Extranjeros	07	Asia	Asia	Hombres	2
2004	04	La Ribagorza	Extranjeros	08	Oceanía	Oceanía	Hombres	16
2004	05	Cinco Villas	Españoles	01	UE-15	Europa	Hombres	15642
2004	05	Cinco Villas	Extranjeros	01	UE-15	Europa	Hombres	33
2004	05	Cinco Villas	Extranjeros	02	Resto de Europa	Europa	Hombres	509
2004	05	Cinco Villas	Extranjeros	03	Magreb	África	Hombres	609
2004	05	Cinco Villas	Extranjeros	04	Resto de África	África	Hombres	41
2004	05	Cinco Villas	Extranjeros	05	América del Norte	América	Hombres	3
2004	05	Cinco Villas	Extranjeros	06	Resto de América	América	Hombres	241
2004	05	Cinco Villas	Extranjeros	07	Asia	Asia	Hombres	11
2004	05	Cinco Villas	Extranjeros	08	Oceanía	Oceanía	Hombres	1
2004	06	Hoya de Huesca / Plana de Uesca	Españoles	01	UE-15	Europa	Hombres	29209
2004	06	Hoya de Huesca / Plana de Uesca	Extranjeros	01	UE-15	Europa	Hombres	122
2004	06	Hoya de Huesca / Plana de Uesca	Extranjeros	02	Resto de Europa	Europa	Hombres	295
2004	06	Hoya de Huesca / Plana de Uesca	Extranjeros	03	Magreb	África	Hombres	393
2004	06	Hoya de Huesca / Plana de Uesca	Extranjeros	04	Resto de África	África	Hombres	339
2004	06	Hoya de Huesca / Plana de Uesca	Extranjeros	05	América del Norte	América	Hombres	13
2004	06	Hoya de Huesca / Plana de Uesca	Extranjeros	06	Resto de América	América	Hombres	396
2004	06	Hoya de Huesca / Plana de Uesca	Extranjeros	07	Asia	Asia	Hombres	46
2004	07	Somontano de Barbastro	Españoles	01	UE-15	Europa	Hombres	10934
2004	07	Somontano de Barbastro	Extranjeros	01	UE-15	Europa	Hombres	47
2004	07	Somontano de Barbastro	Extranjeros	02	Resto de Europa	Europa	Hombres	104
2004	07	Somontano de Barbastro	Extranjeros	03	Magreb	África	Hombres	229
2004	07	Somontano de Barbastro	Extranjeros	04	Resto de África	África	Hombres	112
2004	07	Somontano de Barbastro	Extranjeros	05	América del Norte	América	Hombres	4
2004	07	Somontano de Barbastro	Extranjeros	06	Resto de América	América	Hombres	131
2004	07	Somontano de Barbastro	Extranjeros	07	Asia	Asia	Hombres	12
2004	07	Somontano de Barbastro	Extranjeros	08	Oceanía	Oceanía	Hombres	1
2004	08	Cinca Medio	Españoles	01	UE-15	Europa	Hombres	10536
2004	08	Cinca Medio	Extranjeros	01	UE-15	Europa	Hombres	34
2004	08	Cinca Medio	Extranjeros	02	Resto de Europa	Europa	Hombres	231
2004	08	Cinca Medio	Extranjeros	03	Magreb	África	Hombres	422
2004	08	Cinca Medio	Extranjeros	04	Resto de África	África	Hombres	321
2004	08	Cinca Medio	Extranjeros	05	América del Norte	América	Hombres	2
2004	08	Cinca Medio	Extranjeros	06	Resto de América	América	Hombres	57
2004	08	Cinca Medio	Extranjeros	07	Asia	Asia	Hombres	6
2004	08	Cinca Medio	Extranjeros	08	Oceanía	Oceanía	Hombres	14
2004	09	La Litera / La Llitera	Españoles	01	UE-15	Europa	Hombres	8737
2004	09	La Litera / La Llitera	Extranjeros	01	UE-15	Europa	Hombres	23
2004	09	La Litera / La Llitera	Extranjeros	02	Resto de Europa	Europa	Hombres	146
2004	09	La Litera / La Llitera	Extranjeros	03	Magreb	África	Hombres	93
2004	09	La Litera / La Llitera	Extranjeros	04	Resto de África	África	Hombres	450
2004	09	La Litera / La Llitera	Extranjeros	05	América del Norte	América	Hombres	2
2004	09	La Litera / La Llitera	Extranjeros	06	Resto de América	América	Hombres	127
2004	09	La Litera / La Llitera	Extranjeros	07	Asia	Asia	Hombres	4
2004	09	La Litera / La Llitera	Extranjeros	08	Oceanía	Oceanía	Hombres	1
2004	10	Los Monegros	Españoles	01	UE-15	Europa	Hombres	10332
2004	10	Los Monegros	Extranjeros	01	UE-15	Europa	Hombres	29
2004	10	Los Monegros	Extranjeros	02	Resto de Europa	Europa	Hombres	186
2004	10	Los Monegros	Extranjeros	03	Magreb	África	Hombres	126
2004	10	Los Monegros	Extranjeros	04	Resto de África	África	Hombres	27
2004	10	Los Monegros	Extranjeros	05	América del Norte	América	Hombres	2
2004	10	Los Monegros	Extranjeros	06	Resto de América	América	Hombres	65
2004	10	Los Monegros	Extranjeros	07	Asia	Asia	Hombres	1
2004	11	Bajo Cinca / Baix Cinca	Españoles	01	UE-15	Europa	Hombres	10684
2004	11	Bajo Cinca / Baix Cinca	Extranjeros	01	UE-15	Europa	Hombres	39
2004	11	Bajo Cinca / Baix Cinca	Extranjeros	02	Resto de Europa	Europa	Hombres	438
2004	11	Bajo Cinca / Baix Cinca	Extranjeros	03	Magreb	África	Hombres	535
2004	11	Bajo Cinca / Baix Cinca	Extranjeros	04	Resto de África	África	Hombres	136
2004	11	Bajo Cinca / Baix Cinca	Extranjeros	05	América del Norte	América	Hombres	3
2004	11	Bajo Cinca / Baix Cinca	Extranjeros	06	Resto de América	América	Hombres	84
2004	11	Bajo Cinca / Baix Cinca	Extranjeros	07	Asia	Asia	Hombres	7
2004	12	Tarazona y el Moncayo	Españoles	01	UE-15	Europa	Hombres	6841
2004	12	Tarazona y el Moncayo	Extranjeros	01	UE-15	Europa	Hombres	14
2004	12	Tarazona y el Moncayo	Extranjeros	02	Resto de Europa	Europa	Hombres	35
2004	12	Tarazona y el Moncayo	Extranjeros	03	Magreb	África	Hombres	73
2004	12	Tarazona y el Moncayo	Extranjeros	04	Resto de África	África	Hombres	5
2004	12	Tarazona y el Moncayo	Extranjeros	06	Resto de América	América	Hombres	169
