Año	Residencia comarca código	Residencia comarca nombre	Edad (grupos quinquenales)	Sexo	Personas
2001	18	Ribera Baja del Ebro	90 a 94	Hombres	24
2001	18	Ribera Baja del Ebro	95 y más	Hombres	5
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	00 a 04	Hombres	180
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	05 a 09	Hombres	249
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	10 a 14	Hombres	247
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	15 a 19	Hombres	357
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	20 a 24	Hombres	425
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	25 a 29	Hombres	486
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	30 a 34	Hombres	441
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	35 a 39	Hombres	437
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	40 a 44	Hombres	415
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	45 a 49	Hombres	409
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	50 a 54	Hombres	382
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	55 a 59	Hombres	334
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	60 a 64	Hombres	336
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 a 69	Hombres	417
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	70 a 74	Hombres	384
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	75 a 79	Hombres	346
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	80 a 84	Hombres	211
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	85 a 89	Hombres	94
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	90 a 94	Hombres	43
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	95 y más	Hombres	11
2001	20	Comunidad de Calatayud	00 a 04	Hombres	560
2001	20	Comunidad de Calatayud	05 a 09	Hombres	699
2001	20	Comunidad de Calatayud	10 a 14	Hombres	757
2001	20	Comunidad de Calatayud	15 a 19	Hombres	910
2001	20	Comunidad de Calatayud	20 a 24	Hombres	1252
2001	20	Comunidad de Calatayud	25 a 29	Hombres	1512
2001	20	Comunidad de Calatayud	30 a 34	Hombres	1673
2001	20	Comunidad de Calatayud	35 a 39	Hombres	1523
2001	20	Comunidad de Calatayud	40 a 44	Hombres	1262
2001	20	Comunidad de Calatayud	45 a 49	Hombres	1107
2001	20	Comunidad de Calatayud	50 a 54	Hombres	1034
2001	20	Comunidad de Calatayud	55 a 59	Hombres	1129
2001	20	Comunidad de Calatayud	60 a 64	Hombres	1155
2001	20	Comunidad de Calatayud	65 a 69	Hombres	1522
2001	20	Comunidad de Calatayud	70 a 74	Hombres	1505
2001	20	Comunidad de Calatayud	75 a 79	Hombres	1198
2001	20	Comunidad de Calatayud	80 a 84	Hombres	623
2001	20	Comunidad de Calatayud	85 a 89	Hombres	347
2001	20	Comunidad de Calatayud	90 a 94	Hombres	143
2001	20	Comunidad de Calatayud	95 y más	Hombres	53
2001	21	Campo de Cariñena	00 a 04	Hombres	145
2001	21	Campo de Cariñena	05 a 09	Hombres	182
2001	21	Campo de Cariñena	10 a 14	Hombres	202
2001	21	Campo de Cariñena	15 a 19	Hombres	244
2001	21	Campo de Cariñena	20 a 24	Hombres	312
2001	21	Campo de Cariñena	25 a 29	Hombres	379
2001	21	Campo de Cariñena	30 a 34	Hombres	462
2001	21	Campo de Cariñena	35 a 39	Hombres	463
2001	21	Campo de Cariñena	40 a 44	Hombres	376
2001	21	Campo de Cariñena	45 a 49	Hombres	332
2001	21	Campo de Cariñena	50 a 54	Hombres	296
2001	21	Campo de Cariñena	55 a 59	Hombres	282
2001	21	Campo de Cariñena	60 a 64	Hombres	288
2001	21	Campo de Cariñena	65 a 69	Hombres	405
2001	21	Campo de Cariñena	70 a 74	Hombres	367
2001	21	Campo de Cariñena	75 a 79	Hombres	277
2001	21	Campo de Cariñena	80 a 84	Hombres	145
2001	21	Campo de Cariñena	85 a 89	Hombres	57
2001	21	Campo de Cariñena	90 a 94	Hombres	33
2001	21	Campo de Cariñena	95 y más	Hombres	7
2001	22	Campo de Belchite	00 a 04	Hombres	74
2001	22	Campo de Belchite	05 a 09	Hombres	53
2001	22	Campo de Belchite	10 a 14	Hombres	78
2001	22	Campo de Belchite	15 a 19	Hombres	92
2001	22	Campo de Belchite	20 a 24	Hombres	140
2001	22	Campo de Belchite	25 a 29	Hombres	160
2001	22	Campo de Belchite	30 a 34	Hombres	186
2001	22	Campo de Belchite	35 a 39	Hombres	199
2001	22	Campo de Belchite	40 a 44	Hombres	135
2001	22	Campo de Belchite	45 a 49	Hombres	125
2001	22	Campo de Belchite	50 a 54	Hombres	152
2001	22	Campo de Belchite	55 a 59	Hombres	168
2001	22	Campo de Belchite	60 a 64	Hombres	191
2001	22	Campo de Belchite	65 a 69	Hombres	277
2001	22	Campo de Belchite	70 a 74	Hombres	231
2001	22	Campo de Belchite	75 a 79	Hombres	192
2001	22	Campo de Belchite	80 a 84	Hombres	102
2001	22	Campo de Belchite	85 a 89	Hombres	61
2001	22	Campo de Belchite	90 a 94	Hombres	15
2001	22	Campo de Belchite	95 y más	Hombres	4
2001	23	Bajo Martín	00 a 04	Hombres	110
2001	23	Bajo Martín	05 a 09	Hombres	139
2001	23	Bajo Martín	10 a 14	Hombres	162
2001	23	Bajo Martín	15 a 19	Hombres	162
2001	23	Bajo Martín	20 a 24	Hombres	210
2001	23	Bajo Martín	25 a 29	Hombres	228
2001	23	Bajo Martín	30 a 34	Hombres	233
2001	23	Bajo Martín	35 a 39	Hombres	262
2001	23	Bajo Martín	40 a 44	Hombres	272
2001	23	Bajo Martín	45 a 49	Hombres	189
2001	23	Bajo Martín	50 a 54	Hombres	196
2001	23	Bajo Martín	55 a 59	Hombres	188
2001	23	Bajo Martín	60 a 64	Hombres	222
2001	23	Bajo Martín	65 a 69	Hombres	330
2001	23	Bajo Martín	70 a 74	Hombres	299
2001	23	Bajo Martín	75 a 79	Hombres	247
2001	23	Bajo Martín	80 a 84	Hombres	132
2001	23	Bajo Martín	85 a 89	Hombres	85
2001	23	Bajo Martín	90 a 94	Hombres	25
2001	23	Bajo Martín	95 y más	Hombres	6
2001	24	Campo de Daroca	00 a 04	Hombres	66
2001	24	Campo de Daroca	05 a 09	Hombres	101
2001	24	Campo de Daroca	10 a 14	Hombres	97
2001	24	Campo de Daroca	15 a 19	Hombres	105
2001	24	Campo de Daroca	20 a 24	Hombres	153
2001	24	Campo de Daroca	25 a 29	Hombres	204
2001	24	Campo de Daroca	30 a 34	Hombres	222
2001	24	Campo de Daroca	35 a 39	Hombres	248
2001	24	Campo de Daroca	40 a 44	Hombres	208
2001	24	Campo de Daroca	45 a 49	Hombres	171
2001	24	Campo de Daroca	50 a 54	Hombres	172
2001	24	Campo de Daroca	55 a 59	Hombres	190
2001	24	Campo de Daroca	60 a 64	Hombres	206
2001	24	Campo de Daroca	65 a 69	Hombres	293
2001	24	Campo de Daroca	70 a 74	Hombres	314
2001	24	Campo de Daroca	75 a 79	Hombres	186
2001	24	Campo de Daroca	80 a 84	Hombres	125
2001	24	Campo de Daroca	85 a 89	Hombres	58
2001	24	Campo de Daroca	90 a 94	Hombres	40
2001	24	Campo de Daroca	95 y más	Hombres	10
2001	25	Jiloca	00 a 04	Hombres	172
2001	25	Jiloca	05 a 09	Hombres	223
2001	25	Jiloca	10 a 14	Hombres	263
2001	25	Jiloca	15 a 19	Hombres	267
2001	25	Jiloca	20 a 24	Hombres	404
2001	25	Jiloca	25 a 29	Hombres	435
2001	25	Jiloca	30 a 34	Hombres	457
2001	25	Jiloca	35 a 39	Hombres	527
2001	25	Jiloca	40 a 44	Hombres	466
2001	25	Jiloca	45 a 49	Hombres	364
2001	25	Jiloca	50 a 54	Hombres	391
2001	25	Jiloca	55 a 59	Hombres	372
2001	25	Jiloca	60 a 64	Hombres	427
2001	25	Jiloca	65 a 69	Hombres	620
2001	25	Jiloca	70 a 74	Hombres	695
2001	25	Jiloca	75 a 79	Hombres	465
2001	25	Jiloca	80 a 84	Hombres	238
2001	25	Jiloca	85 a 89	Hombres	131
2001	25	Jiloca	90 a 94	Hombres	51
2001	25	Jiloca	95 y más	Hombres	15
2001	26	Cuencas Mineras	00 a 04	Hombres	142
2001	26	Cuencas Mineras	05 a 09	Hombres	188
2001	26	Cuencas Mineras	10 a 14	Hombres	268
2001	26	Cuencas Mineras	15 a 19	Hombres	326
2001	26	Cuencas Mineras	20 a 24	Hombres	356
2001	26	Cuencas Mineras	25 a 29	Hombres	353
2001	26	Cuencas Mineras	30 a 34	Hombres	380
2001	26	Cuencas Mineras	35 a 39	Hombres	367
2001	26	Cuencas Mineras	40 a 44	Hombres	405
2001	26	Cuencas Mineras	45 a 49	Hombres	318
2001	26	Cuencas Mineras	50 a 54	Hombres	280
2001	26	Cuencas Mineras	55 a 59	Hombres	243
2001	26	Cuencas Mineras	60 a 64	Hombres	265
2001	26	Cuencas Mineras	65 a 69	Hombres	362
2001	26	Cuencas Mineras	70 a 74	Hombres	324
2001	26	Cuencas Mineras	75 a 79	Hombres	279
2001	26	Cuencas Mineras	80 a 84	Hombres	114
2001	26	Cuencas Mineras	85 a 89	Hombres	75
2001	26	Cuencas Mineras	90 a 94	Hombres	31
2001	26	Cuencas Mineras	95 y más	Hombres	8
2001	27	Andorra-Sierra de Arcos	00 a 04	Hombres	185
2001	27	Andorra-Sierra de Arcos	05 a 09	Hombres	257
2001	27	Andorra-Sierra de Arcos	10 a 14	Hombres	354
2001	27	Andorra-Sierra de Arcos	15 a 19	Hombres	379
2001	27	Andorra-Sierra de Arcos	20 a 24	Hombres	420
2001	27	Andorra-Sierra de Arcos	25 a 29	Hombres	365
2001	27	Andorra-Sierra de Arcos	30 a 34	Hombres	397
2001	27	Andorra-Sierra de Arcos	35 a 39	Hombres	473
2001	27	Andorra-Sierra de Arcos	40 a 44	Hombres	531
2001	27	Andorra-Sierra de Arcos	45 a 49	Hombres	413
2001	27	Andorra-Sierra de Arcos	50 a 54	Hombres	301
2001	27	Andorra-Sierra de Arcos	55 a 59	Hombres	256
2001	27	Andorra-Sierra de Arcos	60 a 64	Hombres	222
2001	27	Andorra-Sierra de Arcos	65 a 69	Hombres	335
2001	27	Andorra-Sierra de Arcos	70 a 74	Hombres	368
2001	27	Andorra-Sierra de Arcos	75 a 79	Hombres	240
2001	27	Andorra-Sierra de Arcos	80 a 84	Hombres	132
2001	27	Andorra-Sierra de Arcos	85 a 89	Hombres	71
2001	27	Andorra-Sierra de Arcos	90 a 94	Hombres	26
2001	27	Andorra-Sierra de Arcos	95 y más	Hombres	4
2001	28	Bajo Aragón	00 a 04	Hombres	593
2001	28	Bajo Aragón	05 a 09	Hombres	584
2001	28	Bajo Aragón	10 a 14	Hombres	688
2001	28	Bajo Aragón	15 a 19	Hombres	765
2001	28	Bajo Aragón	20 a 24	Hombres	884
2001	28	Bajo Aragón	25 a 29	Hombres	991
2001	28	Bajo Aragón	30 a 34	Hombres	978
2001	28	Bajo Aragón	35 a 39	Hombres	1056
2001	28	Bajo Aragón	40 a 44	Hombres	1007
2001	28	Bajo Aragón	45 a 49	Hombres	814
2001	28	Bajo Aragón	50 a 54	Hombres	773
2001	28	Bajo Aragón	55 a 59	Hombres	624
2001	28	Bajo Aragón	60 a 64	Hombres	596
2001	28	Bajo Aragón	65 a 69	Hombres	807
2001	28	Bajo Aragón	70 a 74	Hombres	802
2001	28	Bajo Aragón	75 a 79	Hombres	670
2001	28	Bajo Aragón	80 a 84	Hombres	374
2001	28	Bajo Aragón	85 a 89	Hombres	188
2001	28	Bajo Aragón	90 a 94	Hombres	87
2001	28	Bajo Aragón	95 y más	Hombres	15
2001	29	Comunidad de Teruel	00 a 04	Hombres	849
2001	29	Comunidad de Teruel	05 a 09	Hombres	1074
2001	29	Comunidad de Teruel	10 a 14	Hombres	1106
2001	29	Comunidad de Teruel	15 a 19	Hombres	1197
2001	29	Comunidad de Teruel	20 a 24	Hombres	1381
2001	29	Comunidad de Teruel	25 a 29	Hombres	1405
2001	29	Comunidad de Teruel	30 a 34	Hombres	1547
2001	29	Comunidad de Teruel	35 a 39	Hombres	1656
2001	29	Comunidad de Teruel	40 a 44	Hombres	1686
2001	29	Comunidad de Teruel	45 a 49	Hombres	1390
2001	29	Comunidad de Teruel	50 a 54	Hombres	1145
2001	29	Comunidad de Teruel	55 a 59	Hombres	1065
2001	29	Comunidad de Teruel	60 a 64	Hombres	924
2001	29	Comunidad de Teruel	65 a 69	Hombres	1303
2001	29	Comunidad de Teruel	70 a 74	Hombres	1265
2001	29	Comunidad de Teruel	75 a 79	Hombres	1017
2001	29	Comunidad de Teruel	80 a 84	Hombres	546
2001	29	Comunidad de Teruel	85 a 89	Hombres	305
2001	29	Comunidad de Teruel	90 a 94	Hombres	132
2001	29	Comunidad de Teruel	95 y más	Hombres	34
2001	30	Maestrazgo	00 a 04	Hombres	51
2001	30	Maestrazgo	05 a 09	Hombres	57
2001	30	Maestrazgo	10 a 14	Hombres	77
2001	30	Maestrazgo	15 a 19	Hombres	75
2001	30	Maestrazgo	20 a 24	Hombres	99
2001	30	Maestrazgo	25 a 29	Hombres	120
2001	30	Maestrazgo	30 a 34	Hombres	131
2001	30	Maestrazgo	35 a 39	Hombres	157
2001	30	Maestrazgo	40 a 44	Hombres	124
2001	30	Maestrazgo	45 a 49	Hombres	114
2001	30	Maestrazgo	50 a 54	Hombres	119
2001	30	Maestrazgo	55 a 59	Hombres	100
2001	30	Maestrazgo	60 a 64	Hombres	112
2001	30	Maestrazgo	65 a 69	Hombres	166
2001	30	Maestrazgo	70 a 74	Hombres	165
2001	30	Maestrazgo	75 a 79	Hombres	144
2001	30	Maestrazgo	80 a 84	Hombres	46
2001	30	Maestrazgo	85 a 89	Hombres	36
2001	30	Maestrazgo	90 a 94	Hombres	11
2001	30	Maestrazgo	95 y más	Hombres	7
2001	31	Sierra de Albarracín	00 a 04	Hombres	60
2001	31	Sierra de Albarracín	05 a 09	Hombres	72
2001	31	Sierra de Albarracín	10 a 14	Hombres	101
2001	31	Sierra de Albarracín	15 a 19	Hombres	90
2001	31	Sierra de Albarracín	20 a 24	Hombres	132
2001	31	Sierra de Albarracín	25 a 29	Hombres	146
2001	31	Sierra de Albarracín	30 a 34	Hombres	166
2001	31	Sierra de Albarracín	35 a 39	Hombres	199
2001	31	Sierra de Albarracín	40 a 44	Hombres	183
2001	31	Sierra de Albarracín	45 a 49	Hombres	141
2001	31	Sierra de Albarracín	50 a 54	Hombres	129
2001	31	Sierra de Albarracín	55 a 59	Hombres	131
2001	31	Sierra de Albarracín	60 a 64	Hombres	166
2001	31	Sierra de Albarracín	65 a 69	Hombres	220
2001	31	Sierra de Albarracín	70 a 74	Hombres	253
2001	31	Sierra de Albarracín	75 a 79	Hombres	201
2001	31	Sierra de Albarracín	80 a 84	Hombres	104
2001	31	Sierra de Albarracín	85 a 89	Hombres	58
2001	31	Sierra de Albarracín	90 a 94	Hombres	32
2001	31	Sierra de Albarracín	95 y más	Hombres	6
2001	32	Gúdar-Javalambre	00 a 04	Hombres	144
2001	32	Gúdar-Javalambre	05 a 09	Hombres	147
2001	32	Gúdar-Javalambre	10 a 14	Hombres	164
2001	32	Gúdar-Javalambre	15 a 19	Hombres	173
2001	32	Gúdar-Javalambre	20 a 24	Hombres	216
2001	32	Gúdar-Javalambre	25 a 29	Hombres	283
2001	32	Gúdar-Javalambre	30 a 34	Hombres	302
2001	32	Gúdar-Javalambre	35 a 39	Hombres	348
2001	32	Gúdar-Javalambre	40 a 44	Hombres	287
2001	32	Gúdar-Javalambre	45 a 49	Hombres	231
2001	32	Gúdar-Javalambre	50 a 54	Hombres	222
2001	32	Gúdar-Javalambre	55 a 59	Hombres	207
2001	32	Gúdar-Javalambre	60 a 64	Hombres	228
2001	32	Gúdar-Javalambre	65 a 69	Hombres	328
2001	32	Gúdar-Javalambre	70 a 74	Hombres	320
2001	32	Gúdar-Javalambre	75 a 79	Hombres	234
2001	32	Gúdar-Javalambre	80 a 84	Hombres	132
2001	32	Gúdar-Javalambre	85 a 89	Hombres	91
2001	32	Gúdar-Javalambre	90 a 94	Hombres	36
2001	32	Gúdar-Javalambre	95 y más	Hombres	9
2001	33	Matarraña / Matarranya	00 a 04	Hombres	128
2001	33	Matarraña / Matarranya	05 a 09	Hombres	158
2001	33	Matarraña / Matarranya	10 a 14	Hombres	201
2001	33	Matarraña / Matarranya	15 a 19	Hombres	212
2001	33	Matarraña / Matarranya	20 a 24	Hombres	244
2001	33	Matarraña / Matarranya	25 a 29	Hombres	244
2001	33	Matarraña / Matarranya	30 a 34	Hombres	255
2001	33	Matarraña / Matarranya	35 a 39	Hombres	307
2001	33	Matarraña / Matarranya	40 a 44	Hombres	311
2001	33	Matarraña / Matarranya	45 a 49	Hombres	293
2001	33	Matarraña / Matarranya	50 a 54	Hombres	257
2001	33	Matarraña / Matarranya	55 a 59	Hombres	244
2001	33	Matarraña / Matarranya	60 a 64	Hombres	256
2001	33	Matarraña / Matarranya	65 a 69	Hombres	330
2001	33	Matarraña / Matarranya	70 a 74	Hombres	367
2001	33	Matarraña / Matarranya	75 a 79	Hombres	308
2001	33	Matarraña / Matarranya	80 a 84	Hombres	179
2001	33	Matarraña / Matarranya	85 a 89	Hombres	105
2001	33	Matarraña / Matarranya	90 a 94	Hombres	44
2001	33	Matarraña / Matarranya	95 y más	Hombres	12
2002	01	La Jacetania	00 a 04	Hombres	355
2002	01	La Jacetania	05 a 09	Hombres	368
2002	01	La Jacetania	10 a 14	Hombres	396
2002	01	La Jacetania	15 a 19	Hombres	439
2002	01	La Jacetania	20 a 24	Hombres	586
2002	01	La Jacetania	25 a 29	Hombres	657
2002	01	La Jacetania	30 a 34	Hombres	713
2002	01	La Jacetania	35 a 39	Hombres	753
2002	01	La Jacetania	40 a 44	Hombres	730
2002	01	La Jacetania	45 a 49	Hombres	614
2002	01	La Jacetania	50 a 54	Hombres	483
2002	01	La Jacetania	55 a 59	Hombres	470
2002	01	La Jacetania	60 a 64	Hombres	401
2002	01	La Jacetania	65 a 69	Hombres	489
2002	01	La Jacetania	70 a 74	Hombres	488
2002	01	La Jacetania	75 a 79	Hombres	382
2002	01	La Jacetania	80 a 84	Hombres	220
2002	01	La Jacetania	85 a 89	Hombres	121
2002	01	La Jacetania	90 a 94	Hombres	42
2002	01	La Jacetania	95 y más	Hombres	11
2002	02	Alto Gállego	00 a 04	Hombres	223
2002	02	Alto Gállego	05 a 09	Hombres	243
2002	02	Alto Gállego	10 a 14	Hombres	244
2002	02	Alto Gállego	15 a 19	Hombres	330
2002	02	Alto Gállego	20 a 24	Hombres	427
2002	02	Alto Gállego	25 a 29	Hombres	462
2002	02	Alto Gállego	30 a 34	Hombres	485
2002	02	Alto Gállego	35 a 39	Hombres	554
2002	02	Alto Gállego	40 a 44	Hombres	561
2002	02	Alto Gállego	45 a 49	Hombres	444
2002	02	Alto Gállego	50 a 54	Hombres	370
2002	02	Alto Gállego	55 a 59	Hombres	326
2002	02	Alto Gállego	60 a 64	Hombres	252
2002	02	Alto Gállego	65 a 69	Hombres	400
2002	02	Alto Gállego	70 a 74	Hombres	417
2002	02	Alto Gállego	75 a 79	Hombres	291
2002	02	Alto Gállego	80 a 84	Hombres	151
2002	02	Alto Gállego	85 a 89	Hombres	59
2002	02	Alto Gállego	90 a 94	Hombres	28
2002	02	Alto Gállego	95 y más	Hombres	11
2002	03	Sobrarbe	00 a 04	Hombres	116
2002	03	Sobrarbe	05 a 09	Hombres	117
2002	03	Sobrarbe	10 a 14	Hombres	126
2002	03	Sobrarbe	15 a 19	Hombres	135
2002	03	Sobrarbe	20 a 24	Hombres	181
2002	03	Sobrarbe	25 a 29	Hombres	224
2002	03	Sobrarbe	30 a 34	Hombres	264
2002	03	Sobrarbe	35 a 39	Hombres	305
2002	03	Sobrarbe	40 a 44	Hombres	318
2002	03	Sobrarbe	45 a 49	Hombres	308
2002	03	Sobrarbe	50 a 54	Hombres	215
2002	03	Sobrarbe	55 a 59	Hombres	200
2002	03	Sobrarbe	60 a 64	Hombres	150
2002	03	Sobrarbe	65 a 69	Hombres	269
2002	03	Sobrarbe	70 a 74	Hombres	246
2002	03	Sobrarbe	75 a 79	Hombres	222
2002	03	Sobrarbe	80 a 84	Hombres	117
2002	03	Sobrarbe	85 a 89	Hombres	75
2002	03	Sobrarbe	90 a 94	Hombres	30
2002	03	Sobrarbe	95 y más	Hombres	8
2002	04	La Ribagorza	00 a 04	Hombres	178
2002	04	La Ribagorza	05 a 09	Hombres	229
2002	04	La Ribagorza	10 a 14	Hombres	245
2002	04	La Ribagorza	15 a 19	Hombres	276
2002	04	La Ribagorza	20 a 24	Hombres	325
2002	04	La Ribagorza	25 a 29	Hombres	470
2002	04	La Ribagorza	30 a 34	Hombres	471
2002	04	La Ribagorza	35 a 39	Hombres	554
2002	04	La Ribagorza	40 a 44	Hombres	498
2002	04	La Ribagorza	45 a 49	Hombres	421
2002	04	La Ribagorza	50 a 54	Hombres	386
2002	04	La Ribagorza	55 a 59	Hombres	307
2002	04	La Ribagorza	60 a 64	Hombres	272
2002	04	La Ribagorza	65 a 69	Hombres	409
2002	04	La Ribagorza	70 a 74	Hombres	376
2002	04	La Ribagorza	75 a 79	Hombres	416
2002	04	La Ribagorza	80 a 84	Hombres	267
2002	04	La Ribagorza	85 a 89	Hombres	143
2002	04	La Ribagorza	90 a 94	Hombres	48
2002	04	La Ribagorza	95 y más	Hombres	14
2002	05	Cinco Villas	00 a 04	Hombres	607
2002	05	Cinco Villas	05 a 09	Hombres	581
2002	05	Cinco Villas	10 a 14	Hombres	717
2002	05	Cinco Villas	15 a 19	Hombres	819
2002	05	Cinco Villas	20 a 24	Hombres	1118
2002	05	Cinco Villas	25 a 29	Hombres	1415
2002	05	Cinco Villas	30 a 34	Hombres	1443
2002	05	Cinco Villas	35 a 39	Hombres	1528
2002	05	Cinco Villas	40 a 44	Hombres	1366
2002	05	Cinco Villas	45 a 49	Hombres	1124
2002	05	Cinco Villas	50 a 54	Hombres	956
2002	05	Cinco Villas	55 a 59	Hombres	900
2002	05	Cinco Villas	60 a 64	Hombres	751
2002	05	Cinco Villas	65 a 69	Hombres	1041
2002	05	Cinco Villas	70 a 74	Hombres	975
2002	05	Cinco Villas	75 a 79	Hombres	780
2002	05	Cinco Villas	80 a 84	Hombres	477
2002	05	Cinco Villas	85 a 89	Hombres	191
2002	05	Cinco Villas	90 a 94	Hombres	70
2002	05	Cinco Villas	95 y más	Hombres	16
2002	06	Hoya de Huesca / Plana de Uesca	00 a 04	Hombres	1211
2002	06	Hoya de Huesca / Plana de Uesca	05 a 09	Hombres	1337
2002	06	Hoya de Huesca / Plana de Uesca	10 a 14	Hombres	1374
2002	06	Hoya de Huesca / Plana de Uesca	15 a 19	Hombres	1669
2002	06	Hoya de Huesca / Plana de Uesca	20 a 24	Hombres	2141
2002	06	Hoya de Huesca / Plana de Uesca	25 a 29	Hombres	2293
2002	06	Hoya de Huesca / Plana de Uesca	30 a 34	Hombres	2248
2002	06	Hoya de Huesca / Plana de Uesca	35 a 39	Hombres	2402
2002	06	Hoya de Huesca / Plana de Uesca	40 a 44	Hombres	2299
2002	06	Hoya de Huesca / Plana de Uesca	45 a 49	Hombres	2083
2002	06	Hoya de Huesca / Plana de Uesca	50 a 54	Hombres	1960
2002	06	Hoya de Huesca / Plana de Uesca	55 a 59	Hombres	1733
2002	06	Hoya de Huesca / Plana de Uesca	60 a 64	Hombres	1265
2002	06	Hoya de Huesca / Plana de Uesca	65 a 69	Hombres	1566
2002	06	Hoya de Huesca / Plana de Uesca	70 a 74	Hombres	1552
2002	06	Hoya de Huesca / Plana de Uesca	75 a 79	Hombres	1313
2002	06	Hoya de Huesca / Plana de Uesca	80 a 84	Hombres	756
2002	06	Hoya de Huesca / Plana de Uesca	85 a 89	Hombres	389
2002	06	Hoya de Huesca / Plana de Uesca	90 a 94	Hombres	135
2002	06	Hoya de Huesca / Plana de Uesca	95 y más	Hombres	40
2002	07	Somontano de Barbastro	00 a 04	Hombres	419
2002	07	Somontano de Barbastro	05 a 09	Hombres	487
2002	07	Somontano de Barbastro	10 a 14	Hombres	530
2002	07	Somontano de Barbastro	15 a 19	Hombres	627
2002	07	Somontano de Barbastro	20 a 24	Hombres	731
2002	07	Somontano de Barbastro	25 a 29	Hombres	785
2002	07	Somontano de Barbastro	30 a 34	Hombres	796
2002	07	Somontano de Barbastro	35 a 39	Hombres	867
2002	07	Somontano de Barbastro	40 a 44	Hombres	829
2002	07	Somontano de Barbastro	45 a 49	Hombres	801
2002	07	Somontano de Barbastro	50 a 54	Hombres	687
2002	07	Somontano de Barbastro	55 a 59	Hombres	597
2002	07	Somontano de Barbastro	60 a 64	Hombres	480
2002	07	Somontano de Barbastro	65 a 69	Hombres	740
2002	07	Somontano de Barbastro	70 a 74	Hombres	697
2002	07	Somontano de Barbastro	75 a 79	Hombres	617
2002	07	Somontano de Barbastro	80 a 84	Hombres	346
2002	07	Somontano de Barbastro	85 a 89	Hombres	180
2002	07	Somontano de Barbastro	90 a 94	Hombres	71
2002	07	Somontano de Barbastro	95 y más	Hombres	11
2002	08	Cinca Medio	00 a 04	Hombres	469
2002	08	Cinca Medio	05 a 09	Hombres	466
2002	08	Cinca Medio	10 a 14	Hombres	543
2002	08	Cinca Medio	15 a 19	Hombres	596
2002	08	Cinca Medio	20 a 24	Hombres	844
2002	08	Cinca Medio	25 a 29	Hombres	919
2002	08	Cinca Medio	30 a 34	Hombres	1017
2002	08	Cinca Medio	35 a 39	Hombres	997
2002	08	Cinca Medio	40 a 44	Hombres	876
2002	08	Cinca Medio	45 a 49	Hombres	737
2002	08	Cinca Medio	50 a 54	Hombres	623
2002	08	Cinca Medio	55 a 59	Hombres	599
2002	08	Cinca Medio	60 a 64	Hombres	479
2002	08	Cinca Medio	65 a 69	Hombres	699
2002	08	Cinca Medio	70 a 74	Hombres	625
2002	08	Cinca Medio	75 a 79	Hombres	562
2002	08	Cinca Medio	80 a 84	Hombres	281
2002	08	Cinca Medio	85 a 89	Hombres	137
2002	08	Cinca Medio	90 a 94	Hombres	55
2002	08	Cinca Medio	95 y más	Hombres	13
2002	09	La Litera / La Llitera	00 a 04	Hombres	352
2002	09	La Litera / La Llitera	05 a 09	Hombres	379
2002	09	La Litera / La Llitera	10 a 14	Hombres	355
2002	09	La Litera / La Llitera	15 a 19	Hombres	445
2002	09	La Litera / La Llitera	20 a 24	Hombres	650
2002	09	La Litera / La Llitera	25 a 29	Hombres	805
2002	09	La Litera / La Llitera	30 a 34	Hombres	694
2002	09	La Litera / La Llitera	35 a 39	Hombres	758
2002	09	La Litera / La Llitera	40 a 44	Hombres	667
2002	09	La Litera / La Llitera	45 a 49	Hombres	576
2002	09	La Litera / La Llitera	50 a 54	Hombres	523
2002	09	La Litera / La Llitera	55 a 59	Hombres	527
