Mes y año	Mes (código)	Mes nombre	Año	Sexo	Comarca código	Comarca nombre	Sector código	Sector descripción	Número de contratos
Marzo 2013	201303	Marzo	2013	Hombres	26	Cuencas Mineras	2	Industria y energía	5
Marzo 2013	201303	Marzo	2013	Mujeres	26	Cuencas Mineras	2	Industria y energía	1
Marzo 2013	201303	Marzo	2013	Hombres	27	Andorra-Sierra de Arcos	1	Agricultura, ganadería y pesca	1
Marzo 2013	201303	Marzo	2013	Hombres	27	Andorra-Sierra de Arcos	4	Servicios	1
Marzo 2013	201303	Marzo	2013	Mujeres	27	Andorra-Sierra de Arcos	4	Servicios	1
Marzo 2013	201303	Marzo	2013	Hombres	28	Bajo Aragón	2	Industria y energía	1
Marzo 2013	201303	Marzo	2013	Mujeres	28	Bajo Aragón	3	Construcción	1
Marzo 2013	201303	Marzo	2013	Hombres	28	Bajo Aragón	4	Servicios	1
Marzo 2013	201303	Marzo	2013	Mujeres	28	Bajo Aragón	4	Servicios	4
Marzo 2013	201303	Marzo	2013	Hombres	29	Comunidad de Teruel	2	Industria y energía	1
Marzo 2013	201303	Marzo	2013	Mujeres	29	Comunidad de Teruel	3	Construcción	1
Marzo 2013	201303	Marzo	2013	Hombres	29	Comunidad de Teruel	4	Servicios	5
Marzo 2013	201303	Marzo	2013	Mujeres	29	Comunidad de Teruel	4	Servicios	5
Marzo 2013	201303	Marzo	2013	Hombres	32	Gúdar-Javalambre	2	Industria y energía	1
Marzo 2013	201303	Marzo	2013	Mujeres	32	Gúdar-Javalambre	2	Industria y energía	1
Marzo 2013	201303	Marzo	2013	Hombres	32	Gúdar-Javalambre	4	Servicios	3
Marzo 2013	201303	Marzo	2013	Mujeres	32	Gúdar-Javalambre	4	Servicios	1
Marzo 2013	201303	Marzo	2013	Hombres	33	Matarraña / Matarranya	4	Servicios	1
Febrero 2013	201302	Febrero	2013	Mujeres	01	La Jacetania	4	Servicios	1
Febrero 2013	201302	Febrero	2013	Hombres	02	Alto Gállego	4	Servicios	1
Febrero 2013	201302	Febrero	2013	Mujeres	02	Alto Gállego	4	Servicios	1
Febrero 2013	201302	Febrero	2013	Hombres	03	Sobrarbe	4	Servicios	2
Febrero 2013	201302	Febrero	2013	Mujeres	03	Sobrarbe	4	Servicios	1
Febrero 2013	201302	Febrero	2013	Hombres	04	La Ribagorza	2	Industria y energía	1
Febrero 2013	201302	Febrero	2013	Mujeres	04	La Ribagorza	4	Servicios	2
Febrero 2013	201302	Febrero	2013	Hombres	05	Cinco Villas	1	Agricultura, ganadería y pesca	4
Febrero 2013	201302	Febrero	2013	Mujeres	05	Cinco Villas	1	Agricultura, ganadería y pesca	1
Febrero 2013	201302	Febrero	2013	Hombres	05	Cinco Villas	2	Industria y energía	1
Febrero 2013	201302	Febrero	2013	Mujeres	05	Cinco Villas	2	Industria y energía	1
Febrero 2013	201302	Febrero	2013	Hombres	05	Cinco Villas	4	Servicios	3
Febrero 2013	201302	Febrero	2013	Mujeres	05	Cinco Villas	4	Servicios	3
Febrero 2013	201302	Febrero	2013	Hombres	06	Hoya de Huesca / Plana de Uesca	1	Agricultura, ganadería y pesca	1
Febrero 2013	201302	Febrero	2013	Hombres	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	1
Febrero 2013	201302	Febrero	2013	Hombres	06	Hoya de Huesca / Plana de Uesca	4	Servicios	7
Febrero 2013	201302	Febrero	2013	Mujeres	06	Hoya de Huesca / Plana de Uesca	4	Servicios	11
Febrero 2013	201302	Febrero	2013	Hombres	07	Somontano de Barbastro	1	Agricultura, ganadería y pesca	1
Febrero 2013	201302	Febrero	2013	Hombres	07	Somontano de Barbastro	4	Servicios	6
Febrero 2013	201302	Febrero	2013	Mujeres	07	Somontano de Barbastro	4	Servicios	3
Febrero 2013	201302	Febrero	2013	Hombres	08	Cinca Medio	2	Industria y energía	1
Febrero 2013	201302	Febrero	2013	Mujeres	08	Cinca Medio	2	Industria y energía	2
Febrero 2013	201302	Febrero	2013	Hombres	08	Cinca Medio	3	Construcción	1
Febrero 2013	201302	Febrero	2013	Mujeres	08	Cinca Medio	4	Servicios	8
Febrero 2013	201302	Febrero	2013	Hombres	09	La Litera / La Llitera	1	Agricultura, ganadería y pesca	2
Febrero 2013	201302	Febrero	2013	Hombres	09	La Litera / La Llitera	4	Servicios	3
Febrero 2013	201302	Febrero	2013	Mujeres	09	La Litera / La Llitera	4	Servicios	3
Febrero 2013	201302	Febrero	2013	Hombres	10	Los Monegros	1	Agricultura, ganadería y pesca	1
Febrero 2013	201302	Febrero	2013	Hombres	10	Los Monegros	2	Industria y energía	1
Febrero 2013	201302	Febrero	2013	Mujeres	11	Bajo Cinca / Baix Cinca	2	Industria y energía	1
Febrero 2013	201302	Febrero	2013	Hombres	11	Bajo Cinca / Baix Cinca	4	Servicios	1
Febrero 2013	201302	Febrero	2013	Mujeres	11	Bajo Cinca / Baix Cinca	4	Servicios	4
Febrero 2013	201302	Febrero	2013	Hombres	12	Tarazona y el Moncayo	4	Servicios	1
Febrero 2013	201302	Febrero	2013	Mujeres	12	Tarazona y el Moncayo	4	Servicios	2
Febrero 2013	201302	Febrero	2013	Hombres	13	Campo de Borja	2	Industria y energía	5
Febrero 2013	201302	Febrero	2013	Hombres	13	Campo de Borja	3	Construcción	1
Febrero 2013	201302	Febrero	2013	Mujeres	13	Campo de Borja	4	Servicios	2
Febrero 2013	201302	Febrero	2013	Hombres	15	Ribera Alta del Ebro	2	Industria y energía	6
Febrero 2013	201302	Febrero	2013	Hombres	15	Ribera Alta del Ebro	4	Servicios	2
Febrero 2013	201302	Febrero	2013	Mujeres	15	Ribera Alta del Ebro	4	Servicios	1
Febrero 2013	201302	Febrero	2013	Hombres	16	Valdejalón	1	Agricultura, ganadería y pesca	1
Febrero 2013	201302	Febrero	2013	Hombres	16	Valdejalón	3	Construcción	1
Febrero 2013	201302	Febrero	2013	Hombres	16	Valdejalón	4	Servicios	1
Febrero 2013	201302	Febrero	2013	Mujeres	16	Valdejalón	4	Servicios	3
Febrero 2013	201302	Febrero	2013	Hombres	17	Central	1	Agricultura, ganadería y pesca	2
Febrero 2013	201302	Febrero	2013	Mujeres	17	Central	1	Agricultura, ganadería y pesca	2
Febrero 2013	201302	Febrero	2013	Hombres	17	Central	2	Industria y energía	21
Febrero 2013	201302	Febrero	2013	Mujeres	17	Central	2	Industria y energía	13
Febrero 2013	201302	Febrero	2013	Hombres	17	Central	3	Construcción	3
Febrero 2013	201302	Febrero	2013	Mujeres	17	Central	3	Construcción	1
Febrero 2013	201302	Febrero	2013	Hombres	17	Central	4	Servicios	80
Febrero 2013	201302	Febrero	2013	Mujeres	17	Central	4	Servicios	189
Febrero 2013	201302	Febrero	2013	Mujeres	18	Ribera Baja del Ebro	2	Industria y energía	1
Febrero 2013	201302	Febrero	2013	Mujeres	18	Ribera Baja del Ebro	4	Servicios	1
Febrero 2013	201302	Febrero	2013	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	1
Febrero 2013	201302	Febrero	2013	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	1
Febrero 2013	201302	Febrero	2013	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	1
Febrero 2013	201302	Febrero	2013	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	3
Febrero 2013	201302	Febrero	2013	Hombres	20	Comunidad de Calatayud	4	Servicios	2
Febrero 2013	201302	Febrero	2013	Mujeres	20	Comunidad de Calatayud	4	Servicios	1
Febrero 2013	201302	Febrero	2013	Hombres	21	Campo de Cariñena	2	Industria y energía	1
Febrero 2013	201302	Febrero	2013	Mujeres	21	Campo de Cariñena	2	Industria y energía	1
Febrero 2013	201302	Febrero	2013	Mujeres	23	Bajo Martín	4	Servicios	1
Febrero 2013	201302	Febrero	2013	Hombres	24	Campo de Daroca	2	Industria y energía	1
Febrero 2013	201302	Febrero	2013	Hombres	24	Campo de Daroca	4	Servicios	1
Febrero 2013	201302	Febrero	2013	Mujeres	25	Jiloca	4	Servicios	1
Febrero 2013	201302	Febrero	2013	Mujeres	26	Cuencas Mineras	4	Servicios	1
Febrero 2013	201302	Febrero	2013	Hombres	27	Andorra-Sierra de Arcos	4	Servicios	1
Febrero 2013	201302	Febrero	2013	Hombres	28	Bajo Aragón	2	Industria y energía	2
Febrero 2013	201302	Febrero	2013	Mujeres	28	Bajo Aragón	2	Industria y energía	1
Febrero 2013	201302	Febrero	2013	Hombres	28	Bajo Aragón	4	Servicios	3
Febrero 2013	201302	Febrero	2013	Mujeres	28	Bajo Aragón	4	Servicios	4
Febrero 2013	201302	Febrero	2013	Mujeres	29	Comunidad de Teruel	1	Agricultura, ganadería y pesca	1
Febrero 2013	201302	Febrero	2013	Hombres	29	Comunidad de Teruel	2	Industria y energía	2
Febrero 2013	201302	Febrero	2013	Mujeres	29	Comunidad de Teruel	3	Construcción	1
Febrero 2013	201302	Febrero	2013	Hombres	29	Comunidad de Teruel	4	Servicios	7
Febrero 2013	201302	Febrero	2013	Mujeres	29	Comunidad de Teruel	4	Servicios	14
Febrero 2013	201302	Febrero	2013	Hombres	32	Gúdar-Javalambre	2	Industria y energía	1
Febrero 2013	201302	Febrero	2013	Mujeres	32	Gúdar-Javalambre	2	Industria y energía	2
Febrero 2013	201302	Febrero	2013	Mujeres	33	Matarraña / Matarranya	2	Industria y energía	5
Febrero 2013	201302	Febrero	2013	Mujeres	33	Matarraña / Matarranya	4	Servicios	1
Enero 2013	201301	Enero	2013	Hombres	01	La Jacetania	4	Servicios	3
Enero 2013	201301	Enero	2013	Mujeres	01	La Jacetania	4	Servicios	5
Enero 2013	201301	Enero	2013	Mujeres	02	Alto Gállego	2	Industria y energía	1
Enero 2013	201301	Enero	2013	Hombres	02	Alto Gállego	4	Servicios	1
Enero 2013	201301	Enero	2013	Mujeres	02	Alto Gállego	4	Servicios	3
Enero 2013	201301	Enero	2013	Mujeres	04	La Ribagorza	2	Industria y energía	1
Enero 2013	201301	Enero	2013	Hombres	04	La Ribagorza	3	Construcción	1
Enero 2013	201301	Enero	2013	Hombres	04	La Ribagorza	4	Servicios	1
Enero 2013	201301	Enero	2013	Mujeres	04	La Ribagorza	4	Servicios	2
Enero 2013	201301	Enero	2013	Hombres	05	Cinco Villas	1	Agricultura, ganadería y pesca	1
Enero 2013	201301	Enero	2013	Hombres	05	Cinco Villas	4	Servicios	1
Enero 2013	201301	Enero	2013	Mujeres	05	Cinco Villas	4	Servicios	3
Enero 2013	201301	Enero	2013	Hombres	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	1
Enero 2013	201301	Enero	2013	Mujeres	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	1
Enero 2013	201301	Enero	2013	Hombres	06	Hoya de Huesca / Plana de Uesca	3	Construcción	3
Enero 2013	201301	Enero	2013	Hombres	06	Hoya de Huesca / Plana de Uesca	4	Servicios	13
Enero 2013	201301	Enero	2013	Mujeres	06	Hoya de Huesca / Plana de Uesca	4	Servicios	20
Enero 2013	201301	Enero	2013	Hombres	07	Somontano de Barbastro	4	Servicios	6
Enero 2013	201301	Enero	2013	Mujeres	07	Somontano de Barbastro	4	Servicios	6
Enero 2013	201301	Enero	2013	Hombres	08	Cinca Medio	1	Agricultura, ganadería y pesca	1
Enero 2013	201301	Enero	2013	Hombres	08	Cinca Medio	4	Servicios	1
Enero 2013	201301	Enero	2013	Mujeres	08	Cinca Medio	4	Servicios	2
Enero 2013	201301	Enero	2013	Hombres	09	La Litera / La Llitera	2	Industria y energía	1
Enero 2013	201301	Enero	2013	Mujeres	09	La Litera / La Llitera	4	Servicios	3
Enero 2013	201301	Enero	2013	Mujeres	10	Los Monegros	1	Agricultura, ganadería y pesca	1
Enero 2013	201301	Enero	2013	Hombres	10	Los Monegros	2	Industria y energía	1
Enero 2013	201301	Enero	2013	Mujeres	10	Los Monegros	4	Servicios	1
Enero 2013	201301	Enero	2013	Hombres	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	1
Enero 2013	201301	Enero	2013	Hombres	11	Bajo Cinca / Baix Cinca	4	Servicios	3
Enero 2013	201301	Enero	2013	Mujeres	11	Bajo Cinca / Baix Cinca	4	Servicios	4
Enero 2013	201301	Enero	2013	Hombres	12	Tarazona y el Moncayo	4	Servicios	1
Enero 2013	201301	Enero	2013	Mujeres	12	Tarazona y el Moncayo	4	Servicios	3
Enero 2013	201301	Enero	2013	Hombres	13	Campo de Borja	2	Industria y energía	1
Enero 2013	201301	Enero	2013	Mujeres	13	Campo de Borja	2	Industria y energía	5
Enero 2013	201301	Enero	2013	Mujeres	13	Campo de Borja	4	Servicios	3
Enero 2013	201301	Enero	2013	Hombres	14	Aranda	2	Industria y energía	1
Enero 2013	201301	Enero	2013	Mujeres	14	Aranda	2	Industria y energía	1
Enero 2013	201301	Enero	2013	Hombres	15	Ribera Alta del Ebro	2	Industria y energía	1
Enero 2013	201301	Enero	2013	Hombres	15	Ribera Alta del Ebro	4	Servicios	1
Enero 2013	201301	Enero	2013	Mujeres	15	Ribera Alta del Ebro	4	Servicios	1
Enero 2013	201301	Enero	2013	Mujeres	16	Valdejalón	2	Industria y energía	2
Enero 2013	201301	Enero	2013	Hombres	16	Valdejalón	4	Servicios	1
Enero 2013	201301	Enero	2013	Mujeres	16	Valdejalón	4	Servicios	1
Enero 2013	201301	Enero	2013	Hombres	17	Central	1	Agricultura, ganadería y pesca	3
Enero 2013	201301	Enero	2013	Mujeres	17	Central	1	Agricultura, ganadería y pesca	1
Enero 2013	201301	Enero	2013	Hombres	17	Central	2	Industria y energía	26
Enero 2013	201301	Enero	2013	Mujeres	17	Central	2	Industria y energía	14
Enero 2013	201301	Enero	2013	Hombres	17	Central	3	Construcción	6
Enero 2013	201301	Enero	2013	Hombres	17	Central	4	Servicios	82
Enero 2013	201301	Enero	2013	Mujeres	17	Central	4	Servicios	155
Enero 2013	201301	Enero	2013	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	1
Enero 2013	201301	Enero	2013	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	1
Enero 2013	201301	Enero	2013	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	1
Enero 2013	201301	Enero	2013	Hombres	20	Comunidad de Calatayud	4	Servicios	1
Enero 2013	201301	Enero	2013	Mujeres	20	Comunidad de Calatayud	4	Servicios	1
Enero 2013	201301	Enero	2013	Hombres	21	Campo de Cariñena	4	Servicios	1
Enero 2013	201301	Enero	2013	Hombres	24	Campo de Daroca	4	Servicios	1
Enero 2013	201301	Enero	2013	Mujeres	25	Jiloca	1	Agricultura, ganadería y pesca	1
Enero 2013	201301	Enero	2013	Mujeres	26	Cuencas Mineras	2	Industria y energía	1
Enero 2013	201301	Enero	2013	Mujeres	26	Cuencas Mineras	4	Servicios	1
Enero 2013	201301	Enero	2013	Hombres	27	Andorra-Sierra de Arcos	4	Servicios	1
Enero 2013	201301	Enero	2013	Mujeres	27	Andorra-Sierra de Arcos	4	Servicios	3
Enero 2013	201301	Enero	2013	Hombres	28	Bajo Aragón	4	Servicios	3
Enero 2013	201301	Enero	2013	Mujeres	28	Bajo Aragón	4	Servicios	3
Enero 2013	201301	Enero	2013	Hombres	29	Comunidad de Teruel	2	Industria y energía	2
Enero 2013	201301	Enero	2013	Hombres	29	Comunidad de Teruel	4	Servicios	7
Enero 2013	201301	Enero	2013	Mujeres	29	Comunidad de Teruel	4	Servicios	5
Enero 2013	201301	Enero	2013	Hombres	32	Gúdar-Javalambre	2	Industria y energía	1
Enero 2013	201301	Enero	2013	Mujeres	32	Gúdar-Javalambre	2	Industria y energía	1
Enero 2013	201301	Enero	2013	Hombres	33	Matarraña / Matarranya	3	Construcción	1
Enero 2013	201301	Enero	2013	Mujeres	33	Matarraña / Matarranya	4	Servicios	1
Diciembre 2012	201212	Diciembre	2012	Hombres	01	La Jacetania	4	Servicios	3
Diciembre 2012	201212	Diciembre	2012	Mujeres	01	La Jacetania	4	Servicios	3
Diciembre 2012	201212	Diciembre	2012	Mujeres	02	Alto Gállego	2	Industria y energía	1
Diciembre 2012	201212	Diciembre	2012	Hombres	02	Alto Gállego	4	Servicios	2
Diciembre 2012	201212	Diciembre	2012	Mujeres	02	Alto Gállego	4	Servicios	3
Diciembre 2012	201212	Diciembre	2012	Mujeres	03	Sobrarbe	3	Construcción	1
Diciembre 2012	201212	Diciembre	2012	Hombres	04	La Ribagorza	4	Servicios	1
Diciembre 2012	201212	Diciembre	2012	Mujeres	04	La Ribagorza	4	Servicios	3
Diciembre 2012	201212	Diciembre	2012	Hombres	05	Cinco Villas	1	Agricultura, ganadería y pesca	2
Diciembre 2012	201212	Diciembre	2012	Hombres	05	Cinco Villas	2	Industria y energía	1
Diciembre 2012	201212	Diciembre	2012	Mujeres	05	Cinco Villas	2	Industria y energía	1
Diciembre 2012	201212	Diciembre	2012	Mujeres	05	Cinco Villas	4	Servicios	3
Diciembre 2012	201212	Diciembre	2012	Hombres	06	Hoya de Huesca / Plana de Uesca	1	Agricultura, ganadería y pesca	1
Diciembre 2012	201212	Diciembre	2012	Hombres	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	2
Diciembre 2012	201212	Diciembre	2012	Hombres	06	Hoya de Huesca / Plana de Uesca	4	Servicios	4
Diciembre 2012	201212	Diciembre	2012	Mujeres	06	Hoya de Huesca / Plana de Uesca	4	Servicios	13
Diciembre 2012	201212	Diciembre	2012	Hombres	07	Somontano de Barbastro	2	Industria y energía	2
Diciembre 2012	201212	Diciembre	2012	Mujeres	07	Somontano de Barbastro	2	Industria y energía	1
Diciembre 2012	201212	Diciembre	2012	Hombres	07	Somontano de Barbastro	4	Servicios	5
Diciembre 2012	201212	Diciembre	2012	Mujeres	07	Somontano de Barbastro	4	Servicios	7
Diciembre 2012	201212	Diciembre	2012	Hombres	08	Cinca Medio	1	Agricultura, ganadería y pesca	1
Diciembre 2012	201212	Diciembre	2012	Mujeres	08	Cinca Medio	4	Servicios	3
Diciembre 2012	201212	Diciembre	2012	Hombres	09	La Litera / La Llitera	4	Servicios	1
Diciembre 2012	201212	Diciembre	2012	Mujeres	10	Los Monegros	4	Servicios	2
Diciembre 2012	201212	Diciembre	2012	Mujeres	11	Bajo Cinca / Baix Cinca	4	Servicios	1
Diciembre 2012	201212	Diciembre	2012	Mujeres	13	Campo de Borja	4	Servicios	6
Diciembre 2012	201212	Diciembre	2012	Hombres	14	Aranda	4	Servicios	1
Diciembre 2012	201212	Diciembre	2012	Mujeres	14	Aranda	4	Servicios	2
Diciembre 2012	201212	Diciembre	2012	Hombres	15	Ribera Alta del Ebro	2	Industria y energía	2
Diciembre 2012	201212	Diciembre	2012	Hombres	15	Ribera Alta del Ebro	4	Servicios	7
Diciembre 2012	201212	Diciembre	2012	Mujeres	15	Ribera Alta del Ebro	4	Servicios	3
Diciembre 2012	201212	Diciembre	2012	Hombres	16	Valdejalón	2	Industria y energía	1
Diciembre 2012	201212	Diciembre	2012	Mujeres	16	Valdejalón	4	Servicios	1
Diciembre 2012	201212	Diciembre	2012	Hombres	17	Central	1	Agricultura, ganadería y pesca	1
Diciembre 2012	201212	Diciembre	2012	Hombres	17	Central	2	Industria y energía	13
Diciembre 2012	201212	Diciembre	2012	Mujeres	17	Central	2	Industria y energía	12
Diciembre 2012	201212	Diciembre	2012	Hombres	17	Central	3	Construcción	2
Diciembre 2012	201212	Diciembre	2012	Hombres	17	Central	4	Servicios	83
Diciembre 2012	201212	Diciembre	2012	Mujeres	17	Central	4	Servicios	146
Diciembre 2012	201212	Diciembre	2012	Hombres	18	Ribera Baja del Ebro	2	Industria y energía	1
Diciembre 2012	201212	Diciembre	2012	Hombres	18	Ribera Baja del Ebro	4	Servicios	1
Diciembre 2012	201212	Diciembre	2012	Hombres	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	1
Diciembre 2012	201212	Diciembre	2012	Hombres	20	Comunidad de Calatayud	4	Servicios	1
Diciembre 2012	201212	Diciembre	2012	Mujeres	20	Comunidad de Calatayud	4	Servicios	1
Diciembre 2012	201212	Diciembre	2012	Hombres	21	Campo de Cariñena	2	Industria y energía	1
Diciembre 2012	201212	Diciembre	2012	Mujeres	23	Bajo Martín	1	Agricultura, ganadería y pesca	1
Diciembre 2012	201212	Diciembre	2012	Hombres	24	Campo de Daroca	4	Servicios	1
Diciembre 2012	201212	Diciembre	2012	Mujeres	25	Jiloca	4	Servicios	1
Diciembre 2012	201212	Diciembre	2012	Mujeres	27	Andorra-Sierra de Arcos	4	Servicios	2
Diciembre 2012	201212	Diciembre	2012	Mujeres	28	Bajo Aragón	2	Industria y energía	1
Diciembre 2012	201212	Diciembre	2012	Mujeres	28	Bajo Aragón	4	Servicios	4
Diciembre 2012	201212	Diciembre	2012	Hombres	29	Comunidad de Teruel	3	Construcción	1
Diciembre 2012	201212	Diciembre	2012	Hombres	29	Comunidad de Teruel	4	Servicios	1
Diciembre 2012	201212	Diciembre	2012	Mujeres	29	Comunidad de Teruel	4	Servicios	4
Diciembre 2012	201212	Diciembre	2012	Mujeres	32	Gúdar-Javalambre	2	Industria y energía	1
Noviembre 2012	201211	Noviembre	2012	Hombres	01	La Jacetania	4	Servicios	2
Noviembre 2012	201211	Noviembre	2012	Mujeres	02	Alto Gállego	4	Servicios	2
Noviembre 2012	201211	Noviembre	2012	Hombres	04	La Ribagorza	1	Agricultura, ganadería y pesca	1
Noviembre 2012	201211	Noviembre	2012	Hombres	04	La Ribagorza	4	Servicios	2
Noviembre 2012	201211	Noviembre	2012	Mujeres	04	La Ribagorza	4	Servicios	2
Noviembre 2012	201211	Noviembre	2012	Hombres	05	Cinco Villas	1	Agricultura, ganadería y pesca	1
Noviembre 2012	201211	Noviembre	2012	Mujeres	05	Cinco Villas	3	Construcción	1
Noviembre 2012	201211	Noviembre	2012	Mujeres	05	Cinco Villas	4	Servicios	3
Noviembre 2012	201211	Noviembre	2012	Hombres	06	Hoya de Huesca / Plana de Uesca	4	Servicios	13
Noviembre 2012	201211	Noviembre	2012	Mujeres	06	Hoya de Huesca / Plana de Uesca	4	Servicios	16
Noviembre 2012	201211	Noviembre	2012	Hombres	07	Somontano de Barbastro	4	Servicios	3
Noviembre 2012	201211	Noviembre	2012	Mujeres	07	Somontano de Barbastro	4	Servicios	6
Noviembre 2012	201211	Noviembre	2012	Hombres	08	Cinca Medio	2	Industria y energía	1
Noviembre 2012	201211	Noviembre	2012	Hombres	08	Cinca Medio	4	Servicios	1
Noviembre 2012	201211	Noviembre	2012	Mujeres	08	Cinca Medio	4	Servicios	4
Noviembre 2012	201211	Noviembre	2012	Hombres	09	La Litera / La Llitera	2	Industria y energía	2
Noviembre 2012	201211	Noviembre	2012	Hombres	09	La Litera / La Llitera	4	Servicios	1
Noviembre 2012	201211	Noviembre	2012	Mujeres	09	La Litera / La Llitera	4	Servicios	3
Noviembre 2012	201211	Noviembre	2012	Mujeres	10	Los Monegros	1	Agricultura, ganadería y pesca	1
Noviembre 2012	201211	Noviembre	2012	Mujeres	11	Bajo Cinca / Baix Cinca	2	Industria y energía	1
Noviembre 2012	201211	Noviembre	2012	Hombres	11	Bajo Cinca / Baix Cinca	4	Servicios	2
Noviembre 2012	201211	Noviembre	2012	Mujeres	11	Bajo Cinca / Baix Cinca	4	Servicios	3
Noviembre 2012	201211	Noviembre	2012	Mujeres	12	Tarazona y el Moncayo	4	Servicios	2
Noviembre 2012	201211	Noviembre	2012	Hombres	13	Campo de Borja	2	Industria y energía	1
Noviembre 2012	201211	Noviembre	2012	Mujeres	13	Campo de Borja	4	Servicios	1
Noviembre 2012	201211	Noviembre	2012	Hombres	14	Aranda	2	Industria y energía	1
Noviembre 2012	201211	Noviembre	2012	Hombres	15	Ribera Alta del Ebro	2	Industria y energía	3
Noviembre 2012	201211	Noviembre	2012	Mujeres	15	Ribera Alta del Ebro	2	Industria y energía	1
Noviembre 2012	201211	Noviembre	2012	Hombres	15	Ribera Alta del Ebro	4	Servicios	3
Noviembre 2012	201211	Noviembre	2012	Mujeres	15	Ribera Alta del Ebro	4	Servicios	2
Noviembre 2012	201211	Noviembre	2012	Hombres	16	Valdejalón	1	Agricultura, ganadería y pesca	1
Noviembre 2012	201211	Noviembre	2012	Hombres	16	Valdejalón	2	Industria y energía	2
Noviembre 2012	201211	Noviembre	2012	Mujeres	16	Valdejalón	2	Industria y energía	1
Noviembre 2012	201211	Noviembre	2012	Hombres	16	Valdejalón	4	Servicios	2
Noviembre 2012	201211	Noviembre	2012	Mujeres	16	Valdejalón	4	Servicios	6
Noviembre 2012	201211	Noviembre	2012	Mujeres	17	Central	1	Agricultura, ganadería y pesca	1
Noviembre 2012	201211	Noviembre	2012	Hombres	17	Central	2	Industria y energía	16
