Mes y año	Mes (código)	Provincia código	Provincia nombre	Sexo	Nivel formativo grupo IAEST descripción	Nivel formativo grupo IAEST código	Número de contratos	Nivel formativo código
Marzo 2013	201303	22	Huesca	Mujeres	Bachillerato	31	294	32
Marzo 2013	201303	22	Huesca	Hombres	Enseñanza media de formación profesional	32	70	33
Marzo 2013	201303	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	68	33
Marzo 2013	201303	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	1	34
Marzo 2013	201303	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	42	51
Marzo 2013	201303	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	1	53
Marzo 2013	201303	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	31	51
Marzo 2013	201303	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	1	52
Marzo 2013	201303	22	Huesca	Hombres	Enseñanza superior universitaria	42	32	54
Marzo 2013	201303	22	Huesca	Hombres	Enseñanza superior universitaria	42	38	55
Marzo 2013	201303	22	Huesca	Hombres	Enseñanza superior universitaria	42	6	56
Marzo 2013	201303	22	Huesca	Hombres	Enseñanza superior universitaria	42	7	59
Marzo 2013	201303	22	Huesca	Hombres	Enseñanza superior universitaria	42	2	61
Marzo 2013	201303	22	Huesca	Mujeres	Enseñanza superior universitaria	42	70	54
Marzo 2013	201303	22	Huesca	Mujeres	Enseñanza superior universitaria	42	47	55
Marzo 2013	201303	22	Huesca	Mujeres	Enseñanza superior universitaria	42	9	56
Marzo 2013	201303	22	Huesca	Mujeres	Enseñanza superior universitaria	42	2	58
Marzo 2013	201303	22	Huesca	Mujeres	Enseñanza superior universitaria	42	21	59
Marzo 2013	201303	22	Huesca	Mujeres	Enseñanza superior universitaria	42	1	60
Marzo 2013	201303	22	Huesca	Mujeres	Enseñanza superior universitaria	42	1	61
Marzo 2013	201303	44	Teruel	Hombres	Educación Primaria o inferior	10	41	11
Marzo 2013	201303	44	Teruel	Hombres	Educación Primaria o inferior	10	279	12
Marzo 2013	201303	44	Teruel	Hombres	Educación Primaria o inferior	10	93	80
Marzo 2013	201303	44	Teruel	Mujeres	Educación Primaria o inferior	10	23	11
Marzo 2013	201303	44	Teruel	Mujeres	Educación Primaria o inferior	10	139	12
Marzo 2013	201303	44	Teruel	Mujeres	Educación Primaria o inferior	10	75	80
Marzo 2013	201303	44	Teruel	Mujeres	Educación Primaria o inferior	10	4	90
Marzo 2013	201303	44	Teruel	Hombres	Primera etapa de educación secundaria	20	341	22
Marzo 2013	201303	44	Teruel	Hombres	Primera etapa de educación secundaria	20	301	23
Marzo 2013	201303	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	72	22
Marzo 2013	201303	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	308	23
Marzo 2013	201303	44	Teruel	Hombres	Bachillerato	31	193	32
Marzo 2013	201303	44	Teruel	Mujeres	Bachillerato	31	191	32
Marzo 2013	201303	44	Teruel	Hombres	Enseñanza media de formación profesional	32	37	33
Marzo 2013	201303	44	Teruel	Mujeres	Enseñanza media de formación profesional	32	1	31
Marzo 2013	201303	44	Teruel	Mujeres	Enseñanza media de formación profesional	32	46	33
Marzo 2013	201303	44	Teruel	Hombres	Enseñanza superior de formación profesional	41	30	51
Marzo 2013	201303	44	Teruel	Hombres	Enseñanza superior de formación profesional	41	2	52
Marzo 2013	201303	44	Teruel	Hombres	Enseñanza superior de formación profesional	41	1	53
Marzo 2013	201303	44	Teruel	Mujeres	Enseñanza superior de formación profesional	41	15	51
Marzo 2013	201303	44	Teruel	Mujeres	Enseñanza superior de formación profesional	41	1	52
Marzo 2013	201303	44	Teruel	Hombres	Enseñanza superior universitaria	42	12	54
Marzo 2013	201303	44	Teruel	Hombres	Enseñanza superior universitaria	42	15	55
Marzo 2013	201303	44	Teruel	Hombres	Enseñanza superior universitaria	42	3	56
Marzo 2013	201303	44	Teruel	Hombres	Enseñanza superior universitaria	42	8	59
Marzo 2013	201303	44	Teruel	Hombres	Enseñanza superior universitaria	42	2	61
Marzo 2013	201303	44	Teruel	Mujeres	Enseñanza superior universitaria	42	29	54
Marzo 2013	201303	44	Teruel	Mujeres	Enseñanza superior universitaria	42	25	55
Marzo 2013	201303	44	Teruel	Mujeres	Enseñanza superior universitaria	42	7	56
Marzo 2013	201303	44	Teruel	Mujeres	Enseñanza superior universitaria	42	16	59
Marzo 2013	201303	44	Teruel	Mujeres	Enseñanza superior universitaria	42	1	61
Marzo 2013	201303	50	Zaragoza	Hombres	Educación Primaria o inferior	10	299	11
Marzo 2013	201303	50	Zaragoza	Hombres	Educación Primaria o inferior	10	1204	12
Marzo 2013	201303	50	Zaragoza	Hombres	Educación Primaria o inferior	10	683	80
Marzo 2013	201303	50	Zaragoza	Hombres	Educación Primaria o inferior	10	8	90
Marzo 2013	201303	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	172	11
Marzo 2013	201303	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	764	12
Marzo 2013	201303	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	558	80
Marzo 2013	201303	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	111	90
Marzo 2013	201303	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	842	22
Marzo 2013	201303	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	2694	23
Marzo 2013	201303	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	5	21
Marzo 2013	201303	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	623	22
Marzo 2013	201303	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	2620	23
Marzo 2013	201303	50	Zaragoza	Hombres	Bachillerato	31	1598	32
Marzo 2013	201303	50	Zaragoza	Mujeres	Bachillerato	31	1843	32
Marzo 2013	201303	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	732	33
Marzo 2013	201303	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	3	34
Marzo 2013	201303	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	2	41
Marzo 2013	201303	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	3	31
Marzo 2013	201303	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	561	33
Marzo 2013	201303	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	6	34
Marzo 2013	201303	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	3	41
Marzo 2013	201303	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	373	51
Marzo 2013	201303	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	3	52
Marzo 2013	201303	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	6	53
Marzo 2013	201303	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	245	51
Marzo 2013	201303	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	12	52
Marzo 2013	201303	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	10	53
Marzo 2013	201303	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	249	54
Marzo 2013	201303	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	330	55
Marzo 2013	201303	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	23	56
Marzo 2013	201303	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	1	58
Marzo 2013	201303	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	46	59
Marzo 2013	201303	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	13	60
Marzo 2013	201303	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	11	61
Marzo 2013	201303	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	360	54
Marzo 2013	201303	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	410	55
Marzo 2013	201303	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	31	56
Marzo 2013	201303	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	103	59
Marzo 2013	201303	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	10	60
Marzo 2013	201303	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	10	61
Febrero 2013	201302	22	Huesca	Hombres	Educación Primaria o inferior	10	174	11
Febrero 2013	201302	22	Huesca	Hombres	Educación Primaria o inferior	10	368	12
Febrero 2013	201302	22	Huesca	Hombres	Educación Primaria o inferior	10	201	80
Febrero 2013	201302	22	Huesca	Mujeres	Educación Primaria o inferior	10	131	11
Febrero 2013	201302	22	Huesca	Mujeres	Educación Primaria o inferior	10	278	12
Febrero 2013	201302	22	Huesca	Mujeres	Educación Primaria o inferior	10	88	80
Febrero 2013	201302	22	Huesca	Mujeres	Educación Primaria o inferior	10	17	90
Febrero 2013	201302	22	Huesca	Hombres	Primera etapa de educación secundaria	20	1	21
Febrero 2013	201302	22	Huesca	Hombres	Primera etapa de educación secundaria	20	70	22
Febrero 2013	201302	22	Huesca	Hombres	Primera etapa de educación secundaria	20	696	23
Febrero 2013	201302	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	87	22
Febrero 2013	201302	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	571	23
Febrero 2013	201302	22	Huesca	Hombres	Bachillerato	31	219	32
Febrero 2013	201302	22	Huesca	Mujeres	Bachillerato	31	196	32
Febrero 2013	201302	22	Huesca	Hombres	Enseñanza media de formación profesional	32	63	33
Febrero 2013	201302	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	1	31
Febrero 2013	201302	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	58	33
Febrero 2013	201302	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	50	51
Febrero 2013	201302	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	1	52
Febrero 2013	201302	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	1	53
Febrero 2013	201302	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	32	51
Febrero 2013	201302	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	1	52
Febrero 2013	201302	22	Huesca	Hombres	Enseñanza superior universitaria	42	36	54
Febrero 2013	201302	22	Huesca	Hombres	Enseñanza superior universitaria	42	40	55
Febrero 2013	201302	22	Huesca	Hombres	Enseñanza superior universitaria	42	11	56
Febrero 2013	201302	22	Huesca	Hombres	Enseñanza superior universitaria	42	1	57
Febrero 2013	201302	22	Huesca	Hombres	Enseñanza superior universitaria	42	9	59
Febrero 2013	201302	22	Huesca	Hombres	Enseñanza superior universitaria	42	3	60
Febrero 2013	201302	22	Huesca	Mujeres	Enseñanza superior universitaria	42	47	54
Febrero 2013	201302	22	Huesca	Mujeres	Enseñanza superior universitaria	42	41	55
Febrero 2013	201302	22	Huesca	Mujeres	Enseñanza superior universitaria	42	4	56
Febrero 2013	201302	22	Huesca	Mujeres	Enseñanza superior universitaria	42	1	58
Febrero 2013	201302	22	Huesca	Mujeres	Enseñanza superior universitaria	42	22	59
Febrero 2013	201302	22	Huesca	Mujeres	Enseñanza superior universitaria	42	1	60
Febrero 2013	201302	44	Teruel	Hombres	Educación Primaria o inferior	10	32	11
Febrero 2013	201302	44	Teruel	Hombres	Educación Primaria o inferior	10	221	12
Febrero 2013	201302	44	Teruel	Hombres	Educación Primaria o inferior	10	128	80
Febrero 2013	201302	44	Teruel	Hombres	Educación Primaria o inferior	10	2	90
Febrero 2013	201302	44	Teruel	Mujeres	Educación Primaria o inferior	10	31	11
Febrero 2013	201302	44	Teruel	Mujeres	Educación Primaria o inferior	10	106	12
Febrero 2013	201302	44	Teruel	Mujeres	Educación Primaria o inferior	10	70	80
Febrero 2013	201302	44	Teruel	Mujeres	Educación Primaria o inferior	10	6	90
Febrero 2013	201302	44	Teruel	Hombres	Primera etapa de educación secundaria	20	248	22
Febrero 2013	201302	44	Teruel	Hombres	Primera etapa de educación secundaria	20	188	23
Febrero 2013	201302	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	47	22
Febrero 2013	201302	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	152	23
Febrero 2013	201302	44	Teruel	Hombres	Bachillerato	31	167	32
Febrero 2013	201302	44	Teruel	Mujeres	Bachillerato	31	163	32
Febrero 2013	201302	44	Teruel	Hombres	Enseñanza media de formación profesional	32	20	33
Febrero 2013	201302	44	Teruel	Mujeres	Enseñanza media de formación profesional	32	28	33
Febrero 2013	201302	44	Teruel	Hombres	Enseñanza superior de formación profesional	41	18	51
Febrero 2013	201302	44	Teruel	Mujeres	Enseñanza superior de formación profesional	41	13	51
Febrero 2013	201302	44	Teruel	Hombres	Enseñanza superior universitaria	42	9	54
Febrero 2013	201302	44	Teruel	Hombres	Enseñanza superior universitaria	42	22	55
Febrero 2013	201302	44	Teruel	Hombres	Enseñanza superior universitaria	42	6	56
Febrero 2013	201302	44	Teruel	Hombres	Enseñanza superior universitaria	42	7	59
Febrero 2013	201302	44	Teruel	Hombres	Enseñanza superior universitaria	42	4	61
Febrero 2013	201302	44	Teruel	Mujeres	Enseñanza superior universitaria	42	27	54
Febrero 2013	201302	44	Teruel	Mujeres	Enseñanza superior universitaria	42	37	55
Febrero 2013	201302	44	Teruel	Mujeres	Enseñanza superior universitaria	42	4	56
Febrero 2013	201302	44	Teruel	Mujeres	Enseñanza superior universitaria	42	15	59
Febrero 2013	201302	44	Teruel	Mujeres	Enseñanza superior universitaria	42	1	61
Febrero 2013	201302	50	Zaragoza	Hombres	Educación Primaria o inferior	10	294	11
Febrero 2013	201302	50	Zaragoza	Hombres	Educación Primaria o inferior	10	1233	12
Febrero 2013	201302	50	Zaragoza	Hombres	Educación Primaria o inferior	10	590	80
Febrero 2013	201302	50	Zaragoza	Hombres	Educación Primaria o inferior	10	5	90
Febrero 2013	201302	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	174	11
Febrero 2013	201302	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	763	12
Febrero 2013	201302	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	415	80
Febrero 2013	201302	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	121	90
Febrero 2013	201302	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	2	21
Febrero 2013	201302	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	762	22
Febrero 2013	201302	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	2685	23
Febrero 2013	201302	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	8	21
Febrero 2013	201302	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	607	22
Febrero 2013	201302	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	2574	23
Febrero 2013	201302	50	Zaragoza	Hombres	Bachillerato	31	1366	32
Febrero 2013	201302	50	Zaragoza	Mujeres	Bachillerato	31	1531	32
Febrero 2013	201302	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	679	33
Febrero 2013	201302	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	4	34
Febrero 2013	201302	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	3	41
Febrero 2013	201302	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	2	31
Febrero 2013	201302	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	509	33
Febrero 2013	201302	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	7	34
Febrero 2013	201302	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	4	41
Febrero 2013	201302	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	328	51
Febrero 2013	201302	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	2	52
Febrero 2013	201302	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	5	53
Febrero 2013	201302	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	269	51
Febrero 2013	201302	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	5	52
Febrero 2013	201302	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	7	53
Febrero 2013	201302	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	225	54
Febrero 2013	201302	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	315	55
Febrero 2013	201302	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	22	56
Febrero 2013	201302	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	1	57
Febrero 2013	201302	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	1	58
Febrero 2013	201302	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	61	59
Febrero 2013	201302	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	6	61
Febrero 2013	201302	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	344	54
Febrero 2013	201302	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	417	55
Febrero 2013	201302	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	34	56
Febrero 2013	201302	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	5	58
Febrero 2013	201302	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	101	59
Febrero 2013	201302	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	6	60
Febrero 2013	201302	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	15	61
Enero 2013	201301	22	Huesca	Hombres	Educación Primaria o inferior	10	165	11
Enero 2013	201301	22	Huesca	Hombres	Educación Primaria o inferior	10	298	12
Enero 2013	201301	22	Huesca	Hombres	Educación Primaria o inferior	10	241	80
Enero 2013	201301	22	Huesca	Hombres	Educación Primaria o inferior	10	1	90
Enero 2013	201301	22	Huesca	Mujeres	Educación Primaria o inferior	10	144	11
Enero 2013	201301	22	Huesca	Mujeres	Educación Primaria o inferior	10	241	12
Enero 2013	201301	22	Huesca	Mujeres	Educación Primaria o inferior	10	129	80
Enero 2013	201301	22	Huesca	Mujeres	Educación Primaria o inferior	10	8	90
Enero 2013	201301	22	Huesca	Hombres	Primera etapa de educación secundaria	20	69	22
Enero 2013	201301	22	Huesca	Hombres	Primera etapa de educación secundaria	20	778	23
Enero 2013	201301	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	95	22
Enero 2013	201301	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	690	23
Enero 2013	201301	22	Huesca	Hombres	Bachillerato	31	260	32
Enero 2013	201301	22	Huesca	Mujeres	Bachillerato	31	253	32
Enero 2013	201301	22	Huesca	Hombres	Enseñanza media de formación profesional	32	227	33
Enero 2013	201301	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	2	31
Enero 2013	201301	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	207	33
Enero 2013	201301	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	1	34
Enero 2013	201301	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	51	51
Enero 2013	201301	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	1	52
Enero 2013	201301	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	1	53
Enero 2013	201301	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	53	51
