Año	Comarca código	Comarca nombre	Tipo licencias código	Tipo licencias descripción	Licencias
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	VSE-N	Transporte público ambulancias nacional empresa	0
2014	20	Comunidad de Calatayud	OT	Operaciones de transporte	10
2014	20	Comunidad de Calatayud	VD-N	Transporte de viajeros nacionales servicio público	25
2014	20	Comunidad de Calatayud	VS-N	Ambulancias nacionales servicio público	0
2014	20	Comunidad de Calatayud	VT-N	Licencias taxi	25
2014	20	Comunidad de Calatayud	MDL-N	Transporte mercancías ligeras nacionales servicio público	32
2014	20	Comunidad de Calatayud	MDP-N	Transporte mercancías pesadas nacionales servicio público	444
2014	20	Comunidad de Calatayud	MPC-N	Transporte mercancías propias nacional	107
2014	20	Comunidad de Calatayud	VPC-N	Transporte privado de viajeros nacional	1
2014	20	Comunidad de Calatayud	VTC-N	Transporte de alquiler con conductor nacional	16
2014	20	Comunidad de Calatayud	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	18
2014	20	Comunidad de Calatayud	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	93
2014	20	Comunidad de Calatayud	MPCE-N	transporte mercancías propias nacional autorizado por empresa	69
2014	20	Comunidad de Calatayud	VSPC-N	Transporte privado ambulancias nacional	0
2014	20	Comunidad de Calatayud	VD	Transporte público viajeros en autobús	0
2014	20	Comunidad de Calatayud	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	20	Comunidad de Calatayud	VSE-N	Transporte público ambulancias nacional empresa	0
2014	21	Campo de Cariñena	OT	Operaciones de transporte	0
2014	21	Campo de Cariñena	VD-N	Transporte de viajeros nacionales servicio público	0
2014	21	Campo de Cariñena	VS-N	Ambulancias nacionales servicio público	0
2014	21	Campo de Cariñena	VT-N	Licencias taxi	7
2014	21	Campo de Cariñena	MDL-N	Transporte mercancías ligeras nacionales servicio público	13
2014	21	Campo de Cariñena	MDP-N	Transporte mercancías pesadas nacionales servicio público	36
2014	21	Campo de Cariñena	MPC-N	Transporte mercancías propias nacional	50
2014	21	Campo de Cariñena	VPC-N	Transporte privado de viajeros nacional	0
2014	21	Campo de Cariñena	VTC-N	Transporte de alquiler con conductor nacional	0
2014	21	Campo de Cariñena	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	7
2014	21	Campo de Cariñena	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	17
2014	21	Campo de Cariñena	MPCE-N	transporte mercancías propias nacional autorizado por empresa	22
2014	21	Campo de Cariñena	VSPC-N	Transporte privado ambulancias nacional	0
2014	21	Campo de Cariñena	VD	Transporte público viajeros en autobús	0
2014	21	Campo de Cariñena	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	21	Campo de Cariñena	VSE-N	Transporte público ambulancias nacional empresa	0
2014	22	Campo de Belchite	OT	Operaciones de transporte	0
2014	22	Campo de Belchite	VD-N	Transporte de viajeros nacionales servicio público	6
2014	22	Campo de Belchite	VS-N	Ambulancias nacionales servicio público	0
2014	22	Campo de Belchite	VT-N	Licencias taxi	4
2014	22	Campo de Belchite	MDL-N	Transporte mercancías ligeras nacionales servicio público	15
2014	22	Campo de Belchite	MDP-N	Transporte mercancías pesadas nacionales servicio público	30
2014	22	Campo de Belchite	MPC-N	Transporte mercancías propias nacional	21
2014	22	Campo de Belchite	VPC-N	Transporte privado de viajeros nacional	0
2014	22	Campo de Belchite	VTC-N	Transporte de alquiler con conductor nacional	0
2014	22	Campo de Belchite	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	8
2014	22	Campo de Belchite	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	12
2014	22	Campo de Belchite	MPCE-N	transporte mercancías propias nacional autorizado por empresa	12
2014	22	Campo de Belchite	VSPC-N	Transporte privado ambulancias nacional	0
2014	22	Campo de Belchite	VD	Transporte público viajeros en autobús	0
2014	22	Campo de Belchite	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	22	Campo de Belchite	VSE-N	Transporte público ambulancias nacional empresa	0
2014	23	Bajo Martín	OT	Operaciones de transporte	2
2014	23	Bajo Martín	VD-N	Transporte de viajeros nacionales servicio público	6
2014	23	Bajo Martín	VS-N	Ambulancias nacionales servicio público	0
2014	23	Bajo Martín	VT-N	Licencias taxi	5
2014	23	Bajo Martín	MDL-N	Transporte mercancías ligeras nacionales servicio público	9
2014	23	Bajo Martín	MDP-N	Transporte mercancías pesadas nacionales servicio público	199
2014	23	Bajo Martín	MPC-N	Transporte mercancías propias nacional	32
2014	23	Bajo Martín	VPC-N	Transporte privado de viajeros nacional	0
2014	23	Bajo Martín	VTC-N	Transporte de alquiler con conductor nacional	0
2014	23	Bajo Martín	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	7
2014	23	Bajo Martín	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	20
2014	23	Bajo Martín	MPCE-N	transporte mercancías propias nacional autorizado por empresa	21
2014	23	Bajo Martín	VSPC-N	Transporte privado ambulancias nacional	0
2014	23	Bajo Martín	VD	Transporte público viajeros en autobús	0
2014	23	Bajo Martín	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	23	Bajo Martín	VSE-N	Transporte público ambulancias nacional empresa	0
2014	24	Campo de Daroca	OT	Operaciones de transporte	1
2014	24	Campo de Daroca	VD-N	Transporte de viajeros nacionales servicio público	0
2014	24	Campo de Daroca	VS-N	Ambulancias nacionales servicio público	0
2014	24	Campo de Daroca	VT-N	Licencias taxi	9
2014	24	Campo de Daroca	MDL-N	Transporte mercancías ligeras nacionales servicio público	10
2014	24	Campo de Daroca	MDP-N	Transporte mercancías pesadas nacionales servicio público	88
2014	24	Campo de Daroca	MPC-N	Transporte mercancías propias nacional	24
2014	24	Campo de Daroca	VPC-N	Transporte privado de viajeros nacional	0
2014	24	Campo de Daroca	VTC-N	Transporte de alquiler con conductor nacional	0
2014	24	Campo de Daroca	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	7
2014	24	Campo de Daroca	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	20
2014	24	Campo de Daroca	MPCE-N	transporte mercancías propias nacional autorizado por empresa	18
2014	24	Campo de Daroca	VSPC-N	Transporte privado ambulancias nacional	0
2014	24	Campo de Daroca	VD	Transporte público viajeros en autobús	0
2014	24	Campo de Daroca	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	24	Campo de Daroca	VSE-N	Transporte público ambulancias nacional empresa	0
2014	25	Jiloca	OT	Operaciones de transporte	1
2014	25	Jiloca	VD-N	Transporte de viajeros nacionales servicio público	10
2014	25	Jiloca	VS-N	Ambulancias nacionales servicio público	0
2014	25	Jiloca	VT-N	Licencias taxi	10
2014	25	Jiloca	MDL-N	Transporte mercancías ligeras nacionales servicio público	13
2014	25	Jiloca	MDP-N	Transporte mercancías pesadas nacionales servicio público	93
2014	25	Jiloca	MPC-N	Transporte mercancías propias nacional	66
2014	25	Jiloca	VPC-N	Transporte privado de viajeros nacional	0
2014	25	Jiloca	VTC-N	Transporte de alquiler con conductor nacional	11
2014	25	Jiloca	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	9
2014	25	Jiloca	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	27
2014	25	Jiloca	MPCE-N	transporte mercancías propias nacional autorizado por empresa	40
2014	25	Jiloca	VSPC-N	Transporte privado ambulancias nacional	0
2014	25	Jiloca	VD	Transporte público viajeros en autobús	0
2014	25	Jiloca	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	25	Jiloca	VSE-N	Transporte público ambulancias nacional empresa	0
2014	26	Cuencas Mineras	OT	Operaciones de transporte	0
2014	26	Cuencas Mineras	VD-N	Transporte de viajeros nacionales servicio público	0
2014	26	Cuencas Mineras	VS-N	Ambulancias nacionales servicio público	0
2014	26	Cuencas Mineras	VT-N	Licencias taxi	4
2014	26	Cuencas Mineras	MDL-N	Transporte mercancías ligeras nacionales servicio público	5
2014	26	Cuencas Mineras	MDP-N	Transporte mercancías pesadas nacionales servicio público	42
2014	26	Cuencas Mineras	MPC-N	Transporte mercancías propias nacional	24
2014	26	Cuencas Mineras	VPC-N	Transporte privado de viajeros nacional	2
2014	26	Cuencas Mineras	VTC-N	Transporte de alquiler con conductor nacional	0
2014	26	Cuencas Mineras	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	3
2014	26	Cuencas Mineras	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	15
2014	26	Cuencas Mineras	MPCE-N	transporte mercancías propias nacional autorizado por empresa	13
2014	26	Cuencas Mineras	VSPC-N	Transporte privado ambulancias nacional	0
2014	26	Cuencas Mineras	VD	Transporte público viajeros en autobús	0
2014	26	Cuencas Mineras	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	26	Cuencas Mineras	VSE-N	Transporte público ambulancias nacional empresa	0
2014	27	Andorra-Sierra de Arcos	OT	Operaciones de transporte	1
2014	27	Andorra-Sierra de Arcos	VD-N	Transporte de viajeros nacionales servicio público	19
2014	27	Andorra-Sierra de Arcos	VS-N	Ambulancias nacionales servicio público	0
2014	27	Andorra-Sierra de Arcos	VT-N	Licencias taxi	5
2014	27	Andorra-Sierra de Arcos	MDL-N	Transporte mercancías ligeras nacionales servicio público	10
2014	27	Andorra-Sierra de Arcos	MDP-N	Transporte mercancías pesadas nacionales servicio público	112
2014	27	Andorra-Sierra de Arcos	MPC-N	Transporte mercancías propias nacional	24
2014	27	Andorra-Sierra de Arcos	VPC-N	Transporte privado de viajeros nacional	0
2014	27	Andorra-Sierra de Arcos	VTC-N	Transporte de alquiler con conductor nacional	0
2014	27	Andorra-Sierra de Arcos	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	7
2014	27	Andorra-Sierra de Arcos	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	20
2014	27	Andorra-Sierra de Arcos	MPCE-N	transporte mercancías propias nacional autorizado por empresa	14
2014	27	Andorra-Sierra de Arcos	VSPC-N	Transporte privado ambulancias nacional	1
2014	27	Andorra-Sierra de Arcos	VD	Transporte público viajeros en autobús	0
2014	27	Andorra-Sierra de Arcos	XD-N	Servicio público nacional mixto-Mercancías y viajeros	3
2014	27	Andorra-Sierra de Arcos	VSE-N	Transporte público ambulancias nacional empresa	0
2014	28	Bajo Aragón	OT	Operaciones de transporte	8
2014	28	Bajo Aragón	VD-N	Transporte de viajeros nacionales servicio público	17
2014	28	Bajo Aragón	VS-N	Ambulancias nacionales servicio público	13
2014	28	Bajo Aragón	VT-N	Licencias taxi	10
2014	28	Bajo Aragón	MDL-N	Transporte mercancías ligeras nacionales servicio público	24
2014	28	Bajo Aragón	MDP-N	Transporte mercancías pesadas nacionales servicio público	288
2014	28	Bajo Aragón	MPC-N	Transporte mercancías propias nacional	99
2014	28	Bajo Aragón	VPC-N	Transporte privado de viajeros nacional	0
2014	28	Bajo Aragón	VTC-N	Transporte de alquiler con conductor nacional	10
2014	28	Bajo Aragón	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	13
2014	28	Bajo Aragón	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	77
2014	28	Bajo Aragón	MPCE-N	transporte mercancías propias nacional autorizado por empresa	61
2014	28	Bajo Aragón	VSPC-N	Transporte privado ambulancias nacional	0
2014	28	Bajo Aragón	VD	Transporte público viajeros en autobús	0
2014	28	Bajo Aragón	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	28	Bajo Aragón	VSE-N	Transporte público ambulancias nacional empresa	1
2014	29	Comunidad de Teruel	OT	Operaciones de transporte	10
2014	29	Comunidad de Teruel	VD-N	Transporte de viajeros nacionales servicio público	29
2014	29	Comunidad de Teruel	VS-N	Ambulancias nacionales servicio público	6
2014	29	Comunidad de Teruel	VT-N	Licencias taxi	18
2014	29	Comunidad de Teruel	MDL-N	Transporte mercancías ligeras nacionales servicio público	51
2014	29	Comunidad de Teruel	MDP-N	Transporte mercancías pesadas nacionales servicio público	507
2014	29	Comunidad de Teruel	MPC-N	Transporte mercancías propias nacional	214
2014	29	Comunidad de Teruel	VPC-N	Transporte privado de viajeros nacional	0
2014	29	Comunidad de Teruel	VTC-N	Transporte de alquiler con conductor nacional	0
2014	29	Comunidad de Teruel	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	28
2014	29	Comunidad de Teruel	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	144
2014	29	Comunidad de Teruel	MPCE-N	transporte mercancías propias nacional autorizado por empresa	112
2014	29	Comunidad de Teruel	VSPC-N	Transporte privado ambulancias nacional	0
2014	29	Comunidad de Teruel	VD	Transporte público viajeros en autobús	0
2014	29	Comunidad de Teruel	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	29	Comunidad de Teruel	VSE-N	Transporte público ambulancias nacional empresa	1
2014	30	Maestrazgo	OT	Operaciones de transporte	0
2014	30	Maestrazgo	VD-N	Transporte de viajeros nacionales servicio público	0
2014	30	Maestrazgo	VS-N	Ambulancias nacionales servicio público	0
2014	30	Maestrazgo	VT-N	Licencias taxi	2
2014	30	Maestrazgo	MDL-N	Transporte mercancías ligeras nacionales servicio público	1
2014	30	Maestrazgo	MDP-N	Transporte mercancías pesadas nacionales servicio público	24
2014	30	Maestrazgo	MPC-N	Transporte mercancías propias nacional	30
2014	30	Maestrazgo	VPC-N	Transporte privado de viajeros nacional	0
2014	30	Maestrazgo	VTC-N	Transporte de alquiler con conductor nacional	0
2014	30	Maestrazgo	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	1
2014	30	Maestrazgo	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	10
2014	30	Maestrazgo	MPCE-N	transporte mercancías propias nacional autorizado por empresa	25
2014	30	Maestrazgo	VSPC-N	Transporte privado ambulancias nacional	0
2014	30	Maestrazgo	VD	Transporte público viajeros en autobús	0
2014	30	Maestrazgo	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	30	Maestrazgo	VSE-N	Transporte público ambulancias nacional empresa	0
2014	31	Sierra de Albarracín	OT	Operaciones de transporte	0
2014	31	Sierra de Albarracín	VD-N	Transporte de viajeros nacionales servicio público	2
2014	31	Sierra de Albarracín	VS-N	Ambulancias nacionales servicio público	0
2014	31	Sierra de Albarracín	VT-N	Licencias taxi	2
2014	31	Sierra de Albarracín	MDL-N	Transporte mercancías ligeras nacionales servicio público	9
2014	31	Sierra de Albarracín	MDP-N	Transporte mercancías pesadas nacionales servicio público	15
2014	31	Sierra de Albarracín	MPC-N	Transporte mercancías propias nacional	22
2014	31	Sierra de Albarracín	VPC-N	Transporte privado de viajeros nacional	0
2014	31	Sierra de Albarracín	VTC-N	Transporte de alquiler con conductor nacional	0
2014	31	Sierra de Albarracín	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	2
2014	31	Sierra de Albarracín	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	9
2014	31	Sierra de Albarracín	MPCE-N	transporte mercancías propias nacional autorizado por empresa	13
2014	31	Sierra de Albarracín	VSPC-N	Transporte privado ambulancias nacional	0
2014	31	Sierra de Albarracín	VD	Transporte público viajeros en autobús	0
2014	31	Sierra de Albarracín	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	31	Sierra de Albarracín	VSE-N	Transporte público ambulancias nacional empresa	0
2014	32	Gúdar-Javalambre	OT	Operaciones de transporte	1
2014	32	Gúdar-Javalambre	VD-N	Transporte de viajeros nacionales servicio público	1
2014	32	Gúdar-Javalambre	VS-N	Ambulancias nacionales servicio público	0
2014	32	Gúdar-Javalambre	VT-N	Licencias taxi	9
2014	32	Gúdar-Javalambre	MDL-N	Transporte mercancías ligeras nacionales servicio público	15
2014	32	Gúdar-Javalambre	MDP-N	Transporte mercancías pesadas nacionales servicio público	88
2014	32	Gúdar-Javalambre	MPC-N	Transporte mercancías propias nacional	53
