Año	Municipio código	Municipio nombre	Edificios nueva planta, total	Edificios nueva planta, residencial	Edificios nueva planta, no residencial	Superficie nueva planta, total	Superficie nueva planta, residencial	Superficie nueva planta, no residencial	Viviendas nueva planta	Edificios rehabilitación	Viviendas rehabilitación	Edificios demolición	Viviendas demolición	Estado de la información
2010	22221	Sesué	2	2	0	563	563	0	2	1	2	0	0	COMPLETA
2010	22222	Siétamo	2	0	2	1773	0	1773	0	0	0	0	0	COMPLETA
2010	22223	Sopeira												SIN INFORMACIÓN
2010	22225	Tamarite de Litera	2	1	1	358	246	112	1	4	0	1	1	COMPLETA
2010	22226	Tardienta												SIN INFORMACIÓN
2010	22227	Tella-Sin												SIN INFORMACIÓN
2010	22228	Tierz	1	1	0	352	352	0	1	0	0	0	0	COMPLETA
2010	22229	Tolva												SIN INFORMACIÓN
2010	22230	Torla-Ordesa	1	1	0	139	139	0	1	3	1	0	0	COMPLETA
2010	22232	Torralba de Aragón												SIN INFORMACIÓN
2010	22233	Torre la Ribera	1	1	0	136	136	0	1	0	0	0	0	COMPLETA
2010	22234	Torrente de Cinca	3	2	1	493	443	50	2	2	1			INCOMPLETA
2010	22235	Torres de Alcanadre												SIN INFORMACIÓN
2010	22236	Torres de Barbués	1	1	0	256	256	0	1	0	0	0	0	COMPLETA
2010	22239	Tramaced												SIN INFORMACIÓN
2010	22242	Valfarta												SIN INFORMACIÓN
2010	22243	Valle de Bardají												SIN INFORMACIÓN
2010	22244	Valle de Lierp												SIN INFORMACIÓN
2010	22245	Velilla de Cinca	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2010	22246	Beranuy												SIN INFORMACIÓN
2010	22247	Viacamp y Litera												SIN INFORMACIÓN
2010	22248	Vicién	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2010	22249	Villanova	0	0	0	0	0	0	0	2	2	0	0	COMPLETA
2010	22250	Villanúa	2	0	2	352	0	352	0	2	0	1	1	COMPLETA
2010	22251	Villanueva de Sigena	3	0	3	202	0	202	0	2	0	0	0	COMPLETA
2010	22252	Yebra de Basa	2	2	0	221	221	0	2	1	0	1	0	COMPLETA
2010	22253	Yésero												SIN INFORMACIÓN
2010	22254	Zaidín	8	0	8	5404	0	5404	0	5	0	0	0	COMPLETA
2010	22901	Valle de Hecho	0	0	0	0	0	0	0	8	0	2	1	COMPLETA
2010	22902	Puente la Reina de Jaca	2	2	0	188	188	0	2	1	0	0	0	COMPLETA
2010	22903	San Miguel del Cinca	7	2	5	3258	549	2709	2	3	2	2	2	COMPLETA
2010	22904	Sotonera (La)	2	2	0	551	551	0	2	3	0	0	0	COMPLETA
2010	22905	Lupiñén-Ortilla	0	0	0	0	0	0	0	1	0	1	0	COMPLETA
2010	22906	Santa María de Dulcis	1	1	0	275	275	0	1	0	0	0	0	COMPLETA
2010	22907	Aínsa-Sobrarbe	0	0	0	0	0	0	0	3	1	0	0	COMPLETA
2010	22908	Hoz y Costeán												SIN INFORMACIÓN
2010	22909	Vencillón	3	0	3	962	0	962	0	2	0	0	0	COMPLETA
2010	44001	Ababuj												SIN INFORMACIÓN
2010	44002	Abejuela	1	1	0	410	410	0	1	0	0	0	0	COMPLETA
2010	44003	Aguatón												SIN INFORMACIÓN
2010	44004	Aguaviva	5	4	1	2245	845	1400	4	1	1	0	0	COMPLETA
2010	44005	Aguilar del Alfambra												SIN INFORMACIÓN
2010	44006	Alacón												SIN INFORMACIÓN
2010	44007	Alba												SIN INFORMACIÓN
2010	44008	Albalate del Arzobispo	0	0	0	0	0	0	0	1	1	2	3	COMPLETA
2010	44009	Albarracín	3	2	1	823	723	100	2	1	0	0	0	COMPLETA
2010	44010	Albentosa	1	0	1	2450	0	2450	0	1	0	0	0	COMPLETA
2010	44011	Alcaine												SIN INFORMACIÓN
2010	44012	Alcalá de la Selva	3	2	1	952	240	712	2	1	0	0	0	COMPLETA
2010	44013	Alcañiz	18	11	7	15848	13062	2786	109	32	13	8	7	COMPLETA
2010	44014	Alcorisa	12	6	6	5203	1961	3242	8	6	0	4	2	COMPLETA
2010	44016	Alfambra	1	1	0	408	408	0	1	2	1	1	1	COMPLETA
2010	44017	Aliaga												SIN INFORMACIÓN
2010	44018	Almohaja												SIN INFORMACIÓN
2010	44019	Alobras												SIN INFORMACIÓN
2010	44020	Alpeñés												SIN INFORMACIÓN
2010	44021	Allepuz	1	1	0	280	280	0	1	0	0	1	1	COMPLETA
2010	44022	Alloza	4	2	2	1480	797	683	2	3	1	2	0	COMPLETA
2010	44023	Allueva												SIN INFORMACIÓN
2010	44024	Anadón												SIN INFORMACIÓN
2010	44025	Andorra	8	5	3	1710	1304	406	6	9	0	1	2	COMPLETA
2010	44026	Arcos de las Salinas	1	0	1	48	0	48	0	2	1	0	0	COMPLETA
2010	44027	Arens de Lledó	2	2		306	306		2					INCOMPLETA
2010	44028	Argente												SIN INFORMACIÓN
2010	44029	Ariño	2	1	1	378	309	69	1	0	0	1	0	COMPLETA
2010	44031	Azaila												SIN INFORMACIÓN
2010	44032	Bádenas												SIN INFORMACIÓN
2010	44033	Báguena	0	0	0	0	0	0	0	3	0	1	1	COMPLETA
2010	44034	Bañón												SIN INFORMACIÓN
2010	44035	Barrachina												SIN INFORMACIÓN
2010	44036	Bea												SIN INFORMACIÓN
2010	44037	Beceite	1	1	0	134	134	0	1	0	0	0	0	COMPLETA
2010	44038	Belmonte de San José												SIN INFORMACIÓN
2010	44039	Bello												SIN INFORMACIÓN
2010	44040	Berge	1	1	0	209	209	0	1	1	0	0	0	COMPLETA
2010	44041	Bezas	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2010	44042	Blancas												SIN INFORMACIÓN
2010	44043	Blesa												SIN INFORMACIÓN
2010	44044	Bordón												SIN INFORMACIÓN
2010	44045	Bronchales	0	0	0	0	0	0	0	1	1	0	0	COMPLETA
2010	44046	Bueña												SIN INFORMACIÓN
2010	44047	Burbáguena												SIN INFORMACIÓN
2010	44048	Cabra de Mora	0	0	0	0	0	0	0	0	0	1	1	COMPLETA
2010	44049	Calaceite	3	2	1	626	369	257	2	14	5	0	0	COMPLETA
2010	44050	Calamocha	6	2	4	1174	598	576	3	9	0	4	3	COMPLETA
2010	44051	Calanda	9	8	1	3212	3084	128	17	7	3	2	1	COMPLETA
2010	44052	Calomarde												SIN INFORMACIÓN
2010	44053	Camañas												SIN INFORMACIÓN
2010	44054	Camarena de la Sierra												SIN INFORMACIÓN
2010	44055	Camarillas	0	0	0	0	0	0	0	2	1	0	0	COMPLETA
2010	44056	Caminreal	3	1	2	2335	146	2189	1	0	0	0	0	COMPLETA
2010	44059	Cantavieja	0	0	0	0	0	0	0	1	1	0	0	COMPLETA
2010	44060	Cañada de Benatanduz												SIN INFORMACIÓN
2010	44061	Cañada de Verich (La)												SIN INFORMACIÓN
2010	44062	Cañada Vellida												SIN INFORMACIÓN
2010	44063	Cañizar del Olivar	1	0	1	200	0	200	0	0	0	2	2	COMPLETA
2010	44064	Cascante del Río												SIN INFORMACIÓN
2010	44065	Castejón de Tornos												SIN INFORMACIÓN
2010	44066	Castel de Cabra												SIN INFORMACIÓN
2010	44067	Castelnou												SIN INFORMACIÓN
2010	44068	Castelserás	3	2	1	714	584	130	2	3	0	0	0	COMPLETA
2010	44070	Castellar (El)												SIN INFORMACIÓN
2010	44071	Castellote												SIN INFORMACIÓN
2010	44074	Cedrillas												SIN INFORMACIÓN
2010	44075	Celadas												SIN INFORMACIÓN
2010	44076	Cella	9	5	4	2189	1754	435	5	5	1	2	1	COMPLETA
2010	44077	Cerollera (La)												SIN INFORMACIÓN
2010	44080	Codoñera (La)	1	1	0	84	84	0	1	2	1	0	0	COMPLETA
2010	44082	Corbalán												SIN INFORMACIÓN
2010	44084	Cortes de Aragón												SIN INFORMACIÓN
2010	44085	Cosa												SIN INFORMACIÓN
2010	44086	Cretas	6	6	0	1157	1157	0	6	5	0	0	0	COMPLETA
2010	44087	Crivillén												SIN INFORMACIÓN
2010	44088	Cuba (La)												SIN INFORMACIÓN
2010	44089	Cubla												SIN INFORMACIÓN
2010	44090	Cucalón												SIN INFORMACIÓN
2010	44092	Cuervo (El)												SIN INFORMACIÓN
2010	44093	Cuevas de Almudén												SIN INFORMACIÓN
2010	44094	Cuevas Labradas												SIN INFORMACIÓN
2010	44096	Ejulve	1	1	0	412	412	0	1	1	0	0	0	COMPLETA
2010	44097	Escorihuela	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2010	44099	Escucha	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2010	44100	Estercuel	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2010	44101	Ferreruela de Huerva												SIN INFORMACIÓN
2010	44102	Fonfría												SIN INFORMACIÓN
2010	44103	Formiche Alto												SIN INFORMACIÓN
2010	44105	Fórnoles												SIN INFORMACIÓN
2010	44106	Fortanete	2	0	2	998	0	998	0	1	0	1	0	COMPLETA
2010	44107	Foz-Calanda												SIN INFORMACIÓN
2010	44108	Fresneda (La)												SIN INFORMACIÓN
2010	44109	Frías de Albarracín												SIN INFORMACIÓN
2010	44110	Fuenferrada												SIN INFORMACIÓN
2010	44111	Fuentes Calientes												SIN INFORMACIÓN
2010	44112	Fuentes Claras	2	1	1	230	102	128	1	6	0	4	2	COMPLETA
2010	44113	Fuentes de Rubielos	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2010	44114	Fuentespalda	1	1	0	180	180	0	1	1	0	2	0	COMPLETA
2010	44115	Galve												SIN INFORMACIÓN
2010	44116	Gargallo	2	0	2	243	0	243	0	3	0	0	0	COMPLETA
2010	44117	Gea de Albarracín	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2010	44118	Ginebrosa (La)	1	0	1	138	0	138	0	1	0	1	0	COMPLETA
2010	44119	Griegos	1	0	1	76	0	76	0	0	0	0	0	COMPLETA
2010	44120	Guadalaviar												SIN INFORMACIÓN
2010	44121	Gúdar	4	4	0	1151	1151	0	4	0	0	3	1	COMPLETA
2010	44122	Híjar	5	5	0	1567	1567	0	6	3	0	0	0	COMPLETA
2010	44123	Hinojosa de Jarque												SIN INFORMACIÓN
2010	44124	Hoz de la Vieja (La)												SIN INFORMACIÓN
2010	44125	Huesa del Común												SIN INFORMACIÓN
2010	44126	Iglesuela del Cid (La)	0	0	0	0	0	0	0	2	1	0	1	COMPLETA
2010	44127	Jabaloyas												SIN INFORMACIÓN
2010	44128	Jarque de la Val												SIN INFORMACIÓN
2010	44129	Jatiel	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2010	44130	Jorcas												SIN INFORMACIÓN
2010	44131	Josa												SIN INFORMACIÓN
2010	44132	Lagueruela												SIN INFORMACIÓN
2010	44133	Lanzuela												SIN INFORMACIÓN
2010	44135	Libros												SIN INFORMACIÓN
2010	44136	Lidón	1	1	0	84	84	0	1	0	0	0	0	COMPLETA
2010	44137	Linares de Mora	5	4	1	1148	1080	68	4	1	1	0	1	COMPLETA
2010	44138	Loscos												SIN INFORMACIÓN
2010	44141	Lledó	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2010	44142	Maicas												SIN INFORMACIÓN
2010	44143	Manzanera	2	1	1	2202	755	1447	1	0	0	0	0	COMPLETA
2010	44144	Martín del Río	1	1	0	290	290	0	1	0	0	0	0	COMPLETA
2010	44145	Mas de las Matas	3	2	1	713	638	75	2	7	2	0	0	COMPLETA
2010	44146	Mata de los Olmos (La)	1	1	0	240	240	0	1	0	0	0	0	COMPLETA
2010	44147	Mazaleón	2	0	2	175	0	175	0	2	0	0	0	COMPLETA
2010	44148	Mezquita de Jarque												SIN INFORMACIÓN
2010	44149	Mirambel	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2010	44150	Miravete de la Sierra												SIN INFORMACIÓN
2010	44151	Molinos	2	0	2	440	0	440	0	0	0	0	0	COMPLETA
2010	44152	Monforte de Moyuela												SIN INFORMACIÓN
2010	44153	Monreal del Campo	4	2	2	2593	466	2127	2	0	0	2	2	COMPLETA
2010	44154	Monroyo	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2010	44155	Montalbán	0	0	0	0	0	0	0	3	0	0	0	COMPLETA
2010	44156	Monteagudo del Castillo												SIN INFORMACIÓN
2010	44157	Monterde de Albarracín												SIN INFORMACIÓN
2010	44158	Mora de Rubielos	9	7	2	3272	2835	437	10	4	1	2	1	COMPLETA
2010	44159	Moscardón												SIN INFORMACIÓN
2010	44160	Mosqueruela	4	2	2	1248	498	750	2	3	0	2	0	COMPLETA
2010	44161	Muniesa	0	0	0	0	0	0	0	0	0	2	2	COMPLETA
2010	44163	Noguera de Albarracín								1				INCOMPLETA
2010	44164	Nogueras	2	2	0	304	304	0	2	0	0	0	0	COMPLETA
2010	44165	Nogueruelas	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2010	44167	Obón												SIN INFORMACIÓN
2010	44168	Odón												SIN INFORMACIÓN
2010	44169	Ojos Negros	3	1	2	571	144	427	1	2	0	0	0	COMPLETA
2010	44171	Olba	0	0	0	0	0	0	0	2	1	0	1	COMPLETA
2010	44172	Oliete												SIN INFORMACIÓN
2010	44173	Olmos (Los)												SIN INFORMACIÓN
2010	44174	Orihuela del Tremedal	0	0	0	0	0	0	0	0	0	1	1	COMPLETA
2010	44175	Orrios												SIN INFORMACIÓN
2010	44176	Palomar de Arroyos												SIN INFORMACIÓN
2010	44177	Pancrudo												SIN INFORMACIÓN
2010	44178	Parras de Castellote (Las)												SIN INFORMACIÓN
2010	44179	Peñarroya de Tastavins	2	1	1	469	202	267	1	3	1	0	0	COMPLETA
2010	44180	Peracense	0	0	0	0	0	0	0	1	1	0	0	COMPLETA
2010	44181	Peralejos												SIN INFORMACIÓN
2010	44182	Perales del Alfambra												SIN INFORMACIÓN
2010	44183	Pitarque												SIN INFORMACIÓN
2010	44184	Plou												SIN INFORMACIÓN
2010	44185	Pobo (El)												SIN INFORMACIÓN
2010	44187	Portellada (La)												SIN INFORMACIÓN
2010	44189	Pozondón	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2010	44190	Pozuel del Campo												SIN INFORMACIÓN
2010	44191	Puebla de Híjar (La)	3	2	1	2360	1722	638	11	6	0	3	1	COMPLETA
2010	44192	Puebla de Valverde (La)	1	1	0	255	255	0	1	2	1	0	0	COMPLETA
2010	44193	Puertomingalvo	1	1	0	144	144	0	1	2	0	0	0	COMPLETA
2010	44194	Ráfales												SIN INFORMACIÓN
2010	44195	Rillo												SIN INFORMACIÓN
2010	44196	Riodeva												SIN INFORMACIÓN
2010	44197	Ródenas	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2010	44198	Royuela												SIN INFORMACIÓN
2010	44199	Rubiales												SIN INFORMACIÓN
2010	44200	Rubielos de la Cérida												SIN INFORMACIÓN
2010	44201	Rubielos de Mora	3	3	0	770	770	0	5	3	2	0	1	COMPLETA
2010	44203	Salcedillo												SIN INFORMACIÓN
2010	44204	Saldón												SIN INFORMACIÓN
2010	44205	Samper de Calanda	3	3	0	696	696	0	3	4	0	0	0	COMPLETA
2010	44206	San Agustín	1	1	0	372	372	0	1	0	0	0	0	COMPLETA
2010	44207	San Martín del Río												SIN INFORMACIÓN
2010	44208	Santa Cruz de Nogueras												SIN INFORMACIÓN
2010	44209	Santa Eulalia	3	3	0	818	818	0	3	2	0	0	0	COMPLETA
2010	44210	Sarrión	16	14	2	3724	3598	126	15	4	0	0	0	COMPLETA
2010	44211	Segura de los Baños												SIN INFORMACIÓN
2010	44212	Seno								1				INCOMPLETA
2010	44213	Singra												SIN INFORMACIÓN
2010	44215	Terriente												SIN INFORMACIÓN
2010	44216	Teruel	5	2	3	10232	2428	7804	16	3	0	2	2	COMPLETA
2010	44217	Toril y Masegoso												SIN INFORMACIÓN
2010	44218	Tormón												SIN INFORMACIÓN
2010	44219	Tornos												SIN INFORMACIÓN
2010	44220	Torralba de los Sisones												SIN INFORMACIÓN
2010	44221	Torrecilla de Alcañiz	1	1	0	299	299	0	1	0	0	0	0	COMPLETA
2010	44222	Torrecilla del Rebollar												SIN INFORMACIÓN
2010	44223	Torre de Arcas												SIN INFORMACIÓN
2010	44224	Torre de las Arcas												SIN INFORMACIÓN
2010	44225	Torre del Compte	1	0	1	59	0	59	0	1	1	0	0	COMPLETA
2010	44226	Torrelacárcel												SIN INFORMACIÓN
2010	44227	Torre los Negros												SIN INFORMACIÓN
2010	44228	Torremocha de Jiloca												SIN INFORMACIÓN
2010	44229	Torres de Albarracín												SIN INFORMACIÓN
2010	44230	Torrevelilla	2	2	0	474	474	0	2	1	1	2	0	COMPLETA
2010	44231	Torrijas												SIN INFORMACIÓN
2010	44232	Torrijo del Campo	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2010	44234	Tramacastiel												SIN INFORMACIÓN
2010	44235	Tramacastilla												SIN INFORMACIÓN
2010	44236	Tronchón	1	0	1	120	0	120	0	1	0	1	0	COMPLETA
2010	44237	Urrea de Gaén	1	1	0	259	259	0	1	3	0	1	1	COMPLETA
2010	44238	Utrillas	4	4	0	1106	1106	0	4	1	0	0	0	COMPLETA
2010	44239	Valacloche												SIN INFORMACIÓN
2010	44240	Valbona	2	0	2	471	0	471	0	0	0	0	0	COMPLETA
2010	44241	Valdealgorfa	3	3	0	828	828	0	3	1	0	0	0	COMPLETA
2010	44243	Valdecuenca												SIN INFORMACIÓN
2010	44244	Valdelinares	1	1	0	337	337	0	4	2	1	1	0	COMPLETA
2010	44245	Valdeltormo	2	0	2	169	0	169	0	0	0	0	0	COMPLETA
2010	44246	Valderrobres	2	1	1	613	373	240	1	2	1	1	1	COMPLETA
2010	44247	Valjunquera	2	0	2	133	0	133	0	0	0	0	0	COMPLETA
2010	44249	Vallecillo (El)												SIN INFORMACIÓN
2010	44250	Veguillas de la Sierra												SIN INFORMACIÓN
2010	44251	Villafranca del Campo	1	1	0	234	234	0	1	1	1	0	0	COMPLETA
2010	44252	Villahermosa del Campo												SIN INFORMACIÓN
2010	44256	Villanueva del Rebollar de la Sierra												SIN INFORMACIÓN
2010	44257	Villar del Cobo	2	2	0	297	297	0	2	1	0	1	2	COMPLETA
2010	44258	Villar del Salz												SIN INFORMACIÓN
2010	44260	Villarluengo												SIN INFORMACIÓN
2010	44261	Villarquemado	5	4	1	906	706	200	4	1	1	1	0	COMPLETA
2010	44262	Villarroya de los Pinares												SIN INFORMACIÓN
2010	44263	Villastar	1	1	0	386	386	0	1	1	0	0	0	COMPLETA
2010	44264	Villel	1	1	0	308	308	0	1	0	0	1	1	COMPLETA
2010	44265	Vinaceite	3	3	0	858	858	0	3	0	0	0	0	COMPLETA
2010	44266	Visiedo												SIN INFORMACIÓN
2010	44267	Vivel del Río Martín												SIN INFORMACIÓN
2010	44268	Zoma (La)												SIN INFORMACIÓN
2010	50001	Abanto												SIN INFORMACIÓN
2010	50002	Acered												SIN INFORMACIÓN
2010	50003	Agón												SIN INFORMACIÓN
2010	50004	Aguarón	1	1	0	337	337	0	1	1	0	0	1	COMPLETA
2010	50005	Aguilón												SIN INFORMACIÓN
2010	50006	Ainzón	10	4	6	3647	937	2710	4	5	0	2	1	COMPLETA
2010	50007	Aladrén												SIN INFORMACIÓN
2010	50008	Alagón	9	6	3	2720	1387	1333	6	0	0	0	0	COMPLETA
2010	50009	Alarba												SIN INFORMACIÓN
2010	50010	Alberite de San Juan												SIN INFORMACIÓN
2010	50011	Albeta	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2010	50012	Alborge												SIN INFORMACIÓN
2010	50013	Alcalá de Ebro												SIN INFORMACIÓN
2010	50014	Alcalá de Moncayo	5	5	0	1409	1409	0	15	0	0	0	0	COMPLETA
2010	50015	Alconchel de Ariza												SIN INFORMACIÓN
2010	50016	Aldehuela de Liestos												SIN INFORMACIÓN
2010	50017	Alfajarín	3	3	0	795	795	0	3	0	0	0	0	COMPLETA
2010	50018	Alfamén	1	1	0	169	169	0	1	1	0	0	0	COMPLETA
2010	50019	Alforque												SIN INFORMACIÓN
2010	50020	Alhama de Aragón	0	0	0	0	0	0	0	2	3	1	2	COMPLETA
2010	50021	Almochuel												SIN INFORMACIÓN
2010	50022	Almolda (La)	1	1	0	294	294	0	1	2	0	0	0	COMPLETA
2010	50023	Almonacid de la Cuba												SIN INFORMACIÓN
2010	50024	Almonacid de la Sierra												SIN INFORMACIÓN
2010	50025	Almunia de Doña Godina (La)	7	2	5	5435	500	4935	2	3		5	4	INCOMPLETA
2010	50026	Alpartir	4	4	0	1153	1153	0	4	1	0	2	1	COMPLETA
2010	50027	Ambel	1	1	0	96	96	0	1	1	0	0	0	COMPLETA
2010	50028	Anento	1	1	0	213	213	0	1	0	0	1	1	COMPLETA
2010	50029	Aniñón	2	0	2	262	0	262	0	2	1	0	0	COMPLETA
2010	50030	Añón de Moncayo												SIN INFORMACIÓN
2010	50031	Aranda de Moncayo												SIN INFORMACIÓN
2010	50032	Arándiga												SIN INFORMACIÓN
2010	50033	Ardisa												SIN INFORMACIÓN
2010	50034	Ariza	2	1	1	252	142	110	1	1	1	0	0	COMPLETA
2010	50035	Artieda												SIN INFORMACIÓN
2010	50036	Asín												SIN INFORMACIÓN
2010	50037	Atea												SIN INFORMACIÓN
2010	50038	Ateca	2	0	2	784	0	784	0	2	0	1	1	COMPLETA
2010	50039	Azuara	2	1	1	2114	1834	280	11	2	0	0	0	COMPLETA
2010	50040	Badules												SIN INFORMACIÓN
2010	50041	Bagüés												SIN INFORMACIÓN
2010	50042	Balconchán												SIN INFORMACIÓN
2010	50043	Bárboles	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2010	50044	Bardallur												SIN INFORMACIÓN
2010	50045	Belchite	0	0	0	0	0	0	0	4	0	0	0	COMPLETA
2010	50046	Belmonte de Gracián												SIN INFORMACIÓN
2010	50047	Berdejo												SIN INFORMACIÓN
2010	50048	Berrueco												SIN INFORMACIÓN
2010	50050	Bijuesca	1	1	0	177	177	0	1	0	0	0	0	COMPLETA
2010	50051	Biota												SIN INFORMACIÓN
2010	50052	Bisimbre												SIN INFORMACIÓN
2010	50053	Boquiñeni	3	0	3	3494	0	3494	0	0	0	2	2	COMPLETA
2010	50054	Bordalba												SIN INFORMACIÓN
2010	50055	Borja	2	0	2	1005	0	1005	0	3	0	0	0	COMPLETA
2010	50056	Botorrita	2	2	0	352	352	0	2	1	0	1	1	COMPLETA
2010	50057	Brea de Aragón	0	0	0	0	0	0	0	1	0	0	3	COMPLETA
2010	50058	Bubierca												SIN INFORMACIÓN
2010	50059	Bujaraloz	6	2	4	1878	619	1259	2	0	0	1	0	COMPLETA
2010	50060	Bulbuente	3	0	3	706	0	706	0	0	0	0	0	COMPLETA
2010	50061	Bureta												SIN INFORMACIÓN
2010	50062	Burgo de Ebro (El)	15	15	0	3637	3637	0	19	0	0	0	0	COMPLETA
2010	50063	Buste (El)												SIN INFORMACIÓN
2010	50064	Cabañas de Ebro	1	1	0	127	127	0	1	0	0	1	1	COMPLETA
2010	50065	Cabolafuente												SIN INFORMACIÓN
2010	50066	Cadrete	0	0	0	0	0	0	0	3	0	0	0	COMPLETA
2010	50067	Calatayud	1	1	0	67	67	0	1	1	0	0	0	COMPLETA
2010	50068	Calatorao	7	6	1	2013	1949	64	9	0	0	1	1	COMPLETA
2010	50069	Calcena												SIN INFORMACIÓN
2010	50070	Calmarza												SIN INFORMACIÓN
2010	50071	Campillo de Aragón												SIN INFORMACIÓN
2010	50072	Carenas												SIN INFORMACIÓN
2010	50073	Cariñena	3	3	0	997	997	0	3	0	0	0	0	COMPLETA
2010	50074	Caspe	19	7	12	7003	3272	3731	6	23	26	1	3	COMPLETA
2010	50075	Castejón de Alarba												SIN INFORMACIÓN
2010	50076	Castejón de las Armas												SIN INFORMACIÓN
2010	50077	Castejón de Valdejasa	1	0	1	540	0	540	0	1	0	0	0	COMPLETA
2010	50078	Castiliscar	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2010	50079	Cervera de la Cañada												SIN INFORMACIÓN
2010	50080	Cerveruela												SIN INFORMACIÓN
2010	50081	Cetina	6	6	0	1742	1742	0	6	0	0	0	0	COMPLETA
2010	50082	Cimballa												SIN INFORMACIÓN
2010	50083	Cinco Olivas												SIN INFORMACIÓN
2010	50084	Clarés de Ribota												SIN INFORMACIÓN
2010	50085	Codo												SIN INFORMACIÓN
2010	50086	Codos												SIN INFORMACIÓN
2010	50087	Contamina												SIN INFORMACIÓN
2010	50088	Cosuenda	3	2	1	500	191	309	2	1	0	0	0	COMPLETA
2010	50089	Cuarte de Huerva	5	0	5	1020	0	1020	0	6	0	1	0	COMPLETA
2010	50090	Cubel	1	1	0	329	329	0	1	0	0	0	0	COMPLETA
2010	50091	Cuerlas (Las)												SIN INFORMACIÓN
2010	50092	Chiprana	1	1		254	254		1					INCOMPLETA
2010	50093	Chodes	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2010	50094	Daroca												SIN INFORMACIÓN
2010	50095	Ejea de los Caballeros	8	6	2	3169	1400	1769	6	19	5	3	2	INCOMPLETA
2010	50096	Embid de Ariza												SIN INFORMACIÓN
2010	50098	Encinacorba												SIN INFORMACIÓN
2010	50099	Épila	5	5	0	1794	1794	0	12	2	0	4	3	COMPLETA
2010	50100	Erla												SIN INFORMACIÓN
2010	50101	Escatrón	4	0	4	1531	0	1531	0	4	0	2	2	COMPLETA
2010	50102	Fabara												SIN INFORMACIÓN
2010	50104	Farlete												SIN INFORMACIÓN
2010	50105	Fayón	2	2	0	769	769	0	2	0	0	0	0	COMPLETA
2010	50106	Fayos (Los)												SIN INFORMACIÓN
2010	50107	Figueruelas	4	4	0	704	704	0	4	2	0	0	0	COMPLETA
2010	50108	Fombuena												SIN INFORMACIÓN
2010	50109	Frago (El)	1	0	1	177	0	177	0	2	1	0	0	COMPLETA
2010	50110	Frasno (El)												SIN INFORMACIÓN
2010	50111	Fréscano	3	3	0	586	586	0	3	0	0	1	1	COMPLETA
2010	50113	Fuendejalón	3	2	1	1036	784	252	2	2	0	0	0	COMPLETA
2010	50114	Fuendetodos												SIN INFORMACIÓN
2010	50115	Fuentes de Ebro	13	13	0	4517	4517	0	14	2	1	2	1	COMPLETA
2010	50116	Fuentes de Jiloca												SIN INFORMACIÓN
2010	50117	Gallocanta	1	1	0	90	90	0	1	0	0	0	0	COMPLETA
2010	50118	Gallur	1	1	0	388	388	0	1	0	0	1	0	COMPLETA
2010	50119	Gelsa	3	2	1	751	397	354	2	0	0	1	1	COMPLETA
2010	50120	Godojos												SIN INFORMACIÓN
2010	50121	Gotor												SIN INFORMACIÓN
2010	50122	Grisel												SIN INFORMACIÓN
2010	50123	Grisén												SIN INFORMACIÓN
2010	50124	Herrera de los Navarros	6	3	3	1425	646	779	3	2	0	1	0	COMPLETA
2010	50125	Ibdes	1	0	1	886	0	886	0	0	0	0	0	COMPLETA
2010	50126	Illueca												SIN INFORMACIÓN
2010	50128	Isuerre												SIN INFORMACIÓN
2010	50129	Jaraba	1	1	0	225	225	0	1	0	0	0	0	COMPLETA
2010	50130	Jarque de Moncayo												SIN INFORMACIÓN
2010	50131	Jaulín	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2010	50132	Joyosa (La)	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2010	50133	Lagata												SIN INFORMACIÓN
2010	50134	Langa del Castillo												SIN INFORMACIÓN
2010	50135	Layana								1				INCOMPLETA
2010	50136	Lécera	2	0	2	293	0	293	0	3	0	5	0	COMPLETA
2010	50137	Leciñena	1	1	0	274	274	0	1	0	0	0	0	COMPLETA
2010	50138	Lechón												SIN INFORMACIÓN
2010	50139	Letux												SIN INFORMACIÓN
2010	50140	Litago	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2010	50141	Lituénigo												SIN INFORMACIÓN
