Mes y año	Provincia código	Provincia nombre	UE25-UE27-UE28	UE25	UE27	UE28	Sexo	Nº parados	Sector código	Sector descripción
Septiembre 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	227	1	Agricultura, ganadería y pesca
Septiembre 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	154	2	Industria y energía
Septiembre 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	60	3	Construcción
Septiembre 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	1468	4	Servicios
Septiembre 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	457		Sin empleo anterior
Septiembre 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	30	1	Agricultura, ganadería y pesca
Septiembre 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	37	2	Industria y energía
Septiembre 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	7	3	Construcción
Septiembre 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	293	4	Servicios
Septiembre 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	47		Sin empleo anterior
Septiembre 2011	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	133	1	Agricultura, ganadería y pesca
Septiembre 2011	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	179	2	Industria y energía
Septiembre 2011	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	45	3	Construcción
Septiembre 2011	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	2697	4	Servicios
Septiembre 2011	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	1035		Sin empleo anterior
Septiembre 2011	50	Zaragoza	No consta	No consta	No consta	No consta	Mujeres	4	4	Servicios
Agosto 2011	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Hombres	249	1	Agricultura, ganadería y pesca
Agosto 2011	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Hombres	784	2	Industria y energía
Agosto 2011	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Hombres	1564	3	Construcción
Agosto 2011	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Hombres	2144	4	Servicios
Agosto 2011	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Hombres	220		Sin empleo anterior
Agosto 2011	22	Huesca	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	158	1	Agricultura, ganadería y pesca
Agosto 2011	22	Huesca	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	59	2	Industria y energía
Agosto 2011	22	Huesca	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	227	3	Construcción
Agosto 2011	22	Huesca	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	130	4	Servicios
Agosto 2011	22	Huesca	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	21		Sin empleo anterior
Agosto 2011	22	Huesca	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	13	1	Agricultura, ganadería y pesca
Agosto 2011	22	Huesca	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	8	2	Industria y energía
Agosto 2011	22	Huesca	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	101	3	Construcción
Agosto 2011	22	Huesca	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	48	4	Servicios
Agosto 2011	22	Huesca	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	13		Sin empleo anterior
Agosto 2011	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	318	1	Agricultura, ganadería y pesca
Agosto 2011	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	119	2	Industria y energía
Agosto 2011	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	321	3	Construcción
Agosto 2011	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	235	4	Servicios
Agosto 2011	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	45		Sin empleo anterior
Agosto 2011	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	126	1	Agricultura, ganadería y pesca
Agosto 2011	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	494	2	Industria y energía
Agosto 2011	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	161	3	Construcción
Agosto 2011	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	3869	4	Servicios
Agosto 2011	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	290		Sin empleo anterior
Agosto 2011	22	Huesca	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	91	1	Agricultura, ganadería y pesca
Agosto 2011	22	Huesca	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	33	2	Industria y energía
Agosto 2011	22	Huesca	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	10	3	Construcción
Agosto 2011	22	Huesca	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	266	4	Servicios
Agosto 2011	22	Huesca	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	60		Sin empleo anterior
Agosto 2011	22	Huesca	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	12	1	Agricultura, ganadería y pesca
Agosto 2011	22	Huesca	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	8	2	Industria y energía
Agosto 2011	22	Huesca	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	3	3	Construcción
Agosto 2011	22	Huesca	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	95	4	Servicios
Agosto 2011	22	Huesca	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	12		Sin empleo anterior
Agosto 2011	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	37	1	Agricultura, ganadería y pesca
Agosto 2011	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	31	2	Industria y energía
Agosto 2011	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	13	3	Construcción
Agosto 2011	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	319	4	Servicios
Agosto 2011	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	151		Sin empleo anterior
Agosto 2011	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	125	1	Agricultura, ganadería y pesca
Agosto 2011	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	629	2	Industria y energía
Agosto 2011	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	873	3	Construcción
Agosto 2011	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	1298	4	Servicios
Agosto 2011	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	144		Sin empleo anterior
Agosto 2011	44	Teruel	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	54	1	Agricultura, ganadería y pesca
Agosto 2011	44	Teruel	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	79	2	Industria y energía
Agosto 2011	44	Teruel	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	287	3	Construcción
Agosto 2011	44	Teruel	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	119	4	Servicios
Agosto 2011	44	Teruel	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	14		Sin empleo anterior
Agosto 2011	44	Teruel	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	2	1	Agricultura, ganadería y pesca
Agosto 2011	44	Teruel	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	21	2	Industria y energía
Agosto 2011	44	Teruel	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	39	3	Construcción
Agosto 2011	44	Teruel	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	24	4	Servicios
Agosto 2011	44	Teruel	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	6		Sin empleo anterior
Agosto 2011	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	267	1	Agricultura, ganadería y pesca
Agosto 2011	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	161	2	Industria y energía
Agosto 2011	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	388	3	Construcción
Agosto 2011	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	222	4	Servicios
Agosto 2011	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	22		Sin empleo anterior
Agosto 2011	44	Teruel	No consta	No consta	No consta	No consta	Hombres	1	1	Agricultura, ganadería y pesca
Agosto 2011	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	73	1	Agricultura, ganadería y pesca
Agosto 2011	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	401	2	Industria y energía
Agosto 2011	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	95	3	Construcción
Agosto 2011	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	2317	4	Servicios
Agosto 2011	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	213		Sin empleo anterior
Agosto 2011	44	Teruel	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	25	1	Agricultura, ganadería y pesca
Agosto 2011	44	Teruel	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	41	2	Industria y energía
Agosto 2011	44	Teruel	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	8	3	Construcción
Agosto 2011	44	Teruel	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	225	4	Servicios
Agosto 2011	44	Teruel	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	31		Sin empleo anterior
Agosto 2011	44	Teruel	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	6	1	Agricultura, ganadería y pesca
Agosto 2011	44	Teruel	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	5	2	Industria y energía
Agosto 2011	44	Teruel	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	2	3	Construcción
Agosto 2011	44	Teruel	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	36	4	Servicios
Agosto 2011	44	Teruel	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	9		Sin empleo anterior
Agosto 2011	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	19	1	Agricultura, ganadería y pesca
Agosto 2011	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	25	2	Industria y energía
Agosto 2011	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	16	3	Construcción
Agosto 2011	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	257	4	Servicios
Agosto 2011	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	80		Sin empleo anterior
Agosto 2011	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Hombres	536	1	Agricultura, ganadería y pesca
Agosto 2011	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Hombres	4770	2	Industria y energía
Agosto 2011	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Hombres	5572	3	Construcción
Agosto 2011	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Hombres	12558	4	Servicios
Agosto 2011	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Hombres	1465		Sin empleo anterior
Agosto 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	285	1	Agricultura, ganadería y pesca
Agosto 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	396	2	Industria y energía
Agosto 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	1802	3	Construcción
Agosto 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	808	4	Servicios
Agosto 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	171		Sin empleo anterior
Agosto 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	33	1	Agricultura, ganadería y pesca
Agosto 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	62	2	Industria y energía
Agosto 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	227	3	Construcción
Agosto 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	215	4	Servicios
Agosto 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	25		Sin empleo anterior
Agosto 2011	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Hombres	1	2	Industria y energía
Agosto 2011	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Hombres	1	4	Servicios
Agosto 2011	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	1029	1	Agricultura, ganadería y pesca
Agosto 2011	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	697	2	Industria y energía
Agosto 2011	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	1970	3	Construcción
Agosto 2011	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	2437	4	Servicios
Agosto 2011	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	288		Sin empleo anterior
Agosto 2011	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	293	1	Agricultura, ganadería y pesca
Agosto 2011	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	3863	2	Industria y energía
Agosto 2011	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	882	3	Construcción
Agosto 2011	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	21978	4	Servicios
Agosto 2011	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	2314		Sin empleo anterior
Agosto 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	204	1	Agricultura, ganadería y pesca
Agosto 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	161	2	Industria y energía
Agosto 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	58	3	Construcción
Agosto 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	1384	4	Servicios
Agosto 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	469		Sin empleo anterior
Agosto 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	26	1	Agricultura, ganadería y pesca
Agosto 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	41	2	Industria y energía
Agosto 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	8	3	Construcción
Agosto 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	302	4	Servicios
Agosto 2011	50	Zaragoza	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	47		Sin empleo anterior
Agosto 2011	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	134	1	Agricultura, ganadería y pesca
Agosto 2011	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	186	2	Industria y energía
