Mes y año	Comarca código	Comarca nombre	Sexo	Nº parados
Julio 2011	12	Tarazona y el Moncayo	Hombres	501
Julio 2011	12	Tarazona y el Moncayo	Mujeres	715
Julio 2011	13	Campo de Borja	Hombres	483
Julio 2011	13	Campo de Borja	Mujeres	403
Julio 2011	14	Aranda	Hombres	156
Julio 2011	14	Aranda	Mujeres	212
Julio 2011	15	Ribera Alta del Ebro	Hombres	873
Julio 2011	15	Ribera Alta del Ebro	Mujeres	1005
Julio 2011	16	Valdejalón	Hombres	951
Julio 2011	16	Valdejalón	Mujeres	886
Julio 2011	17	Central	Hombres	28533
Julio 2011	17	Central	Mujeres	28519
Julio 2011	18	Ribera Baja del Ebro	Hombres	279
Julio 2011	18	Ribera Baja del Ebro	Mujeres	266
Julio 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	573
Julio 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	447
Julio 2011	20	Comunidad de Calatayud	Hombres	1322
Julio 2011	20	Comunidad de Calatayud	Mujeres	1251
Julio 2011	21	Campo de Cariñena	Hombres	289
Julio 2011	21	Campo de Cariñena	Mujeres	217
Julio 2011	22	Campo de Belchite	Hombres	107
Julio 2011	22	Campo de Belchite	Mujeres	97
Julio 2011	23	Bajo Martín	Hombres	247
Julio 2011	23	Bajo Martín	Mujeres	181
Julio 2011	24	Campo de Daroca	Hombres	93
Julio 2011	24	Campo de Daroca	Mujeres	110
Julio 2011	25	Jiloca	Hombres	385
Julio 2011	25	Jiloca	Mujeres	268
Julio 2011	26	Cuencas Mineras	Hombres	293
Julio 2011	26	Cuencas Mineras	Mujeres	323
Julio 2011	27	Andorra-Sierra de Arcos	Hombres	439
Julio 2011	27	Andorra-Sierra de Arcos	Mujeres	320
Julio 2011	28	Bajo Aragón	Hombres	1173
Julio 2011	28	Bajo Aragón	Mujeres	949
Julio 2011	29	Comunidad de Teruel	Hombres	1456
Julio 2011	29	Comunidad de Teruel	Mujeres	1290
Julio 2011	30	Maestrazgo	Hombres	98
Julio 2011	30	Maestrazgo	Mujeres	62
Julio 2011	31	Sierra de Albarracín	Hombres	74
Julio 2011	31	Sierra de Albarracín	Mujeres	91
Julio 2011	32	Gúdar-Javalambre	Hombres	251
Julio 2011	32	Gúdar-Javalambre	Mujeres	247
Julio 2011	33	Matarraña / Matarranya	Hombres	230
Julio 2011	33	Matarraña / Matarranya	Mujeres	179
Junio 2011	01	La Jacetania	Hombres	554
Junio 2011	01	La Jacetania	Mujeres	482
Junio 2011	02	Alto Gállego	Hombres	500
Junio 2011	02	Alto Gállego	Mujeres	397
Junio 2011	03	Sobrarbe	Hombres	146
Junio 2011	03	Sobrarbe	Mujeres	129
Junio 2011	04	La Ribagorza	Hombres	294
Junio 2011	04	La Ribagorza	Mujeres	293
Junio 2011	05	Cinco Villas	Hombres	1119
Junio 2011	05	Cinco Villas	Mujeres	1152
Junio 2011	06	Hoya de Huesca / Plana de Uesca	Hombres	2360
Junio 2011	06	Hoya de Huesca / Plana de Uesca	Mujeres	2059
Junio 2011	07	Somontano de Barbastro	Hombres	769
Junio 2011	07	Somontano de Barbastro	Mujeres	691
Junio 2011	08	Cinca Medio	Hombres	774
Junio 2011	08	Cinca Medio	Mujeres	747
Junio 2011	09	La Litera / La Llitera	Hombres	478
Junio 2011	09	La Litera / La Llitera	Mujeres	424
Junio 2011	10	Los Monegros	Hombres	422
Junio 2011	10	Los Monegros	Mujeres	392
Junio 2011	11	Bajo Cinca / Baix Cinca	Hombres	555
Junio 2011	11	Bajo Cinca / Baix Cinca	Mujeres	542
Junio 2011	12	Tarazona y el Moncayo	Hombres	507
Junio 2011	12	Tarazona y el Moncayo	Mujeres	742
Junio 2011	13	Campo de Borja	Hombres	470
Junio 2011	13	Campo de Borja	Mujeres	401
Junio 2011	14	Aranda	Hombres	177
Junio 2011	14	Aranda	Mujeres	232
Junio 2011	15	Ribera Alta del Ebro	Hombres	851
Junio 2011	15	Ribera Alta del Ebro	Mujeres	995
Junio 2011	16	Valdejalón	Hombres	843
Junio 2011	16	Valdejalón	Mujeres	813
Junio 2011	17	Central	Hombres	28145
Junio 2011	17	Central	Mujeres	28238
Junio 2011	18	Ribera Baja del Ebro	Hombres	264
Junio 2011	18	Ribera Baja del Ebro	Mujeres	266
Junio 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	538
Junio 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	485
Junio 2011	20	Comunidad de Calatayud	Hombres	1192
Junio 2011	20	Comunidad de Calatayud	Mujeres	1285
Junio 2011	21	Campo de Cariñena	Hombres	254
Junio 2011	21	Campo de Cariñena	Mujeres	217
Junio 2011	22	Campo de Belchite	Hombres	109
Junio 2011	22	Campo de Belchite	Mujeres	100
Junio 2011	23	Bajo Martín	Hombres	235
Junio 2011	23	Bajo Martín	Mujeres	181
Junio 2011	24	Campo de Daroca	Hombres	92
Junio 2011	24	Campo de Daroca	Mujeres	96
Junio 2011	25	Jiloca	Hombres	393
Junio 2011	25	Jiloca	Mujeres	314
Junio 2011	26	Cuencas Mineras	Hombres	267
Junio 2011	26	Cuencas Mineras	Mujeres	329
Junio 2011	27	Andorra-Sierra de Arcos	Hombres	430
Junio 2011	27	Andorra-Sierra de Arcos	Mujeres	321
Junio 2011	28	Bajo Aragón	Hombres	1122
Junio 2011	28	Bajo Aragón	Mujeres	963
Junio 2011	29	Comunidad de Teruel	Hombres	1499
Junio 2011	29	Comunidad de Teruel	Mujeres	1363
Junio 2011	30	Maestrazgo	Hombres	100
Junio 2011	30	Maestrazgo	Mujeres	70
Junio 2011	31	Sierra de Albarracín	Hombres	91
Junio 2011	31	Sierra de Albarracín	Mujeres	111
Junio 2011	32	Gúdar-Javalambre	Hombres	236
Junio 2011	32	Gúdar-Javalambre	Mujeres	265
Junio 2011	33	Matarraña / Matarranya	Hombres	228
Junio 2011	33	Matarraña / Matarranya	Mujeres	162
Mayo 2011	01	La Jacetania	Hombres	574
Mayo 2011	01	La Jacetania	Mujeres	523
Mayo 2011	02	Alto Gállego	Hombres	546
Mayo 2011	02	Alto Gállego	Mujeres	434
Mayo 2011	03	Sobrarbe	Hombres	174
Mayo 2011	03	Sobrarbe	Mujeres	140
Mayo 2011	04	La Ribagorza	Hombres	336
Mayo 2011	04	La Ribagorza	Mujeres	307
Mayo 2011	05	Cinco Villas	Hombres	1159
Mayo 2011	05	Cinco Villas	Mujeres	1159
Mayo 2011	06	Hoya de Huesca / Plana de Uesca	Hombres	2359
Mayo 2011	06	Hoya de Huesca / Plana de Uesca	Mujeres	2074
Mayo 2011	07	Somontano de Barbastro	Hombres	756
Mayo 2011	07	Somontano de Barbastro	Mujeres	715
Mayo 2011	08	Cinca Medio	Hombres	738
Mayo 2011	08	Cinca Medio	Mujeres	737
Mayo 2011	09	La Litera / La Llitera	Hombres	462
Mayo 2011	09	La Litera / La Llitera	Mujeres	424
Mayo 2011	10	Los Monegros	Hombres	433
Mayo 2011	10	Los Monegros	Mujeres	390
Mayo 2011	11	Bajo Cinca / Baix Cinca	Hombres	579
Mayo 2011	11	Bajo Cinca / Baix Cinca	Mujeres	608
Mayo 2011	12	Tarazona y el Moncayo	Hombres	513
Mayo 2011	12	Tarazona y el Moncayo	Mujeres	764
Mayo 2011	13	Campo de Borja	Hombres	460
Mayo 2011	13	Campo de Borja	Mujeres	419
Mayo 2011	14	Aranda	Hombres	218
Mayo 2011	14	Aranda	Mujeres	269
Mayo 2011	15	Ribera Alta del Ebro	Hombres	855
Mayo 2011	15	Ribera Alta del Ebro	Mujeres	1007
Mayo 2011	16	Valdejalón	Hombres	853
Mayo 2011	16	Valdejalón	Mujeres	821
Mayo 2011	17	Central	Hombres	28650
Mayo 2011	17	Central	Mujeres	28311
Mayo 2011	18	Ribera Baja del Ebro	Hombres	271
Mayo 2011	18	Ribera Baja del Ebro	Mujeres	270
Mayo 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	448
Mayo 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	463
Mayo 2011	20	Comunidad de Calatayud	Hombres	1380
Mayo 2011	20	Comunidad de Calatayud	Mujeres	1358
Mayo 2011	21	Campo de Cariñena	Hombres	252
Mayo 2011	21	Campo de Cariñena	Mujeres	223
Mayo 2011	22	Campo de Belchite	Hombres	102
Mayo 2011	22	Campo de Belchite	Mujeres	104
Mayo 2011	23	Bajo Martín	Hombres	226
Mayo 2011	23	Bajo Martín	Mujeres	174
Mayo 2011	24	Campo de Daroca	Hombres	103
Mayo 2011	24	Campo de Daroca	Mujeres	95
Mayo 2011	25	Jiloca	Hombres	403
Mayo 2011	25	Jiloca	Mujeres	289
Mayo 2011	26	Cuencas Mineras	Hombres	263
Mayo 2011	26	Cuencas Mineras	Mujeres	302
Mayo 2011	27	Andorra-Sierra de Arcos	Hombres	405
Mayo 2011	27	Andorra-Sierra de Arcos	Mujeres	309
Mayo 2011	28	Bajo Aragón	Hombres	1114
Mayo 2011	28	Bajo Aragón	Mujeres	963
Mayo 2011	29	Comunidad de Teruel	Hombres	1483
Mayo 2011	29	Comunidad de Teruel	Mujeres	1460
Mayo 2011	30	Maestrazgo	Hombres	110
Mayo 2011	30	Maestrazgo	Mujeres	64
Mayo 2011	31	Sierra de Albarracín	Hombres	93
Mayo 2011	31	Sierra de Albarracín	Mujeres	116
Mayo 2011	32	Gúdar-Javalambre	Hombres	250
Mayo 2011	32	Gúdar-Javalambre	Mujeres	263
Mayo 2011	33	Matarraña / Matarranya	Hombres	219
Mayo 2011	33	Matarraña / Matarranya	Mujeres	143
Abril 2011	01	La Jacetania	Hombres	605
Abril 2011	01	La Jacetania	Mujeres	508
Abril 2011	02	Alto Gállego	Hombres	571
Abril 2011	02	Alto Gállego	Mujeres	411
Abril 2011	03	Sobrarbe	Hombres	177
Abril 2011	03	Sobrarbe	Mujeres	127
Abril 2011	04	La Ribagorza	Hombres	344
Abril 2011	04	La Ribagorza	Mujeres	284
Abril 2011	05	Cinco Villas	Hombres	1162
Abril 2011	05	Cinco Villas	Mujeres	1204
Abril 2011	06	Hoya de Huesca / Plana de Uesca	Hombres	2574
Abril 2011	06	Hoya de Huesca / Plana de Uesca	Mujeres	2200
Abril 2011	07	Somontano de Barbastro	Hombres	771
Abril 2011	07	Somontano de Barbastro	Mujeres	697
Abril 2011	08	Cinca Medio	Hombres	834
Abril 2011	08	Cinca Medio	Mujeres	728
Abril 2011	09	La Litera / La Llitera	Hombres	501
Abril 2011	09	La Litera / La Llitera	Mujeres	448
Abril 2011	10	Los Monegros	Hombres	469
Abril 2011	10	Los Monegros	Mujeres	400
Abril 2011	11	Bajo Cinca / Baix Cinca	Hombres	777
Abril 2011	11	Bajo Cinca / Baix Cinca	Mujeres	714
Abril 2011	12	Tarazona y el Moncayo	Hombres	524
Abril 2011	12	Tarazona y el Moncayo	Mujeres	792
Abril 2011	13	Campo de Borja	Hombres	488
Abril 2011	13	Campo de Borja	Mujeres	427
Abril 2011	14	Aranda	Hombres	270
Abril 2011	14	Aranda	Mujeres	309
Abril 2011	15	Ribera Alta del Ebro	Hombres	924
Abril 2011	15	Ribera Alta del Ebro	Mujeres	1033
Abril 2011	16	Valdejalón	Hombres	1104
Abril 2011	16	Valdejalón	Mujeres	1010
Abril 2011	17	Central	Hombres	30084
Abril 2011	17	Central	Mujeres	29272
Abril 2011	18	Ribera Baja del Ebro	Hombres	304
Abril 2011	18	Ribera Baja del Ebro	Mujeres	295
Abril 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	655
Abril 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	598
Abril 2011	20	Comunidad de Calatayud	Hombres	1527
Abril 2011	20	Comunidad de Calatayud	Mujeres	1447
Abril 2011	21	Campo de Cariñena	Hombres	303
Abril 2011	21	Campo de Cariñena	Mujeres	242
Abril 2011	22	Campo de Belchite	Hombres	109
Abril 2011	22	Campo de Belchite	Mujeres	104
Abril 2011	23	Bajo Martín	Hombres	241
Abril 2011	23	Bajo Martín	Mujeres	179
Abril 2011	24	Campo de Daroca	Hombres	114
Abril 2011	24	Campo de Daroca	Mujeres	85
Abril 2011	25	Jiloca	Hombres	428
Abril 2011	25	Jiloca	Mujeres	298
Abril 2011	26	Cuencas Mineras	Hombres	305
Abril 2011	26	Cuencas Mineras	Mujeres	308
Abril 2011	27	Andorra-Sierra de Arcos	Hombres	432
Abril 2011	27	Andorra-Sierra de Arcos	Mujeres	333
Abril 2011	28	Bajo Aragón	Hombres	1218
Abril 2011	28	Bajo Aragón	Mujeres	1081
Abril 2011	29	Comunidad de Teruel	Hombres	1607
Abril 2011	29	Comunidad de Teruel	Mujeres	1508
Abril 2011	30	Maestrazgo	Hombres	113
Abril 2011	30	Maestrazgo	Mujeres	62
Abril 2011	31	Sierra de Albarracín	Hombres	106
Abril 2011	31	Sierra de Albarracín	Mujeres	113
Abril 2011	32	Gúdar-Javalambre	Hombres	274
Abril 2011	32	Gúdar-Javalambre	Mujeres	264
Abril 2011	33	Matarraña / Matarranya	Hombres	248
Abril 2011	33	Matarraña / Matarranya	Mujeres	156
Marzo 2011	01	La Jacetania	Hombres	570
Marzo 2011	01	La Jacetania	Mujeres	491
Marzo 2011	02	Alto Gállego	Hombres	493
Marzo 2011	02	Alto Gállego	Mujeres	375
Marzo 2011	03	Sobrarbe	Hombres	203
Marzo 2011	03	Sobrarbe	Mujeres	154
Marzo 2011	04	La Ribagorza	Hombres	322
Marzo 2011	04	La Ribagorza	Mujeres	282
Marzo 2011	05	Cinco Villas	Hombres	1178
Marzo 2011	05	Cinco Villas	Mujeres	1201
Marzo 2011	06	Hoya de Huesca / Plana de Uesca	Hombres	2578
Marzo 2011	06	Hoya de Huesca / Plana de Uesca	Mujeres	2283
Marzo 2011	07	Somontano de Barbastro	Hombres	776
Marzo 2011	07	Somontano de Barbastro	Mujeres	717
Marzo 2011	08	Cinca Medio	Hombres	860
Marzo 2011	08	Cinca Medio	Mujeres	746
Marzo 2011	09	La Litera / La Llitera	Hombres	504
Marzo 2011	09	La Litera / La Llitera	Mujeres	453
Marzo 2011	10	Los Monegros	Hombres	477
Marzo 2011	10	Los Monegros	Mujeres	391
Marzo 2011	11	Bajo Cinca / Baix Cinca	Hombres	829
Marzo 2011	11	Bajo Cinca / Baix Cinca	Mujeres	762
Marzo 2011	12	Tarazona y el Moncayo	Hombres	524
Marzo 2011	12	Tarazona y el Moncayo	Mujeres	788
Marzo 2011	13	Campo de Borja	Hombres	493
Marzo 2011	13	Campo de Borja	Mujeres	448
Marzo 2011	14	Aranda	Hombres	231
Marzo 2011	14	Aranda	Mujeres	255
Marzo 2011	15	Ribera Alta del Ebro	Hombres	951
Marzo 2011	15	Ribera Alta del Ebro	Mujeres	1037
Marzo 2011	16	Valdejalón	Hombres	1118
Marzo 2011	16	Valdejalón	Mujeres	1054
Marzo 2011	17	Central	Hombres	30402
Marzo 2011	17	Central	Mujeres	29699
Marzo 2011	18	Ribera Baja del Ebro	Hombres	336
Marzo 2011	18	Ribera Baja del Ebro	Mujeres	304
Marzo 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	603
Marzo 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	571
Marzo 2011	20	Comunidad de Calatayud	Hombres	1553
Marzo 2011	20	Comunidad de Calatayud	Mujeres	1464
Marzo 2011	21	Campo de Cariñena	Hombres	337
Marzo 2011	21	Campo de Cariñena	Mujeres	244
Marzo 2011	22	Campo de Belchite	Hombres	112
Marzo 2011	22	Campo de Belchite	Mujeres	113
Marzo 2011	23	Bajo Martín	Hombres	237
Marzo 2011	23	Bajo Martín	Mujeres	174
Marzo 2011	24	Campo de Daroca	Hombres	120
Marzo 2011	24	Campo de Daroca	Mujeres	95
Marzo 2011	25	Jiloca	Hombres	428
Marzo 2011	25	Jiloca	Mujeres	298
Marzo 2011	26	Cuencas Mineras	Hombres	309
Marzo 2011	26	Cuencas Mineras	Mujeres	307
Marzo 2011	27	Andorra-Sierra de Arcos	Hombres	436
Marzo 2011	27	Andorra-Sierra de Arcos	Mujeres	350
Marzo 2011	28	Bajo Aragón	Hombres	1224
Marzo 2011	28	Bajo Aragón	Mujeres	1058
Marzo 2011	29	Comunidad de Teruel	Hombres	1631
Marzo 2011	29	Comunidad de Teruel	Mujeres	1527
Marzo 2011	30	Maestrazgo	Hombres	115
Marzo 2011	30	Maestrazgo	Mujeres	59
Marzo 2011	31	Sierra de Albarracín	Hombres	113
Marzo 2011	31	Sierra de Albarracín	Mujeres	128
Marzo 2011	32	Gúdar-Javalambre	Hombres	280
Marzo 2011	32	Gúdar-Javalambre	Mujeres	255
Marzo 2011	33	Matarraña / Matarranya	Hombres	241
Marzo 2011	33	Matarraña / Matarranya	Mujeres	173
Febrero 2011	01	La Jacetania	Hombres	574
Febrero 2011	01	La Jacetania	Mujeres	478
Febrero 2011	02	Alto Gállego	Hombres	499
Febrero 2011	02	Alto Gállego	Mujeres	348
Febrero 2011	03	Sobrarbe	Hombres	221
Febrero 2011	03	Sobrarbe	Mujeres	164
Febrero 2011	04	La Ribagorza	Hombres	340
Febrero 2011	04	La Ribagorza	Mujeres	255
Febrero 2011	05	Cinco Villas	Hombres	1198
Febrero 2011	05	Cinco Villas	Mujeres	1207
Febrero 2011	06	Hoya de Huesca / Plana de Uesca	Hombres	2471
Febrero 2011	06	Hoya de Huesca / Plana de Uesca	Mujeres	2126
Febrero 2011	07	Somontano de Barbastro	Hombres	770
Febrero 2011	07	Somontano de Barbastro	Mujeres	694
Febrero 2011	08	Cinca Medio	Hombres	852
Febrero 2011	08	Cinca Medio	Mujeres	765
Febrero 2011	09	La Litera / La Llitera	Hombres	495
Febrero 2011	09	La Litera / La Llitera	Mujeres	447
Febrero 2011	10	Los Monegros	Hombres	497
Febrero 2011	10	Los Monegros	Mujeres	390
Febrero 2011	11	Bajo Cinca / Baix Cinca	Hombres	830
Febrero 2011	11	Bajo Cinca / Baix Cinca	Mujeres	798
Febrero 2011	12	Tarazona y el Moncayo	Hombres	553
Febrero 2011	12	Tarazona y el Moncayo	Mujeres	787
Febrero 2011	13	Campo de Borja	Hombres	506
Febrero 2011	13	Campo de Borja	Mujeres	443
Febrero 2011	14	Aranda	Hombres	238
Febrero 2011	14	Aranda	Mujeres	250
Febrero 2011	15	Ribera Alta del Ebro	Hombres	912
Febrero 2011	15	Ribera Alta del Ebro	Mujeres	1036
Febrero 2011	16	Valdejalón	Hombres	1117
Febrero 2011	16	Valdejalón	Mujeres	1103
Febrero 2011	17	Central	Hombres	29759
Febrero 2011	17	Central	Mujeres	29124
Febrero 2011	18	Ribera Baja del Ebro	Hombres	324
Febrero 2011	18	Ribera Baja del Ebro	Mujeres	307
Febrero 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	547
Febrero 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	559
Febrero 2011	20	Comunidad de Calatayud	Hombres	1506
Febrero 2011	20	Comunidad de Calatayud	Mujeres	1435
Febrero 2011	21	Campo de Cariñena	Hombres	328
Febrero 2011	21	Campo de Cariñena	Mujeres	260
Febrero 2011	22	Campo de Belchite	Hombres	114
Febrero 2011	22	Campo de Belchite	Mujeres	107
Febrero 2011	23	Bajo Martín	Hombres	236
Febrero 2011	23	Bajo Martín	Mujeres	175
Febrero 2011	24	Campo de Daroca	Hombres	116
Febrero 2011	24	Campo de Daroca	Mujeres	101
Febrero 2011	25	Jiloca	Hombres	446
Febrero 2011	25	Jiloca	Mujeres	309
Febrero 2011	26	Cuencas Mineras	Hombres	340
Febrero 2011	26	Cuencas Mineras	Mujeres	343
Febrero 2011	27	Andorra-Sierra de Arcos	Hombres	448
Febrero 2011	27	Andorra-Sierra de Arcos	Mujeres	374
Febrero 2011	28	Bajo Aragón	Hombres	1258
Febrero 2011	28	Bajo Aragón	Mujeres	1047
Febrero 2011	29	Comunidad de Teruel	Hombres	1582
Febrero 2011	29	Comunidad de Teruel	Mujeres	1419
Febrero 2011	30	Maestrazgo	Hombres	124
Febrero 2011	30	Maestrazgo	Mujeres	67
Febrero 2011	31	Sierra de Albarracín	Hombres	102
Febrero 2011	31	Sierra de Albarracín	Mujeres	120
Febrero 2011	32	Gúdar-Javalambre	Hombres	284
Febrero 2011	32	Gúdar-Javalambre	Mujeres	235
Febrero 2011	33	Matarraña / Matarranya	Hombres	252
Febrero 2011	33	Matarraña / Matarranya	Mujeres	171
Enero 2011	01	La Jacetania	Hombres	574
Enero 2011	01	La Jacetania	Mujeres	486
Enero 2011	02	Alto Gállego	Hombres	506
Enero 2011	02	Alto Gállego	Mujeres	362
Enero 2011	03	Sobrarbe	Hombres	229
Enero 2011	03	Sobrarbe	Mujeres	170
Enero 2011	04	La Ribagorza	Hombres	345
Enero 2011	04	La Ribagorza	Mujeres	242
Enero 2011	05	Cinco Villas	Hombres	1198
Enero 2011	05	Cinco Villas	Mujeres	1147
Enero 2011	06	Hoya de Huesca / Plana de Uesca	Hombres	2452
Enero 2011	06	Hoya de Huesca / Plana de Uesca	Mujeres	2043
Enero 2011	07	Somontano de Barbastro	Hombres	776
Enero 2011	07	Somontano de Barbastro	Mujeres	660
Enero 2011	08	Cinca Medio	Hombres	823
Enero 2011	08	Cinca Medio	Mujeres	776
Enero 2011	09	La Litera / La Llitera	Hombres	472
Enero 2011	09	La Litera / La Llitera	Mujeres	425
Enero 2011	10	Los Monegros	Hombres	489
Enero 2011	10	Los Monegros	Mujeres	388
Enero 2011	11	Bajo Cinca / Baix Cinca	Hombres	793
Enero 2011	11	Bajo Cinca / Baix Cinca	Mujeres	772
Enero 2011	12	Tarazona y el Moncayo	Hombres	565
Enero 2011	12	Tarazona y el Moncayo	Mujeres	777
Enero 2011	13	Campo de Borja	Hombres	476
Enero 2011	13	Campo de Borja	Mujeres	437
Enero 2011	14	Aranda	Hombres	236
Enero 2011	14	Aranda	Mujeres	260
Enero 2011	15	Ribera Alta del Ebro	Hombres	863
Enero 2011	15	Ribera Alta del Ebro	Mujeres	984
Enero 2011	16	Valdejalón	Hombres	1069
Enero 2011	16	Valdejalón	Mujeres	1082
Enero 2011	17	Central	Hombres	29266
Enero 2011	17	Central	Mujeres	28421
Enero 2011	18	Ribera Baja del Ebro	Hombres	309
Enero 2011	18	Ribera Baja del Ebro	Mujeres	294
Enero 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	478
Enero 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	558
Enero 2011	20	Comunidad de Calatayud	Hombres	1512
Enero 2011	20	Comunidad de Calatayud	Mujeres	1365
Enero 2011	21	Campo de Cariñena	Hombres	329
Enero 2011	21	Campo de Cariñena	Mujeres	269
Enero 2011	22	Campo de Belchite	Hombres	111
Enero 2011	22	Campo de Belchite	Mujeres	108
Enero 2011	23	Bajo Martín	Hombres	215
Enero 2011	23	Bajo Martín	Mujeres	183
Enero 2011	24	Campo de Daroca	Hombres	116
Enero 2011	24	Campo de Daroca	Mujeres	106
Enero 2011	25	Jiloca	Hombres	384
Enero 2011	25	Jiloca	Mujeres	288
Enero 2011	26	Cuencas Mineras	Hombres	369
Enero 2011	26	Cuencas Mineras	Mujeres	375
Enero 2011	27	Andorra-Sierra de Arcos	Hombres	428
Enero 2011	27	Andorra-Sierra de Arcos	Mujeres	389
Enero 2011	28	Bajo Aragón	Hombres	1192
Enero 2011	28	Bajo Aragón	Mujeres	1054
Enero 2011	29	Comunidad de Teruel	Hombres	1575
Enero 2011	29	Comunidad de Teruel	Mujeres	1374
Enero 2011	30	Maestrazgo	Hombres	117
Enero 2011	30	Maestrazgo	Mujeres	68
Enero 2011	31	Sierra de Albarracín	Hombres	103
Enero 2011	31	Sierra de Albarracín	Mujeres	126
Enero 2011	32	Gúdar-Javalambre	Hombres	278
Enero 2011	32	Gúdar-Javalambre	Mujeres	230
Enero 2011	33	Matarraña / Matarranya	Hombres	244
Enero 2011	33	Matarraña / Matarranya	Mujeres	168
Diciembre 2010	01	La Jacetania	Hombres	571
Diciembre 2010	01	La Jacetania	Mujeres	437
Diciembre 2010	02	Alto Gállego	Hombres	486
Diciembre 2010	02	Alto Gállego	Mujeres	345
Diciembre 2010	03	Sobrarbe	Hombres	206
Diciembre 2010	03	Sobrarbe	Mujeres	156
Diciembre 2010	04	La Ribagorza	Hombres	322
Diciembre 2010	04	La Ribagorza	Mujeres	220
Diciembre 2010	05	Cinco Villas	Hombres	1147
Diciembre 2010	05	Cinco Villas	Mujeres	1090
Diciembre 2010	06	Hoya de Huesca / Plana de Uesca	Hombres	2433
Diciembre 2010	06	Hoya de Huesca / Plana de Uesca	Mujeres	1920
Diciembre 2010	07	Somontano de Barbastro	Hombres	773
Diciembre 2010	07	Somontano de Barbastro	Mujeres	657
Diciembre 2010	08	Cinca Medio	Hombres	820
Diciembre 2010	08	Cinca Medio	Mujeres	747
Diciembre 2010	09	La Litera / La Llitera	Hombres	431
Diciembre 2010	09	La Litera / La Llitera	Mujeres	385
Diciembre 2010	10	Los Monegros	Hombres	488
Diciembre 2010	10	Los Monegros	Mujeres	363
Diciembre 2010	11	Bajo Cinca / Baix Cinca	Hombres	804
Diciembre 2010	11	Bajo Cinca / Baix Cinca	Mujeres	786
Diciembre 2010	12	Tarazona y el Moncayo	Hombres	570
Diciembre 2010	12	Tarazona y el Moncayo	Mujeres	782
Diciembre 2010	13	Campo de Borja	Hombres	519
Diciembre 2010	13	Campo de Borja	Mujeres	417
Diciembre 2010	14	Aranda	Hombres	266
Diciembre 2010	14	Aranda	Mujeres	272
Diciembre 2010	15	Ribera Alta del Ebro	Hombres	868
Diciembre 2010	15	Ribera Alta del Ebro	Mujeres	912
Diciembre 2010	16	Valdejalón	Hombres	1129
Diciembre 2010	16	Valdejalón	Mujeres	1086
Diciembre 2010	17	Central	Hombres	29088
Diciembre 2010	17	Central	Mujeres	26966
Diciembre 2010	18	Ribera Baja del Ebro	Hombres	300
Diciembre 2010	18	Ribera Baja del Ebro	Mujeres	280
Diciembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	480
Diciembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	576
Diciembre 2010	20	Comunidad de Calatayud	Hombres	1496
Diciembre 2010	20	Comunidad de Calatayud	Mujeres	1317
Diciembre 2010	21	Campo de Cariñena	Hombres	346
Diciembre 2010	21	Campo de Cariñena	Mujeres	258
