Año	Comarca Código	Comarca Nombre	Nº Accidentes	Tamaño Centro	Grupo Grado Código	Grupo Grado Código
2006	NC	Municipio del centro de trabajo fuera de Aragón	45	De 50 a 99 trabajadores	Leves	1
2005	01	La Jacetania	49	De 50 a 99 trabajadores	Leves	1
2005	02	Alto Gállego	41	De 50 a 99 trabajadores	Leves	1
2005	03	Sobrarbe	8	De 50 a 99 trabajadores	Leves	1
2005	04	La Ribagorza	19	De 50 a 99 trabajadores	Leves	1
2005	05	Cinco Villas	77	De 50 a 99 trabajadores	Leves	1
2005	06	Hoya de Huesca / Plana de Uesca	177	De 50 a 99 trabajadores	Leves	1
2005	07	Somontano de Barbastro	25	De 50 a 99 trabajadores	Leves	1
2005	08	Cinca Medio	55	De 50 a 99 trabajadores	Leves	1
2005	09	La Litera / La Llitera	10	De 50 a 99 trabajadores	Leves	1
2005	10	Los Monegros	12	De 50 a 99 trabajadores	Leves	1
2005	11	Bajo Cinca / Baix Cinca	46	De 50 a 99 trabajadores	Leves	1
2005	12	Tarazona y el Moncayo	19	De 50 a 99 trabajadores	Leves	1
2005	13	Campo de Borja	63	De 50 a 99 trabajadores	Leves	1
2005	14	Aranda	3	De 50 a 99 trabajadores	Leves	1
2005	15	Ribera Alta del Ebro	137	De 50 a 99 trabajadores	Leves	1
2005	16	Valdejalón	100	De 50 a 99 trabajadores	Leves	1
2005	17	D.C. Zaragoza	1479	De 50 a 99 trabajadores	Leves	1
2005	18	Ribera Baja del Ebro	28	De 50 a 99 trabajadores	Leves	1
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	8	De 50 a 99 trabajadores	Leves	1
2005	20	Comunidad de Calatayud	26	De 50 a 99 trabajadores	Leves	1
2005	21	Campo de Cariñena	36	De 50 a 99 trabajadores	Leves	1
2005	22	Campo de Belchite	3	De 50 a 99 trabajadores	Leves	1
2005	23	Bajo Martín	8	De 50 a 99 trabajadores	Leves	1
2005	24	Campo de Daroca	9	De 50 a 99 trabajadores	Leves	1
2005	25	Jiloca	23	De 50 a 99 trabajadores	Leves	1
2005	26	Cuencas Mineras	9	De 50 a 99 trabajadores	Leves	1
2005	27	Andorra-Sierra de Arcos	32	De 50 a 99 trabajadores	Leves	1
2005	28	Bajo Aragón	66	De 50 a 99 trabajadores	Leves	1
2005	29	Comunidad de Teruel	62	De 50 a 99 trabajadores	Leves	1
2005	32	Gúdar-Javalambre	8	De 50 a 99 trabajadores	Leves	1
2005	33	Matarraña / Matarranya	10	De 50 a 99 trabajadores	Leves	1
2005	NC	Municipio del centro de trabajo fuera de Aragón	48	De 50 a 99 trabajadores	Leves	1
2004	01	La Jacetania	51	De 50 a 99 trabajadores	Leves	1
2004	02	Alto Gállego	22	De 50 a 99 trabajadores	Leves	1
2004	03	Sobrarbe	2	De 50 a 99 trabajadores	Leves	1
2004	04	La Ribagorza	26	De 50 a 99 trabajadores	Leves	1
2004	05	Cinco Villas	84	De 50 a 99 trabajadores	Leves	1
2004	06	Hoya de Huesca / Plana de Uesca	150	De 50 a 99 trabajadores	Leves	1
2004	07	Somontano de Barbastro	43	De 50 a 99 trabajadores	Leves	1
2004	08	Cinca Medio	57	De 50 a 99 trabajadores	Leves	1
2004	09	La Litera / La Llitera	16	De 50 a 99 trabajadores	Leves	1
2004	10	Los Monegros	6	De 50 a 99 trabajadores	Leves	1
2004	11	Bajo Cinca / Baix Cinca	32	De 50 a 99 trabajadores	Leves	1
2004	12	Tarazona y el Moncayo	28	De 50 a 99 trabajadores	Leves	1
2004	13	Campo de Borja	66	De 50 a 99 trabajadores	Leves	1
2004	14	Aranda	3	De 50 a 99 trabajadores	Leves	1
2004	15	Ribera Alta del Ebro	127	De 50 a 99 trabajadores	Leves	1
2004	16	Valdejalón	77	De 50 a 99 trabajadores	Leves	1
2004	17	D.C. Zaragoza	1514	De 50 a 99 trabajadores	Leves	1
2004	18	Ribera Baja del Ebro	11	De 50 a 99 trabajadores	Leves	1
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	18	De 50 a 99 trabajadores	Leves	1
2004	20	Comunidad de Calatayud	34	De 50 a 99 trabajadores	Leves	1
2004	21	Campo de Cariñena	38	De 50 a 99 trabajadores	Leves	1
2004	22	Campo de Belchite	1	De 50 a 99 trabajadores	Leves	1
2004	23	Bajo Martín	2	De 50 a 99 trabajadores	Leves	1
2004	24	Campo de Daroca	8	De 50 a 99 trabajadores	Leves	1
2004	25	Jiloca	14	De 50 a 99 trabajadores	Leves	1
2004	26	Cuencas Mineras	1	De 50 a 99 trabajadores	Leves	1
2004	27	Andorra-Sierra de Arcos	45	De 50 a 99 trabajadores	Leves	1
2004	28	Bajo Aragón	49	De 50 a 99 trabajadores	Leves	1
2004	29	Comunidad de Teruel	57	De 50 a 99 trabajadores	Leves	1
2004	31	Sierra de Albarracín	5	De 50 a 99 trabajadores	Leves	1
2004	32	Gúdar-Javalambre	3	De 50 a 99 trabajadores	Leves	1
2004	NC	Municipio del centro de trabajo fuera de Aragón	56	De 50 a 99 trabajadores	Leves	1
2003	01	La Jacetania	35	De 50 a 99 trabajadores	Leves	1
2003	02	Alto Gállego	21	De 50 a 99 trabajadores	Leves	1
2003	03	Sobrarbe	4	De 50 a 99 trabajadores	Leves	1
2003	04	La Ribagorza	13	De 50 a 99 trabajadores	Leves	1
2003	05	Cinco Villas	56	De 50 a 99 trabajadores	Leves	1
2003	06	Hoya de Huesca / Plana de Uesca	168	De 50 a 99 trabajadores	Leves	1
2003	07	Somontano de Barbastro	37	De 50 a 99 trabajadores	Leves	1
2003	08	Cinca Medio	56	De 50 a 99 trabajadores	Leves	1
2003	09	La Litera / La Llitera	20	De 50 a 99 trabajadores	Leves	1
2003	10	Los Monegros	7	De 50 a 99 trabajadores	Leves	1
2003	11	Bajo Cinca / Baix Cinca	37	De 50 a 99 trabajadores	Leves	1
2003	12	Tarazona y el Moncayo	30	De 50 a 99 trabajadores	Leves	1
2003	13	Campo de Borja	75	De 50 a 99 trabajadores	Leves	1
2003	14	Aranda	3	De 50 a 99 trabajadores	Leves	1
2003	15	Ribera Alta del Ebro	103	De 50 a 99 trabajadores	Leves	1
2003	16	Valdejalón	63	De 50 a 99 trabajadores	Leves	1
2003	17	D.C. Zaragoza	1624	De 50 a 99 trabajadores	Leves	1
2003	18	Ribera Baja del Ebro	11	De 50 a 99 trabajadores	Leves	1
2003	19	Bajo Aragón-Caspe / Baix Aragó-Casp	21	De 50 a 99 trabajadores	Leves	1
2003	20	Comunidad de Calatayud	54	De 50 a 99 trabajadores	Leves	1
2003	21	Campo de Cariñena	37	De 50 a 99 trabajadores	Leves	1
2003	22	Campo de Belchite	1	De 50 a 99 trabajadores	Leves	1
2003	23	Bajo Martín	21	De 50 a 99 trabajadores	Leves	1
2003	24	Campo de Daroca	6	De 50 a 99 trabajadores	Leves	1
2003	25	Jiloca	26	De 50 a 99 trabajadores	Leves	1
2003	27	Andorra-Sierra de Arcos	17	De 50 a 99 trabajadores	Leves	1
2003	28	Bajo Aragón	57	De 50 a 99 trabajadores	Leves	1
2003	29	Comunidad de Teruel	56	De 50 a 99 trabajadores	Leves	1
2003	30	Maestrazgo	1	De 50 a 99 trabajadores	Leves	1
2003	32	Gúdar-Javalambre	8	De 50 a 99 trabajadores	Leves	1
2003	NC	Municipio del centro de trabajo fuera de Aragón	46	De 50 a 99 trabajadores	Leves	1
2017	02	Alto Gállego	2	De 50 a 99 trabajadores	Graves o muy graves	2
2017	06	Hoya de Huesca / Plana de Uesca	1	De 50 a 99 trabajadores	Graves o muy graves	2
2017	10	Los Monegros	1	De 50 a 99 trabajadores	Graves o muy graves	2
2017	17	D.C. Zaragoza	2	De 50 a 99 trabajadores	Graves o muy graves	2
2017	24	Campo de Daroca	1	De 50 a 99 trabajadores	Graves o muy graves	2
2017	27	Andorra-Sierra de Arcos	1	De 50 a 99 trabajadores	Graves o muy graves	2
2016	08	Cinca Medio	3	De 50 a 99 trabajadores	Graves o muy graves	2
2016	15	Ribera Alta del Ebro	1	De 50 a 99 trabajadores	Graves o muy graves	2
2016	17	D.C. Zaragoza	4	De 50 a 99 trabajadores	Graves o muy graves	2
2016	27	Andorra-Sierra de Arcos	1	De 50 a 99 trabajadores	Graves o muy graves	2
2016	32	Gúdar-Javalambre	1	De 50 a 99 trabajadores	Graves o muy graves	2
2015	17	D.C. Zaragoza	4	De 50 a 99 trabajadores	Graves o muy graves	2
2015	29	Comunidad de Teruel	1	De 50 a 99 trabajadores	Graves o muy graves	2
2015	33	Matarraña / Matarranya	1	De 50 a 99 trabajadores	Graves o muy graves	2
2014	11	Bajo Cinca / Baix Cinca	2	De 50 a 99 trabajadores	Graves o muy graves	2
2014	17	D.C. Zaragoza	4	De 50 a 99 trabajadores	Graves o muy graves	2
2014	27	Andorra-Sierra de Arcos	1	De 50 a 99 trabajadores	Graves o muy graves	2
2014	NC	Municipio del centro de trabajo fuera de Aragón	1	De 50 a 99 trabajadores	Graves o muy graves	2
2013	17	D.C. Zaragoza	1	De 50 a 99 trabajadores	Graves o muy graves	2
2013	18	Ribera Baja del Ebro	1	De 50 a 99 trabajadores	Graves o muy graves	2
2013	27	Andorra-Sierra de Arcos	1	De 50 a 99 trabajadores	Graves o muy graves	2
2012	11	Bajo Cinca / Baix Cinca	1	De 50 a 99 trabajadores	Graves o muy graves	2
2012	16	Valdejalón	1	De 50 a 99 trabajadores	Graves o muy graves	2
2012	17	D.C. Zaragoza	2	De 50 a 99 trabajadores	Graves o muy graves	2
2012	26	Cuencas Mineras	2	De 50 a 99 trabajadores	Graves o muy graves	2
2011	08	Cinca Medio	1	De 50 a 99 trabajadores	Graves o muy graves	2
2011	15	Ribera Alta del Ebro	1	De 50 a 99 trabajadores	Graves o muy graves	2
2011	17	D.C. Zaragoza	4	De 50 a 99 trabajadores	Graves o muy graves	2
2011	20	Comunidad de Calatayud	2	De 50 a 99 trabajadores	Graves o muy graves	2
2011	24	Campo de Daroca	1	De 50 a 99 trabajadores	Graves o muy graves	2
2011	29	Comunidad de Teruel	1	De 50 a 99 trabajadores	Graves o muy graves	2
2010	06	Hoya de Huesca / Plana de Uesca	1	De 50 a 99 trabajadores	Graves o muy graves	2
2010	15	Ribera Alta del Ebro	1	De 50 a 99 trabajadores	Graves o muy graves	2
2010	16	Valdejalón	1	De 50 a 99 trabajadores	Graves o muy graves	2
2010	17	D.C. Zaragoza	4	De 50 a 99 trabajadores	Graves o muy graves	2
2010	20	Comunidad de Calatayud	1	De 50 a 99 trabajadores	Graves o muy graves	2
2010	27	Andorra-Sierra de Arcos	1	De 50 a 99 trabajadores	Graves o muy graves	2
2009	01	La Jacetania	1	De 50 a 99 trabajadores	Graves o muy graves	2
2009	08	Cinca Medio	2	De 50 a 99 trabajadores	Graves o muy graves	2
2009	10	Los Monegros	1	De 50 a 99 trabajadores	Graves o muy graves	2
2009	11	Bajo Cinca / Baix Cinca	1	De 50 a 99 trabajadores	Graves o muy graves	2
2009	15	Ribera Alta del Ebro	1	De 50 a 99 trabajadores	Graves o muy graves	2
2009	16	Valdejalón	3	De 50 a 99 trabajadores	Graves o muy graves	2
2009	17	D.C. Zaragoza	9	De 50 a 99 trabajadores	Graves o muy graves	2
2009	29	Comunidad de Teruel	2	De 50 a 99 trabajadores	Graves o muy graves	2
2009	NC	Municipio del centro de trabajo fuera de Aragón	1	De 50 a 99 trabajadores	Graves o muy graves	2
2008	06	Hoya de Huesca / Plana de Uesca	2	De 50 a 99 trabajadores	Graves o muy graves	2
2008	07	Somontano de Barbastro	1	De 50 a 99 trabajadores	Graves o muy graves	2
2008	11	Bajo Cinca / Baix Cinca	1	De 50 a 99 trabajadores	Graves o muy graves	2
2008	12	Tarazona y el Moncayo	1	De 50 a 99 trabajadores	Graves o muy graves	2
2008	13	Campo de Borja	1	De 50 a 99 trabajadores	Graves o muy graves	2
2008	16	Valdejalón	1	De 50 a 99 trabajadores	Graves o muy graves	2
2008	17	D.C. Zaragoza	9	De 50 a 99 trabajadores	Graves o muy graves	2
2008	20	Comunidad de Calatayud	1	De 50 a 99 trabajadores	Graves o muy graves	2
2008	27	Andorra-Sierra de Arcos	1	De 50 a 99 trabajadores	Graves o muy graves	2
2007	01	La Jacetania	1	De 50 a 99 trabajadores	Graves o muy graves	2
2007	06	Hoya de Huesca / Plana de Uesca	1	De 50 a 99 trabajadores	Graves o muy graves	2
2007	07	Somontano de Barbastro	1	De 50 a 99 trabajadores	Graves o muy graves	2
2007	08	Cinca Medio	1	De 50 a 99 trabajadores	Graves o muy graves	2
2007	09	La Litera / La Llitera	1	De 50 a 99 trabajadores	Graves o muy graves	2
2007	10	Los Monegros	1	De 50 a 99 trabajadores	Graves o muy graves	2
2007	11	Bajo Cinca / Baix Cinca	1	De 50 a 99 trabajadores	Graves o muy graves	2
2007	17	D.C. Zaragoza	9	De 50 a 99 trabajadores	Graves o muy graves	2
2007	21	Campo de Cariñena	1	De 50 a 99 trabajadores	Graves o muy graves	2
2007	22	Campo de Belchite	2	De 50 a 99 trabajadores	Graves o muy graves	2
2007	26	Cuencas Mineras	1	De 50 a 99 trabajadores	Graves o muy graves	2
2007	29	Comunidad de Teruel	1	De 50 a 99 trabajadores	Graves o muy graves	2
2007	NC	Municipio del centro de trabajo fuera de Aragón	1	De 50 a 99 trabajadores	Graves o muy graves	2
2006	06	Hoya de Huesca / Plana de Uesca	1	De 50 a 99 trabajadores	Graves o muy graves	2
2006	15	Ribera Alta del Ebro	1	De 50 a 99 trabajadores	Graves o muy graves	2
2006	16	Valdejalón	1	De 50 a 99 trabajadores	Graves o muy graves	2
2006	17	D.C. Zaragoza	8	De 50 a 99 trabajadores	Graves o muy graves	2
2005	02	Alto Gállego	1	De 50 a 99 trabajadores	Graves o muy graves	2
2005	05	Cinco Villas	1	De 50 a 99 trabajadores	Graves o muy graves	2
2005	06	Hoya de Huesca / Plana de Uesca	1	De 50 a 99 trabajadores	Graves o muy graves	2
2005	07	Somontano de Barbastro	1	De 50 a 99 trabajadores	Graves o muy graves	2
2005	08	Cinca Medio	1	De 50 a 99 trabajadores	Graves o muy graves	2
2005	13	Campo de Borja	1	De 50 a 99 trabajadores	Graves o muy graves	2
2005	17	D.C. Zaragoza	15	De 50 a 99 trabajadores	Graves o muy graves	2
2005	27	Andorra-Sierra de Arcos	1	De 50 a 99 trabajadores	Graves o muy graves	2
2005	32	Gúdar-Javalambre	1	De 50 a 99 trabajadores	Graves o muy graves	2
2005	NC	Municipio del centro de trabajo fuera de Aragón	2	De 50 a 99 trabajadores	Graves o muy graves	2
2004	01	La Jacetania	1	De 50 a 99 trabajadores	Graves o muy graves	2
2004	04	La Ribagorza	1	De 50 a 99 trabajadores	Graves o muy graves	2
2004	05	Cinco Villas	2	De 50 a 99 trabajadores	Graves o muy graves	2
2004	07	Somontano de Barbastro	1	De 50 a 99 trabajadores	Graves o muy graves	2
2004	08	Cinca Medio	2	De 50 a 99 trabajadores	Graves o muy graves	2
2004	10	Los Monegros	1	De 50 a 99 trabajadores	Graves o muy graves	2
2004	11	Bajo Cinca / Baix Cinca	1	De 50 a 99 trabajadores	Graves o muy graves	2
2004	12	Tarazona y el Moncayo	1	De 50 a 99 trabajadores	Graves o muy graves	2
2004	15	Ribera Alta del Ebro	1	De 50 a 99 trabajadores	Graves o muy graves	2
2004	16	Valdejalón	1	De 50 a 99 trabajadores	Graves o muy graves	2
2004	17	D.C. Zaragoza	13	De 50 a 99 trabajadores	Graves o muy graves	2
2004	20	Comunidad de Calatayud	1	De 50 a 99 trabajadores	Graves o muy graves	2
2004	28	Bajo Aragón	1	De 50 a 99 trabajadores	Graves o muy graves	2
2004	NC	Municipio del centro de trabajo fuera de Aragón	1	De 50 a 99 trabajadores	Graves o muy graves	2
2003	04	La Ribagorza	1	De 50 a 99 trabajadores	Graves o muy graves	2
2003	05	Cinco Villas	1	De 50 a 99 trabajadores	Graves o muy graves	2
2003	07	Somontano de Barbastro	1	De 50 a 99 trabajadores	Graves o muy graves	2
2003	15	Ribera Alta del Ebro	2	De 50 a 99 trabajadores	Graves o muy graves	2
2003	16	Valdejalón	2	De 50 a 99 trabajadores	Graves o muy graves	2
2003	17	D.C. Zaragoza	16	De 50 a 99 trabajadores	Graves o muy graves	2
2003	18	Ribera Baja del Ebro	1	De 50 a 99 trabajadores	Graves o muy graves	2
2003	27	Andorra-Sierra de Arcos	1	De 50 a 99 trabajadores	Graves o muy graves	2
2003	28	Bajo Aragón	1	De 50 a 99 trabajadores	Graves o muy graves	2
2003	29	Comunidad de Teruel	2	De 50 a 99 trabajadores	Graves o muy graves	2
2016	10	Los Monegros	1	De 50 a 99 trabajadores	Mortales	3
2016	11	Bajo Cinca / Baix Cinca	1	De 50 a 99 trabajadores	Mortales	3
2016	17	D.C. Zaragoza	1	De 50 a 99 trabajadores	Mortales	3
2015	05	Cinco Villas	1	De 50 a 99 trabajadores	Mortales	3
2015	08	Cinca Medio	1	De 50 a 99 trabajadores	Mortales	3
2015	16	Valdejalón	1	De 50 a 99 trabajadores	Mortales	3
2014	17	D.C. Zaragoza	1	De 50 a 99 trabajadores	Mortales	3
2013	17	D.C. Zaragoza	1	De 50 a 99 trabajadores	Mortales	3
2013	29	Comunidad de Teruel	1	De 50 a 99 trabajadores	Mortales	3
2012	15	Ribera Alta del Ebro	1	De 50 a 99 trabajadores	Mortales	3
2012	17	D.C. Zaragoza	1	De 50 a 99 trabajadores	Mortales	3
2012	23	Bajo Martín	1	De 50 a 99 trabajadores	Mortales	3
2012	27	Andorra-Sierra de Arcos	2	De 50 a 99 trabajadores	Mortales	3
2011	11	Bajo Cinca / Baix Cinca	1	De 50 a 99 trabajadores	Mortales	3
2011	29	Comunidad de Teruel	4	De 50 a 99 trabajadores	Mortales	3
2010	06	Hoya de Huesca / Plana de Uesca	1	De 50 a 99 trabajadores	Mortales	3
2010	17	D.C. Zaragoza	1	De 50 a 99 trabajadores	Mortales	3
2009	10	Los Monegros	1	De 50 a 99 trabajadores	Mortales	3
2009	17	D.C. Zaragoza	1	De 50 a 99 trabajadores	Mortales	3
2008	09	La Litera / La Llitera	1	De 50 a 99 trabajadores	Mortales	3
2008	17	D.C. Zaragoza	2	De 50 a 99 trabajadores	Mortales	3
2007	11	Bajo Cinca / Baix Cinca	1	De 50 a 99 trabajadores	Mortales	3
2007	29	Comunidad de Teruel	1	De 50 a 99 trabajadores	Mortales	3
2006	17	D.C. Zaragoza	3	De 50 a 99 trabajadores	Mortales	3
2006	29	Comunidad de Teruel	1	De 50 a 99 trabajadores	Mortales	3
2005	02	Alto Gállego	1	De 50 a 99 trabajadores	Mortales	3
2005	17	D.C. Zaragoza	2	De 50 a 99 trabajadores	Mortales	3
2005	27	Andorra-Sierra de Arcos	1	De 50 a 99 trabajadores	Mortales	3
2004	17	D.C. Zaragoza	3	De 50 a 99 trabajadores	Mortales	3
2003	05	Cinco Villas	1	De 50 a 99 trabajadores	Mortales	3
2017	01	La Jacetania	11	De 100 a 199 trabajadores	Leves	1
2017	02	Alto Gállego	13	De 100 a 199 trabajadores	Leves	1
2017	04	La Ribagorza	14	De 100 a 199 trabajadores	Leves	1
2017	05	Cinco Villas	30	De 100 a 199 trabajadores	Leves	1
2017	06	Hoya de Huesca / Plana de Uesca	40	De 100 a 199 trabajadores	Leves	1
2017	07	Somontano de Barbastro	17	De 100 a 199 trabajadores	Leves	1
2017	08	Cinca Medio	30	De 100 a 199 trabajadores	Leves	1
2017	09	La Litera / La Llitera	9	De 100 a 199 trabajadores	Leves	1
2017	11	Bajo Cinca / Baix Cinca	46	De 100 a 199 trabajadores	Leves	1
2017	12	Tarazona y el Moncayo	10	De 100 a 199 trabajadores	Leves	1
2017	13	Campo de Borja	1	De 100 a 199 trabajadores	Leves	1
2017	14	Aranda	1	De 100 a 199 trabajadores	Leves	1
2017	15	Ribera Alta del Ebro	113	De 100 a 199 trabajadores	Leves	1
2017	16	Valdejalón	68	De 100 a 199 trabajadores	Leves	1
2017	17	D.C. Zaragoza	721	De 100 a 199 trabajadores	Leves	1
2017	18	Ribera Baja del Ebro	21	De 100 a 199 trabajadores	Leves	1
2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	20	De 100 a 199 trabajadores	Leves	1
2017	20	Comunidad de Calatayud	31	De 100 a 199 trabajadores	Leves	1
2017	21	Campo de Cariñena	4	De 100 a 199 trabajadores	Leves	1
2017	24	Campo de Daroca	6	De 100 a 199 trabajadores	Leves	1
2017	25	Jiloca	7	De 100 a 199 trabajadores	Leves	1
2017	26	Cuencas Mineras	2	De 100 a 199 trabajadores	Leves	1
2017	27	Andorra-Sierra de Arcos	5	De 100 a 199 trabajadores	Leves	1
2017	28	Bajo Aragón	20	De 100 a 199 trabajadores	Leves	1
2017	29	Comunidad de Teruel	52	De 100 a 199 trabajadores	Leves	1
2017	33	Matarraña / Matarranya	13	De 100 a 199 trabajadores	Leves	1
2017	NC	Municipio del centro de trabajo fuera de Aragón	28	De 100 a 199 trabajadores	Leves	1
2016	01	La Jacetania	11	De 100 a 199 trabajadores	Leves	1
2016	02	Alto Gállego	6	De 100 a 199 trabajadores	Leves	1
2016	04	La Ribagorza	10	De 100 a 199 trabajadores	Leves	1
2016	05	Cinco Villas	32	De 100 a 199 trabajadores	Leves	1
2016	06	Hoya de Huesca / Plana de Uesca	42	De 100 a 199 trabajadores	Leves	1
2016	07	Somontano de Barbastro	19	De 100 a 199 trabajadores	Leves	1
2016	08	Cinca Medio	62	De 100 a 199 trabajadores	Leves	1
2016	09	La Litera / La Llitera	1	De 100 a 199 trabajadores	Leves	1
2016	10	Los Monegros	5	De 100 a 199 trabajadores	Leves	1
2016	11	Bajo Cinca / Baix Cinca	38	De 100 a 199 trabajadores	Leves	1
2016	12	Tarazona y el Moncayo	16	De 100 a 199 trabajadores	Leves	1
2016	13	Campo de Borja	11	De 100 a 199 trabajadores	Leves	1
2016	15	Ribera Alta del Ebro	63	De 100 a 199 trabajadores	Leves	1
2016	16	Valdejalón	70	De 100 a 199 trabajadores	Leves	1
2016	17	D.C. Zaragoza	674	De 100 a 199 trabajadores	Leves	1
2016	18	Ribera Baja del Ebro	14	De 100 a 199 trabajadores	Leves	1
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	8	De 100 a 199 trabajadores	Leves	1
2016	20	Comunidad de Calatayud	26	De 100 a 199 trabajadores	Leves	1
2016	21	Campo de Cariñena	1	De 100 a 199 trabajadores	Leves	1
2016	22	Campo de Belchite	1	De 100 a 199 trabajadores	Leves	1
2016	24	Campo de Daroca	4	De 100 a 199 trabajadores	Leves	1
2016	25	Jiloca	9	De 100 a 199 trabajadores	Leves	1
2016	26	Cuencas Mineras	2	De 100 a 199 trabajadores	Leves	1
2016	27	Andorra-Sierra de Arcos	46	De 100 a 199 trabajadores	Leves	1
2016	28	Bajo Aragón	14	De 100 a 199 trabajadores	Leves	1
2016	29	Comunidad de Teruel	53	De 100 a 199 trabajadores	Leves	1
2016	33	Matarraña / Matarranya	8	De 100 a 199 trabajadores	Leves	1
2016	NC	Municipio del centro de trabajo fuera de Aragón	33	De 100 a 199 trabajadores	Leves	1
2015	01	La Jacetania	12	De 100 a 199 trabajadores	Leves	1
2015	02	Alto Gállego	7	De 100 a 199 trabajadores	Leves	1
2015	04	La Ribagorza	11	De 100 a 199 trabajadores	Leves	1
2015	05	Cinco Villas	30	De 100 a 199 trabajadores	Leves	1
2015	06	Hoya de Huesca / Plana de Uesca	37	De 100 a 199 trabajadores	Leves	1
2015	07	Somontano de Barbastro	15	De 100 a 199 trabajadores	Leves	1
2015	08	Cinca Medio	52	De 100 a 199 trabajadores	Leves	1
2015	09	La Litera / La Llitera	7	De 100 a 199 trabajadores	Leves	1
2015	10	Los Monegros	1	De 100 a 199 trabajadores	Leves	1
2015	11	Bajo Cinca / Baix Cinca	27	De 100 a 199 trabajadores	Leves	1
2015	12	Tarazona y el Moncayo	11	De 100 a 199 trabajadores	Leves	1
2015	13	Campo de Borja	11	De 100 a 199 trabajadores	Leves	1
2015	15	Ribera Alta del Ebro	76	De 100 a 199 trabajadores	Leves	1
2015	16	Valdejalón	73	De 100 a 199 trabajadores	Leves	1
2015	17	D.C. Zaragoza	638	De 100 a 199 trabajadores	Leves	1
2015	18	Ribera Baja del Ebro	10	De 100 a 199 trabajadores	Leves	1
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	18	De 100 a 199 trabajadores	Leves	1
2015	20	Comunidad de Calatayud	22	De 100 a 199 trabajadores	Leves	1
2015	21	Campo de Cariñena	3	De 100 a 199 trabajadores	Leves	1
2015	23	Bajo Martín	7	De 100 a 199 trabajadores	Leves	1
2015	24	Campo de Daroca	13	De 100 a 199 trabajadores	Leves	1
2015	25	Jiloca	12	De 100 a 199 trabajadores	Leves	1
2015	26	Cuencas Mineras	5	De 100 a 199 trabajadores	Leves	1
2015	27	Andorra-Sierra de Arcos	37	De 100 a 199 trabajadores	Leves	1
2015	28	Bajo Aragón	8	De 100 a 199 trabajadores	Leves	1
2015	29	Comunidad de Teruel	32	De 100 a 199 trabajadores	Leves	1
2015	32	Gúdar-Javalambre	2	De 100 a 199 trabajadores	Leves	1
2015	33	Matarraña / Matarranya	2	De 100 a 199 trabajadores	Leves	1
2015	NC	Municipio del centro de trabajo fuera de Aragón	5	De 100 a 199 trabajadores	Leves	1
2014	01	La Jacetania	5	De 100 a 199 trabajadores	Leves	1
2014	02	Alto Gállego	6	De 100 a 199 trabajadores	Leves	1
2014	04	La Ribagorza	6	De 100 a 199 trabajadores	Leves	1
2014	05	Cinco Villas	16	De 100 a 199 trabajadores	Leves	1
2014	06	Hoya de Huesca / Plana de Uesca	31	De 100 a 199 trabajadores	Leves	1
2014	07	Somontano de Barbastro	10	De 100 a 199 trabajadores	Leves	1
2014	08	Cinca Medio	19	De 100 a 199 trabajadores	Leves	1
2014	09	La Litera / La Llitera	5	De 100 a 199 trabajadores	Leves	1
2014	10	Los Monegros	2	De 100 a 199 trabajadores	Leves	1
