Mes (código)	Mes y año	Comarca nombre	Comarca código	Sexo	Régimen	Afiliaciones en alta
201206	Junio 2012	Hoya de Huesca / Plana de Uesca	06	Hombres	General	12275
201206	Junio 2012	Hoya de Huesca / Plana de Uesca	06	Mujeres	General	13440
201206	Junio 2012	Jiloca	25	Hombres	General	1173
201206	Junio 2012	Jiloca	25	Mujeres	General	895
201206	Junio 2012	La Jacetania	01	Hombres	General	1727
201206	Junio 2012	La Jacetania	01	Mujeres	General	1919
201206	Junio 2012	La Litera / La Llitera	09	Hombres	General	3189
201206	Junio 2012	La Litera / La Llitera	09	Mujeres	General	1727
201206	Junio 2012	La Ribagorza	04	Hombres	General	1323
201206	Junio 2012	La Ribagorza	04	Mujeres	General	1253
201206	Junio 2012	Los Monegros	10	Hombres	General	2212
201206	Junio 2012	Los Monegros	10	Mujeres	General	1074
201206	Junio 2012	Maestrazgo	30	Hombres	General	256
201206	Junio 2012	Maestrazgo	30	Mujeres	General	184
201206	Junio 2012	Matarraña / Matarranya	33	Hombres	General	941
201206	Junio 2012	Matarraña / Matarranya	33	Mujeres	General	592
201206	Junio 2012	Ribera Alta del Ebro	15	Hombres	General	13009
201206	Junio 2012	Ribera Alta del Ebro	15	Mujeres	General	3682
201206	Junio 2012	Ribera Baja del Ebro	18	Hombres	General	1736
201206	Junio 2012	Ribera Baja del Ebro	18	Mujeres	General	960
201206	Junio 2012	Sierra de Albarracín	31	Hombres	General	326
201206	Junio 2012	Sierra de Albarracín	31	Mujeres	General	294
201206	Junio 2012	Sobrarbe	03	Hombres	General	810
201206	Junio 2012	Sobrarbe	03	Mujeres	General	794
201206	Junio 2012	Somontano de Barbastro	07	Hombres	General	3467
201206	Junio 2012	Somontano de Barbastro	07	Mujeres	General	3132
201206	Junio 2012	Tarazona y el Moncayo	12	Hombres	General	1428
201206	Junio 2012	Tarazona y el Moncayo	12	Mujeres	General	1164
201206	Junio 2012	Valdejalón	16	Hombres	General	8354
201206	Junio 2012	Valdejalón	16	Mujeres	General	4677
201206	Junio 2012	Andorra-Sierra de Arcos	27	Hombres	Minería	330
201206	Junio 2012	Andorra-Sierra de Arcos	27	Mujeres	Minería	6
201206	Junio 2012	Bajo Cinca / Baix Cinca	11	Hombres	Minería	46
201206	Junio 2012	Bajo Cinca / Baix Cinca	11	Mujeres	Minería	1
201206	Junio 2012	D.C. Zaragoza	17	Hombres	Minería	30
201206	Junio 2012	D.C. Zaragoza	17	Mujeres	Minería	11
201206	Junio 2012	Alto Gállego	02	Hombres	Autónomos	760
201206	Junio 2012	Alto Gállego	02	Mujeres	Autónomos	427
201206	Junio 2012	Andorra-Sierra de Arcos	27	Hombres	Autónomos	449
201206	Junio 2012	Andorra-Sierra de Arcos	27	Mujeres	Autónomos	249
201206	Junio 2012	Aranda	14	Hombres	Autónomos	478
201206	Junio 2012	Aranda	14	Mujeres	Autónomos	150
201206	Junio 2012	Bajo Aragón	28	Hombres	Autónomos	1925
201206	Junio 2012	Bajo Aragón	28	Mujeres	Autónomos	1068
201206	Junio 2012	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Hombres	Autónomos	1139
201206	Junio 2012	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Mujeres	Autónomos	546
201206	Junio 2012	Bajo Cinca / Baix Cinca	11	Hombres	Autónomos	2036
201206	Junio 2012	Bajo Cinca / Baix Cinca	11	Mujeres	Autónomos	829
201206	Junio 2012	Bajo Martín	23	Hombres	Autónomos	434
201206	Junio 2012	Bajo Martín	23	Mujeres	Autónomos	204
201206	Junio 2012	Campo de Belchite	22	Hombres	Autónomos	372
201206	Junio 2012	Campo de Belchite	22	Mujeres	Autónomos	151
201206	Junio 2012	Campo de Borja	13	Hombres	Autónomos	924
201206	Junio 2012	Campo de Borja	13	Mujeres	Autónomos	426
201206	Junio 2012	Campo de Cariñena	21	Hombres	Autónomos	702
201206	Junio 2012	Campo de Cariñena	21	Mujeres	Autónomos	313
201206	Junio 2012	Campo de Daroca	24	Hombres	Autónomos	550
201206	Junio 2012	Campo de Daroca	24	Mujeres	Autónomos	196
201206	Junio 2012	Cinca Medio	08	Hombres	Autónomos	1403
201206	Junio 2012	Cinca Medio	08	Mujeres	Autónomos	830
201206	Junio 2012	Cinco Villas	05	Hombres	Autónomos	2620
201206	Junio 2012	Cinco Villas	05	Mujeres	Autónomos	1154
201206	Junio 2012	Comunidad de Calatayud	20	Hombres	Autónomos	2190
201206	Junio 2012	Comunidad de Calatayud	20	Mujeres	Autónomos	1001
201206	Junio 2012	Comunidad de Teruel	29	Hombres	Autónomos	2544
201206	Junio 2012	Comunidad de Teruel	29	Mujeres	Autónomos	1171
201206	Junio 2012	Cuencas Mineras	26	Hombres	Autónomos	392
201206	Junio 2012	Cuencas Mineras	26	Mujeres	Autónomos	194
201206	Junio 2012	D.C. Zaragoza	17	Hombres	Autónomos	30748
201206	Junio 2012	D.C. Zaragoza	17	Mujeres	Autónomos	16504
201206	Junio 2012	Gúdar-Javalambre	32	Hombres	Autónomos	680
201206	Junio 2012	Gúdar-Javalambre	32	Mujeres	Autónomos	321
201206	Junio 2012	Hoya de Huesca / Plana de Uesca	06	Hombres	Autónomos	3659
201206	Junio 2012	Hoya de Huesca / Plana de Uesca	06	Mujeres	Autónomos	1663
201206	Junio 2012	Jiloca	25	Hombres	Autónomos	1039
201206	Junio 2012	Jiloca	25	Mujeres	Autónomos	490
201206	Junio 2012	La Jacetania	01	Hombres	Autónomos	1158
201206	Junio 2012	La Jacetania	01	Mujeres	Autónomos	605
201206	Junio 2012	La Litera / La Llitera	09	Hombres	Autónomos	1652
201206	Junio 2012	La Litera / La Llitera	09	Mujeres	Autónomos	728
201206	Junio 2012	La Ribagorza	04	Hombres	Autónomos	1172
201206	Junio 2012	La Ribagorza	04	Mujeres	Autónomos	479
201206	Junio 2012	Los Monegros	10	Hombres	Autónomos	1985
201206	Junio 2012	Los Monegros	10	Mujeres	Autónomos	798
201206	Junio 2012	Maestrazgo	30	Hombres	Autónomos	384
201206	Junio 2012	Maestrazgo	30	Mujeres	Autónomos	188
201206	Junio 2012	Matarraña / Matarranya	33	Hombres	Autónomos	988
201206	Junio 2012	Matarraña / Matarranya	33	Mujeres	Autónomos	573
201206	Junio 2012	Ribera Alta del Ebro	15	Hombres	Autónomos	1266
201206	Junio 2012	Ribera Alta del Ebro	15	Mujeres	Autónomos	669
201206	Junio 2012	Ribera Baja del Ebro	18	Hombres	Autónomos	576
201206	Junio 2012	Ribera Baja del Ebro	18	Mujeres	Autónomos	374
201206	Junio 2012	Sierra de Albarracín	31	Hombres	Autónomos	381
201206	Junio 2012	Sierra de Albarracín	31	Mujeres	Autónomos	192
201206	Junio 2012	Sobrarbe	03	Hombres	Autónomos	733
201206	Junio 2012	Sobrarbe	03	Mujeres	Autónomos	335
201206	Junio 2012	Somontano de Barbastro	07	Hombres	Autónomos	1603
201206	Junio 2012	Somontano de Barbastro	07	Mujeres	Autónomos	733
201206	Junio 2012	Tarazona y el Moncayo	12	Hombres	Autónomos	666
201206	Junio 2012	Tarazona y el Moncayo	12	Mujeres	Autónomos	354
201206	Junio 2012	Valdejalón	16	Hombres	Autónomos	1635
201206	Junio 2012	Valdejalón	16	Mujeres	Autónomos	643
201206	Junio 2012	Alto Gállego	02	Mujeres	Hogar Fijos	9
201206	Junio 2012	Andorra-Sierra de Arcos	27	Mujeres	Hogar Fijos	2
201206	Junio 2012	Aranda	14	Mujeres	Hogar Fijos	1
201206	Junio 2012	Bajo Aragón	28	Mujeres	Hogar Fijos	10
201206	Junio 2012	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Mujeres	Hogar Fijos	4
201206	Junio 2012	Bajo Cinca / Baix Cinca	11	Mujeres	Hogar Fijos	2
201206	Junio 2012	Bajo Martín	23	Mujeres	Hogar Fijos	3
201206	Junio 2012	Campo de Belchite	22	Mujeres	Hogar Fijos	4
201206	Junio 2012	Campo de Borja	13	Mujeres	Hogar Fijos	6
201206	Junio 2012	Campo de Cariñena	21	Mujeres	Hogar Fijos	6
201206	Junio 2012	Campo de Daroca	24	Mujeres	Hogar Fijos	1
201206	Junio 2012	Cinca Medio	08	Mujeres	Hogar Fijos	9
201206	Junio 2012	Cinco Villas	05	Hombres	Hogar Fijos	1
201206	Junio 2012	Cinco Villas	05	Mujeres	Hogar Fijos	12
201206	Junio 2012	Comunidad de Calatayud	20	Mujeres	Hogar Fijos	27
201206	Junio 2012	Comunidad de Teruel	29	Hombres	Hogar Fijos	1
201206	Junio 2012	Comunidad de Teruel	29	Mujeres	Hogar Fijos	44
201206	Junio 2012	Cuencas Mineras	26	Mujeres	Hogar Fijos	2
201206	Junio 2012	D.C. Zaragoza	17	Hombres	Hogar Fijos	58
201206	Junio 2012	D.C. Zaragoza	17	Mujeres	Hogar Fijos	1081
201206	Junio 2012	Gúdar-Javalambre	32	Hombres	Hogar Fijos	1
201206	Junio 2012	Gúdar-Javalambre	32	Mujeres	Hogar Fijos	1
201206	Junio 2012	Hoya de Huesca / Plana de Uesca	06	Hombres	Hogar Fijos	2
201206	Junio 2012	Hoya de Huesca / Plana de Uesca	06	Mujeres	Hogar Fijos	64
201206	Junio 2012	Jiloca	25	Mujeres	Hogar Fijos	9
201206	Junio 2012	La Jacetania	01	Mujeres	Hogar Fijos	18
201206	Junio 2012	La Litera / La Llitera	09	Mujeres	Hogar Fijos	10
201206	Junio 2012	La Ribagorza	04	Mujeres	Hogar Fijos	10
201206	Junio 2012	Los Monegros	10	Mujeres	Hogar Fijos	9
201206	Junio 2012	Maestrazgo	30	Mujeres	Hogar Fijos	1
201206	Junio 2012	Matarraña / Matarranya	33	Hombres	Hogar Fijos	3
201206	Junio 2012	Matarraña / Matarranya	33	Mujeres	Hogar Fijos	9
201206	Junio 2012	Ribera Alta del Ebro	15	Mujeres	Hogar Fijos	10
201206	Junio 2012	Ribera Baja del Ebro	18	Hombres	Hogar Fijos	2
201206	Junio 2012	Ribera Baja del Ebro	18	Mujeres	Hogar Fijos	3
201206	Junio 2012	Sierra de Albarracín	31	Mujeres	Hogar Fijos	1
201206	Junio 2012	Sobrarbe	03	Mujeres	Hogar Fijos	5
201206	Junio 2012	Somontano de Barbastro	07	Hombres	Hogar Fijos	1
201206	Junio 2012	Somontano de Barbastro	07	Mujeres	Hogar Fijos	19
201206	Junio 2012	Tarazona y el Moncayo	12	Mujeres	Hogar Fijos	10
201206	Junio 2012	Valdejalón	16	Mujeres	Hogar Fijos	12
201203	Marzo 2012	Alto Gállego	02	Hombres	General	2202
201203	Marzo 2012	Alto Gállego	02	Mujeres	General	1594
201203	Marzo 2012	Andorra-Sierra de Arcos	27	Hombres	General	1345
201203	Marzo 2012	Andorra-Sierra de Arcos	27	Mujeres	General	748
201203	Marzo 2012	Aranda	14	Hombres	General	798
201203	Marzo 2012	Aranda	14	Mujeres	General	481
201203	Marzo 2012	Bajo Aragón	28	Hombres	General	3623
201203	Marzo 2012	Bajo Aragón	28	Mujeres	General	3103
201203	Marzo 2012	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Hombres	General	1920
201203	Marzo 2012	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Mujeres	General	1412
201203	Marzo 2012	Bajo Cinca / Baix Cinca	11	Hombres	General	4230
201203	Marzo 2012	Bajo Cinca / Baix Cinca	11	Mujeres	General	2749
201203	Marzo 2012	Bajo Martín	23	Hombres	General	986
201203	Marzo 2012	Bajo Martín	23	Mujeres	General	429
201203	Marzo 2012	Campo de Belchite	22	Hombres	General	387
201203	Marzo 2012	Campo de Belchite	22	Mujeres	General	272
201203	Marzo 2012	Campo de Borja	13	Hombres	General	1616
201203	Marzo 2012	Campo de Borja	13	Mujeres	General	1708
201203	Marzo 2012	Campo de Cariñena	21	Hombres	General	2121
201203	Marzo 2012	Campo de Cariñena	21	Mujeres	General	848
201203	Marzo 2012	Campo de Daroca	24	Hombres	General	709
201203	Marzo 2012	Campo de Daroca	24	Mujeres	General	372
201203	Marzo 2012	Cinca Medio	08	Hombres	General	3716
201203	Marzo 2012	Cinca Medio	08	Mujeres	General	2123
201203	Marzo 2012	Cinco Villas	05	Hombres	General	4168
201203	Marzo 2012	Cinco Villas	05	Mujeres	General	2874
201203	Marzo 2012	Comunidad de Calatayud	20	Hombres	General	3890
201203	Marzo 2012	Comunidad de Calatayud	20	Mujeres	General	3366
201203	Marzo 2012	Comunidad de Teruel	29	Hombres	General	9208
201203	Marzo 2012	Comunidad de Teruel	29	Mujeres	General	8981
201203	Marzo 2012	Cuencas Mineras	26	Hombres	General	1116
201203	Marzo 2012	Cuencas Mineras	26	Mujeres	General	618
201203	Marzo 2012	D.C. Zaragoza	17	Hombres	General	122903
201203	Marzo 2012	D.C. Zaragoza	17	Mujeres	General	122029
201203	Marzo 2012	Gúdar-Javalambre	32	Hombres	General	1040
201203	Marzo 2012	Gúdar-Javalambre	32	Mujeres	General	668
201203	Marzo 2012	Hoya de Huesca / Plana de Uesca	06	Hombres	General	12036
201203	Marzo 2012	Hoya de Huesca / Plana de Uesca	06	Mujeres	General	13280
201203	Marzo 2012	Jiloca	25	Hombres	General	1189
201203	Marzo 2012	Jiloca	25	Mujeres	General	863
201203	Marzo 2012	La Jacetania	01	Hombres	General	1909
201203	Marzo 2012	La Jacetania	01	Mujeres	General	2012
201203	Marzo 2012	La Litera / La Llitera	09	Hombres	General	2999
201203	Marzo 2012	La Litera / La Llitera	09	Mujeres	General	1602
201203	Marzo 2012	La Ribagorza	04	Hombres	General	1432
201203	Marzo 2012	La Ribagorza	04	Mujeres	General	1355
201203	Marzo 2012	Los Monegros	10	Hombres	General	2118
201203	Marzo 2012	Los Monegros	10	Mujeres	General	1024
201203	Marzo 2012	Maestrazgo	30	Hombres	General	219
201203	Marzo 2012	Maestrazgo	30	Mujeres	General	179
201203	Marzo 2012	Matarraña / Matarranya	33	Hombres	General	899
201203	Marzo 2012	Matarraña / Matarranya	33	Mujeres	General	571
201203	Marzo 2012	Ribera Alta del Ebro	15	Hombres	General	12741
201203	Marzo 2012	Ribera Alta del Ebro	15	Mujeres	General	3539
201203	Marzo 2012	Ribera Baja del Ebro	18	Hombres	General	1578
201203	Marzo 2012	Ribera Baja del Ebro	18	Mujeres	General	1083
201203	Marzo 2012	Sierra de Albarracín	31	Hombres	General	341
201203	Marzo 2012	Sierra de Albarracín	31	Mujeres	General	266
201203	Marzo 2012	Sobrarbe	03	Hombres	General	697
201203	Marzo 2012	Sobrarbe	03	Mujeres	General	605
201203	Marzo 2012	Somontano de Barbastro	07	Hombres	General	3404
201203	Marzo 2012	Somontano de Barbastro	07	Mujeres	General	3085
201203	Marzo 2012	Tarazona y el Moncayo	12	Hombres	General	1380
201203	Marzo 2012	Tarazona y el Moncayo	12	Mujeres	General	1070
201203	Marzo 2012	Valdejalón	16	Hombres	General	6731
201203	Marzo 2012	Valdejalón	16	Mujeres	General	3741
201203	Marzo 2012	Andorra-Sierra de Arcos	27	Hombres	Minería	335
201203	Marzo 2012	Andorra-Sierra de Arcos	27	Mujeres	Minería	6
201203	Marzo 2012	Bajo Cinca / Baix Cinca	11	Hombres	Minería	47
201203	Marzo 2012	Bajo Cinca / Baix Cinca	11	Mujeres	Minería	1
201203	Marzo 2012	D.C. Zaragoza	17	Hombres	Minería	30
201203	Marzo 2012	D.C. Zaragoza	17	Mujeres	Minería	11
201203	Marzo 2012	Alto Gállego	02	Hombres	Autónomos	783
201203	Marzo 2012	Alto Gállego	02	Mujeres	Autónomos	437
201203	Marzo 2012	Andorra-Sierra de Arcos	27	Hombres	Autónomos	440
201203	Marzo 2012	Andorra-Sierra de Arcos	27	Mujeres	Autónomos	250
201203	Marzo 2012	Aranda	14	Hombres	Autónomos	481
201203	Marzo 2012	Aranda	14	Mujeres	Autónomos	149
201203	Marzo 2012	Bajo Aragón	28	Hombres	Autónomos	1934
201203	Marzo 2012	Bajo Aragón	28	Mujeres	Autónomos	1055
201203	Marzo 2012	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Hombres	Autónomos	1143
201203	Marzo 2012	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Mujeres	Autónomos	537
201203	Marzo 2012	Bajo Cinca / Baix Cinca	11	Hombres	Autónomos	2032
201203	Marzo 2012	Bajo Cinca / Baix Cinca	11	Mujeres	Autónomos	817
201203	Marzo 2012	Bajo Martín	23	Hombres	Autónomos	423
201203	Marzo 2012	Bajo Martín	23	Mujeres	Autónomos	206
201203	Marzo 2012	Campo de Belchite	22	Hombres	Autónomos	372
201203	Marzo 2012	Campo de Belchite	22	Mujeres	Autónomos	144
201203	Marzo 2012	Campo de Borja	13	Hombres	Autónomos	920
201203	Marzo 2012	Campo de Borja	13	Mujeres	Autónomos	423
201203	Marzo 2012	Campo de Cariñena	21	Hombres	Autónomos	698
201203	Marzo 2012	Campo de Cariñena	21	Mujeres	Autónomos	313
201203	Marzo 2012	Campo de Daroca	24	Hombres	Autónomos	550
201203	Marzo 2012	Campo de Daroca	24	Mujeres	Autónomos	192
201203	Marzo 2012	Cinca Medio	08	Hombres	Autónomos	1390
201203	Marzo 2012	Cinca Medio	08	Mujeres	Autónomos	839
201203	Marzo 2012	Cinco Villas	05	Hombres	Autónomos	2630
201203	Marzo 2012	Cinco Villas	05	Mujeres	Autónomos	1145
201203	Marzo 2012	Comunidad de Calatayud	20	Hombres	Autónomos	2176
201203	Marzo 2012	Comunidad de Calatayud	20	Mujeres	Autónomos	1007
201203	Marzo 2012	Comunidad de Teruel	29	Hombres	Autónomos	2546
201203	Marzo 2012	Comunidad de Teruel	29	Mujeres	Autónomos	1166
201203	Marzo 2012	Cuencas Mineras	26	Hombres	Autónomos	386
201203	Marzo 2012	Cuencas Mineras	26	Mujeres	Autónomos	196
201203	Marzo 2012	D.C. Zaragoza	17	Hombres	Autónomos	30606
201203	Marzo 2012	D.C. Zaragoza	17	Mujeres	Autónomos	16485
201203	Marzo 2012	Gúdar-Javalambre	32	Hombres	Autónomos	684
201203	Marzo 2012	Gúdar-Javalambre	32	Mujeres	Autónomos	326
201203	Marzo 2012	Hoya de Huesca / Plana de Uesca	06	Hombres	Autónomos	3651
201203	Marzo 2012	Hoya de Huesca / Plana de Uesca	06	Mujeres	Autónomos	1670
201203	Marzo 2012	Jiloca	25	Hombres	Autónomos	1046
201203	Marzo 2012	Jiloca	25	Mujeres	Autónomos	491
201203	Marzo 2012	La Jacetania	01	Hombres	Autónomos	1165
201203	Marzo 2012	La Jacetania	01	Mujeres	Autónomos	614
201203	Marzo 2012	La Litera / La Llitera	09	Hombres	Autónomos	1667
201203	Marzo 2012	La Litera / La Llitera	09	Mujeres	Autónomos	717
201203	Marzo 2012	La Ribagorza	04	Hombres	Autónomos	1189
201203	Marzo 2012	La Ribagorza	04	Mujeres	Autónomos	480
201203	Marzo 2012	Los Monegros	10	Hombres	Autónomos	1981
201203	Marzo 2012	Los Monegros	10	Mujeres	Autónomos	787
201203	Marzo 2012	Maestrazgo	30	Hombres	Autónomos	383
201203	Marzo 2012	Maestrazgo	30	Mujeres	Autónomos	186
201203	Marzo 2012	Matarraña / Matarranya	33	Hombres	Autónomos	987
201203	Marzo 2012	Matarraña / Matarranya	33	Mujeres	Autónomos	570
201203	Marzo 2012	Ribera Alta del Ebro	15	Hombres	Autónomos	1272
201203	Marzo 2012	Ribera Alta del Ebro	15	Mujeres	Autónomos	661
201203	Marzo 2012	Ribera Baja del Ebro	18	Hombres	Autónomos	569
201203	Marzo 2012	Ribera Baja del Ebro	18	Mujeres	Autónomos	372
201203	Marzo 2012	Sierra de Albarracín	31	Hombres	Autónomos	377
201203	Marzo 2012	Sierra de Albarracín	31	Mujeres	Autónomos	192
201203	Marzo 2012	Sobrarbe	03	Hombres	Autónomos	702
201203	Marzo 2012	Sobrarbe	03	Mujeres	Autónomos	315
201203	Marzo 2012	Somontano de Barbastro	07	Hombres	Autónomos	1585
201203	Marzo 2012	Somontano de Barbastro	07	Mujeres	Autónomos	718
201203	Marzo 2012	Tarazona y el Moncayo	12	Hombres	Autónomos	669
201203	Marzo 2012	Tarazona y el Moncayo	12	Mujeres	Autónomos	352
201203	Marzo 2012	Valdejalón	16	Hombres	Autónomos	1634
201203	Marzo 2012	Valdejalón	16	Mujeres	Autónomos	622
201203	Marzo 2012	Alto Gállego	02	Mujeres	Hogar Fijos	13
201203	Marzo 2012	Andorra-Sierra de Arcos	27	Mujeres	Hogar Fijos	6
201203	Marzo 2012	Aranda	14	Mujeres	Hogar Fijos	3
201203	Marzo 2012	Bajo Aragón	28	Hombres	Hogar Fijos	1
201203	Marzo 2012	Bajo Aragón	28	Mujeres	Hogar Fijos	25
201203	Marzo 2012	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Hombres	Hogar Fijos	1
201203	Marzo 2012	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Mujeres	Hogar Fijos	8
201203	Marzo 2012	Bajo Cinca / Baix Cinca	11	Mujeres	Hogar Fijos	7
201203	Marzo 2012	Bajo Martín	23	Hombres	Hogar Fijos	1
201203	Marzo 2012	Bajo Martín	23	Mujeres	Hogar Fijos	8
201203	Marzo 2012	Campo de Belchite	22	Mujeres	Hogar Fijos	6
201203	Marzo 2012	Campo de Borja	13	Mujeres	Hogar Fijos	13
201203	Marzo 2012	Campo de Cariñena	21	Mujeres	Hogar Fijos	13
201203	Marzo 2012	Campo de Daroca	24	Mujeres	Hogar Fijos	7
201203	Marzo 2012	Cinca Medio	08	Mujeres	Hogar Fijos	25
201203	Marzo 2012	Cinco Villas	05	Hombres	Hogar Fijos	3
201203	Marzo 2012	Cinco Villas	05	Mujeres	Hogar Fijos	28
201203	Marzo 2012	Comunidad de Calatayud	20	Mujeres	Hogar Fijos	52
201203	Marzo 2012	Comunidad de Teruel	29	Hombres	Hogar Fijos	2
201203	Marzo 2012	Comunidad de Teruel	29	Mujeres	Hogar Fijos	84
201203	Marzo 2012	Cuencas Mineras	26	Mujeres	Hogar Fijos	3
201203	Marzo 2012	D.C. Zaragoza	17	Hombres	Hogar Fijos	112
201203	Marzo 2012	D.C. Zaragoza	17	Mujeres	Hogar Fijos	2185
201203	Marzo 2012	Gúdar-Javalambre	32	Hombres	Hogar Fijos	3
201203	Marzo 2012	Gúdar-Javalambre	32	Mujeres	Hogar Fijos	3
201203	Marzo 2012	Hoya de Huesca / Plana de Uesca	06	Hombres	Hogar Fijos	6
201203	Marzo 2012	Hoya de Huesca / Plana de Uesca	06	Mujeres	Hogar Fijos	139
201203	Marzo 2012	Jiloca	25	Mujeres	Hogar Fijos	21
201203	Marzo 2012	La Jacetania	01	Mujeres	Hogar Fijos	30
201203	Marzo 2012	La Litera / La Llitera	09	Mujeres	Hogar Fijos	20
201203	Marzo 2012	La Ribagorza	04	Hombres	Hogar Fijos	1
201203	Marzo 2012	La Ribagorza	04	Mujeres	Hogar Fijos	23
201203	Marzo 2012	Los Monegros	10	Mujeres	Hogar Fijos	28
201203	Marzo 2012	Maestrazgo	30	Hombres	Hogar Fijos	1
201203	Marzo 2012	Maestrazgo	30	Mujeres	Hogar Fijos	2
201203	Marzo 2012	Matarraña / Matarranya	33	Hombres	Hogar Fijos	4
201203	Marzo 2012	Matarraña / Matarranya	33	Mujeres	Hogar Fijos	11
201203	Marzo 2012	Ribera Alta del Ebro	15	Hombres	Hogar Fijos	2
201203	Marzo 2012	Ribera Alta del Ebro	15	Mujeres	Hogar Fijos	26
201203	Marzo 2012	Ribera Baja del Ebro	18	Hombres	Hogar Fijos	3
201203	Marzo 2012	Ribera Baja del Ebro	18	Mujeres	Hogar Fijos	14
201203	Marzo 2012	Sierra de Albarracín	31	Mujeres	Hogar Fijos	3
201203	Marzo 2012	Sobrarbe	03	Mujeres	Hogar Fijos	16
201203	Marzo 2012	Somontano de Barbastro	07	Hombres	Hogar Fijos	2
