Mes y año	'Aragón'	Edad (grupos quinquenales)	Sexo	Nº parados
Octubre 2006	Aragón	55-59	Hombres	1204
Octubre 2006	Aragón	55-59	Mujeres	2006
Octubre 2006	Aragón	60-64	Hombres	1450
Octubre 2006	Aragón	60-64	Mujeres	1128
Septiembre 2006	Aragón	16-19	Hombres	703
Septiembre 2006	Aragón	16-19	Mujeres	615
Septiembre 2006	Aragón	20-24	Hombres	1530
Septiembre 2006	Aragón	20-24	Mujeres	1673
Septiembre 2006	Aragón	25-29	Hombres	1983
Septiembre 2006	Aragón	25-29	Mujeres	2758
Septiembre 2006	Aragón	30-34	Hombres	1704
Septiembre 2006	Aragón	30-34	Mujeres	3255
Septiembre 2006	Aragón	35-39	Hombres	1429
Septiembre 2006	Aragón	35-39	Mujeres	3199
Septiembre 2006	Aragón	40-44	Hombres	1346
Septiembre 2006	Aragón	40-44	Mujeres	2650
Septiembre 2006	Aragón	45-49	Hombres	1127
Septiembre 2006	Aragón	45-49	Mujeres	2348
Septiembre 2006	Aragón	50-54	Hombres	1055
Septiembre 2006	Aragón	50-54	Mujeres	2003
Septiembre 2006	Aragón	55-59	Hombres	1214
Septiembre 2006	Aragón	55-59	Mujeres	1940
Septiembre 2006	Aragón	60-64	Hombres	1426
Septiembre 2006	Aragón	60-64	Mujeres	1110
Agosto 2006	Aragón	16-19	Hombres	671
Agosto 2006	Aragón	16-19	Mujeres	578
Agosto 2006	Aragón	20-24	Hombres	1430
Agosto 2006	Aragón	20-24	Mujeres	1569
Agosto 2006	Aragón	25-29	Hombres	1989
Agosto 2006	Aragón	25-29	Mujeres	2832
Agosto 2006	Aragón	30-34	Hombres	1749
Agosto 2006	Aragón	30-34	Mujeres	3286
Agosto 2006	Aragón	35-39	Hombres	1524
Agosto 2006	Aragón	35-39	Mujeres	3195
Agosto 2006	Aragón	40-44	Hombres	1363
Agosto 2006	Aragón	40-44	Mujeres	2637
Agosto 2006	Aragón	45-49	Hombres	1114
Agosto 2006	Aragón	45-49	Mujeres	2315
Agosto 2006	Aragón	50-54	Hombres	1075
Agosto 2006	Aragón	50-54	Mujeres	1936
Agosto 2006	Aragón	55-59	Hombres	1219
Agosto 2006	Aragón	55-59	Mujeres	1907
Agosto 2006	Aragón	60-64	Hombres	1427
Agosto 2006	Aragón	60-64	Mujeres	1096
Julio 2006	Aragón	16-19	Hombres	681
Julio 2006	Aragón	16-19	Mujeres	575
Julio 2006	Aragón	20-24	Hombres	1338
Julio 2006	Aragón	20-24	Mujeres	1422
Julio 2006	Aragón	25-29	Hombres	1843
Julio 2006	Aragón	25-29	Mujeres	2690
Julio 2006	Aragón	30-34	Hombres	1659
Julio 2006	Aragón	30-34	Mujeres	3255
Julio 2006	Aragón	35-39	Hombres	1442
Julio 2006	Aragón	35-39	Mujeres	3178
Julio 2006	Aragón	40-44	Hombres	1287
Julio 2006	Aragón	40-44	Mujeres	2569
Julio 2006	Aragón	45-49	Hombres	1055
Julio 2006	Aragón	45-49	Mujeres	2327
Julio 2006	Aragón	50-54	Hombres	1074
Julio 2006	Aragón	50-54	Mujeres	2003
Julio 2006	Aragón	55-59	Hombres	1192
Julio 2006	Aragón	55-59	Mujeres	1936
Julio 2006	Aragón	60-64	Hombres	1423
Julio 2006	Aragón	60-64	Mujeres	1084
Junio 2006	Aragón	16-19	Hombres	792
Junio 2006	Aragón	16-19	Mujeres	703
Junio 2006	Aragón	20-24	Hombres	1320
Junio 2006	Aragón	20-24	Mujeres	1598
Junio 2006	Aragón	25-29	Hombres	1793
Junio 2006	Aragón	25-29	Mujeres	2721
Junio 2006	Aragón	30-34	Hombres	1572
Junio 2006	Aragón	30-34	Mujeres	3188
Junio 2006	Aragón	35-39	Hombres	1395
Junio 2006	Aragón	35-39	Mujeres	3211
Junio 2006	Aragón	40-44	Hombres	1271
Junio 2006	Aragón	40-44	Mujeres	2616
Junio 2006	Aragón	45-49	Hombres	1062
Junio 2006	Aragón	45-49	Mujeres	2386
Junio 2006	Aragón	50-54	Hombres	1077
Junio 2006	Aragón	50-54	Mujeres	2079
Junio 2006	Aragón	55-59	Hombres	1208
Junio 2006	Aragón	55-59	Mujeres	1928
Junio 2006	Aragón	60-64	Hombres	1425
Junio 2006	Aragón	60-64	Mujeres	1068
Mayo 2006	Aragón	16-19	Hombres	769
Mayo 2006	Aragón	16-19	Mujeres	705
Mayo 2006	Aragón	20-24	Hombres	1517
Mayo 2006	Aragón	20-24	Mujeres	1821
Mayo 2006	Aragón	25-29	Hombres	2048
Mayo 2006	Aragón	25-29	Mujeres	3196
Mayo 2006	Aragón	30-34	Hombres	1774
Mayo 2006	Aragón	30-34	Mujeres	3529
Mayo 2006	Aragón	35-39	Hombres	1566
Mayo 2006	Aragón	35-39	Mujeres	3424
Mayo 2006	Aragón	40-44	Hombres	1418
Mayo 2006	Aragón	40-44	Mujeres	2891
Mayo 2006	Aragón	45-49	Hombres	1185
Mayo 2006	Aragón	45-49	Mujeres	2650
Mayo 2006	Aragón	50-54	Hombres	1190
Mayo 2006	Aragón	50-54	Mujeres	2207
Mayo 2006	Aragón	55-59	Hombres	1290
Mayo 2006	Aragón	55-59	Mujeres	1978
Mayo 2006	Aragón	60-64	Hombres	1461
Mayo 2006	Aragón	60-64	Mujeres	1072
Abril 2006	Aragón	16-19	Hombres	817
Abril 2006	Aragón	16-19	Mujeres	747
Abril 2006	Aragón	20-24	Hombres	1687
Abril 2006	Aragón	20-24	Mujeres	1899
Abril 2006	Aragón	25-29	Hombres	2348
Abril 2006	Aragón	25-29	Mujeres	3327
Abril 2006	Aragón	30-34	Hombres	2026
Abril 2006	Aragón	30-34	Mujeres	3727
Abril 2006	Aragón	35-39	Hombres	1762
Abril 2006	Aragón	35-39	Mujeres	3500
Abril 2006	Aragón	40-44	Hombres	1555
Abril 2006	Aragón	40-44	Mujeres	2997
Abril 2006	Aragón	45-49	Hombres	1257
Abril 2006	Aragón	45-49	Mujeres	2686
Abril 2006	Aragón	50-54	Hombres	1254
Abril 2006	Aragón	50-54	Mujeres	2285
Abril 2006	Aragón	55-59	Hombres	1350
Abril 2006	Aragón	55-59	Mujeres	1971
Abril 2006	Aragón	60-64	Hombres	1486
Abril 2006	Aragón	60-64	Mujeres	1073
Marzo 2006	Aragón	16-19	Hombres	902
Marzo 2006	Aragón	16-19	Mujeres	816
Marzo 2006	Aragón	20-24	Hombres	1895
Marzo 2006	Aragón	20-24	Mujeres	2150
Marzo 2006	Aragón	25-29	Hombres	2525
Marzo 2006	Aragón	25-29	Mujeres	3564
Marzo 2006	Aragón	30-34	Hombres	2199
Marzo 2006	Aragón	30-34	Mujeres	3925
Marzo 2006	Aragón	35-39	Hombres	1851
Marzo 2006	Aragón	35-39	Mujeres	3635
Marzo 2006	Aragón	40-44	Hombres	1657
Marzo 2006	Aragón	40-44	Mujeres	3123
Marzo 2006	Aragón	45-49	Hombres	1315
Marzo 2006	Aragón	45-49	Mujeres	2776
Marzo 2006	Aragón	50-54	Hombres	1280
Marzo 2006	Aragón	50-54	Mujeres	2287
Marzo 2006	Aragón	55-59	Hombres	1391
Marzo 2006	Aragón	55-59	Mujeres	1996
Marzo 2006	Aragón	60-64	Hombres	1497
Marzo 2006	Aragón	60-64	Mujeres	1091
Febrero 2006	Aragón	16-19	Hombres	868
Febrero 2006	Aragón	16-19	Mujeres	816
Febrero 2006	Aragón	20-24	Hombres	1925
Febrero 2006	Aragón	20-24	Mujeres	2275
Febrero 2006	Aragón	25-29	Hombres	2600
Febrero 2006	Aragón	25-29	Mujeres	3542
Febrero 2006	Aragón	30-34	Hombres	2242
Febrero 2006	Aragón	30-34	Mujeres	3991
Febrero 2006	Aragón	35-39	Hombres	1938
Febrero 2006	Aragón	35-39	Mujeres	3677
Febrero 2006	Aragón	40-44	Hombres	1697
Febrero 2006	Aragón	40-44	Mujeres	3115
Febrero 2006	Aragón	45-49	Hombres	1373
Febrero 2006	Aragón	45-49	Mujeres	2696
Febrero 2006	Aragón	50-54	Hombres	1295
Febrero 2006	Aragón	50-54	Mujeres	2271
Febrero 2006	Aragón	55-59	Hombres	1382
Febrero 2006	Aragón	55-59	Mujeres	1996
Febrero 2006	Aragón	60-64	Hombres	1507
Febrero 2006	Aragón	60-64	Mujeres	1087
Enero 2006	Aragón	16-19	Hombres	904
Enero 2006	Aragón	16-19	Mujeres	851
Enero 2006	Aragón	20-24	Hombres	2006
Enero 2006	Aragón	20-24	Mujeres	2318
Enero 2006	Aragón	25-29	Hombres	2722
Enero 2006	Aragón	25-29	Mujeres	3682
Enero 2006	Aragón	30-34	Hombres	2278
Enero 2006	Aragón	30-34	Mujeres	3983
Enero 2006	Aragón	35-39	Hombres	1984
Enero 2006	Aragón	35-39	Mujeres	3692
Enero 2006	Aragón	40-44	Hombres	1751
Enero 2006	Aragón	40-44	Mujeres	3100
Enero 2006	Aragón	45-49	Hombres	1431
Enero 2006	Aragón	45-49	Mujeres	2766
Enero 2006	Aragón	50-54	Hombres	1333
Enero 2006	Aragón	50-54	Mujeres	2295
Enero 2006	Aragón	55-59	Hombres	1452
Enero 2006	Aragón	55-59	Mujeres	1997
Enero 2006	Aragón	60-64	Hombres	1533
Enero 2006	Aragón	60-64	Mujeres	1088
Diciembre 2005	Aragón	16-19	Hombres	873
Diciembre 2005	Aragón	16-19	Mujeres	726
Diciembre 2005	Aragón	20-24	Hombres	2034
Diciembre 2005	Aragón	20-24	Mujeres	2211
Diciembre 2005	Aragón	25-29	Hombres	2720
Diciembre 2005	Aragón	25-29	Mujeres	3340
Diciembre 2005	Aragón	30-34	Hombres	2282
Diciembre 2005	Aragón	30-34	Mujeres	3827
Diciembre 2005	Aragón	35-39	Hombres	1977
Diciembre 2005	Aragón	35-39	Mujeres	3515
Diciembre 2005	Aragón	40-44	Hombres	1674
Diciembre 2005	Aragón	40-44	Mujeres	2913
Diciembre 2005	Aragón	45-49	Hombres	1400
Diciembre 2005	Aragón	45-49	Mujeres	2645
Diciembre 2005	Aragón	50-54	Hombres	1289
Diciembre 2005	Aragón	50-54	Mujeres	2202
Diciembre 2005	Aragón	55-59	Hombres	1422
Diciembre 2005	Aragón	55-59	Mujeres	1920
Diciembre 2005	Aragón	60-64	Hombres	1488
Diciembre 2005	Aragón	60-64	Mujeres	1050
Noviembre 2005	Aragón	16-19	Hombres	939
Noviembre 2005	Aragón	16-19	Mujeres	781
Noviembre 2005	Aragón	20-24	Hombres	1924
Noviembre 2005	Aragón	20-24	Mujeres	2389
Noviembre 2005	Aragón	25-29	Hombres	2577
Noviembre 2005	Aragón	25-29	Mujeres	3609
Noviembre 2005	Aragón	30-34	Hombres	2064
Noviembre 2005	Aragón	30-34	Mujeres	3928
Noviembre 2005	Aragón	35-39	Hombres	1776
Noviembre 2005	Aragón	35-39	Mujeres	3541
Noviembre 2005	Aragón	40-44	Hombres	1541
Noviembre 2005	Aragón	40-44	Mujeres	2975
Noviembre 2005	Aragón	45-49	Hombres	1297
Noviembre 2005	Aragón	45-49	Mujeres	2669
Noviembre 2005	Aragón	50-54	Hombres	1219
Noviembre 2005	Aragón	50-54	Mujeres	2232
Noviembre 2005	Aragón	55-59	Hombres	1350
Noviembre 2005	Aragón	55-59	Mujeres	1927
Noviembre 2005	Aragón	60-64	Hombres	1494
Noviembre 2005	Aragón	60-64	Mujeres	1042
Octubre 2005	Aragón	16-19	Hombres	868
Octubre 2005	Aragón	16-19	Mujeres	742
Octubre 2005	Aragón	20-24	Hombres	2044
Octubre 2005	Aragón	20-24	Mujeres	2456
Octubre 2005	Aragón	25-29	Hombres	2564
Octubre 2005	Aragón	25-29	Mujeres	3681
Octubre 2005	Aragón	30-34	Hombres	2071
Octubre 2005	Aragón	30-34	Mujeres	3889
Octubre 2005	Aragón	35-39	Hombres	1812
Octubre 2005	Aragón	35-39	Mujeres	3526
Octubre 2005	Aragón	40-44	Hombres	1510
Octubre 2005	Aragón	40-44	Mujeres	3042
Octubre 2005	Aragón	45-49	Hombres	1333
Octubre 2005	Aragón	45-49	Mujeres	2630
Octubre 2005	Aragón	50-54	Hombres	1223
Octubre 2005	Aragón	50-54	Mujeres	2231
Octubre 2005	Aragón	55-59	Hombres	1423
Octubre 2005	Aragón	55-59	Mujeres	1904
Octubre 2005	Aragón	60-64	Hombres	1483
Octubre 2005	Aragón	60-64	Mujeres	1031
Septiembre 2005	Aragón	16-19	Hombres	829
Septiembre 2005	Aragón	16-19	Mujeres	724
Septiembre 2005	Aragón	20-24	Hombres	1839
Septiembre 2005	Aragón	20-24	Mujeres	2191
Septiembre 2005	Aragón	25-29	Hombres	2363
Septiembre 2005	Aragón	25-29	Mujeres	3427
Septiembre 2005	Aragón	30-34	Hombres	1937
Septiembre 2005	Aragón	30-34	Mujeres	3766
Septiembre 2005	Aragón	35-39	Hombres	1670
Septiembre 2005	Aragón	35-39	Mujeres	3380
Septiembre 2005	Aragón	40-44	Hombres	1426
Septiembre 2005	Aragón	40-44	Mujeres	2821
Septiembre 2005	Aragón	45-49	Hombres	1231
Septiembre 2005	Aragón	45-49	Mujeres	2443
Septiembre 2005	Aragón	50-54	Hombres	1174
Septiembre 2005	Aragón	50-54	Mujeres	2089
Septiembre 2005	Aragón	55-59	Hombres	1402
Septiembre 2005	Aragón	55-59	Mujeres	1829
Septiembre 2005	Aragón	60-64	Hombres	1435
Septiembre 2005	Aragón	60-64	Mujeres	993
Agosto 2005	Aragón	16-19	Hombres	818
Agosto 2005	Aragón	16-19	Mujeres	693
Agosto 2005	Aragón	20-24	Hombres	1752
Agosto 2005	Aragón	20-24	Mujeres	1935
Agosto 2005	Aragón	25-29	Hombres	2265
Agosto 2005	Aragón	25-29	Mujeres	3332
Agosto 2005	Aragón	30-34	Hombres	1906
Agosto 2005	Aragón	30-34	Mujeres	3769
Agosto 2005	Aragón	35-39	Hombres	1681
Agosto 2005	Aragón	35-39	Mujeres	3293
Agosto 2005	Aragón	40-44	Hombres	1495
Agosto 2005	Aragón	40-44	Mujeres	2779
Agosto 2005	Aragón	45-49	Hombres	1239
Agosto 2005	Aragón	45-49	Mujeres	2458
Agosto 2005	Aragón	50-54	Hombres	1146
Agosto 2005	Aragón	50-54	Mujeres	2089
Agosto 2005	Aragón	55-59	Hombres	1417
Agosto 2005	Aragón	55-59	Mujeres	1824
Agosto 2005	Aragón	60-64	Hombres	1358
Agosto 2005	Aragón	60-64	Mujeres	973
Julio 2005	Aragón	16-19	Hombres	853
Julio 2005	Aragón	16-19	Mujeres	735
Julio 2005	Aragón	20-24	Hombres	1537
Julio 2005	Aragón	20-24	Mujeres	1730
Julio 2005	Aragón	25-29	Hombres	2008
Julio 2005	Aragón	25-29	Mujeres	3069
Julio 2005	Aragón	30-34	Hombres	1754
Julio 2005	Aragón	30-34	Mujeres	3567
Julio 2005	Aragón	35-39	Hombres	1501
Julio 2005	Aragón	35-39	Mujeres	3161
Julio 2005	Aragón	40-44	Hombres	1366
Julio 2005	Aragón	40-44	Mujeres	2750
Julio 2005	Aragón	45-49	Hombres	1136
Julio 2005	Aragón	45-49	Mujeres	2399
Julio 2005	Aragón	50-54	Hombres	1132
Julio 2005	Aragón	50-54	Mujeres	2073
Julio 2005	Aragón	55-59	Hombres	1340
Julio 2005	Aragón	55-59	Mujeres	1828
Julio 2005	Aragón	60-64	Hombres	1310
Julio 2005	Aragón	60-64	Mujeres	993
Junio 2005	Aragón	16-19	Hombres	911
Junio 2005	Aragón	16-19	Mujeres	842
Junio 2005	Aragón	20-24	Hombres	1515
Junio 2005	Aragón	20-24	Mujeres	1818
Junio 2005	Aragón	25-29	Hombres	1879
Junio 2005	Aragón	25-29	Mujeres	2956
Junio 2005	Aragón	30-34	Hombres	1580
Junio 2005	Aragón	30-34	Mujeres	3490
Junio 2005	Aragón	35-39	Hombres	1405
Junio 2005	Aragón	35-39	Mujeres	3207
Junio 2005	Aragón	40-44	Hombres	1298
Junio 2005	Aragón	40-44	Mujeres	2755
Junio 2005	Aragón	45-49	Hombres	1059
Junio 2005	Aragón	45-49	Mujeres	2437
Junio 2005	Aragón	50-54	Hombres	1095
Junio 2005	Aragón	50-54	Mujeres	2076
Junio 2005	Aragón	55-59	Hombres	1346
Junio 2005	Aragón	55-59	Mujeres	1807
Junio 2005	Aragón	60-64	Hombres	1300
Junio 2005	Aragón	60-64	Mujeres	965
Mayo 2005	Aragón	16-19	Hombres	796
Mayo 2005	Aragón	16-19	Mujeres	749
Mayo 2005	Aragón	20-24	Hombres	1543
Mayo 2005	Aragón	20-24	Mujeres	1980
Mayo 2005	Aragón	25-29	Hombres	2022
Mayo 2005	Aragón	25-29	Mujeres	3236
Mayo 2005	Aragón	30-34	Hombres	1733
Mayo 2005	Aragón	30-34	Mujeres	3629
Mayo 2005	Aragón	35-39	Hombres	1564
Mayo 2005	Aragón	35-39	Mujeres	3343
Mayo 2005	Aragón	40-44	Hombres	1410
Mayo 2005	Aragón	40-44	Mujeres	2870
Mayo 2005	Aragón	45-49	Hombres	1147
Mayo 2005	Aragón	45-49	Mujeres	2479
Mayo 2005	Aragón	50-54	Hombres	1184
Mayo 2005	Aragón	50-54	Mujeres	2103
Mayo 2005	Aragón	55-59	Hombres	1407
Mayo 2005	Aragón	55-59	Mujeres	1821
Mayo 2005	Aragón	60-64	Hombres	1340
Mayo 2005	Aragón	60-64	Mujeres	975
Abril 2005	Aragón	16-19	Hombres	817
Abril 2005	Aragón	16-19	Mujeres	783
Abril 2005	Aragón	20-24	Hombres	1768
Abril 2005	Aragón	20-24	Mujeres	2186
Abril 2005	Aragón	25-29	Hombres	2445
Abril 2005	Aragón	25-29	Mujeres	3734
Abril 2005	Aragón	30-34	Hombres	2012
Abril 2005	Aragón	30-34	Mujeres	3941
Abril 2005	Aragón	35-39	Hombres	1805
Abril 2005	Aragón	35-39	Mujeres	3655
Abril 2005	Aragón	40-44	Hombres	1591
Abril 2005	Aragón	40-44	Mujeres	3106
Abril 2005	Aragón	45-49	Hombres	1259
Abril 2005	Aragón	45-49	Mujeres	2632
Abril 2005	Aragón	50-54	Hombres	1236
Abril 2005	Aragón	50-54	Mujeres	2220
Abril 2005	Aragón	55-59	Hombres	1449
Abril 2005	Aragón	55-59	Mujeres	1897
Abril 2005	Aragón	60-64	Hombres	1393
Abril 2005	Aragón	60-64	Mujeres	982
Marzo 2005	Aragón	16-19	Hombres	848
Marzo 2005	Aragón	16-19	Mujeres	787
Marzo 2005	Aragón	20-24	Hombres	1848
Marzo 2005	Aragón	20-24	Mujeres	2284
Marzo 2005	Aragón	25-29	Hombres	2573
Marzo 2005	Aragón	25-29	Mujeres	3821
Marzo 2005	Aragón	30-34	Hombres	2078
Marzo 2005	Aragón	30-34	Mujeres	4034
Marzo 2005	Aragón	35-39	Hombres	1830
Marzo 2005	Aragón	35-39	Mujeres	3599
Marzo 2005	Aragón	40-44	Hombres	1617
Marzo 2005	Aragón	40-44	Mujeres	3069
Marzo 2005	Aragón	45-49	Hombres	1271
Marzo 2005	Aragón	45-49	Mujeres	2642
Marzo 2005	Aragón	50-54	Hombres	1265
Marzo 2005	Aragón	50-54	Mujeres	2162
Marzo 2005	Aragón	55-59	Hombres	1462
Marzo 2005	Aragón	55-59	Mujeres	1874
Marzo 2005	Aragón	60-64	Hombres	1394
Marzo 2005	Aragón	60-64	Mujeres	956
Febrero 2005	Aragón	16-19	Hombres	768
Febrero 2005	Aragón	16-19	Mujeres	749
Febrero 2005	Aragón	20-24	Hombres	1829
Febrero 2005	Aragón	20-24	Mujeres	2361
Febrero 2005	Aragón	25-29	Hombres	2523
Febrero 2005	Aragón	25-29	Mujeres	3796
Febrero 2005	Aragón	30-34	Hombres	2067
Febrero 2005	Aragón	30-34	Mujeres	3997
Febrero 2005	Aragón	35-39	Hombres	1773
Febrero 2005	Aragón	35-39	Mujeres	3592
Febrero 2005	Aragón	40-44	Hombres	1566
Febrero 2005	Aragón	40-44	Mujeres	3026
Febrero 2005	Aragón	45-49	Hombres	1239
Febrero 2005	Aragón	45-49	Mujeres	2607
Febrero 2005	Aragón	50-54	Hombres	1268
Febrero 2005	Aragón	50-54	Mujeres	2142
Febrero 2005	Aragón	55-59	Hombres	1434
Febrero 2005	Aragón	55-59	Mujeres	1832
Febrero 2005	Aragón	60-64	Hombres	1432
Febrero 2005	Aragón	60-64	Mujeres	937
Enero 2005	Aragón	16-19	Hombres	769
Enero 2005	Aragón	16-19	Mujeres	739
Enero 2005	Aragón	20-24	Hombres	1836
Enero 2005	Aragón	20-24	Mujeres	2325
Enero 2005	Aragón	25-29	Hombres	2596
Enero 2005	Aragón	25-29	Mujeres	3800
Enero 2005	Aragón	30-34	Hombres	2138
Enero 2005	Aragón	30-34	Mujeres	3979
Enero 2005	Aragón	35-39	Hombres	1847
Enero 2005	Aragón	35-39	Mujeres	3497
Enero 2005	Aragón	40-44	Hombres	1612
Enero 2005	Aragón	40-44	Mujeres	2952
Enero 2005	Aragón	45-49	Hombres	1289
Enero 2005	Aragón	45-49	Mujeres	2587
Enero 2005	Aragón	50-54	Hombres	1329
Enero 2005	Aragón	50-54	Mujeres	2113
Enero 2005	Aragón	55-59	Hombres	1489
Enero 2005	Aragón	55-59	Mujeres	1824
Enero 2005	Aragón	60-64	Hombres	1460
Enero 2005	Aragón	60-64	Mujeres	958
