Año	Residencia continente código	Residencia continente nombre	Residencia área código	Residencia área nombre	Residencia país código	Residencia país nombre	Inscripción comarca código	Inscripción comarca nombre	Sexo	Personas
2018	3	América	06	Resto de América	350	Uruguay	11	Bajo Cinca / Baix Cinca	Hombre	5
2018	3	América	06	Resto de América	350	Uruguay	14	Aranda	Hombre	1
2018	3	América	06	Resto de América	350	Uruguay	16	Valdejalón	Hombre	3
2018	3	América	06	Resto de América	350	Uruguay	17	Central	Hombre	98
2018	3	América	06	Resto de América	350	Uruguay	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	5
2018	3	América	06	Resto de América	350	Uruguay	20	Comunidad de Calatayud	Hombre	4
2018	3	América	06	Resto de América	350	Uruguay	24	Campo de Daroca	Hombre	4
2018	3	América	06	Resto de América	350	Uruguay	25	Jiloca	Hombre	1
2018	3	América	06	Resto de América	350	Uruguay	26	Cuencas Mineras	Hombre	1
2018	3	América	06	Resto de América	350	Uruguay	27	Andorra-Sierra de Arcos	Hombre	4
2018	3	América	06	Resto de América	350	Uruguay	28	Bajo Aragón	Hombre	1
2018	3	América	06	Resto de América	350	Uruguay	29	Comunidad de Teruel	Hombre	2
2018	3	América	06	Resto de América	350	Uruguay	30	Maestrazgo	Hombre	6
2018	3	América	06	Resto de América	350	Uruguay	31	Sierra de Albarracín	Hombre	3
2018	3	América	06	Resto de América	350	Uruguay	32	Gúdar-Javalambre	Hombre	4
2018	3	América	06	Resto de América	350	Uruguay	33	Matarraña / Matarranya	Hombre	2
2018	3	América	06	Resto de América	351	Venezuela	01	La Jacetania	Hombre	20
2018	3	América	06	Resto de América	351	Venezuela	02	Alto Gállego	Hombre	3
2018	3	América	06	Resto de América	351	Venezuela	03	Sobrarbe	Hombre	1
2018	3	América	06	Resto de América	351	Venezuela	04	La Ribagorza	Hombre	8
2018	3	América	06	Resto de América	351	Venezuela	05	Cinco Villas	Hombre	22
2018	3	América	06	Resto de América	351	Venezuela	06	Hoya de Huesca / Plana de Uesca	Hombre	54
2018	3	América	06	Resto de América	351	Venezuela	07	Somontano de Barbastro	Hombre	13
2018	3	América	06	Resto de América	351	Venezuela	08	Cinca Medio	Hombre	8
2018	3	América	06	Resto de América	351	Venezuela	09	La Litera / La Llitera	Hombre	15
2018	3	América	06	Resto de América	351	Venezuela	10	Los Monegros	Hombre	8
2018	3	América	06	Resto de América	351	Venezuela	11	Bajo Cinca / Baix Cinca	Hombre	4
2018	3	América	06	Resto de América	351	Venezuela	12	Tarazona y el Moncayo	Hombre	6
2018	3	América	06	Resto de América	351	Venezuela	13	Campo de Borja	Hombre	2
2018	3	América	06	Resto de América	351	Venezuela	14	Aranda	Hombre	3
2018	3	América	06	Resto de América	351	Venezuela	15	Ribera Alta del Ebro	Hombre	2
2018	3	América	06	Resto de América	351	Venezuela	16	Valdejalón	Hombre	3
2018	3	América	06	Resto de América	351	Venezuela	17	Central	Hombre	547
2018	3	América	06	Resto de América	351	Venezuela	18	Ribera Baja del Ebro	Hombre	6
2018	3	América	06	Resto de América	351	Venezuela	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	22
2018	3	América	06	Resto de América	351	Venezuela	20	Comunidad de Calatayud	Hombre	36
2018	3	América	06	Resto de América	351	Venezuela	22	Campo de Belchite	Hombre	6
2018	3	América	06	Resto de América	351	Venezuela	23	Bajo Martín	Hombre	3
2018	3	América	06	Resto de América	351	Venezuela	24	Campo de Daroca	Hombre	5
2018	3	América	06	Resto de América	351	Venezuela	25	Jiloca	Hombre	8
2018	3	América	06	Resto de América	351	Venezuela	26	Cuencas Mineras	Hombre	2
2018	3	América	06	Resto de América	351	Venezuela	27	Andorra-Sierra de Arcos	Hombre	12
2018	3	América	06	Resto de América	351	Venezuela	28	Bajo Aragón	Hombre	18
2018	3	América	06	Resto de América	351	Venezuela	29	Comunidad de Teruel	Hombre	47
2018	3	América	06	Resto de América	351	Venezuela	30	Maestrazgo	Hombre	1
2018	3	América	06	Resto de América	351	Venezuela	31	Sierra de Albarracín	Hombre	4
2018	3	América	06	Resto de América	351	Venezuela	32	Gúdar-Javalambre	Hombre	13
2018	3	América	06	Resto de América	351	Venezuela	33	Matarraña / Matarranya	Hombre	11
2018	4	Asia	07	Asia	402	Arabia Saudí	01	La Jacetania	Hombre	2
2018	4	Asia	07	Asia	402	Arabia Saudí	06	Hoya de Huesca / Plana de Uesca	Hombre	2
2018	4	Asia	07	Asia	402	Arabia Saudí	12	Tarazona y el Moncayo	Hombre	1
2018	4	Asia	07	Asia	402	Arabia Saudí	17	Central	Hombre	25
2018	4	Asia	07	Asia	402	Arabia Saudí	20	Comunidad de Calatayud	Hombre	1
2018	4	Asia	07	Asia	402	Arabia Saudí	26	Cuencas Mineras	Hombre	1
2018	4	Asia	07	Asia	403	Bahrein	17	Central	Hombre	1
2018	4	Asia	07	Asia	407	China	04	La Ribagorza	Hombre	1
2018	4	Asia	07	Asia	407	China	05	Cinco Villas	Hombre	1
2018	4	Asia	07	Asia	407	China	16	Valdejalón	Hombre	1
2018	4	Asia	07	Asia	407	China	17	Central	Hombre	56
2018	4	Asia	07	Asia	407	China	20	Comunidad de Calatayud	Hombre	1
2018	4	Asia	07	Asia	407	China	21	Campo de Cariñena	Hombre	1
2018	4	Asia	07	Asia	407	China	23	Bajo Martín	Hombre	2
2018	4	Asia	07	Asia	407	China	28	Bajo Aragón	Hombre	2
2018	4	Asia	07	Asia	407	China	29	Comunidad de Teruel	Hombre	1
2018	4	Asia	07	Asia	408	Emiratos Arabes Unidos	02	Alto Gállego	Hombre	1
2018	4	Asia	07	Asia	408	Emiratos Arabes Unidos	04	La Ribagorza	Hombre	1
2018	4	Asia	07	Asia	408	Emiratos Arabes Unidos	06	Hoya de Huesca / Plana de Uesca	Hombre	2
2018	4	Asia	07	Asia	408	Emiratos Arabes Unidos	12	Tarazona y el Moncayo	Hombre	1
2018	4	Asia	07	Asia	408	Emiratos Arabes Unidos	15	Ribera Alta del Ebro	Hombre	1
2018	4	Asia	07	Asia	408	Emiratos Arabes Unidos	17	Central	Hombre	33
2018	4	Asia	07	Asia	408	Emiratos Arabes Unidos	28	Bajo Aragón	Hombre	1
2018	4	Asia	07	Asia	408	Emiratos Arabes Unidos	29	Comunidad de Teruel	Hombre	2
2018	4	Asia	07	Asia	408	Emiratos Arabes Unidos	33	Matarraña / Matarranya	Hombre	1
2018	4	Asia	07	Asia	409	Filipinas	07	Somontano de Barbastro	Hombre	2
2018	4	Asia	07	Asia	409	Filipinas	17	Central	Hombre	28
2018	4	Asia	07	Asia	409	Filipinas	18	Ribera Baja del Ebro	Hombre	1
2018	4	Asia	07	Asia	409	Filipinas	20	Comunidad de Calatayud	Hombre	5
2018	4	Asia	07	Asia	410	India	08	Cinca Medio	Hombre	1
2018	4	Asia	07	Asia	410	India	17	Central	Hombre	2
2018	4	Asia	07	Asia	410	India	29	Comunidad de Teruel	Hombre	1
2018	4	Asia	07	Asia	411	Indonesia	17	Central	Hombre	8
2018	4	Asia	07	Asia	414	Israel	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2018	4	Asia	07	Asia	414	Israel	17	Central	Hombre	15
2018	4	Asia	07	Asia	414	Israel	28	Bajo Aragón	Hombre	1
2018	4	Asia	07	Asia	415	Japón	05	Cinco Villas	Hombre	1
2018	4	Asia	07	Asia	415	Japón	07	Somontano de Barbastro	Hombre	1
2018	4	Asia	07	Asia	415	Japón	16	Valdejalón	Hombre	1
2018	4	Asia	07	Asia	415	Japón	17	Central	Hombre	35
2018	4	Asia	07	Asia	415	Japón	20	Comunidad de Calatayud	Hombre	2
2018	4	Asia	07	Asia	415	Japón	24	Campo de Daroca	Hombre	1
2018	4	Asia	07	Asia	415	Japón	29	Comunidad de Teruel	Hombre	1
2018	4	Asia	07	Asia	416	Jordania	17	Central	Hombre	29
2018	4	Asia	07	Asia	416	Jordania	20	Comunidad de Calatayud	Hombre	1
2018	4	Asia	07	Asia	417	Camboya	17	Central	Hombre	3
2018	4	Asia	07	Asia	418	Kuwait	17	Central	Hombre	2
2018	4	Asia	07	Asia	419	Laos	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2018	4	Asia	07	Asia	420	Líbano	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2018	4	Asia	07	Asia	420	Líbano	15	Ribera Alta del Ebro	Hombre	1
2018	4	Asia	07	Asia	420	Líbano	17	Central	Hombre	15
2018	4	Asia	07	Asia	421	Malasia	17	Central	Hombre	9
2018	4	Asia	07	Asia	425	Omán	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2018	4	Asia	07	Asia	425	Omán	17	Central	Hombre	2
2018	4	Asia	07	Asia	426	Pakistán	08	Cinca Medio	Hombre	1
2018	4	Asia	07	Asia	426	Pakistán	17	Central	Hombre	2
2018	4	Asia	07	Asia	426	Pakistán	26	Cuencas Mineras	Hombre	3
2018	4	Asia	07	Asia	426	Pakistán	27	Andorra-Sierra de Arcos	Hombre	2
2018	4	Asia	07	Asia	426	Pakistán	28	Bajo Aragón	Hombre	1
2018	4	Asia	07	Asia	426	Pakistán	29	Comunidad de Teruel	Hombre	2
2018	4	Asia	07	Asia	426	Pakistán	32	Gúdar-Javalambre	Hombre	1
2018	4	Asia	07	Asia	427	Qatar	16	Valdejalón	Hombre	1
2018	4	Asia	07	Asia	427	Qatar	17	Central	Hombre	14
2018	4	Asia	07	Asia	427	Qatar	28	Bajo Aragón	Hombre	1
2018	4	Asia	07	Asia	430	República de Corea	01	La Jacetania	Hombre	1
2018	4	Asia	07	Asia	430	República de Corea	03	Sobrarbe	Hombre	1
2018	4	Asia	07	Asia	430	República de Corea	16	Valdejalón	Hombre	1
2018	4	Asia	07	Asia	430	República de Corea	17	Central	Hombre	4
2018	4	Asia	07	Asia	432	Singapur	01	La Jacetania	Hombre	1
2018	4	Asia	07	Asia	432	Singapur	02	Alto Gállego	Hombre	1
2018	4	Asia	07	Asia	432	Singapur	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2018	4	Asia	07	Asia	432	Singapur	07	Somontano de Barbastro	Hombre	1
2018	4	Asia	07	Asia	432	Singapur	15	Ribera Alta del Ebro	Hombre	1
2018	4	Asia	07	Asia	432	Singapur	17	Central	Hombre	15
2018	4	Asia	07	Asia	432	Singapur	20	Comunidad de Calatayud	Hombre	4
2018	4	Asia	07	Asia	432	Singapur	23	Bajo Martín	Hombre	1
2018	4	Asia	07	Asia	432	Singapur	30	Maestrazgo	Hombre	1
2018	4	Asia	07	Asia	433	Siria	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2018	4	Asia	07	Asia	433	Siria	17	Central	Hombre	14
2018	4	Asia	07	Asia	433	Siria	21	Campo de Cariñena	Hombre	1
2018	4	Asia	07	Asia	435	Tailandia	02	Alto Gállego	Hombre	1
2018	4	Asia	07	Asia	435	Tailandia	03	Sobrarbe	Hombre	2
2018	4	Asia	07	Asia	435	Tailandia	06	Hoya de Huesca / Plana de Uesca	Hombre	3
2018	4	Asia	07	Asia	435	Tailandia	09	La Litera / La Llitera	Hombre	1
2018	4	Asia	07	Asia	435	Tailandia	11	Bajo Cinca / Baix Cinca	Hombre	1
2018	4	Asia	07	Asia	435	Tailandia	17	Central	Hombre	6
2018	4	Asia	07	Asia	435	Tailandia	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	2
2018	4	Asia	07	Asia	437	Vietnam	17	Central	Hombre	3
2018	4	Asia	07	Asia	443	Kazajstan	08	Cinca Medio	Hombre	1
2018	4	Asia	07	Asia	443	Kazajstan	17	Central	Hombre	3
2018	4	Asia	07	Asia	449	Palestina	17	Central	Hombre	14
2018	4	Asia	07	Asia	499	Países sin relaciones diplomáticas	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2018	4	Asia	07	Asia	499	Países sin relaciones diplomáticas	07	Somontano de Barbastro	Hombre	3
2018	4	Asia	07	Asia	499	Países sin relaciones diplomáticas	17	Central	Hombre	5
2018	5	Oceanía	08	Oceanía	501	Australia	01	La Jacetania	Hombre	3
2018	5	Oceanía	08	Oceanía	501	Australia	05	Cinco Villas	Hombre	1
2018	5	Oceanía	08	Oceanía	501	Australia	06	Hoya de Huesca / Plana de Uesca	Hombre	7
2018	5	Oceanía	08	Oceanía	501	Australia	07	Somontano de Barbastro	Hombre	1
2018	5	Oceanía	08	Oceanía	501	Australia	09	La Litera / La Llitera	Hombre	1
2018	5	Oceanía	08	Oceanía	501	Australia	10	Los Monegros	Hombre	1
2018	5	Oceanía	08	Oceanía	501	Australia	11	Bajo Cinca / Baix Cinca	Hombre	4
2018	5	Oceanía	08	Oceanía	501	Australia	12	Tarazona y el Moncayo	Hombre	1
2018	5	Oceanía	08	Oceanía	501	Australia	13	Campo de Borja	Hombre	1
2018	5	Oceanía	08	Oceanía	501	Australia	15	Ribera Alta del Ebro	Hombre	2
2018	5	Oceanía	08	Oceanía	501	Australia	16	Valdejalón	Hombre	1
2018	5	Oceanía	08	Oceanía	501	Australia	17	Central	Hombre	92
2018	5	Oceanía	08	Oceanía	501	Australia	18	Ribera Baja del Ebro	Hombre	1
2018	5	Oceanía	08	Oceanía	501	Australia	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	3
2018	5	Oceanía	08	Oceanía	501	Australia	20	Comunidad de Calatayud	Hombre	2
2018	5	Oceanía	08	Oceanía	501	Australia	22	Campo de Belchite	Hombre	2
2018	5	Oceanía	08	Oceanía	501	Australia	24	Campo de Daroca	Hombre	1
2018	5	Oceanía	08	Oceanía	501	Australia	25	Jiloca	Hombre	1
2018	5	Oceanía	08	Oceanía	501	Australia	26	Cuencas Mineras	Hombre	4
2018	5	Oceanía	08	Oceanía	501	Australia	27	Andorra-Sierra de Arcos	Hombre	2
2018	5	Oceanía	08	Oceanía	501	Australia	28	Bajo Aragón	Hombre	3
2018	5	Oceanía	08	Oceanía	501	Australia	29	Comunidad de Teruel	Hombre	12
2018	5	Oceanía	08	Oceanía	501	Australia	30	Maestrazgo	Hombre	1
2018	5	Oceanía	08	Oceanía	501	Australia	32	Gúdar-Javalambre	Hombre	1
2018	5	Oceanía	08	Oceanía	501	Australia	33	Matarraña / Matarranya	Hombre	1
2018	5	Oceanía	08	Oceanía	504	Nueva Zelanda	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2018	5	Oceanía	08	Oceanía	504	Nueva Zelanda	15	Ribera Alta del Ebro	Hombre	1
2018	5	Oceanía	08	Oceanía	504	Nueva Zelanda	17	Central	Hombre	8
2018	5	Oceanía	08	Oceanía	505	Papua Nueva Guinea	17	Central	Hombre	1
2019	1	Europa	01	UE-28	102	Austria	04	La Ribagorza	Hombre	1
2019	1	Europa	01	UE-28	102	Austria	05	Cinco Villas	Hombre	2
2019	1	Europa	01	UE-28	102	Austria	06	Hoya de Huesca / Plana de Uesca	Hombre	3
2019	1	Europa	01	UE-28	102	Austria	07	Somontano de Barbastro	Hombre	1
2019	1	Europa	01	UE-28	102	Austria	08	Cinca Medio	Hombre	2
2019	1	Europa	01	UE-28	102	Austria	10	Los Monegros	Hombre	1
2019	1	Europa	01	UE-28	102	Austria	12	Tarazona y el Moncayo	Hombre	1
2019	1	Europa	01	UE-28	102	Austria	14	Aranda	Hombre	1
2019	1	Europa	01	UE-28	102	Austria	16	Valdejalón	Hombre	2
2019	1	Europa	01	UE-28	102	Austria	17	Central	Hombre	62
2019	1	Europa	01	UE-28	102	Austria	25	Jiloca	Hombre	1
2019	1	Europa	01	UE-28	102	Austria	26	Cuencas Mineras	Hombre	2
2019	1	Europa	01	UE-28	102	Austria	27	Andorra-Sierra de Arcos	Hombre	2
2019	1	Europa	01	UE-28	103	Bélgica	01	La Jacetania	Hombre	9
2019	1	Europa	01	UE-28	103	Bélgica	02	Alto Gállego	Hombre	2
2019	1	Europa	01	UE-28	103	Bélgica	03	Sobrarbe	Hombre	2
2019	1	Europa	01	UE-28	103	Bélgica	04	La Ribagorza	Hombre	5
2019	1	Europa	01	UE-28	103	Bélgica	05	Cinco Villas	Hombre	2
2019	1	Europa	01	UE-28	103	Bélgica	06	Hoya de Huesca / Plana de Uesca	Hombre	26
2019	1	Europa	01	UE-28	103	Bélgica	07	Somontano de Barbastro	Hombre	16
2019	1	Europa	01	UE-28	103	Bélgica	08	Cinca Medio	Hombre	10
2019	1	Europa	01	UE-28	103	Bélgica	09	La Litera / La Llitera	Hombre	1
2019	1	Europa	01	UE-28	103	Bélgica	10	Los Monegros	Hombre	5
2019	1	Europa	01	UE-28	103	Bélgica	11	Bajo Cinca / Baix Cinca	Hombre	18
2019	1	Europa	01	UE-28	103	Bélgica	12	Tarazona y el Moncayo	Hombre	1
2019	1	Europa	01	UE-28	103	Bélgica	13	Campo de Borja	Hombre	6
2019	1	Europa	01	UE-28	103	Bélgica	15	Ribera Alta del Ebro	Hombre	7
2019	1	Europa	01	UE-28	103	Bélgica	16	Valdejalón	Hombre	14
2019	1	Europa	01	UE-28	103	Bélgica	17	Central	Hombre	290
2019	1	Europa	01	UE-28	103	Bélgica	18	Ribera Baja del Ebro	Hombre	2
2019	1	Europa	01	UE-28	103	Bélgica	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	3
2019	1	Europa	01	UE-28	103	Bélgica	20	Comunidad de Calatayud	Hombre	11
2019	1	Europa	01	UE-28	103	Bélgica	21	Campo de Cariñena	Hombre	3
2019	1	Europa	01	UE-28	103	Bélgica	24	Campo de Daroca	Hombre	4
2019	1	Europa	01	UE-28	103	Bélgica	26	Cuencas Mineras	Hombre	14
2019	1	Europa	01	UE-28	103	Bélgica	27	Andorra-Sierra de Arcos	Hombre	26
2019	1	Europa	01	UE-28	103	Bélgica	28	Bajo Aragón	Hombre	4
2019	1	Europa	01	UE-28	103	Bélgica	29	Comunidad de Teruel	Hombre	6
2019	1	Europa	01	UE-28	103	Bélgica	33	Matarraña / Matarranya	Hombre	9
2019	1	Europa	01	UE-28	104	Bulgaria	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2019	1	Europa	01	UE-28	104	Bulgaria	17	Central	Hombre	4
2019	1	Europa	01	UE-28	104	Bulgaria	28	Bajo Aragón	Hombre	1
2019	1	Europa	01	UE-28	106	Chipre	15	Ribera Alta del Ebro	Hombre	1
2019	1	Europa	01	UE-28	107	Dinamarca	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2019	1	Europa	01	UE-28	107	Dinamarca	07	Somontano de Barbastro	Hombre	2
2019	1	Europa	01	UE-28	107	Dinamarca	09	La Litera / La Llitera	Hombre	2
2019	1	Europa	01	UE-28	107	Dinamarca	12	Tarazona y el Moncayo	Hombre	1
2019	1	Europa	01	UE-28	107	Dinamarca	15	Ribera Alta del Ebro	Hombre	1
2019	1	Europa	01	UE-28	107	Dinamarca	17	Central	Hombre	42
2019	1	Europa	01	UE-28	107	Dinamarca	27	Andorra-Sierra de Arcos	Hombre	1
2019	1	Europa	01	UE-28	107	Dinamarca	29	Comunidad de Teruel	Hombre	1
2019	1	Europa	01	UE-28	109	Finlandia	05	Cinco Villas	Hombre	4
2019	1	Europa	01	UE-28	109	Finlandia	06	Hoya de Huesca / Plana de Uesca	Hombre	7
2019	1	Europa	01	UE-28	109	Finlandia	13	Campo de Borja	Hombre	1
2019	1	Europa	01	UE-28	109	Finlandia	17	Central	Hombre	33
2019	1	Europa	01	UE-28	109	Finlandia	26	Cuencas Mineras	Hombre	2
2019	1	Europa	01	UE-28	109	Finlandia	29	Comunidad de Teruel	Hombre	4
2019	1	Europa	01	UE-28	110	Francia	01	La Jacetania	Hombre	198
2019	1	Europa	01	UE-28	110	Francia	02	Alto Gállego	Hombre	88
2019	1	Europa	01	UE-28	110	Francia	03	Sobrarbe	Hombre	153
2019	1	Europa	01	UE-28	110	Francia	04	La Ribagorza	Hombre	123
2019	1	Europa	01	UE-28	110	Francia	05	Cinco Villas	Hombre	173
2019	1	Europa	01	UE-28	110	Francia	06	Hoya de Huesca / Plana de Uesca	Hombre	412
2019	1	Europa	01	UE-28	110	Francia	07	Somontano de Barbastro	Hombre	171
2019	1	Europa	01	UE-28	110	Francia	08	Cinca Medio	Hombre	137
2019	1	Europa	01	UE-28	110	Francia	09	La Litera / La Llitera	Hombre	100
2019	1	Europa	01	UE-28	110	Francia	10	Los Monegros	Hombre	92
2019	1	Europa	01	UE-28	110	Francia	11	Bajo Cinca / Baix Cinca	Hombre	76
2019	1	Europa	01	UE-28	110	Francia	12	Tarazona y el Moncayo	Hombre	14
2019	1	Europa	01	UE-28	110	Francia	13	Campo de Borja	Hombre	47
2019	1	Europa	01	UE-28	110	Francia	14	Aranda	Hombre	5
2019	1	Europa	01	UE-28	110	Francia	15	Ribera Alta del Ebro	Hombre	51
2019	1	Europa	01	UE-28	110	Francia	16	Valdejalón	Hombre	59
2019	1	Europa	01	UE-28	110	Francia	17	Central	Hombre	1659
2019	1	Europa	01	UE-28	110	Francia	18	Ribera Baja del Ebro	Hombre	69
2019	1	Europa	01	UE-28	110	Francia	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	93
2019	1	Europa	01	UE-28	110	Francia	20	Comunidad de Calatayud	Hombre	80
2019	1	Europa	01	UE-28	110	Francia	21	Campo de Cariñena	Hombre	22
2019	1	Europa	01	UE-28	110	Francia	22	Campo de Belchite	Hombre	60
2019	1	Europa	01	UE-28	110	Francia	23	Bajo Martín	Hombre	35
2019	1	Europa	01	UE-28	110	Francia	24	Campo de Daroca	Hombre	18
2019	1	Europa	01	UE-28	110	Francia	25	Jiloca	Hombre	47
2019	1	Europa	01	UE-28	110	Francia	26	Cuencas Mineras	Hombre	47
2019	1	Europa	01	UE-28	110	Francia	27	Andorra-Sierra de Arcos	Hombre	47
2019	1	Europa	01	UE-28	110	Francia	28	Bajo Aragón	Hombre	171
