Año	Nº Accidentes	Tamaño Centro	Grupo Grado Código	Grupo Grado Código	Código	Municipio
2006	1	De 500 a 999 trabajadores	Graves o muy graves	2	50089	Cuarte de Huerva
2006	3	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2005	1	De 500 a 999 trabajadores	Graves o muy graves	2	22112	Fraga
2005	6	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2004	1	De 500 a 999 trabajadores	Graves o muy graves	2	22125	Huesca
2004	3	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2003	1	De 500 a 999 trabajadores	Graves o muy graves	2	44216	Teruel
2003	1	De 500 a 999 trabajadores	Graves o muy graves	2	50089	Cuarte de Huerva
2003	7	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2017	1	De 500 a 999 trabajadores	Mortales	3	50297	Zaragoza
2010	1	De 500 a 999 trabajadores	Mortales	3	22125	Huesca
2010	1	De 500 a 999 trabajadores	Mortales	3	50297	Zaragoza
2009	1	De 500 a 999 trabajadores	Mortales	3	50297	Zaragoza
2008	2	De 500 a 999 trabajadores	Mortales	3	50297	Zaragoza
2006	1	De 500 a 999 trabajadores	Mortales	3	50297	Zaragoza
2003	1	De 500 a 999 trabajadores	Mortales	3	50297	Zaragoza
2020	1	De 1000 a 4999 trabajadores	Leves	1	22048	Barbastro
2020	1	De 1000 a 4999 trabajadores	Leves	1	22112	Fraga
2020	38	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2020	1	De 1000 a 4999 trabajadores	Leves	1	22130	Jaca
2020	3	De 1000 a 4999 trabajadores	Leves	1	44216	Teruel
2020	6	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2020	3	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2020	2	De 1000 a 4999 trabajadores	Leves	1	50089	Cuarte de Huerva
2020	6	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2020	10	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2020	4	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2020	1338	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2019	2	De 1000 a 4999 trabajadores	Leves	1	22112	Fraga
2019	8	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2019	2	De 1000 a 4999 trabajadores	Leves	1	22130	Jaca
2019	2	De 1000 a 4999 trabajadores	Leves	1	22158	Monzón
2019	1	De 1000 a 4999 trabajadores	Leves	1	44013	Alcañiz
2019	3	De 1000 a 4999 trabajadores	Leves	1	44216	Teruel
2019	6	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2019	3	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2019	13	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2019	13	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2019	15	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2019	682	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2018	1	De 1000 a 4999 trabajadores	Leves	1	22112	Fraga
2018	3	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2018	2	De 1000 a 4999 trabajadores	Leves	1	44013	Alcañiz
2018	2	De 1000 a 4999 trabajadores	Leves	1	44216	Teruel
2018	10	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2018	2	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2018	3	De 1000 a 4999 trabajadores	Leves	1	50089	Cuarte de Huerva
2018	14	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2018	9	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2018	4	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2018	807	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2017	1	De 1000 a 4999 trabajadores	Leves	1	22048	Barbastro
2017	1	De 1000 a 4999 trabajadores	Leves	1	22112	Fraga
2017	3	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2017	1	De 1000 a 4999 trabajadores	Leves	1	22130	Jaca
2017	1	De 1000 a 4999 trabajadores	Leves	1	22158	Monzón
2017	2	De 1000 a 4999 trabajadores	Leves	1	44216	Teruel
2017	1	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2017	5	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2017	1	De 1000 a 4999 trabajadores	Leves	1	50089	Cuarte de Huerva
2017	18	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2017	6	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2017	7	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2017	800	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2016	1	De 1000 a 4999 trabajadores	Leves	1	22048	Barbastro
2016	1	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2016	2	De 1000 a 4999 trabajadores	Leves	1	22158	Monzón
2016	6	De 1000 a 4999 trabajadores	Leves	1	44216	Teruel
2016	4	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2016	2	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2016	3	De 1000 a 4999 trabajadores	Leves	1	50089	Cuarte de Huerva
2016	7	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2016	6	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2016	5	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2016	850	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2015	1	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2015	1	De 1000 a 4999 trabajadores	Leves	1	22130	Jaca
2015	1	De 1000 a 4999 trabajadores	Leves	1	44216	Teruel
2015	4	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2015	3	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2015	1	De 1000 a 4999 trabajadores	Leves	1	50089	Cuarte de Huerva
2015	8	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2015	6	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2015	3	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2015	856	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2014	2	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2014	3	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2014	1	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2014	9	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2014	4	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2014	744	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2013	1	De 1000 a 4999 trabajadores	Leves	1	22130	Jaca
2013	1	De 1000 a 4999 trabajadores	Leves	1	44216	Teruel
2013	8	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2013	2	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2013	3	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2013	4	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2013	691	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2012	1	De 1000 a 4999 trabajadores	Leves	1	22048	Barbastro
2012	2	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2012	1	De 1000 a 4999 trabajadores	Leves	1	22130	Jaca
2012	2	De 1000 a 4999 trabajadores	Leves	1	44013	Alcañiz
2012	7	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2012	3	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2012	5	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2012	9	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2012	4	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2012	555	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2011	1	De 1000 a 4999 trabajadores	Leves	1	22048	Barbastro
2011	1	De 1000 a 4999 trabajadores	Leves	1	22112	Fraga
2011	3	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2011	2	De 1000 a 4999 trabajadores	Leves	1	22130	Jaca
2011	1	De 1000 a 4999 trabajadores	Leves	1	22158	Monzón
2011	6	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2011	2	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2011	2	De 1000 a 4999 trabajadores	Leves	1	50089	Cuarte de Huerva
2011	8	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2011	1	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2011	3	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2011	686	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2010	2	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2010	2	De 1000 a 4999 trabajadores	Leves	1	44013	Alcañiz
2010	3	De 1000 a 4999 trabajadores	Leves	1	44216	Teruel
2010	9	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2010	6	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2010	1	De 1000 a 4999 trabajadores	Leves	1	50089	Cuarte de Huerva
2010	5	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2010	2	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2010	731	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2009	9	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2009	1	De 1000 a 4999 trabajadores	Leves	1	44013	Alcañiz
2009	2	De 1000 a 4999 trabajadores	Leves	1	44216	Teruel
2009	5	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2009	9	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2009	1	De 1000 a 4999 trabajadores	Leves	1	50089	Cuarte de Huerva
2009	6	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2009	1	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2009	2	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2009	789	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2008	11	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2008	1	De 1000 a 4999 trabajadores	Leves	1	44216	Teruel
2008	15	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2008	8	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2008	2	De 1000 a 4999 trabajadores	Leves	1	50089	Cuarte de Huerva
2008	10	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2008	14	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2008	7	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2008	928	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2007	1	De 1000 a 4999 trabajadores	Leves	1	22112	Fraga
2007	1	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2007	1	De 1000 a 4999 trabajadores	Leves	1	22130	Jaca
2007	1	De 1000 a 4999 trabajadores	Leves	1	44216	Teruel
2007	19	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2007	4	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2007	3	De 1000 a 4999 trabajadores	Leves	1	50089	Cuarte de Huerva
2007	11	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2007	23	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2007	11	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2007	843	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2006	4	De 1000 a 4999 trabajadores	Leves	1	44013	Alcañiz
2006	11	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2006	2	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2006	5	De 1000 a 4999 trabajadores	Leves	1	50089	Cuarte de Huerva
2006	10	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2006	21	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2006	8	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2006	820	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2005	2	De 1000 a 4999 trabajadores	Leves	1	22130	Jaca
2005	3	De 1000 a 4999 trabajadores	Leves	1	44013	Alcañiz
2005	1	De 1000 a 4999 trabajadores	Leves	1	44216	Teruel
2005	13	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2005	6	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2005	2	De 1000 a 4999 trabajadores	Leves	1	50089	Cuarte de Huerva
2005	11	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2005	9	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2005	8	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2005	811	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2004	1	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2004	1	De 1000 a 4999 trabajadores	Leves	1	22130	Jaca
2004	13	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2004	6	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2004	2	De 1000 a 4999 trabajadores	Leves	1	50089	Cuarte de Huerva
2004	12	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2004	13	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2004	4	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2004	799	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2003	1	De 1000 a 4999 trabajadores	Leves	1	22048	Barbastro
2003	2	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2003	1	De 1000 a 4999 trabajadores	Leves	1	44013	Alcañiz
2003	24	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2003	3	De 1000 a 4999 trabajadores	Leves	1	50089	Cuarte de Huerva
2003	14	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2003	24	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2003	6	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2003	850	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2020	2	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2019	1	De 1000 a 4999 trabajadores	Graves o muy graves	2	50095	Ejea de los Caballeros
2019	6	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2018	3	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2017	2	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2015	1	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2014	2	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2013	4	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2012	2	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2010	2	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2009	2	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2008	3	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2007	1	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2006	5	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2005	1	De 1000 a 4999 trabajadores	Graves o muy graves	2	50095	Ejea de los Caballeros
2005	4	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2004	14	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2003	11	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2019	1	De 1000 a 4999 trabajadores	Mortales	3	50297	Zaragoza
2016	1	De 1000 a 4999 trabajadores	Mortales	3	50297	Zaragoza
2014	1	De 1000 a 4999 trabajadores	Mortales	3	50297	Zaragoza
2009	1	De 1000 a 4999 trabajadores	Mortales	3	50297	Zaragoza
2006	1	De 1000 a 4999 trabajadores	Mortales	3	50297	Zaragoza
2005	1	De 1000 a 4999 trabajadores	Mortales	3	50297	Zaragoza
2003	1	De 1000 a 4999 trabajadores	Mortales	3	50297	Zaragoza
