Municipio código	Municipio nombre	Condición socioeconómica código	Condición socioeconómica	Sexo	Personas residentes viviendas familiares
44189	Pozondón	2	Empresarios agrarios sin asalariados	Mujeres	2
44189	Pozondón	5	Resto de trabajadores de explotaciones agrarias	Hombres	1
44189	Pozondón	8	Empresarios no agrarios sin asalariados	Hombres	4
44189	Pozondón	8	Empresarios no agrarios sin asalariados	Mujeres	1
44189	Pozondón	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Hombres	1
44189	Pozondón	13	Resto del personal administrativo y comercial	Hombres	1
44189	Pozondón	14	Resto del personal de los servicios	Hombres	1
44189	Pozondón	14	Resto del personal de los servicios	Mujeres	1
44189	Pozondón	16	Operarios cualificados y especializados de establecimientos no agrarios	Mujeres	1
44190	Pozuel del Campo	2	Empresarios agrarios sin asalariados	Hombres	9
44190	Pozuel del Campo	2	Empresarios agrarios sin asalariados	Mujeres	5
44190	Pozuel del Campo	5	Resto de trabajadores de explotaciones agrarias	Mujeres	1
44190	Pozuel del Campo	7	Empresarios no agrarios con asalariados	Hombres	1
44190	Pozuel del Campo	8	Empresarios no agrarios sin asalariados	Hombres	1
44190	Pozuel del Campo	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Hombres	2
44190	Pozuel del Campo	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Mujeres	1
44190	Pozuel del Campo	13	Resto del personal administrativo y comercial	Mujeres	1
44190	Pozuel del Campo	14	Resto del personal de los servicios	Mujeres	5
44190	Pozuel del Campo	15	Contramaestres y capataces de establecimientos no agrarios	Hombres	2
44190	Pozuel del Campo	16	Operarios cualificados y especializados de establecimientos no agrarios	Hombres	3
44190	Pozuel del Campo	17	Operarios sin especialización de establecimientos no agrarios	Hombres	1
44191	Puebla de Híjar (La)	1	Empresarios agrarios con asalariados	Hombres	6
44191	Puebla de Híjar (La)	2	Empresarios agrarios sin asalariados	Hombres	20
44191	Puebla de Híjar (La)	2	Empresarios agrarios sin asalariados	Mujeres	5
44191	Puebla de Híjar (La)	3	Miembros de cooperativas agrarias	Mujeres	2
44191	Puebla de Híjar (La)	5	Resto de trabajadores de explotaciones agrarias	Hombres	6
44191	Puebla de Híjar (La)	5	Resto de trabajadores de explotaciones agrarias	Mujeres	3
44191	Puebla de Híjar (La)	6	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta propia, con o sin asalariados	Hombres	5
44191	Puebla de Híjar (La)	6	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta propia, con o sin asalariados	Mujeres	2
44191	Puebla de Híjar (La)	7	Empresarios no agrarios con asalariados	Hombres	20
44191	Puebla de Híjar (La)	7	Empresarios no agrarios con asalariados	Mujeres	5
44191	Puebla de Híjar (La)	8	Empresarios no agrarios sin asalariados	Hombres	35
44191	Puebla de Híjar (La)	8	Empresarios no agrarios sin asalariados	Mujeres	15
44191	Puebla de Híjar (La)	9	Miembros de cooperativas no agrarias	Mujeres	1
44191	Puebla de Híjar (La)	10	Directores y gerentes de establecimientos no agrarios, altos funcionarios de la administración pública, comunidades autónomas y corporaciones locales	Hombres	2
44191	Puebla de Híjar (La)	10	Directores y gerentes de establecimientos no agrarios, altos funcionarios de la administración pública, comunidades autónomas y corporaciones locales	Mujeres	1
44191	Puebla de Híjar (La)	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Hombres	13
44191	Puebla de Híjar (La)	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Mujeres	10
44191	Puebla de Híjar (La)	13	Resto del personal administrativo y comercial	Hombres	21
44191	Puebla de Híjar (La)	13	Resto del personal administrativo y comercial	Mujeres	24
44191	Puebla de Híjar (La)	14	Resto del personal de los servicios	Hombres	3
44191	Puebla de Híjar (La)	14	Resto del personal de los servicios	Mujeres	15
44191	Puebla de Híjar (La)	15	Contramaestres y capataces de establecimientos no agrarios	Hombres	10
44191	Puebla de Híjar (La)	16	Operarios cualificados y especializados de establecimientos no agrarios	Hombres	71
44191	Puebla de Híjar (La)	16	Operarios cualificados y especializados de establecimientos no agrarios	Mujeres	37
44191	Puebla de Híjar (La)	17	Operarios sin especialización de establecimientos no agrarios	Hombres	41
44191	Puebla de Híjar (La)	17	Operarios sin especialización de establecimientos no agrarios	Mujeres	3
44191	Puebla de Híjar (La)	18	Profesionales de las fuerzas armadas	Hombres	1
44192	Puebla de Valverde (La)	1	Empresarios agrarios con asalariados	Hombres	5
44192	Puebla de Valverde (La)	2	Empresarios agrarios sin asalariados	Hombres	20
44192	Puebla de Valverde (La)	2	Empresarios agrarios sin asalariados	Mujeres	3
44192	Puebla de Valverde (La)	5	Resto de trabajadores de explotaciones agrarias	Hombres	7
44192	Puebla de Valverde (La)	6	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta propia, con o sin asalariados	Hombres	3
44192	Puebla de Valverde (La)	6	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta propia, con o sin asalariados	Mujeres	1
44192	Puebla de Valverde (La)	7	Empresarios no agrarios con asalariados	Hombres	9
44192	Puebla de Valverde (La)	7	Empresarios no agrarios con asalariados	Mujeres	4
44192	Puebla de Valverde (La)	8	Empresarios no agrarios sin asalariados	Hombres	9
44192	Puebla de Valverde (La)	8	Empresarios no agrarios sin asalariados	Mujeres	5
44192	Puebla de Valverde (La)	10	Directores y gerentes de establecimientos no agrarios, altos funcionarios de la administración pública, comunidades autónomas y corporaciones locales	Hombres	2
44192	Puebla de Valverde (La)	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Hombres	12
44192	Puebla de Valverde (La)	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Mujeres	8
44192	Puebla de Valverde (La)	13	Resto del personal administrativo y comercial	Hombres	13
44192	Puebla de Valverde (La)	13	Resto del personal administrativo y comercial	Mujeres	17
44192	Puebla de Valverde (La)	14	Resto del personal de los servicios	Hombres	4
44192	Puebla de Valverde (La)	14	Resto del personal de los servicios	Mujeres	20
44192	Puebla de Valverde (La)	16	Operarios cualificados y especializados de establecimientos no agrarios	Hombres	36
44192	Puebla de Valverde (La)	16	Operarios cualificados y especializados de establecimientos no agrarios	Mujeres	7
44192	Puebla de Valverde (La)	17	Operarios sin especialización de establecimientos no agrarios	Hombres	4
44193	Puertomingalvo	1	Empresarios agrarios con asalariados	Hombres	1
44193	Puertomingalvo	2	Empresarios agrarios sin asalariados	Hombres	13
44193	Puertomingalvo	2	Empresarios agrarios sin asalariados	Mujeres	4
44193	Puertomingalvo	7	Empresarios no agrarios con asalariados	Hombres	2
44193	Puertomingalvo	8	Empresarios no agrarios sin asalariados	Hombres	4
44193	Puertomingalvo	8	Empresarios no agrarios sin asalariados	Mujeres	4
44193	Puertomingalvo	9	Miembros de cooperativas no agrarias	Hombres	4
44193	Puertomingalvo	9	Miembros de cooperativas no agrarias	Mujeres	1
44193	Puertomingalvo	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Hombres	2
44193	Puertomingalvo	13	Resto del personal administrativo y comercial	Hombres	1
44193	Puertomingalvo	13	Resto del personal administrativo y comercial	Mujeres	4
44193	Puertomingalvo	14	Resto del personal de los servicios	Hombres	1
44193	Puertomingalvo	14	Resto del personal de los servicios	Mujeres	4
44193	Puertomingalvo	16	Operarios cualificados y especializados de establecimientos no agrarios	Hombres	10
44193	Puertomingalvo	16	Operarios cualificados y especializados de establecimientos no agrarios	Mujeres	4
44193	Puertomingalvo	17	Operarios sin especialización de establecimientos no agrarios	Hombres	4
44194	Ráfales	2	Empresarios agrarios sin asalariados	Hombres	20
44194	Ráfales	2	Empresarios agrarios sin asalariados	Mujeres	11
44194	Ráfales	7	Empresarios no agrarios con asalariados	Hombres	3
44194	Ráfales	8	Empresarios no agrarios sin asalariados	Mujeres	3
44194	Ráfales	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Hombres	2
44194	Ráfales	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Mujeres	3
44194	Ráfales	13	Resto del personal administrativo y comercial	Hombres	1
44194	Ráfales	13	Resto del personal administrativo y comercial	Mujeres	2
44194	Ráfales	14	Resto del personal de los servicios	Hombres	2
44194	Ráfales	14	Resto del personal de los servicios	Mujeres	2
44194	Ráfales	16	Operarios cualificados y especializados de establecimientos no agrarios	Hombres	8
44194	Ráfales	17	Operarios sin especialización de establecimientos no agrarios	Hombres	7
44194	Ráfales	19	No clasificables por condicion socioeconómica	Mujeres	4
44195	Rillo	1	Empresarios agrarios con asalariados	Hombres	1
44195	Rillo	2	Empresarios agrarios sin asalariados	Hombres	10
44195	Rillo	2	Empresarios agrarios sin asalariados	Mujeres	1
44195	Rillo	5	Resto de trabajadores de explotaciones agrarias	Hombres	2
44195	Rillo	6	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta propia, con o sin asalariados	Hombres	1
44195	Rillo	8	Empresarios no agrarios sin asalariados	Hombres	2
44195	Rillo	8	Empresarios no agrarios sin asalariados	Mujeres	1
44195	Rillo	10	Directores y gerentes de establecimientos no agrarios, altos funcionarios de la administración pública, comunidades autónomas y corporaciones locales	Hombres	1
44195	Rillo	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Hombres	1
44195	Rillo	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Mujeres	2
44195	Rillo	12	Profesionales en ocupaciones exclusivas de la administración pública	Hombres	1
44195	Rillo	13	Resto del personal administrativo y comercial	Hombres	1
44195	Rillo	13	Resto del personal administrativo y comercial	Mujeres	3
44195	Rillo	14	Resto del personal de los servicios	Mujeres	2
44195	Rillo	16	Operarios cualificados y especializados de establecimientos no agrarios	Hombres	7
44195	Rillo	16	Operarios cualificados y especializados de establecimientos no agrarios	Mujeres	1
44196	Riodeva	2	Empresarios agrarios sin asalariados	Hombres	3
44196	Riodeva	2	Empresarios agrarios sin asalariados	Mujeres	1
44196	Riodeva	8	Empresarios no agrarios sin asalariados	Hombres	4
44196	Riodeva	8	Empresarios no agrarios sin asalariados	Mujeres	5
44196	Riodeva	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Hombres	1
44196	Riodeva	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Mujeres	3
44196	Riodeva	13	Resto del personal administrativo y comercial	Hombres	2
44196	Riodeva	13	Resto del personal administrativo y comercial	Mujeres	6
44196	Riodeva	14	Resto del personal de los servicios	Hombres	1
44196	Riodeva	14	Resto del personal de los servicios	Mujeres	4
44196	Riodeva	15	Contramaestres y capataces de establecimientos no agrarios	Hombres	1
44196	Riodeva	16	Operarios cualificados y especializados de establecimientos no agrarios	Hombres	24
44197	Ródenas	2	Empresarios agrarios sin asalariados	Hombres	6
44197	Ródenas	2	Empresarios agrarios sin asalariados	Mujeres	3
44197	Ródenas	5	Resto de trabajadores de explotaciones agrarias	Hombres	1
44197	Ródenas	6	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta propia, con o sin asalariados	Mujeres	1
44197	Ródenas	7	Empresarios no agrarios con asalariados	Hombres	2
44197	Ródenas	8	Empresarios no agrarios sin asalariados	Mujeres	1
44197	Ródenas	13	Resto del personal administrativo y comercial	Mujeres	2
44197	Ródenas	15	Contramaestres y capataces de establecimientos no agrarios	Hombres	1
44197	Ródenas	16	Operarios cualificados y especializados de establecimientos no agrarios	Hombres	3
44197	Ródenas	16	Operarios cualificados y especializados de establecimientos no agrarios	Mujeres	1
44198	Royuela	1	Empresarios agrarios con asalariados	Hombres	5
44198	Royuela	2	Empresarios agrarios sin asalariados	Hombres	13
44198	Royuela	2	Empresarios agrarios sin asalariados	Mujeres	2
44198	Royuela	5	Resto de trabajadores de explotaciones agrarias	Hombres	4
44198	Royuela	6	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta propia, con o sin asalariados	Hombres	2
44198	Royuela	7	Empresarios no agrarios con asalariados	Hombres	3
44198	Royuela	7	Empresarios no agrarios con asalariados	Mujeres	1
44198	Royuela	8	Empresarios no agrarios sin asalariados	Hombres	7
44198	Royuela	8	Empresarios no agrarios sin asalariados	Mujeres	4
44198	Royuela	10	Directores y gerentes de establecimientos no agrarios, altos funcionarios de la administración pública, comunidades autónomas y corporaciones locales	Mujeres	1
44198	Royuela	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Hombres	4
44198	Royuela	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Mujeres	4
44198	Royuela	13	Resto del personal administrativo y comercial	Hombres	9
44198	Royuela	13	Resto del personal administrativo y comercial	Mujeres	5
44198	Royuela	14	Resto del personal de los servicios	Hombres	1
44198	Royuela	14	Resto del personal de los servicios	Mujeres	7
44198	Royuela	16	Operarios cualificados y especializados de establecimientos no agrarios	Hombres	17
44198	Royuela	16	Operarios cualificados y especializados de establecimientos no agrarios	Mujeres	3
44198	Royuela	17	Operarios sin especialización de establecimientos no agrarios	Hombres	5
44198	Royuela	17	Operarios sin especialización de establecimientos no agrarios	Mujeres	3
44199	Rubiales	2	Empresarios agrarios sin asalariados	Hombres	2
44199	Rubiales	2	Empresarios agrarios sin asalariados	Mujeres	1
44199	Rubiales	6	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta propia, con o sin asalariados	Mujeres	1
44199	Rubiales	8	Empresarios no agrarios sin asalariados	Hombres	1
44199	Rubiales	8	Empresarios no agrarios sin asalariados	Mujeres	1
44199	Rubiales	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Hombres	2
44199	Rubiales	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Mujeres	1
44199	Rubiales	13	Resto del personal administrativo y comercial	Hombres	3
44199	Rubiales	13	Resto del personal administrativo y comercial	Mujeres	1
44199	Rubiales	16	Operarios cualificados y especializados de establecimientos no agrarios	Hombres	1
44200	Rubielos de la Cérida	2	Empresarios agrarios sin asalariados	Hombres	9
44200	Rubielos de la Cérida	2	Empresarios agrarios sin asalariados	Mujeres	1
44200	Rubielos de la Cérida	7	Empresarios no agrarios con asalariados	Hombres	1
44200	Rubielos de la Cérida	7	Empresarios no agrarios con asalariados	Mujeres	1
44200	Rubielos de la Cérida	13	Resto del personal administrativo y comercial	Mujeres	2
