Comarca código	Comarca nombre	Edad	Sexo	Estado civil	Personas residentes viviendas familiares
19	Bajo Aragón-Caspe / Baix Aragó-Casp	45 a 49	Hombres	Casados/as	333
19	Bajo Aragón-Caspe / Baix Aragó-Casp	45 a 49	Hombres	Viudos/as	1
19	Bajo Aragón-Caspe / Baix Aragó-Casp	45 a 49	Hombres	Separados/as	5
19	Bajo Aragón-Caspe / Baix Aragó-Casp	45 a 49	Hombres	Divorciados/as	9
19	Bajo Aragón-Caspe / Baix Aragó-Casp	45 a 49	Mujeres	Solteros/as	26
19	Bajo Aragón-Caspe / Baix Aragó-Casp	45 a 49	Mujeres	Casados/as	319
19	Bajo Aragón-Caspe / Baix Aragó-Casp	45 a 49	Mujeres	Viudos/as	11
19	Bajo Aragón-Caspe / Baix Aragó-Casp	45 a 49	Mujeres	Separados/as	4
19	Bajo Aragón-Caspe / Baix Aragó-Casp	45 a 49	Mujeres	Divorciados/as	8
19	Bajo Aragón-Caspe / Baix Aragó-Casp	50 a 54	Hombres	Solteros/as	52
19	Bajo Aragón-Caspe / Baix Aragó-Casp	50 a 54	Hombres	Casados/as	325
19	Bajo Aragón-Caspe / Baix Aragó-Casp	50 a 54	Hombres	Viudos/as	8
19	Bajo Aragón-Caspe / Baix Aragó-Casp	50 a 54	Hombres	Separados/as	6
19	Bajo Aragón-Caspe / Baix Aragó-Casp	50 a 54	Hombres	Divorciados/as	2
19	Bajo Aragón-Caspe / Baix Aragó-Casp	50 a 54	Mujeres	Solteros/as	45
19	Bajo Aragón-Caspe / Baix Aragó-Casp	50 a 54	Mujeres	Casados/as	344
19	Bajo Aragón-Caspe / Baix Aragó-Casp	50 a 54	Mujeres	Viudos/as	24
19	Bajo Aragón-Caspe / Baix Aragó-Casp	50 a 54	Mujeres	Separados/as	10
19	Bajo Aragón-Caspe / Baix Aragó-Casp	50 a 54	Mujeres	Divorciados/as	3
19	Bajo Aragón-Caspe / Baix Aragó-Casp	55 a 59	Hombres	Solteros/as	45
19	Bajo Aragón-Caspe / Baix Aragó-Casp	55 a 59	Hombres	Casados/as	288
19	Bajo Aragón-Caspe / Baix Aragó-Casp	55 a 59	Hombres	Viudos/as	11
19	Bajo Aragón-Caspe / Baix Aragó-Casp	55 a 59	Hombres	Separados/as	3
19	Bajo Aragón-Caspe / Baix Aragó-Casp	55 a 59	Hombres	Divorciados/as	1
19	Bajo Aragón-Caspe / Baix Aragó-Casp	55 a 59	Mujeres	Solteros/as	18
19	Bajo Aragón-Caspe / Baix Aragó-Casp	55 a 59	Mujeres	Casados/as	290
19	Bajo Aragón-Caspe / Baix Aragó-Casp	55 a 59	Mujeres	Viudos/as	33
19	Bajo Aragón-Caspe / Baix Aragó-Casp	55 a 59	Mujeres	Divorciados/as	6
19	Bajo Aragón-Caspe / Baix Aragó-Casp	60 a 64	Hombres	Solteros/as	57
19	Bajo Aragón-Caspe / Baix Aragó-Casp	60 a 64	Hombres	Casados/as	276
19	Bajo Aragón-Caspe / Baix Aragó-Casp	60 a 64	Hombres	Viudos/as	6
19	Bajo Aragón-Caspe / Baix Aragó-Casp	60 a 64	Hombres	Separados/as	4
19	Bajo Aragón-Caspe / Baix Aragó-Casp	60 a 64	Hombres	Divorciados/as	1
19	Bajo Aragón-Caspe / Baix Aragó-Casp	60 a 64	Mujeres	Solteros/as	17
19	Bajo Aragón-Caspe / Baix Aragó-Casp	60 a 64	Mujeres	Casados/as	270
19	Bajo Aragón-Caspe / Baix Aragó-Casp	60 a 64	Mujeres	Viudos/as	41
19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 a 69	Hombres	Solteros/as	58
19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 a 69	Hombres	Casados/as	343
19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 a 69	Hombres	Viudos/as	21
19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 a 69	Hombres	Separados/as	1
19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 a 69	Hombres	Divorciados/as	1
19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 a 69	Mujeres	Solteros/as	23
19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 a 69	Mujeres	Casados/as	317
19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 a 69	Mujeres	Viudos/as	101
19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 a 69	Mujeres	Separados/as	3
19	Bajo Aragón-Caspe / Baix Aragó-Casp	70 a 74	Hombres	Solteros/as	53
19	Bajo Aragón-Caspe / Baix Aragó-Casp	70 a 74	Hombres	Casados/as	316
19	Bajo Aragón-Caspe / Baix Aragó-Casp	70 a 74	Hombres	Viudos/as	37
19	Bajo Aragón-Caspe / Baix Aragó-Casp	70 a 74	Hombres	Separados/as	3
19	Bajo Aragón-Caspe / Baix Aragó-Casp	70 a 74	Mujeres	Solteros/as	38
19	Bajo Aragón-Caspe / Baix Aragó-Casp	70 a 74	Mujeres	Casados/as	285
19	Bajo Aragón-Caspe / Baix Aragó-Casp	70 a 74	Mujeres	Viudos/as	134
19	Bajo Aragón-Caspe / Baix Aragó-Casp	70 a 74	Mujeres	Separados/as	1
19	Bajo Aragón-Caspe / Baix Aragó-Casp	70 a 74	Mujeres	Divorciados/as	2
19	Bajo Aragón-Caspe / Baix Aragó-Casp	75 a 79	Hombres	Solteros/as	45
19	Bajo Aragón-Caspe / Baix Aragó-Casp	75 a 79	Hombres	Casados/as	257
19	Bajo Aragón-Caspe / Baix Aragó-Casp	75 a 79	Hombres	Viudos/as	45
19	Bajo Aragón-Caspe / Baix Aragó-Casp	75 a 79	Hombres	Separados/as	1
19	Bajo Aragón-Caspe / Baix Aragó-Casp	75 a 79	Hombres	Divorciados/as	1
19	Bajo Aragón-Caspe / Baix Aragó-Casp	75 a 79	Mujeres	Solteros/as	39
19	Bajo Aragón-Caspe / Baix Aragó-Casp	75 a 79	Mujeres	Casados/as	199
19	Bajo Aragón-Caspe / Baix Aragó-Casp	75 a 79	Mujeres	Viudos/as	191
19	Bajo Aragón-Caspe / Baix Aragó-Casp	80 a 84	Hombres	Solteros/as	16
19	Bajo Aragón-Caspe / Baix Aragó-Casp	80 a 84	Hombres	Casados/as	151
19	Bajo Aragón-Caspe / Baix Aragó-Casp	80 a 84	Hombres	Viudos/as	43
19	Bajo Aragón-Caspe / Baix Aragó-Casp	80 a 84	Mujeres	Solteros/as	25
19	Bajo Aragón-Caspe / Baix Aragó-Casp	80 a 84	Mujeres	Casados/as	80
19	Bajo Aragón-Caspe / Baix Aragó-Casp	80 a 84	Mujeres	Viudos/as	175
19	Bajo Aragón-Caspe / Baix Aragó-Casp	85 a 90	Hombres	Solteros/as	10
19	Bajo Aragón-Caspe / Baix Aragó-Casp	85 a 90	Hombres	Casados/as	41
19	Bajo Aragón-Caspe / Baix Aragó-Casp	85 a 90	Hombres	Viudos/as	38
19	Bajo Aragón-Caspe / Baix Aragó-Casp	85 a 90	Mujeres	Solteros/as	8
19	Bajo Aragón-Caspe / Baix Aragó-Casp	85 a 90	Mujeres	Casados/as	21
19	Bajo Aragón-Caspe / Baix Aragó-Casp	85 a 90	Mujeres	Viudos/as	126
19	Bajo Aragón-Caspe / Baix Aragó-Casp	90 ó más	Hombres	Solteros/as	1
19	Bajo Aragón-Caspe / Baix Aragó-Casp	90 ó más	Hombres	Casados/as	20
19	Bajo Aragón-Caspe / Baix Aragó-Casp	90 ó más	Hombres	Viudos/as	34
19	Bajo Aragón-Caspe / Baix Aragó-Casp	90 ó más	Mujeres	Solteros/as	1
19	Bajo Aragón-Caspe / Baix Aragó-Casp	90 ó más	Mujeres	Casados/as	3
19	Bajo Aragón-Caspe / Baix Aragó-Casp	90 ó más	Mujeres	Viudos/as	73
20	Comunidad de Calatayud	16 a 19	Hombres	Solteros/as	717
20	Comunidad de Calatayud	16 a 19	Hombres	Casados/as	5
20	Comunidad de Calatayud	16 a 19	Mujeres	Solteros/as	674
20	Comunidad de Calatayud	16 a 19	Mujeres	Casados/as	7
20	Comunidad de Calatayud	20 a 24	Hombres	Solteros/as	1173
20	Comunidad de Calatayud	20 a 24	Hombres	Casados/as	22
20	Comunidad de Calatayud	20 a 24	Mujeres	Solteros/as	1047
20	Comunidad de Calatayud	20 a 24	Mujeres	Casados/as	101
20	Comunidad de Calatayud	20 a 24	Mujeres	Viudos/as	1
20	Comunidad de Calatayud	20 a 24	Mujeres	Separados/as	4
20	Comunidad de Calatayud	20 a 24	Mujeres	Divorciados/as	1
20	Comunidad de Calatayud	25 a 29	Hombres	Solteros/as	1146
20	Comunidad de Calatayud	25 a 29	Hombres	Casados/as	289
20	Comunidad de Calatayud	25 a 29	Hombres	Separados/as	11
20	Comunidad de Calatayud	25 a 29	Hombres	Divorciados/as	2
20	Comunidad de Calatayud	25 a 29	Mujeres	Solteros/as	751
20	Comunidad de Calatayud	25 a 29	Mujeres	Casados/as	455
20	Comunidad de Calatayud	25 a 29	Mujeres	Viudos/as	5
20	Comunidad de Calatayud	25 a 29	Mujeres	Separados/as	17
20	Comunidad de Calatayud	25 a 29	Mujeres	Divorciados/as	7
20	Comunidad de Calatayud	30 a 34	Hombres	Solteros/as	766
20	Comunidad de Calatayud	30 a 34	Hombres	Casados/as	778
20	Comunidad de Calatayud	30 a 34	Hombres	Viudos/as	2
20	Comunidad de Calatayud	30 a 34	Hombres	Separados/as	14
20	Comunidad de Calatayud	30 a 34	Hombres	Divorciados/as	9
20	Comunidad de Calatayud	30 a 34	Mujeres	Solteros/as	342
20	Comunidad de Calatayud	30 a 34	Mujeres	Casados/as	911
20	Comunidad de Calatayud	30 a 34	Mujeres	Viudos/as	8
20	Comunidad de Calatayud	30 a 34	Mujeres	Separados/as	27
20	Comunidad de Calatayud	30 a 34	Mujeres	Divorciados/as	25
20	Comunidad de Calatayud	35 a 39	Hombres	Solteros/as	456
20	Comunidad de Calatayud	35 a 39	Hombres	Casados/as	969
20	Comunidad de Calatayud	35 a 39	Hombres	Viudos/as	1
20	Comunidad de Calatayud	35 a 39	Hombres	Separados/as	31
20	Comunidad de Calatayud	35 a 39	Hombres	Divorciados/as	20
20	Comunidad de Calatayud	35 a 39	Mujeres	Solteros/as	215
20	Comunidad de Calatayud	35 a 39	Mujeres	Casados/as	963
20	Comunidad de Calatayud	35 a 39	Mujeres	Viudos/as	18
20	Comunidad de Calatayud	35 a 39	Mujeres	Separados/as	31
20	Comunidad de Calatayud	35 a 39	Mujeres	Divorciados/as	15
20	Comunidad de Calatayud	40 a 44	Hombres	Solteros/as	297
20	Comunidad de Calatayud	40 a 44	Hombres	Casados/as	922
20	Comunidad de Calatayud	40 a 44	Hombres	Viudos/as	6
20	Comunidad de Calatayud	40 a 44	Hombres	Separados/as	25
20	Comunidad de Calatayud	40 a 44	Hombres	Divorciados/as	17
20	Comunidad de Calatayud	40 a 44	Mujeres	Solteros/as	153
20	Comunidad de Calatayud	40 a 44	Mujeres	Casados/as	912
20	Comunidad de Calatayud	40 a 44	Mujeres	Viudos/as	23
20	Comunidad de Calatayud	40 a 44	Mujeres	Separados/as	41
20	Comunidad de Calatayud	40 a 44	Mujeres	Divorciados/as	18
20	Comunidad de Calatayud	45 a 49	Hombres	Solteros/as	257
20	Comunidad de Calatayud	45 a 49	Hombres	Casados/as	797
20	Comunidad de Calatayud	45 a 49	Hombres	Viudos/as	8
20	Comunidad de Calatayud	45 a 49	Hombres	Separados/as	23
20	Comunidad de Calatayud	45 a 49	Hombres	Divorciados/as	14
20	Comunidad de Calatayud	45 a 49	Mujeres	Solteros/as	90
20	Comunidad de Calatayud	45 a 49	Mujeres	Casados/as	732
20	Comunidad de Calatayud	45 a 49	Mujeres	Viudos/as	24
20	Comunidad de Calatayud	45 a 49	Mujeres	Separados/as	32
20	Comunidad de Calatayud	45 a 49	Mujeres	Divorciados/as	15
20	Comunidad de Calatayud	50 a 54	Hombres	Solteros/as	211
20	Comunidad de Calatayud	50 a 54	Hombres	Casados/as	783
20	Comunidad de Calatayud	50 a 54	Hombres	Viudos/as	7
20	Comunidad de Calatayud	50 a 54	Hombres	Separados/as	26
20	Comunidad de Calatayud	50 a 54	Hombres	Divorciados/as	8
20	Comunidad de Calatayud	50 a 54	Mujeres	Solteros/as	81
20	Comunidad de Calatayud	50 a 54	Mujeres	Casados/as	838
20	Comunidad de Calatayud	50 a 54	Mujeres	Viudos/as	58
20	Comunidad de Calatayud	50 a 54	Mujeres	Separados/as	15
20	Comunidad de Calatayud	50 a 54	Mujeres	Divorciados/as	13
20	Comunidad de Calatayud	55 a 59	Hombres	Solteros/as	210
20	Comunidad de Calatayud	55 a 59	Hombres	Casados/as	824
20	Comunidad de Calatayud	55 a 59	Hombres	Viudos/as	12
20	Comunidad de Calatayud	55 a 59	Hombres	Separados/as	12
20	Comunidad de Calatayud	55 a 59	Hombres	Divorciados/as	11
20	Comunidad de Calatayud	55 a 59	Mujeres	Solteros/as	78
20	Comunidad de Calatayud	55 a 59	Mujeres	Casados/as	893
20	Comunidad de Calatayud	55 a 59	Mujeres	Viudos/as	108
20	Comunidad de Calatayud	55 a 59	Mujeres	Separados/as	19
20	Comunidad de Calatayud	55 a 59	Mujeres	Divorciados/as	8
20	Comunidad de Calatayud	60 a 64	Hombres	Solteros/as	217
20	Comunidad de Calatayud	60 a 64	Hombres	Casados/as	810
20	Comunidad de Calatayud	60 a 64	Hombres	Viudos/as	30
20	Comunidad de Calatayud	60 a 64	Hombres	Separados/as	13
20	Comunidad de Calatayud	60 a 64	Hombres	Divorciados/as	8
20	Comunidad de Calatayud	60 a 64	Mujeres	Solteros/as	68
20	Comunidad de Calatayud	60 a 64	Mujeres	Casados/as	817
20	Comunidad de Calatayud	60 a 64	Mujeres	Viudos/as	148
20	Comunidad de Calatayud	60 a 64	Mujeres	Separados/as	5
20	Comunidad de Calatayud	60 a 64	Mujeres	Divorciados/as	3
20	Comunidad de Calatayud	65 a 69	Hombres	Solteros/as	317
20	Comunidad de Calatayud	65 a 69	Hombres	Casados/as	1099
20	Comunidad de Calatayud	65 a 69	Hombres	Viudos/as	71
20	Comunidad de Calatayud	65 a 69	Hombres	Separados/as	9
20	Comunidad de Calatayud	65 a 69	Hombres	Divorciados/as	2
20	Comunidad de Calatayud	65 a 69	Mujeres	Solteros/as	123
20	Comunidad de Calatayud	65 a 69	Mujeres	Casados/as	1004
20	Comunidad de Calatayud	65 a 69	Mujeres	Viudos/as	293
20	Comunidad de Calatayud	65 a 69	Mujeres	Separados/as	8
20	Comunidad de Calatayud	70 a 74	Hombres	Solteros/as	250
20	Comunidad de Calatayud	70 a 74	Hombres	Casados/as	1097
20	Comunidad de Calatayud	70 a 74	Hombres	Viudos/as	129
20	Comunidad de Calatayud	70 a 74	Hombres	Separados/as	11
20	Comunidad de Calatayud	70 a 74	Hombres	Divorciados/as	1
20	Comunidad de Calatayud	70 a 74	Mujeres	Solteros/as	147
20	Comunidad de Calatayud	70 a 74	Mujeres	Casados/as	979
20	Comunidad de Calatayud	70 a 74	Mujeres	Viudos/as	446
20	Comunidad de Calatayud	70 a 74	Mujeres	Separados/as	8
20	Comunidad de Calatayud	70 a 74	Mujeres	Divorciados/as	2
20	Comunidad de Calatayud	75 a 79	Hombres	Solteros/as	139
20	Comunidad de Calatayud	75 a 79	Hombres	Casados/as	822
20	Comunidad de Calatayud	75 a 79	Hombres	Viudos/as	180
20	Comunidad de Calatayud	75 a 79	Hombres	Separados/as	5
20	Comunidad de Calatayud	75 a 79	Hombres	Divorciados/as	1
20	Comunidad de Calatayud	75 a 79	Mujeres	Solteros/as	174
20	Comunidad de Calatayud	75 a 79	Mujeres	Casados/as	672
20	Comunidad de Calatayud	75 a 79	Mujeres	Viudos/as	586
20	Comunidad de Calatayud	75 a 79	Mujeres	Separados/as	6
20	Comunidad de Calatayud	80 a 84	Hombres	Solteros/as	61
20	Comunidad de Calatayud	80 a 84	Hombres	Casados/as	423
20	Comunidad de Calatayud	80 a 84	Hombres	Viudos/as	117
20	Comunidad de Calatayud	80 a 84	Hombres	Separados/as	7
20	Comunidad de Calatayud	80 a 84	Hombres	Divorciados/as	1
20	Comunidad de Calatayud	80 a 84	Mujeres	Solteros/as	138
20	Comunidad de Calatayud	80 a 84	Mujeres	Casados/as	274
20	Comunidad de Calatayud	80 a 84	Mujeres	Viudos/as	550
20	Comunidad de Calatayud	80 a 84	Mujeres	Separados/as	2
20	Comunidad de Calatayud	80 a 84	Mujeres	Divorciados/as	1
20	Comunidad de Calatayud	85 a 90	Hombres	Solteros/as	17
20	Comunidad de Calatayud	85 a 90	Hombres	Casados/as	163
20	Comunidad de Calatayud	85 a 90	Hombres	Viudos/as	90
20	Comunidad de Calatayud	85 a 90	Hombres	Separados/as	2
20	Comunidad de Calatayud	85 a 90	Hombres	Divorciados/as	1
20	Comunidad de Calatayud	85 a 90	Mujeres	Solteros/as	75
20	Comunidad de Calatayud	85 a 90	Mujeres	Casados/as	83
20	Comunidad de Calatayud	85 a 90	Mujeres	Viudos/as	392
20	Comunidad de Calatayud	85 a 90	Mujeres	Separados/as	1
20	Comunidad de Calatayud	90 ó más	Hombres	Solteros/as	9
20	Comunidad de Calatayud	90 ó más	Hombres	Casados/as	49
20	Comunidad de Calatayud	90 ó más	Hombres	Viudos/as	78
20	Comunidad de Calatayud	90 ó más	Mujeres	Solteros/as	34
20	Comunidad de Calatayud	90 ó más	Mujeres	Casados/as	24
20	Comunidad de Calatayud	90 ó más	Mujeres	Viudos/as	254
20	Comunidad de Calatayud	90 ó más	Mujeres	Separados/as	1
21	Campo de Cariñena	16 a 19	Hombres	Solteros/as	195
21	Campo de Cariñena	16 a 19	Hombres	Casados/as	1
21	Campo de Cariñena	16 a 19	Mujeres	Solteros/as	167
21	Campo de Cariñena	16 a 19	Mujeres	Casados/as	1
21	Campo de Cariñena	20 a 24	Hombres	Solteros/as	358
21	Campo de Cariñena	20 a 24	Hombres	Casados/as	17
21	Campo de Cariñena	20 a 24	Mujeres	Solteros/as	269
21	Campo de Cariñena	20 a 24	Mujeres	Casados/as	18
21	Campo de Cariñena	20 a 24	Mujeres	Separados/as	1
21	Campo de Cariñena	25 a 29	Hombres	Solteros/as	357
21	Campo de Cariñena	25 a 29	Hombres	Casados/as	106
21	Campo de Cariñena	25 a 29	Mujeres	Solteros/as	174
21	Campo de Cariñena	25 a 29	Mujeres	Casados/as	144
21	Campo de Cariñena	25 a 29	Mujeres	Separados/as	2
21	Campo de Cariñena	25 a 29	Mujeres	Divorciados/as	7
21	Campo de Cariñena	30 a 34	Hombres	Solteros/as	214
21	Campo de Cariñena	30 a 34	Hombres	Casados/as	233
21	Campo de Cariñena	30 a 34	Hombres	Viudos/as	1
21	Campo de Cariñena	30 a 34	Mujeres	Solteros/as	85
21	Campo de Cariñena	30 a 34	Mujeres	Casados/as	224
21	Campo de Cariñena	30 a 34	Mujeres	Viudos/as	1
21	Campo de Cariñena	30 a 34	Mujeres	Separados/as	4
21	Campo de Cariñena	30 a 34	Mujeres	Divorciados/as	2
21	Campo de Cariñena	35 a 39	Hombres	Solteros/as	143
21	Campo de Cariñena	35 a 39	Hombres	Casados/as	305
21	Campo de Cariñena	35 a 39	Hombres	Viudos/as	1
21	Campo de Cariñena	35 a 39	Hombres	Separados/as	5
21	Campo de Cariñena	35 a 39	Hombres	Divorciados/as	6
21	Campo de Cariñena	35 a 39	Mujeres	Solteros/as	56
21	Campo de Cariñena	35 a 39	Mujeres	Casados/as	256
21	Campo de Cariñena	35 a 39	Mujeres	Viudos/as	6
21	Campo de Cariñena	35 a 39	Mujeres	Separados/as	8
21	Campo de Cariñena	35 a 39	Mujeres	Divorciados/as	1
21	Campo de Cariñena	40 a 44	Hombres	Solteros/as	105
21	Campo de Cariñena	40 a 44	Hombres	Casados/as	283
21	Campo de Cariñena	40 a 44	Hombres	Viudos/as	2
21	Campo de Cariñena	40 a 44	Hombres	Separados/as	9
21	Campo de Cariñena	40 a 44	Hombres	Divorciados/as	3
21	Campo de Cariñena	40 a 44	Mujeres	Solteros/as	33
21	Campo de Cariñena	40 a 44	Mujeres	Casados/as	279
21	Campo de Cariñena	40 a 44	Mujeres	Viudos/as	10
21	Campo de Cariñena	40 a 44	Mujeres	Separados/as	2
21	Campo de Cariñena	40 a 44	Mujeres	Divorciados/as	6
21	Campo de Cariñena	45 a 49	Hombres	Solteros/as	68
21	Campo de Cariñena	45 a 49	Hombres	Casados/as	249
21	Campo de Cariñena	45 a 49	Hombres	Viudos/as	2
21	Campo de Cariñena	45 a 49	Hombres	Separados/as	7
21	Campo de Cariñena	45 a 49	Hombres	Divorciados/as	3
21	Campo de Cariñena	45 a 49	Mujeres	Solteros/as	27
21	Campo de Cariñena	45 a 49	Mujeres	Casados/as	216
21	Campo de Cariñena	45 a 49	Mujeres	Viudos/as	9
21	Campo de Cariñena	45 a 49	Mujeres	Separados/as	2
21	Campo de Cariñena	45 a 49	Mujeres	Divorciados/as	5
21	Campo de Cariñena	50 a 54	Hombres	Solteros/as	66
21	Campo de Cariñena	50 a 54	Hombres	Casados/as	228
21	Campo de Cariñena	50 a 54	Hombres	Viudos/as	2
21	Campo de Cariñena	50 a 54	Hombres	Separados/as	4
21	Campo de Cariñena	50 a 54	Hombres	Divorciados/as	9
21	Campo de Cariñena	50 a 54	Mujeres	Solteros/as	17
21	Campo de Cariñena	50 a 54	Mujeres	Casados/as	189
21	Campo de Cariñena	50 a 54	Mujeres	Viudos/as	11
21	Campo de Cariñena	50 a 54	Mujeres	Separados/as	1
21	Campo de Cariñena	50 a 54	Mujeres	Divorciados/as	3
21	Campo de Cariñena	55 a 59	Hombres	Solteros/as	57
21	Campo de Cariñena	55 a 59	Hombres	Casados/as	203
21	Campo de Cariñena	55 a 59	Hombres	Viudos/as	6
21	Campo de Cariñena	55 a 59	Hombres	Separados/as	2
21	Campo de Cariñena	55 a 59	Hombres	Divorciados/as	2
21	Campo de Cariñena	55 a 59	Mujeres	Solteros/as	10
21	Campo de Cariñena	55 a 59	Mujeres	Casados/as	220
21	Campo de Cariñena	55 a 59	Mujeres	Viudos/as	28
21	Campo de Cariñena	55 a 59	Mujeres	Separados/as	2
21	Campo de Cariñena	55 a 59	Mujeres	Divorciados/as	1
21	Campo de Cariñena	60 a 64	Hombres	Solteros/as	53
21	Campo de Cariñena	60 a 64	Hombres	Casados/as	213
21	Campo de Cariñena	60 a 64	Hombres	Viudos/as	7
21	Campo de Cariñena	60 a 64	Hombres	Separados/as	2
21	Campo de Cariñena	60 a 64	Hombres	Divorciados/as	3
21	Campo de Cariñena	60 a 64	Mujeres	Solteros/as	18
21	Campo de Cariñena	60 a 64	Mujeres	Casados/as	228
21	Campo de Cariñena	60 a 64	Mujeres	Viudos/as	21
21	Campo de Cariñena	60 a 64	Mujeres	Separados/as	1
21	Campo de Cariñena	65 a 69	Hombres	Solteros/as	70
21	Campo de Cariñena	65 a 69	Hombres	Casados/as	283
21	Campo de Cariñena	65 a 69	Hombres	Viudos/as	16
21	Campo de Cariñena	65 a 69	Mujeres	Solteros/as	17
21	Campo de Cariñena	65 a 69	Mujeres	Casados/as	269
21	Campo de Cariñena	65 a 69	Mujeres	Viudos/as	60
21	Campo de Cariñena	65 a 69	Mujeres	Separados/as	1
21	Campo de Cariñena	70 a 74	Hombres	Solteros/as	60
21	Campo de Cariñena	70 a 74	Hombres	Casados/as	313
21	Campo de Cariñena	70 a 74	Hombres	Viudos/as	25
21	Campo de Cariñena	70 a 74	Hombres	Separados/as	1
21	Campo de Cariñena	70 a 74	Mujeres	Solteros/as	25
21	Campo de Cariñena	70 a 74	Mujeres	Casados/as	288
21	Campo de Cariñena	70 a 74	Mujeres	Viudos/as	120
21	Campo de Cariñena	75 a 79	Hombres	Solteros/as	26
21	Campo de Cariñena	75 a 79	Hombres	Casados/as	195
21	Campo de Cariñena	75 a 79	Hombres	Viudos/as	42
21	Campo de Cariñena	75 a 79	Mujeres	Solteros/as	20
21	Campo de Cariñena	75 a 79	Mujeres	Casados/as	149
21	Campo de Cariñena	75 a 79	Mujeres	Viudos/as	162
21	Campo de Cariñena	75 a 79	Mujeres	Divorciados/as	1
21	Campo de Cariñena	80 a 84	Hombres	Solteros/as	15
21	Campo de Cariñena	80 a 84	Hombres	Casados/as	113
21	Campo de Cariñena	80 a 84	Hombres	Viudos/as	28
21	Campo de Cariñena	80 a 84	Mujeres	Solteros/as	13
21	Campo de Cariñena	80 a 84	Mujeres	Casados/as	66
21	Campo de Cariñena	80 a 84	Mujeres	Viudos/as	112
21	Campo de Cariñena	80 a 84	Mujeres	Separados/as	2
21	Campo de Cariñena	85 a 90	Hombres	Solteros/as	1
21	Campo de Cariñena	85 a 90	Hombres	Casados/as	29
21	Campo de Cariñena	85 a 90	Hombres	Viudos/as	30
21	Campo de Cariñena	85 a 90	Mujeres	Solteros/as	6
21	Campo de Cariñena	85 a 90	Mujeres	Casados/as	18
21	Campo de Cariñena	85 a 90	Mujeres	Viudos/as	76
21	Campo de Cariñena	90 ó más	Hombres	Solteros/as	2
21	Campo de Cariñena	90 ó más	Hombres	Casados/as	15
21	Campo de Cariñena	90 ó más	Hombres	Viudos/as	18
21	Campo de Cariñena	90 ó más	Mujeres	Solteros/as	2
21	Campo de Cariñena	90 ó más	Mujeres	Casados/as	3
21	Campo de Cariñena	90 ó más	Mujeres	Viudos/as	62
22	Campo de Belchite	16 a 19	Hombres	Solteros/as	86
22	Campo de Belchite	16 a 19	Mujeres	Solteros/as	60
22	Campo de Belchite	16 a 19	Mujeres	Casados/as	1
22	Campo de Belchite	20 a 24	Hombres	Solteros/as	127
22	Campo de Belchite	20 a 24	Hombres	Casados/as	3
22	Campo de Belchite	20 a 24	Mujeres	Solteros/as	106
22	Campo de Belchite	20 a 24	Mujeres	Casados/as	15
22	Campo de Belchite	25 a 29	Hombres	Solteros/as	139
22	Campo de Belchite	25 a 29	Hombres	Casados/as	51
22	Campo de Belchite	25 a 29	Mujeres	Solteros/as	97
22	Campo de Belchite	25 a 29	Mujeres	Casados/as	69
22	Campo de Belchite	30 a 34	Hombres	Solteros/as	80
22	Campo de Belchite	30 a 34	Hombres	Casados/as	99
22	Campo de Belchite	30 a 34	Hombres	Divorciados/as	2
22	Campo de Belchite	30 a 34	Mujeres	Solteros/as	42
22	Campo de Belchite	30 a 34	Mujeres	Casados/as	119
22	Campo de Belchite	30 a 34	Mujeres	Divorciados/as	3
22	Campo de Belchite	35 a 39	Hombres	Solteros/as	63
22	Campo de Belchite	35 a 39	Hombres	Casados/as	155
22	Campo de Belchite	35 a 39	Hombres	Separados/as	3
22	Campo de Belchite	35 a 39	Hombres	Divorciados/as	2
22	Campo de Belchite	35 a 39	Mujeres	Solteros/as	27
22	Campo de Belchite	35 a 39	Mujeres	Casados/as	119
22	Campo de Belchite	35 a 39	Mujeres	Viudos/as	2
22	Campo de Belchite	40 a 44	Hombres	Solteros/as	50
22	Campo de Belchite	40 a 44	Hombres	Casados/as	108
22	Campo de Belchite	40 a 44	Hombres	Separados/as	1
22	Campo de Belchite	40 a 44	Mujeres	Solteros/as	15
22	Campo de Belchite	40 a 44	Mujeres	Casados/as	95
22	Campo de Belchite	40 a 44	Mujeres	Viudos/as	1
22	Campo de Belchite	40 a 44	Mujeres	Separados/as	2
22	Campo de Belchite	40 a 44	Mujeres	Divorciados/as	2
22	Campo de Belchite	45 a 49	Hombres	Solteros/as	33
22	Campo de Belchite	45 a 49	Hombres	Casados/as	86
22	Campo de Belchite	45 a 49	Hombres	Viudos/as	2
22	Campo de Belchite	45 a 49	Hombres	Separados/as	2
22	Campo de Belchite	45 a 49	Hombres	Divorciados/as	3
22	Campo de Belchite	45 a 49	Mujeres	Solteros/as	18
22	Campo de Belchite	45 a 49	Mujeres	Casados/as	107
