Municipio código	Municipio nombre	Edad	Ocupación agraria	Sexo	Personas
50001	Abanto	b) >=35 a <55 años	Jefe explotación agraria	Hombre	5
50001	Abanto	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
50001	Abanto	c) >=55 años	Jefe explotación agraria	Hombre	9
50001	Abanto	c) >=55 años	Jefe explotación agraria	Mujer	1
50002	Acered	a) <35 años	Jefe explotación agraria	Hombre	4
50002	Acered	b) >=35 a <55 años	Jefe explotación agraria	Hombre	14
50002	Acered	b) >=35 a <55 años	Jefe explotación agraria	Mujer	6
50002	Acered	c) >=55 años	Jefe explotación agraria	Hombre	45
50002	Acered	c) >=55 años	Jefe explotación agraria	Mujer	6
50003	Agón	a) <35 años	Jefe explotación agraria	Hombre	6
50003	Agón	a) <35 años	Jefe explotación agraria	Mujer	2
50003	Agón	b) >=35 a <55 años	Jefe explotación agraria	Hombre	15
50003	Agón	b) >=35 a <55 años	Jefe explotación agraria	Mujer	4
50003	Agón	c) >=55 años	Jefe explotación agraria	Hombre	8
50003	Agón	c) >=55 años	Jefe explotación agraria	Mujer	2
50004	Aguarón	a) <35 años	Jefe explotación agraria	Hombre	8
50004	Aguarón	a) <35 años	Jefe explotación agraria	Mujer	1
50004	Aguarón	b) >=35 a <55 años	Jefe explotación agraria	Hombre	77
50004	Aguarón	b) >=35 a <55 años	Jefe explotación agraria	Mujer	22
50004	Aguarón	c) >=55 años	Jefe explotación agraria	Hombre	93
50004	Aguarón	c) >=55 años	Jefe explotación agraria	Mujer	17
50005	Aguilón	a) <35 años	Jefe explotación agraria	Hombre	1
50005	Aguilón	b) >=35 a <55 años	Jefe explotación agraria	Hombre	20
50005	Aguilón	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50005	Aguilón	c) >=55 años	Jefe explotación agraria	Hombre	35
50005	Aguilón	c) >=55 años	Jefe explotación agraria	Mujer	6
50006	Ainzón	a) <35 años	Jefe explotación agraria	Hombre	7
50006	Ainzón	a) <35 años	Jefe explotación agraria	Mujer	1
50006	Ainzón	b) >=35 a <55 años	Jefe explotación agraria	Hombre	61
50006	Ainzón	b) >=35 a <55 años	Jefe explotación agraria	Mujer	7
50006	Ainzón	c) >=55 años	Jefe explotación agraria	Hombre	64
50006	Ainzón	c) >=55 años	Jefe explotación agraria	Mujer	15
50007	Aladrén	b) >=35 a <55 años	Jefe explotación agraria	Mujer	3
50007	Aladrén	c) >=55 años	Jefe explotación agraria	Hombre	26
50007	Aladrén	c) >=55 años	Jefe explotación agraria	Mujer	2
50008	Alagón	a) <35 años	Jefe explotación agraria	Hombre	3
50008	Alagón	a) <35 años	Jefe explotación agraria	Mujer	2
50008	Alagón	b) >=35 a <55 años	Jefe explotación agraria	Hombre	51
50008	Alagón	b) >=35 a <55 años	Jefe explotación agraria	Mujer	3
50008	Alagón	c) >=55 años	Jefe explotación agraria	Hombre	95
50008	Alagón	c) >=55 años	Jefe explotación agraria	Mujer	8
50009	Alarba	a) <35 años	Jefe explotación agraria	Hombre	1
50009	Alarba	b) >=35 a <55 años	Jefe explotación agraria	Hombre	15
50009	Alarba	b) >=35 a <55 años	Jefe explotación agraria	Mujer	6
50009	Alarba	c) >=55 años	Jefe explotación agraria	Hombre	16
50009	Alarba	c) >=55 años	Jefe explotación agraria	Mujer	2
50010	Alberite de San Juan	b) >=35 a <55 años	Jefe explotación agraria	Hombre	5
50010	Alberite de San Juan	b) >=35 a <55 años	Jefe explotación agraria	Mujer	7
50010	Alberite de San Juan	c) >=55 años	Jefe explotación agraria	Hombre	10
50010	Alberite de San Juan	c) >=55 años	Jefe explotación agraria	Mujer	1
50011	Albeta	a) <35 años	Jefe explotación agraria	Hombre	1
50011	Albeta	b) >=35 a <55 años	Jefe explotación agraria	Hombre	2
50011	Albeta	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50011	Albeta	c) >=55 años	Jefe explotación agraria	Hombre	8
50012	Alborge	a) <35 años	Jefe explotación agraria	Hombre	1
50012	Alborge	b) >=35 a <55 años	Jefe explotación agraria	Hombre	1
50012	Alborge	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50012	Alborge	c) >=55 años	Jefe explotación agraria	Hombre	1
50012	Alborge	c) >=55 años	Jefe explotación agraria	Mujer	2
50013	Alcalá de Ebro	a) <35 años	Jefe explotación agraria	Hombre	1
50013	Alcalá de Ebro	b) >=35 a <55 años	Jefe explotación agraria	Hombre	11
50013	Alcalá de Ebro	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50013	Alcalá de Ebro	c) >=55 años	Jefe explotación agraria	Hombre	25
50013	Alcalá de Ebro	c) >=55 años	Jefe explotación agraria	Mujer	3
50014	Alcalá de Moncayo	a) <35 años	Jefe explotación agraria	Hombre	1
50014	Alcalá de Moncayo	b) >=35 a <55 años	Jefe explotación agraria	Hombre	6
50014	Alcalá de Moncayo	c) >=55 años	Jefe explotación agraria	Hombre	30
50014	Alcalá de Moncayo	c) >=55 años	Jefe explotación agraria	Mujer	4
50015	Alconchel de Ariza	a) <35 años	Jefe explotación agraria	Hombre	5
50015	Alconchel de Ariza	b) >=35 a <55 años	Jefe explotación agraria	Hombre	12
50015	Alconchel de Ariza	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50015	Alconchel de Ariza	c) >=55 años	Jefe explotación agraria	Hombre	9
50016	Aldehuela de Liestos	a) <35 años	Jefe explotación agraria	Hombre	1
50016	Aldehuela de Liestos	b) >=35 a <55 años	Jefe explotación agraria	Hombre	6
50016	Aldehuela de Liestos	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
50016	Aldehuela de Liestos	c) >=55 años	Jefe explotación agraria	Hombre	8
50016	Aldehuela de Liestos	c) >=55 años	Jefe explotación agraria	Mujer	1
50017	Alfajarín	a) <35 años	Jefe explotación agraria	Hombre	3
50017	Alfajarín	a) <35 años	Jefe explotación agraria	Mujer	1
50017	Alfajarín	b) >=35 a <55 años	Jefe explotación agraria	Hombre	44
50017	Alfajarín	b) >=35 a <55 años	Jefe explotación agraria	Mujer	4
50017	Alfajarín	c) >=55 años	Jefe explotación agraria	Hombre	58
50017	Alfajarín	c) >=55 años	Jefe explotación agraria	Mujer	3
50018	Alfamén	a) <35 años	Jefe explotación agraria	Hombre	12
50018	Alfamén	b) >=35 a <55 años	Jefe explotación agraria	Hombre	115
50018	Alfamén	b) >=35 a <55 años	Jefe explotación agraria	Mujer	25
50018	Alfamén	c) >=55 años	Jefe explotación agraria	Hombre	124
50018	Alfamén	c) >=55 años	Jefe explotación agraria	Mujer	21
50019	Alforque	a) <35 años	Jefe explotación agraria	Mujer	1
50019	Alforque	b) >=35 a <55 años	Jefe explotación agraria	Hombre	1
50019	Alforque	c) >=55 años	Jefe explotación agraria	Hombre	3
50019	Alforque	c) >=55 años	Jefe explotación agraria	Mujer	2
50020	Alhama de Aragón	a) <35 años	Jefe explotación agraria	Hombre	5
50020	Alhama de Aragón	b) >=35 a <55 años	Jefe explotación agraria	Hombre	6
50020	Alhama de Aragón	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50020	Alhama de Aragón	c) >=55 años	Jefe explotación agraria	Hombre	17
50021	Almochuel	a) <35 años	Jefe explotación agraria	Hombre	2
50021	Almochuel	b) >=35 a <55 años	Jefe explotación agraria	Hombre	2
50021	Almochuel	c) >=55 años	Jefe explotación agraria	Hombre	4
50021	Almochuel	c) >=55 años	Jefe explotación agraria	Mujer	2
50022	Almolda (La)	a) <35 años	Jefe explotación agraria	Hombre	6
50022	Almolda (La)	b) >=35 a <55 años	Jefe explotación agraria	Hombre	56
50022	Almolda (La)	b) >=35 a <55 años	Jefe explotación agraria	Mujer	10
50022	Almolda (La)	c) >=55 años	Jefe explotación agraria	Hombre	61
50022	Almolda (La)	c) >=55 años	Jefe explotación agraria	Mujer	12
50023	Almonacid de la Cuba	a) <35 años	Jefe explotación agraria	Hombre	5
50023	Almonacid de la Cuba	b) >=35 a <55 años	Jefe explotación agraria	Hombre	27
50023	Almonacid de la Cuba	b) >=35 a <55 años	Jefe explotación agraria	Mujer	3
50023	Almonacid de la Cuba	c) >=55 años	Jefe explotación agraria	Hombre	41
50023	Almonacid de la Cuba	c) >=55 años	Jefe explotación agraria	Mujer	3
50024	Almonacid de la Sierra	a) <35 años	Jefe explotación agraria	Hombre	12
50024	Almonacid de la Sierra	b) >=35 a <55 años	Jefe explotación agraria	Hombre	75
50024	Almonacid de la Sierra	b) >=35 a <55 años	Jefe explotación agraria	Mujer	13
50024	Almonacid de la Sierra	c) >=55 años	Jefe explotación agraria	Hombre	99
50024	Almonacid de la Sierra	c) >=55 años	Jefe explotación agraria	Mujer	15
50025	Almunia de Doña Godina (La)	a) <35 años	Jefe explotación agraria	Hombre	13
50025	Almunia de Doña Godina (La)	a) <35 años	Jefe explotación agraria	Mujer	3
50025	Almunia de Doña Godina (La)	b) >=35 a <55 años	Jefe explotación agraria	Hombre	135
50025	Almunia de Doña Godina (La)	b) >=35 a <55 años	Jefe explotación agraria	Mujer	10
50025	Almunia de Doña Godina (La)	c) >=55 años	Jefe explotación agraria	Hombre	199
50025	Almunia de Doña Godina (La)	c) >=55 años	Jefe explotación agraria	Mujer	18
50026	Alpartir	a) <35 años	Jefe explotación agraria	Hombre	2
50026	Alpartir	a) <35 años	Jefe explotación agraria	Mujer	1
50026	Alpartir	b) >=35 a <55 años	Jefe explotación agraria	Hombre	40
50026	Alpartir	b) >=35 a <55 años	Jefe explotación agraria	Mujer	9
50026	Alpartir	c) >=55 años	Jefe explotación agraria	Hombre	98
50026	Alpartir	c) >=55 años	Jefe explotación agraria	Mujer	14
50027	Ambel	a) <35 años	Jefe explotación agraria	Hombre	8
50027	Ambel	a) <35 años	Jefe explotación agraria	Mujer	1
50027	Ambel	b) >=35 a <55 años	Jefe explotación agraria	Hombre	41
50027	Ambel	b) >=35 a <55 años	Jefe explotación agraria	Mujer	6
50027	Ambel	c) >=55 años	Jefe explotación agraria	Hombre	53
50027	Ambel	c) >=55 años	Jefe explotación agraria	Mujer	8
50028	Anento	a) <35 años	Jefe explotación agraria	Hombre	2
50028	Anento	b) >=35 a <55 años	Jefe explotación agraria	Hombre	7
50028	Anento	c) >=55 años	Jefe explotación agraria	Hombre	12
50028	Anento	c) >=55 años	Jefe explotación agraria	Mujer	1
50029	Aniñón	a) <35 años	Jefe explotación agraria	Hombre	8
50029	Aniñón	a) <35 años	Jefe explotación agraria	Mujer	2
50029	Aniñón	b) >=35 a <55 años	Jefe explotación agraria	Hombre	54
50029	Aniñón	b) >=35 a <55 años	Jefe explotación agraria	Mujer	28
50029	Aniñón	c) >=55 años	Jefe explotación agraria	Hombre	70
50029	Aniñón	c) >=55 años	Jefe explotación agraria	Mujer	23
50030	Añón de Moncayo	b) >=35 a <55 años	Jefe explotación agraria	Hombre	13
50030	Añón de Moncayo	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50030	Añón de Moncayo	c) >=55 años	Jefe explotación agraria	Hombre	11
50030	Añón de Moncayo	c) >=55 años	Jefe explotación agraria	Mujer	3
50031	Aranda de Moncayo	a) <35 años	Jefe explotación agraria	Hombre	4
50031	Aranda de Moncayo	a) <35 años	Jefe explotación agraria	Mujer	1
50031	Aranda de Moncayo	b) >=35 a <55 años	Jefe explotación agraria	Hombre	6
50031	Aranda de Moncayo	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
50031	Aranda de Moncayo	c) >=55 años	Jefe explotación agraria	Hombre	28
50031	Aranda de Moncayo	c) >=55 años	Jefe explotación agraria	Mujer	6
50032	Arándiga	a) <35 años	Jefe explotación agraria	Hombre	2
50032	Arándiga	b) >=35 a <55 años	Jefe explotación agraria	Hombre	28
50032	Arándiga	b) >=35 a <55 años	Jefe explotación agraria	Mujer	3
50032	Arándiga	c) >=55 años	Jefe explotación agraria	Hombre	49
50032	Arándiga	c) >=55 años	Jefe explotación agraria	Mujer	7
50033	Ardisa	b) >=35 a <55 años	Jefe explotación agraria	Hombre	5
50033	Ardisa	c) >=55 años	Jefe explotación agraria	Hombre	9
50033	Ardisa	c) >=55 años	Jefe explotación agraria	Mujer	2
50034	Ariza	a) <35 años	Jefe explotación agraria	Hombre	6
50034	Ariza	b) >=35 a <55 años	Jefe explotación agraria	Hombre	22
50034	Ariza	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
50034	Ariza	c) >=55 años	Jefe explotación agraria	Hombre	29
50034	Ariza	c) >=55 años	Jefe explotación agraria	Mujer	5
50035	Artieda	a) <35 años	Jefe explotación agraria	Hombre	3
50035	Artieda	b) >=35 a <55 años	Jefe explotación agraria	Hombre	3
50035	Artieda	c) >=55 años	Jefe explotación agraria	Hombre	4
50036	Asín	b) >=35 a <55 años	Jefe explotación agraria	Hombre	3
50036	Asín	c) >=55 años	Jefe explotación agraria	Hombre	5
50036	Asín	c) >=55 años	Jefe explotación agraria	Mujer	2
50037	Atea	b) >=35 a <55 años	Jefe explotación agraria	Hombre	18
50037	Atea	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50037	Atea	c) >=55 años	Jefe explotación agraria	Hombre	45
50037	Atea	c) >=55 años	Jefe explotación agraria	Mujer	11
50038	Ateca	a) <35 años	Jefe explotación agraria	Hombre	1
50038	Ateca	b) >=35 a <55 años	Jefe explotación agraria	Hombre	37
50038	Ateca	b) >=35 a <55 años	Jefe explotación agraria	Mujer	7
50038	Ateca	c) >=55 años	Jefe explotación agraria	Hombre	66
50038	Ateca	c) >=55 años	Jefe explotación agraria	Mujer	2
50039	Azuara	a) <35 años	Jefe explotación agraria	Hombre	6
50039	Azuara	b) >=35 a <55 años	Jefe explotación agraria	Hombre	40
50039	Azuara	b) >=35 a <55 años	Jefe explotación agraria	Mujer	7
50039	Azuara	c) >=55 años	Jefe explotación agraria	Hombre	60
50039	Azuara	c) >=55 años	Jefe explotación agraria	Mujer	15
50040	Badules	a) <35 años	Jefe explotación agraria	Hombre	1
50040	Badules	b) >=35 a <55 años	Jefe explotación agraria	Hombre	13
50040	Badules	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
50040	Badules	c) >=55 años	Jefe explotación agraria	Hombre	8
50040	Badules	c) >=55 años	Jefe explotación agraria	Mujer	2
50041	Bagüés	b) >=35 a <55 años	Jefe explotación agraria	Hombre	1
50041	Bagüés	c) >=55 años	Jefe explotación agraria	Hombre	7
50041	Bagüés	c) >=55 años	Jefe explotación agraria	Mujer	2
50042	Balconchán	a) <35 años	Jefe explotación agraria	Hombre	2
50042	Balconchán	b) >=35 a <55 años	Jefe explotación agraria	Hombre	3
50042	Balconchán	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
50042	Balconchán	c) >=55 años	Jefe explotación agraria	Hombre	5
50042	Balconchán	c) >=55 años	Jefe explotación agraria	Mujer	3
50043	Bárboles	a) <35 años	Jefe explotación agraria	Hombre	2
50043	Bárboles	a) <35 años	Jefe explotación agraria	Mujer	1
50043	Bárboles	b) >=35 a <55 años	Jefe explotación agraria	Hombre	13
50043	Bárboles	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50043	Bárboles	c) >=55 años	Jefe explotación agraria	Hombre	25
50043	Bárboles	c) >=55 años	Jefe explotación agraria	Mujer	3
50044	Bardallur	a) <35 años	Jefe explotación agraria	Hombre	1
50044	Bardallur	a) <35 años	Jefe explotación agraria	Mujer	1
50044	Bardallur	b) >=35 a <55 años	Jefe explotación agraria	Hombre	20
50044	Bardallur	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
50044	Bardallur	c) >=55 años	Jefe explotación agraria	Hombre	32
50044	Bardallur	c) >=55 años	Jefe explotación agraria	Mujer	5
50045	Belchite	a) <35 años	Jefe explotación agraria	Hombre	13
50045	Belchite	a) <35 años	Jefe explotación agraria	Mujer	2
50045	Belchite	b) >=35 a <55 años	Jefe explotación agraria	Hombre	127
50045	Belchite	b) >=35 a <55 años	Jefe explotación agraria	Mujer	18
50045	Belchite	c) >=55 años	Jefe explotación agraria	Hombre	165
50045	Belchite	c) >=55 años	Jefe explotación agraria	Mujer	39
50046	Belmonte de Gracián	a) <35 años	Jefe explotación agraria	Hombre	2
50046	Belmonte de Gracián	b) >=35 a <55 años	Jefe explotación agraria	Hombre	11
50046	Belmonte de Gracián	b) >=35 a <55 años	Jefe explotación agraria	Mujer	5
50046	Belmonte de Gracián	c) >=55 años	Jefe explotación agraria	Hombre	32
50046	Belmonte de Gracián	c) >=55 años	Jefe explotación agraria	Mujer	4
50047	Berdejo	b) >=35 a <55 años	Jefe explotación agraria	Hombre	2
50047	Berdejo	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50048	Berrueco	a) <35 años	Jefe explotación agraria	Hombre	1
50048	Berrueco	b) >=35 a <55 años	Jefe explotación agraria	Hombre	4
50048	Berrueco	c) >=55 años	Jefe explotación agraria	Hombre	7
50048	Berrueco	c) >=55 años	Jefe explotación agraria	Mujer	4
50050	Bijuesca	a) <35 años	Jefe explotación agraria	Hombre	1
50050	Bijuesca	b) >=35 a <55 años	Jefe explotación agraria	Hombre	8
50050	Bijuesca	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50050	Bijuesca	c) >=55 años	Jefe explotación agraria	Hombre	8
50051	Biota	a) <35 años	Jefe explotación agraria	Hombre	15
50051	Biota	a) <35 años	Jefe explotación agraria	Mujer	2
50051	Biota	b) >=35 a <55 años	Jefe explotación agraria	Hombre	65
50051	Biota	b) >=35 a <55 años	Jefe explotación agraria	Mujer	15
50051	Biota	c) >=55 años	Jefe explotación agraria	Hombre	77
50051	Biota	c) >=55 años	Jefe explotación agraria	Mujer	24
50052	Bisimbre	a) <35 años	Jefe explotación agraria	Hombre	3
50052	Bisimbre	b) >=35 a <55 años	Jefe explotación agraria	Hombre	7
50052	Bisimbre	c) >=55 años	Jefe explotación agraria	Hombre	11
50053	Boquiñeni	b) >=35 a <55 años	Jefe explotación agraria	Hombre	31
50053	Boquiñeni	b) >=35 a <55 años	Jefe explotación agraria	Mujer	7
50053	Boquiñeni	c) >=55 años	Jefe explotación agraria	Hombre	35
50053	Boquiñeni	c) >=55 años	Jefe explotación agraria	Mujer	8
50054	Bordalba	a) <35 años	Jefe explotación agraria	Hombre	2
50054	Bordalba	b) >=35 a <55 años	Jefe explotación agraria	Hombre	4
50054	Bordalba	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50054	Bordalba	c) >=55 años	Jefe explotación agraria	Hombre	10
50054	Bordalba	c) >=55 años	Jefe explotación agraria	Mujer	1
50055	Borja	a) <35 años	Jefe explotación agraria	Hombre	16
50055	Borja	a) <35 años	Jefe explotación agraria	Mujer	2
50055	Borja	b) >=35 a <55 años	Jefe explotación agraria	Hombre	101
50055	Borja	b) >=35 a <55 años	Jefe explotación agraria	Mujer	22
50055	Borja	c) >=55 años	Jefe explotación agraria	Hombre	153
50055	Borja	c) >=55 años	Jefe explotación agraria	Mujer	22
50056	Botorrita	b) >=35 a <55 años	Jefe explotación agraria	Hombre	6
50056	Botorrita	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50056	Botorrita	c) >=55 años	Jefe explotación agraria	Hombre	14
50056	Botorrita	c) >=55 años	Jefe explotación agraria	Mujer	2
50057	Brea de Aragón	a) <35 años	Jefe explotación agraria	Mujer	1
50057	Brea de Aragón	b) >=35 a <55 años	Jefe explotación agraria	Hombre	8
50057	Brea de Aragón	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50057	Brea de Aragón	c) >=55 años	Jefe explotación agraria	Hombre	26
50057	Brea de Aragón	c) >=55 años	Jefe explotación agraria	Mujer	4
50058	Bubierca	a) <35 años	Jefe explotación agraria	Hombre	1
50058	Bubierca	a) <35 años	Jefe explotación agraria	Mujer	1
50058	Bubierca	b) >=35 a <55 años	Jefe explotación agraria	Hombre	3
50058	Bubierca	c) >=55 años	Jefe explotación agraria	Hombre	7
50059	Bujaraloz	a) <35 años	Jefe explotación agraria	Hombre	16
50059	Bujaraloz	b) >=35 a <55 años	Jefe explotación agraria	Hombre	67
50059	Bujaraloz	b) >=35 a <55 años	Jefe explotación agraria	Mujer	22
