Año	Inscripción comarca código	Inscripción comarca nombre	Edad (grandes grupos)	Sexo	Personas	Nivel de estudios Código	Nivel de estudios Nombre
2015	08	Cinca Medio	16-64	Hombre	53	4	BUP, Bachiller, LOGSE ó superior
2015	08	Cinca Medio	16-64	Mujer	41	0	Sin clasificar
2015	08	Cinca Medio	16-64	Mujer	4	2	Inferior a graduado escolar o ESO
2015	08	Cinca Medio	16-64	Mujer	18	3	Graduado escolar o ESO
2015	08	Cinca Medio	16-64	Mujer	75	4	BUP, Bachiller, LOGSE ó superior
2015	08	Cinca Medio	65 y más	Hombre	29	0	Sin clasificar
2015	08	Cinca Medio	65 y más	Hombre	7	2	Inferior a graduado escolar o ESO
2015	08	Cinca Medio	65 y más	Hombre	22	3	Graduado escolar o ESO
2015	08	Cinca Medio	65 y más	Hombre	18	4	BUP, Bachiller, LOGSE ó superior
2015	08	Cinca Medio	65 y más	Mujer	27	0	Sin clasificar
2015	08	Cinca Medio	65 y más	Mujer	11	2	Inferior a graduado escolar o ESO
2015	08	Cinca Medio	65 y más	Mujer	34	3	Graduado escolar o ESO
2015	08	Cinca Medio	65 y más	Mujer	15	4	BUP, Bachiller, LOGSE ó superior
2015	09	La Litera / La Llitera	0-15	Hombre	31	0	Sin clasificar
2015	09	La Litera / La Llitera	0-15	Hombre	4	2	Inferior a graduado escolar o ESO
2015	09	La Litera / La Llitera	0-15	Hombre	2	3	Graduado escolar o ESO
2015	09	La Litera / La Llitera	0-15	Hombre	1	4	BUP, Bachiller, LOGSE ó superior
2015	09	La Litera / La Llitera	0-15	Mujer	15	0	Sin clasificar
2015	09	La Litera / La Llitera	0-15	Mujer	2	2	Inferior a graduado escolar o ESO
2015	09	La Litera / La Llitera	0-15	Mujer	1	3	Graduado escolar o ESO
2015	09	La Litera / La Llitera	16-64	Hombre	47	0	Sin clasificar
2015	09	La Litera / La Llitera	16-64	Hombre	1	1	No sabe leer ni escribir
2015	09	La Litera / La Llitera	16-64	Hombre	20	3	Graduado escolar o ESO
2015	09	La Litera / La Llitera	16-64	Hombre	63	4	BUP, Bachiller, LOGSE ó superior
2015	09	La Litera / La Llitera	16-64	Mujer	39	0	Sin clasificar
2015	09	La Litera / La Llitera	16-64	Mujer	3	2	Inferior a graduado escolar o ESO
2015	09	La Litera / La Llitera	16-64	Mujer	20	3	Graduado escolar o ESO
2015	09	La Litera / La Llitera	16-64	Mujer	49	4	BUP, Bachiller, LOGSE ó superior
2015	09	La Litera / La Llitera	65 y más	Hombre	42	0	Sin clasificar
2015	09	La Litera / La Llitera	65 y más	Hombre	11	2	Inferior a graduado escolar o ESO
2015	09	La Litera / La Llitera	65 y más	Hombre	25	3	Graduado escolar o ESO
2015	09	La Litera / La Llitera	65 y más	Hombre	13	4	BUP, Bachiller, LOGSE ó superior
2015	09	La Litera / La Llitera	65 y más	Mujer	30	0	Sin clasificar
2015	09	La Litera / La Llitera	65 y más	Mujer	18	2	Inferior a graduado escolar o ESO
2015	09	La Litera / La Llitera	65 y más	Mujer	22	3	Graduado escolar o ESO
2015	09	La Litera / La Llitera	65 y más	Mujer	11	4	BUP, Bachiller, LOGSE ó superior
2015	10	Los Monegros	0-15	Hombre	20	0	Sin clasificar
2015	10	Los Monegros	0-15	Hombre	6	2	Inferior a graduado escolar o ESO
2015	10	Los Monegros	0-15	Mujer	17	0	Sin clasificar
2015	10	Los Monegros	0-15	Mujer	6	2	Inferior a graduado escolar o ESO
2015	10	Los Monegros	0-15	Mujer	1	4	BUP, Bachiller, LOGSE ó superior
2015	10	Los Monegros	16-64	Hombre	42	0	Sin clasificar
2015	10	Los Monegros	16-64	Hombre	5	2	Inferior a graduado escolar o ESO
2015	10	Los Monegros	16-64	Hombre	25	3	Graduado escolar o ESO
2015	10	Los Monegros	16-64	Hombre	69	4	BUP, Bachiller, LOGSE ó superior
2015	10	Los Monegros	16-64	Mujer	45	0	Sin clasificar
2015	10	Los Monegros	16-64	Mujer	5	2	Inferior a graduado escolar o ESO
2015	10	Los Monegros	16-64	Mujer	45	3	Graduado escolar o ESO
2015	10	Los Monegros	16-64	Mujer	95	4	BUP, Bachiller, LOGSE ó superior
2015	10	Los Monegros	65 y más	Hombre	42	0	Sin clasificar
2015	10	Los Monegros	65 y más	Hombre	13	2	Inferior a graduado escolar o ESO
2015	10	Los Monegros	65 y más	Hombre	20	3	Graduado escolar o ESO
2015	10	Los Monegros	65 y más	Hombre	18	4	BUP, Bachiller, LOGSE ó superior
2015	10	Los Monegros	65 y más	Mujer	39	0	Sin clasificar
2015	10	Los Monegros	65 y más	Mujer	15	2	Inferior a graduado escolar o ESO
2015	10	Los Monegros	65 y más	Mujer	36	3	Graduado escolar o ESO
2015	10	Los Monegros	65 y más	Mujer	19	4	BUP, Bachiller, LOGSE ó superior
2015	11	Bajo Cinca / Baix Cinca	0-15	Hombre	12	0	Sin clasificar
2015	11	Bajo Cinca / Baix Cinca	0-15	Hombre	2	2	Inferior a graduado escolar o ESO
2015	11	Bajo Cinca / Baix Cinca	0-15	Hombre	1	3	Graduado escolar o ESO
2015	11	Bajo Cinca / Baix Cinca	0-15	Mujer	19	0	Sin clasificar
2015	11	Bajo Cinca / Baix Cinca	0-15	Mujer	1	1	No sabe leer ni escribir
2015	11	Bajo Cinca / Baix Cinca	0-15	Mujer	5	2	Inferior a graduado escolar o ESO
2015	11	Bajo Cinca / Baix Cinca	0-15	Mujer	1	3	Graduado escolar o ESO
2015	11	Bajo Cinca / Baix Cinca	16-64	Hombre	37	0	Sin clasificar
2015	11	Bajo Cinca / Baix Cinca	16-64	Hombre	2	2	Inferior a graduado escolar o ESO
2015	11	Bajo Cinca / Baix Cinca	16-64	Hombre	23	3	Graduado escolar o ESO
2015	11	Bajo Cinca / Baix Cinca	16-64	Hombre	66	4	BUP, Bachiller, LOGSE ó superior
2015	11	Bajo Cinca / Baix Cinca	16-64	Mujer	39	0	Sin clasificar
2015	11	Bajo Cinca / Baix Cinca	16-64	Mujer	4	2	Inferior a graduado escolar o ESO
2015	11	Bajo Cinca / Baix Cinca	16-64	Mujer	26	3	Graduado escolar o ESO
2015	11	Bajo Cinca / Baix Cinca	16-64	Mujer	72	4	BUP, Bachiller, LOGSE ó superior
2015	11	Bajo Cinca / Baix Cinca	65 y más	Hombre	29	0	Sin clasificar
2015	11	Bajo Cinca / Baix Cinca	65 y más	Hombre	8	2	Inferior a graduado escolar o ESO
2015	11	Bajo Cinca / Baix Cinca	65 y más	Hombre	18	3	Graduado escolar o ESO
2015	11	Bajo Cinca / Baix Cinca	65 y más	Hombre	9	4	BUP, Bachiller, LOGSE ó superior
2015	11	Bajo Cinca / Baix Cinca	65 y más	Mujer	37	0	Sin clasificar
2015	11	Bajo Cinca / Baix Cinca	65 y más	Mujer	1	1	No sabe leer ni escribir
2015	11	Bajo Cinca / Baix Cinca	65 y más	Mujer	7	2	Inferior a graduado escolar o ESO
2015	11	Bajo Cinca / Baix Cinca	65 y más	Mujer	20	3	Graduado escolar o ESO
2015	11	Bajo Cinca / Baix Cinca	65 y más	Mujer	9	4	BUP, Bachiller, LOGSE ó superior
2015	12	Tarazona y el Moncayo	0-15	Hombre	15	0	Sin clasificar
2015	12	Tarazona y el Moncayo	0-15	Hombre	4	2	Inferior a graduado escolar o ESO
2015	12	Tarazona y el Moncayo	0-15	Mujer	14	0	Sin clasificar
2015	12	Tarazona y el Moncayo	0-15	Mujer	2	2	Inferior a graduado escolar o ESO
2015	12	Tarazona y el Moncayo	16-64	Hombre	17	0	Sin clasificar
2015	12	Tarazona y el Moncayo	16-64	Hombre	23	3	Graduado escolar o ESO
2015	12	Tarazona y el Moncayo	16-64	Hombre	67	4	BUP, Bachiller, LOGSE ó superior
2015	12	Tarazona y el Moncayo	16-64	Mujer	21	0	Sin clasificar
2015	12	Tarazona y el Moncayo	16-64	Mujer	26	3	Graduado escolar o ESO
2015	12	Tarazona y el Moncayo	16-64	Mujer	72	4	BUP, Bachiller, LOGSE ó superior
2015	12	Tarazona y el Moncayo	65 y más	Hombre	14	0	Sin clasificar
2015	12	Tarazona y el Moncayo	65 y más	Hombre	6	2	Inferior a graduado escolar o ESO
2015	12	Tarazona y el Moncayo	65 y más	Hombre	9	3	Graduado escolar o ESO
2015	12	Tarazona y el Moncayo	65 y más	Hombre	18	4	BUP, Bachiller, LOGSE ó superior
2015	12	Tarazona y el Moncayo	65 y más	Mujer	17	0	Sin clasificar
2015	12	Tarazona y el Moncayo	65 y más	Mujer	4	2	Inferior a graduado escolar o ESO
2015	12	Tarazona y el Moncayo	65 y más	Mujer	10	3	Graduado escolar o ESO
2015	12	Tarazona y el Moncayo	65 y más	Mujer	22	4	BUP, Bachiller, LOGSE ó superior
2015	13	Campo de Borja	0-15	Hombre	9	0	Sin clasificar
2015	13	Campo de Borja	0-15	Hombre	2	1	No sabe leer ni escribir
2015	13	Campo de Borja	0-15	Hombre	1	2	Inferior a graduado escolar o ESO
2015	13	Campo de Borja	0-15	Hombre	1	3	Graduado escolar o ESO
2015	13	Campo de Borja	0-15	Mujer	6	0	Sin clasificar
2015	13	Campo de Borja	0-15	Mujer	1	1	No sabe leer ni escribir
2015	13	Campo de Borja	0-15	Mujer	3	2	Inferior a graduado escolar o ESO
2015	13	Campo de Borja	0-15	Mujer	1	3	Graduado escolar o ESO
2015	13	Campo de Borja	16-64	Hombre	35	0	Sin clasificar
2015	13	Campo de Borja	16-64	Hombre	1	2	Inferior a graduado escolar o ESO
2015	13	Campo de Borja	16-64	Hombre	21	3	Graduado escolar o ESO
2015	13	Campo de Borja	16-64	Hombre	40	4	BUP, Bachiller, LOGSE ó superior
2015	13	Campo de Borja	16-64	Mujer	18	0	Sin clasificar
2015	13	Campo de Borja	16-64	Mujer	2	2	Inferior a graduado escolar o ESO
2015	13	Campo de Borja	16-64	Mujer	20	3	Graduado escolar o ESO
2015	13	Campo de Borja	16-64	Mujer	46	4	BUP, Bachiller, LOGSE ó superior
2015	13	Campo de Borja	65 y más	Hombre	14	0	Sin clasificar
2015	13	Campo de Borja	65 y más	Hombre	3	2	Inferior a graduado escolar o ESO
2015	13	Campo de Borja	65 y más	Hombre	10	3	Graduado escolar o ESO
2015	13	Campo de Borja	65 y más	Hombre	14	4	BUP, Bachiller, LOGSE ó superior
2015	13	Campo de Borja	65 y más	Mujer	20	0	Sin clasificar
2015	13	Campo de Borja	65 y más	Mujer	4	2	Inferior a graduado escolar o ESO
2015	13	Campo de Borja	65 y más	Mujer	30	3	Graduado escolar o ESO
2015	13	Campo de Borja	65 y más	Mujer	15	4	BUP, Bachiller, LOGSE ó superior
2015	14	Aranda	0-15	Hombre	3	0	Sin clasificar
2015	14	Aranda	0-15	Hombre	1	2	Inferior a graduado escolar o ESO
2015	14	Aranda	0-15	Hombre	1	3	Graduado escolar o ESO
2015	14	Aranda	0-15	Mujer	6	0	Sin clasificar
2015	14	Aranda	0-15	Mujer	1	2	Inferior a graduado escolar o ESO
2015	14	Aranda	16-64	Hombre	4	0	Sin clasificar
2015	14	Aranda	16-64	Hombre	2	2	Inferior a graduado escolar o ESO
2015	14	Aranda	16-64	Hombre	6	3	Graduado escolar o ESO
2015	14	Aranda	16-64	Hombre	15	4	BUP, Bachiller, LOGSE ó superior
2015	14	Aranda	16-64	Mujer	6	0	Sin clasificar
2015	14	Aranda	16-64	Mujer	7	3	Graduado escolar o ESO
2015	14	Aranda	16-64	Mujer	14	4	BUP, Bachiller, LOGSE ó superior
2015	14	Aranda	65 y más	Hombre	6	0	Sin clasificar
2015	14	Aranda	65 y más	Hombre	3	3	Graduado escolar o ESO
2015	14	Aranda	65 y más	Hombre	3	4	BUP, Bachiller, LOGSE ó superior
2015	14	Aranda	65 y más	Mujer	8	0	Sin clasificar
2015	14	Aranda	65 y más	Mujer	1	2	Inferior a graduado escolar o ESO
2015	14	Aranda	65 y más	Mujer	11	3	Graduado escolar o ESO
2015	14	Aranda	65 y más	Mujer	7	4	BUP, Bachiller, LOGSE ó superior
2015	15	Ribera Alta del Ebro	0-15	Hombre	24	0	Sin clasificar
2015	15	Ribera Alta del Ebro	0-15	Hombre	2	2	Inferior a graduado escolar o ESO
2015	15	Ribera Alta del Ebro	0-15	Mujer	13	0	Sin clasificar
2015	15	Ribera Alta del Ebro	0-15	Mujer	1	1	No sabe leer ni escribir
2015	15	Ribera Alta del Ebro	0-15	Mujer	2	2	Inferior a graduado escolar o ESO
2015	15	Ribera Alta del Ebro	0-15	Mujer	1	3	Graduado escolar o ESO
2015	15	Ribera Alta del Ebro	16-64	Hombre	41	0	Sin clasificar
2015	15	Ribera Alta del Ebro	16-64	Hombre	2	2	Inferior a graduado escolar o ESO
2015	15	Ribera Alta del Ebro	16-64	Hombre	17	3	Graduado escolar o ESO
2015	15	Ribera Alta del Ebro	16-64	Hombre	46	4	BUP, Bachiller, LOGSE ó superior
2015	15	Ribera Alta del Ebro	16-64	Mujer	25	0	Sin clasificar
2015	15	Ribera Alta del Ebro	16-64	Mujer	1	2	Inferior a graduado escolar o ESO
2015	15	Ribera Alta del Ebro	16-64	Mujer	13	3	Graduado escolar o ESO
2015	15	Ribera Alta del Ebro	16-64	Mujer	50	4	BUP, Bachiller, LOGSE ó superior
2015	15	Ribera Alta del Ebro	65 y más	Hombre	22	0	Sin clasificar
2015	15	Ribera Alta del Ebro	65 y más	Hombre	5	2	Inferior a graduado escolar o ESO
2015	15	Ribera Alta del Ebro	65 y más	Hombre	13	3	Graduado escolar o ESO
2015	15	Ribera Alta del Ebro	65 y más	Hombre	17	4	BUP, Bachiller, LOGSE ó superior
2015	15	Ribera Alta del Ebro	65 y más	Mujer	18	0	Sin clasificar
2015	15	Ribera Alta del Ebro	65 y más	Mujer	1	1	No sabe leer ni escribir
2015	15	Ribera Alta del Ebro	65 y más	Mujer	5	2	Inferior a graduado escolar o ESO
2015	15	Ribera Alta del Ebro	65 y más	Mujer	23	3	Graduado escolar o ESO
2015	15	Ribera Alta del Ebro	65 y más	Mujer	5	4	BUP, Bachiller, LOGSE ó superior
2015	16	Valdejalón	0-15	Hombre	27	0	Sin clasificar
2015	16	Valdejalón	0-15	Hombre	2	2	Inferior a graduado escolar o ESO
2015	16	Valdejalón	0-15	Hombre	1	3	Graduado escolar o ESO
2015	16	Valdejalón	0-15	Mujer	19	0	Sin clasificar
2015	16	Valdejalón	0-15	Mujer	6	2	Inferior a graduado escolar o ESO
2015	16	Valdejalón	0-15	Mujer	1	4	BUP, Bachiller, LOGSE ó superior
2015	16	Valdejalón	16-64	Hombre	25	0	Sin clasificar
2015	16	Valdejalón	16-64	Hombre	7	2	Inferior a graduado escolar o ESO
2015	16	Valdejalón	16-64	Hombre	18	3	Graduado escolar o ESO
2015	16	Valdejalón	16-64	Hombre	59	4	BUP, Bachiller, LOGSE ó superior
2015	16	Valdejalón	16-64	Mujer	35	0	Sin clasificar
2015	16	Valdejalón	16-64	Mujer	3	2	Inferior a graduado escolar o ESO
2015	16	Valdejalón	16-64	Mujer	15	3	Graduado escolar o ESO
2015	16	Valdejalón	16-64	Mujer	56	4	BUP, Bachiller, LOGSE ó superior
2015	16	Valdejalón	65 y más	Hombre	20	0	Sin clasificar
2015	16	Valdejalón	65 y más	Hombre	5	2	Inferior a graduado escolar o ESO
2015	16	Valdejalón	65 y más	Hombre	12	3	Graduado escolar o ESO
2015	16	Valdejalón	65 y más	Hombre	13	4	BUP, Bachiller, LOGSE ó superior
2015	16	Valdejalón	65 y más	Mujer	21	0	Sin clasificar
2015	16	Valdejalón	65 y más	Mujer	5	2	Inferior a graduado escolar o ESO
2015	16	Valdejalón	65 y más	Mujer	24	3	Graduado escolar o ESO
2015	16	Valdejalón	65 y más	Mujer	10	4	BUP, Bachiller, LOGSE ó superior
2015	17	D.C. Zaragoza	0-15	Hombre	1770	0	Sin clasificar
2015	17	D.C. Zaragoza	0-15	Hombre	21	1	No sabe leer ni escribir
2015	17	D.C. Zaragoza	0-15	Hombre	212	2	Inferior a graduado escolar o ESO
2015	17	D.C. Zaragoza	0-15	Hombre	35	3	Graduado escolar o ESO
2015	17	D.C. Zaragoza	0-15	Hombre	10	4	BUP, Bachiller, LOGSE ó superior
2015	17	D.C. Zaragoza	0-15	Mujer	1672	0	Sin clasificar
2015	17	D.C. Zaragoza	0-15	Mujer	18	1	No sabe leer ni escribir
2015	17	D.C. Zaragoza	0-15	Mujer	185	2	Inferior a graduado escolar o ESO
2015	17	D.C. Zaragoza	0-15	Mujer	51	3	Graduado escolar o ESO
2015	17	D.C. Zaragoza	0-15	Mujer	18	4	BUP, Bachiller, LOGSE ó superior
2015	17	D.C. Zaragoza	16-64	Hombre	1320	0	Sin clasificar
2015	17	D.C. Zaragoza	16-64	Hombre	3	1	No sabe leer ni escribir
2015	17	D.C. Zaragoza	16-64	Hombre	259	2	Inferior a graduado escolar o ESO
2015	17	D.C. Zaragoza	16-64	Hombre	1056	3	Graduado escolar o ESO
2015	17	D.C. Zaragoza	16-64	Hombre	3226	4	BUP, Bachiller, LOGSE ó superior
2015	17	D.C. Zaragoza	16-64	Mujer	1481	0	Sin clasificar
2015	17	D.C. Zaragoza	16-64	Mujer	2	1	No sabe leer ni escribir
2015	17	D.C. Zaragoza	16-64	Mujer	231	2	Inferior a graduado escolar o ESO
2015	17	D.C. Zaragoza	16-64	Mujer	1086	3	Graduado escolar o ESO
2015	17	D.C. Zaragoza	16-64	Mujer	3597	4	BUP, Bachiller, LOGSE ó superior
2015	17	D.C. Zaragoza	65 y más	Hombre	433	0	Sin clasificar
2015	17	D.C. Zaragoza	65 y más	Hombre	97	2	Inferior a graduado escolar o ESO
2015	17	D.C. Zaragoza	65 y más	Hombre	418	3	Graduado escolar o ESO
2015	17	D.C. Zaragoza	65 y más	Hombre	377	4	BUP, Bachiller, LOGSE ó superior
2015	17	D.C. Zaragoza	65 y más	Mujer	581	0	Sin clasificar
2015	17	D.C. Zaragoza	65 y más	Mujer	160	2	Inferior a graduado escolar o ESO
2015	17	D.C. Zaragoza	65 y más	Mujer	540	3	Graduado escolar o ESO
2015	17	D.C. Zaragoza	65 y más	Mujer	386	4	BUP, Bachiller, LOGSE ó superior
2015	18	Ribera Baja del Ebro	0-15	Hombre	7	0	Sin clasificar
2015	18	Ribera Baja del Ebro	0-15	Hombre	1	2	Inferior a graduado escolar o ESO
2015	18	Ribera Baja del Ebro	0-15	Hombre	1	3	Graduado escolar o ESO
2015	18	Ribera Baja del Ebro	0-15	Mujer	14	0	Sin clasificar
2015	18	Ribera Baja del Ebro	16-64	Hombre	34	0	Sin clasificar
2015	18	Ribera Baja del Ebro	16-64	Hombre	1	2	Inferior a graduado escolar o ESO
2015	18	Ribera Baja del Ebro	16-64	Hombre	12	3	Graduado escolar o ESO
2015	18	Ribera Baja del Ebro	16-64	Hombre	39	4	BUP, Bachiller, LOGSE ó superior
2015	18	Ribera Baja del Ebro	16-64	Mujer	25	0	Sin clasificar
2015	18	Ribera Baja del Ebro	16-64	Mujer	1	2	Inferior a graduado escolar o ESO
2015	18	Ribera Baja del Ebro	16-64	Mujer	13	3	Graduado escolar o ESO
2015	18	Ribera Baja del Ebro	16-64	Mujer	33	4	BUP, Bachiller, LOGSE ó superior
2015	18	Ribera Baja del Ebro	65 y más	Hombre	22	0	Sin clasificar
2015	18	Ribera Baja del Ebro	65 y más	Hombre	9	2	Inferior a graduado escolar o ESO
2015	18	Ribera Baja del Ebro	65 y más	Hombre	14	3	Graduado escolar o ESO
2015	18	Ribera Baja del Ebro	65 y más	Hombre	12	4	BUP, Bachiller, LOGSE ó superior
2015	18	Ribera Baja del Ebro	65 y más	Mujer	27	0	Sin clasificar
2015	18	Ribera Baja del Ebro	65 y más	Mujer	13	2	Inferior a graduado escolar o ESO
2015	18	Ribera Baja del Ebro	65 y más	Mujer	15	3	Graduado escolar o ESO
2015	18	Ribera Baja del Ebro	65 y más	Mujer	11	4	BUP, Bachiller, LOGSE ó superior
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0-15	Hombre	10	0	Sin clasificar
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0-15	Hombre	3	2	Inferior a graduado escolar o ESO
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0-15	Mujer	11	0	Sin clasificar
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0-15	Mujer	5	2	Inferior a graduado escolar o ESO
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Hombre	26	0	Sin clasificar
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Hombre	9	2	Inferior a graduado escolar o ESO
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Hombre	21	3	Graduado escolar o ESO
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Hombre	42	4	BUP, Bachiller, LOGSE ó superior
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Mujer	23	0	Sin clasificar
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Mujer	2	1	No sabe leer ni escribir
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Mujer	4	2	Inferior a graduado escolar o ESO
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Mujer	13	3	Graduado escolar o ESO
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Mujer	43	4	BUP, Bachiller, LOGSE ó superior
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombre	24	0	Sin clasificar
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombre	8	2	Inferior a graduado escolar o ESO
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombre	6	3	Graduado escolar o ESO
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombre	9	4	BUP, Bachiller, LOGSE ó superior
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Mujer	23	0	Sin clasificar
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Mujer	1	1	No sabe leer ni escribir
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Mujer	5	2	Inferior a graduado escolar o ESO
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Mujer	15	3	Graduado escolar o ESO
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Mujer	11	4	BUP, Bachiller, LOGSE ó superior
2015	20	Comunidad de Calatayud	0-15	Hombre	48	0	Sin clasificar
2015	20	Comunidad de Calatayud	0-15	Hombre	2	1	No sabe leer ni escribir
2015	20	Comunidad de Calatayud	0-15	Hombre	6	2	Inferior a graduado escolar o ESO
2015	20	Comunidad de Calatayud	0-15	Hombre	2	3	Graduado escolar o ESO
2015	20	Comunidad de Calatayud	0-15	Mujer	58	0	Sin clasificar
2015	20	Comunidad de Calatayud	0-15	Mujer	1	1	No sabe leer ni escribir
2015	20	Comunidad de Calatayud	0-15	Mujer	2	2	Inferior a graduado escolar o ESO
2015	20	Comunidad de Calatayud	0-15	Mujer	4	3	Graduado escolar o ESO
2015	20	Comunidad de Calatayud	0-15	Mujer	1	4	BUP, Bachiller, LOGSE ó superior
2015	20	Comunidad de Calatayud	16-64	Hombre	70	0	Sin clasificar
2015	20	Comunidad de Calatayud	16-64	Hombre	13	2	Inferior a graduado escolar o ESO
2015	20	Comunidad de Calatayud	16-64	Hombre	51	3	Graduado escolar o ESO
2015	20	Comunidad de Calatayud	16-64	Hombre	127	4	BUP, Bachiller, LOGSE ó superior
2015	20	Comunidad de Calatayud	16-64	Mujer	74	0	Sin clasificar
2015	20	Comunidad de Calatayud	16-64	Mujer	7	2	Inferior a graduado escolar o ESO
2015	20	Comunidad de Calatayud	16-64	Mujer	56	3	Graduado escolar o ESO
2015	20	Comunidad de Calatayud	16-64	Mujer	123	4	BUP, Bachiller, LOGSE ó superior
2015	20	Comunidad de Calatayud	65 y más	Hombre	41	0	Sin clasificar
2015	20	Comunidad de Calatayud	65 y más	Hombre	16	2	Inferior a graduado escolar o ESO
2015	20	Comunidad de Calatayud	65 y más	Hombre	44	3	Graduado escolar o ESO
2015	20	Comunidad de Calatayud	65 y más	Hombre	23	4	BUP, Bachiller, LOGSE ó superior
2015	20	Comunidad de Calatayud	65 y más	Mujer	57	0	Sin clasificar
2015	20	Comunidad de Calatayud	65 y más	Mujer	29	2	Inferior a graduado escolar o ESO
2015	20	Comunidad de Calatayud	65 y más	Mujer	43	3	Graduado escolar o ESO
2015	20	Comunidad de Calatayud	65 y más	Mujer	26	4	BUP, Bachiller, LOGSE ó superior
2015	21	Campo de Cariñena	0-15	Hombre	5	0	Sin clasificar
2015	21	Campo de Cariñena	0-15	Mujer	10	0	Sin clasificar
2015	21	Campo de Cariñena	0-15	Mujer	2	2	Inferior a graduado escolar o ESO
2015	21	Campo de Cariñena	0-15	Mujer	1	3	Graduado escolar o ESO
2015	21	Campo de Cariñena	16-64	Hombre	19	0	Sin clasificar
2015	21	Campo de Cariñena	16-64	Hombre	2	1	No sabe leer ni escribir
2015	21	Campo de Cariñena	16-64	Hombre	5	2	Inferior a graduado escolar o ESO
2015	21	Campo de Cariñena	16-64	Hombre	11	3	Graduado escolar o ESO
2015	21	Campo de Cariñena	16-64	Hombre	28	4	BUP, Bachiller, LOGSE ó superior
2015	21	Campo de Cariñena	16-64	Mujer	16	0	Sin clasificar
2015	21	Campo de Cariñena	16-64	Mujer	5	2	Inferior a graduado escolar o ESO
2015	21	Campo de Cariñena	16-64	Mujer	14	3	Graduado escolar o ESO
2015	21	Campo de Cariñena	16-64	Mujer	30	4	BUP, Bachiller, LOGSE ó superior
2015	21	Campo de Cariñena	65 y más	Hombre	12	0	Sin clasificar
2015	21	Campo de Cariñena	65 y más	Hombre	5	2	Inferior a graduado escolar o ESO
2015	21	Campo de Cariñena	65 y más	Hombre	8	3	Graduado escolar o ESO
2015	21	Campo de Cariñena	65 y más	Hombre	9	4	BUP, Bachiller, LOGSE ó superior
