Mes (código)	Mes y año	Comarca código	Comarca nombre	Sector código	Sector descripción	Sexo	Nº demandantes
201107	Julio 2011	02	Alto Gállego	1	Agricultura, ganadería y pesca	Hombres	6
201107	Julio 2011	02	Alto Gállego	1	Agricultura, ganadería y pesca	Mujeres	2
201107	Julio 2011	02	Alto Gállego	2	Industria y energía	Hombres	62
201107	Julio 2011	02	Alto Gállego	2	Industria y energía	Mujeres	33
201107	Julio 2011	02	Alto Gállego	3	Construcción	Hombres	187
201107	Julio 2011	02	Alto Gállego	3	Construcción	Mujeres	9
201107	Julio 2011	02	Alto Gállego	4	Servicios	Hombres	174
201107	Julio 2011	02	Alto Gállego	4	Servicios	Mujeres	294
201107	Julio 2011	02	Alto Gállego		Sin empleo anterior	Hombres	35
201107	Julio 2011	02	Alto Gállego		Sin empleo anterior	Mujeres	42
201107	Julio 2011	03	Sobrarbe	1	Agricultura, ganadería y pesca	Hombres	7
201107	Julio 2011	03	Sobrarbe	2	Industria y energía	Hombres	9
201107	Julio 2011	03	Sobrarbe	2	Industria y energía	Mujeres	4
201107	Julio 2011	03	Sobrarbe	3	Construcción	Hombres	41
201107	Julio 2011	03	Sobrarbe	3	Construcción	Mujeres	6
201107	Julio 2011	03	Sobrarbe	4	Servicios	Hombres	76
201107	Julio 2011	03	Sobrarbe	4	Servicios	Mujeres	101
201107	Julio 2011	03	Sobrarbe		Sin empleo anterior	Hombres	3
201107	Julio 2011	03	Sobrarbe		Sin empleo anterior	Mujeres	2
201107	Julio 2011	04	La Ribagorza	1	Agricultura, ganadería y pesca	Hombres	19
201107	Julio 2011	04	La Ribagorza	1	Agricultura, ganadería y pesca	Mujeres	4
201107	Julio 2011	04	La Ribagorza	2	Industria y energía	Hombres	28
201107	Julio 2011	04	La Ribagorza	2	Industria y energía	Mujeres	20
201107	Julio 2011	04	La Ribagorza	3	Construcción	Hombres	114
201107	Julio 2011	04	La Ribagorza	3	Construcción	Mujeres	6
201107	Julio 2011	04	La Ribagorza	4	Servicios	Hombres	102
201107	Julio 2011	04	La Ribagorza	4	Servicios	Mujeres	222
201107	Julio 2011	04	La Ribagorza		Sin empleo anterior	Hombres	7
201107	Julio 2011	04	La Ribagorza		Sin empleo anterior	Mujeres	10
201107	Julio 2011	05	Cinco Villas	1	Agricultura, ganadería y pesca	Hombres	166
201107	Julio 2011	05	Cinco Villas	1	Agricultura, ganadería y pesca	Mujeres	97
201107	Julio 2011	05	Cinco Villas	2	Industria y energía	Hombres	230
201107	Julio 2011	05	Cinco Villas	2	Industria y energía	Mujeres	247
201107	Julio 2011	05	Cinco Villas	3	Construcción	Hombres	361
201107	Julio 2011	05	Cinco Villas	3	Construcción	Mujeres	40
201107	Julio 2011	05	Cinco Villas	4	Servicios	Hombres	361
201107	Julio 2011	05	Cinco Villas	4	Servicios	Mujeres	670
201107	Julio 2011	05	Cinco Villas		Sin empleo anterior	Hombres	39
201107	Julio 2011	05	Cinco Villas		Sin empleo anterior	Mujeres	148
201107	Julio 2011	06	Hoya de Huesca / Plana de Uesca	1	Agricultura, ganadería y pesca	Hombres	134
201107	Julio 2011	06	Hoya de Huesca / Plana de Uesca	1	Agricultura, ganadería y pesca	Mujeres	28
201107	Julio 2011	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	Hombres	322
201107	Julio 2011	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	Mujeres	145
201107	Julio 2011	06	Hoya de Huesca / Plana de Uesca	3	Construcción	Hombres	759
201107	Julio 2011	06	Hoya de Huesca / Plana de Uesca	3	Construcción	Mujeres	60
201107	Julio 2011	06	Hoya de Huesca / Plana de Uesca	4	Servicios	Hombres	999
201107	Julio 2011	06	Hoya de Huesca / Plana de Uesca	4	Servicios	Mujeres	1560
201107	Julio 2011	06	Hoya de Huesca / Plana de Uesca		Sin empleo anterior	Hombres	114
201107	Julio 2011	06	Hoya de Huesca / Plana de Uesca		Sin empleo anterior	Mujeres	184
201107	Julio 2011	07	Somontano de Barbastro	1	Agricultura, ganadería y pesca	Hombres	110
201107	Julio 2011	07	Somontano de Barbastro	1	Agricultura, ganadería y pesca	Mujeres	17
201107	Julio 2011	07	Somontano de Barbastro	2	Industria y energía	Hombres	113
201107	Julio 2011	07	Somontano de Barbastro	2	Industria y energía	Mujeres	63
201107	Julio 2011	07	Somontano de Barbastro	3	Construcción	Hombres	197
201107	Julio 2011	07	Somontano de Barbastro	3	Construcción	Mujeres	21
201107	Julio 2011	07	Somontano de Barbastro	4	Servicios	Hombres	264
201107	Julio 2011	07	Somontano de Barbastro	4	Servicios	Mujeres	511
201107	Julio 2011	07	Somontano de Barbastro		Sin empleo anterior	Hombres	53
201107	Julio 2011	07	Somontano de Barbastro		Sin empleo anterior	Mujeres	82
201107	Julio 2011	08	Cinca Medio	1	Agricultura, ganadería y pesca	Hombres	68
201107	Julio 2011	08	Cinca Medio	1	Agricultura, ganadería y pesca	Mujeres	47
201107	Julio 2011	08	Cinca Medio	2	Industria y energía	Hombres	154
201107	Julio 2011	08	Cinca Medio	2	Industria y energía	Mujeres	94
201107	Julio 2011	08	Cinca Medio	3	Construcción	Hombres	236
201107	Julio 2011	08	Cinca Medio	3	Construcción	Mujeres	19
201107	Julio 2011	08	Cinca Medio	4	Servicios	Hombres	232
201107	Julio 2011	08	Cinca Medio	4	Servicios	Mujeres	543
201107	Julio 2011	08	Cinca Medio		Sin empleo anterior	Hombres	38
201107	Julio 2011	08	Cinca Medio		Sin empleo anterior	Mujeres	83
201107	Julio 2011	09	La Litera / La Llitera	1	Agricultura, ganadería y pesca	Hombres	75
201107	Julio 2011	09	La Litera / La Llitera	1	Agricultura, ganadería y pesca	Mujeres	22
201107	Julio 2011	09	La Litera / La Llitera	2	Industria y energía	Hombres	83
201107	Julio 2011	09	La Litera / La Llitera	2	Industria y energía	Mujeres	83
201107	Julio 2011	09	La Litera / La Llitera	3	Construcción	Hombres	128
201107	Julio 2011	09	La Litera / La Llitera	3	Construcción	Mujeres	21
201107	Julio 2011	09	La Litera / La Llitera	4	Servicios	Hombres	150
201107	Julio 2011	09	La Litera / La Llitera	4	Servicios	Mujeres	293
201107	Julio 2011	09	La Litera / La Llitera		Sin empleo anterior	Hombres	14
201107	Julio 2011	09	La Litera / La Llitera		Sin empleo anterior	Mujeres	14
201107	Julio 2011	10	Los Monegros	1	Agricultura, ganadería y pesca	Hombres	56
201107	Julio 2011	10	Los Monegros	1	Agricultura, ganadería y pesca	Mujeres	27
201107	Julio 2011	10	Los Monegros	2	Industria y energía	Hombres	56
201107	Julio 2011	10	Los Monegros	2	Industria y energía	Mujeres	37
201107	Julio 2011	10	Los Monegros	3	Construcción	Hombres	149
201107	Julio 2011	10	Los Monegros	3	Construcción	Mujeres	20
201107	Julio 2011	10	Los Monegros	4	Servicios	Hombres	149
201107	Julio 2011	10	Los Monegros	4	Servicios	Mujeres	232
201107	Julio 2011	10	Los Monegros		Sin empleo anterior	Hombres	26
201107	Julio 2011	10	Los Monegros		Sin empleo anterior	Mujeres	49
201107	Julio 2011	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	Hombres	178
201107	Julio 2011	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	Mujeres	72
201107	Julio 2011	11	Bajo Cinca / Baix Cinca	2	Industria y energía	Hombres	89
201107	Julio 2011	11	Bajo Cinca / Baix Cinca	2	Industria y energía	Mujeres	69
201107	Julio 2011	11	Bajo Cinca / Baix Cinca	3	Construcción	Hombres	125
201107	Julio 2011	11	Bajo Cinca / Baix Cinca	3	Construcción	Mujeres	12
201107	Julio 2011	11	Bajo Cinca / Baix Cinca	4	Servicios	Hombres	173
201107	Julio 2011	11	Bajo Cinca / Baix Cinca	4	Servicios	Mujeres	359
201107	Julio 2011	11	Bajo Cinca / Baix Cinca		Sin empleo anterior	Hombres	17
201107	Julio 2011	11	Bajo Cinca / Baix Cinca		Sin empleo anterior	Mujeres	33
201107	Julio 2011	12	Tarazona y el Moncayo	1	Agricultura, ganadería y pesca	Hombres	39
201107	Julio 2011	12	Tarazona y el Moncayo	1	Agricultura, ganadería y pesca	Mujeres	16
201107	Julio 2011	12	Tarazona y el Moncayo	2	Industria y energía	Hombres	108
201107	Julio 2011	12	Tarazona y el Moncayo	2	Industria y energía	Mujeres	229
201107	Julio 2011	12	Tarazona y el Moncayo	3	Construcción	Hombres	133
201107	Julio 2011	12	Tarazona y el Moncayo	3	Construcción	Mujeres	13
201107	Julio 2011	12	Tarazona y el Moncayo	4	Servicios	Hombres	207
201107	Julio 2011	12	Tarazona y el Moncayo	4	Servicios	Mujeres	409
201107	Julio 2011	12	Tarazona y el Moncayo		Sin empleo anterior	Hombres	14
201107	Julio 2011	12	Tarazona y el Moncayo		Sin empleo anterior	Mujeres	48
201107	Julio 2011	13	Campo de Borja	1	Agricultura, ganadería y pesca	Hombres	70
201107	Julio 2011	13	Campo de Borja	1	Agricultura, ganadería y pesca	Mujeres	32
201107	Julio 2011	13	Campo de Borja	2	Industria y energía	Hombres	108
201107	Julio 2011	13	Campo de Borja	2	Industria y energía	Mujeres	96
201107	Julio 2011	13	Campo de Borja	3	Construcción	Hombres	115
201107	Julio 2011	13	Campo de Borja	3	Construcción	Mujeres	7
201107	Julio 2011	13	Campo de Borja	4	Servicios	Hombres	166
201107	Julio 2011	13	Campo de Borja	4	Servicios	Mujeres	225
201107	Julio 2011	13	Campo de Borja		Sin empleo anterior	Hombres	24
201107	Julio 2011	13	Campo de Borja		Sin empleo anterior	Mujeres	43
201107	Julio 2011	14	Aranda	1	Agricultura, ganadería y pesca	Hombres	16
201107	Julio 2011	14	Aranda	1	Agricultura, ganadería y pesca	Mujeres	4
201107	Julio 2011	14	Aranda	2	Industria y energía	Hombres	58
201107	Julio 2011	14	Aranda	2	Industria y energía	Mujeres	94
201107	Julio 2011	14	Aranda	3	Construcción	Hombres	26
201107	Julio 2011	14	Aranda	3	Construcción	Mujeres	3
201107	Julio 2011	14	Aranda	4	Servicios	Hombres	50
201107	Julio 2011	14	Aranda	4	Servicios	Mujeres	90
201107	Julio 2011	14	Aranda		Sin empleo anterior	Hombres	6
201107	Julio 2011	14	Aranda		Sin empleo anterior	Mujeres	21
201107	Julio 2011	15	Ribera Alta del Ebro	1	Agricultura, ganadería y pesca	Hombres	32
201107	Julio 2011	15	Ribera Alta del Ebro	1	Agricultura, ganadería y pesca	Mujeres	33
201107	Julio 2011	15	Ribera Alta del Ebro	2	Industria y energía	Hombres	193
201107	Julio 2011	15	Ribera Alta del Ebro	2	Industria y energía	Mujeres	173
201107	Julio 2011	15	Ribera Alta del Ebro	3	Construcción	Hombres	200
201107	Julio 2011	15	Ribera Alta del Ebro	3	Construcción	Mujeres	26
201107	Julio 2011	15	Ribera Alta del Ebro	4	Servicios	Hombres	378
201107	Julio 2011	15	Ribera Alta del Ebro	4	Servicios	Mujeres	642
201107	Julio 2011	15	Ribera Alta del Ebro		Sin empleo anterior	Hombres	70
201107	Julio 2011	15	Ribera Alta del Ebro		Sin empleo anterior	Mujeres	131
201107	Julio 2011	16	Valdejalón	1	Agricultura, ganadería y pesca	Hombres	189
201107	Julio 2011	16	Valdejalón	1	Agricultura, ganadería y pesca	Mujeres	79
201107	Julio 2011	16	Valdejalón	2	Industria y energía	Hombres	184
201107	Julio 2011	16	Valdejalón	2	Industria y energía	Mujeres	158
201107	Julio 2011	16	Valdejalón	3	Construcción	Hombres	172
201107	Julio 2011	16	Valdejalón	3	Construcción	Mujeres	18
201107	Julio 2011	16	Valdejalón	4	Servicios	Hombres	360
201107	Julio 2011	16	Valdejalón	4	Servicios	Mujeres	537
201107	Julio 2011	16	Valdejalón		Sin empleo anterior	Hombres	46
201107	Julio 2011	16	Valdejalón		Sin empleo anterior	Mujeres	94
201107	Julio 2011	17	D.C. Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1175
201107	Julio 2011	17	D.C. Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	249
201107	Julio 2011	17	D.C. Zaragoza	2	Industria y energía	Hombres	4496
201107	Julio 2011	17	D.C. Zaragoza	2	Industria y energía	Mujeres	2797
201107	Julio 2011	17	D.C. Zaragoza	3	Construcción	Hombres	7858
201107	Julio 2011	17	D.C. Zaragoza	3	Construcción	Mujeres	825
201107	Julio 2011	17	D.C. Zaragoza	4	Servicios	Hombres	13329
201107	Julio 2011	17	D.C. Zaragoza	4	Servicios	Mujeres	21595
201107	Julio 2011	17	D.C. Zaragoza		Sin empleo anterior	Hombres	1675
201107	Julio 2011	17	D.C. Zaragoza		Sin empleo anterior	Mujeres	3053
201107	Julio 2011	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	Hombres	29
201107	Julio 2011	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	Mujeres	30
201107	Julio 2011	18	Ribera Baja del Ebro	2	Industria y energía	Hombres	67
201107	Julio 2011	18	Ribera Baja del Ebro	2	Industria y energía	Mujeres	70
201107	Julio 2011	18	Ribera Baja del Ebro	3	Construcción	Hombres	61
201107	Julio 2011	18	Ribera Baja del Ebro	3	Construcción	Mujeres	5
201107	Julio 2011	18	Ribera Baja del Ebro	4	Servicios	Hombres	103
201107	Julio 2011	18	Ribera Baja del Ebro	4	Servicios	Mujeres	139
201107	Julio 2011	18	Ribera Baja del Ebro		Sin empleo anterior	Hombres	19
201107	Julio 2011	18	Ribera Baja del Ebro		Sin empleo anterior	Mujeres	22
201107	Julio 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	Hombres	221
201107	Julio 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	Mujeres	73
201107	Julio 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	Hombres	49
201107	Julio 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	Mujeres	86
201107	Julio 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Construcción	Hombres	118
201107	Julio 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Construcción	Mujeres	4
201107	Julio 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	Hombres	168
201107	Julio 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	Mujeres	242
201107	Julio 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp		Sin empleo anterior	Hombres	17
201107	Julio 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp		Sin empleo anterior	Mujeres	42
201107	Julio 2011	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	Hombres	192
201107	Julio 2011	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	Mujeres	61
201107	Julio 2011	20	Comunidad de Calatayud	2	Industria y energía	Hombres	184
201107	Julio 2011	20	Comunidad de Calatayud	2	Industria y energía	Mujeres	217
201107	Julio 2011	20	Comunidad de Calatayud	3	Construcción	Hombres	392
201107	Julio 2011	20	Comunidad de Calatayud	3	Construcción	Mujeres	19
201107	Julio 2011	20	Comunidad de Calatayud	4	Servicios	Hombres	482
201107	Julio 2011	20	Comunidad de Calatayud	4	Servicios	Mujeres	789
201107	Julio 2011	20	Comunidad de Calatayud		Sin empleo anterior	Hombres	72
201107	Julio 2011	20	Comunidad de Calatayud		Sin empleo anterior	Mujeres	165
201107	Julio 2011	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	Hombres	60
201107	Julio 2011	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	Mujeres	13
201107	Julio 2011	21	Campo de Cariñena	2	Industria y energía	Hombres	73
201107	Julio 2011	21	Campo de Cariñena	2	Industria y energía	Mujeres	44
201107	Julio 2011	21	Campo de Cariñena	3	Construcción	Hombres	61
201107	Julio 2011	21	Campo de Cariñena	3	Construcción	Mujeres	5
201107	Julio 2011	21	Campo de Cariñena	4	Servicios	Hombres	81
201107	Julio 2011	21	Campo de Cariñena	4	Servicios	Mujeres	138
201107	Julio 2011	21	Campo de Cariñena		Sin empleo anterior	Hombres	14
201107	Julio 2011	21	Campo de Cariñena		Sin empleo anterior	Mujeres	17
201107	Julio 2011	22	Campo de Belchite	1	Agricultura, ganadería y pesca	Hombres	9
201107	Julio 2011	22	Campo de Belchite	1	Agricultura, ganadería y pesca	Mujeres	2
201107	Julio 2011	22	Campo de Belchite	2	Industria y energía	Hombres	27
201107	Julio 2011	22	Campo de Belchite	2	Industria y energía	Mujeres	33
201107	Julio 2011	22	Campo de Belchite	3	Construcción	Hombres	29
201107	Julio 2011	22	Campo de Belchite	3	Construcción	Mujeres	2
201107	Julio 2011	22	Campo de Belchite	4	Servicios	Hombres	36
201107	Julio 2011	22	Campo de Belchite	4	Servicios	Mujeres	53
201107	Julio 2011	22	Campo de Belchite		Sin empleo anterior	Hombres	6
201107	Julio 2011	22	Campo de Belchite		Sin empleo anterior	Mujeres	7
201107	Julio 2011	23	Bajo Martín	1	Agricultura, ganadería y pesca	Hombres	41
201107	Julio 2011	23	Bajo Martín	1	Agricultura, ganadería y pesca	Mujeres	20
201107	Julio 2011	23	Bajo Martín	2	Industria y energía	Hombres	86
201107	Julio 2011	23	Bajo Martín	2	Industria y energía	Mujeres	64
201107	Julio 2011	23	Bajo Martín	3	Construcción	Hombres	63
201107	Julio 2011	23	Bajo Martín	3	Construcción	Mujeres	4
201107	Julio 2011	23	Bajo Martín	4	Servicios	Hombres	56
201107	Julio 2011	23	Bajo Martín	4	Servicios	Mujeres	91
201107	Julio 2011	23	Bajo Martín		Sin empleo anterior	Hombres	1
201107	Julio 2011	23	Bajo Martín		Sin empleo anterior	Mujeres	2
201107	Julio 2011	24	Campo de Daroca	1	Agricultura, ganadería y pesca	Hombres	9
201107	Julio 2011	24	Campo de Daroca	1	Agricultura, ganadería y pesca	Mujeres	3
201107	Julio 2011	24	Campo de Daroca	2	Industria y energía	Hombres	12
201107	Julio 2011	24	Campo de Daroca	2	Industria y energía	Mujeres	12
201107	Julio 2011	24	Campo de Daroca	3	Construcción	Hombres	25
201107	Julio 2011	24	Campo de Daroca	3	Construcción	Mujeres	3
201107	Julio 2011	24	Campo de Daroca	4	Servicios	Hombres	38
201107	Julio 2011	24	Campo de Daroca	4	Servicios	Mujeres	78
201107	Julio 2011	24	Campo de Daroca		Sin empleo anterior	Hombres	9
201107	Julio 2011	24	Campo de Daroca		Sin empleo anterior	Mujeres	14
201107	Julio 2011	25	Jiloca	1	Agricultura, ganadería y pesca	Hombres	43
201107	Julio 2011	25	Jiloca	1	Agricultura, ganadería y pesca	Mujeres	14
201107	Julio 2011	25	Jiloca	2	Industria y energía	Hombres	116
201107	Julio 2011	25	Jiloca	2	Industria y energía	Mujeres	49
201107	Julio 2011	25	Jiloca	3	Construcción	Hombres	104
201107	Julio 2011	25	Jiloca	3	Construcción	Mujeres	8
201107	Julio 2011	25	Jiloca	4	Servicios	Hombres	107
201107	Julio 2011	25	Jiloca	4	Servicios	Mujeres	166
201107	Julio 2011	25	Jiloca		Sin empleo anterior	Hombres	15
201107	Julio 2011	25	Jiloca		Sin empleo anterior	Mujeres	31
201107	Julio 2011	26	Cuencas Mineras	1	Agricultura, ganadería y pesca	Hombres	18
201107	Julio 2011	26	Cuencas Mineras	1	Agricultura, ganadería y pesca	Mujeres	12
201107	Julio 2011	26	Cuencas Mineras	2	Industria y energía	Hombres	73
201107	Julio 2011	26	Cuencas Mineras	2	Industria y energía	Mujeres	40
201107	Julio 2011	26	Cuencas Mineras	3	Construcción	Hombres	62
201107	Julio 2011	26	Cuencas Mineras	3	Construcción	Mujeres	8
201107	Julio 2011	26	Cuencas Mineras	4	Servicios	Hombres	120
201107	Julio 2011	26	Cuencas Mineras	4	Servicios	Mujeres	209
201107	Julio 2011	26	Cuencas Mineras		Sin empleo anterior	Hombres	20
201107	Julio 2011	26	Cuencas Mineras		Sin empleo anterior	Mujeres	54
201107	Julio 2011	27	Andorra-Sierra de Arcos	1	Agricultura, ganadería y pesca	Hombres	32
201107	Julio 2011	27	Andorra-Sierra de Arcos	1	Agricultura, ganadería y pesca	Mujeres	10
201107	Julio 2011	27	Andorra-Sierra de Arcos	2	Industria y energía	Hombres	74
201107	Julio 2011	27	Andorra-Sierra de Arcos	2	Industria y energía	Mujeres	39
201107	Julio 2011	27	Andorra-Sierra de Arcos	3	Construcción	Hombres	177
201107	Julio 2011	27	Andorra-Sierra de Arcos	3	Construcción	Mujeres	14
201107	Julio 2011	27	Andorra-Sierra de Arcos	4	Servicios	Hombres	120
201107	Julio 2011	27	Andorra-Sierra de Arcos	4	Servicios	Mujeres	204
201107	Julio 2011	27	Andorra-Sierra de Arcos		Sin empleo anterior	Hombres	36
201107	Julio 2011	27	Andorra-Sierra de Arcos		Sin empleo anterior	Mujeres	53
201107	Julio 2011	28	Bajo Aragón	1	Agricultura, ganadería y pesca	Hombres	128
201107	Julio 2011	28	Bajo Aragón	1	Agricultura, ganadería y pesca	Mujeres	40
201107	Julio 2011	28	Bajo Aragón	2	Industria y energía	Hombres	221
201107	Julio 2011	28	Bajo Aragón	2	Industria y energía	Mujeres	117
201107	Julio 2011	28	Bajo Aragón	3	Construcción	Hombres	461
201107	Julio 2011	28	Bajo Aragón	3	Construcción	Mujeres	43
201107	Julio 2011	28	Bajo Aragón	4	Servicios	Hombres	348
201107	Julio 2011	28	Bajo Aragón	4	Servicios	Mujeres	717
201107	Julio 2011	28	Bajo Aragón		Sin empleo anterior	Hombres	15
201107	Julio 2011	28	Bajo Aragón		Sin empleo anterior	Mujeres	32
201107	Julio 2011	29	Comunidad de Teruel	1	Agricultura, ganadería y pesca	Hombres	74
201107	Julio 2011	29	Comunidad de Teruel	1	Agricultura, ganadería y pesca	Mujeres	14
201107	Julio 2011	29	Comunidad de Teruel	2	Industria y energía	Hombres	219
201107	Julio 2011	29	Comunidad de Teruel	2	Industria y energía	Mujeres	84
201107	Julio 2011	29	Comunidad de Teruel	3	Construcción	Hombres	487
201107	Julio 2011	29	Comunidad de Teruel	3	Construcción	Mujeres	29
201107	Julio 2011	29	Comunidad de Teruel	4	Servicios	Hombres	595
201107	Julio 2011	29	Comunidad de Teruel	4	Servicios	Mujeres	1021
201107	Julio 2011	29	Comunidad de Teruel		Sin empleo anterior	Hombres	81
201107	Julio 2011	29	Comunidad de Teruel		Sin empleo anterior	Mujeres	142
201107	Julio 2011	30	Maestrazgo	1	Agricultura, ganadería y pesca	Hombres	9
