Año	Residencia comarca código	Residencia comarca nombre	Edad (grandes grupos)	Sexo	Relación lugar de residencia y nacimiento	Personas
2009	25	Jiloca	65 y más	Mujeres	3 - Misma CA y distinta provincia	90
2009	25	Jiloca	65 y más	Mujeres	4 - Distinta CA	104
2009	25	Jiloca	65 y más	Mujeres	5 - Nacidos en el extranjero	7
2009	26	Cuencas Mineras	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	220
2009	26	Cuencas Mineras	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	207
2009	26	Cuencas Mineras	0 a 15	Hombres	3 - Misma CA y distinta provincia	46
2009	26	Cuencas Mineras	0 a 15	Hombres	4 - Distinta CA	35
2009	26	Cuencas Mineras	0 a 15	Hombres	5 - Nacidos en el extranjero	82
2009	26	Cuencas Mineras	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	179
2009	26	Cuencas Mineras	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	196
2009	26	Cuencas Mineras	0 a 15	Mujeres	3 - Misma CA y distinta provincia	32
2009	26	Cuencas Mineras	0 a 15	Mujeres	4 - Distinta CA	33
2009	26	Cuencas Mineras	0 a 15	Mujeres	5 - Nacidos en el extranjero	74
2009	26	Cuencas Mineras	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	962
2009	26	Cuencas Mineras	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	1059
2009	26	Cuencas Mineras	16 a 64	Hombres	3 - Misma CA y distinta provincia	276
2009	26	Cuencas Mineras	16 a 64	Hombres	4 - Distinta CA	514
2009	26	Cuencas Mineras	16 a 64	Hombres	5 - Nacidos en el extranjero	535
2009	26	Cuencas Mineras	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	706
2009	26	Cuencas Mineras	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	963
2009	26	Cuencas Mineras	16 a 64	Mujeres	3 - Misma CA y distinta provincia	226
2009	26	Cuencas Mineras	16 a 64	Mujeres	4 - Distinta CA	448
2009	26	Cuencas Mineras	16 a 64	Mujeres	5 - Nacidos en el extranjero	245
2009	26	Cuencas Mineras	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	596
2009	26	Cuencas Mineras	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	192
2009	26	Cuencas Mineras	65 y más	Hombres	3 - Misma CA y distinta provincia	37
2009	26	Cuencas Mineras	65 y más	Hombres	4 - Distinta CA	206
2009	26	Cuencas Mineras	65 y más	Hombres	5 - Nacidos en el extranjero	5
2009	26	Cuencas Mineras	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	642
2009	26	Cuencas Mineras	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	260
2009	26	Cuencas Mineras	65 y más	Mujeres	3 - Misma CA y distinta provincia	35
2009	26	Cuencas Mineras	65 y más	Mujeres	4 - Distinta CA	254
2009	26	Cuencas Mineras	65 y más	Mujeres	5 - Nacidos en el extranjero	4
2009	27	Andorra-Sierra de Arcos	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	530
2009	27	Andorra-Sierra de Arcos	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	63
2009	27	Andorra-Sierra de Arcos	0 a 15	Hombres	3 - Misma CA y distinta provincia	66
2009	27	Andorra-Sierra de Arcos	0 a 15	Hombres	4 - Distinta CA	35
2009	27	Andorra-Sierra de Arcos	0 a 15	Hombres	5 - Nacidos en el extranjero	126
2009	27	Andorra-Sierra de Arcos	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	504
2009	27	Andorra-Sierra de Arcos	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	74
2009	27	Andorra-Sierra de Arcos	0 a 15	Mujeres	3 - Misma CA y distinta provincia	62
2009	27	Andorra-Sierra de Arcos	0 a 15	Mujeres	4 - Distinta CA	39
2009	27	Andorra-Sierra de Arcos	0 a 15	Mujeres	5 - Nacidos en el extranjero	97
2009	27	Andorra-Sierra de Arcos	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	1168
2009	27	Andorra-Sierra de Arcos	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	1059
2009	27	Andorra-Sierra de Arcos	16 a 64	Hombres	3 - Misma CA y distinta provincia	562
2009	27	Andorra-Sierra de Arcos	16 a 64	Hombres	4 - Distinta CA	626
2009	27	Andorra-Sierra de Arcos	16 a 64	Hombres	5 - Nacidos en el extranjero	707
2009	27	Andorra-Sierra de Arcos	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	950
2009	27	Andorra-Sierra de Arcos	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	1012
2009	27	Andorra-Sierra de Arcos	16 a 64	Mujeres	3 - Misma CA y distinta provincia	542
2009	27	Andorra-Sierra de Arcos	16 a 64	Mujeres	4 - Distinta CA	554
2009	27	Andorra-Sierra de Arcos	16 a 64	Mujeres	5 - Nacidos en el extranjero	432
2009	27	Andorra-Sierra de Arcos	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	688
2009	27	Andorra-Sierra de Arcos	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	127
2009	27	Andorra-Sierra de Arcos	65 y más	Hombres	3 - Misma CA y distinta provincia	38
2009	27	Andorra-Sierra de Arcos	65 y más	Hombres	4 - Distinta CA	238
2009	27	Andorra-Sierra de Arcos	65 y más	Hombres	5 - Nacidos en el extranjero	7
2009	27	Andorra-Sierra de Arcos	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	753
2009	27	Andorra-Sierra de Arcos	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	186
2009	27	Andorra-Sierra de Arcos	65 y más	Mujeres	3 - Misma CA y distinta provincia	45
2009	27	Andorra-Sierra de Arcos	65 y más	Mujeres	4 - Distinta CA	301
2009	27	Andorra-Sierra de Arcos	65 y más	Mujeres	5 - Nacidos en el extranjero	10
2009	28	Bajo Aragón	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	1651
2009	28	Bajo Aragón	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	143
2009	28	Bajo Aragón	0 a 15	Hombres	3 - Misma CA y distinta provincia	161
2009	28	Bajo Aragón	0 a 15	Hombres	4 - Distinta CA	105
2009	28	Bajo Aragón	0 a 15	Hombres	5 - Nacidos en el extranjero	327
2009	28	Bajo Aragón	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	1563
2009	28	Bajo Aragón	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	134
2009	28	Bajo Aragón	0 a 15	Mujeres	3 - Misma CA y distinta provincia	139
2009	28	Bajo Aragón	0 a 15	Mujeres	4 - Distinta CA	125
2009	28	Bajo Aragón	0 a 15	Mujeres	5 - Nacidos en el extranjero	290
2009	28	Bajo Aragón	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	3769
2009	28	Bajo Aragón	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	2116
2009	28	Bajo Aragón	16 a 64	Hombres	3 - Misma CA y distinta provincia	968
2009	28	Bajo Aragón	16 a 64	Hombres	4 - Distinta CA	1336
2009	28	Bajo Aragón	16 a 64	Hombres	5 - Nacidos en el extranjero	2117
2009	28	Bajo Aragón	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	3327
2009	28	Bajo Aragón	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	2050
2009	28	Bajo Aragón	16 a 64	Mujeres	3 - Misma CA y distinta provincia	913
2009	28	Bajo Aragón	16 a 64	Mujeres	4 - Distinta CA	1292
2009	28	Bajo Aragón	16 a 64	Mujeres	5 - Nacidos en el extranjero	1604
2009	28	Bajo Aragón	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	1630
2009	28	Bajo Aragón	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	672
2009	28	Bajo Aragón	65 y más	Hombres	3 - Misma CA y distinta provincia	92
2009	28	Bajo Aragón	65 y más	Hombres	4 - Distinta CA	356
2009	28	Bajo Aragón	65 y más	Hombres	5 - Nacidos en el extranjero	31
2009	28	Bajo Aragón	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	1969
2009	28	Bajo Aragón	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	886
2009	28	Bajo Aragón	65 y más	Mujeres	3 - Misma CA y distinta provincia	138
2009	28	Bajo Aragón	65 y más	Mujeres	4 - Distinta CA	419
2009	28	Bajo Aragón	65 y más	Mujeres	5 - Nacidos en el extranjero	47
2009	29	Comunidad de Teruel	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	2662
2009	29	Comunidad de Teruel	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	242
2009	29	Comunidad de Teruel	0 a 15	Hombres	3 - Misma CA y distinta provincia	74
2009	29	Comunidad de Teruel	0 a 15	Hombres	4 - Distinta CA	179
2009	29	Comunidad de Teruel	0 a 15	Hombres	5 - Nacidos en el extranjero	385
2009	29	Comunidad de Teruel	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	2526
2009	29	Comunidad de Teruel	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	220
2009	29	Comunidad de Teruel	0 a 15	Mujeres	3 - Misma CA y distinta provincia	78
2009	29	Comunidad de Teruel	0 a 15	Mujeres	4 - Distinta CA	133
2009	29	Comunidad de Teruel	0 a 15	Mujeres	5 - Nacidos en el extranjero	377
2009	29	Comunidad de Teruel	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	7554
2009	29	Comunidad de Teruel	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	2920
2009	29	Comunidad de Teruel	16 a 64	Hombres	3 - Misma CA y distinta provincia	601
2009	29	Comunidad de Teruel	16 a 64	Hombres	4 - Distinta CA	1973
2009	29	Comunidad de Teruel	16 a 64	Hombres	5 - Nacidos en el extranjero	2692
2009	29	Comunidad de Teruel	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	7176
2009	29	Comunidad de Teruel	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	3010
2009	29	Comunidad de Teruel	16 a 64	Mujeres	3 - Misma CA y distinta provincia	633
2009	29	Comunidad de Teruel	16 a 64	Mujeres	4 - Distinta CA	1864
2009	29	Comunidad de Teruel	16 a 64	Mujeres	5 - Nacidos en el extranjero	2052
2009	29	Comunidad de Teruel	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	2466
2009	29	Comunidad de Teruel	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	1265
2009	29	Comunidad de Teruel	65 y más	Hombres	3 - Misma CA y distinta provincia	98
2009	29	Comunidad de Teruel	65 y más	Hombres	4 - Distinta CA	541
2009	29	Comunidad de Teruel	65 y más	Hombres	5 - Nacidos en el extranjero	37
2009	29	Comunidad de Teruel	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	2927
2009	29	Comunidad de Teruel	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	1780
2009	29	Comunidad de Teruel	65 y más	Mujeres	3 - Misma CA y distinta provincia	172
2009	29	Comunidad de Teruel	65 y más	Mujeres	4 - Distinta CA	675
2009	29	Comunidad de Teruel	65 y más	Mujeres	5 - Nacidos en el extranjero	49
2009	30	Maestrazgo	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	96
2009	30	Maestrazgo	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	58
2009	30	Maestrazgo	0 a 15	Hombres	3 - Misma CA y distinta provincia	10
2009	30	Maestrazgo	0 a 15	Hombres	4 - Distinta CA	16
2009	30	Maestrazgo	0 a 15	Hombres	5 - Nacidos en el extranjero	37
2009	30	Maestrazgo	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	86
2009	30	Maestrazgo	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	49
2009	30	Maestrazgo	0 a 15	Mujeres	3 - Misma CA y distinta provincia	8
2009	30	Maestrazgo	0 a 15	Mujeres	4 - Distinta CA	18
2009	30	Maestrazgo	0 a 15	Mujeres	5 - Nacidos en el extranjero	33
2009	30	Maestrazgo	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	481
2009	30	Maestrazgo	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	344
2009	30	Maestrazgo	16 a 64	Hombres	3 - Misma CA y distinta provincia	51
2009	30	Maestrazgo	16 a 64	Hombres	4 - Distinta CA	194
2009	30	Maestrazgo	16 a 64	Hombres	5 - Nacidos en el extranjero	243
2009	30	Maestrazgo	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	312
2009	30	Maestrazgo	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	286
2009	30	Maestrazgo	16 a 64	Mujeres	3 - Misma CA y distinta provincia	54
2009	30	Maestrazgo	16 a 64	Mujeres	4 - Distinta CA	169
2009	30	Maestrazgo	16 a 64	Mujeres	5 - Nacidos en el extranjero	140
2009	30	Maestrazgo	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	373
2009	30	Maestrazgo	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	93
2009	30	Maestrazgo	65 y más	Hombres	3 - Misma CA y distinta provincia	3
2009	30	Maestrazgo	65 y más	Hombres	4 - Distinta CA	49
2009	30	Maestrazgo	65 y más	Hombres	5 - Nacidos en el extranjero	8
2009	30	Maestrazgo	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	384
2009	30	Maestrazgo	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	122
2009	30	Maestrazgo	65 y más	Mujeres	3 - Misma CA y distinta provincia	8
2009	30	Maestrazgo	65 y más	Mujeres	4 - Distinta CA	44
2009	30	Maestrazgo	65 y más	Mujeres	5 - Nacidos en el extranjero	11
2009	31	Sierra de Albarracín	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	79
2009	31	Sierra de Albarracín	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	93
2009	31	Sierra de Albarracín	0 a 15	Hombres	3 - Misma CA y distinta provincia	5
2009	31	Sierra de Albarracín	0 a 15	Hombres	4 - Distinta CA	20
2009	31	Sierra de Albarracín	0 a 15	Hombres	5 - Nacidos en el extranjero	42
2009	31	Sierra de Albarracín	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	99
2009	31	Sierra de Albarracín	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	92
2009	31	Sierra de Albarracín	0 a 15	Mujeres	3 - Misma CA y distinta provincia	3
2009	31	Sierra de Albarracín	0 a 15	Mujeres	4 - Distinta CA	25
2009	31	Sierra de Albarracín	0 a 15	Mujeres	5 - Nacidos en el extranjero	43
2009	31	Sierra de Albarracín	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	583
2009	31	Sierra de Albarracín	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	557
2009	31	Sierra de Albarracín	16 a 64	Hombres	3 - Misma CA y distinta provincia	41
2009	31	Sierra de Albarracín	16 a 64	Hombres	4 - Distinta CA	277
2009	31	Sierra de Albarracín	16 a 64	Hombres	5 - Nacidos en el extranjero	247
2009	31	Sierra de Albarracín	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	347
2009	31	Sierra de Albarracín	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	455
2009	31	Sierra de Albarracín	16 a 64	Mujeres	3 - Misma CA y distinta provincia	30
2009	31	Sierra de Albarracín	16 a 64	Mujeres	4 - Distinta CA	201
2009	31	Sierra de Albarracín	16 a 64	Mujeres	5 - Nacidos en el extranjero	162
2009	31	Sierra de Albarracín	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	556
2009	31	Sierra de Albarracín	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	125
2009	31	Sierra de Albarracín	65 y más	Hombres	3 - Misma CA y distinta provincia	8
2009	31	Sierra de Albarracín	65 y más	Hombres	4 - Distinta CA	56
2009	31	Sierra de Albarracín	65 y más	Hombres	5 - Nacidos en el extranjero	1
2009	31	Sierra de Albarracín	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	599
2009	31	Sierra de Albarracín	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	145
2009	31	Sierra de Albarracín	65 y más	Mujeres	3 - Misma CA y distinta provincia	10
2009	31	Sierra de Albarracín	65 y más	Mujeres	4 - Distinta CA	61
2009	31	Sierra de Albarracín	65 y más	Mujeres	5 - Nacidos en el extranjero	6
2009	32	Gúdar-Javalambre	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	186
2009	32	Gúdar-Javalambre	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	178
2009	32	Gúdar-Javalambre	0 a 15	Hombres	3 - Misma CA y distinta provincia	6
2009	32	Gúdar-Javalambre	0 a 15	Hombres	4 - Distinta CA	80
2009	32	Gúdar-Javalambre	0 a 15	Hombres	5 - Nacidos en el extranjero	120
2009	32	Gúdar-Javalambre	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	209
2009	32	Gúdar-Javalambre	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	182
2009	32	Gúdar-Javalambre	0 a 15	Mujeres	3 - Misma CA y distinta provincia	6
2009	32	Gúdar-Javalambre	0 a 15	Mujeres	4 - Distinta CA	76
2009	32	Gúdar-Javalambre	0 a 15	Mujeres	5 - Nacidos en el extranjero	109
2009	32	Gúdar-Javalambre	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	782
2009	32	Gúdar-Javalambre	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	877
2009	32	Gúdar-Javalambre	16 a 64	Hombres	3 - Misma CA y distinta provincia	20
2009	32	Gúdar-Javalambre	16 a 64	Hombres	4 - Distinta CA	666
2009	32	Gúdar-Javalambre	16 a 64	Hombres	5 - Nacidos en el extranjero	865
2009	32	Gúdar-Javalambre	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	496
2009	32	Gúdar-Javalambre	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	722
2009	32	Gúdar-Javalambre	16 a 64	Mujeres	3 - Misma CA y distinta provincia	32
2009	32	Gúdar-Javalambre	16 a 64	Mujeres	4 - Distinta CA	552
2009	32	Gúdar-Javalambre	16 a 64	Mujeres	5 - Nacidos en el extranjero	523
2009	32	Gúdar-Javalambre	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	705
2009	32	Gúdar-Javalambre	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	175
2009	32	Gúdar-Javalambre	65 y más	Hombres	3 - Misma CA y distinta provincia	5
2009	32	Gúdar-Javalambre	65 y más	Hombres	4 - Distinta CA	124
2009	32	Gúdar-Javalambre	65 y más	Hombres	5 - Nacidos en el extranjero	10
2009	32	Gúdar-Javalambre	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	740
2009	32	Gúdar-Javalambre	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	223
2009	32	Gúdar-Javalambre	65 y más	Mujeres	3 - Misma CA y distinta provincia	3
2009	32	Gúdar-Javalambre	65 y más	Mujeres	4 - Distinta CA	111
2009	32	Gúdar-Javalambre	65 y más	Mujeres	5 - Nacidos en el extranjero	9
2009	33	Matarraña / Matarranya	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	335
2009	33	Matarraña / Matarranya	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	54
2009	33	Matarraña / Matarranya	0 a 15	Hombres	3 - Misma CA y distinta provincia	15
2009	33	Matarraña / Matarranya	0 a 15	Hombres	4 - Distinta CA	59
2009	33	Matarraña / Matarranya	0 a 15	Hombres	5 - Nacidos en el extranjero	70
2009	33	Matarraña / Matarranya	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	322
2009	33	Matarraña / Matarranya	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	49
2009	33	Matarraña / Matarranya	0 a 15	Mujeres	3 - Misma CA y distinta provincia	14
2009	33	Matarraña / Matarranya	0 a 15	Mujeres	4 - Distinta CA	41
2009	33	Matarraña / Matarranya	0 a 15	Mujeres	5 - Nacidos en el extranjero	64
2009	33	Matarraña / Matarranya	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	970
2009	33	Matarraña / Matarranya	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	757
2009	33	Matarraña / Matarranya	16 a 64	Hombres	3 - Misma CA y distinta provincia	145
2009	33	Matarraña / Matarranya	16 a 64	Hombres	4 - Distinta CA	516
2009	33	Matarraña / Matarranya	16 a 64	Hombres	5 - Nacidos en el extranjero	602
2009	33	Matarraña / Matarranya	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	772
2009	33	Matarraña / Matarranya	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	631
2009	33	Matarraña / Matarranya	16 a 64	Mujeres	3 - Misma CA y distinta provincia	114
2009	33	Matarraña / Matarranya	16 a 64	Mujeres	4 - Distinta CA	539
2009	33	Matarraña / Matarranya	16 a 64	Mujeres	5 - Nacidos en el extranjero	322
2009	33	Matarraña / Matarranya	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	899
2009	33	Matarraña / Matarranya	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	160
2009	33	Matarraña / Matarranya	65 y más	Hombres	3 - Misma CA y distinta provincia	14
2009	33	Matarraña / Matarranya	65 y más	Hombres	4 - Distinta CA	132
2009	33	Matarraña / Matarranya	65 y más	Hombres	5 - Nacidos en el extranjero	15
2009	33	Matarraña / Matarranya	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	951
2009	33	Matarraña / Matarranya	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	194
