Comarca código	Comarca nombre	Tipo variación	Sexo	Nacionalidad Continente codigo	Nacionalidad Continente	Año	Variaciones
31	Sierra de Albarracín	Interna	Hombres	1	Europa	2012	50
31	Sierra de Albarracín	Interna	Hombres	2	África	2012	11
31	Sierra de Albarracín	Interna	Hombres	3	América	2012	13
31	Sierra de Albarracín	Interna	Mujeres	1	Europa	2012	63
31	Sierra de Albarracín	Interna	Mujeres	2	África	2012	8
31	Sierra de Albarracín	Interna	Mujeres	3	América	2012	5
32	Gúdar-Javalambre	Externa	Hombres	1	Europa	2012	161
32	Gúdar-Javalambre	Externa	Hombres	2	África	2012	37
32	Gúdar-Javalambre	Externa	Hombres	3	América	2012	23
32	Gúdar-Javalambre	Externa	Hombres	4	Asia	2012	1
32	Gúdar-Javalambre	Externa	Mujeres	1	Europa	2012	162
32	Gúdar-Javalambre	Externa	Mujeres	2	África	2012	8
32	Gúdar-Javalambre	Externa	Mujeres	3	América	2012	27
32	Gúdar-Javalambre	Interna	Hombres	1	Europa	2012	65
32	Gúdar-Javalambre	Interna	Hombres	2	África	2012	9
32	Gúdar-Javalambre	Interna	Hombres	3	América	2012	9
32	Gúdar-Javalambre	Interna	Hombres	4	Asia	2012	1
32	Gúdar-Javalambre	Interna	Mujeres	1	Europa	2012	53
32	Gúdar-Javalambre	Interna	Mujeres	2	África	2012	9
32	Gúdar-Javalambre	Interna	Mujeres	3	América	2012	13
32	Gúdar-Javalambre	Interna	Mujeres	4	Asia	2012	6
33	Matarraña / Matarranya	Externa	Hombres	1	Europa	2012	103
33	Matarraña / Matarranya	Externa	Hombres	2	África	2012	34
33	Matarraña / Matarranya	Externa	Hombres	3	América	2012	4
33	Matarraña / Matarranya	Externa	Hombres	4	Asia	2012	1
33	Matarraña / Matarranya	Externa	Mujeres	1	Europa	2012	83
33	Matarraña / Matarranya	Externa	Mujeres	2	África	2012	4
33	Matarraña / Matarranya	Externa	Mujeres	3	América	2012	8
33	Matarraña / Matarranya	Interna	Hombres	1	Europa	2012	57
33	Matarraña / Matarranya	Interna	Hombres	2	África	2012	12
33	Matarraña / Matarranya	Interna	Hombres	3	América	2012	5
33	Matarraña / Matarranya	Interna	Mujeres	1	Europa	2012	63
33	Matarraña / Matarranya	Interna	Mujeres	2	África	2012	2
33	Matarraña / Matarranya	Interna	Mujeres	3	América	2012	7
33	Matarraña / Matarranya	Interna	Mujeres	5	Otros continentes	2012	1
01	La Jacetania	Externa	Hombres	1	Europa	2011	208
01	La Jacetania	Externa	Hombres	2	África	2011	7
01	La Jacetania	Externa	Hombres	3	América	2011	34
01	La Jacetania	Externa	Hombres	4	Asia	2011	4
01	La Jacetania	Externa	Mujeres	1	Europa	2011	188
01	La Jacetania	Externa	Mujeres	2	África	2011	6
01	La Jacetania	Externa	Mujeres	3	América	2011	35
01	La Jacetania	Externa	Mujeres	4	Asia	2011	2
01	La Jacetania	Interna	Hombres	1	Europa	2011	218
01	La Jacetania	Interna	Hombres	2	África	2011	6
01	La Jacetania	Interna	Hombres	3	América	2011	7
01	La Jacetania	Interna	Hombres	4	Asia	2011	2
01	La Jacetania	Interna	Mujeres	1	Europa	2011	213
01	La Jacetania	Interna	Mujeres	2	África	2011	6
01	La Jacetania	Interna	Mujeres	3	América	2011	12
01	La Jacetania	Interna	Mujeres	4	Asia	2011	1
02	Alto Gállego	Externa	Hombres	1	Europa	2011	136
02	Alto Gállego	Externa	Hombres	2	África	2011	33
02	Alto Gállego	Externa	Hombres	3	América	2011	12
02	Alto Gállego	Externa	Hombres	4	Asia	2011	3
02	Alto Gállego	Externa	Mujeres	1	Europa	2011	116
02	Alto Gállego	Externa	Mujeres	2	África	2011	20
02	Alto Gállego	Externa	Mujeres	3	América	2011	18
02	Alto Gállego	Externa	Mujeres	4	Asia	2011	3
02	Alto Gállego	Interna	Hombres	1	Europa	2011	147
02	Alto Gállego	Interna	Hombres	2	África	2011	14
02	Alto Gállego	Interna	Hombres	3	América	2011	17
02	Alto Gállego	Interna	Hombres	4	Asia	2011	3
02	Alto Gállego	Interna	Mujeres	1	Europa	2011	177
02	Alto Gállego	Interna	Mujeres	2	África	2011	8
02	Alto Gállego	Interna	Mujeres	3	América	2011	17
02	Alto Gállego	Interna	Mujeres	4	Asia	2011	2
03	Sobrarbe	Externa	Hombres	1	Europa	2011	75
03	Sobrarbe	Externa	Hombres	2	África	2011	4
03	Sobrarbe	Externa	Hombres	3	América	2011	11
03	Sobrarbe	Externa	Mujeres	1	Europa	2011	57
03	Sobrarbe	Externa	Mujeres	2	África	2011	5
03	Sobrarbe	Externa	Mujeres	3	América	2011	9
03	Sobrarbe	Externa	Mujeres	4	Asia	2011	1
03	Sobrarbe	Interna	Hombres	1	Europa	2011	83
03	Sobrarbe	Interna	Hombres	2	África	2011	3
03	Sobrarbe	Interna	Hombres	3	América	2011	4
03	Sobrarbe	Interna	Mujeres	1	Europa	2011	100
03	Sobrarbe	Interna	Mujeres	2	África	2011	2
03	Sobrarbe	Interna	Mujeres	3	América	2011	5
04	La Ribagorza	Externa	Hombres	1	Europa	2011	201
04	La Ribagorza	Externa	Hombres	2	África	2011	5
04	La Ribagorza	Externa	Hombres	3	América	2011	37
04	La Ribagorza	Externa	Hombres	4	Asia	2011	1
04	La Ribagorza	Externa	Mujeres	1	Europa	2011	175
04	La Ribagorza	Externa	Mujeres	2	África	2011	2
04	La Ribagorza	Externa	Mujeres	3	América	2011	29
04	La Ribagorza	Externa	Mujeres	4	Asia	2011	1
04	La Ribagorza	Interna	Hombres	1	Europa	2011	161
04	La Ribagorza	Interna	Hombres	2	África	2011	2
04	La Ribagorza	Interna	Hombres	3	América	2011	4
04	La Ribagorza	Interna	Hombres	5	Otros continentes	2011	2
04	La Ribagorza	Interna	Mujeres	1	Europa	2011	175
04	La Ribagorza	Interna	Mujeres	2	África	2011	1
04	La Ribagorza	Interna	Mujeres	3	América	2011	12
04	La Ribagorza	Interna	Mujeres	5	Otros continentes	2011	1
05	Cinco Villas	Externa	Hombres	1	Europa	2011	217
05	Cinco Villas	Externa	Hombres	2	África	2011	94
05	Cinco Villas	Externa	Hombres	3	América	2011	33
05	Cinco Villas	Externa	Hombres	4	Asia	2011	11
05	Cinco Villas	Externa	Mujeres	1	Europa	2011	190
05	Cinco Villas	Externa	Mujeres	2	África	2011	22
05	Cinco Villas	Externa	Mujeres	3	América	2011	31
05	Cinco Villas	Externa	Mujeres	4	Asia	2011	2
05	Cinco Villas	Interna	Hombres	1	Europa	2011	247
05	Cinco Villas	Interna	Hombres	2	África	2011	14
05	Cinco Villas	Interna	Hombres	3	América	2011	10
05	Cinco Villas	Interna	Hombres	4	Asia	2011	7
05	Cinco Villas	Interna	Mujeres	1	Europa	2011	303
05	Cinco Villas	Interna	Mujeres	2	África	2011	7
05	Cinco Villas	Interna	Mujeres	3	América	2011	17
05	Cinco Villas	Interna	Mujeres	4	Asia	2011	6
06	Hoya de Huesca / Plana de Uesca	Externa	Hombres	1	Europa	2011	521
06	Hoya de Huesca / Plana de Uesca	Externa	Hombres	2	África	2011	204
06	Hoya de Huesca / Plana de Uesca	Externa	Hombres	3	América	2011	73
06	Hoya de Huesca / Plana de Uesca	Externa	Hombres	4	Asia	2011	78
06	Hoya de Huesca / Plana de Uesca	Externa	Mujeres	1	Europa	2011	463
06	Hoya de Huesca / Plana de Uesca	Externa	Mujeres	2	África	2011	79
06	Hoya de Huesca / Plana de Uesca	Externa	Mujeres	3	América	2011	83
06	Hoya de Huesca / Plana de Uesca	Externa	Mujeres	4	Asia	2011	9
06	Hoya de Huesca / Plana de Uesca	Interna	Hombres	1	Europa	2011	640
06	Hoya de Huesca / Plana de Uesca	Interna	Hombres	2	África	2011	72
06	Hoya de Huesca / Plana de Uesca	Interna	Hombres	3	América	2011	24
06	Hoya de Huesca / Plana de Uesca	Interna	Hombres	4	Asia	2011	4
06	Hoya de Huesca / Plana de Uesca	Interna	Mujeres	1	Europa	2011	618
06	Hoya de Huesca / Plana de Uesca	Interna	Mujeres	2	África	2011	36
06	Hoya de Huesca / Plana de Uesca	Interna	Mujeres	3	América	2011	64
06	Hoya de Huesca / Plana de Uesca	Interna	Mujeres	4	Asia	2011	4
07	Somontano de Barbastro	Externa	Hombres	1	Europa	2011	136
07	Somontano de Barbastro	Externa	Hombres	2	África	2011	55
07	Somontano de Barbastro	Externa	Hombres	3	América	2011	9
07	Somontano de Barbastro	Externa	Hombres	4	Asia	2011	2
07	Somontano de Barbastro	Externa	Mujeres	1	Europa	2011	124
07	Somontano de Barbastro	Externa	Mujeres	2	África	2011	17
07	Somontano de Barbastro	Externa	Mujeres	3	América	2011	17
07	Somontano de Barbastro	Externa	Mujeres	4	Asia	2011	2
07	Somontano de Barbastro	Interna	Hombres	1	Europa	2011	183
07	Somontano de Barbastro	Interna	Hombres	2	África	2011	27
07	Somontano de Barbastro	Interna	Hombres	3	América	2011	7
07	Somontano de Barbastro	Interna	Mujeres	1	Europa	2011	213
07	Somontano de Barbastro	Interna	Mujeres	2	África	2011	13
07	Somontano de Barbastro	Interna	Mujeres	3	América	2011	12
07	Somontano de Barbastro	Interna	Mujeres	4	Asia	2011	3
08	Cinca Medio	Externa	Hombres	1	Europa	2011	161
08	Cinca Medio	Externa	Hombres	2	África	2011	144
08	Cinca Medio	Externa	Hombres	3	América	2011	23
08	Cinca Medio	Externa	Hombres	4	Asia	2011	7
08	Cinca Medio	Externa	Mujeres	1	Europa	2011	158
08	Cinca Medio	Externa	Mujeres	2	África	2011	62
08	Cinca Medio	Externa	Mujeres	3	América	2011	20
08	Cinca Medio	Externa	Mujeres	4	Asia	2011	4
08	Cinca Medio	Interna	Hombres	1	Europa	2011	146
08	Cinca Medio	Interna	Hombres	2	África	2011	23
08	Cinca Medio	Interna	Hombres	3	América	2011	9
08	Cinca Medio	Interna	Mujeres	1	Europa	2011	174
08	Cinca Medio	Interna	Mujeres	2	África	2011	8
08	Cinca Medio	Interna	Mujeres	3	América	2011	8
09	La Litera / La Llitera	Externa	Hombres	1	Europa	2011	183
09	La Litera / La Llitera	Externa	Hombres	2	África	2011	130
09	La Litera / La Llitera	Externa	Hombres	3	América	2011	26
09	La Litera / La Llitera	Externa	Hombres	4	Asia	2011	3
09	La Litera / La Llitera	Externa	Mujeres	1	Europa	2011	175
09	La Litera / La Llitera	Externa	Mujeres	2	África	2011	16
09	La Litera / La Llitera	Externa	Mujeres	3	América	2011	18
09	La Litera / La Llitera	Externa	Mujeres	4	Asia	2011	1
09	La Litera / La Llitera	Interna	Hombres	1	Europa	2011	93
09	La Litera / La Llitera	Interna	Hombres	2	África	2011	21
09	La Litera / La Llitera	Interna	Hombres	3	América	2011	6
09	La Litera / La Llitera	Interna	Hombres	4	Asia	2011	1
09	La Litera / La Llitera	Interna	Mujeres	1	Europa	2011	112
09	La Litera / La Llitera	Interna	Mujeres	2	África	2011	7
09	La Litera / La Llitera	Interna	Mujeres	3	América	2011	5
10	Los Monegros	Externa	Hombres	1	Europa	2011	126
10	Los Monegros	Externa	Hombres	2	África	2011	37
10	Los Monegros	Externa	Hombres	3	América	2011	5
10	Los Monegros	Externa	Mujeres	1	Europa	2011	112
10	Los Monegros	Externa	Mujeres	2	África	2011	8
10	Los Monegros	Externa	Mujeres	3	América	2011	16
10	Los Monegros	Interna	Hombres	1	Europa	2011	209
10	Los Monegros	Interna	Hombres	2	África	2011	39
10	Los Monegros	Interna	Hombres	3	América	2011	5
10	Los Monegros	Interna	Mujeres	1	Europa	2011	260
10	Los Monegros	Interna	Mujeres	2	África	2011	16
10	Los Monegros	Interna	Mujeres	3	América	2011	18
10	Los Monegros	Interna	Mujeres	4	Asia	2011	2
11	Bajo Cinca / Baix Cinca	Externa	Hombres	1	Europa	2011	186
11	Bajo Cinca / Baix Cinca	Externa	Hombres	2	África	2011	127
11	Bajo Cinca / Baix Cinca	Externa	Hombres	3	América	2011	11
11	Bajo Cinca / Baix Cinca	Externa	Hombres	4	Asia	2011	8
11	Bajo Cinca / Baix Cinca	Externa	Mujeres	1	Europa	2011	228
11	Bajo Cinca / Baix Cinca	Externa	Mujeres	2	África	2011	37
11	Bajo Cinca / Baix Cinca	Externa	Mujeres	3	América	2011	17
11	Bajo Cinca / Baix Cinca	Externa	Mujeres	4	Asia	2011	3
11	Bajo Cinca / Baix Cinca	Interna	Hombres	1	Europa	2011	115
11	Bajo Cinca / Baix Cinca	Interna	Hombres	2	África	2011	19
11	Bajo Cinca / Baix Cinca	Interna	Mujeres	1	Europa	2011	125
11	Bajo Cinca / Baix Cinca	Interna	Mujeres	2	África	2011	8
11	Bajo Cinca / Baix Cinca	Interna	Mujeres	3	América	2011	3
12	Tarazona y el Moncayo	Externa	Hombres	1	Europa	2011	105
12	Tarazona y el Moncayo	Externa	Hombres	2	África	2011	65
12	Tarazona y el Moncayo	Externa	Hombres	3	América	2011	43
12	Tarazona y el Moncayo	Externa	Hombres	4	Asia	2011	4
12	Tarazona y el Moncayo	Externa	Mujeres	1	Europa	2011	112
12	Tarazona y el Moncayo	Externa	Mujeres	2	África	2011	15
12	Tarazona y el Moncayo	Externa	Mujeres	3	América	2011	53
12	Tarazona y el Moncayo	Externa	Mujeres	4	Asia	2011	1
12	Tarazona y el Moncayo	Interna	Hombres	1	Europa	2011	133
12	Tarazona y el Moncayo	Interna	Hombres	2	África	2011	13
12	Tarazona y el Moncayo	Interna	Hombres	3	América	2011	4
12	Tarazona y el Moncayo	Interna	Mujeres	1	Europa	2011	131
12	Tarazona y el Moncayo	Interna	Mujeres	2	África	2011	3
12	Tarazona y el Moncayo	Interna	Mujeres	3	América	2011	9
12	Tarazona y el Moncayo	Interna	Mujeres	4	Asia	2011	1
13	Campo de Borja	Externa	Hombres	1	Europa	2011	78
13	Campo de Borja	Externa	Hombres	2	África	2011	28
13	Campo de Borja	Externa	Hombres	3	América	2011	15
13	Campo de Borja	Externa	Mujeres	1	Europa	2011	70
13	Campo de Borja	Externa	Mujeres	2	África	2011	7
13	Campo de Borja	Externa	Mujeres	3	América	2011	12
13	Campo de Borja	Interna	Hombres	1	Europa	2011	149
13	Campo de Borja	Interna	Hombres	2	África	2011	15
13	Campo de Borja	Interna	Hombres	3	América	2011	4
13	Campo de Borja	Interna	Mujeres	1	Europa	2011	167
13	Campo de Borja	Interna	Mujeres	2	África	2011	3
13	Campo de Borja	Interna	Mujeres	3	América	2011	6
14	Aranda	Externa	Hombres	1	Europa	2011	16
14	Aranda	Externa	Hombres	2	África	2011	10
14	Aranda	Externa	Mujeres	1	Europa	2011	22
14	Aranda	Externa	Mujeres	2	África	2011	1
14	Aranda	Interna	Hombres	1	Europa	2011	61
14	Aranda	Interna	Hombres	2	África	2011	12
14	Aranda	Interna	Hombres	3	América	2011	1
14	Aranda	Interna	Mujeres	1	Europa	2011	84
14	Aranda	Interna	Mujeres	2	África	2011	9
14	Aranda	Interna	Mujeres	3	América	2011	4
15	Ribera Alta del Ebro	Externa	Hombres	1	Europa	2011	145
15	Ribera Alta del Ebro	Externa	Hombres	2	África	2011	21
15	Ribera Alta del Ebro	Externa	Hombres	3	América	2011	20
15	Ribera Alta del Ebro	Externa	Hombres	4	Asia	2011	1
15	Ribera Alta del Ebro	Externa	Mujeres	1	Europa	2011	125
15	Ribera Alta del Ebro	Externa	Mujeres	2	África	2011	14
15	Ribera Alta del Ebro	Externa	Mujeres	3	América	2011	26
15	Ribera Alta del Ebro	Externa	Mujeres	4	Asia	2011	3
15	Ribera Alta del Ebro	Interna	Hombres	1	Europa	2011	383
15	Ribera Alta del Ebro	Interna	Hombres	2	África	2011	33
15	Ribera Alta del Ebro	Interna	Hombres	3	América	2011	38
15	Ribera Alta del Ebro	Interna	Hombres	4	Asia	2011	1
15	Ribera Alta del Ebro	Interna	Mujeres	1	Europa	2011	373
15	Ribera Alta del Ebro	Interna	Mujeres	2	África	2011	19
15	Ribera Alta del Ebro	Interna	Mujeres	3	América	2011	49
15	Ribera Alta del Ebro	Interna	Mujeres	4	Asia	2011	1
16	Valdejalón	Externa	Hombres	1	Europa	2011	222
16	Valdejalón	Externa	Hombres	2	África	2011	49
16	Valdejalón	Externa	Hombres	3	América	2011	21
16	Valdejalón	Externa	Hombres	4	Asia	2011	3
16	Valdejalón	Externa	Mujeres	1	Europa	2011	186
16	Valdejalón	Externa	Mujeres	2	África	2011	18
16	Valdejalón	Externa	Mujeres	3	América	2011	11
16	Valdejalón	Externa	Mujeres	4	Asia	2011	1
16	Valdejalón	Interna	Hombres	1	Europa	2011	493
16	Valdejalón	Interna	Hombres	2	África	2011	63
16	Valdejalón	Interna	Hombres	3	América	2011	25
16	Valdejalón	Interna	Hombres	4	Asia	2011	2
16	Valdejalón	Interna	Mujeres	1	Europa	2011	509
16	Valdejalón	Interna	Mujeres	2	África	2011	33
16	Valdejalón	Interna	Mujeres	3	América	2011	29
17	D.C. Zaragoza	Externa	Hombres	1	Europa	2011	3990
17	D.C. Zaragoza	Externa	Hombres	2	África	2011	1112
17	D.C. Zaragoza	Externa	Hombres	3	América	2011	756
17	D.C. Zaragoza	Externa	Hombres	4	Asia	2011	517
17	D.C. Zaragoza	Externa	Hombres	5	Otros continentes	2011	2
17	D.C. Zaragoza	Externa	Mujeres	1	Europa	2011	3522
17	D.C. Zaragoza	Externa	Mujeres	2	África	2011	456
17	D.C. Zaragoza	Externa	Mujeres	3	América	2011	881
17	D.C. Zaragoza	Externa	Mujeres	4	Asia	2011	294
17	D.C. Zaragoza	Interna	Hombres	1	Europa	2011	3847
17	D.C. Zaragoza	Interna	Hombres	2	África	2011	264
17	D.C. Zaragoza	Interna	Hombres	3	América	2011	251
17	D.C. Zaragoza	Interna	Hombres	4	Asia	2011	44
17	D.C. Zaragoza	Interna	Mujeres	1	Europa	2011	3602
17	D.C. Zaragoza	Interna	Mujeres	2	África	2011	132
17	D.C. Zaragoza	Interna	Mujeres	3	América	2011	410
17	D.C. Zaragoza	Interna	Mujeres	4	Asia	2011	26
18	Ribera Baja del Ebro	Externa	Hombres	1	Europa	2011	46
18	Ribera Baja del Ebro	Externa	Hombres	2	África	2011	10
18	Ribera Baja del Ebro	Externa	Hombres	3	América	2011	2
18	Ribera Baja del Ebro	Externa	Hombres	4	Asia	2011	8
18	Ribera Baja del Ebro	Externa	Mujeres	1	Europa	2011	45
18	Ribera Baja del Ebro	Externa	Mujeres	2	África	2011	10
18	Ribera Baja del Ebro	Externa	Mujeres	3	América	2011	5
18	Ribera Baja del Ebro	Interna	Hombres	1	Europa	2011	111
18	Ribera Baja del Ebro	Interna	Hombres	2	África	2011	12
18	Ribera Baja del Ebro	Interna	Hombres	3	América	2011	6
18	Ribera Baja del Ebro	Interna	Hombres	4	Asia	2011	6
18	Ribera Baja del Ebro	Interna	Mujeres	1	Europa	2011	101
18	Ribera Baja del Ebro	Interna	Mujeres	2	África	2011	7
18	Ribera Baja del Ebro	Interna	Mujeres	3	América	2011	12
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	Hombres	1	Europa	2011	116
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	Hombres	2	África	2011	66
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	Hombres	3	América	2011	6
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	Hombres	4	Asia	2011	119
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	Mujeres	1	Europa	2011	104
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	Mujeres	2	África	2011	32
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	Mujeres	3	América	2011	12
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	Mujeres	4	Asia	2011	19
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	Hombres	1	Europa	2011	83
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	Hombres	2	África	2011	16
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	Hombres	3	América	2011	2
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	Hombres	4	Asia	2011	11
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	Mujeres	1	Europa	2011	99
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	Mujeres	2	África	2011	9
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	Mujeres	3	América	2011	6
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	Mujeres	4	Asia	2011	2
20	Comunidad de Calatayud	Externa	Hombres	1	Europa	2011	391
20	Comunidad de Calatayud	Externa	Hombres	2	África	2011	42
20	Comunidad de Calatayud	Externa	Hombres	3	América	2011	23
20	Comunidad de Calatayud	Externa	Hombres	4	Asia	2011	7
20	Comunidad de Calatayud	Externa	Mujeres	1	Europa	2011	339
20	Comunidad de Calatayud	Externa	Mujeres	2	África	2011	13
20	Comunidad de Calatayud	Externa	Mujeres	3	América	2011	29
20	Comunidad de Calatayud	Externa	Mujeres	4	Asia	2011	10
20	Comunidad de Calatayud	Interna	Hombres	1	Europa	2011	441
20	Comunidad de Calatayud	Interna	Hombres	2	África	2011	26
20	Comunidad de Calatayud	Interna	Hombres	3	América	2011	19
20	Comunidad de Calatayud	Interna	Hombres	4	Asia	2011	1
20	Comunidad de Calatayud	Interna	Mujeres	1	Europa	2011	498
20	Comunidad de Calatayud	Interna	Mujeres	2	África	2011	4
20	Comunidad de Calatayud	Interna	Mujeres	3	América	2011	33
20	Comunidad de Calatayud	Interna	Mujeres	4	Asia	2011	1
21	Campo de Cariñena	Externa	Hombres	1	Europa	2011	127
21	Campo de Cariñena	Externa	Hombres	2	África	2011	38
21	Campo de Cariñena	Externa	Hombres	3	América	2011	5
21	Campo de Cariñena	Externa	Mujeres	1	Europa	2011	123
21	Campo de Cariñena	Externa	Mujeres	2	África	2011	11
21	Campo de Cariñena	Externa	Mujeres	3	América	2011	5
21	Campo de Cariñena	Interna	Hombres	1	Europa	2011	154
21	Campo de Cariñena	Interna	Hombres	2	África	2011	21
21	Campo de Cariñena	Interna	Hombres	3	América	2011	5
21	Campo de Cariñena	Interna	Mujeres	1	Europa	2011	189
21	Campo de Cariñena	Interna	Mujeres	2	África	2011	6
21	Campo de Cariñena	Interna	Mujeres	3	América	2011	8
22	Campo de Belchite	Externa	Hombres	1	Europa	2011	12
22	Campo de Belchite	Externa	Mujeres	1	Europa	2011	8
22	Campo de Belchite	Externa	Mujeres	2	África	2011	1
22	Campo de Belchite	Interna	Hombres	1	Europa	2011	91
22	Campo de Belchite	Interna	Hombres	2	África	2011	1
22	Campo de Belchite	Interna	Hombres	3	América	2011	4
22	Campo de Belchite	Interna	Mujeres	1	Europa	2011	104
22	Campo de Belchite	Interna	Mujeres	2	África	2011	3
22	Campo de Belchite	Interna	Mujeres	3	América	2011	3
23	Bajo Martín	Externa	Hombres	1	Europa	2011	41
23	Bajo Martín	Externa	Hombres	2	África	2011	18
23	Bajo Martín	Externa	Hombres	3	América	2011	7
23	Bajo Martín	Externa	Mujeres	1	Europa	2011	38
23	Bajo Martín	Externa	Mujeres	2	África	2011	3
23	Bajo Martín	Externa	Mujeres	3	América	2011	5
23	Bajo Martín	Interna	Hombres	1	Europa	2011	99
23	Bajo Martín	Interna	Hombres	2	África	2011	20
23	Bajo Martín	Interna	Hombres	3	América	2011	6
23	Bajo Martín	Interna	Mujeres	1	Europa	2011	91
23	Bajo Martín	Interna	Mujeres	2	África	2011	14
23	Bajo Martín	Interna	Mujeres	3	América	2011	6
24	Campo de Daroca	Externa	Hombres	1	Europa	2011	27
24	Campo de Daroca	Externa	Hombres	2	África	2011	3
24	Campo de Daroca	Externa	Hombres	3	América	2011	3
24	Campo de Daroca	Externa	Mujeres	1	Europa	2011	22
24	Campo de Daroca	Externa	Mujeres	3	América	2011	6
24	Campo de Daroca	Interna	Hombres	1	Europa	2011	120
24	Campo de Daroca	Interna	Hombres	2	África	2011	1
24	Campo de Daroca	Interna	Hombres	3	América	2011	3
24	Campo de Daroca	Interna	Hombres	4	Asia	2011	1
24	Campo de Daroca	Interna	Mujeres	1	Europa	2011	103
24	Campo de Daroca	Interna	Mujeres	2	África	2011	1
24	Campo de Daroca	Interna	Mujeres	3	América	2011	17
24	Campo de Daroca	Interna	Mujeres	4	Asia	2011	1
25	Jiloca	Externa	Hombres	1	Europa	2011	125
25	Jiloca	Externa	Hombres	2	África	2011	47
