Mes y año	Mes (código)	Comarca código	Comarca nombre	Sector código	Sector descripción	Sexo	Número de contratos
Noviembre 2013	201311	21	Campo de Cariñena	2	Industria y energía	Mujeres	38
Noviembre 2013	201311	21	Campo de Cariñena	3	Construcción	Hombres	3
Noviembre 2013	201311	21	Campo de Cariñena	4	Servicios	Hombres	64
Noviembre 2013	201311	21	Campo de Cariñena	4	Servicios	Mujeres	57
Noviembre 2013	201311	22	Campo de Belchite	1	Agricultura, ganadería y pesca	Hombres	6
Noviembre 2013	201311	22	Campo de Belchite	2	Industria y energía	Hombres	3
Noviembre 2013	201311	22	Campo de Belchite	3	Construcción	Hombres	2
Noviembre 2013	201311	22	Campo de Belchite	4	Servicios	Hombres	21
Noviembre 2013	201311	22	Campo de Belchite	4	Servicios	Mujeres	17
Noviembre 2013	201311	23	Bajo Martín	1	Agricultura, ganadería y pesca	Hombres	25
Noviembre 2013	201311	23	Bajo Martín	1	Agricultura, ganadería y pesca	Mujeres	4
Noviembre 2013	201311	23	Bajo Martín	2	Industria y energía	Hombres	17
Noviembre 2013	201311	23	Bajo Martín	2	Industria y energía	Mujeres	2
Noviembre 2013	201311	23	Bajo Martín	3	Construcción	Hombres	10
Noviembre 2013	201311	23	Bajo Martín	4	Servicios	Hombres	25
Noviembre 2013	201311	23	Bajo Martín	4	Servicios	Mujeres	29
Noviembre 2013	201311	24	Campo de Daroca	1	Agricultura, ganadería y pesca	Hombres	21
Noviembre 2013	201311	24	Campo de Daroca	1	Agricultura, ganadería y pesca	Mujeres	5
Noviembre 2013	201311	24	Campo de Daroca	2	Industria y energía	Hombres	2
Noviembre 2013	201311	24	Campo de Daroca	3	Construcción	Hombres	2
Noviembre 2013	201311	24	Campo de Daroca	4	Servicios	Hombres	23
Noviembre 2013	201311	24	Campo de Daroca	4	Servicios	Mujeres	11
Noviembre 2013	201311	25	Jiloca	1	Agricultura, ganadería y pesca	Hombres	10
Noviembre 2013	201311	25	Jiloca	1	Agricultura, ganadería y pesca	Mujeres	1
Noviembre 2013	201311	25	Jiloca	2	Industria y energía	Hombres	16
Noviembre 2013	201311	25	Jiloca	2	Industria y energía	Mujeres	4
Noviembre 2013	201311	25	Jiloca	3	Construcción	Hombres	6
Noviembre 2013	201311	25	Jiloca	4	Servicios	Hombres	28
Noviembre 2013	201311	25	Jiloca	4	Servicios	Mujeres	41
Noviembre 2013	201311	26	Cuencas Mineras	1	Agricultura, ganadería y pesca	Hombres	9
Noviembre 2013	201311	26	Cuencas Mineras	1	Agricultura, ganadería y pesca	Mujeres	3
Noviembre 2013	201311	26	Cuencas Mineras	2	Industria y energía	Hombres	15
Noviembre 2013	201311	26	Cuencas Mineras	2	Industria y energía	Mujeres	2
Noviembre 2013	201311	26	Cuencas Mineras	3	Construcción	Hombres	5
Noviembre 2013	201311	26	Cuencas Mineras	4	Servicios	Hombres	18
Noviembre 2013	201311	26	Cuencas Mineras	4	Servicios	Mujeres	37
Noviembre 2013	201311	27	Andorra-Sierra de Arcos	1	Agricultura, ganadería y pesca	Hombres	4
Noviembre 2013	201311	27	Andorra-Sierra de Arcos	1	Agricultura, ganadería y pesca	Mujeres	1
Noviembre 2013	201311	27	Andorra-Sierra de Arcos	2	Industria y energía	Hombres	20
Noviembre 2013	201311	27	Andorra-Sierra de Arcos	2	Industria y energía	Mujeres	4
Noviembre 2013	201311	27	Andorra-Sierra de Arcos	3	Construcción	Hombres	36
Noviembre 2013	201311	27	Andorra-Sierra de Arcos	3	Construcción	Mujeres	2
Noviembre 2013	201311	27	Andorra-Sierra de Arcos	4	Servicios	Hombres	26
Noviembre 2013	201311	27	Andorra-Sierra de Arcos	4	Servicios	Mujeres	89
Noviembre 2013	201311	28	Bajo Aragón	1	Agricultura, ganadería y pesca	Hombres	16
Noviembre 2013	201311	28	Bajo Aragón	1	Agricultura, ganadería y pesca	Mujeres	2
Noviembre 2013	201311	28	Bajo Aragón	2	Industria y energía	Hombres	33
Noviembre 2013	201311	28	Bajo Aragón	2	Industria y energía	Mujeres	12
Noviembre 2013	201311	28	Bajo Aragón	3	Construcción	Hombres	74
Noviembre 2013	201311	28	Bajo Aragón	3	Construcción	Mujeres	3
Noviembre 2013	201311	28	Bajo Aragón	4	Servicios	Hombres	108
Noviembre 2013	201311	28	Bajo Aragón	4	Servicios	Mujeres	151
Noviembre 2013	201311	29	Comunidad de Teruel	1	Agricultura, ganadería y pesca	Hombres	27
Noviembre 2013	201311	29	Comunidad de Teruel	1	Agricultura, ganadería y pesca	Mujeres	2
Noviembre 2013	201311	29	Comunidad de Teruel	2	Industria y energía	Hombres	32
Noviembre 2013	201311	29	Comunidad de Teruel	2	Industria y energía	Mujeres	5
Noviembre 2013	201311	29	Comunidad de Teruel	3	Construcción	Hombres	64
Noviembre 2013	201311	29	Comunidad de Teruel	3	Construcción	Mujeres	3
Noviembre 2013	201311	29	Comunidad de Teruel	4	Servicios	Hombres	680
Noviembre 2013	201311	29	Comunidad de Teruel	4	Servicios	Mujeres	372
Noviembre 2013	201311	30	Maestrazgo	1	Agricultura, ganadería y pesca	Hombres	2
Noviembre 2013	201311	30	Maestrazgo	2	Industria y energía	Hombres	1
Noviembre 2013	201311	30	Maestrazgo	2	Industria y energía	Mujeres	3
Noviembre 2013	201311	30	Maestrazgo	3	Construcción	Hombres	15
Noviembre 2013	201311	30	Maestrazgo	3	Construcción	Mujeres	4
Noviembre 2013	201311	30	Maestrazgo	4	Servicios	Hombres	8
Noviembre 2013	201311	30	Maestrazgo	4	Servicios	Mujeres	12
Noviembre 2013	201311	31	Sierra de Albarracín	1	Agricultura, ganadería y pesca	Hombres	8
Noviembre 2013	201311	31	Sierra de Albarracín	2	Industria y energía	Hombres	1
Noviembre 2013	201311	31	Sierra de Albarracín	3	Construcción	Hombres	7
Noviembre 2013	201311	31	Sierra de Albarracín	3	Construcción	Mujeres	3
Noviembre 2013	201311	31	Sierra de Albarracín	4	Servicios	Hombres	4
Noviembre 2013	201311	31	Sierra de Albarracín	4	Servicios	Mujeres	21
Noviembre 2013	201311	32	Gúdar-Javalambre	1	Agricultura, ganadería y pesca	Hombres	12
Noviembre 2013	201311	32	Gúdar-Javalambre	2	Industria y energía	Hombres	11
Noviembre 2013	201311	32	Gúdar-Javalambre	2	Industria y energía	Mujeres	4
Noviembre 2013	201311	32	Gúdar-Javalambre	3	Construcción	Hombres	14
Noviembre 2013	201311	32	Gúdar-Javalambre	3	Construcción	Mujeres	9
Noviembre 2013	201311	32	Gúdar-Javalambre	4	Servicios	Hombres	38
Noviembre 2013	201311	32	Gúdar-Javalambre	4	Servicios	Mujeres	59
Noviembre 2013	201311	33	Matarraña / Matarranya	1	Agricultura, ganadería y pesca	Hombres	15
Noviembre 2013	201311	33	Matarraña / Matarranya	2	Industria y energía	Hombres	18
Noviembre 2013	201311	33	Matarraña / Matarranya	2	Industria y energía	Mujeres	6
Noviembre 2013	201311	33	Matarraña / Matarranya	3	Construcción	Hombres	9
Noviembre 2013	201311	33	Matarraña / Matarranya	4	Servicios	Hombres	25
Noviembre 2013	201311	33	Matarraña / Matarranya	4	Servicios	Mujeres	31
Octubre 2013	201310	01	La Jacetania	1	Agricultura, ganadería y pesca	Hombres	14
Octubre 2013	201310	01	La Jacetania	1	Agricultura, ganadería y pesca	Mujeres	2
Octubre 2013	201310	01	La Jacetania	2	Industria y energía	Hombres	2
Octubre 2013	201310	01	La Jacetania	2	Industria y energía	Mujeres	1
Octubre 2013	201310	01	La Jacetania	3	Construcción	Hombres	15
Octubre 2013	201310	01	La Jacetania	4	Servicios	Hombres	90
Octubre 2013	201310	01	La Jacetania	4	Servicios	Mujeres	161
Octubre 2013	201310	02	Alto Gállego	1	Agricultura, ganadería y pesca	Hombres	5
Octubre 2013	201310	02	Alto Gállego	2	Industria y energía	Hombres	12
Octubre 2013	201310	02	Alto Gállego	2	Industria y energía	Mujeres	5
Octubre 2013	201310	02	Alto Gállego	3	Construcción	Hombres	31
Octubre 2013	201310	02	Alto Gállego	4	Servicios	Hombres	105
Octubre 2013	201310	02	Alto Gállego	4	Servicios	Mujeres	107
Octubre 2013	201310	03	Sobrarbe	1	Agricultura, ganadería y pesca	Hombres	7
Octubre 2013	201310	03	Sobrarbe	2	Industria y energía	Hombres	1
Octubre 2013	201310	03	Sobrarbe	2	Industria y energía	Mujeres	1
Octubre 2013	201310	03	Sobrarbe	3	Construcción	Hombres	10
Octubre 2013	201310	03	Sobrarbe	3	Construcción	Mujeres	1
Octubre 2013	201310	03	Sobrarbe	4	Servicios	Hombres	52
Octubre 2013	201310	03	Sobrarbe	4	Servicios	Mujeres	59
Octubre 2013	201310	04	La Ribagorza	1	Agricultura, ganadería y pesca	Hombres	28
Octubre 2013	201310	04	La Ribagorza	1	Agricultura, ganadería y pesca	Mujeres	3
Octubre 2013	201310	04	La Ribagorza	2	Industria y energía	Hombres	5
Octubre 2013	201310	04	La Ribagorza	2	Industria y energía	Mujeres	2
Octubre 2013	201310	04	La Ribagorza	3	Construcción	Hombres	37
Octubre 2013	201310	04	La Ribagorza	4	Servicios	Hombres	66
Octubre 2013	201310	04	La Ribagorza	4	Servicios	Mujeres	87
Octubre 2013	201310	05	Cinco Villas	1	Agricultura, ganadería y pesca	Hombres	102
Octubre 2013	201310	05	Cinco Villas	1	Agricultura, ganadería y pesca	Mujeres	12
Octubre 2013	201310	05	Cinco Villas	2	Industria y energía	Hombres	39
Octubre 2013	201310	05	Cinco Villas	2	Industria y energía	Mujeres	12
Octubre 2013	201310	05	Cinco Villas	3	Construcción	Hombres	61
Octubre 2013	201310	05	Cinco Villas	3	Construcción	Mujeres	4
Octubre 2013	201310	05	Cinco Villas	4	Servicios	Hombres	146
Octubre 2013	201310	05	Cinco Villas	4	Servicios	Mujeres	201
Octubre 2013	201310	06	Hoya de Huesca / Plana de Uesca	1	Agricultura, ganadería y pesca	Hombres	36
Octubre 2013	201310	06	Hoya de Huesca / Plana de Uesca	1	Agricultura, ganadería y pesca	Mujeres	2
Octubre 2013	201310	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	Hombres	75
Octubre 2013	201310	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	Mujeres	22
Octubre 2013	201310	06	Hoya de Huesca / Plana de Uesca	3	Construcción	Hombres	137
Octubre 2013	201310	06	Hoya de Huesca / Plana de Uesca	3	Construcción	Mujeres	7
Octubre 2013	201310	06	Hoya de Huesca / Plana de Uesca	4	Servicios	Hombres	602
Octubre 2013	201310	06	Hoya de Huesca / Plana de Uesca	4	Servicios	Mujeres	846
Octubre 2013	201310	07	Somontano de Barbastro	1	Agricultura, ganadería y pesca	Hombres	61
Octubre 2013	201310	07	Somontano de Barbastro	1	Agricultura, ganadería y pesca	Mujeres	6
Octubre 2013	201310	07	Somontano de Barbastro	2	Industria y energía	Hombres	38
Octubre 2013	201310	07	Somontano de Barbastro	2	Industria y energía	Mujeres	7
Octubre 2013	201310	07	Somontano de Barbastro	3	Construcción	Hombres	28
Octubre 2013	201310	07	Somontano de Barbastro	3	Construcción	Mujeres	1
Octubre 2013	201310	07	Somontano de Barbastro	4	Servicios	Hombres	158
Octubre 2013	201310	07	Somontano de Barbastro	4	Servicios	Mujeres	239
Octubre 2013	201310	08	Cinca Medio	1	Agricultura, ganadería y pesca	Hombres	81
Octubre 2013	201310	08	Cinca Medio	1	Agricultura, ganadería y pesca	Mujeres	13
Octubre 2013	201310	08	Cinca Medio	2	Industria y energía	Hombres	84
Octubre 2013	201310	08	Cinca Medio	2	Industria y energía	Mujeres	79
Octubre 2013	201310	08	Cinca Medio	3	Construcción	Hombres	21
Octubre 2013	201310	08	Cinca Medio	3	Construcción	Mujeres	2
Octubre 2013	201310	08	Cinca Medio	4	Servicios	Hombres	223
Octubre 2013	201310	08	Cinca Medio	4	Servicios	Mujeres	305
Octubre 2013	201310	09	La Litera / La Llitera	1	Agricultura, ganadería y pesca	Hombres	146
Octubre 2013	201310	09	La Litera / La Llitera	1	Agricultura, ganadería y pesca	Mujeres	19
Octubre 2013	201310	09	La Litera / La Llitera	2	Industria y energía	Hombres	44
Octubre 2013	201310	09	La Litera / La Llitera	2	Industria y energía	Mujeres	18
Octubre 2013	201310	09	La Litera / La Llitera	3	Construcción	Hombres	29
Octubre 2013	201310	09	La Litera / La Llitera	3	Construcción	Mujeres	2
Octubre 2013	201310	09	La Litera / La Llitera	4	Servicios	Hombres	84
Octubre 2013	201310	09	La Litera / La Llitera	4	Servicios	Mujeres	102
Octubre 2013	201310	10	Los Monegros	1	Agricultura, ganadería y pesca	Hombres	109
Octubre 2013	201310	10	Los Monegros	1	Agricultura, ganadería y pesca	Mujeres	30
Octubre 2013	201310	10	Los Monegros	2	Industria y energía	Hombres	17
Octubre 2013	201310	10	Los Monegros	2	Industria y energía	Mujeres	6
Octubre 2013	201310	10	Los Monegros	3	Construcción	Hombres	20
Octubre 2013	201310	10	Los Monegros	3	Construcción	Mujeres	3
Octubre 2013	201310	10	Los Monegros	4	Servicios	Hombres	62
Octubre 2013	201310	10	Los Monegros	4	Servicios	Mujeres	64
Octubre 2013	201310	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	Hombres	143
Octubre 2013	201310	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	Mujeres	17
Octubre 2013	201310	11	Bajo Cinca / Baix Cinca	2	Industria y energía	Hombres	37
Octubre 2013	201310	11	Bajo Cinca / Baix Cinca	2	Industria y energía	Mujeres	11
Octubre 2013	201310	11	Bajo Cinca / Baix Cinca	3	Construcción	Hombres	50
Octubre 2013	201310	11	Bajo Cinca / Baix Cinca	4	Servicios	Hombres	155
Octubre 2013	201310	11	Bajo Cinca / Baix Cinca	4	Servicios	Mujeres	315
Octubre 2013	201310	12	Tarazona y el Moncayo	1	Agricultura, ganadería y pesca	Hombres	6
Octubre 2013	201310	12	Tarazona y el Moncayo	2	Industria y energía	Hombres	42
Octubre 2013	201310	12	Tarazona y el Moncayo	2	Industria y energía	Mujeres	1
Octubre 2013	201310	12	Tarazona y el Moncayo	3	Construcción	Hombres	11
Octubre 2013	201310	12	Tarazona y el Moncayo	3	Construcción	Mujeres	1
Octubre 2013	201310	12	Tarazona y el Moncayo	4	Servicios	Hombres	158
Octubre 2013	201310	12	Tarazona y el Moncayo	4	Servicios	Mujeres	134
Octubre 2013	201310	13	Campo de Borja	1	Agricultura, ganadería y pesca	Hombres	230
Octubre 2013	201310	13	Campo de Borja	1	Agricultura, ganadería y pesca	Mujeres	33
Octubre 2013	201310	13	Campo de Borja	2	Industria y energía	Hombres	49
Octubre 2013	201310	13	Campo de Borja	2	Industria y energía	Mujeres	27
Octubre 2013	201310	13	Campo de Borja	3	Construcción	Hombres	13
Octubre 2013	201310	13	Campo de Borja	4	Servicios	Hombres	103
Octubre 2013	201310	13	Campo de Borja	4	Servicios	Mujeres	110
Octubre 2013	201310	14	Aranda	1	Agricultura, ganadería y pesca	Hombres	10
Octubre 2013	201310	14	Aranda	2	Industria y energía	Hombres	40
Octubre 2013	201310	14	Aranda	2	Industria y energía	Mujeres	12
Octubre 2013	201310	14	Aranda	3	Construcción	Hombres	1
Octubre 2013	201310	14	Aranda	4	Servicios	Hombres	33
Octubre 2013	201310	14	Aranda	4	Servicios	Mujeres	22
Octubre 2013	201310	15	Ribera Alta del Ebro	1	Agricultura, ganadería y pesca	Hombres	80
Octubre 2013	201310	15	Ribera Alta del Ebro	1	Agricultura, ganadería y pesca	Mujeres	83
Octubre 2013	201310	15	Ribera Alta del Ebro	2	Industria y energía	Hombres	73
Octubre 2013	201310	15	Ribera Alta del Ebro	2	Industria y energía	Mujeres	23
Octubre 2013	201310	15	Ribera Alta del Ebro	3	Construcción	Hombres	56
Octubre 2013	201310	15	Ribera Alta del Ebro	3	Construcción	Mujeres	4
Octubre 2013	201310	15	Ribera Alta del Ebro	4	Servicios	Hombres	416
Octubre 2013	201310	15	Ribera Alta del Ebro	4	Servicios	Mujeres	192
Octubre 2013	201310	16	Valdejalón	1	Agricultura, ganadería y pesca	Hombres	538
Octubre 2013	201310	16	Valdejalón	1	Agricultura, ganadería y pesca	Mujeres	175
Octubre 2013	201310	16	Valdejalón	2	Industria y energía	Hombres	67
Octubre 2013	201310	16	Valdejalón	2	Industria y energía	Mujeres	22
Octubre 2013	201310	16	Valdejalón	3	Construcción	Hombres	21
Octubre 2013	201310	16	Valdejalón	3	Construcción	Mujeres	3
Octubre 2013	201310	16	Valdejalón	4	Servicios	Hombres	827
Octubre 2013	201310	16	Valdejalón	4	Servicios	Mujeres	385
Octubre 2013	201310	17	Central	1	Agricultura, ganadería y pesca	Hombres	167
Octubre 2013	201310	17	Central	1	Agricultura, ganadería y pesca	Mujeres	23
Octubre 2013	201310	17	Central	2	Industria y energía	Hombres	1075
Octubre 2013	201310	17	Central	2	Industria y energía	Mujeres	397
Octubre 2013	201310	17	Central	3	Construcción	Hombres	978
Octubre 2013	201310	17	Central	3	Construcción	Mujeres	41
Octubre 2013	201310	17	Central	4	Servicios	Hombres	9906
Octubre 2013	201310	17	Central	4	Servicios	Mujeres	11794
Octubre 2013	201310	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	Hombres	130
Octubre 2013	201310	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	Mujeres	45
Octubre 2013	201310	18	Ribera Baja del Ebro	2	Industria y energía	Hombres	57
Octubre 2013	201310	18	Ribera Baja del Ebro	2	Industria y energía	Mujeres	2
Octubre 2013	201310	18	Ribera Baja del Ebro	3	Construcción	Hombres	16
Octubre 2013	201310	18	Ribera Baja del Ebro	3	Construcción	Mujeres	1
Octubre 2013	201310	18	Ribera Baja del Ebro	4	Servicios	Hombres	33
Octubre 2013	201310	18	Ribera Baja del Ebro	4	Servicios	Mujeres	101
Octubre 2013	201310	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	Hombres	142
Octubre 2013	201310	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	Mujeres	20
Octubre 2013	201310	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	Hombres	8
Octubre 2013	201310	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	Mujeres	21
Octubre 2013	201310	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Construcción	Hombres	10
Octubre 2013	201310	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	Hombres	54
Octubre 2013	201310	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	Mujeres	83
Octubre 2013	201310	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	Hombres	505
Octubre 2013	201310	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	Mujeres	61
Octubre 2013	201310	20	Comunidad de Calatayud	2	Industria y energía	Hombres	57
Octubre 2013	201310	20	Comunidad de Calatayud	2	Industria y energía	Mujeres	22
Octubre 2013	201310	20	Comunidad de Calatayud	3	Construcción	Hombres	39
Octubre 2013	201310	20	Comunidad de Calatayud	3	Construcción	Mujeres	1
Octubre 2013	201310	20	Comunidad de Calatayud	4	Servicios	Hombres	266
Octubre 2013	201310	20	Comunidad de Calatayud	4	Servicios	Mujeres	437
Octubre 2013	201310	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	Hombres	641
Octubre 2013	201310	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	Mujeres	54
Octubre 2013	201310	21	Campo de Cariñena	2	Industria y energía	Hombres	339
Octubre 2013	201310	21	Campo de Cariñena	2	Industria y energía	Mujeres	56
Octubre 2013	201310	21	Campo de Cariñena	3	Construcción	Hombres	13
Octubre 2013	201310	21	Campo de Cariñena	3	Construcción	Mujeres	2
Octubre 2013	201310	21	Campo de Cariñena	4	Servicios	Hombres	32
Octubre 2013	201310	21	Campo de Cariñena	4	Servicios	Mujeres	59
Octubre 2013	201310	22	Campo de Belchite	1	Agricultura, ganadería y pesca	Hombres	17
Octubre 2013	201310	22	Campo de Belchite	1	Agricultura, ganadería y pesca	Mujeres	4
Octubre 2013	201310	22	Campo de Belchite	2	Industria y energía	Hombres	1
Octubre 2013	201310	22	Campo de Belchite	2	Industria y energía	Mujeres	2
Octubre 2013	201310	22	Campo de Belchite	3	Construcción	Hombres	6
Octubre 2013	201310	22	Campo de Belchite	4	Servicios	Hombres	16
Octubre 2013	201310	22	Campo de Belchite	4	Servicios	Mujeres	8
Octubre 2013	201310	23	Bajo Martín	1	Agricultura, ganadería y pesca	Hombres	36
Octubre 2013	201310	23	Bajo Martín	1	Agricultura, ganadería y pesca	Mujeres	1
Octubre 2013	201310	23	Bajo Martín	2	Industria y energía	Hombres	27
Octubre 2013	201310	23	Bajo Martín	2	Industria y energía	Mujeres	4
Octubre 2013	201310	23	Bajo Martín	3	Construcción	Hombres	29
Octubre 2013	201310	23	Bajo Martín	3	Construcción	Mujeres	1
Octubre 2013	201310	23	Bajo Martín	4	Servicios	Hombres	41
Octubre 2013	201310	23	Bajo Martín	4	Servicios	Mujeres	60
Octubre 2013	201310	24	Campo de Daroca	1	Agricultura, ganadería y pesca	Hombres	42
Octubre 2013	201310	24	Campo de Daroca	1	Agricultura, ganadería y pesca	Mujeres	11
Octubre 2013	201310	24	Campo de Daroca	2	Industria y energía	Hombres	3
Octubre 2013	201310	24	Campo de Daroca	3	Construcción	Hombres	7
Octubre 2013	201310	24	Campo de Daroca	4	Servicios	Hombres	17
Octubre 2013	201310	24	Campo de Daroca	4	Servicios	Mujeres	35
Octubre 2013	201310	25	Jiloca	1	Agricultura, ganadería y pesca	Hombres	17
Octubre 2013	201310	25	Jiloca	1	Agricultura, ganadería y pesca	Mujeres	1
Octubre 2013	201310	25	Jiloca	2	Industria y energía	Hombres	11
Octubre 2013	201310	25	Jiloca	2	Industria y energía	Mujeres	9
Octubre 2013	201310	25	Jiloca	3	Construcción	Hombres	18
Octubre 2013	201310	25	Jiloca	4	Servicios	Hombres	36
