Mes (código)	Mes y año	'Aragón'	UE25-UE27-UE28	UE25	UE27	UE28	Sector código	Sector descripción	Sexo	Nº parados
201301	Enero 2013	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1	Agricultura, ganadería y pesca	Mujeres	74
201301	Enero 2013	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2	Industria y energía	Mujeres	59
201301	Enero 2013	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3	Construcción	Mujeres	18
201301	Enero 2013	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	4	Servicios	Mujeres	484
201301	Enero 2013	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)		Sin empleo anterior	Mujeres	53
201301	Enero 2013	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	4	Servicios	Mujeres	1
201301	Enero 2013	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1	Agricultura, ganadería y pesca	Mujeres	261
201301	Enero 2013	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2	Industria y energía	Mujeres	266
201301	Enero 2013	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	3	Construcción	Mujeres	72
201301	Enero 2013	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	4	Servicios	Mujeres	3670
201301	Enero 2013	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios		Sin empleo anterior	Mujeres	1502
201301	Enero 2013	Aragón	No consta	No consta	No consta	No consta	4	Servicios	Mujeres	2
201212	Diciembre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles	1	Agricultura, ganadería y pesca	Hombres	1681
201212	Diciembre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles	2	Industria y energía	Hombres	7747
201212	Diciembre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles	3	Construcción	Hombres	9139
201212	Diciembre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles	4	Servicios	Hombres	20864
201212	Diciembre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles		Sin empleo anterior	Hombres	1827
201212	Diciembre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1	Agricultura, ganadería y pesca	Hombres	832
201212	Diciembre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2	Industria y energía	Hombres	623
201212	Diciembre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3	Construcción	Hombres	2317
201212	Diciembre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	4	Servicios	Hombres	1473
201212	Diciembre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)		Sin empleo anterior	Hombres	122
201212	Diciembre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1	Agricultura, ganadería y pesca	Hombres	72
201212	Diciembre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2	Industria y energía	Hombres	109
201212	Diciembre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3	Construcción	Hombres	319
201212	Diciembre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	4	Servicios	Hombres	295
201212	Diciembre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)		Sin empleo anterior	Hombres	30
201212	Diciembre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	4	Servicios	Hombres	1
201212	Diciembre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1	Agricultura, ganadería y pesca	Hombres	1847
201212	Diciembre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2	Industria y energía	Hombres	957
201212	Diciembre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	3	Construcción	Hombres	2267
201212	Diciembre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	4	Servicios	Hombres	3177
201212	Diciembre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios		Sin empleo anterior	Hombres	392
201212	Diciembre 2012	Aragón	No consta	No consta	No consta	No consta	2	Industria y energía	Hombres	1
201212	Diciembre 2012	Aragón	No consta	No consta	No consta	No consta	4	Servicios	Hombres	3
201212	Diciembre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles	1	Agricultura, ganadería y pesca	Mujeres	697
201212	Diciembre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles	2	Industria y energía	Mujeres	5370
201212	Diciembre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles	3	Construcción	Mujeres	1295
201212	Diciembre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles	4	Servicios	Mujeres	33932
201212	Diciembre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles		Sin empleo anterior	Mujeres	3140
201212	Diciembre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1	Agricultura, ganadería y pesca	Mujeres	567
201212	Diciembre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2	Industria y energía	Mujeres	267
201212	Diciembre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3	Construcción	Mujeres	77
201212	Diciembre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	4	Servicios	Mujeres	2463
201212	Diciembre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)		Sin empleo anterior	Mujeres	335
201212	Diciembre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1	Agricultura, ganadería y pesca	Mujeres	72
201212	Diciembre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2	Industria y energía	Mujeres	50
201212	Diciembre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3	Construcción	Mujeres	18
201212	Diciembre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	4	Servicios	Mujeres	464
201212	Diciembre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)		Sin empleo anterior	Mujeres	58
201212	Diciembre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	4	Servicios	Mujeres	1
201212	Diciembre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1	Agricultura, ganadería y pesca	Mujeres	280
201212	Diciembre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2	Industria y energía	Mujeres	257
201212	Diciembre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	3	Construcción	Mujeres	74
201212	Diciembre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	4	Servicios	Mujeres	3535
201212	Diciembre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios		Sin empleo anterior	Mujeres	1472
201212	Diciembre 2012	Aragón	No consta	No consta	No consta	No consta	4	Servicios	Mujeres	2
201211	Noviembre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles	1	Agricultura, ganadería y pesca	Hombres	1702
201211	Noviembre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles	2	Industria y energía	Hombres	7494
201211	Noviembre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles	3	Construcción	Hombres	8873
201211	Noviembre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles	4	Servicios	Hombres	20956
201211	Noviembre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles		Sin empleo anterior	Hombres	1948
201211	Noviembre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1	Agricultura, ganadería y pesca	Hombres	878
201211	Noviembre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2	Industria y energía	Hombres	613
201211	Noviembre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3	Construcción	Hombres	2153
201211	Noviembre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	4	Servicios	Hombres	1429
201211	Noviembre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)		Sin empleo anterior	Hombres	129
201211	Noviembre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1	Agricultura, ganadería y pesca	Hombres	84
201211	Noviembre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2	Industria y energía	Hombres	101
201211	Noviembre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3	Construcción	Hombres	309
201211	Noviembre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	4	Servicios	Hombres	303
201211	Noviembre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)		Sin empleo anterior	Hombres	30
201211	Noviembre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	4	Servicios	Hombres	1
201211	Noviembre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1	Agricultura, ganadería y pesca	Hombres	1994
201211	Noviembre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2	Industria y energía	Hombres	948
201211	Noviembre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	3	Construcción	Hombres	2205
201211	Noviembre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	4	Servicios	Hombres	3190
201211	Noviembre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios		Sin empleo anterior	Hombres	419
201211	Noviembre 2012	Aragón	No consta	No consta	No consta	No consta	2	Industria y energía	Hombres	1
201211	Noviembre 2012	Aragón	No consta	No consta	No consta	No consta	3	Construcción	Hombres	1
201211	Noviembre 2012	Aragón	No consta	No consta	No consta	No consta	4	Servicios	Hombres	3
201211	Noviembre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles	1	Agricultura, ganadería y pesca	Mujeres	703
201211	Noviembre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles	2	Industria y energía	Mujeres	5340
201211	Noviembre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles	3	Construcción	Mujeres	1292
201211	Noviembre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles	4	Servicios	Mujeres	34905
201211	Noviembre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles		Sin empleo anterior	Mujeres	3258
201211	Noviembre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1	Agricultura, ganadería y pesca	Mujeres	586
201211	Noviembre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2	Industria y energía	Mujeres	251
201211	Noviembre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3	Construcción	Mujeres	69
201211	Noviembre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	4	Servicios	Mujeres	2471
201211	Noviembre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)		Sin empleo anterior	Mujeres	348
201211	Noviembre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1	Agricultura, ganadería y pesca	Mujeres	82
201211	Noviembre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2	Industria y energía	Mujeres	47
201211	Noviembre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3	Construcción	Mujeres	18
201211	Noviembre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	4	Servicios	Mujeres	492
201211	Noviembre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)		Sin empleo anterior	Mujeres	59
201211	Noviembre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	4	Servicios	Mujeres	1
201211	Noviembre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1	Agricultura, ganadería y pesca	Mujeres	286
201211	Noviembre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2	Industria y energía	Mujeres	257
201211	Noviembre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	3	Construcción	Mujeres	73
201211	Noviembre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	4	Servicios	Mujeres	3620
201211	Noviembre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios		Sin empleo anterior	Mujeres	1512
201211	Noviembre 2012	Aragón	No consta	No consta	No consta	No consta	4	Servicios	Mujeres	2
201210	Octubre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles	1	Agricultura, ganadería y pesca	Hombres	1594
201210	Octubre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles	2	Industria y energía	Hombres	7471
201210	Octubre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles	3	Construcción	Hombres	8833
201210	Octubre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles	4	Servicios	Hombres	21038
201210	Octubre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles		Sin empleo anterior	Hombres	2000
201210	Octubre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1	Agricultura, ganadería y pesca	Hombres	850
201210	Octubre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2	Industria y energía	Hombres	580
201210	Octubre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3	Construcción	Hombres	2113
201210	Octubre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	4	Servicios	Hombres	1374
201210	Octubre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)		Sin empleo anterior	Hombres	128
201210	Octubre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1	Agricultura, ganadería y pesca	Hombres	77
201210	Octubre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2	Industria y energía	Hombres	101
201210	Octubre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3	Construcción	Hombres	303
201210	Octubre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	4	Servicios	Hombres	305
201210	Octubre 2012	Aragón	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)		Sin empleo anterior	Hombres	30
201210	Octubre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	4	Servicios	Hombres	1
201210	Octubre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1	Agricultura, ganadería y pesca	Hombres	2068
201210	Octubre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2	Industria y energía	Hombres	937
201210	Octubre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	3	Construcción	Hombres	2166
201210	Octubre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	4	Servicios	Hombres	3159
201210	Octubre 2012	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios		Sin empleo anterior	Hombres	404
201210	Octubre 2012	Aragón	No consta	No consta	No consta	No consta	2	Industria y energía	Hombres	1
201210	Octubre 2012	Aragón	No consta	No consta	No consta	No consta	4	Servicios	Hombres	2
201210	Octubre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles	1	Agricultura, ganadería y pesca	Mujeres	631
201210	Octubre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles	2	Industria y energía	Mujeres	5260
201210	Octubre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles	3	Construcción	Mujeres	1313
201210	Octubre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles	4	Servicios	Mujeres	34931
201210	Octubre 2012	Aragón	Españoles	ESPAÑA	Españoles	Españoles		Sin empleo anterior	Mujeres	3262
201210	Octubre 2012	Aragón	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1	Agricultura, ganadería y pesca	Mujeres	504
