Municipio código	Municipio nombre	Corine Land Cover 2000 nivel 3 descripción	Superficie (has)
44144	Martín del Río	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	791,991717
44144	Martín del Río	Terrenos regados permanentemente	632,476192
44144	Martín del Río	Tierras de labor en secano	1674,947756
44144	Martín del Río	Turberas y prados turbosos	0
44144	Martín del Río	Vegetación esclerófila	3483,584469
44144	Martín del Río	Viñedos	0
44144	Martín del Río	Zonas de extracción minera	83,53904
44144	Martín del Río	Zonas en construcción	0
44144	Martín del Río	Zonas industriales, comerciales y de transporte	0
44144	Martín del Río	Zonas quemadas	0
44144	Martín del Río	Zonas verdes urbanas	0
44145	Mas de las Matas	Aeropuertos	0
44145	Mas de las Matas	Arrozales	0
44145	Mas de las Matas	Bosque mixto	0
44145	Mas de las Matas	Bosques de coníferas	244,021709
44145	Mas de las Matas	Bosques de frondosas	82,355516
44145	Mas de las Matas	Cursos de agua	0
44145	Mas de las Matas	Escombreras y vertederos	0
44145	Mas de las Matas	Espacios con vegetación escasa	0
44145	Mas de las Matas	Frutales	0,006414
44145	Mas de las Matas	Glaciares y nieves permanentes	0
44145	Mas de las Matas	Humedales y zonas pantanosas	0
44145	Mas de las Matas	Instalaciones deportivas y recreativas	0
44145	Mas de las Matas	Landas y matorrales mesófilos	0
44145	Mas de las Matas	Láminas de agua	0
44145	Mas de las Matas	Matorral boscoso de transición	29,821144
44145	Mas de las Matas	Mosaico de cultivos	1291,745075
44145	Mas de las Matas	Olivares	0
44145	Mas de las Matas	Pastizales naturales	0
44145	Mas de las Matas	Playas, dunas y arenales	0
44145	Mas de las Matas	Prados y praderas	0
44145	Mas de las Matas	Redes viarias, ferroviarias y terrenos asociados	0
44145	Mas de las Matas	Roquedo	0
44145	Mas de las Matas	Tejido urbano continuo	69,789733
44145	Mas de las Matas	Tejido urbano discontinuo	0
44145	Mas de las Matas	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	349,176141
44145	Mas de las Matas	Terrenos regados permanentemente	0
44145	Mas de las Matas	Tierras de labor en secano	2657,256876
44145	Mas de las Matas	Turberas y prados turbosos	0
44145	Mas de las Matas	Vegetación esclerófila	1217,796023
44145	Mas de las Matas	Viñedos	0
44145	Mas de las Matas	Zonas de extracción minera	0
44145	Mas de las Matas	Zonas en construcción	0
44145	Mas de las Matas	Zonas industriales, comerciales y de transporte	57,951796
44145	Mas de las Matas	Zonas quemadas	0
44145	Mas de las Matas	Zonas verdes urbanas	0
44146	Mata de los Olmos (La)	Aeropuertos	0
44146	Mata de los Olmos (La)	Arrozales	0
44146	Mata de los Olmos (La)	Bosque mixto	0
44146	Mata de los Olmos (La)	Bosques de coníferas	1018,908239
44146	Mata de los Olmos (La)	Bosques de frondosas	46,368381
44146	Mata de los Olmos (La)	Cursos de agua	0
44146	Mata de los Olmos (La)	Escombreras y vertederos	0
44146	Mata de los Olmos (La)	Espacios con vegetación escasa	0
44146	Mata de los Olmos (La)	Frutales	0
44146	Mata de los Olmos (La)	Glaciares y nieves permanentes	0
44146	Mata de los Olmos (La)	Humedales y zonas pantanosas	0
44146	Mata de los Olmos (La)	Instalaciones deportivas y recreativas	0
44146	Mata de los Olmos (La)	Landas y matorrales mesófilos	0
44146	Mata de los Olmos (La)	Láminas de agua	0
44146	Mata de los Olmos (La)	Matorral boscoso de transición	56,723266
44146	Mata de los Olmos (La)	Mosaico de cultivos	485,636026
44146	Mata de los Olmos (La)	Olivares	0
44146	Mata de los Olmos (La)	Pastizales naturales	0
44146	Mata de los Olmos (La)	Playas, dunas y arenales	0
44146	Mata de los Olmos (La)	Prados y praderas	0
44146	Mata de los Olmos (La)	Redes viarias, ferroviarias y terrenos asociados	0
44146	Mata de los Olmos (La)	Roquedo	0
44146	Mata de los Olmos (La)	Tejido urbano continuo	10,202805
44146	Mata de los Olmos (La)	Tejido urbano discontinuo	0
44146	Mata de los Olmos (La)	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	433,266204
44146	Mata de los Olmos (La)	Terrenos regados permanentemente	0
44146	Mata de los Olmos (La)	Tierras de labor en secano	1732,935617
44146	Mata de los Olmos (La)	Turberas y prados turbosos	0
44146	Mata de los Olmos (La)	Vegetación esclerófila	941,01024
44146	Mata de los Olmos (La)	Viñedos	0
44146	Mata de los Olmos (La)	Zonas de extracción minera	8,337067
44146	Mata de los Olmos (La)	Zonas en construcción	0
44146	Mata de los Olmos (La)	Zonas industriales, comerciales y de transporte	12,999789
44146	Mata de los Olmos (La)	Zonas quemadas	0
44146	Mata de los Olmos (La)	Zonas verdes urbanas	0
44147	Mazaleón	Aeropuertos	0
44147	Mazaleón	Arrozales	0
44147	Mazaleón	Bosque mixto	0
44147	Mazaleón	Bosques de coníferas	3631,835412
44147	Mazaleón	Bosques de frondosas	195,097086
44147	Mazaleón	Cursos de agua	0
44147	Mazaleón	Escombreras y vertederos	0
44147	Mazaleón	Espacios con vegetación escasa	0
44147	Mazaleón	Frutales	640,83842
44147	Mazaleón	Glaciares y nieves permanentes	0
44147	Mazaleón	Humedales y zonas pantanosas	0
44147	Mazaleón	Instalaciones deportivas y recreativas	0
44147	Mazaleón	Landas y matorrales mesófilos	0
44147	Mazaleón	Láminas de agua	0
44147	Mazaleón	Matorral boscoso de transición	495,382215
44147	Mazaleón	Mosaico de cultivos	7743,313525
44147	Mazaleón	Olivares	226,048497
44147	Mazaleón	Pastizales naturales	0
44147	Mazaleón	Playas, dunas y arenales	171,595138
44147	Mazaleón	Prados y praderas	0
44147	Mazaleón	Redes viarias, ferroviarias y terrenos asociados	0
44147	Mazaleón	Roquedo	0
44147	Mazaleón	Tejido urbano continuo	10,387912
44147	Mazaleón	Tejido urbano discontinuo	0
44147	Mazaleón	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	4021,093461
44147	Mazaleón	Terrenos regados permanentemente	0
44147	Mazaleón	Tierras de labor en secano	0
44147	Mazaleón	Turberas y prados turbosos	0
44147	Mazaleón	Vegetación esclerófila	127,160083
44147	Mazaleón	Viñedos	0
44147	Mazaleón	Zonas de extracción minera	0
44147	Mazaleón	Zonas en construcción	0
44147	Mazaleón	Zonas industriales, comerciales y de transporte	0
44147	Mazaleón	Zonas quemadas	0
44147	Mazaleón	Zonas verdes urbanas	0
44148	Mezquita de Jarque	Aeropuertos	0
44148	Mezquita de Jarque	Arrozales	0
44148	Mezquita de Jarque	Bosque mixto	0
44148	Mezquita de Jarque	Bosques de coníferas	129,732052
44148	Mezquita de Jarque	Bosques de frondosas	0
44148	Mezquita de Jarque	Cursos de agua	0
44148	Mezquita de Jarque	Escombreras y vertederos	0
44148	Mezquita de Jarque	Espacios con vegetación escasa	0
44148	Mezquita de Jarque	Frutales	0
44148	Mezquita de Jarque	Glaciares y nieves permanentes	0
44148	Mezquita de Jarque	Humedales y zonas pantanosas	0
44148	Mezquita de Jarque	Instalaciones deportivas y recreativas	0
44148	Mezquita de Jarque	Landas y matorrales mesófilos	0
44148	Mezquita de Jarque	Láminas de agua	0
44148	Mezquita de Jarque	Matorral boscoso de transición	445,189889
44148	Mezquita de Jarque	Mosaico de cultivos	0
44148	Mezquita de Jarque	Olivares	0
44148	Mezquita de Jarque	Pastizales naturales	818,503593
44148	Mezquita de Jarque	Playas, dunas y arenales	0
44148	Mezquita de Jarque	Prados y praderas	0
44148	Mezquita de Jarque	Redes viarias, ferroviarias y terrenos asociados	0
44148	Mezquita de Jarque	Roquedo	0
44148	Mezquita de Jarque	Tejido urbano continuo	13,779495
44148	Mezquita de Jarque	Tejido urbano discontinuo	0
44148	Mezquita de Jarque	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	188,034657
44148	Mezquita de Jarque	Terrenos regados permanentemente	46,022634
44148	Mezquita de Jarque	Tierras de labor en secano	3626,630925
44148	Mezquita de Jarque	Turberas y prados turbosos	0
44148	Mezquita de Jarque	Vegetación esclerófila	962,076087
44148	Mezquita de Jarque	Viñedos	0
44148	Mezquita de Jarque	Zonas de extracción minera	0
44148	Mezquita de Jarque	Zonas en construcción	0
44148	Mezquita de Jarque	Zonas industriales, comerciales y de transporte	0
44148	Mezquita de Jarque	Zonas quemadas	0
44148	Mezquita de Jarque	Zonas verdes urbanas	0
44149	Mirambel	Aeropuertos	0
44149	Mirambel	Arrozales	0
44149	Mirambel	Bosque mixto	0,000531
44149	Mirambel	Bosques de coníferas	0
44149	Mirambel	Bosques de frondosas	1023,012837
44149	Mirambel	Cursos de agua	0
44149	Mirambel	Escombreras y vertederos	0
44149	Mirambel	Espacios con vegetación escasa	0
44149	Mirambel	Frutales	0
44149	Mirambel	Glaciares y nieves permanentes	0
44149	Mirambel	Humedales y zonas pantanosas	0
44149	Mirambel	Instalaciones deportivas y recreativas	0
44149	Mirambel	Landas y matorrales mesófilos	0
44149	Mirambel	Láminas de agua	0
44149	Mirambel	Matorral boscoso de transición	263,701511
44149	Mirambel	Mosaico de cultivos	750,121725
44149	Mirambel	Olivares	0
44149	Mirambel	Pastizales naturales	3365,918945
44149	Mirambel	Playas, dunas y arenales	0
44149	Mirambel	Prados y praderas	0
44149	Mirambel	Redes viarias, ferroviarias y terrenos asociados	0
44149	Mirambel	Roquedo	0
44149	Mirambel	Tejido urbano continuo	6,355161
44149	Mirambel	Tejido urbano discontinuo	0
44149	Mirambel	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	0,811631
44149	Mirambel	Terrenos regados permanentemente	0
44149	Mirambel	Tierras de labor en secano	1049,198188
44149	Mirambel	Turberas y prados turbosos	0
44149	Mirambel	Vegetación esclerófila	2641,240854
44149	Mirambel	Viñedos	0
44149	Mirambel	Zonas de extracción minera	0
44149	Mirambel	Zonas en construcción	0
44149	Mirambel	Zonas industriales, comerciales y de transporte	0
44149	Mirambel	Zonas quemadas	0
44149	Mirambel	Zonas verdes urbanas	0
44150	Miravete de la Sierra	Aeropuertos	0
44150	Miravete de la Sierra	Arrozales	0
44150	Miravete de la Sierra	Bosque mixto	0
44150	Miravete de la Sierra	Bosques de coníferas	0
44150	Miravete de la Sierra	Bosques de frondosas	62,593853
44150	Miravete de la Sierra	Cursos de agua	0
44150	Miravete de la Sierra	Escombreras y vertederos	0
44150	Miravete de la Sierra	Espacios con vegetación escasa	118,316337
44150	Miravete de la Sierra	Frutales	0
44150	Miravete de la Sierra	Glaciares y nieves permanentes	0
44150	Miravete de la Sierra	Humedales y zonas pantanosas	0
44150	Miravete de la Sierra	Instalaciones deportivas y recreativas	0
44150	Miravete de la Sierra	Landas y matorrales mesófilos	0
44150	Miravete de la Sierra	Láminas de agua	0
44150	Miravete de la Sierra	Matorral boscoso de transición	431,919101
44150	Miravete de la Sierra	Mosaico de cultivos	0
44150	Miravete de la Sierra	Olivares	0
44150	Miravete de la Sierra	Pastizales naturales	1415,052863
44150	Miravete de la Sierra	Playas, dunas y arenales	0
44150	Miravete de la Sierra	Prados y praderas	0
44150	Miravete de la Sierra	Redes viarias, ferroviarias y terrenos asociados	0
44150	Miravete de la Sierra	Roquedo	100,67185
44150	Miravete de la Sierra	Tejido urbano continuo	2,265817
44150	Miravete de la Sierra	Tejido urbano discontinuo	0
44150	Miravete de la Sierra	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	251,502112
44150	Miravete de la Sierra	Terrenos regados permanentemente	308,510439
44150	Miravete de la Sierra	Tierras de labor en secano	580,39496
44150	Miravete de la Sierra	Turberas y prados turbosos	0
44150	Miravete de la Sierra	Vegetación esclerófila	4034,789765
44150	Miravete de la Sierra	Viñedos	0
44150	Miravete de la Sierra	Zonas de extracción minera	0
44150	Miravete de la Sierra	Zonas en construcción	0
44150	Miravete de la Sierra	Zonas industriales, comerciales y de transporte	0
44150	Miravete de la Sierra	Zonas quemadas	0
44150	Miravete de la Sierra	Zonas verdes urbanas	0
44151	Molinos	Aeropuertos	0
44151	Molinos	Arrozales	0
44151	Molinos	Bosque mixto	341,508267
44151	Molinos	Bosques de coníferas	1653,925262
44151	Molinos	Bosques de frondosas	220,53547
44151	Molinos	Cursos de agua	0
44151	Molinos	Escombreras y vertederos	0
44151	Molinos	Espacios con vegetación escasa	0
44151	Molinos	Frutales	50,181145
44151	Molinos	Glaciares y nieves permanentes	0
44151	Molinos	Humedales y zonas pantanosas	0
44151	Molinos	Instalaciones deportivas y recreativas	0
44151	Molinos	Landas y matorrales mesófilos	0
44151	Molinos	Láminas de agua	0
44151	Molinos	Matorral boscoso de transición	1581,784615
44151	Molinos	Mosaico de cultivos	1227,800183
44151	Molinos	Olivares	0
44151	Molinos	Pastizales naturales	727,886498
44151	Molinos	Playas, dunas y arenales	0
44151	Molinos	Prados y praderas	0
44151	Molinos	Redes viarias, ferroviarias y terrenos asociados	0
44151	Molinos	Roquedo	0
44151	Molinos	Tejido urbano continuo	9,493599
44151	Molinos	Tejido urbano discontinuo	0
44151	Molinos	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	632,350505
44151	Molinos	Terrenos regados permanentemente	199,474207
44151	Molinos	Tierras de labor en secano	2282,900924
44151	Molinos	Turberas y prados turbosos	0
44151	Molinos	Vegetación esclerófila	6998,18405
44151	Molinos	Viñedos	0
44151	Molinos	Zonas de extracción minera	0
44151	Molinos	Zonas en construcción	0
44151	Molinos	Zonas industriales, comerciales y de transporte	3,693734
44151	Molinos	Zonas quemadas	0
44151	Molinos	Zonas verdes urbanas	0
44152	Monforte de Moyuela	Aeropuertos	0
44152	Monforte de Moyuela	Arrozales	0
44152	Monforte de Moyuela	Bosque mixto	0
44152	Monforte de Moyuela	Bosques de coníferas	686,238242
44152	Monforte de Moyuela	Bosques de frondosas	15,323172
44152	Monforte de Moyuela	Cursos de agua	0
44152	Monforte de Moyuela	Escombreras y vertederos	0
44152	Monforte de Moyuela	Espacios con vegetación escasa	0
44152	Monforte de Moyuela	Frutales	0
44152	Monforte de Moyuela	Glaciares y nieves permanentes	0
44152	Monforte de Moyuela	Humedales y zonas pantanosas	0
44152	Monforte de Moyuela	Instalaciones deportivas y recreativas	0
44152	Monforte de Moyuela	Landas y matorrales mesófilos	0
44152	Monforte de Moyuela	Láminas de agua	0
44152	Monforte de Moyuela	Matorral boscoso de transición	40,034395
44152	Monforte de Moyuela	Mosaico de cultivos	0
44152	Monforte de Moyuela	Olivares	0
44152	Monforte de Moyuela	Pastizales naturales	140,780231
44152	Monforte de Moyuela	Playas, dunas y arenales	0
44152	Monforte de Moyuela	Prados y praderas	0
44152	Monforte de Moyuela	Redes viarias, ferroviarias y terrenos asociados	0
44152	Monforte de Moyuela	Roquedo	0
44152	Monforte de Moyuela	Tejido urbano continuo	6,557825
44152	Monforte de Moyuela	Tejido urbano discontinuo	5,982052
44152	Monforte de Moyuela	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	603,003319
44152	Monforte de Moyuela	Terrenos regados permanentemente	118,502956
44152	Monforte de Moyuela	Tierras de labor en secano	4097,806201
44152	Monforte de Moyuela	Turberas y prados turbosos	0
44152	Monforte de Moyuela	Vegetación esclerófila	3835,543531
44152	Monforte de Moyuela	Viñedos	0
44152	Monforte de Moyuela	Zonas de extracción minera	0
44152	Monforte de Moyuela	Zonas en construcción	0
44152	Monforte de Moyuela	Zonas industriales, comerciales y de transporte	0
44152	Monforte de Moyuela	Zonas quemadas	0
44152	Monforte de Moyuela	Zonas verdes urbanas	0
44153	Monreal del Campo	Aeropuertos	0
44153	Monreal del Campo	Arrozales	0
44153	Monreal del Campo	Bosque mixto	0
44153	Monreal del Campo	Bosques de coníferas	624,554143
44153	Monreal del Campo	Bosques de frondosas	11,253111
44153	Monreal del Campo	Cursos de agua	0
44153	Monreal del Campo	Escombreras y vertederos	0
44153	Monreal del Campo	Espacios con vegetación escasa	0
44153	Monreal del Campo	Frutales	0
44153	Monreal del Campo	Glaciares y nieves permanentes	0
44153	Monreal del Campo	Humedales y zonas pantanosas	0
44153	Monreal del Campo	Instalaciones deportivas y recreativas	0
44153	Monreal del Campo	Landas y matorrales mesófilos	0
44153	Monreal del Campo	Láminas de agua	0
44153	Monreal del Campo	Matorral boscoso de transición	479,766934
44153	Monreal del Campo	Mosaico de cultivos	748,180154
44153	Monreal del Campo	Olivares	0
44153	Monreal del Campo	Pastizales naturales	621,097848
44153	Monreal del Campo	Playas, dunas y arenales	0
44153	Monreal del Campo	Prados y praderas	0
44153	Monreal del Campo	Redes viarias, ferroviarias y terrenos asociados	25,871717
44153	Monreal del Campo	Roquedo	0
44153	Monreal del Campo	Tejido urbano continuo	89,89822
44153	Monreal del Campo	Tejido urbano discontinuo	110,629551
44153	Monreal del Campo	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	247,760987
44153	Monreal del Campo	Terrenos regados permanentemente	1646,228579
44153	Monreal del Campo	Tierras de labor en secano	13025,910157
44153	Monreal del Campo	Turberas y prados turbosos	0
44153	Monreal del Campo	Vegetación esclerófila	0
44153	Monreal del Campo	Viñedos	0
44153	Monreal del Campo	Zonas de extracción minera	0
44153	Monreal del Campo	Zonas en construcción	95,311462
44153	Monreal del Campo	Zonas industriales, comerciales y de transporte	81,36331
44153	Monreal del Campo	Zonas quemadas	0
44153	Monreal del Campo	Zonas verdes urbanas	0
44154	Monroyo	Aeropuertos	0
44154	Monroyo	Arrozales	0
44154	Monroyo	Bosque mixto	0
44154	Monroyo	Bosques de coníferas	10924,462324
44154	Monroyo	Bosques de frondosas	0
44154	Monroyo	Cursos de agua	0
44154	Monroyo	Escombreras y vertederos	0
