Año	Municipio código	Municipio nombre	Estado de la información	Licencias, total	Licencias, nueva planta, total	Licencias, nueva planta, con demolición	Licencias, nueva planta, sin demolición	Licencias, rehabilitación, total	Licencias, rehabilitación, con demolición	Licencias, rehabilitación, sin demolición	Licencias, rehabilitación locales	Licencias, demolición
2011	22055	Berbegal	COMPLETA	1	1	0	1	0	0	0	0	0
2011	22057	Bielsa	COMPLETA	4	1	0	1	3	3	0	0	0
2011	22058	Bierge	SIN INFORMACIÓN									
2011	22059	Biescas	COMPLETA	5	4	0	4	1	0	1	0	0
2011	22060	Binaced	COMPLETA	11	7	1	6	4	4	0	0	0
2011	22061	Binéfar	COMPLETA	42	8	0	8	22	11	11	7	5
2011	22062	Bisaurri	COMPLETA	2	1	1	0	1	1	0	0	0
2011	22063	Biscarrués	COMPLETA	4	2	0	2	0	0	0	0	2
2011	22064	Blecua y Torres	COMPLETA	2	0	0	0	2	2	0	0	0
2011	22066	Boltaña	COMPLETA	7	3	0	3	4	2	2	0	0
2011	22067	Bonansa	SIN INFORMACIÓN									
2011	22068	Borau	SIN INFORMACIÓN									
2011	22069	Broto	SIN INFORMACIÓN									
2011	22072	Caldearenas	COMPLETA	3	0	0	0	2	0	2	0	1
2011	22074	Campo	SIN INFORMACIÓN									
2011	22075	Camporrells	COMPLETA	1	0	0	0	1	0	1	0	0
2011	22076	Canal de Berdún	COMPLETA	2	0	0	0	2	2	0	0	0
2011	22077	Candasnos	INCOMPLETA	5	2	1	1	1		1		2
2011	22078	Canfranc	SIN INFORMACIÓN									
2011	22079	Capdesaso	COMPLETA	2	1	0	1	1	0	1	0	0
2011	22080	Capella	COMPLETA	7	3	0	3	4	3	1	0	0
2011	22081	Casbas de Huesca	COMPLETA	7	3	0	3	2	1	1	0	2
2011	22082	Castejón del Puente	SIN INFORMACIÓN									
2011	22083	Castejón de Monegros	COMPLETA	6	2	1	1	3	2	1	0	1
2011	22084	Castejón de Sos	COMPLETA	3	1	1	0	2	1	1	0	0
2011	22085	Castelflorite	SIN INFORMACIÓN									
2011	22086	Castiello de Jaca	COMPLETA	2	1	0	1	1	0	1	0	0
2011	22087	Castigaleu	SIN INFORMACIÓN									
2011	22088	Castillazuelo	SIN INFORMACIÓN									
2011	22089	Castillonroy	SIN INFORMACIÓN									
2011	22090	Colungo	SIN INFORMACIÓN									
2011	22094	Chalamera	SIN INFORMACIÓN									
2011	22095	Chía	COMPLETA	1	0	0	0	0	0	0	0	1
2011	22096	Chimillas	SIN INFORMACIÓN									
2011	22099	Esplús	COMPLETA	1	1	0	1	0	0	0	0	0
2011	22102	Estada	COMPLETA	1	1	0	1	0	0	0	0	0
2011	22103	Estadilla	COMPLETA	2	2	0	2	0	0	0	0	0
2011	22105	Estopiñán del Castillo	COMPLETA	3	1	0	1	2	2	0	0	0
2011	22106	Fago	COMPLETA	1	0	0	0	1	0	1	0	0
2011	22107	Fanlo	SIN INFORMACIÓN									
2011	22109	Fiscal	COMPLETA	4	3	0	3	1	0	1	0	0
2011	22110	Fonz	COMPLETA	2	0	0	0	2	2	0	0	0
2011	22111	Foradada del Toscar	COMPLETA	2	0	0	0	2	1	1	0	0
2011	22112	Fraga	COMPLETA	25	10	0	10	12	8	4	1	2
2011	22113	Fueva (La)	COMPLETA	9	3	0	3	6	6	0	0	0
2011	22114	Gistaín	COMPLETA	1	1	0	1	0	0	0	0	0
2011	22115	Grado (El)	SIN INFORMACIÓN									
2011	22116	Grañén	COMPLETA	2	2	0	2	0	0	0	0	0
2011	22117	Graus	COMPLETA	32	11	1	10	16	11	5	2	3
2011	22119	Gurrea de Gállego	COMPLETA	2	1	0	1	1	1	0	0	0
2011	22122	Hoz de Jaca	SIN INFORMACIÓN									
2011	22124	Huerto	COMPLETA	2	1	1	0	1	1	0	0	0
2011	22125	Huesca	COMPLETA	18	7	0	7	6	4	2	4	1
2011	22126	Ibieca	SIN INFORMACIÓN									
2011	22127	Igriés	COMPLETA	3	0	0	0	3	1	2	0	0
2011	22128	Ilche	SIN INFORMACIÓN									
2011	22129	Isábena	COMPLETA	1	0	0	0	1	0	1	0	0
2011	22130	Jaca	COMPLETA	17	4	1	3	10	7	3	3	0
2011	22131	Jasa	COMPLETA	1	1	0	1	0	0	0	0	0
2011	22133	Labuerda	SIN INFORMACIÓN									
2011	22135	Laluenga	SIN INFORMACIÓN									
2011	22136	Lalueza	COMPLETA	2	1	0	1	1	0	1	0	0
2011	22137	Lanaja	COMPLETA	4	2	1	1	2	0	2	0	0
2011	22139	Laperdiguera	COMPLETA	1	1	0	1	0	0	0	0	0
2011	22141	Lascellas-Ponzano	SIN INFORMACIÓN									
2011	22142	Lascuarre	COMPLETA	1	0	0	0	1	1	0	0	0
2011	22143	Laspaúles	COMPLETA	4	1	0	1	3	0	3	0	0
2011	22144	Laspuña	COMPLETA	3	2	0	2	1	1	0	0	0
2011	22149	Loarre	COMPLETA	2	0	0	0	2	2	0	0	0
2011	22150	Loporzano	SIN INFORMACIÓN									
2011	22151	Loscorrales	COMPLETA	1	1	0	1	0	0	0	0	0
2011	22155	Monesma y Cajigar	SIN INFORMACIÓN									
2011	22156	Monflorite-Lascasas	SIN INFORMACIÓN									
2011	22157	Montanuy	COMPLETA	1	1	1	0	0	0	0	0	0
2011	22158	Monzón	COMPLETA	19	8	0	8	8	6	2	0	3
2011	22160	Naval	SIN INFORMACIÓN									
2011	22162	Novales	SIN INFORMACIÓN									
2011	22163	Nueno	COMPLETA	3	2	1	1	1	1	0	0	0
2011	22164	Olvena	SIN INFORMACIÓN									
2011	22165	Ontiñena	COMPLETA	3	2	0	2	1	1	0	0	0
2011	22167	Osso de Cinca	COMPLETA	2	2	0	2	0	0	0	0	0
2011	22168	Palo	COMPLETA	1	0	0	0	1	1	0	0	0
2011	22170	Panticosa	COMPLETA	7	3	1	2	3	1	2	0	1
2011	22172	Peñalba	COMPLETA	3	1	0	1	2	2	0	0	0
2011	22173	Peñas de Riglos (Las)	COMPLETA	7	2	0	2	5	5	0	0	0
2011	22174	Peralta de Alcofea	COMPLETA	7	5	1	4	2	1	1	0	0
2011	22175	Peralta de Calasanz	SIN INFORMACIÓN									
2011	22176	Peraltilla	SIN INFORMACIÓN									
2011	22177	Perarrúa	SIN INFORMACIÓN									
2011	22178	Pertusa	INCOMPLETA	2	2		2					
2011	22181	Piracés	SIN INFORMACIÓN									
2011	22182	Plan	COMPLETA	1	0	0	0	1	1	0	0	0
2011	22184	Poleñino	COMPLETA	1	1	0	1	0	0	0	0	0
2011	22186	Pozán de Vero	SIN INFORMACIÓN									
2011	22187	Puebla de Castro (La)	COMPLETA	2	2	0	2	0	0	0	0	0
2011	22188	Puente de Montañana	COMPLETA	3	0	0	0	3	3	0	0	0
2011	22189	Puértolas	SIN INFORMACIÓN									
2011	22190	Pueyo de Araguás (El)	COMPLETA	6	4	0	4	2	2	0	0	0
2011	22193	Pueyo de Santa Cruz	SIN INFORMACIÓN									
2011	22195	Quicena	SIN INFORMACIÓN									
2011	22197	Robres	SIN INFORMACIÓN									
2011	22199	Sabiñánigo	COMPLETA	10	5	1	4	5	2	3	0	0
2011	22200	Sahún	COMPLETA	4	2	0	2	2	0	2	0	0
2011	22201	Salas Altas	SIN INFORMACIÓN									
2011	22202	Salas Bajas	SIN INFORMACIÓN									
2011	22203	Salillas	COMPLETA	1	1	0	1	0	0	0	0	0
2011	22204	Sallent de Gállego	COMPLETA	6	1	0	1	2	0	2	1	2
2011	22205	San Esteban de Litera	COMPLETA	3	3	0	3	0	0	0	0	0
2011	22206	Sangarrén	SIN INFORMACIÓN									
2011	22207	San Juan de Plan	COMPLETA	2	0	0	0	2	2	0	0	0
2011	22208	Santa Cilia	COMPLETA	2	2	0	2	0	0	0	0	0
2011	22209	Santa Cruz de la Serós	SIN INFORMACIÓN									
2011	22212	Santaliestra y San Quílez	SIN INFORMACIÓN									
2011	22213	Sariñena	COMPLETA	17	4	0	4	4	2	2	9	0
2011	22214	Secastilla	SIN INFORMACIÓN									
2011	22215	Seira	COMPLETA	1	0	0	0	1	0	1	0	0
2011	22217	Sena	COMPLETA	4	1	0	1	2	1	1	0	1
2011	22218	Senés de Alcubierre	SIN INFORMACIÓN									
2011	22220	Sesa	COMPLETA	3	1	0	1	2	2	0	0	0
2011	22221	Sesué	COMPLETA	2	1	0	1	1	1	0	0	0
2011	22222	Siétamo	COMPLETA	3	2	0	2	1	1	0	0	0
2011	22223	Sopeira	SIN INFORMACIÓN									
2011	22225	Tamarite de Litera	COMPLETA	6	5	0	5	1	0	1	0	0
2011	22226	Tardienta	COMPLETA	4	1	0	1	1	0	1	2	0
2011	22227	Tella-Sin	SIN INFORMACIÓN									
2011	22228	Tierz	COMPLETA	4	3	0	3	1	1	0	0	0
2011	22229	Tolva	SIN INFORMACIÓN									
2011	22230	Torla-Ordesa	COMPLETA	4	0	0	0	4	4	0	0	0
2011	22232	Torralba de Aragón	COMPLETA	1	1	0	1	0	0	0	0	0
2011	22233	Torre la Ribera	COMPLETA	1	0	0	0	1	1	0	0	0
2011	22234	Torrente de Cinca	COMPLETA	5	0	0	0	4	2	2	0	1
2011	22235	Torres de Alcanadre	SIN INFORMACIÓN									
2011	22236	Torres de Barbués	SIN INFORMACIÓN									
2011	22239	Tramaced	SIN INFORMACIÓN									
2011	22242	Valfarta	SIN INFORMACIÓN									
2011	22243	Valle de Bardají	SIN INFORMACIÓN									
2011	22244	Valle de Lierp	SIN INFORMACIÓN									
2011	22245	Velilla de Cinca	COMPLETA	8	4	0	4	4	1	3	0	0
2011	22246	Beranuy	SIN INFORMACIÓN									
2011	22247	Viacamp y Litera	COMPLETA	1	0	0	0	1	1	0	0	0
2011	22248	Vicién	SIN INFORMACIÓN									
2011	22249	Villanova	COMPLETA	1	1	0	1	0	0	0	0	0
2011	22250	Villanúa	COMPLETA	2	1	0	1	1	0	1	0	0
2011	22251	Villanueva de Sigena	COMPLETA	5	3	0	3	2	1	1	0	0
2011	22252	Yebra de Basa	COMPLETA	1	1	0	1	0	0	0	0	0
2011	22253	Yésero	COMPLETA	2	0	0	0	2	0	2	0	0
2011	22254	Zaidín	COMPLETA	2	1	0	1	1	1	0	0	0
2011	22901	Valle de Hecho	COMPLETA	12	4	0	4	7	6	1	0	1
2011	22902	Puente la Reina de Jaca	COMPLETA	2	1	0	1	0	0	0	1	0
2011	22903	San Miguel del Cinca	COMPLETA	3	2	0	2	1	1	0	0	0
2011	22904	Sotonera (La)	COMPLETA	3	3	1	2	0	0	0	0	0
2011	22905	Lupiñén-Ortilla	COMPLETA	2	1	0	1	1	0	1	0	0
2011	22906	Santa María de Dulcis	SIN INFORMACIÓN									
2011	22907	Aínsa-Sobrarbe	COMPLETA	10	1	0	1	8	3	5	1	0
2011	22908	Hoz y Costeán	SIN INFORMACIÓN									
2011	22909	Vencillón	SIN INFORMACIÓN									
2011	44001	Ababuj	SIN INFORMACIÓN									
2011	44002	Abejuela	COMPLETA	1	0	0	0	1	1	0	0	0
2011	44003	Aguatón	SIN INFORMACIÓN									
2011	44004	Aguaviva	COMPLETA	6	5	0	5	1	1	0	0	0
2011	44005	Aguilar del Alfambra	SIN INFORMACIÓN									
2011	44006	Alacón	SIN INFORMACIÓN									
2011	44007	Alba	SIN INFORMACIÓN									
2011	44008	Albalate del Arzobispo	COMPLETA	10	5	0	5	5	1	4	0	0
2011	44009	Albarracín	INCOMPLETA	1				1	1			
2011	44010	Albentosa	COMPLETA	4	4	0	4	0	0	0	0	0
2011	44011	Alcaine	SIN INFORMACIÓN									
2011	44012	Alcalá de la Selva	COMPLETA	5	3	1	2	2	0	2	0	0
2011	44013	Alcañiz	COMPLETA	51	18	1	17	28	23	5	1	4
2011	44014	Alcorisa	COMPLETA	12	7	0	7	3	3	0	0	2
2011	44016	Alfambra	COMPLETA	2	1	0	1	1	1	0	0	0
2011	44017	Aliaga	COMPLETA	1	1	1	0	0	0	0	0	0
2011	44018	Almohaja	SIN INFORMACIÓN									
2011	44019	Alobras	SIN INFORMACIÓN									
2011	44020	Alpeñés	SIN INFORMACIÓN									
2011	44021	Allepuz	SIN INFORMACIÓN									
2011	44022	Alloza	COMPLETA	6	2	0	2	4	4	0	0	0
2011	44023	Allueva	SIN INFORMACIÓN									
2011	44024	Anadón	SIN INFORMACIÓN									
2011	44025	Andorra	COMPLETA	13	8	0	8	3	3	0	0	2
2011	44026	Arcos de las Salinas	COMPLETA	2	2	0	2	0	0	0	0	0
2011	44027	Arens de Lledó	INCOMPLETA	4	4		4					
2011	44028	Argente	SIN INFORMACIÓN									
2011	44029	Ariño	INCOMPLETA	4	1		1	3	3			
2011	44031	Azaila	SIN INFORMACIÓN									
2011	44032	Bádenas	SIN INFORMACIÓN									
2011	44033	Báguena	COMPLETA	1	0	0	0	1	0	1	0	0
2011	44034	Bañón	SIN INFORMACIÓN									
2011	44035	Barrachina	SIN INFORMACIÓN									
2011	44036	Bea	SIN INFORMACIÓN									
2011	44037	Beceite	COMPLETA	2	1	0	1	1	1	0	0	0
2011	44038	Belmonte de San José	COMPLETA	1	1	0	1	0	0	0	0	0
2011	44039	Bello	COMPLETA	1	0	0	0	1	1	0	0	0
2011	44040	Berge	COMPLETA	1	0	0	0	1	1	0	0	0
2011	44041	Bezas	SIN INFORMACIÓN									
2011	44042	Blancas	INCOMPLETA	2				2	2			
2011	44043	Blesa	SIN INFORMACIÓN									
2011	44044	Bordón	SIN INFORMACIÓN									
2011	44045	Bronchales	COMPLETA	1	1	0	1	0	0	0	0	0
2011	44046	Bueña	SIN INFORMACIÓN									
2011	44047	Burbáguena	SIN INFORMACIÓN									
2011	44048	Cabra de Mora	INCOMPLETA	3	3		3					
2011	44049	Calaceite	COMPLETA	13	5	0	5	8	5	3	0	0
2011	44050	Calamocha	COMPLETA	19	9	0	9	10	6	4	0	0
2011	44051	Calanda	COMPLETA	10	5	0	5	3	1	2	0	2
2011	44052	Calomarde	SIN INFORMACIÓN									
2011	44053	Camañas	SIN INFORMACIÓN									
2011	44054	Camarena de la Sierra	SIN INFORMACIÓN									
2011	44055	Camarillas	SIN INFORMACIÓN									
2011	44056	Caminreal	SIN INFORMACIÓN									
2011	44059	Cantavieja	COMPLETA	3	0	0	0	3	3	0	0	0
2011	44060	Cañada de Benatanduz	SIN INFORMACIÓN									
2011	44061	Cañada de Verich (La)	SIN INFORMACIÓN									
2011	44062	Cañada Vellida	SIN INFORMACIÓN									
2011	44063	Cañizar del Olivar	COMPLETA	3	1	0	1	2	2	0	0	0
2011	44064	Cascante del Río	SIN INFORMACIÓN									
2011	44065	Castejón de Tornos	SIN INFORMACIÓN									
2011	44066	Castel de Cabra	SIN INFORMACIÓN									
2011	44067	Castelnou	SIN INFORMACIÓN									
2011	44068	Castelserás	COMPLETA	2	2	0	2	0	0	0	0	0
2011	44070	Castellar (El)	INCOMPLETA	1				1	1			
2011	44071	Castellote	COMPLETA	2	0	0	0	2	1	1	0	0
2011	44074	Cedrillas	SIN INFORMACIÓN									
2011	44075	Celadas	SIN INFORMACIÓN									
2011	44076	Cella	COMPLETA	9	5	0	5	4	3	1	0	0
2011	44077	Cerollera (La)	INCOMPLETA	1	1		1					
2011	44080	Codoñera (La)	SIN INFORMACIÓN									
2011	44082	Corbalán	COMPLETA	1	0	0	0	1	0	1	0	0
2011	44084	Cortes de Aragón	SIN INFORMACIÓN									
2011	44085	Cosa	SIN INFORMACIÓN									
2011	44086	Cretas	COMPLETA	3	2	0	2	1	1	0	0	0
2011	44087	Crivillén	SIN INFORMACIÓN									
2011	44088	Cuba (La)	COMPLETA	2	0	0	0	2	2	0	0	0
2011	44089	Cubla	SIN INFORMACIÓN									
2011	44090	Cucalón	SIN INFORMACIÓN									
2011	44092	Cuervo (El)	SIN INFORMACIÓN									
2011	44093	Cuevas de Almudén	SIN INFORMACIÓN									
2011	44094	Cuevas Labradas	SIN INFORMACIÓN									
2011	44096	Ejulve	COMPLETA	1	0	0	0	1	1	0	0	0
2011	44097	Escorihuela	COMPLETA	2	1	0	1	1	1	0	0	0
2011	44099	Escucha	SIN INFORMACIÓN									
2011	44100	Estercuel	COMPLETA	2	2	1	1	0	0	0	0	0
2011	44101	Ferreruela de Huerva	SIN INFORMACIÓN									
2011	44102	Fonfría	SIN INFORMACIÓN									
2011	44103	Formiche Alto	SIN INFORMACIÓN									
2011	44105	Fórnoles	SIN INFORMACIÓN									
2011	44106	Fortanete	COMPLETA	6	2	2	0	3	3	0	0	1
2011	44107	Foz-Calanda	SIN INFORMACIÓN									
2011	44108	Fresneda (La)	SIN INFORMACIÓN									
2011	44109	Frías de Albarracín	SIN INFORMACIÓN									
2011	44110	Fuenferrada	SIN INFORMACIÓN									
2011	44111	Fuentes Calientes	SIN INFORMACIÓN									
2011	44112	Fuentes Claras	COMPLETA	2	0	0	0	2	0	2	0	0
2011	44113	Fuentes de Rubielos	COMPLETA	3	2	0	2	1	1	0	0	0
2011	44114	Fuentespalda	COMPLETA	4	2	0	2	2	2	0	0	0
2011	44115	Galve	SIN INFORMACIÓN									
2011	44116	Gargallo	COMPLETA	1	0	0	0	1	1	0	0	0
2011	44117	Gea de Albarracín	COMPLETA	2	0	0	0	2	1	1	0	0
2011	44118	Ginebrosa (La)	SIN INFORMACIÓN									
2011	44119	Griegos	SIN INFORMACIÓN									
2011	44120	Guadalaviar	SIN INFORMACIÓN									
2011	44121	Gúdar	COMPLETA	2	1	0	1	0	0	0	1	0
2011	44122	Híjar	COMPLETA	8	2	0	2	4	4	0	1	1
2011	44123	Hinojosa de Jarque	COMPLETA	1	0	0	0	0	0	0	0	1
2011	44124	Hoz de la Vieja (La)	SIN INFORMACIÓN									
2011	44125	Huesa del Común	SIN INFORMACIÓN									
2011	44126	Iglesuela del Cid (La)	COMPLETA	4	1	0	1	3	3	0	0	0
2011	44127	Jabaloyas	SIN INFORMACIÓN									
2011	44128	Jarque de la Val	SIN INFORMACIÓN									
2011	44129	Jatiel	SIN INFORMACIÓN									
2011	44130	Jorcas	SIN INFORMACIÓN									
2011	44131	Josa	SIN INFORMACIÓN									
2011	44132	Lagueruela	SIN INFORMACIÓN									
2011	44133	Lanzuela	SIN INFORMACIÓN									
2011	44135	Libros	SIN INFORMACIÓN									
2011	44136	Lidón	SIN INFORMACIÓN									
2011	44137	Linares de Mora	INCOMPLETA	2	1		1	1	1			
2011	44138	Loscos	INCOMPLETA	1	1		1					
2011	44141	Lledó	SIN INFORMACIÓN									
2011	44142	Maicas	SIN INFORMACIÓN									
2011	44143	Manzanera	COMPLETA	12	6	1	5	4	3	1	0	2
2011	44144	Martín del Río	COMPLETA	1	1	0	1	0	0	0	0	0
2011	44145	Mas de las Matas	COMPLETA	8	2	0	2	6	4	2	0	0
2011	44146	Mata de los Olmos (La)	COMPLETA	2	2	0	2	0	0	0	0	0
2011	44147	Mazaleón	COMPLETA	1	1	0	1	0	0	0	0	0
2011	44148	Mezquita de Jarque	SIN INFORMACIÓN									
2011	44149	Mirambel	SIN INFORMACIÓN									
2011	44150	Miravete de la Sierra	SIN INFORMACIÓN									
2011	44151	Molinos	COMPLETA	6	2	0	2	4	4	0	0	0
2011	44152	Monforte de Moyuela	SIN INFORMACIÓN									
2011	44153	Monreal del Campo	COMPLETA	7	4	1	3	2	2	0	0	1
2011	44154	Monroyo	COMPLETA	1	1	0	1	0	0	0	0	0
2011	44155	Montalbán	COMPLETA	4	0	0	0	4	2	2	0	0
2011	44156	Monteagudo del Castillo	SIN INFORMACIÓN									
2011	44157	Monterde de Albarracín	SIN INFORMACIÓN									
2011	44158	Mora de Rubielos	COMPLETA	6	3	0	3	3	3	0	0	0
2011	44159	Moscardón	SIN INFORMACIÓN									
2011	44160	Mosqueruela	COMPLETA	4	4	1	3	0	0	0	0	0
2011	44161	Muniesa	SIN INFORMACIÓN									
2011	44163	Noguera de Albarracín	COMPLETA	1	1	0	1	0	0	0	0	0
2011	44164	Nogueras	SIN INFORMACIÓN									
2011	44165	Nogueruelas	SIN INFORMACIÓN									
2011	44167	Obón	SIN INFORMACIÓN									
2011	44168	Odón	SIN INFORMACIÓN									
2011	44169	Ojos Negros	COMPLETA	3	1	0	1	2	2	0	0	0
2011	44171	Olba	COMPLETA	5	2	0	2	3	3	0	0	0
2011	44172	Oliete	SIN INFORMACIÓN									
2011	44173	Olmos (Los)	SIN INFORMACIÓN									
2011	44174	Orihuela del Tremedal	COMPLETA	5	1	0	1	4	3	1	0	0
2011	44175	Orrios	SIN INFORMACIÓN									
2011	44176	Palomar de Arroyos	SIN INFORMACIÓN									
2011	44177	Pancrudo	SIN INFORMACIÓN									
2011	44178	Parras de Castellote (Las)	SIN INFORMACIÓN									
2011	44179	Peñarroya de Tastavins	COMPLETA	2	0	0	0	2	2	0	0	0
2011	44180	Peracense	SIN INFORMACIÓN									
2011	44181	Peralejos	COMPLETA	1	1	0	1	0	0	0	0	0
2011	44182	Perales del Alfambra	SIN INFORMACIÓN									
2011	44183	Pitarque	SIN INFORMACIÓN									
2011	44184	Plou	SIN INFORMACIÓN									
2011	44185	Pobo (El)	COMPLETA	1	0	0	0	1	1	0	0	0
2011	44187	Portellada (La)	SIN INFORMACIÓN									
2011	44189	Pozondón	COMPLETA	1	0	0	0	1	1	0	0	0
2011	44190	Pozuel del Campo	COMPLETA	2	1	0	1	1	1	0	0	0
2011	44191	Puebla de Híjar (La)	COMPLETA	3	2	0	2	1	1	0	0	0
2011	44192	Puebla de Valverde (La)	COMPLETA	2	0	0	0	2	1	1	0	0
2011	44193	Puertomingalvo	COMPLETA	3	3	3	0	0	0	0	0	0
2011	44194	Ráfales	SIN INFORMACIÓN									
2011	44195	Rillo	SIN INFORMACIÓN									
2011	44196	Riodeva	SIN INFORMACIÓN									
2011	44197	Ródenas	COMPLETA	1	0	0	0	1	1	0	0	0
2011	44198	Royuela	SIN INFORMACIÓN									
2011	44199	Rubiales	COMPLETA	3	3	0	3	0	0	0	0	0
2011	44200	Rubielos de la Cérida	SIN INFORMACIÓN									
2011	44201	Rubielos de Mora	COMPLETA	9	1	0	1	7	5	2	0	1
2011	44203	Salcedillo	SIN INFORMACIÓN									
2011	44204	Saldón	COMPLETA	2	1	0	1	1	0	1	0	0
2011	44205	Samper de Calanda	COMPLETA	3	0	0	0	3	3	0	0	0
2011	44206	San Agustín	SIN INFORMACIÓN									
2011	44207	San Martín del Río	COMPLETA	2	1	0	1	1	1	0	0	0
2011	44208	Santa Cruz de Nogueras	COMPLETA	1	0	0	0	1	1	0	0	0
2011	44209	Santa Eulalia	COMPLETA	10	6	3	3	3	0	3	0	1
2011	44210	Sarrión	COMPLETA	16	8	1	7	8	4	4	0	0
2011	44211	Segura de los Baños	SIN INFORMACIÓN									
2011	44212	Seno	COMPLETA	1	1	0	1	0	0	0	0	0
2011	44213	Singra	SIN INFORMACIÓN									
2011	44215	Terriente	SIN INFORMACIÓN									
2011	44216	Teruel	COMPLETA	19	7	1	6	8	5	3	1	3
2011	44217	Toril y Masegoso	SIN INFORMACIÓN									
2011	44218	Tormón	SIN INFORMACIÓN									
2011	44219	Tornos	SIN INFORMACIÓN									
2011	44220	Torralba de los Sisones	SIN INFORMACIÓN									
2011	44221	Torrecilla de Alcañiz	INCOMPLETA	2	1		1	1		1		
2011	44222	Torrecilla del Rebollar	SIN INFORMACIÓN									
2011	44223	Torre de Arcas	SIN INFORMACIÓN									
2011	44224	Torre de las Arcas	SIN INFORMACIÓN									
2011	44225	Torre del Compte	COMPLETA	1	1	0	1	0	0	0	0	0
2011	44226	Torrelacárcel	COMPLETA	2	2	0	2	0	0	0	0	0
2011	44227	Torre los Negros	SIN INFORMACIÓN									
2011	44228	Torremocha de Jiloca	SIN INFORMACIÓN									
2011	44229	Torres de Albarracín	SIN INFORMACIÓN									
2011	44230	Torrevelilla	SIN INFORMACIÓN									
2011	44231	Torrijas	COMPLETA	2	1	0	1	0	0	0	0	1
2011	44232	Torrijo del Campo	COMPLETA	6	2	0	2	4	3	1	0	0
2011	44234	Tramacastiel	COMPLETA	1	0	0	0	1	1	0	0	0
2011	44235	Tramacastilla	SIN INFORMACIÓN									
2011	44236	Tronchón	COMPLETA	1	0	0	0	1	1	0	0	0
2011	44237	Urrea de Gaén	COMPLETA	4	2	0	2	1	1	0	1	0
2011	44238	Utrillas	COMPLETA	3	0	0	0	3	2	1	0	0
2011	44239	Valacloche	SIN INFORMACIÓN									
2011	44240	Valbona	SIN INFORMACIÓN									
2011	44241	Valdealgorfa	INCOMPLETA	3	2	1	1	1	1			
2011	44243	Valdecuenca	SIN INFORMACIÓN									
2011	44244	Valdelinares	INCOMPLETA	1				1	1			
2011	44245	Valdeltormo	COMPLETA	2	0	0	0	2	1	1	0	0
2011	44246	Valderrobres	COMPLETA	11	5	0	5	6	5	1	0	0
2011	44247	Valjunquera	COMPLETA	5	1	0	1	4	3	1	0	0
2011	44249	Vallecillo (El)	SIN INFORMACIÓN									
2011	44250	Veguillas de la Sierra	SIN INFORMACIÓN									
2011	44251	Villafranca del Campo	COMPLETA	3	3	0	3	0	0	0	0	0
2011	44252	Villahermosa del Campo	SIN INFORMACIÓN									
2011	44256	Villanueva del Rebollar de la Sierra	SIN INFORMACIÓN									
2011	44257	Villar del Cobo	COMPLETA	2	1	0	1	1	0	1	0	0
2011	44258	Villar del Salz	SIN INFORMACIÓN									
2011	44260	Villarluengo	SIN INFORMACIÓN									
2011	44261	Villarquemado	COMPLETA	1	1	1	0	0	0	0	0	0
2011	44262	Villarroya de los Pinares	SIN INFORMACIÓN									
2011	44263	Villastar	COMPLETA	4	3	0	3	1	1	0	0	0
2011	44264	Villel	SIN INFORMACIÓN									
2011	44265	Vinaceite	SIN INFORMACIÓN									
2011	44266	Visiedo	SIN INFORMACIÓN									
2011	44267	Vivel del Río Martín	SIN INFORMACIÓN									
2011	44268	Zoma (La)	SIN INFORMACIÓN									
2011	50001	Abanto	SIN INFORMACIÓN									
2011	50002	Acered	SIN INFORMACIÓN									
2011	50003	Agón	SIN INFORMACIÓN									
2011	50004	Aguarón	COMPLETA	1	0	0	0	1	1	0	0	0
2011	50005	Aguilón	SIN INFORMACIÓN									
2011	50006	Ainzón	COMPLETA	2	0	0	0	1	0	1	1	0
2011	50007	Aladrén	SIN INFORMACIÓN									
2011	50008	Alagón	COMPLETA	14	5	0	5	5	2	3	0	4
2011	50009	Alarba	SIN INFORMACIÓN									
2011	50010	Alberite de San Juan	SIN INFORMACIÓN									
2011	50011	Albeta	SIN INFORMACIÓN									
2011	50012	Alborge	SIN INFORMACIÓN									
2011	50013	Alcalá de Ebro	COMPLETA	4	2	0	2	2	0	2	0	0
2011	50014	Alcalá de Moncayo	COMPLETA	1	1	0	1	0	0	0	0	0
2011	50015	Alconchel de Ariza	SIN INFORMACIÓN									
2011	50016	Aldehuela de Liestos	SIN INFORMACIÓN									
2011	50017	Alfajarín	COMPLETA	5	4	0	4	0	0	0	1	0
2011	50018	Alfamén	COMPLETA	4	1	0	1	3	2	1	0	0
2011	50019	Alforque	SIN INFORMACIÓN									
2011	50020	Alhama de Aragón	COMPLETA	1	1	1	0	0	0	0	0	0
2011	50021	Almochuel	SIN INFORMACIÓN									
2011	50022	Almolda (La)	COMPLETA	1	0	0	0	1	0	1	0	0
2011	50023	Almonacid de la Cuba	SIN INFORMACIÓN									
2011	50024	Almonacid de la Sierra	COMPLETA	1	0	0	0	1	1	0	0	0
2011	50025	Almunia de Doña Godina (La)	COMPLETA	23	14	3	11	7	1	6	2	0
2011	50026	Alpartir	COMPLETA	5	1	0	1	2	0	2	1	1
2011	50027	Ambel	COMPLETA	1	1	0	1	0	0	0	0	0
2011	50028	Anento	SIN INFORMACIÓN									
2011	50029	Aniñón	COMPLETA	1	0	0	0	1	1	0	0	0
