Mes (código)	Mes y año	Comarca código	Comarca nombre	Sexo	Nº parados	Grupos 1 duración demanda código	Grupos 1 duración demanda descripción
201110	Octubre 2011	29	Comunidad de Teruel	Hombres	241	2	De 3 a 6 meses
201110	Octubre 2011	29	Comunidad de Teruel	Hombres	289	3	De 6 a 12 meses
201110	Octubre 2011	29	Comunidad de Teruel	Hombres	252	4	De 1 a 2 años
201110	Octubre 2011	29	Comunidad de Teruel	Hombres	80	5	De 2 a 3 años
201110	Octubre 2011	29	Comunidad de Teruel	Hombres	42	6	Más de 3 años
201110	Octubre 2011	29	Comunidad de Teruel	Mujeres	743	1	Hasta 3 meses
201110	Octubre 2011	29	Comunidad de Teruel	Mujeres	195	2	De 3 a 6 meses
201110	Octubre 2011	29	Comunidad de Teruel	Mujeres	212	3	De 6 a 12 meses
201110	Octubre 2011	29	Comunidad de Teruel	Mujeres	225	4	De 1 a 2 años
201110	Octubre 2011	29	Comunidad de Teruel	Mujeres	80	5	De 2 a 3 años
201110	Octubre 2011	29	Comunidad de Teruel	Mujeres	74	6	Más de 3 años
201110	Octubre 2011	30	Maestrazgo	Hombres	48	1	Hasta 3 meses
201110	Octubre 2011	30	Maestrazgo	Hombres	14	2	De 3 a 6 meses
201110	Octubre 2011	30	Maestrazgo	Hombres	23	3	De 6 a 12 meses
201110	Octubre 2011	30	Maestrazgo	Hombres	17	4	De 1 a 2 años
201110	Octubre 2011	30	Maestrazgo	Hombres	7	5	De 2 a 3 años
201110	Octubre 2011	30	Maestrazgo	Hombres	3	6	Más de 3 años
201110	Octubre 2011	30	Maestrazgo	Mujeres	21	1	Hasta 3 meses
201110	Octubre 2011	30	Maestrazgo	Mujeres	14	2	De 3 a 6 meses
201110	Octubre 2011	30	Maestrazgo	Mujeres	8	3	De 6 a 12 meses
201110	Octubre 2011	30	Maestrazgo	Mujeres	13	4	De 1 a 2 años
201110	Octubre 2011	30	Maestrazgo	Mujeres	4	5	De 2 a 3 años
201110	Octubre 2011	30	Maestrazgo	Mujeres	2	6	Más de 3 años
201110	Octubre 2011	31	Sierra de Albarracín	Hombres	61	1	Hasta 3 meses
201110	Octubre 2011	31	Sierra de Albarracín	Hombres	11	2	De 3 a 6 meses
201110	Octubre 2011	31	Sierra de Albarracín	Hombres	12	3	De 6 a 12 meses
201110	Octubre 2011	31	Sierra de Albarracín	Hombres	8	4	De 1 a 2 años
201110	Octubre 2011	31	Sierra de Albarracín	Hombres	2	5	De 2 a 3 años
201110	Octubre 2011	31	Sierra de Albarracín	Hombres	2	6	Más de 3 años
201110	Octubre 2011	31	Sierra de Albarracín	Mujeres	74	1	Hasta 3 meses
201110	Octubre 2011	31	Sierra de Albarracín	Mujeres	10	2	De 3 a 6 meses
201110	Octubre 2011	31	Sierra de Albarracín	Mujeres	16	3	De 6 a 12 meses
201110	Octubre 2011	31	Sierra de Albarracín	Mujeres	12	4	De 1 a 2 años
201110	Octubre 2011	31	Sierra de Albarracín	Mujeres	6	5	De 2 a 3 años
201110	Octubre 2011	31	Sierra de Albarracín	Mujeres	5	6	Más de 3 años
201110	Octubre 2011	32	Gúdar-Javalambre	Hombres	113	1	Hasta 3 meses
201110	Octubre 2011	32	Gúdar-Javalambre	Hombres	41	2	De 3 a 6 meses
201110	Octubre 2011	32	Gúdar-Javalambre	Hombres	52	3	De 6 a 12 meses
201110	Octubre 2011	32	Gúdar-Javalambre	Hombres	37	4	De 1 a 2 años
201110	Octubre 2011	32	Gúdar-Javalambre	Hombres	19	5	De 2 a 3 años
201110	Octubre 2011	32	Gúdar-Javalambre	Hombres	6	6	Más de 3 años
201110	Octubre 2011	32	Gúdar-Javalambre	Mujeres	107	1	Hasta 3 meses
201110	Octubre 2011	32	Gúdar-Javalambre	Mujeres	39	2	De 3 a 6 meses
201110	Octubre 2011	32	Gúdar-Javalambre	Mujeres	40	3	De 6 a 12 meses
201110	Octubre 2011	32	Gúdar-Javalambre	Mujeres	30	4	De 1 a 2 años
201110	Octubre 2011	32	Gúdar-Javalambre	Mujeres	34	5	De 2 a 3 años
201110	Octubre 2011	32	Gúdar-Javalambre	Mujeres	20	6	Más de 3 años
201110	Octubre 2011	33	Matarraña / Matarranya	Hombres	83	1	Hasta 3 meses
201110	Octubre 2011	33	Matarraña / Matarranya	Hombres	38	2	De 3 a 6 meses
201110	Octubre 2011	33	Matarraña / Matarranya	Hombres	51	3	De 6 a 12 meses
201110	Octubre 2011	33	Matarraña / Matarranya	Hombres	32	4	De 1 a 2 años
201110	Octubre 2011	33	Matarraña / Matarranya	Hombres	11	5	De 2 a 3 años
201110	Octubre 2011	33	Matarraña / Matarranya	Hombres	5	6	Más de 3 años
201110	Octubre 2011	33	Matarraña / Matarranya	Mujeres	71	1	Hasta 3 meses
201110	Octubre 2011	33	Matarraña / Matarranya	Mujeres	32	2	De 3 a 6 meses
201110	Octubre 2011	33	Matarraña / Matarranya	Mujeres	30	3	De 6 a 12 meses
201110	Octubre 2011	33	Matarraña / Matarranya	Mujeres	18	4	De 1 a 2 años
201110	Octubre 2011	33	Matarraña / Matarranya	Mujeres	15	5	De 2 a 3 años
201110	Octubre 2011	33	Matarraña / Matarranya	Mujeres	8	6	Más de 3 años
201109	Septiembre 2011	01	La Jacetania	Hombres	236	1	Hasta 3 meses
201109	Septiembre 2011	01	La Jacetania	Hombres	105	2	De 3 a 6 meses
201109	Septiembre 2011	01	La Jacetania	Hombres	87	3	De 6 a 12 meses
201109	Septiembre 2011	01	La Jacetania	Hombres	99	4	De 1 a 2 años
201109	Septiembre 2011	01	La Jacetania	Hombres	30	5	De 2 a 3 años
201109	Septiembre 2011	01	La Jacetania	Hombres	12	6	Más de 3 años
201109	Septiembre 2011	01	La Jacetania	Mujeres	253	1	Hasta 3 meses
201109	Septiembre 2011	01	La Jacetania	Mujeres	77	2	De 3 a 6 meses
201109	Septiembre 2011	01	La Jacetania	Mujeres	72	3	De 6 a 12 meses
201109	Septiembre 2011	01	La Jacetania	Mujeres	69	4	De 1 a 2 años
201109	Septiembre 2011	01	La Jacetania	Mujeres	24	5	De 2 a 3 años
201109	Septiembre 2011	01	La Jacetania	Mujeres	16	6	Más de 3 años
201109	Septiembre 2011	02	Alto Gállego	Hombres	196	1	Hasta 3 meses
201109	Septiembre 2011	02	Alto Gállego	Hombres	72	2	De 3 a 6 meses
201109	Septiembre 2011	02	Alto Gállego	Hombres	102	3	De 6 a 12 meses
201109	Septiembre 2011	02	Alto Gállego	Hombres	94	4	De 1 a 2 años
201109	Septiembre 2011	02	Alto Gállego	Hombres	24	5	De 2 a 3 años
201109	Septiembre 2011	02	Alto Gállego	Hombres	10	6	Más de 3 años
201109	Septiembre 2011	02	Alto Gállego	Mujeres	211	1	Hasta 3 meses
201109	Septiembre 2011	02	Alto Gállego	Mujeres	70	2	De 3 a 6 meses
201109	Septiembre 2011	02	Alto Gállego	Mujeres	60	3	De 6 a 12 meses
201109	Septiembre 2011	02	Alto Gállego	Mujeres	68	4	De 1 a 2 años
201109	Septiembre 2011	02	Alto Gállego	Mujeres	17	5	De 2 a 3 años
201109	Septiembre 2011	02	Alto Gállego	Mujeres	20	6	Más de 3 años
201109	Septiembre 2011	03	Sobrarbe	Hombres	89	1	Hasta 3 meses
201109	Septiembre 2011	03	Sobrarbe	Hombres	24	2	De 3 a 6 meses
201109	Septiembre 2011	03	Sobrarbe	Hombres	27	3	De 6 a 12 meses
201109	Septiembre 2011	03	Sobrarbe	Hombres	20	4	De 1 a 2 años
201109	Septiembre 2011	03	Sobrarbe	Hombres	6	5	De 2 a 3 años
201109	Septiembre 2011	03	Sobrarbe	Hombres	1	6	Más de 3 años
201109	Septiembre 2011	03	Sobrarbe	Mujeres	83	1	Hasta 3 meses
201109	Septiembre 2011	03	Sobrarbe	Mujeres	17	2	De 3 a 6 meses
201109	Septiembre 2011	03	Sobrarbe	Mujeres	21	3	De 6 a 12 meses
201109	Septiembre 2011	03	Sobrarbe	Mujeres	16	4	De 1 a 2 años
201109	Septiembre 2011	03	Sobrarbe	Mujeres	4	5	De 2 a 3 años
201109	Septiembre 2011	03	Sobrarbe	Mujeres	4	6	Más de 3 años
201109	Septiembre 2011	04	La Ribagorza	Hombres	139	1	Hasta 3 meses
201109	Septiembre 2011	04	La Ribagorza	Hombres	54	2	De 3 a 6 meses
201109	Septiembre 2011	04	La Ribagorza	Hombres	58	3	De 6 a 12 meses
201109	Septiembre 2011	04	La Ribagorza	Hombres	43	4	De 1 a 2 años
201109	Septiembre 2011	04	La Ribagorza	Hombres	15	5	De 2 a 3 años
201109	Septiembre 2011	04	La Ribagorza	Hombres	4	6	Más de 3 años
201109	Septiembre 2011	04	La Ribagorza	Mujeres	122	1	Hasta 3 meses
201109	Septiembre 2011	04	La Ribagorza	Mujeres	45	2	De 3 a 6 meses
201109	Septiembre 2011	04	La Ribagorza	Mujeres	47	3	De 6 a 12 meses
201109	Septiembre 2011	04	La Ribagorza	Mujeres	43	4	De 1 a 2 años
201109	Septiembre 2011	04	La Ribagorza	Mujeres	24	5	De 2 a 3 años
201109	Septiembre 2011	04	La Ribagorza	Mujeres	19	6	Más de 3 años
201109	Septiembre 2011	05	Cinco Villas	Hombres	431	1	Hasta 3 meses
201109	Septiembre 2011	05	Cinco Villas	Hombres	185	2	De 3 a 6 meses
201109	Septiembre 2011	05	Cinco Villas	Hombres	223	3	De 6 a 12 meses
201109	Septiembre 2011	05	Cinco Villas	Hombres	193	4	De 1 a 2 años
201109	Septiembre 2011	05	Cinco Villas	Hombres	96	5	De 2 a 3 años
201109	Septiembre 2011	05	Cinco Villas	Hombres	33	6	Más de 3 años
201109	Septiembre 2011	05	Cinco Villas	Mujeres	408	1	Hasta 3 meses
201109	Septiembre 2011	05	Cinco Villas	Mujeres	194	2	De 3 a 6 meses
201109	Septiembre 2011	05	Cinco Villas	Mujeres	214	3	De 6 a 12 meses
201109	Septiembre 2011	05	Cinco Villas	Mujeres	205	4	De 1 a 2 años
201109	Septiembre 2011	05	Cinco Villas	Mujeres	140	5	De 2 a 3 años
201109	Septiembre 2011	05	Cinco Villas	Mujeres	73	6	Más de 3 años
201109	Septiembre 2011	06	Hoya de Huesca / Plana de Uesca	Hombres	911	1	Hasta 3 meses
201109	Septiembre 2011	06	Hoya de Huesca / Plana de Uesca	Hombres	354	2	De 3 a 6 meses
201109	Septiembre 2011	06	Hoya de Huesca / Plana de Uesca	Hombres	507	3	De 6 a 12 meses
201109	Septiembre 2011	06	Hoya de Huesca / Plana de Uesca	Hombres	370	4	De 1 a 2 años
201109	Septiembre 2011	06	Hoya de Huesca / Plana de Uesca	Hombres	141	5	De 2 a 3 años
201109	Septiembre 2011	06	Hoya de Huesca / Plana de Uesca	Hombres	81	6	Más de 3 años
201109	Septiembre 2011	06	Hoya de Huesca / Plana de Uesca	Mujeres	857	1	Hasta 3 meses
201109	Septiembre 2011	06	Hoya de Huesca / Plana de Uesca	Mujeres	252	2	De 3 a 6 meses
201109	Septiembre 2011	06	Hoya de Huesca / Plana de Uesca	Mujeres	369	3	De 6 a 12 meses
201109	Septiembre 2011	06	Hoya de Huesca / Plana de Uesca	Mujeres	324	4	De 1 a 2 años
201109	Septiembre 2011	06	Hoya de Huesca / Plana de Uesca	Mujeres	148	5	De 2 a 3 años
201109	Septiembre 2011	06	Hoya de Huesca / Plana de Uesca	Mujeres	136	6	Más de 3 años
201109	Septiembre 2011	07	Somontano de Barbastro	Hombres	348	1	Hasta 3 meses
201109	Septiembre 2011	07	Somontano de Barbastro	Hombres	149	2	De 3 a 6 meses
201109	Septiembre 2011	07	Somontano de Barbastro	Hombres	121	3	De 6 a 12 meses
201109	Septiembre 2011	07	Somontano de Barbastro	Hombres	91	4	De 1 a 2 años
201109	Septiembre 2011	07	Somontano de Barbastro	Hombres	54	5	De 2 a 3 años
201109	Septiembre 2011	07	Somontano de Barbastro	Hombres	43	6	Más de 3 años
201109	Septiembre 2011	07	Somontano de Barbastro	Mujeres	282	1	Hasta 3 meses
201109	Septiembre 2011	07	Somontano de Barbastro	Mujeres	110	2	De 3 a 6 meses
201109	Septiembre 2011	07	Somontano de Barbastro	Mujeres	123	3	De 6 a 12 meses
201109	Septiembre 2011	07	Somontano de Barbastro	Mujeres	109	4	De 1 a 2 años
201109	Septiembre 2011	07	Somontano de Barbastro	Mujeres	52	5	De 2 a 3 años
201109	Septiembre 2011	07	Somontano de Barbastro	Mujeres	62	6	Más de 3 años
201109	Septiembre 2011	08	Cinca Medio	Hombres	379	1	Hasta 3 meses
201109	Septiembre 2011	08	Cinca Medio	Hombres	109	2	De 3 a 6 meses
201109	Septiembre 2011	08	Cinca Medio	Hombres	145	3	De 6 a 12 meses
201109	Septiembre 2011	08	Cinca Medio	Hombres	130	4	De 1 a 2 años
201109	Septiembre 2011	08	Cinca Medio	Hombres	62	5	De 2 a 3 años
201109	Septiembre 2011	08	Cinca Medio	Hombres	22	6	Más de 3 años
201109	Septiembre 2011	08	Cinca Medio	Mujeres	320	1	Hasta 3 meses
201109	Septiembre 2011	08	Cinca Medio	Mujeres	118	2	De 3 a 6 meses
201109	Septiembre 2011	08	Cinca Medio	Mujeres	132	3	De 6 a 12 meses
201109	Septiembre 2011	08	Cinca Medio	Mujeres	130	4	De 1 a 2 años
201109	Septiembre 2011	08	Cinca Medio	Mujeres	85	5	De 2 a 3 años
201109	Septiembre 2011	08	Cinca Medio	Mujeres	55	6	Más de 3 años
201109	Septiembre 2011	09	La Litera / La Llitera	Hombres	213	1	Hasta 3 meses
201109	Septiembre 2011	09	La Litera / La Llitera	Hombres	80	2	De 3 a 6 meses
201109	Septiembre 2011	09	La Litera / La Llitera	Hombres	89	3	De 6 a 12 meses
201109	Septiembre 2011	09	La Litera / La Llitera	Hombres	61	4	De 1 a 2 años
201109	Septiembre 2011	09	La Litera / La Llitera	Hombres	26	5	De 2 a 3 años
201109	Septiembre 2011	09	La Litera / La Llitera	Hombres	10	6	Más de 3 años
201109	Septiembre 2011	09	La Litera / La Llitera	Mujeres	165	1	Hasta 3 meses
201109	Septiembre 2011	09	La Litera / La Llitera	Mujeres	62	2	De 3 a 6 meses
201109	Septiembre 2011	09	La Litera / La Llitera	Mujeres	78	3	De 6 a 12 meses
201109	Septiembre 2011	09	La Litera / La Llitera	Mujeres	73	4	De 1 a 2 años
201109	Septiembre 2011	09	La Litera / La Llitera	Mujeres	51	5	De 2 a 3 años
201109	Septiembre 2011	09	La Litera / La Llitera	Mujeres	26	6	Más de 3 años
201109	Septiembre 2011	10	Los Monegros	Hombres	153	1	Hasta 3 meses
201109	Septiembre 2011	10	Los Monegros	Hombres	86	2	De 3 a 6 meses
201109	Septiembre 2011	10	Los Monegros	Hombres	73	3	De 6 a 12 meses
201109	Septiembre 2011	10	Los Monegros	Hombres	81	4	De 1 a 2 años
201109	Septiembre 2011	10	Los Monegros	Hombres	34	5	De 2 a 3 años
201109	Septiembre 2011	10	Los Monegros	Hombres	8	6	Más de 3 años
201109	Septiembre 2011	10	Los Monegros	Mujeres	134	1	Hasta 3 meses
201109	Septiembre 2011	10	Los Monegros	Mujeres	55	2	De 3 a 6 meses
201109	Septiembre 2011	10	Los Monegros	Mujeres	84	3	De 6 a 12 meses
201109	Septiembre 2011	10	Los Monegros	Mujeres	49	4	De 1 a 2 años
201109	Septiembre 2011	10	Los Monegros	Mujeres	30	5	De 2 a 3 años
201109	Septiembre 2011	10	Los Monegros	Mujeres	19	6	Más de 3 años
201109	Septiembre 2011	11	Bajo Cinca / Baix Cinca	Hombres	598	1	Hasta 3 meses
201109	Septiembre 2011	11	Bajo Cinca / Baix Cinca	Hombres	83	2	De 3 a 6 meses
201109	Septiembre 2011	11	Bajo Cinca / Baix Cinca	Hombres	90	3	De 6 a 12 meses
201109	Septiembre 2011	11	Bajo Cinca / Baix Cinca	Hombres	82	4	De 1 a 2 años
201109	Septiembre 2011	11	Bajo Cinca / Baix Cinca	Hombres	27	5	De 2 a 3 años
201109	Septiembre 2011	11	Bajo Cinca / Baix Cinca	Hombres	12	6	Más de 3 años
201109	Septiembre 2011	11	Bajo Cinca / Baix Cinca	Mujeres	531	1	Hasta 3 meses
201109	Septiembre 2011	11	Bajo Cinca / Baix Cinca	Mujeres	72	2	De 3 a 6 meses
201109	Septiembre 2011	11	Bajo Cinca / Baix Cinca	Mujeres	95	3	De 6 a 12 meses
201109	Septiembre 2011	11	Bajo Cinca / Baix Cinca	Mujeres	101	4	De 1 a 2 años
201109	Septiembre 2011	11	Bajo Cinca / Baix Cinca	Mujeres	44	5	De 2 a 3 años
201109	Septiembre 2011	11	Bajo Cinca / Baix Cinca	Mujeres	26	6	Más de 3 años
201109	Septiembre 2011	12	Tarazona y el Moncayo	Hombres	198	1	Hasta 3 meses
201109	Septiembre 2011	12	Tarazona y el Moncayo	Hombres	88	2	De 3 a 6 meses
201109	Septiembre 2011	12	Tarazona y el Moncayo	Hombres	101	3	De 6 a 12 meses
201109	Septiembre 2011	12	Tarazona y el Moncayo	Hombres	95	4	De 1 a 2 años
201109	Septiembre 2011	12	Tarazona y el Moncayo	Hombres	29	5	De 2 a 3 años
201109	Septiembre 2011	12	Tarazona y el Moncayo	Hombres	24	6	Más de 3 años
201109	Septiembre 2011	12	Tarazona y el Moncayo	Mujeres	204	1	Hasta 3 meses
201109	Septiembre 2011	12	Tarazona y el Moncayo	Mujeres	66	2	De 3 a 6 meses
201109	Septiembre 2011	12	Tarazona y el Moncayo	Mujeres	108	3	De 6 a 12 meses
201109	Septiembre 2011	12	Tarazona y el Moncayo	Mujeres	174	4	De 1 a 2 años
201109	Septiembre 2011	12	Tarazona y el Moncayo	Mujeres	60	5	De 2 a 3 años
201109	Septiembre 2011	12	Tarazona y el Moncayo	Mujeres	155	6	Más de 3 años
201109	Septiembre 2011	13	Campo de Borja	Hombres	166	1	Hasta 3 meses
201109	Septiembre 2011	13	Campo de Borja	Hombres	70	2	De 3 a 6 meses
201109	Septiembre 2011	13	Campo de Borja	Hombres	94	3	De 6 a 12 meses
201109	Septiembre 2011	13	Campo de Borja	Hombres	75	4	De 1 a 2 años
201109	Septiembre 2011	13	Campo de Borja	Hombres	34	5	De 2 a 3 años
201109	Septiembre 2011	13	Campo de Borja	Hombres	19	6	Más de 3 años
201109	Septiembre 2011	13	Campo de Borja	Mujeres	163	1	Hasta 3 meses
201109	Septiembre 2011	13	Campo de Borja	Mujeres	49	2	De 3 a 6 meses
201109	Septiembre 2011	13	Campo de Borja	Mujeres	75	3	De 6 a 12 meses
201109	Septiembre 2011	13	Campo de Borja	Mujeres	68	4	De 1 a 2 años
201109	Septiembre 2011	13	Campo de Borja	Mujeres	32	5	De 2 a 3 años
201109	Septiembre 2011	13	Campo de Borja	Mujeres	25	6	Más de 3 años
201109	Septiembre 2011	14	Aranda	Hombres	111	1	Hasta 3 meses
201109	Septiembre 2011	14	Aranda	Hombres	26	2	De 3 a 6 meses
201109	Septiembre 2011	14	Aranda	Hombres	23	3	De 6 a 12 meses
201109	Septiembre 2011	14	Aranda	Hombres	23	4	De 1 a 2 años
201109	Septiembre 2011	14	Aranda	Hombres	6	5	De 2 a 3 años
201109	Septiembre 2011	14	Aranda	Hombres	8	6	Más de 3 años
201109	Septiembre 2011	14	Aranda	Mujeres	74	1	Hasta 3 meses
201109	Septiembre 2011	14	Aranda	Mujeres	16	2	De 3 a 6 meses
201109	Septiembre 2011	14	Aranda	Mujeres	40	3	De 6 a 12 meses
201109	Septiembre 2011	14	Aranda	Mujeres	35	4	De 1 a 2 años
201109	Septiembre 2011	14	Aranda	Mujeres	18	5	De 2 a 3 años
201109	Septiembre 2011	14	Aranda	Mujeres	26	6	Más de 3 años
201109	Septiembre 2011	15	Ribera Alta del Ebro	Hombres	318	1	Hasta 3 meses
201109	Septiembre 2011	15	Ribera Alta del Ebro	Hombres	142	2	De 3 a 6 meses
201109	Septiembre 2011	15	Ribera Alta del Ebro	Hombres	176	3	De 6 a 12 meses
201109	Septiembre 2011	15	Ribera Alta del Ebro	Hombres	130	4	De 1 a 2 años
201109	Septiembre 2011	15	Ribera Alta del Ebro	Hombres	64	5	De 2 a 3 años
201109	Septiembre 2011	15	Ribera Alta del Ebro	Hombres	40	6	Más de 3 años
201109	Septiembre 2011	15	Ribera Alta del Ebro	Mujeres	338	1	Hasta 3 meses
201109	Septiembre 2011	15	Ribera Alta del Ebro	Mujeres	138	2	De 3 a 6 meses
201109	Septiembre 2011	15	Ribera Alta del Ebro	Mujeres	193	3	De 6 a 12 meses
201109	Septiembre 2011	15	Ribera Alta del Ebro	Mujeres	163	4	De 1 a 2 años
201109	Septiembre 2011	15	Ribera Alta del Ebro	Mujeres	116	5	De 2 a 3 años
201109	Septiembre 2011	15	Ribera Alta del Ebro	Mujeres	87	6	Más de 3 años
201109	Septiembre 2011	16	Valdejalón	Hombres	440	1	Hasta 3 meses
201109	Septiembre 2011	16	Valdejalón	Hombres	137	2	De 3 a 6 meses
201109	Septiembre 2011	16	Valdejalón	Hombres	178	3	De 6 a 12 meses
201109	Septiembre 2011	16	Valdejalón	Hombres	140	4	De 1 a 2 años
201109	Septiembre 2011	16	Valdejalón	Hombres	67	5	De 2 a 3 años
201109	Septiembre 2011	16	Valdejalón	Hombres	41	6	Más de 3 años
201109	Septiembre 2011	16	Valdejalón	Mujeres	368	1	Hasta 3 meses
201109	Septiembre 2011	16	Valdejalón	Mujeres	116	2	De 3 a 6 meses
201109	Septiembre 2011	16	Valdejalón	Mujeres	176	3	De 6 a 12 meses
201109	Septiembre 2011	16	Valdejalón	Mujeres	154	4	De 1 a 2 años
201109	Septiembre 2011	16	Valdejalón	Mujeres	79	5	De 2 a 3 años
201109	Septiembre 2011	16	Valdejalón	Mujeres	94	6	Más de 3 años
201109	Septiembre 2011	17	D.C. Zaragoza	Hombres	10645	1	Hasta 3 meses
201109	Septiembre 2011	17	D.C. Zaragoza	Hombres	4163	2	De 3 a 6 meses
201109	Septiembre 2011	17	D.C. Zaragoza	Hombres	5222	3	De 6 a 12 meses
201109	Septiembre 2011	17	D.C. Zaragoza	Hombres	4871	4	De 1 a 2 años
201109	Septiembre 2011	17	D.C. Zaragoza	Hombres	2409	5	De 2 a 3 años
201109	Septiembre 2011	17	D.C. Zaragoza	Hombres	1223	6	Más de 3 años
201109	Septiembre 2011	17	D.C. Zaragoza	Mujeres	9632	1	Hasta 3 meses
201109	Septiembre 2011	17	D.C. Zaragoza	Mujeres	3917	2	De 3 a 6 meses
201109	Septiembre 2011	17	D.C. Zaragoza	Mujeres	4932	3	De 6 a 12 meses
201109	Septiembre 2011	17	D.C. Zaragoza	Mujeres	5228	4	De 1 a 2 años
201109	Septiembre 2011	17	D.C. Zaragoza	Mujeres	2866	5	De 2 a 3 años
201109	Septiembre 2011	17	D.C. Zaragoza	Mujeres	2614	6	Más de 3 años
201109	Septiembre 2011	18	Ribera Baja del Ebro	Hombres	108	1	Hasta 3 meses
201109	Septiembre 2011	18	Ribera Baja del Ebro	Hombres	43	2	De 3 a 6 meses
201109	Septiembre 2011	18	Ribera Baja del Ebro	Hombres	63	3	De 6 a 12 meses
201109	Septiembre 2011	18	Ribera Baja del Ebro	Hombres	59	4	De 1 a 2 años
201109	Septiembre 2011	18	Ribera Baja del Ebro	Hombres	19	5	De 2 a 3 años
201109	Septiembre 2011	18	Ribera Baja del Ebro	Hombres	8	6	Más de 3 años
201109	Septiembre 2011	18	Ribera Baja del Ebro	Mujeres	87	1	Hasta 3 meses
201109	Septiembre 2011	18	Ribera Baja del Ebro	Mujeres	39	2	De 3 a 6 meses
201109	Septiembre 2011	18	Ribera Baja del Ebro	Mujeres	40	3	De 6 a 12 meses
201109	Septiembre 2011	18	Ribera Baja del Ebro	Mujeres	57	4	De 1 a 2 años
201109	Septiembre 2011	18	Ribera Baja del Ebro	Mujeres	36	5	De 2 a 3 años
201109	Septiembre 2011	18	Ribera Baja del Ebro	Mujeres	19	6	Más de 3 años
201109	Septiembre 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	307	1	Hasta 3 meses
201109	Septiembre 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	85	2	De 3 a 6 meses
201109	Septiembre 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	63	3	De 6 a 12 meses
201109	Septiembre 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	56	4	De 1 a 2 años
201109	Septiembre 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	12	5	De 2 a 3 años
201109	Septiembre 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	11	6	Más de 3 años
201109	Septiembre 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	158	1	Hasta 3 meses
201109	Septiembre 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	81	2	De 3 a 6 meses
201109	Septiembre 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	89	3	De 6 a 12 meses
201109	Septiembre 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	62	4	De 1 a 2 años
201109	Septiembre 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	30	5	De 2 a 3 años
201109	Septiembre 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	46	6	Más de 3 años
201109	Septiembre 2011	20	Comunidad de Calatayud	Hombres	568	1	Hasta 3 meses
201109	Septiembre 2011	20	Comunidad de Calatayud	Hombres	156	2	De 3 a 6 meses
201109	Septiembre 2011	20	Comunidad de Calatayud	Hombres	208	3	De 6 a 12 meses
201109	Septiembre 2011	20	Comunidad de Calatayud	Hombres	178	4	De 1 a 2 años
201109	Septiembre 2011	20	Comunidad de Calatayud	Hombres	57	5	De 2 a 3 años
201109	Septiembre 2011	20	Comunidad de Calatayud	Hombres	53	6	Más de 3 años
201109	Septiembre 2011	20	Comunidad de Calatayud	Mujeres	477	1	Hasta 3 meses
201109	Septiembre 2011	20	Comunidad de Calatayud	Mujeres	192	2	De 3 a 6 meses
201109	Septiembre 2011	20	Comunidad de Calatayud	Mujeres	260	3	De 6 a 12 meses
201109	Septiembre 2011	20	Comunidad de Calatayud	Mujeres	195	4	De 1 a 2 años
201109	Septiembre 2011	20	Comunidad de Calatayud	Mujeres	90	5	De 2 a 3 años
201109	Septiembre 2011	20	Comunidad de Calatayud	Mujeres	88	6	Más de 3 años
201109	Septiembre 2011	21	Campo de Cariñena	Hombres	126	1	Hasta 3 meses
201109	Septiembre 2011	21	Campo de Cariñena	Hombres	28	2	De 3 a 6 meses
201109	Septiembre 2011	21	Campo de Cariñena	Hombres	43	3	De 6 a 12 meses
201109	Septiembre 2011	21	Campo de Cariñena	Hombres	39	4	De 1 a 2 años
201109	Septiembre 2011	21	Campo de Cariñena	Hombres	24	5	De 2 a 3 años
201109	Septiembre 2011	21	Campo de Cariñena	Hombres	6	6	Más de 3 años
201109	Septiembre 2011	21	Campo de Cariñena	Mujeres	88	1	Hasta 3 meses
201109	Septiembre 2011	21	Campo de Cariñena	Mujeres	29	2	De 3 a 6 meses
201109	Septiembre 2011	21	Campo de Cariñena	Mujeres	39	3	De 6 a 12 meses
