Mes (código)	Mes y año	Comarca código	Comarca nombre	Temporalidad	Sexo	Afiliaciones en alta
201309	Septiembre 2013	11	Bajo Cinca / Baix Cinca	Temporal	Mujeres	1247
201309	Septiembre 2013	12	Tarazona y el Moncayo	Temporal	Hombres	370
201309	Septiembre 2013	12	Tarazona y el Moncayo	Temporal	Mujeres	319
201309	Septiembre 2013	13	Campo de Borja	Temporal	Hombres	426
201309	Septiembre 2013	13	Campo de Borja	Temporal	Mujeres	459
201309	Septiembre 2013	14	Aranda	Temporal	Hombres	303
201309	Septiembre 2013	14	Aranda	Temporal	Mujeres	216
201309	Septiembre 2013	15	Ribera Alta del Ebro	Temporal	Hombres	2733
201309	Septiembre 2013	15	Ribera Alta del Ebro	Temporal	Mujeres	1033
201309	Septiembre 2013	16	Valdejalón	Temporal	Hombres	2374
201309	Septiembre 2013	16	Valdejalón	Temporal	Mujeres	1262
201309	Septiembre 2013	17	Central	Temporal	Hombres	28066
201309	Septiembre 2013	17	Central	Temporal	Mujeres	30968
201309	Septiembre 2013	18	Ribera Baja del Ebro	Temporal	Hombres	378
201309	Septiembre 2013	18	Ribera Baja del Ebro	Temporal	Mujeres	227
201309	Septiembre 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Hombres	1355
201309	Septiembre 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Mujeres	976
201309	Septiembre 2013	20	Comunidad de Calatayud	Temporal	Hombres	1608
201309	Septiembre 2013	20	Comunidad de Calatayud	Temporal	Mujeres	1327
201309	Septiembre 2013	21	Campo de Cariñena	Temporal	Hombres	1222
201309	Septiembre 2013	21	Campo de Cariñena	Temporal	Mujeres	344
201309	Septiembre 2013	22	Campo de Belchite	Temporal	Hombres	110
201309	Septiembre 2013	22	Campo de Belchite	Temporal	Mujeres	63
201309	Septiembre 2013	23	Bajo Martín	Temporal	Hombres	268
201309	Septiembre 2013	23	Bajo Martín	Temporal	Mujeres	156
201309	Septiembre 2013	24	Campo de Daroca	Temporal	Hombres	171
201309	Septiembre 2013	24	Campo de Daroca	Temporal	Mujeres	138
201309	Septiembre 2013	25	Jiloca	Temporal	Hombres	287
201309	Septiembre 2013	25	Jiloca	Temporal	Mujeres	280
201309	Septiembre 2013	26	Cuencas Mineras	Temporal	Hombres	282
201309	Septiembre 2013	26	Cuencas Mineras	Temporal	Mujeres	163
201309	Septiembre 2013	27	Andorra-Sierra de Arcos	Temporal	Hombres	548
201309	Septiembre 2013	27	Andorra-Sierra de Arcos	Temporal	Mujeres	198
201309	Septiembre 2013	28	Bajo Aragón	Temporal	Hombres	1393
201309	Septiembre 2013	28	Bajo Aragón	Temporal	Mujeres	1460
201309	Septiembre 2013	29	Comunidad de Teruel	Temporal	Hombres	1924
201309	Septiembre 2013	29	Comunidad de Teruel	Temporal	Mujeres	2192
201309	Septiembre 2013	30	Maestrazgo	Temporal	Hombres	102
201309	Septiembre 2013	30	Maestrazgo	Temporal	Mujeres	82
201309	Septiembre 2013	31	Sierra de Albarracín	Temporal	Hombres	83
201309	Septiembre 2013	31	Sierra de Albarracín	Temporal	Mujeres	123
201309	Septiembre 2013	32	Gúdar-Javalambre	Temporal	Hombres	257
201309	Septiembre 2013	32	Gúdar-Javalambre	Temporal	Mujeres	199
201309	Septiembre 2013	33	Matarraña / Matarranya	Temporal	Hombres	285
201309	Septiembre 2013	33	Matarraña / Matarranya	Temporal	Mujeres	249
201312	Diciembre 2013	01	La Jacetania	Temporal	Hombres	617
201312	Diciembre 2013	01	La Jacetania	Temporal	Mujeres	700
201312	Diciembre 2013	02	Alto Gállego	Temporal	Hombres	671
201312	Diciembre 2013	02	Alto Gállego	Temporal	Mujeres	562
201312	Diciembre 2013	03	Sobrarbe	Temporal	Hombres	216
201312	Diciembre 2013	03	Sobrarbe	Temporal	Mujeres	199
201312	Diciembre 2013	04	La Ribagorza	Temporal	Hombres	642
201312	Diciembre 2013	04	La Ribagorza	Temporal	Mujeres	609
201312	Diciembre 2013	05	Cinco Villas	Temporal	Hombres	1124
201312	Diciembre 2013	05	Cinco Villas	Temporal	Mujeres	672
201312	Diciembre 2013	06	Hoya de Huesca / Plana de Uesca	Temporal	Hombres	2455
201312	Diciembre 2013	06	Hoya de Huesca / Plana de Uesca	Temporal	Mujeres	3229
201312	Diciembre 2013	07	Somontano de Barbastro	Temporal	Hombres	896
201312	Diciembre 2013	07	Somontano de Barbastro	Temporal	Mujeres	1103
201312	Diciembre 2013	08	Cinca Medio	Temporal	Hombres	1011
201312	Diciembre 2013	08	Cinca Medio	Temporal	Mujeres	685
201312	Diciembre 2013	09	La Litera / La Llitera	Temporal	Hombres	749
201312	Diciembre 2013	09	La Litera / La Llitera	Temporal	Mujeres	391
201312	Diciembre 2013	10	Los Monegros	Temporal	Hombres	542
201312	Diciembre 2013	10	Los Monegros	Temporal	Mujeres	256
201312	Diciembre 2013	11	Bajo Cinca / Baix Cinca	Temporal	Hombres	1433
201312	Diciembre 2013	11	Bajo Cinca / Baix Cinca	Temporal	Mujeres	775
201312	Diciembre 2013	12	Tarazona y el Moncayo	Temporal	Hombres	379
201312	Diciembre 2013	12	Tarazona y el Moncayo	Temporal	Mujeres	319
201312	Diciembre 2013	13	Campo de Borja	Temporal	Hombres	464
201312	Diciembre 2013	13	Campo de Borja	Temporal	Mujeres	461
201312	Diciembre 2013	14	Aranda	Temporal	Hombres	292
201312	Diciembre 2013	14	Aranda	Temporal	Mujeres	191
201312	Diciembre 2013	15	Ribera Alta del Ebro	Temporal	Hombres	2502
201312	Diciembre 2013	15	Ribera Alta del Ebro	Temporal	Mujeres	948
201312	Diciembre 2013	16	Valdejalón	Temporal	Hombres	1428
201312	Diciembre 2013	16	Valdejalón	Temporal	Mujeres	716
201312	Diciembre 2013	17	Central	Temporal	Hombres	26591
201312	Diciembre 2013	17	Central	Temporal	Mujeres	32835
201312	Diciembre 2013	18	Ribera Baja del Ebro	Temporal	Hombres	366
201312	Diciembre 2013	18	Ribera Baja del Ebro	Temporal	Mujeres	202
201312	Diciembre 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Hombres	633
201312	Diciembre 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Mujeres	369
201312	Diciembre 2013	20	Comunidad de Calatayud	Temporal	Hombres	1101
201312	Diciembre 2013	20	Comunidad de Calatayud	Temporal	Mujeres	1224
201312	Diciembre 2013	21	Campo de Cariñena	Temporal	Hombres	658
201312	Diciembre 2013	21	Campo de Cariñena	Temporal	Mujeres	267
201312	Diciembre 2013	22	Campo de Belchite	Temporal	Hombres	83
201312	Diciembre 2013	22	Campo de Belchite	Temporal	Mujeres	75
201312	Diciembre 2013	23	Bajo Martín	Temporal	Hombres	274
201312	Diciembre 2013	23	Bajo Martín	Temporal	Mujeres	153
201312	Diciembre 2013	24	Campo de Daroca	Temporal	Hombres	176
201312	Diciembre 2013	24	Campo de Daroca	Temporal	Mujeres	133
201312	Diciembre 2013	25	Jiloca	Temporal	Hombres	296
201312	Diciembre 2013	25	Jiloca	Temporal	Mujeres	294
201312	Diciembre 2013	26	Cuencas Mineras	Temporal	Hombres	242
201312	Diciembre 2013	26	Cuencas Mineras	Temporal	Mujeres	155
201312	Diciembre 2013	27	Andorra-Sierra de Arcos	Temporal	Hombres	449
201312	Diciembre 2013	27	Andorra-Sierra de Arcos	Temporal	Mujeres	202
201312	Diciembre 2013	28	Bajo Aragón	Temporal	Hombres	928
201312	Diciembre 2013	28	Bajo Aragón	Temporal	Mujeres	875
201312	Diciembre 2013	29	Comunidad de Teruel	Temporal	Hombres	1917
201312	Diciembre 2013	29	Comunidad de Teruel	Temporal	Mujeres	2269
201312	Diciembre 2013	30	Maestrazgo	Temporal	Hombres	88
201312	Diciembre 2013	30	Maestrazgo	Temporal	Mujeres	82
201312	Diciembre 2013	31	Sierra de Albarracín	Temporal	Hombres	84
201312	Diciembre 2013	31	Sierra de Albarracín	Temporal	Mujeres	117
201312	Diciembre 2013	32	Gúdar-Javalambre	Temporal	Hombres	316
201312	Diciembre 2013	32	Gúdar-Javalambre	Temporal	Mujeres	244
201312	Diciembre 2013	33	Matarraña / Matarranya	Temporal	Hombres	266
201312	Diciembre 2013	33	Matarraña / Matarranya	Temporal	Mujeres	223
201403	Marzo 2014	01	La Jacetania	Temporal	Hombres	530
201403	Marzo 2014	01	La Jacetania	Temporal	Mujeres	615
201403	Marzo 2014	02	Alto Gállego	Temporal	Hombres	572
201403	Marzo 2014	02	Alto Gállego	Temporal	Mujeres	448
201403	Marzo 2014	03	Sobrarbe	Temporal	Hombres	219
201403	Marzo 2014	03	Sobrarbe	Temporal	Mujeres	184
201403	Marzo 2014	04	La Ribagorza	Temporal	Hombres	547
201403	Marzo 2014	04	La Ribagorza	Temporal	Mujeres	507
201403	Marzo 2014	05	Cinco Villas	Temporal	Hombres	1129
201403	Marzo 2014	05	Cinco Villas	Temporal	Mujeres	696
201403	Marzo 2014	06	Hoya de Huesca / Plana de Uesca	Temporal	Hombres	2562
201403	Marzo 2014	06	Hoya de Huesca / Plana de Uesca	Temporal	Mujeres	3214
201403	Marzo 2014	07	Somontano de Barbastro	Temporal	Hombres	1130
201403	Marzo 2014	07	Somontano de Barbastro	Temporal	Mujeres	1090
201403	Marzo 2014	08	Cinca Medio	Temporal	Hombres	1004
201403	Marzo 2014	08	Cinca Medio	Temporal	Mujeres	651
201403	Marzo 2014	09	La Litera / La Llitera	Temporal	Hombres	749
201403	Marzo 2014	09	La Litera / La Llitera	Temporal	Mujeres	388
201403	Marzo 2014	10	Los Monegros	Temporal	Hombres	531
201403	Marzo 2014	10	Los Monegros	Temporal	Mujeres	259
201403	Marzo 2014	11	Bajo Cinca / Baix Cinca	Temporal	Hombres	1492
201403	Marzo 2014	11	Bajo Cinca / Baix Cinca	Temporal	Mujeres	829
201403	Marzo 2014	12	Tarazona y el Moncayo	Temporal	Hombres	423
201403	Marzo 2014	12	Tarazona y el Moncayo	Temporal	Mujeres	314
201403	Marzo 2014	13	Campo de Borja	Temporal	Hombres	467
201403	Marzo 2014	13	Campo de Borja	Temporal	Mujeres	408
201403	Marzo 2014	14	Aranda	Temporal	Hombres	339
201403	Marzo 2014	14	Aranda	Temporal	Mujeres	203
201403	Marzo 2014	15	Ribera Alta del Ebro	Temporal	Hombres	2475
201403	Marzo 2014	15	Ribera Alta del Ebro	Temporal	Mujeres	887
201403	Marzo 2014	16	Valdejalón	Temporal	Hombres	1361
201403	Marzo 2014	16	Valdejalón	Temporal	Mujeres	806
201403	Marzo 2014	17	Central	Temporal	Hombres	28405
201403	Marzo 2014	17	Central	Temporal	Mujeres	32238
201403	Marzo 2014	18	Ribera Baja del Ebro	Temporal	Hombres	401
201403	Marzo 2014	18	Ribera Baja del Ebro	Temporal	Mujeres	181
201403	Marzo 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Hombres	585
201403	Marzo 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Mujeres	383
201403	Marzo 2014	20	Comunidad de Calatayud	Temporal	Hombres	1107
201403	Marzo 2014	20	Comunidad de Calatayud	Temporal	Mujeres	1236
201403	Marzo 2014	21	Campo de Cariñena	Temporal	Hombres	669
201403	Marzo 2014	21	Campo de Cariñena	Temporal	Mujeres	262
201403	Marzo 2014	22	Campo de Belchite	Temporal	Hombres	77
201403	Marzo 2014	22	Campo de Belchite	Temporal	Mujeres	77
201403	Marzo 2014	23	Bajo Martín	Temporal	Hombres	289
201403	Marzo 2014	23	Bajo Martín	Temporal	Mujeres	129
201403	Marzo 2014	24	Campo de Daroca	Temporal	Hombres	171
201403	Marzo 2014	24	Campo de Daroca	Temporal	Mujeres	143
201403	Marzo 2014	25	Jiloca	Temporal	Hombres	301
201403	Marzo 2014	25	Jiloca	Temporal	Mujeres	291
201403	Marzo 2014	26	Cuencas Mineras	Temporal	Hombres	260
201403	Marzo 2014	26	Cuencas Mineras	Temporal	Mujeres	166
201403	Marzo 2014	27	Andorra-Sierra de Arcos	Temporal	Hombres	424
201403	Marzo 2014	27	Andorra-Sierra de Arcos	Temporal	Mujeres	190
201403	Marzo 2014	28	Bajo Aragón	Temporal	Hombres	993
201403	Marzo 2014	28	Bajo Aragón	Temporal	Mujeres	891
201403	Marzo 2014	29	Comunidad de Teruel	Temporal	Hombres	1943
201403	Marzo 2014	29	Comunidad de Teruel	Temporal	Mujeres	2188
201403	Marzo 2014	30	Maestrazgo	Temporal	Hombres	78
201403	Marzo 2014	30	Maestrazgo	Temporal	Mujeres	72
201403	Marzo 2014	31	Sierra de Albarracín	Temporal	Hombres	75
201403	Marzo 2014	31	Sierra de Albarracín	Temporal	Mujeres	98
201403	Marzo 2014	32	Gúdar-Javalambre	Temporal	Hombres	244
201403	Marzo 2014	32	Gúdar-Javalambre	Temporal	Mujeres	188
201403	Marzo 2014	33	Matarraña / Matarranya	Temporal	Hombres	233
201403	Marzo 2014	33	Matarraña / Matarranya	Temporal	Mujeres	209
201406	Junio 2014	01	La Jacetania	Temporal	Hombres	531
201406	Junio 2014	01	La Jacetania	Temporal	Mujeres	627
201406	Junio 2014	02	Alto Gállego	Temporal	Hombres	397
201406	Junio 2014	02	Alto Gállego	Temporal	Mujeres	314
201406	Junio 2014	03	Sobrarbe	Temporal	Hombres	357
201406	Junio 2014	03	Sobrarbe	Temporal	Mujeres	360
201406	Junio 2014	04	La Ribagorza	Temporal	Hombres	522
201406	Junio 2014	04	La Ribagorza	Temporal	Mujeres	509
201406	Junio 2014	05	Cinco Villas	Temporal	Hombres	1375
201406	Junio 2014	05	Cinco Villas	Temporal	Mujeres	813
201406	Junio 2014	06	Hoya de Huesca / Plana de Uesca	Temporal	Hombres	2792
201406	Junio 2014	06	Hoya de Huesca / Plana de Uesca	Temporal	Mujeres	3340
201406	Junio 2014	07	Somontano de Barbastro	Temporal	Hombres	1084
201406	Junio 2014	07	Somontano de Barbastro	Temporal	Mujeres	1227
201406	Junio 2014	08	Cinca Medio	Temporal	Hombres	1378
201406	Junio 2014	08	Cinca Medio	Temporal	Mujeres	815
201406	Junio 2014	09	La Litera / La Llitera	Temporal	Hombres	996
201406	Junio 2014	09	La Litera / La Llitera	Temporal	Mujeres	557
201406	Junio 2014	10	Los Monegros	Temporal	Hombres	659
201406	Junio 2014	10	Los Monegros	Temporal	Mujeres	296
201406	Junio 2014	11	Bajo Cinca / Baix Cinca	Temporal	Hombres	5002
201406	Junio 2014	11	Bajo Cinca / Baix Cinca	Temporal	Mujeres	2641
201406	Junio 2014	12	Tarazona y el Moncayo	Temporal	Hombres	453
201406	Junio 2014	12	Tarazona y el Moncayo	Temporal	Mujeres	330
201406	Junio 2014	13	Campo de Borja	Temporal	Hombres	436
201406	Junio 2014	13	Campo de Borja	Temporal	Mujeres	412
201406	Junio 2014	14	Aranda	Temporal	Hombres	478
201406	Junio 2014	14	Aranda	Temporal	Mujeres	292
201406	Junio 2014	15	Ribera Alta del Ebro	Temporal	Hombres	2980
201406	Junio 2014	15	Ribera Alta del Ebro	Temporal	Mujeres	1094
201406	Junio 2014	16	Valdejalón	Temporal	Hombres	3945
201406	Junio 2014	16	Valdejalón	Temporal	Mujeres	2088
201406	Junio 2014	17	Central	Temporal	Hombres	30262
201406	Junio 2014	17	Central	Temporal	Mujeres	32774
201406	Junio 2014	18	Ribera Baja del Ebro	Temporal	Hombres	441
201406	Junio 2014	18	Ribera Baja del Ebro	Temporal	Mujeres	208
201406	Junio 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Hombres	2197
201406	Junio 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Mujeres	1225
201406	Junio 2014	20	Comunidad de Calatayud	Temporal	Hombres	2487
201406	Junio 2014	20	Comunidad de Calatayud	Temporal	Mujeres	1797
201406	Junio 2014	21	Campo de Cariñena	Temporal	Hombres	812
201406	Junio 2014	21	Campo de Cariñena	Temporal	Mujeres	325
201406	Junio 2014	22	Campo de Belchite	Temporal	Hombres	79
201406	Junio 2014	22	Campo de Belchite	Temporal	Mujeres	79
201406	Junio 2014	23	Bajo Martín	Temporal	Hombres	327
201406	Junio 2014	23	Bajo Martín	Temporal	Mujeres	167
201406	Junio 2014	24	Campo de Daroca	Temporal	Hombres	209
201406	Junio 2014	24	Campo de Daroca	Temporal	Mujeres	179
201406	Junio 2014	25	Jiloca	Temporal	Hombres	344
201406	Junio 2014	25	Jiloca	Temporal	Mujeres	316
201406	Junio 2014	26	Cuencas Mineras	Temporal	Hombres	271
201406	Junio 2014	26	Cuencas Mineras	Temporal	Mujeres	183
201406	Junio 2014	27	Andorra-Sierra de Arcos	Temporal	Hombres	450
201406	Junio 2014	27	Andorra-Sierra de Arcos	Temporal	Mujeres	196
201406	Junio 2014	28	Bajo Aragón	Temporal	Hombres	1425
201406	Junio 2014	28	Bajo Aragón	Temporal	Mujeres	1347
201406	Junio 2014	29	Comunidad de Teruel	Temporal	Hombres	2134
201406	Junio 2014	29	Comunidad de Teruel	Temporal	Mujeres	2259
201406	Junio 2014	30	Maestrazgo	Temporal	Hombres	104
201406	Junio 2014	30	Maestrazgo	Temporal	Mujeres	81
201406	Junio 2014	31	Sierra de Albarracín	Temporal	Hombres	107
201406	Junio 2014	31	Sierra de Albarracín	Temporal	Mujeres	114
201406	Junio 2014	32	Gúdar-Javalambre	Temporal	Hombres	244
201406	Junio 2014	32	Gúdar-Javalambre	Temporal	Mujeres	189
201406	Junio 2014	33	Matarraña / Matarranya	Temporal	Hombres	320
201406	Junio 2014	33	Matarraña / Matarranya	Temporal	Mujeres	272
201409	Septiembre 2014	01	La Jacetania	Temporal	Hombres	517
201409	Septiembre 2014	01	La Jacetania	Temporal	Mujeres	589
201409	Septiembre 2014	02	Alto Gállego	Temporal	Hombres	347
201409	Septiembre 2014	02	Alto Gállego	Temporal	Mujeres	259
201409	Septiembre 2014	03	Sobrarbe	Temporal	Hombres	290
201409	Septiembre 2014	03	Sobrarbe	Temporal	Mujeres	285
201409	Septiembre 2014	04	La Ribagorza	Temporal	Hombres	471
201409	Septiembre 2014	04	La Ribagorza	Temporal	Mujeres	469
201409	Septiembre 2014	05	Cinco Villas	Temporal	Hombres	1324
201409	Septiembre 2014	05	Cinco Villas	Temporal	Mujeres	830
201409	Septiembre 2014	06	Hoya de Huesca / Plana de Uesca	Temporal	Hombres	2708
201409	Septiembre 2014	06	Hoya de Huesca / Plana de Uesca	Temporal	Mujeres	3376
201409	Septiembre 2014	07	Somontano de Barbastro	Temporal	Hombres	1087
201409	Septiembre 2014	07	Somontano de Barbastro	Temporal	Mujeres	1220
201409	Septiembre 2014	08	Cinca Medio	Temporal	Hombres	1070
201409	Septiembre 2014	08	Cinca Medio	Temporal	Mujeres	646
201409	Septiembre 2014	09	La Litera / La Llitera	Temporal	Hombres	878
201409	Septiembre 2014	09	La Litera / La Llitera	Temporal	Mujeres	439
201409	Septiembre 2014	10	Los Monegros	Temporal	Hombres	578
201409	Septiembre 2014	10	Los Monegros	Temporal	Mujeres	294
201409	Septiembre 2014	11	Bajo Cinca / Baix Cinca	Temporal	Hombres	1561
201409	Septiembre 2014	11	Bajo Cinca / Baix Cinca	Temporal	Mujeres	1090
201409	Septiembre 2014	12	Tarazona y el Moncayo	Temporal	Hombres	384
201409	Septiembre 2014	12	Tarazona y el Moncayo	Temporal	Mujeres	301
201409	Septiembre 2014	13	Campo de Borja	Temporal	Hombres	521
201409	Septiembre 2014	13	Campo de Borja	Temporal	Mujeres	438
201409	Septiembre 2014	14	Aranda	Temporal	Hombres	363
201409	Septiembre 2014	14	Aranda	Temporal	Mujeres	254
201409	Septiembre 2014	15	Ribera Alta del Ebro	Temporal	Hombres	2789
201409	Septiembre 2014	15	Ribera Alta del Ebro	Temporal	Mujeres	995
201409	Septiembre 2014	16	Valdejalón	Temporal	Hombres	2349
201409	Septiembre 2014	16	Valdejalón	Temporal	Mujeres	1301
201409	Septiembre 2014	17	Central	Temporal	Hombres	29910
201409	Septiembre 2014	17	Central	Temporal	Mujeres	32682
201409	Septiembre 2014	18	Ribera Baja del Ebro	Temporal	Hombres	347
201409	Septiembre 2014	18	Ribera Baja del Ebro	Temporal	Mujeres	177
201409	Septiembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Hombres	1070
201409	Septiembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Mujeres	801
201409	Septiembre 2014	20	Comunidad de Calatayud	Temporal	Hombres	1762
201409	Septiembre 2014	20	Comunidad de Calatayud	Temporal	Mujeres	1491
201409	Septiembre 2014	21	Campo de Cariñena	Temporal	Hombres	1248
201409	Septiembre 2014	21	Campo de Cariñena	Temporal	Mujeres	381
201409	Septiembre 2014	22	Campo de Belchite	Temporal	Hombres	73
201409	Septiembre 2014	22	Campo de Belchite	Temporal	Mujeres	72
201409	Septiembre 2014	23	Bajo Martín	Temporal	Hombres	336
201409	Septiembre 2014	23	Bajo Martín	Temporal	Mujeres	166
201409	Septiembre 2014	24	Campo de Daroca	Temporal	Hombres	157
201409	Septiembre 2014	24	Campo de Daroca	Temporal	Mujeres	144
201409	Septiembre 2014	25	Jiloca	Temporal	Hombres	319
201409	Septiembre 2014	25	Jiloca	Temporal	Mujeres	317
201409	Septiembre 2014	26	Cuencas Mineras	Temporal	Hombres	266
201409	Septiembre 2014	26	Cuencas Mineras	Temporal	Mujeres	166
201409	Septiembre 2014	27	Andorra-Sierra de Arcos	Temporal	Hombres	452
201409	Septiembre 2014	27	Andorra-Sierra de Arcos	Temporal	Mujeres	183
201409	Septiembre 2014	28	Bajo Aragón	Temporal	Hombres	1359
201409	Septiembre 2014	28	Bajo Aragón	Temporal	Mujeres	1368
201409	Septiembre 2014	29	Comunidad de Teruel	Temporal	Hombres	2045
201409	Septiembre 2014	29	Comunidad de Teruel	Temporal	Mujeres	2208
201409	Septiembre 2014	30	Maestrazgo	Temporal	Hombres	122
201409	Septiembre 2014	30	Maestrazgo	Temporal	Mujeres	97
201409	Septiembre 2014	31	Sierra de Albarracín	Temporal	Hombres	108
201409	Septiembre 2014	31	Sierra de Albarracín	Temporal	Mujeres	120
201409	Septiembre 2014	32	Gúdar-Javalambre	Temporal	Hombres	242
201409	Septiembre 2014	32	Gúdar-Javalambre	Temporal	Mujeres	203
201409	Septiembre 2014	33	Matarraña / Matarranya	Temporal	Hombres	310
201409	Septiembre 2014	33	Matarraña / Matarranya	Temporal	Mujeres	278
201412	Diciembre 2014	01	La Jacetania	Temporal	Hombres	623
201412	Diciembre 2014	01	La Jacetania	Temporal	Mujeres	704
201412	Diciembre 2014	02	Alto Gállego	Temporal	Hombres	589
201412	Diciembre 2014	02	Alto Gállego	Temporal	Mujeres	532
201412	Diciembre 2014	03	Sobrarbe	Temporal	Hombres	225
201412	Diciembre 2014	03	Sobrarbe	Temporal	Mujeres	217
201412	Diciembre 2014	04	La Ribagorza	Temporal	Hombres	599
201412	Diciembre 2014	04	La Ribagorza	Temporal	Mujeres	630
201412	Diciembre 2014	05	Cinco Villas	Temporal	Hombres	1273
201412	Diciembre 2014	05	Cinco Villas	Temporal	Mujeres	870
201412	Diciembre 2014	06	Hoya de Huesca / Plana de Uesca	Temporal	Hombres	2631
201412	Diciembre 2014	06	Hoya de Huesca / Plana de Uesca	Temporal	Mujeres	3577
201412	Diciembre 2014	07	Somontano de Barbastro	Temporal	Hombres	991
201412	Diciembre 2014	07	Somontano de Barbastro	Temporal	Mujeres	1205
201412	Diciembre 2014	08	Cinca Medio	Temporal	Hombres	1027
201412	Diciembre 2014	08	Cinca Medio	Temporal	Mujeres	634
201412	Diciembre 2014	09	La Litera / La Llitera	Temporal	Hombres	751
201412	Diciembre 2014	09	La Litera / La Llitera	Temporal	Mujeres	435
201412	Diciembre 2014	10	Los Monegros	Temporal	Hombres	510
201412	Diciembre 2014	10	Los Monegros	Temporal	Mujeres	281
201412	Diciembre 2014	11	Bajo Cinca / Baix Cinca	Temporal	Hombres	1436
201412	Diciembre 2014	11	Bajo Cinca / Baix Cinca	Temporal	Mujeres	797
