Mes y año	'Aragón'	Edad (grupos quinquenales)	Sexo	Nº parados
Octubre 2006	Aragón	50-54	Mujeres	915
Octubre 2006	Aragón	55-59	Hombres	568
Octubre 2006	Aragón	55-59	Mujeres	1226
Octubre 2006	Aragón	60-64	Hombres	730
Octubre 2006	Aragón	60-64	Mujeres	706
Septiembre 2006	Aragón	16-19	Hombres	7
Septiembre 2006	Aragón	16-19	Mujeres	16
Septiembre 2006	Aragón	20-24	Hombres	44
Septiembre 2006	Aragón	20-24	Mujeres	71
Septiembre 2006	Aragón	25-29	Hombres	116
Septiembre 2006	Aragón	25-29	Mujeres	325
Septiembre 2006	Aragón	30-34	Hombres	164
Septiembre 2006	Aragón	30-34	Mujeres	761
Septiembre 2006	Aragón	35-39	Hombres	181
Septiembre 2006	Aragón	35-39	Mujeres	883
Septiembre 2006	Aragón	40-44	Hombres	224
Septiembre 2006	Aragón	40-44	Mujeres	772
Septiembre 2006	Aragón	45-49	Hombres	288
Septiembre 2006	Aragón	45-49	Mujeres	817
Septiembre 2006	Aragón	50-54	Hombres	376
Septiembre 2006	Aragón	50-54	Mujeres	876
Septiembre 2006	Aragón	55-59	Hombres	576
Septiembre 2006	Aragón	55-59	Mujeres	1187
Septiembre 2006	Aragón	60-64	Hombres	691
Septiembre 2006	Aragón	60-64	Mujeres	686
Agosto 2006	Aragón	16-19	Hombres	9
Agosto 2006	Aragón	16-19	Mujeres	9
Agosto 2006	Aragón	20-24	Hombres	47
Agosto 2006	Aragón	20-24	Mujeres	75
Agosto 2006	Aragón	25-29	Hombres	104
Agosto 2006	Aragón	25-29	Mujeres	337
Agosto 2006	Aragón	30-34	Hombres	175
Agosto 2006	Aragón	30-34	Mujeres	756
Agosto 2006	Aragón	35-39	Hombres	191
Agosto 2006	Aragón	35-39	Mujeres	857
Agosto 2006	Aragón	40-44	Hombres	224
Agosto 2006	Aragón	40-44	Mujeres	749
Agosto 2006	Aragón	45-49	Hombres	288
Agosto 2006	Aragón	45-49	Mujeres	808
Agosto 2006	Aragón	50-54	Hombres	382
Agosto 2006	Aragón	50-54	Mujeres	873
Agosto 2006	Aragón	55-59	Hombres	565
Agosto 2006	Aragón	55-59	Mujeres	1179
Agosto 2006	Aragón	60-64	Hombres	654
Agosto 2006	Aragón	60-64	Mujeres	671
Julio 2006	Aragón	16-19	Hombres	11
Julio 2006	Aragón	16-19	Mujeres	8
Julio 2006	Aragón	20-24	Hombres	49
Julio 2006	Aragón	20-24	Mujeres	71
Julio 2006	Aragón	25-29	Hombres	111
Julio 2006	Aragón	25-29	Mujeres	326
Julio 2006	Aragón	30-34	Hombres	174
Julio 2006	Aragón	30-34	Mujeres	725
Julio 2006	Aragón	35-39	Hombres	199
Julio 2006	Aragón	35-39	Mujeres	845
Julio 2006	Aragón	40-44	Hombres	224
Julio 2006	Aragón	40-44	Mujeres	739
Julio 2006	Aragón	45-49	Hombres	281
Julio 2006	Aragón	45-49	Mujeres	811
Julio 2006	Aragón	50-54	Hombres	387
Julio 2006	Aragón	50-54	Mujeres	892
Julio 2006	Aragón	55-59	Hombres	568
Julio 2006	Aragón	55-59	Mujeres	1193
Julio 2006	Aragón	60-64	Hombres	629
Julio 2006	Aragón	60-64	Mujeres	672
Junio 2006	Aragón	16-19	Hombres	14
Junio 2006	Aragón	16-19	Mujeres	12
Junio 2006	Aragón	20-24	Hombres	47
Junio 2006	Aragón	20-24	Mujeres	84
Junio 2006	Aragón	25-29	Hombres	104
Junio 2006	Aragón	25-29	Mujeres	353
Junio 2006	Aragón	30-34	Hombres	165
Junio 2006	Aragón	30-34	Mujeres	701
Junio 2006	Aragón	35-39	Hombres	187
Junio 2006	Aragón	35-39	Mujeres	870
Junio 2006	Aragón	40-44	Hombres	219
Junio 2006	Aragón	40-44	Mujeres	757
Junio 2006	Aragón	45-49	Hombres	271
Junio 2006	Aragón	45-49	Mujeres	847
Junio 2006	Aragón	50-54	Hombres	389
Junio 2006	Aragón	50-54	Mujeres	919
Junio 2006	Aragón	55-59	Hombres	563
Junio 2006	Aragón	55-59	Mujeres	1172
Junio 2006	Aragón	60-64	Hombres	625
Junio 2006	Aragón	60-64	Mujeres	676
Mayo 2006	Aragón	16-19	Hombres	10
Mayo 2006	Aragón	16-19	Mujeres	14
Mayo 2006	Aragón	20-24	Hombres	49
Mayo 2006	Aragón	20-24	Mujeres	87
Mayo 2006	Aragón	25-29	Hombres	121
Mayo 2006	Aragón	25-29	Mujeres	381
Mayo 2006	Aragón	30-34	Hombres	172
Mayo 2006	Aragón	30-34	Mujeres	781
Mayo 2006	Aragón	35-39	Hombres	196
Mayo 2006	Aragón	35-39	Mujeres	913
Mayo 2006	Aragón	40-44	Hombres	231
Mayo 2006	Aragón	40-44	Mujeres	794
Mayo 2006	Aragón	45-49	Hombres	280
Mayo 2006	Aragón	45-49	Mujeres	874
Mayo 2006	Aragón	50-54	Hombres	425
Mayo 2006	Aragón	50-54	Mujeres	942
Mayo 2006	Aragón	55-59	Hombres	592
Mayo 2006	Aragón	55-59	Mujeres	1197
Mayo 2006	Aragón	60-64	Hombres	632
Mayo 2006	Aragón	60-64	Mujeres	692
Abril 2006	Aragón	16-19	Hombres	12
Abril 2006	Aragón	16-19	Mujeres	15
Abril 2006	Aragón	20-24	Hombres	64
Abril 2006	Aragón	20-24	Mujeres	91
Abril 2006	Aragón	25-29	Hombres	126
Abril 2006	Aragón	25-29	Mujeres	372
Abril 2006	Aragón	30-34	Hombres	176
Abril 2006	Aragón	30-34	Mujeres	791
Abril 2006	Aragón	35-39	Hombres	203
Abril 2006	Aragón	35-39	Mujeres	905
Abril 2006	Aragón	40-44	Hombres	234
Abril 2006	Aragón	40-44	Mujeres	808
Abril 2006	Aragón	45-49	Hombres	262
Abril 2006	Aragón	45-49	Mujeres	889
Abril 2006	Aragón	50-54	Hombres	421
Abril 2006	Aragón	50-54	Mujeres	954
Abril 2006	Aragón	55-59	Hombres	583
Abril 2006	Aragón	55-59	Mujeres	1169
Abril 2006	Aragón	60-64	Hombres	637
Abril 2006	Aragón	60-64	Mujeres	681
Marzo 2006	Aragón	16-19	Hombres	13
Marzo 2006	Aragón	16-19	Mujeres	12
Marzo 2006	Aragón	20-24	Hombres	58
Marzo 2006	Aragón	20-24	Mujeres	89
Marzo 2006	Aragón	25-29	Hombres	128
Marzo 2006	Aragón	25-29	Mujeres	354
Marzo 2006	Aragón	30-34	Hombres	189
Marzo 2006	Aragón	30-34	Mujeres	790
Marzo 2006	Aragón	35-39	Hombres	201
Marzo 2006	Aragón	35-39	Mujeres	883
Marzo 2006	Aragón	40-44	Hombres	261
Marzo 2006	Aragón	40-44	Mujeres	805
Marzo 2006	Aragón	45-49	Hombres	276
Marzo 2006	Aragón	45-49	Mujeres	897
Marzo 2006	Aragón	50-54	Hombres	416
Marzo 2006	Aragón	50-54	Mujeres	943
Marzo 2006	Aragón	55-59	Hombres	594
Marzo 2006	Aragón	55-59	Mujeres	1140
Marzo 2006	Aragón	60-64	Hombres	648
Marzo 2006	Aragón	60-64	Mujeres	689
Febrero 2006	Aragón	16-19	Hombres	11
Febrero 2006	Aragón	16-19	Mujeres	13
Febrero 2006	Aragón	20-24	Hombres	61
Febrero 2006	Aragón	20-24	Mujeres	89
Febrero 2006	Aragón	25-29	Hombres	120
Febrero 2006	Aragón	25-29	Mujeres	355
Febrero 2006	Aragón	30-34	Hombres	185
Febrero 2006	Aragón	30-34	Mujeres	755
Febrero 2006	Aragón	35-39	Hombres	193
Febrero 2006	Aragón	35-39	Mujeres	844
Febrero 2006	Aragón	40-44	Hombres	263
Febrero 2006	Aragón	40-44	Mujeres	794
Febrero 2006	Aragón	45-49	Hombres	277
Febrero 2006	Aragón	45-49	Mujeres	867
Febrero 2006	Aragón	50-54	Hombres	413
Febrero 2006	Aragón	50-54	Mujeres	917
Febrero 2006	Aragón	55-59	Hombres	597
Febrero 2006	Aragón	55-59	Mujeres	1096
Febrero 2006	Aragón	60-64	Hombres	659
Febrero 2006	Aragón	60-64	Mujeres	671
Enero 2006	Aragón	16-19	Hombres	11
Enero 2006	Aragón	16-19	Mujeres	12
Enero 2006	Aragón	20-24	Hombres	61
Enero 2006	Aragón	20-24	Mujeres	80
Enero 2006	Aragón	25-29	Hombres	122
Enero 2006	Aragón	25-29	Mujeres	343
Enero 2006	Aragón	30-34	Hombres	184
Enero 2006	Aragón	30-34	Mujeres	786
Enero 2006	Aragón	35-39	Hombres	208
Enero 2006	Aragón	35-39	Mujeres	835
Enero 2006	Aragón	40-44	Hombres	270
Enero 2006	Aragón	40-44	Mujeres	796
Enero 2006	Aragón	45-49	Hombres	288
Enero 2006	Aragón	45-49	Mujeres	873
Enero 2006	Aragón	50-54	Hombres	414
Enero 2006	Aragón	50-54	Mujeres	933
Enero 2006	Aragón	55-59	Hombres	610
Enero 2006	Aragón	55-59	Mujeres	1101
Enero 2006	Aragón	60-64	Hombres	672
Enero 2006	Aragón	60-64	Mujeres	670
Diciembre 2005	Aragón	16-19	Hombres	12
Diciembre 2005	Aragón	16-19	Mujeres	13
Diciembre 2005	Aragón	20-24	Hombres	56
Diciembre 2005	Aragón	20-24	Mujeres	86
Diciembre 2005	Aragón	25-29	Hombres	128
Diciembre 2005	Aragón	25-29	Mujeres	351
Diciembre 2005	Aragón	30-34	Hombres	188
Diciembre 2005	Aragón	30-34	Mujeres	772
Diciembre 2005	Aragón	35-39	Hombres	210
Diciembre 2005	Aragón	35-39	Mujeres	824
Diciembre 2005	Aragón	40-44	Hombres	255
Diciembre 2005	Aragón	40-44	Mujeres	767
Diciembre 2005	Aragón	45-49	Hombres	262
Diciembre 2005	Aragón	45-49	Mujeres	845
Diciembre 2005	Aragón	50-54	Hombres	402
Diciembre 2005	Aragón	50-54	Mujeres	913
Diciembre 2005	Aragón	55-59	Hombres	598
Diciembre 2005	Aragón	55-59	Mujeres	1074
Diciembre 2005	Aragón	60-64	Hombres	642
Diciembre 2005	Aragón	60-64	Mujeres	651
Noviembre 2005	Aragón	16-19	Hombres	12
Noviembre 2005	Aragón	16-19	Mujeres	15
Noviembre 2005	Aragón	20-24	Hombres	51
Noviembre 2005	Aragón	20-24	Mujeres	84
Noviembre 2005	Aragón	25-29	Hombres	134
Noviembre 2005	Aragón	25-29	Mujeres	356
Noviembre 2005	Aragón	30-34	Hombres	183
Noviembre 2005	Aragón	30-34	Mujeres	754
Noviembre 2005	Aragón	35-39	Hombres	197
Noviembre 2005	Aragón	35-39	Mujeres	825
Noviembre 2005	Aragón	40-44	Hombres	263
Noviembre 2005	Aragón	40-44	Mujeres	780
Noviembre 2005	Aragón	45-49	Hombres	261
Noviembre 2005	Aragón	45-49	Mujeres	836
Noviembre 2005	Aragón	50-54	Hombres	395
Noviembre 2005	Aragón	50-54	Mujeres	913
Noviembre 2005	Aragón	55-59	Hombres	604
Noviembre 2005	Aragón	55-59	Mujeres	1062
Noviembre 2005	Aragón	60-64	Hombres	662
Noviembre 2005	Aragón	60-64	Mujeres	649
Octubre 2005	Aragón	16-19	Hombres	9
Octubre 2005	Aragón	16-19	Mujeres	18
Octubre 2005	Aragón	20-24	Hombres	50
Octubre 2005	Aragón	20-24	Mujeres	90
Octubre 2005	Aragón	25-29	Hombres	125
Octubre 2005	Aragón	25-29	Mujeres	352
Octubre 2005	Aragón	30-34	Hombres	177
Octubre 2005	Aragón	30-34	Mujeres	743
Octubre 2005	Aragón	35-39	Hombres	196
Octubre 2005	Aragón	35-39	Mujeres	833
Octubre 2005	Aragón	40-44	Hombres	253
Octubre 2005	Aragón	40-44	Mujeres	782
Octubre 2005	Aragón	45-49	Hombres	259
Octubre 2005	Aragón	45-49	Mujeres	831
Octubre 2005	Aragón	50-54	Hombres	400
Octubre 2005	Aragón	50-54	Mujeres	933
Octubre 2005	Aragón	55-59	Hombres	668
Octubre 2005	Aragón	55-59	Mujeres	1063
Octubre 2005	Aragón	60-64	Hombres	651
Octubre 2005	Aragón	60-64	Mujeres	640
Septiembre 2005	Aragón	16-19	Hombres	9
Septiembre 2005	Aragón	16-19	Mujeres	19
Septiembre 2005	Aragón	20-24	Hombres	44
Septiembre 2005	Aragón	20-24	Mujeres	86
Septiembre 2005	Aragón	25-29	Hombres	117
Septiembre 2005	Aragón	25-29	Mujeres	344
Septiembre 2005	Aragón	30-34	Hombres	174
Septiembre 2005	Aragón	30-34	Mujeres	727
Septiembre 2005	Aragón	35-39	Hombres	189
Septiembre 2005	Aragón	35-39	Mujeres	817
Septiembre 2005	Aragón	40-44	Hombres	254
Septiembre 2005	Aragón	40-44	Mujeres	766
Septiembre 2005	Aragón	45-49	Hombres	261
Septiembre 2005	Aragón	45-49	Mujeres	805
Septiembre 2005	Aragón	50-54	Hombres	399
Septiembre 2005	Aragón	50-54	Mujeres	916
Septiembre 2005	Aragón	55-59	Hombres	699
Septiembre 2005	Aragón	55-59	Mujeres	1050
Septiembre 2005	Aragón	60-64	Hombres	615
Septiembre 2005	Aragón	60-64	Mujeres	617
Agosto 2005	Aragón	16-19	Hombres	6
Agosto 2005	Aragón	16-19	Mujeres	17
Agosto 2005	Aragón	20-24	Hombres	37
Agosto 2005	Aragón	20-24	Mujeres	78
Agosto 2005	Aragón	25-29	Hombres	114
Agosto 2005	Aragón	25-29	Mujeres	338
Agosto 2005	Aragón	30-34	Hombres	167
Agosto 2005	Aragón	30-34	Mujeres	721
Agosto 2005	Aragón	35-39	Hombres	190
Agosto 2005	Aragón	35-39	Mujeres	803
Agosto 2005	Aragón	40-44	Hombres	254
Agosto 2005	Aragón	40-44	Mujeres	769
Agosto 2005	Aragón	45-49	Hombres	267
Agosto 2005	Aragón	45-49	Mujeres	786
Agosto 2005	Aragón	50-54	Hombres	390
Agosto 2005	Aragón	50-54	Mujeres	885
Agosto 2005	Aragón	55-59	Hombres	703
Agosto 2005	Aragón	55-59	Mujeres	1039
Agosto 2005	Aragón	60-64	Hombres	605
Agosto 2005	Aragón	60-64	Mujeres	596
Julio 2005	Aragón	16-19	Hombres	7
Julio 2005	Aragón	16-19	Mujeres	16
Julio 2005	Aragón	20-24	Hombres	33
Julio 2005	Aragón	20-24	Mujeres	78
Julio 2005	Aragón	25-29	Hombres	121
Julio 2005	Aragón	25-29	Mujeres	319
Julio 2005	Aragón	30-34	Hombres	160
Julio 2005	Aragón	30-34	Mujeres	731
Julio 2005	Aragón	35-39	Hombres	192
Julio 2005	Aragón	35-39	Mujeres	775
Julio 2005	Aragón	40-44	Hombres	250
Julio 2005	Aragón	40-44	Mujeres	758
Julio 2005	Aragón	45-49	Hombres	270
Julio 2005	Aragón	45-49	Mujeres	764
Julio 2005	Aragón	50-54	Hombres	390
Julio 2005	Aragón	50-54	Mujeres	873
Julio 2005	Aragón	55-59	Hombres	691
Julio 2005	Aragón	55-59	Mujeres	1014
Julio 2005	Aragón	60-64	Hombres	594
Julio 2005	Aragón	60-64	Mujeres	591
Junio 2005	Aragón	16-19	Hombres	6
Junio 2005	Aragón	16-19	Mujeres	17
Junio 2005	Aragón	20-24	Hombres	33
Junio 2005	Aragón	20-24	Mujeres	90
Junio 2005	Aragón	25-29	Hombres	126
Junio 2005	Aragón	25-29	Mujeres	321
Junio 2005	Aragón	30-34	Hombres	170
Junio 2005	Aragón	30-34	Mujeres	725
Junio 2005	Aragón	35-39	Hombres	193
Junio 2005	Aragón	35-39	Mujeres	780
Junio 2005	Aragón	40-44	Hombres	252
Junio 2005	Aragón	40-44	Mujeres	789
Junio 2005	Aragón	45-49	Hombres	256
Junio 2005	Aragón	45-49	Mujeres	761
Junio 2005	Aragón	50-54	Hombres	392
Junio 2005	Aragón	50-54	Mujeres	881
Junio 2005	Aragón	55-59	Hombres	691
Junio 2005	Aragón	55-59	Mujeres	1004
Junio 2005	Aragón	60-64	Hombres	592
Junio 2005	Aragón	60-64	Mujeres	582
Mayo 2005	Aragón	16-19	Hombres	5
Mayo 2005	Aragón	16-19	Mujeres	12
Mayo 2005	Aragón	20-24	Hombres	36
Mayo 2005	Aragón	20-24	Mujeres	97
Mayo 2005	Aragón	25-29	Hombres	123
Mayo 2005	Aragón	25-29	Mujeres	330
Mayo 2005	Aragón	30-34	Hombres	181
Mayo 2005	Aragón	30-34	Mujeres	754
Mayo 2005	Aragón	35-39	Hombres	198
Mayo 2005	Aragón	35-39	Mujeres	804
Mayo 2005	Aragón	40-44	Hombres	261
Mayo 2005	Aragón	40-44	Mujeres	815
Mayo 2005	Aragón	45-49	Hombres	258
Mayo 2005	Aragón	45-49	Mujeres	769
Mayo 2005	Aragón	50-54	Hombres	398
Mayo 2005	Aragón	50-54	Mujeres	871
Mayo 2005	Aragón	55-59	Hombres	690
Mayo 2005	Aragón	55-59	Mujeres	993
Mayo 2005	Aragón	60-64	Hombres	594
Mayo 2005	Aragón	60-64	Mujeres	562
Abril 2005	Aragón	16-19	Hombres	7
Abril 2005	Aragón	16-19	Mujeres	10
Abril 2005	Aragón	20-24	Hombres	44
Abril 2005	Aragón	20-24	Mujeres	115
Abril 2005	Aragón	25-29	Hombres	144
Abril 2005	Aragón	25-29	Mujeres	369
Abril 2005	Aragón	30-34	Hombres	194
Abril 2005	Aragón	30-34	Mujeres	810
Abril 2005	Aragón	35-39	Hombres	218
Abril 2005	Aragón	35-39	Mujeres	848
Abril 2005	Aragón	40-44	Hombres	276
Abril 2005	Aragón	40-44	Mujeres	827
Abril 2005	Aragón	45-49	Hombres	255
Abril 2005	Aragón	45-49	Mujeres	807
Abril 2005	Aragón	50-54	Hombres	399
Abril 2005	Aragón	50-54	Mujeres	880
Abril 2005	Aragón	55-59	Hombres	705
Abril 2005	Aragón	55-59	Mujeres	1005
Abril 2005	Aragón	60-64	Hombres	639
Abril 2005	Aragón	60-64	Mujeres	564
Marzo 2005	Aragón	16-19	Hombres	8
Marzo 2005	Aragón	16-19	Mujeres	10
Marzo 2005	Aragón	20-24	Hombres	48
Marzo 2005	Aragón	20-24	Mujeres	119
Marzo 2005	Aragón	25-29	Hombres	149
Marzo 2005	Aragón	25-29	Mujeres	391
Marzo 2005	Aragón	30-34	Hombres	201
Marzo 2005	Aragón	30-34	Mujeres	835
Marzo 2005	Aragón	35-39	Hombres	213
Marzo 2005	Aragón	35-39	Mujeres	876
Marzo 2005	Aragón	40-44	Hombres	285
Marzo 2005	Aragón	40-44	Mujeres	832
Marzo 2005	Aragón	45-49	Hombres	269
Marzo 2005	Aragón	45-49	Mujeres	840
Marzo 2005	Aragón	50-54	Hombres	389
Marzo 2005	Aragón	50-54	Mujeres	878
Marzo 2005	Aragón	55-59	Hombres	725
Marzo 2005	Aragón	55-59	Mujeres	1014
Marzo 2005	Aragón	60-64	Hombres	651
Marzo 2005	Aragón	60-64	Mujeres	560
Febrero 2005	Aragón	16-19	Hombres	6
Febrero 2005	Aragón	16-19	Mujeres	12
Febrero 2005	Aragón	20-24	Hombres	52
Febrero 2005	Aragón	20-24	Mujeres	126
Febrero 2005	Aragón	25-29	Hombres	147
Febrero 2005	Aragón	25-29	Mujeres	396
Febrero 2005	Aragón	30-34	Hombres	207
Febrero 2005	Aragón	30-34	Mujeres	842
Febrero 2005	Aragón	35-39	Hombres	200
Febrero 2005	Aragón	35-39	Mujeres	884
Febrero 2005	Aragón	40-44	Hombres	273
Febrero 2005	Aragón	40-44	Mujeres	854
Febrero 2005	Aragón	45-49	Hombres	260
Febrero 2005	Aragón	45-49	Mujeres	812
Febrero 2005	Aragón	50-54	Hombres	403
Febrero 2005	Aragón	50-54	Mujeres	867
Febrero 2005	Aragón	55-59	Hombres	721
Febrero 2005	Aragón	55-59	Mujeres	1029
Febrero 2005	Aragón	60-64	Hombres	661
Febrero 2005	Aragón	60-64	Mujeres	565
Enero 2005	Aragón	16-19	Hombres	7
Enero 2005	Aragón	16-19	Mujeres	13
Enero 2005	Aragón	20-24	Hombres	47
Enero 2005	Aragón	20-24	Mujeres	129
Enero 2005	Aragón	25-29	Hombres	147
Enero 2005	Aragón	25-29	Mujeres	392
Enero 2005	Aragón	30-34	Hombres	201
Enero 2005	Aragón	30-34	Mujeres	805
Enero 2005	Aragón	35-39	Hombres	208
Enero 2005	Aragón	35-39	Mujeres	859
Enero 2005	Aragón	40-44	Hombres	302
Enero 2005	Aragón	40-44	Mujeres	844
Enero 2005	Aragón	45-49	Hombres	285
Enero 2005	Aragón	45-49	Mujeres	823
Enero 2005	Aragón	50-54	Hombres	436
Enero 2005	Aragón	50-54	Mujeres	873
Enero 2005	Aragón	55-59	Hombres	729
Enero 2005	Aragón	55-59	Mujeres	1026
Enero 2005	Aragón	60-64	Hombres	683
Enero 2005	Aragón	60-64	Mujeres	572
