Mes y año	Comarca código	Comarca nombre	Sexo	Afiliaciones en alta
Diciembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	44
Diciembre 2014	20	Comunidad de Calatayud	Mujeres	73
Diciembre 2014	21	Campo de Cariñena	Mujeres	24
Diciembre 2014	22	Campo de Belchite	Mujeres	11
Diciembre 2014	23	Bajo Martín	Mujeres	15
Diciembre 2014	24	Campo de Daroca	Mujeres	14
Diciembre 2014	25	Jiloca	Mujeres	29
Diciembre 2014	26	Cuencas Mineras	Mujeres	18
Diciembre 2014	27	Andorra-Sierra de Arcos	Mujeres	27
Diciembre 2014	28	Bajo Aragón	Mujeres	71
Diciembre 2014	29	Comunidad de Teruel	Mujeres	129
Diciembre 2014	30	Maestrazgo	Mujeres	15
Diciembre 2014	31	Sierra de Albarracín	Mujeres	13
Diciembre 2014	32	Gúdar-Javalambre	Mujeres	27
Diciembre 2014	33	Matarraña / Matarranya	Mujeres	31
Diciembre 2014	01	La Jacetania	Hombres	145
Diciembre 2014	02	Alto Gállego	Hombres	98
Diciembre 2014	03	Sobrarbe	Hombres	97
Diciembre 2014	04	La Ribagorza	Hombres	109
Diciembre 2014	05	Cinco Villas	Hombres	298
Diciembre 2014	06	Hoya de Huesca / Plana de Uesca	Hombres	499
Diciembre 2014	07	Somontano de Barbastro	Hombres	215
Diciembre 2014	08	Cinca Medio	Hombres	168
Diciembre 2014	09	La Litera / La Llitera	Hombres	198
Diciembre 2014	10	Los Monegros	Hombres	254
Diciembre 2014	11	Bajo Cinca / Baix Cinca	Hombres	242
Diciembre 2014	12	Tarazona y el Moncayo	Hombres	93
Diciembre 2014	13	Campo de Borja	Hombres	100
Diciembre 2014	14	Aranda	Hombres	54
Diciembre 2014	15	Ribera Alta del Ebro	Hombres	161
Diciembre 2014	16	Valdejalón	Hombres	228
Diciembre 2014	17	Central	Hombres	4422
Diciembre 2014	18	Ribera Baja del Ebro	Hombres	73
Diciembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	147
Diciembre 2014	20	Comunidad de Calatayud	Hombres	221
Diciembre 2014	21	Campo de Cariñena	Hombres	62
Diciembre 2014	22	Campo de Belchite	Hombres	35
Diciembre 2014	23	Bajo Martín	Hombres	50
Diciembre 2014	24	Campo de Daroca	Hombres	62
Diciembre 2014	25	Jiloca	Hombres	130
Diciembre 2014	26	Cuencas Mineras	Hombres	40
Diciembre 2014	27	Andorra-Sierra de Arcos	Hombres	53
Diciembre 2014	28	Bajo Aragón	Hombres	227
Diciembre 2014	29	Comunidad de Teruel	Hombres	301
Diciembre 2014	30	Maestrazgo	Hombres	42
Diciembre 2014	31	Sierra de Albarracín	Hombres	31
Diciembre 2014	32	Gúdar-Javalambre	Hombres	75
Diciembre 2014	33	Matarraña / Matarranya	Hombres	99
Diciembre 2014	01	La Jacetania	Mujeres	73
Diciembre 2014	02	Alto Gállego	Mujeres	59
Diciembre 2014	03	Sobrarbe	Mujeres	47
Diciembre 2014	04	La Ribagorza	Mujeres	50
Diciembre 2014	05	Cinco Villas	Mujeres	162
Diciembre 2014	06	Hoya de Huesca / Plana de Uesca	Mujeres	246
Diciembre 2014	07	Somontano de Barbastro	Mujeres	85
Diciembre 2014	08	Cinca Medio	Mujeres	108
Diciembre 2014	09	La Litera / La Llitera	Mujeres	64
Diciembre 2014	10	Los Monegros	Mujeres	77
Diciembre 2014	11	Bajo Cinca / Baix Cinca	Mujeres	82
Diciembre 2014	12	Tarazona y el Moncayo	Mujeres	62
Diciembre 2014	13	Campo de Borja	Mujeres	43
Diciembre 2014	14	Aranda	Mujeres	26
Diciembre 2014	15	Ribera Alta del Ebro	Mujeres	86
Diciembre 2014	16	Valdejalón	Mujeres	72
Diciembre 2014	17	Central	Mujeres	2364
Diciembre 2014	18	Ribera Baja del Ebro	Mujeres	33
Diciembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	66
Diciembre 2014	20	Comunidad de Calatayud	Mujeres	102
Diciembre 2014	21	Campo de Cariñena	Mujeres	26
Diciembre 2014	22	Campo de Belchite	Mujeres	13
Diciembre 2014	23	Bajo Martín	Mujeres	20
Diciembre 2014	24	Campo de Daroca	Mujeres	14
Diciembre 2014	25	Jiloca	Mujeres	40
Diciembre 2014	26	Cuencas Mineras	Mujeres	18
Diciembre 2014	27	Andorra-Sierra de Arcos	Mujeres	23
Diciembre 2014	28	Bajo Aragón	Mujeres	116
Diciembre 2014	29	Comunidad de Teruel	Mujeres	133
Diciembre 2014	30	Maestrazgo	Mujeres	16
Diciembre 2014	31	Sierra de Albarracín	Mujeres	12
Diciembre 2014	32	Gúdar-Javalambre	Mujeres	32
Diciembre 2014	33	Matarraña / Matarranya	Mujeres	30
Diciembre 2014	01	La Jacetania	Hombres	170
Diciembre 2014	02	Alto Gállego	Hombres	113
Diciembre 2014	03	Sobrarbe	Hombres	97
Diciembre 2014	04	La Ribagorza	Hombres	139
Diciembre 2014	05	Cinco Villas	Hombres	345
Diciembre 2014	06	Hoya de Huesca / Plana de Uesca	Hombres	575
Diciembre 2014	07	Somontano de Barbastro	Hombres	216
Diciembre 2014	08	Cinca Medio	Hombres	212
Diciembre 2014	09	La Litera / La Llitera	Hombres	203
Diciembre 2014	10	Los Monegros	Hombres	250
Diciembre 2014	11	Bajo Cinca / Baix Cinca	Hombres	273
Diciembre 2014	12	Tarazona y el Moncayo	Hombres	123
Diciembre 2014	13	Campo de Borja	Hombres	153
Diciembre 2014	14	Aranda	Hombres	71
Diciembre 2014	15	Ribera Alta del Ebro	Hombres	196
Diciembre 2014	16	Valdejalón	Hombres	267
Diciembre 2014	17	Central	Hombres	5092
Diciembre 2014	18	Ribera Baja del Ebro	Hombres	78
Diciembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	161
Diciembre 2014	20	Comunidad de Calatayud	Hombres	301
Diciembre 2014	21	Campo de Cariñena	Hombres	95
Diciembre 2014	22	Campo de Belchite	Hombres	52
Diciembre 2014	23	Bajo Martín	Hombres	54
Diciembre 2014	24	Campo de Daroca	Hombres	67
Diciembre 2014	25	Jiloca	Hombres	126
Diciembre 2014	26	Cuencas Mineras	Hombres	35
Diciembre 2014	27	Andorra-Sierra de Arcos	Hombres	68
Diciembre 2014	28	Bajo Aragón	Hombres	280
Diciembre 2014	29	Comunidad de Teruel	Hombres	360
Diciembre 2014	30	Maestrazgo	Hombres	51
Diciembre 2014	31	Sierra de Albarracín	Hombres	54
Diciembre 2014	32	Gúdar-Javalambre	Hombres	82
Diciembre 2014	33	Matarraña / Matarranya	Hombres	114
Diciembre 2014	01	La Jacetania	Mujeres	102
Diciembre 2014	02	Alto Gállego	Mujeres	55
Diciembre 2014	03	Sobrarbe	Mujeres	46
Diciembre 2014	04	La Ribagorza	Mujeres	63
Diciembre 2014	05	Cinco Villas	Mujeres	156
Diciembre 2014	06	Hoya de Huesca / Plana de Uesca	Mujeres	282
Diciembre 2014	07	Somontano de Barbastro	Mujeres	107
Diciembre 2014	08	Cinca Medio	Mujeres	135
Diciembre 2014	09	La Litera / La Llitera	Mujeres	104
Diciembre 2014	10	Los Monegros	Mujeres	82
Diciembre 2014	11	Bajo Cinca / Baix Cinca	Mujeres	123
Diciembre 2014	12	Tarazona y el Moncayo	Mujeres	63
Diciembre 2014	13	Campo de Borja	Mujeres	60
Diciembre 2014	14	Aranda	Mujeres	25
Diciembre 2014	15	Ribera Alta del Ebro	Mujeres	93
Diciembre 2014	16	Valdejalón	Mujeres	107
Diciembre 2014	17	Central	Mujeres	2764
Diciembre 2014	18	Ribera Baja del Ebro	Mujeres	48
Diciembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	71
Diciembre 2014	20	Comunidad de Calatayud	Mujeres	166
Diciembre 2014	21	Campo de Cariñena	Mujeres	44
Diciembre 2014	22	Campo de Belchite	Mujeres	27
Diciembre 2014	23	Bajo Martín	Mujeres	27
Diciembre 2014	24	Campo de Daroca	Mujeres	25
Diciembre 2014	25	Jiloca	Mujeres	61
Diciembre 2014	26	Cuencas Mineras	Mujeres	22
Diciembre 2014	27	Andorra-Sierra de Arcos	Mujeres	39
Diciembre 2014	28	Bajo Aragón	Mujeres	148
Diciembre 2014	29	Comunidad de Teruel	Mujeres	168
Diciembre 2014	30	Maestrazgo	Mujeres	15
Diciembre 2014	31	Sierra de Albarracín	Mujeres	19
Diciembre 2014	32	Gúdar-Javalambre	Mujeres	32
Diciembre 2014	33	Matarraña / Matarranya	Mujeres	55
Diciembre 2014	01	La Jacetania	Hombres	183
Diciembre 2014	02	Alto Gállego	Hombres	140
Diciembre 2014	03	Sobrarbe	Hombres	91
Diciembre 2014	04	La Ribagorza	Hombres	164
Diciembre 2014	05	Cinco Villas	Hombres	421
Diciembre 2014	06	Hoya de Huesca / Plana de Uesca	Hombres	526
Diciembre 2014	07	Somontano de Barbastro	Hombres	252
Diciembre 2014	08	Cinca Medio	Hombres	215
Diciembre 2014	09	La Litera / La Llitera	Hombres	254
Diciembre 2014	10	Los Monegros	Hombres	290
Diciembre 2014	11	Bajo Cinca / Baix Cinca	Hombres	308
Diciembre 2014	12	Tarazona y el Moncayo	Hombres	110
Diciembre 2014	13	Campo de Borja	Hombres	148
Diciembre 2014	14	Aranda	Hombres	89
Diciembre 2014	15	Ribera Alta del Ebro	Hombres	166
Diciembre 2014	16	Valdejalón	Hombres	256
Diciembre 2014	17	Central	Hombres	4818
Diciembre 2014	18	Ribera Baja del Ebro	Hombres	89
Diciembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	161
Diciembre 2014	20	Comunidad de Calatayud	Hombres	403
Diciembre 2014	21	Campo de Cariñena	Hombres	122
Diciembre 2014	22	Campo de Belchite	Hombres	62
Diciembre 2014	23	Bajo Martín	Hombres	72
Diciembre 2014	24	Campo de Daroca	Hombres	84
Diciembre 2014	25	Jiloca	Hombres	154
Diciembre 2014	26	Cuencas Mineras	Hombres	66
Diciembre 2014	27	Andorra-Sierra de Arcos	Hombres	80
Diciembre 2014	28	Bajo Aragón	Hombres	310
Diciembre 2014	29	Comunidad de Teruel	Hombres	442
Diciembre 2014	30	Maestrazgo	Hombres	53
Diciembre 2014	31	Sierra de Albarracín	Hombres	54
Diciembre 2014	32	Gúdar-Javalambre	Hombres	118
Diciembre 2014	33	Matarraña / Matarranya	Hombres	143
Diciembre 2014	01	La Jacetania	Mujeres	110
Diciembre 2014	02	Alto Gállego	Mujeres	68
Diciembre 2014	03	Sobrarbe	Mujeres	52
Diciembre 2014	04	La Ribagorza	Mujeres	70
Diciembre 2014	05	Cinco Villas	Mujeres	162
Diciembre 2014	06	Hoya de Huesca / Plana de Uesca	Mujeres	242
Diciembre 2014	07	Somontano de Barbastro	Mujeres	130
Diciembre 2014	08	Cinca Medio	Mujeres	132
Diciembre 2014	09	La Litera / La Llitera	Mujeres	98
Diciembre 2014	10	Los Monegros	Mujeres	126
Diciembre 2014	11	Bajo Cinca / Baix Cinca	Mujeres	124
Diciembre 2014	12	Tarazona y el Moncayo	Mujeres	62
Diciembre 2014	13	Campo de Borja	Mujeres	78
Diciembre 2014	14	Aranda	Mujeres	29
Diciembre 2014	15	Ribera Alta del Ebro	Mujeres	105
Diciembre 2014	16	Valdejalón	Mujeres	104
Diciembre 2014	17	Central	Mujeres	2736
Diciembre 2014	18	Ribera Baja del Ebro	Mujeres	66
Diciembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	75
Diciembre 2014	20	Comunidad de Calatayud	Mujeres	151
Diciembre 2014	21	Campo de Cariñena	Mujeres	47
Diciembre 2014	22	Campo de Belchite	Mujeres	26
Diciembre 2014	23	Bajo Martín	Mujeres	36
Diciembre 2014	24	Campo de Daroca	Mujeres	30
Diciembre 2014	25	Jiloca	Mujeres	60
Diciembre 2014	26	Cuencas Mineras	Mujeres	25
Diciembre 2014	27	Andorra-Sierra de Arcos	Mujeres	42
Diciembre 2014	28	Bajo Aragón	Mujeres	166
Diciembre 2014	29	Comunidad de Teruel	Mujeres	202
Diciembre 2014	30	Maestrazgo	Mujeres	27
Diciembre 2014	31	Sierra de Albarracín	Mujeres	27
Diciembre 2014	32	Gúdar-Javalambre	Mujeres	58
Diciembre 2014	33	Matarraña / Matarranya	Mujeres	85
Diciembre 2014	01	La Jacetania	Hombres	207
Diciembre 2014	02	Alto Gállego	Hombres	137
Diciembre 2014	03	Sobrarbe	Hombres	118
Diciembre 2014	04	La Ribagorza	Hombres	179
Diciembre 2014	05	Cinco Villas	Hombres	466
Diciembre 2014	06	Hoya de Huesca / Plana de Uesca	Hombres	544
Diciembre 2014	07	Somontano de Barbastro	Hombres	208
Diciembre 2014	08	Cinca Medio	Hombres	221
Diciembre 2014	09	La Litera / La Llitera	Hombres	252
Diciembre 2014	10	Los Monegros	Hombres	325
Diciembre 2014	11	Bajo Cinca / Baix Cinca	Hombres	307
Diciembre 2014	12	Tarazona y el Moncayo	Hombres	114
Diciembre 2014	13	Campo de Borja	Hombres	143
Diciembre 2014	14	Aranda	Hombres	72
Diciembre 2014	15	Ribera Alta del Ebro	Hombres	201
Diciembre 2014	16	Valdejalón	Hombres	237
Diciembre 2014	17	Central	Hombres	4725
Diciembre 2014	18	Ribera Baja del Ebro	Hombres	93
Diciembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	156
Diciembre 2014	20	Comunidad de Calatayud	Hombres	327
Diciembre 2014	21	Campo de Cariñena	Hombres	134
Diciembre 2014	22	Campo de Belchite	Hombres	68
Diciembre 2014	23	Bajo Martín	Hombres	77
Diciembre 2014	24	Campo de Daroca	Hombres	92
Diciembre 2014	25	Jiloca	Hombres	193
Diciembre 2014	26	Cuencas Mineras	Hombres	79
Diciembre 2014	27	Andorra-Sierra de Arcos	Hombres	83
Diciembre 2014	28	Bajo Aragón	Hombres	311
Diciembre 2014	29	Comunidad de Teruel	Hombres	407
Diciembre 2014	30	Maestrazgo	Hombres	64
Diciembre 2014	31	Sierra de Albarracín	Hombres	76
Diciembre 2014	32	Gúdar-Javalambre	Hombres	107
Diciembre 2014	33	Matarraña / Matarranya	Hombres	166
Diciembre 2014	01	La Jacetania	Mujeres	113
Diciembre 2014	02	Alto Gállego	Mujeres	69
Diciembre 2014	03	Sobrarbe	Mujeres	39
Diciembre 2014	04	La Ribagorza	Mujeres	79
Diciembre 2014	05	Cinco Villas	Mujeres	183
Diciembre 2014	06	Hoya de Huesca / Plana de Uesca	Mujeres	246
Diciembre 2014	07	Somontano de Barbastro	Mujeres	118
Diciembre 2014	08	Cinca Medio	Mujeres	136
Diciembre 2014	09	La Litera / La Llitera	Mujeres	120
Diciembre 2014	10	Los Monegros	Mujeres	144
Diciembre 2014	11	Bajo Cinca / Baix Cinca	Mujeres	145
Diciembre 2014	12	Tarazona y el Moncayo	Mujeres	55
Diciembre 2014	13	Campo de Borja	Mujeres	68
Diciembre 2014	14	Aranda	Mujeres	31
Diciembre 2014	15	Ribera Alta del Ebro	Mujeres	111
Diciembre 2014	16	Valdejalón	Mujeres	101
Diciembre 2014	17	Central	Mujeres	2432
Diciembre 2014	18	Ribera Baja del Ebro	Mujeres	56
Diciembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	78
Diciembre 2014	20	Comunidad de Calatayud	Mujeres	158
Diciembre 2014	21	Campo de Cariñena	Mujeres	46
Diciembre 2014	22	Campo de Belchite	Mujeres	22
Diciembre 2014	23	Bajo Martín	Mujeres	43
Diciembre 2014	24	Campo de Daroca	Mujeres	31
Diciembre 2014	25	Jiloca	Mujeres	84
Diciembre 2014	26	Cuencas Mineras	Mujeres	42
Diciembre 2014	27	Andorra-Sierra de Arcos	Mujeres	55
Diciembre 2014	28	Bajo Aragón	Mujeres	170
Diciembre 2014	29	Comunidad de Teruel	Mujeres	168
Diciembre 2014	30	Maestrazgo	Mujeres	40
Diciembre 2014	31	Sierra de Albarracín	Mujeres	40
Diciembre 2014	32	Gúdar-Javalambre	Mujeres	55
Diciembre 2014	33	Matarraña / Matarranya	Mujeres	95
Diciembre 2014	01	La Jacetania	Hombres	182
Diciembre 2014	02	Alto Gállego	Hombres	111
Diciembre 2014	03	Sobrarbe	Hombres	106
Diciembre 2014	04	La Ribagorza	Hombres	181
Diciembre 2014	05	Cinco Villas	Hombres	367
Diciembre 2014	06	Hoya de Huesca / Plana de Uesca	Hombres	485
Diciembre 2014	07	Somontano de Barbastro	Hombres	203
Diciembre 2014	08	Cinca Medio	Hombres	178
Diciembre 2014	09	La Litera / La Llitera	Hombres	196
Diciembre 2014	10	Los Monegros	Hombres	244
Diciembre 2014	11	Bajo Cinca / Baix Cinca	Hombres	291
Diciembre 2014	12	Tarazona y el Moncayo	Hombres	87
Diciembre 2014	13	Campo de Borja	Hombres	124
Diciembre 2014	14	Aranda	Hombres	60
Diciembre 2014	15	Ribera Alta del Ebro	Hombres	161
Diciembre 2014	16	Valdejalón	Hombres	183
Diciembre 2014	17	Central	Hombres	3837
Diciembre 2014	18	Ribera Baja del Ebro	Hombres	80
Diciembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	153
Diciembre 2014	20	Comunidad de Calatayud	Hombres	268
Diciembre 2014	21	Campo de Cariñena	Hombres	94
Diciembre 2014	22	Campo de Belchite	Hombres	39
Diciembre 2014	23	Bajo Martín	Hombres	63
Diciembre 2014	24	Campo de Daroca	Hombres	58
Diciembre 2014	25	Jiloca	Hombres	140
Diciembre 2014	26	Cuencas Mineras	Hombres	56
Diciembre 2014	27	Andorra-Sierra de Arcos	Hombres	46
Diciembre 2014	28	Bajo Aragón	Hombres	264
Diciembre 2014	29	Comunidad de Teruel	Hombres	352
Diciembre 2014	30	Maestrazgo	Hombres	76
Diciembre 2014	31	Sierra de Albarracín	Hombres	52
Diciembre 2014	32	Gúdar-Javalambre	Hombres	102
Diciembre 2014	33	Matarraña / Matarranya	Hombres	155
Diciembre 2014	01	La Jacetania	Mujeres	78
Diciembre 2014	02	Alto Gállego	Mujeres	70
Diciembre 2014	03	Sobrarbe	Mujeres	45
Diciembre 2014	04	La Ribagorza	Mujeres	83
Diciembre 2014	05	Cinco Villas	Mujeres	166
Diciembre 2014	06	Hoya de Huesca / Plana de Uesca	Mujeres	165
Diciembre 2014	07	Somontano de Barbastro	Mujeres	100
Diciembre 2014	08	Cinca Medio	Mujeres	124
Diciembre 2014	09	La Litera / La Llitera	Mujeres	114
Diciembre 2014	10	Los Monegros	Mujeres	132
Diciembre 2014	11	Bajo Cinca / Baix Cinca	Mujeres	150
Diciembre 2014	12	Tarazona y el Moncayo	Mujeres	31
Diciembre 2014	13	Campo de Borja	Mujeres	52
Diciembre 2014	14	Aranda	Mujeres	17
Diciembre 2014	15	Ribera Alta del Ebro	Mujeres	93
Diciembre 2014	16	Valdejalón	Mujeres	79
Diciembre 2014	17	Central	Mujeres	2080
Diciembre 2014	18	Ribera Baja del Ebro	Mujeres	57
Diciembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	83
Diciembre 2014	20	Comunidad de Calatayud	Mujeres	133
Diciembre 2014	21	Campo de Cariñena	Mujeres	58
Diciembre 2014	22	Campo de Belchite	Mujeres	22
Diciembre 2014	23	Bajo Martín	Mujeres	21
Diciembre 2014	24	Campo de Daroca	Mujeres	34
Diciembre 2014	25	Jiloca	Mujeres	92
Diciembre 2014	26	Cuencas Mineras	Mujeres	30
Diciembre 2014	27	Andorra-Sierra de Arcos	Mujeres	24
Diciembre 2014	28	Bajo Aragón	Mujeres	151
Diciembre 2014	29	Comunidad de Teruel	Mujeres	175
Diciembre 2014	30	Maestrazgo	Mujeres	26
Diciembre 2014	31	Sierra de Albarracín	Mujeres	31
Diciembre 2014	32	Gúdar-Javalambre	Mujeres	56
Diciembre 2014	33	Matarraña / Matarranya	Mujeres	111
Diciembre 2014	01	La Jacetania	Hombres	107
Diciembre 2014	02	Alto Gállego	Hombres	59
Diciembre 2014	03	Sobrarbe	Hombres	74
Diciembre 2014	04	La Ribagorza	Hombres	126
Diciembre 2014	05	Cinco Villas	Hombres	278
Diciembre 2014	06	Hoya de Huesca / Plana de Uesca	Hombres	348
Diciembre 2014	07	Somontano de Barbastro	Hombres	167
Diciembre 2014	08	Cinca Medio	Hombres	117
Diciembre 2014	09	La Litera / La Llitera	Hombres	191
Diciembre 2014	10	Los Monegros	Hombres	227
Diciembre 2014	11	Bajo Cinca / Baix Cinca	Hombres	195
Diciembre 2014	12	Tarazona y el Moncayo	Hombres	59
Diciembre 2014	13	Campo de Borja	Hombres	85
Diciembre 2014	14	Aranda	Hombres	33
Diciembre 2014	15	Ribera Alta del Ebro	Hombres	113
Diciembre 2014	16	Valdejalón	Hombres	154
Diciembre 2014	17	Central	Hombres	2614
Diciembre 2014	18	Ribera Baja del Ebro	Hombres	46
Diciembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	121
Diciembre 2014	20	Comunidad de Calatayud	Hombres	237
Diciembre 2014	21	Campo de Cariñena	Hombres	65
Diciembre 2014	22	Campo de Belchite	Hombres	36
Diciembre 2014	23	Bajo Martín	Hombres	50
Diciembre 2014	24	Campo de Daroca	Hombres	58
Diciembre 2014	25	Jiloca	Hombres	109
Diciembre 2014	26	Cuencas Mineras	Hombres	28
Diciembre 2014	27	Andorra-Sierra de Arcos	Hombres	30
Diciembre 2014	28	Bajo Aragón	Hombres	161
Diciembre 2014	29	Comunidad de Teruel	Hombres	248
Diciembre 2014	30	Maestrazgo	Hombres	47
Diciembre 2014	31	Sierra de Albarracín	Hombres	35
Diciembre 2014	32	Gúdar-Javalambre	Hombres	70
Diciembre 2014	33	Matarraña / Matarranya	Hombres	142
Diciembre 2014	01	La Jacetania	Mujeres	62
Diciembre 2014	02	Alto Gállego	Mujeres	41
Diciembre 2014	03	Sobrarbe	Mujeres	42
Diciembre 2014	04	La Ribagorza	Mujeres	68
Diciembre 2014	05	Cinco Villas	Mujeres	125
Diciembre 2014	06	Hoya de Huesca / Plana de Uesca	Mujeres	191
Diciembre 2014	07	Somontano de Barbastro	Mujeres	75
Diciembre 2014	08	Cinca Medio	Mujeres	75
Diciembre 2014	09	La Litera / La Llitera	Mujeres	104
Diciembre 2014	10	Los Monegros	Mujeres	99
Diciembre 2014	11	Bajo Cinca / Baix Cinca	Mujeres	83
Diciembre 2014	12	Tarazona y el Moncayo	Mujeres	30
Diciembre 2014	13	Campo de Borja	Mujeres	43
Diciembre 2014	14	Aranda	Mujeres	16
Diciembre 2014	15	Ribera Alta del Ebro	Mujeres	64
Diciembre 2014	16	Valdejalón	Mujeres	58
Diciembre 2014	17	Central	Mujeres	1440
Diciembre 2014	18	Ribera Baja del Ebro	Mujeres	48
Diciembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	68
Diciembre 2014	20	Comunidad de Calatayud	Mujeres	83
Diciembre 2014	21	Campo de Cariñena	Mujeres	47
Diciembre 2014	22	Campo de Belchite	Mujeres	22
Diciembre 2014	23	Bajo Martín	Mujeres	28
Diciembre 2014	24	Campo de Daroca	Mujeres	28
Diciembre 2014	25	Jiloca	Mujeres	74
Diciembre 2014	26	Cuencas Mineras	Mujeres	22
Diciembre 2014	27	Andorra-Sierra de Arcos	Mujeres	24
Diciembre 2014	28	Bajo Aragón	Mujeres	131
Diciembre 2014	29	Comunidad de Teruel	Mujeres	134
Diciembre 2014	30	Maestrazgo	Mujeres	23
Diciembre 2014	31	Sierra de Albarracín	Mujeres	29
Diciembre 2014	32	Gúdar-Javalambre	Mujeres	43
Diciembre 2014	33	Matarraña / Matarranya	Mujeres	121
Diciembre 2014	01	La Jacetania	Hombres	24
Diciembre 2014	02	Alto Gállego	Hombres	21
Diciembre 2014	03	Sobrarbe	Hombres	10
Diciembre 2014	04	La Ribagorza	Hombres	35
Diciembre 2014	05	Cinco Villas	Hombres	32
Diciembre 2014	06	Hoya de Huesca / Plana de Uesca	Hombres	88
Diciembre 2014	07	Somontano de Barbastro	Hombres	37
Diciembre 2014	08	Cinca Medio	Hombres	37
Diciembre 2014	09	La Litera / La Llitera	Hombres	50
Diciembre 2014	10	Los Monegros	Hombres	48
Diciembre 2014	11	Bajo Cinca / Baix Cinca	Hombres	45
Diciembre 2014	12	Tarazona y el Moncayo	Hombres	13
Diciembre 2014	13	Campo de Borja	Hombres	12
Diciembre 2014	14	Aranda	Hombres	5
Diciembre 2014	15	Ribera Alta del Ebro	Hombres	20
Diciembre 2014	16	Valdejalón	Hombres	25
Diciembre 2014	17	Central	Hombres	556
Diciembre 2014	18	Ribera Baja del Ebro	Hombres	10
Diciembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	10
Diciembre 2014	20	Comunidad de Calatayud	Hombres	45
Diciembre 2014	21	Campo de Cariñena	Hombres	12
Diciembre 2014	22	Campo de Belchite	Hombres	13
Diciembre 2014	23	Bajo Martín	Hombres	7
Diciembre 2014	24	Campo de Daroca	Hombres	15
Diciembre 2014	25	Jiloca	Hombres	9
Diciembre 2014	26	Cuencas Mineras	Hombres	8
Diciembre 2014	28	Bajo Aragón	Hombres	26
Diciembre 2014	29	Comunidad de Teruel	Hombres	22
Diciembre 2014	30	Maestrazgo	Hombres	2
Diciembre 2014	31	Sierra de Albarracín	Hombres	3
Diciembre 2014	32	Gúdar-Javalambre	Hombres	4
Diciembre 2014	33	Matarraña / Matarranya	Hombres	9
Diciembre 2014	01	La Jacetania	Mujeres	19
Diciembre 2014	02	Alto Gállego	Mujeres	8
Diciembre 2014	03	Sobrarbe	Mujeres	11
Diciembre 2014	04	La Ribagorza	Mujeres	24
Diciembre 2014	05	Cinco Villas	Mujeres	30
Diciembre 2014	06	Hoya de Huesca / Plana de Uesca	Mujeres	43
Diciembre 2014	07	Somontano de Barbastro	Mujeres	19
Diciembre 2014	08	Cinca Medio	Mujeres	13
Diciembre 2014	09	La Litera / La Llitera	Mujeres	24
Diciembre 2014	10	Los Monegros	Mujeres	29
Diciembre 2014	11	Bajo Cinca / Baix Cinca	Mujeres	27
Diciembre 2014	12	Tarazona y el Moncayo	Mujeres	7
Diciembre 2014	13	Campo de Borja	Mujeres	15
Diciembre 2014	14	Aranda	Mujeres	1
Diciembre 2014	15	Ribera Alta del Ebro	Mujeres	15
Diciembre 2014	16	Valdejalón	Mujeres	10
Diciembre 2014	17	Central	Mujeres	385
Diciembre 2014	18	Ribera Baja del Ebro	Mujeres	6
Diciembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	14
Diciembre 2014	20	Comunidad de Calatayud	Mujeres	25
Diciembre 2014	21	Campo de Cariñena	Mujeres	6
Diciembre 2014	22	Campo de Belchite	Mujeres	10
Diciembre 2014	23	Bajo Martín	Mujeres	3
Diciembre 2014	24	Campo de Daroca	Mujeres	7
Diciembre 2014	25	Jiloca	Mujeres	9
Diciembre 2014	26	Cuencas Mineras	Mujeres	5
Diciembre 2014	27	Andorra-Sierra de Arcos	Mujeres	2
Diciembre 2014	28	Bajo Aragón	Mujeres	14
Diciembre 2014	29	Comunidad de Teruel	Mujeres	20
Diciembre 2014	30	Maestrazgo	Mujeres	4
Diciembre 2014	31	Sierra de Albarracín	Mujeres	5
