Mes y año	Provincia código	Provincia nombre	Edad (Grupos Quinquenales 2010)	Sexo	Afiliaciones en alta
Marzo 2012	44	Teruel	45-49	Hombres	1614
Marzo 2012	44	Teruel	45-49	Mujeres	757
Marzo 2012	44	Teruel	50-54	Hombres	1493
Marzo 2012	44	Teruel	50-54	Mujeres	746
Marzo 2012	44	Teruel	55-59	Hombres	1157
Marzo 2012	44	Teruel	55-59	Mujeres	721
Marzo 2012	44	Teruel	60-64	Hombres	977
Marzo 2012	44	Teruel	60-64	Mujeres	594
Marzo 2012	44	Teruel	65-69	Hombres	70
Marzo 2012	44	Teruel	65-69	Mujeres	40
Marzo 2012	44	Teruel	Más de 69	Hombres	20
Marzo 2012	44	Teruel	Más de 69	Mujeres	17
Marzo 2012	50	Zaragoza	16-19	Hombres	119
Marzo 2012	50	Zaragoza	16-19	Mujeres	52
Marzo 2012	50	Zaragoza	20-24	Hombres	917
Marzo 2012	50	Zaragoza	20-24	Mujeres	461
Marzo 2012	50	Zaragoza	25-29	Hombres	2145
Marzo 2012	50	Zaragoza	25-29	Mujeres	1277
Marzo 2012	50	Zaragoza	30-34	Hombres	4171
Marzo 2012	50	Zaragoza	30-34	Mujeres	2216
Marzo 2012	50	Zaragoza	35-39	Hombres	6279
Marzo 2012	50	Zaragoza	35-39	Mujeres	3054
Marzo 2012	50	Zaragoza	40-44	Hombres	6816
Marzo 2012	50	Zaragoza	40-44	Mujeres	3451
Marzo 2012	50	Zaragoza	45-49	Hombres	7107
Marzo 2012	50	Zaragoza	45-49	Mujeres	3458
Marzo 2012	50	Zaragoza	50-54	Hombres	6408
Marzo 2012	50	Zaragoza	50-54	Mujeres	3235
Marzo 2012	50	Zaragoza	55-59	Hombres	5256
Marzo 2012	50	Zaragoza	55-59	Mujeres	2656
Marzo 2012	50	Zaragoza	60-64	Hombres	4231
Marzo 2012	50	Zaragoza	60-64	Mujeres	2129
Marzo 2012	50	Zaragoza	65-69	Hombres	654
Marzo 2012	50	Zaragoza	65-69	Mujeres	468
Marzo 2012	50	Zaragoza	Más de 69	Hombres	168
Marzo 2012	50	Zaragoza	Más de 69	Mujeres	178
Diciembre 2011	22	Huesca	16-19	Hombres	19
Diciembre 2011	22	Huesca	16-19	Mujeres	13
Diciembre 2011	22	Huesca	20-24	Hombres	301
Diciembre 2011	22	Huesca	20-24	Mujeres	137
Diciembre 2011	22	Huesca	25-29	Hombres	793
Diciembre 2011	22	Huesca	25-29	Mujeres	303
Diciembre 2011	22	Huesca	30-34	Hombres	1589
Diciembre 2011	22	Huesca	30-34	Mujeres	650
Diciembre 2011	22	Huesca	35-39	Hombres	2040
Diciembre 2011	22	Huesca	35-39	Mujeres	892
Diciembre 2011	22	Huesca	40-44	Hombres	2238
Diciembre 2011	22	Huesca	40-44	Mujeres	1061
Diciembre 2011	22	Huesca	45-49	Hombres	2436
Diciembre 2011	22	Huesca	45-49	Mujeres	1125
Diciembre 2011	22	Huesca	50-54	Hombres	2370
Diciembre 2011	22	Huesca	50-54	Mujeres	1076
Diciembre 2011	22	Huesca	55-59	Hombres	2009
Diciembre 2011	22	Huesca	55-59	Mujeres	968
Diciembre 2011	22	Huesca	60-64	Hombres	1702
Diciembre 2011	22	Huesca	60-64	Mujeres	803
Diciembre 2011	22	Huesca	65-69	Hombres	248
Diciembre 2011	22	Huesca	65-69	Mujeres	166
Diciembre 2011	22	Huesca	Más de 69	Hombres	73
Diciembre 2011	22	Huesca	Más de 69	Mujeres	40
Diciembre 2011	44	Teruel	16-19	Hombres	26
Diciembre 2011	44	Teruel	16-19	Mujeres	7
Diciembre 2011	44	Teruel	20-24	Hombres	202
Diciembre 2011	44	Teruel	20-24	Mujeres	71
Diciembre 2011	44	Teruel	25-29	Hombres	465
Diciembre 2011	44	Teruel	25-29	Mujeres	225
Diciembre 2011	44	Teruel	30-34	Hombres	804
Diciembre 2011	44	Teruel	30-34	Mujeres	372
Diciembre 2011	44	Teruel	35-39	Hombres	1117
Diciembre 2011	44	Teruel	35-39	Mujeres	494
Diciembre 2011	44	Teruel	40-44	Hombres	1355
Diciembre 2011	44	Teruel	40-44	Mujeres	638
Diciembre 2011	44	Teruel	45-49	Hombres	1596
Diciembre 2011	44	Teruel	45-49	Mujeres	760
Diciembre 2011	44	Teruel	50-54	Hombres	1498
Diciembre 2011	44	Teruel	50-54	Mujeres	769
Diciembre 2011	44	Teruel	55-59	Hombres	1171
Diciembre 2011	44	Teruel	55-59	Mujeres	706
Diciembre 2011	44	Teruel	60-64	Hombres	972
Diciembre 2011	44	Teruel	60-64	Mujeres	593
Diciembre 2011	44	Teruel	65-69	Hombres	73
Diciembre 2011	44	Teruel	65-69	Mujeres	38
Diciembre 2011	44	Teruel	Más de 69	Hombres	19
Diciembre 2011	44	Teruel	Más de 69	Mujeres	15
Diciembre 2011	50	Zaragoza	16-19	Hombres	108
Diciembre 2011	50	Zaragoza	16-19	Mujeres	47
Diciembre 2011	50	Zaragoza	20-24	Hombres	928
Diciembre 2011	50	Zaragoza	20-24	Mujeres	474
Diciembre 2011	50	Zaragoza	25-29	Hombres	2211
Diciembre 2011	50	Zaragoza	25-29	Mujeres	1315
Diciembre 2011	50	Zaragoza	30-34	Hombres	4292
Diciembre 2011	50	Zaragoza	30-34	Mujeres	2245
Diciembre 2011	50	Zaragoza	35-39	Hombres	6347
Diciembre 2011	50	Zaragoza	35-39	Mujeres	3093
Diciembre 2011	50	Zaragoza	40-44	Hombres	6895
Diciembre 2011	50	Zaragoza	40-44	Mujeres	3445
Diciembre 2011	50	Zaragoza	45-49	Hombres	7132
Diciembre 2011	50	Zaragoza	45-49	Mujeres	3471
Diciembre 2011	50	Zaragoza	50-54	Hombres	6393
Diciembre 2011	50	Zaragoza	50-54	Mujeres	3231
Diciembre 2011	50	Zaragoza	55-59	Hombres	5276
Diciembre 2011	50	Zaragoza	55-59	Mujeres	2651
Diciembre 2011	50	Zaragoza	60-64	Hombres	4241
Diciembre 2011	50	Zaragoza	60-64	Mujeres	2166
Diciembre 2011	50	Zaragoza	65-69	Hombres	651
Diciembre 2011	50	Zaragoza	65-69	Mujeres	473
Diciembre 2011	50	Zaragoza	Más de 69	Hombres	165
Diciembre 2011	50	Zaragoza	Más de 69	Mujeres	172
Diciembre 2011	50	Zaragoza	Sin clasificar	Hombres	1
Septiembre 2011	22	Huesca	16-19	Hombres	24
Septiembre 2011	22	Huesca	16-19	Mujeres	13
Septiembre 2011	22	Huesca	20-24	Hombres	319
Septiembre 2011	22	Huesca	20-24	Mujeres	146
Septiembre 2011	22	Huesca	25-29	Hombres	827
Septiembre 2011	22	Huesca	25-29	Mujeres	292
Septiembre 2011	22	Huesca	30-34	Hombres	1593
Septiembre 2011	22	Huesca	30-34	Mujeres	661
Septiembre 2011	22	Huesca	35-39	Hombres	2042
Septiembre 2011	22	Huesca	35-39	Mujeres	884
Septiembre 2011	22	Huesca	40-44	Hombres	2263
Septiembre 2011	22	Huesca	40-44	Mujeres	1057
Septiembre 2011	22	Huesca	45-49	Hombres	2433
Septiembre 2011	22	Huesca	45-49	Mujeres	1142
Septiembre 2011	22	Huesca	50-54	Hombres	2361
Septiembre 2011	22	Huesca	50-54	Mujeres	1062
Septiembre 2011	22	Huesca	55-59	Hombres	2002
Septiembre 2011	22	Huesca	55-59	Mujeres	973
Septiembre 2011	22	Huesca	60-64	Hombres	1732
Septiembre 2011	22	Huesca	60-64	Mujeres	800
Septiembre 2011	22	Huesca	65-69	Hombres	224
Septiembre 2011	22	Huesca	65-69	Mujeres	149
Septiembre 2011	22	Huesca	Más de 69	Hombres	66
Septiembre 2011	22	Huesca	Más de 69	Mujeres	41
Septiembre 2011	44	Teruel	16-19	Hombres	30
Septiembre 2011	44	Teruel	16-19	Mujeres	8
Septiembre 2011	44	Teruel	20-24	Hombres	199
Septiembre 2011	44	Teruel	20-24	Mujeres	71
Septiembre 2011	44	Teruel	25-29	Hombres	485
Septiembre 2011	44	Teruel	25-29	Mujeres	226
Septiembre 2011	44	Teruel	30-34	Hombres	822
Septiembre 2011	44	Teruel	30-34	Mujeres	384
Septiembre 2011	44	Teruel	35-39	Hombres	1136
Septiembre 2011	44	Teruel	35-39	Mujeres	493
Septiembre 2011	44	Teruel	40-44	Hombres	1364
Septiembre 2011	44	Teruel	40-44	Mujeres	642
Septiembre 2011	44	Teruel	45-49	Hombres	1614
Septiembre 2011	44	Teruel	45-49	Mujeres	754
Septiembre 2011	44	Teruel	50-54	Hombres	1507
Septiembre 2011	44	Teruel	50-54	Mujeres	767
Septiembre 2011	44	Teruel	55-59	Hombres	1151
Septiembre 2011	44	Teruel	55-59	Mujeres	715
Septiembre 2011	44	Teruel	60-64	Hombres	983
Septiembre 2011	44	Teruel	60-64	Mujeres	585
Septiembre 2011	44	Teruel	65-69	Hombres	56
Septiembre 2011	44	Teruel	65-69	Mujeres	34
Septiembre 2011	44	Teruel	Más de 69	Hombres	20
Septiembre 2011	44	Teruel	Más de 69	Mujeres	16
Septiembre 2011	50	Zaragoza	16-19	Hombres	110
Septiembre 2011	50	Zaragoza	16-19	Mujeres	52
Septiembre 2011	50	Zaragoza	20-24	Hombres	936
Septiembre 2011	50	Zaragoza	20-24	Mujeres	499
Septiembre 2011	50	Zaragoza	25-29	Hombres	2279
Septiembre 2011	50	Zaragoza	25-29	Mujeres	1307
Septiembre 2011	50	Zaragoza	30-34	Hombres	4392
Septiembre 2011	50	Zaragoza	30-34	Mujeres	2253
Septiembre 2011	50	Zaragoza	35-39	Hombres	6374
Septiembre 2011	50	Zaragoza	35-39	Mujeres	3118
Septiembre 2011	50	Zaragoza	40-44	Hombres	6917
Septiembre 2011	50	Zaragoza	40-44	Mujeres	3449
Septiembre 2011	50	Zaragoza	45-49	Hombres	7153
Septiembre 2011	50	Zaragoza	45-49	Mujeres	3460
Septiembre 2011	50	Zaragoza	50-54	Hombres	6372
Septiembre 2011	50	Zaragoza	50-54	Mujeres	3216
Septiembre 2011	50	Zaragoza	55-59	Hombres	5264
Septiembre 2011	50	Zaragoza	55-59	Mujeres	2633
Septiembre 2011	50	Zaragoza	60-64	Hombres	4254
Septiembre 2011	50	Zaragoza	60-64	Mujeres	2163
Septiembre 2011	50	Zaragoza	65-69	Hombres	615
Septiembre 2011	50	Zaragoza	65-69	Mujeres	463
Septiembre 2011	50	Zaragoza	Más de 69	Hombres	160
Septiembre 2011	50	Zaragoza	Más de 69	Mujeres	166
Septiembre 2011	50	Zaragoza	Sin clasificar	Hombres	1
Junio 2011	22	Huesca	16-19	Hombres	27
Junio 2011	22	Huesca	16-19	Mujeres	16
Junio 2011	22	Huesca	20-24	Hombres	335
Junio 2011	22	Huesca	20-24	Mujeres	154
Junio 2011	22	Huesca	25-29	Hombres	855
Junio 2011	22	Huesca	25-29	Mujeres	296
Junio 2011	22	Huesca	30-34	Hombres	1633
Junio 2011	22	Huesca	30-34	Mujeres	676
Junio 2011	22	Huesca	35-39	Hombres	2035
Junio 2011	22	Huesca	35-39	Mujeres	887
Junio 2011	22	Huesca	40-44	Hombres	2278
Junio 2011	22	Huesca	40-44	Mujeres	1053
Junio 2011	22	Huesca	45-49	Hombres	2398
Junio 2011	22	Huesca	45-49	Mujeres	1137
Junio 2011	22	Huesca	50-54	Hombres	2335
Junio 2011	22	Huesca	50-54	Mujeres	1050
Junio 2011	22	Huesca	55-59	Hombres	1986
Junio 2011	22	Huesca	55-59	Mujeres	993
Junio 2011	22	Huesca	60-64	Hombres	1734
Junio 2011	22	Huesca	60-64	Mujeres	780
Junio 2011	22	Huesca	65-69	Hombres	215
Junio 2011	22	Huesca	65-69	Mujeres	149
Junio 2011	22	Huesca	Más de 69	Hombres	70
Junio 2011	22	Huesca	Más de 69	Mujeres	37
Junio 2011	44	Teruel	16-19	Hombres	23
Junio 2011	44	Teruel	16-19	Mujeres	7
Junio 2011	44	Teruel	20-24	Hombres	210
Junio 2011	44	Teruel	20-24	Mujeres	79
Junio 2011	44	Teruel	25-29	Hombres	481
Junio 2011	44	Teruel	25-29	Mujeres	233
Junio 2011	44	Teruel	30-34	Hombres	835
Junio 2011	44	Teruel	30-34	Mujeres	382
Junio 2011	44	Teruel	35-39	Hombres	1147
Junio 2011	44	Teruel	35-39	Mujeres	498
Junio 2011	44	Teruel	40-44	Hombres	1369
Junio 2011	44	Teruel	40-44	Mujeres	650
Junio 2011	44	Teruel	45-49	Hombres	1595
Junio 2011	44	Teruel	45-49	Mujeres	743
Junio 2011	44	Teruel	50-54	Hombres	1496
Junio 2011	44	Teruel	50-54	Mujeres	767
Junio 2011	44	Teruel	55-59	Hombres	1150
Junio 2011	44	Teruel	55-59	Mujeres	701
Junio 2011	44	Teruel	60-64	Hombres	975
Junio 2011	44	Teruel	60-64	Mujeres	598
Junio 2011	44	Teruel	65-69	Hombres	68
Junio 2011	44	Teruel	65-69	Mujeres	48
Junio 2011	44	Teruel	Más de 69	Hombres	19
Junio 2011	44	Teruel	Más de 69	Mujeres	15
Junio 2011	50	Zaragoza	16-19	Hombres	117
Junio 2011	50	Zaragoza	16-19	Mujeres	55
Junio 2011	50	Zaragoza	20-24	Hombres	923
Junio 2011	50	Zaragoza	20-24	Mujeres	500
Junio 2011	50	Zaragoza	25-29	Hombres	2340
Junio 2011	50	Zaragoza	25-29	Mujeres	1304
Junio 2011	50	Zaragoza	30-34	Hombres	4533
Junio 2011	50	Zaragoza	30-34	Mujeres	2297
Junio 2011	50	Zaragoza	35-39	Hombres	6433
Junio 2011	50	Zaragoza	35-39	Mujeres	3155
Junio 2011	50	Zaragoza	40-44	Hombres	6969
Junio 2011	50	Zaragoza	40-44	Mujeres	3452
Junio 2011	50	Zaragoza	45-49	Hombres	7179
Junio 2011	50	Zaragoza	45-49	Mujeres	3474
Junio 2011	50	Zaragoza	50-54	Hombres	6367
Junio 2011	50	Zaragoza	50-54	Mujeres	3252
Junio 2011	50	Zaragoza	55-59	Hombres	5309
Junio 2011	50	Zaragoza	55-59	Mujeres	2624
Junio 2011	50	Zaragoza	60-64	Hombres	4304
Junio 2011	50	Zaragoza	60-64	Mujeres	2186
Junio 2011	50	Zaragoza	65-69	Hombres	627
Junio 2011	50	Zaragoza	65-69	Mujeres	472
Junio 2011	50	Zaragoza	Más de 69	Hombres	163
Junio 2011	50	Zaragoza	Más de 69	Mujeres	174
Junio 2011	50	Zaragoza	Sin clasificar	Hombres	1
Junio 2011	50	Zaragoza	Sin clasificar	Mujeres	1
Junio 2011	99	No consta	25-29	Hombres	3
Junio 2011	99	No consta	30-34	Hombres	7
Junio 2011	99	No consta	30-34	Mujeres	1
Junio 2011	99	No consta	35-39	Hombres	4
Junio 2011	99	No consta	35-39	Mujeres	3
Junio 2011	99	No consta	40-44	Hombres	13
Junio 2011	99	No consta	40-44	Mujeres	4
Junio 2011	99	No consta	45-49	Hombres	15
Junio 2011	99	No consta	45-49	Mujeres	3
Junio 2011	99	No consta	50-54	Hombres	16
Junio 2011	99	No consta	50-54	Mujeres	4
Junio 2011	99	No consta	55-59	Hombres	8
Junio 2011	99	No consta	55-59	Mujeres	3
Junio 2011	99	No consta	60-64	Hombres	6
Junio 2011	99	No consta	60-64	Mujeres	4
Junio 2011	99	No consta	65-69	Mujeres	2
Marzo 2011	22	Huesca	16-19	Hombres	26
Marzo 2011	22	Huesca	16-19	Mujeres	14
Marzo 2011	22	Huesca	20-24	Hombres	327
Marzo 2011	22	Huesca	20-24	Mujeres	137
Marzo 2011	22	Huesca	25-29	Hombres	872
Marzo 2011	22	Huesca	25-29	Mujeres	306
Marzo 2011	22	Huesca	30-34	Hombres	1633
Marzo 2011	22	Huesca	30-34	Mujeres	685
Marzo 2011	22	Huesca	35-39	Hombres	2025
Marzo 2011	22	Huesca	35-39	Mujeres	877
Marzo 2011	22	Huesca	40-44	Hombres	2290
Marzo 2011	22	Huesca	40-44	Mujeres	1053
Marzo 2011	22	Huesca	45-49	Hombres	2396
Marzo 2011	22	Huesca	45-49	Mujeres	1132
Marzo 2011	22	Huesca	50-54	Hombres	2344
Marzo 2011	22	Huesca	50-54	Mujeres	1070
Marzo 2011	22	Huesca	55-59	Hombres	1982
Marzo 2011	22	Huesca	55-59	Mujeres	986
Marzo 2011	22	Huesca	60-64	Hombres	1720
Marzo 2011	22	Huesca	60-64	Mujeres	774
Marzo 2011	22	Huesca	65-69	Hombres	211
Marzo 2011	22	Huesca	65-69	Mujeres	147
Marzo 2011	22	Huesca	Más de 69	Hombres	67
Marzo 2011	22	Huesca	Más de 69	Mujeres	39
Marzo 2011	44	Teruel	16-19	Hombres	19
Marzo 2011	44	Teruel	16-19	Mujeres	5
Marzo 2011	44	Teruel	20-24	Hombres	211
Marzo 2011	44	Teruel	20-24	Mujeres	68
Marzo 2011	44	Teruel	25-29	Hombres	477
Marzo 2011	44	Teruel	25-29	Mujeres	230
Marzo 2011	44	Teruel	30-34	Hombres	829
Marzo 2011	44	Teruel	30-34	Mujeres	379
Marzo 2011	44	Teruel	35-39	Hombres	1136
Marzo 2011	44	Teruel	35-39	Mujeres	497
Marzo 2011	44	Teruel	40-44	Hombres	1394
Marzo 2011	44	Teruel	40-44	Mujeres	662
Marzo 2011	44	Teruel	45-49	Hombres	1575
Marzo 2011	44	Teruel	45-49	Mujeres	736
Marzo 2011	44	Teruel	50-54	Hombres	1462
Marzo 2011	44	Teruel	50-54	Mujeres	766
Marzo 2011	44	Teruel	55-59	Hombres	1159
Marzo 2011	44	Teruel	55-59	Mujeres	695
Marzo 2011	44	Teruel	60-64	Hombres	977
Marzo 2011	44	Teruel	60-64	Mujeres	599
Marzo 2011	44	Teruel	65-69	Hombres	72
Marzo 2011	44	Teruel	65-69	Mujeres	44
Marzo 2011	44	Teruel	Más de 69	Hombres	16
Marzo 2011	44	Teruel	Más de 69	Mujeres	16
Marzo 2011	50	Zaragoza	16-19	Hombres	117
Marzo 2011	50	Zaragoza	16-19	Mujeres	49
Marzo 2011	50	Zaragoza	20-24	Hombres	888
Marzo 2011	50	Zaragoza	20-24	Mujeres	484
Marzo 2011	50	Zaragoza	25-29	Hombres	2355
Marzo 2011	50	Zaragoza	25-29	Mujeres	1308
Marzo 2011	50	Zaragoza	30-34	Hombres	4603
Marzo 2011	50	Zaragoza	30-34	Mujeres	2322
Marzo 2011	50	Zaragoza	35-39	Hombres	6420
Marzo 2011	50	Zaragoza	35-39	Mujeres	3130
Marzo 2011	50	Zaragoza	40-44	Hombres	6970
Marzo 2011	50	Zaragoza	40-44	Mujeres	3423
Marzo 2011	50	Zaragoza	45-49	Hombres	7114
Marzo 2011	50	Zaragoza	45-49	Mujeres	3457
Marzo 2011	50	Zaragoza	50-54	Hombres	6328
Marzo 2011	50	Zaragoza	50-54	Mujeres	3216
Marzo 2011	50	Zaragoza	55-59	Hombres	5263
Marzo 2011	50	Zaragoza	55-59	Mujeres	2629
Marzo 2011	50	Zaragoza	60-64	Hombres	4358
Marzo 2011	50	Zaragoza	60-64	Mujeres	2192
Marzo 2011	50	Zaragoza	65-69	Hombres	651
Marzo 2011	50	Zaragoza	65-69	Mujeres	461
Marzo 2011	50	Zaragoza	Más de 69	Hombres	159
Marzo 2011	50	Zaragoza	Más de 69	Mujeres	172
Marzo 2011	50	Zaragoza	Sin clasificar	Hombres	1
Marzo 2011	50	Zaragoza	Sin clasificar	Mujeres	1
Marzo 2011	99	No consta	20-24	Mujeres	1
Marzo 2011	99	No consta	25-29	Hombres	3
Marzo 2011	99	No consta	25-29	Mujeres	1
Marzo 2011	99	No consta	30-34	Hombres	5
Marzo 2011	99	No consta	30-34	Mujeres	1
Marzo 2011	99	No consta	35-39	Hombres	6
Marzo 2011	99	No consta	35-39	Mujeres	3
Marzo 2011	99	No consta	40-44	Hombres	16
Marzo 2011	99	No consta	40-44	Mujeres	4
Marzo 2011	99	No consta	45-49	Hombres	15
Marzo 2011	99	No consta	45-49	Mujeres	5
Marzo 2011	99	No consta	50-54	Hombres	14
Marzo 2011	99	No consta	50-54	Mujeres	4
Marzo 2011	99	No consta	55-59	Hombres	8
Marzo 2011	99	No consta	55-59	Mujeres	4
Marzo 2011	99	No consta	60-64	Hombres	6
Marzo 2011	99	No consta	60-64	Mujeres	6
Marzo 2011	99	No consta	65-69	Mujeres	1
Diciembre 2010	22	Huesca	16-19	Hombres	20
Diciembre 2010	22	Huesca	16-19	Mujeres	11
Diciembre 2010	22	Huesca	20-24	Hombres	338
Diciembre 2010	22	Huesca	20-24	Mujeres	131
Diciembre 2010	22	Huesca	25-29	Hombres	894
Diciembre 2010	22	Huesca	25-29	Mujeres	321
Diciembre 2010	22	Huesca	30-34	Hombres	1679
Diciembre 2010	22	Huesca	30-34	Mujeres	686
Diciembre 2010	22	Huesca	35-39	Hombres	2026
Diciembre 2010	22	Huesca	35-39	Mujeres	903
Diciembre 2010	22	Huesca	40-44	Hombres	2291
Diciembre 2010	22	Huesca	40-44	Mujeres	1049
Diciembre 2010	22	Huesca	45-49	Hombres	2442
Diciembre 2010	22	Huesca	45-49	Mujeres	1143
Diciembre 2010	22	Huesca	50-54	Hombres	2338
Diciembre 2010	22	Huesca	50-54	Mujeres	1072
Diciembre 2010	22	Huesca	55-59	Hombres	1960
Diciembre 2010	22	Huesca	55-59	Mujeres	995
Diciembre 2010	22	Huesca	60-64	Hombres	1738
Diciembre 2010	22	Huesca	60-64	Mujeres	773
Diciembre 2010	22	Huesca	65-69	Hombres	218
Diciembre 2010	22	Huesca	65-69	Mujeres	145
Diciembre 2010	22	Huesca	Más de 69	Hombres	68
Diciembre 2010	22	Huesca	Más de 69	Mujeres	42
Diciembre 2010	44	Teruel	16-19	Hombres	19
Diciembre 2010	44	Teruel	16-19	Mujeres	3
Diciembre 2010	44	Teruel	20-24	Hombres	210
Diciembre 2010	44	Teruel	20-24	Mujeres	68
Diciembre 2010	44	Teruel	25-29	Hombres	489
Diciembre 2010	44	Teruel	25-29	Mujeres	234
Diciembre 2010	44	Teruel	30-34	Hombres	851
Diciembre 2010	44	Teruel	30-34	Mujeres	380
Diciembre 2010	44	Teruel	35-39	Hombres	1140
Diciembre 2010	44	Teruel	35-39	Mujeres	498
Diciembre 2010	44	Teruel	40-44	Hombres	1409
Diciembre 2010	44	Teruel	40-44	Mujeres	654
Diciembre 2010	44	Teruel	45-49	Hombres	1583
Diciembre 2010	44	Teruel	45-49	Mujeres	755
Diciembre 2010	44	Teruel	50-54	Hombres	1470
Diciembre 2010	44	Teruel	50-54	Mujeres	757
Diciembre 2010	44	Teruel	55-59	Hombres	1158
Diciembre 2010	44	Teruel	55-59	Mujeres	693
Diciembre 2010	44	Teruel	60-64	Hombres	994
Diciembre 2010	44	Teruel	60-64	Mujeres	606
Diciembre 2010	44	Teruel	65-69	Hombres	68
Diciembre 2010	44	Teruel	65-69	Mujeres	40
Diciembre 2010	44	Teruel	Más de 69	Hombres	18
Diciembre 2010	44	Teruel	Más de 69	Mujeres	17
Diciembre 2010	50	Zaragoza	16-19	Hombres	100
Diciembre 2010	50	Zaragoza	16-19	Mujeres	57
Diciembre 2010	50	Zaragoza	20-24	Hombres	900
Diciembre 2010	50	Zaragoza	20-24	Mujeres	493
Diciembre 2010	50	Zaragoza	25-29	Hombres	2428
Diciembre 2010	50	Zaragoza	25-29	Mujeres	1328
Diciembre 2010	50	Zaragoza	30-34	Hombres	4759
Diciembre 2010	50	Zaragoza	30-34	Mujeres	2371
Diciembre 2010	50	Zaragoza	35-39	Hombres	6494
Diciembre 2010	50	Zaragoza	35-39	Mujeres	3163
Diciembre 2010	50	Zaragoza	40-44	Hombres	7016
Diciembre 2010	50	Zaragoza	40-44	Mujeres	3445
Diciembre 2010	50	Zaragoza	45-49	Hombres	7118
Diciembre 2010	50	Zaragoza	45-49	Mujeres	3461
Diciembre 2010	50	Zaragoza	50-54	Hombres	6359
Diciembre 2010	50	Zaragoza	50-54	Mujeres	3223
Diciembre 2010	50	Zaragoza	55-59	Hombres	5283
Diciembre 2010	50	Zaragoza	55-59	Mujeres	2617
Diciembre 2010	50	Zaragoza	60-64	Hombres	4396
Diciembre 2010	50	Zaragoza	60-64	Mujeres	2209
Diciembre 2010	50	Zaragoza	65-69	Hombres	676
Diciembre 2010	50	Zaragoza	65-69	Mujeres	461
Diciembre 2010	50	Zaragoza	Más de 69	Hombres	162
Diciembre 2010	50	Zaragoza	Más de 69	Mujeres	174
Diciembre 2010	50	Zaragoza	Sin clasificar	Hombres	1
Diciembre 2010	50	Zaragoza	Sin clasificar	Mujeres	2
Diciembre 2010	99	No consta	25-29	Hombres	2
Diciembre 2010	99	No consta	25-29	Mujeres	1
Diciembre 2010	99	No consta	30-34	Hombres	5
Diciembre 2010	99	No consta	30-34	Mujeres	1
Diciembre 2010	99	No consta	35-39	Hombres	2
Diciembre 2010	99	No consta	35-39	Mujeres	2
Diciembre 2010	99	No consta	40-44	Hombres	15
Diciembre 2010	99	No consta	40-44	Mujeres	5
Diciembre 2010	99	No consta	45-49	Hombres	16
Diciembre 2010	99	No consta	45-49	Mujeres	4
Diciembre 2010	99	No consta	50-54	Hombres	12
Diciembre 2010	99	No consta	50-54	Mujeres	4
Diciembre 2010	99	No consta	55-59	Hombres	5
Diciembre 2010	99	No consta	55-59	Mujeres	2
Diciembre 2010	99	No consta	60-64	Hombres	9
Diciembre 2010	99	No consta	60-64	Mujeres	5
Diciembre 2010	99	No consta	65-69	Mujeres	1
Septiembre 2010	22	Huesca	16-19	Hombres	28
Septiembre 2010	22	Huesca	16-19	Mujeres	13
Septiembre 2010	22	Huesca	20-24	Hombres	344
Septiembre 2010	22	Huesca	20-24	Mujeres	139
Septiembre 2010	22	Huesca	25-29	Hombres	922
Septiembre 2010	22	Huesca	25-29	Mujeres	335
Septiembre 2010	22	Huesca	30-34	Hombres	1693
Septiembre 2010	22	Huesca	30-34	Mujeres	678
Septiembre 2010	22	Huesca	35-39	Hombres	2042
Septiembre 2010	22	Huesca	35-39	Mujeres	913
Septiembre 2010	22	Huesca	40-44	Hombres	2310
Septiembre 2010	22	Huesca	40-44	Mujeres	1024
Septiembre 2010	22	Huesca	45-49	Hombres	2443
Septiembre 2010	22	Huesca	45-49	Mujeres	1150
Septiembre 2010	22	Huesca	50-54	Hombres	2328
Septiembre 2010	22	Huesca	50-54	Mujeres	1064
Septiembre 2010	22	Huesca	55-59	Hombres	1960
Septiembre 2010	22	Huesca	55-59	Mujeres	994
Septiembre 2010	22	Huesca	60-64	Hombres	1746
Septiembre 2010	22	Huesca	60-64	Mujeres	761
Septiembre 2010	22	Huesca	65-69	Hombres	214
Septiembre 2010	22	Huesca	65-69	Mujeres	144
Septiembre 2010	22	Huesca	Más de 69	Hombres	71
Septiembre 2010	22	Huesca	Más de 69	Mujeres	50
Septiembre 2010	44	Teruel	16-19	Hombres	24
Septiembre 2010	44	Teruel	16-19	Mujeres	6
Septiembre 2010	44	Teruel	20-24	Hombres	214
Septiembre 2010	44	Teruel	20-24	Mujeres	74
Septiembre 2010	44	Teruel	25-29	Hombres	508
Septiembre 2010	44	Teruel	25-29	Mujeres	229
Septiembre 2010	44	Teruel	30-34	Hombres	881
Septiembre 2010	44	Teruel	30-34	Mujeres	379
Septiembre 2010	44	Teruel	35-39	Hombres	1155
Septiembre 2010	44	Teruel	35-39	Mujeres	515
Septiembre 2010	44	Teruel	40-44	Hombres	1419
Septiembre 2010	44	Teruel	40-44	Mujeres	678
Septiembre 2010	44	Teruel	45-49	Hombres	1570
Septiembre 2010	44	Teruel	45-49	Mujeres	750
Septiembre 2010	44	Teruel	50-54	Hombres	1464
Septiembre 2010	44	Teruel	50-54	Mujeres	760
Septiembre 2010	44	Teruel	55-59	Hombres	1176
Septiembre 2010	44	Teruel	55-59	Mujeres	704
Septiembre 2010	44	Teruel	60-64	Hombres	1013
