Año	Residencia comarca código	Residencia comarca nombre	Relación lugar de residencia y nacimiento	Sexo	Extranjeros
2012	26	Cuencas Mineras	2 - Misma CA, misma provincia y distinto municipio	Mujeres	25
2012	26	Cuencas Mineras	3 - Misma CA y distinta provincia	Hombres	4
2012	26	Cuencas Mineras	3 - Misma CA y distinta provincia	Mujeres	2
2012	26	Cuencas Mineras	4 - Distinta CA	Hombres	4
2012	26	Cuencas Mineras	4 - Distinta CA	Mujeres	6
2012	26	Cuencas Mineras	5 - Nacidos en el extranjero	Hombres	509
2012	26	Cuencas Mineras	5 - Nacidos en el extranjero	Mujeres	321
2012	27	Andorra-Sierra de Arcos	1 - Misma CA, misma provincia y mismo municipio	Hombres	33
2012	27	Andorra-Sierra de Arcos	1 - Misma CA, misma provincia y mismo municipio	Mujeres	31
2012	27	Andorra-Sierra de Arcos	2 - Misma CA, misma provincia y distinto municipio	Hombres	8
2012	27	Andorra-Sierra de Arcos	2 - Misma CA, misma provincia y distinto municipio	Mujeres	11
2012	27	Andorra-Sierra de Arcos	3 - Misma CA y distinta provincia	Hombres	3
2012	27	Andorra-Sierra de Arcos	3 - Misma CA y distinta provincia	Mujeres	2
2012	27	Andorra-Sierra de Arcos	4 - Distinta CA	Hombres	3
2012	27	Andorra-Sierra de Arcos	4 - Distinta CA	Mujeres	6
2012	27	Andorra-Sierra de Arcos	5 - Nacidos en el extranjero	Hombres	780
2012	27	Andorra-Sierra de Arcos	5 - Nacidos en el extranjero	Mujeres	553
2012	28	Bajo Aragón	1 - Misma CA, misma provincia y mismo municipio	Hombres	201
2012	28	Bajo Aragón	1 - Misma CA, misma provincia y mismo municipio	Mujeres	167
2012	28	Bajo Aragón	2 - Misma CA, misma provincia y distinto municipio	Hombres	13
2012	28	Bajo Aragón	2 - Misma CA, misma provincia y distinto municipio	Mujeres	15
2012	28	Bajo Aragón	3 - Misma CA y distinta provincia	Hombres	7
2012	28	Bajo Aragón	3 - Misma CA y distinta provincia	Mujeres	4
2012	28	Bajo Aragón	4 - Distinta CA	Hombres	8
2012	28	Bajo Aragón	4 - Distinta CA	Mujeres	16
2012	28	Bajo Aragón	5 - Nacidos en el extranjero	Hombres	2102
2012	28	Bajo Aragón	5 - Nacidos en el extranjero	Mujeres	1779
2012	29	Comunidad de Teruel	1 - Misma CA, misma provincia y mismo municipio	Hombres	180
2012	29	Comunidad de Teruel	1 - Misma CA, misma provincia y mismo municipio	Mujeres	163
2012	29	Comunidad de Teruel	2 - Misma CA, misma provincia y distinto municipio	Hombres	19
2012	29	Comunidad de Teruel	2 - Misma CA, misma provincia y distinto municipio	Mujeres	17
2012	29	Comunidad de Teruel	3 - Misma CA y distinta provincia	Hombres	3
2012	29	Comunidad de Teruel	3 - Misma CA y distinta provincia	Mujeres	3
2012	29	Comunidad de Teruel	4 - Distinta CA	Hombres	16
2012	29	Comunidad de Teruel	4 - Distinta CA	Mujeres	20
2012	29	Comunidad de Teruel	5 - Nacidos en el extranjero	Hombres	2512
2012	29	Comunidad de Teruel	5 - Nacidos en el extranjero	Mujeres	2298
2012	30	Maestrazgo	1 - Misma CA, misma provincia y mismo municipio	Hombres	9
2012	30	Maestrazgo	1 - Misma CA, misma provincia y mismo municipio	Mujeres	7
2012	30	Maestrazgo	2 - Misma CA, misma provincia y distinto municipio	Hombres	1
2012	30	Maestrazgo	2 - Misma CA, misma provincia y distinto municipio	Mujeres	5
2012	30	Maestrazgo	4 - Distinta CA	Hombres	2
2012	30	Maestrazgo	4 - Distinta CA	Mujeres	5
2012	30	Maestrazgo	5 - Nacidos en el extranjero	Hombres	236
2012	30	Maestrazgo	5 - Nacidos en el extranjero	Mujeres	168
2012	31	Sierra de Albarracín	1 - Misma CA, misma provincia y mismo municipio	Hombres	7
2012	31	Sierra de Albarracín	1 - Misma CA, misma provincia y mismo municipio	Mujeres	4
2012	31	Sierra de Albarracín	2 - Misma CA, misma provincia y distinto municipio	Hombres	6
2012	31	Sierra de Albarracín	2 - Misma CA, misma provincia y distinto municipio	Mujeres	4
2012	31	Sierra de Albarracín	4 - Distinta CA	Mujeres	1
2012	31	Sierra de Albarracín	5 - Nacidos en el extranjero	Hombres	254
2012	31	Sierra de Albarracín	5 - Nacidos en el extranjero	Mujeres	181
2012	32	Gúdar-Javalambre	1 - Misma CA, misma provincia y mismo municipio	Hombres	31
2012	32	Gúdar-Javalambre	1 - Misma CA, misma provincia y mismo municipio	Mujeres	41
2012	32	Gúdar-Javalambre	2 - Misma CA, misma provincia y distinto municipio	Hombres	15
2012	32	Gúdar-Javalambre	2 - Misma CA, misma provincia y distinto municipio	Mujeres	11
2012	32	Gúdar-Javalambre	3 - Misma CA y distinta provincia	Hombres	1
2012	32	Gúdar-Javalambre	4 - Distinta CA	Hombres	7
2012	32	Gúdar-Javalambre	4 - Distinta CA	Mujeres	10
2012	32	Gúdar-Javalambre	5 - Nacidos en el extranjero	Hombres	707
2012	32	Gúdar-Javalambre	5 - Nacidos en el extranjero	Mujeres	525
2012	33	Matarraña / Matarranya	1 - Misma CA, misma provincia y mismo municipio	Hombres	41
2012	33	Matarraña / Matarranya	1 - Misma CA, misma provincia y mismo municipio	Mujeres	32
2012	33	Matarraña / Matarranya	2 - Misma CA, misma provincia y distinto municipio	Hombres	6
2012	33	Matarraña / Matarranya	2 - Misma CA, misma provincia y distinto municipio	Mujeres	5
2012	33	Matarraña / Matarranya	3 - Misma CA y distinta provincia	Hombres	1
2012	33	Matarraña / Matarranya	3 - Misma CA y distinta provincia	Mujeres	2
2012	33	Matarraña / Matarranya	4 - Distinta CA	Hombres	7
2012	33	Matarraña / Matarranya	4 - Distinta CA	Mujeres	3
2012	33	Matarraña / Matarranya	5 - Nacidos en el extranjero	Hombres	648
2012	33	Matarraña / Matarranya	5 - Nacidos en el extranjero	Mujeres	425
2013	01	La Jacetania	1 - Misma CA, misma provincia y mismo municipio	Hombres	34
2013	01	La Jacetania	1 - Misma CA, misma provincia y mismo municipio	Mujeres	19
2013	01	La Jacetania	2 - Misma CA, misma provincia y distinto municipio	Hombres	5
2013	01	La Jacetania	2 - Misma CA, misma provincia y distinto municipio	Mujeres	1
2013	01	La Jacetania	3 - Misma CA y distinta provincia	Hombres	2
2013	01	La Jacetania	3 - Misma CA y distinta provincia	Mujeres	4
2013	01	La Jacetania	4 - Distinta CA	Hombres	3
2013	01	La Jacetania	4 - Distinta CA	Mujeres	5
2013	01	La Jacetania	5 - Nacidos en el extranjero	Hombres	637
2013	01	La Jacetania	5 - Nacidos en el extranjero	Mujeres	670
2013	02	Alto Gállego	1 - Misma CA, misma provincia y mismo municipio	Hombres	28
2013	02	Alto Gállego	1 - Misma CA, misma provincia y mismo municipio	Mujeres	38
2013	02	Alto Gállego	2 - Misma CA, misma provincia y distinto municipio	Hombres	14
2013	02	Alto Gállego	2 - Misma CA, misma provincia y distinto municipio	Mujeres	16
2013	02	Alto Gállego	3 - Misma CA y distinta provincia	Hombres	3
2013	02	Alto Gállego	3 - Misma CA y distinta provincia	Mujeres	3
2013	02	Alto Gállego	4 - Distinta CA	Hombres	8
2013	02	Alto Gállego	4 - Distinta CA	Mujeres	7
2013	02	Alto Gállego	5 - Nacidos en el extranjero	Hombres	1129
2013	02	Alto Gállego	5 - Nacidos en el extranjero	Mujeres	898
2013	03	Sobrarbe	1 - Misma CA, misma provincia y mismo municipio	Hombres	15
2013	03	Sobrarbe	1 - Misma CA, misma provincia y mismo municipio	Mujeres	18
2013	03	Sobrarbe	2 - Misma CA, misma provincia y distinto municipio	Hombres	11
2013	03	Sobrarbe	2 - Misma CA, misma provincia y distinto municipio	Mujeres	2
2013	03	Sobrarbe	3 - Misma CA y distinta provincia	Mujeres	2
2013	03	Sobrarbe	4 - Distinta CA	Hombres	3
2013	03	Sobrarbe	4 - Distinta CA	Mujeres	4
2013	03	Sobrarbe	5 - Nacidos en el extranjero	Hombres	547
2013	03	Sobrarbe	5 - Nacidos en el extranjero	Mujeres	494
2013	04	La Ribagorza	1 - Misma CA, misma provincia y mismo municipio	Hombres	36
2013	04	La Ribagorza	1 - Misma CA, misma provincia y mismo municipio	Mujeres	26
2013	04	La Ribagorza	2 - Misma CA, misma provincia y distinto municipio	Hombres	7
2013	04	La Ribagorza	2 - Misma CA, misma provincia y distinto municipio	Mujeres	3
2013	04	La Ribagorza	3 - Misma CA y distinta provincia	Hombres	2
2013	04	La Ribagorza	4 - Distinta CA	Hombres	4
2013	04	La Ribagorza	4 - Distinta CA	Mujeres	4
2013	04	La Ribagorza	5 - Nacidos en el extranjero	Hombres	949
2013	04	La Ribagorza	5 - Nacidos en el extranjero	Mujeres	867
2013	05	Cinco Villas	1 - Misma CA, misma provincia y mismo municipio	Hombres	163
2013	05	Cinco Villas	1 - Misma CA, misma provincia y mismo municipio	Mujeres	161
2013	05	Cinco Villas	2 - Misma CA, misma provincia y distinto municipio	Hombres	47
2013	05	Cinco Villas	2 - Misma CA, misma provincia y distinto municipio	Mujeres	35
2013	05	Cinco Villas	3 - Misma CA y distinta provincia	Hombres	2
2013	05	Cinco Villas	3 - Misma CA y distinta provincia	Mujeres	2
2013	05	Cinco Villas	4 - Distinta CA	Hombres	13
2013	05	Cinco Villas	4 - Distinta CA	Mujeres	14
2013	05	Cinco Villas	5 - Nacidos en el extranjero	Hombres	1871
2013	05	Cinco Villas	5 - Nacidos en el extranjero	Mujeres	1387
2013	06	Hoya de Huesca / Plana de Uesca	1 - Misma CA, misma provincia y mismo municipio	Hombres	286
2013	06	Hoya de Huesca / Plana de Uesca	1 - Misma CA, misma provincia y mismo municipio	Mujeres	260
2013	06	Hoya de Huesca / Plana de Uesca	2 - Misma CA, misma provincia y distinto municipio	Hombres	13
2013	06	Hoya de Huesca / Plana de Uesca	2 - Misma CA, misma provincia y distinto municipio	Mujeres	17
2013	06	Hoya de Huesca / Plana de Uesca	3 - Misma CA y distinta provincia	Hombres	7
2013	06	Hoya de Huesca / Plana de Uesca	3 - Misma CA y distinta provincia	Mujeres	12
2013	06	Hoya de Huesca / Plana de Uesca	4 - Distinta CA	Hombres	29
2013	06	Hoya de Huesca / Plana de Uesca	4 - Distinta CA	Mujeres	30
2013	06	Hoya de Huesca / Plana de Uesca	5 - Nacidos en el extranjero	Hombres	3065
2013	06	Hoya de Huesca / Plana de Uesca	5 - Nacidos en el extranjero	Mujeres	2813
2013	07	Somontano de Barbastro	1 - Misma CA, misma provincia y mismo municipio	Hombres	125
2013	07	Somontano de Barbastro	1 - Misma CA, misma provincia y mismo municipio	Mujeres	119
2013	07	Somontano de Barbastro	2 - Misma CA, misma provincia y distinto municipio	Hombres	8
2013	07	Somontano de Barbastro	2 - Misma CA, misma provincia y distinto municipio	Mujeres	5
2013	07	Somontano de Barbastro	3 - Misma CA y distinta provincia	Mujeres	1
2013	07	Somontano de Barbastro	4 - Distinta CA	Hombres	17
2013	07	Somontano de Barbastro	4 - Distinta CA	Mujeres	10
2013	07	Somontano de Barbastro	5 - Nacidos en el extranjero	Hombres	1066
2013	07	Somontano de Barbastro	5 - Nacidos en el extranjero	Mujeres	1012
2013	08	Cinca Medio	1 - Misma CA, misma provincia y mismo municipio	Hombres	173
2013	08	Cinca Medio	1 - Misma CA, misma provincia y mismo municipio	Mujeres	152
2013	08	Cinca Medio	2 - Misma CA, misma provincia y distinto municipio	Hombres	21
2013	08	Cinca Medio	2 - Misma CA, misma provincia y distinto municipio	Mujeres	18
2013	08	Cinca Medio	4 - Distinta CA	Hombres	21
2013	08	Cinca Medio	4 - Distinta CA	Mujeres	22
2013	08	Cinca Medio	5 - Nacidos en el extranjero	Hombres	1793
2013	08	Cinca Medio	5 - Nacidos en el extranjero	Mujeres	1340
2013	09	La Litera / La Llitera	1 - Misma CA, misma provincia y mismo municipio	Hombres	90
2013	09	La Litera / La Llitera	1 - Misma CA, misma provincia y mismo municipio	Mujeres	73
2013	09	La Litera / La Llitera	2 - Misma CA, misma provincia y distinto municipio	Hombres	17
2013	09	La Litera / La Llitera	2 - Misma CA, misma provincia y distinto municipio	Mujeres	16
2013	09	La Litera / La Llitera	3 - Misma CA y distinta provincia	Hombres	3
2013	09	La Litera / La Llitera	3 - Misma CA y distinta provincia	Mujeres	1
2013	09	La Litera / La Llitera	4 - Distinta CA	Hombres	22
2013	09	La Litera / La Llitera	4 - Distinta CA	Mujeres	16
2013	09	La Litera / La Llitera	5 - Nacidos en el extranjero	Hombres	1323
2013	09	La Litera / La Llitera	5 - Nacidos en el extranjero	Mujeres	768
2013	10	Los Monegros	1 - Misma CA, misma provincia y mismo municipio	Hombres	55
2013	10	Los Monegros	1 - Misma CA, misma provincia y mismo municipio	Mujeres	29
2013	10	Los Monegros	2 - Misma CA, misma provincia y distinto municipio	Hombres	37
2013	10	Los Monegros	2 - Misma CA, misma provincia y distinto municipio	Mujeres	25
2013	10	Los Monegros	3 - Misma CA y distinta provincia	Hombres	2
2013	10	Los Monegros	3 - Misma CA y distinta provincia	Mujeres	4
2013	10	Los Monegros	4 - Distinta CA	Hombres	12
2013	10	Los Monegros	4 - Distinta CA	Mujeres	7
2013	10	Los Monegros	5 - Nacidos en el extranjero	Hombres	980
2013	10	Los Monegros	5 - Nacidos en el extranjero	Mujeres	818
2013	11	Bajo Cinca / Baix Cinca	1 - Misma CA, misma provincia y mismo municipio	Hombres	178
2013	11	Bajo Cinca / Baix Cinca	1 - Misma CA, misma provincia y mismo municipio	Mujeres	141
2013	11	Bajo Cinca / Baix Cinca	2 - Misma CA, misma provincia y distinto municipio	Hombres	5
2013	11	Bajo Cinca / Baix Cinca	2 - Misma CA, misma provincia y distinto municipio	Mujeres	5
2013	11	Bajo Cinca / Baix Cinca	3 - Misma CA y distinta provincia	Hombres	5
2013	11	Bajo Cinca / Baix Cinca	3 - Misma CA y distinta provincia	Mujeres	1
2013	11	Bajo Cinca / Baix Cinca	4 - Distinta CA	Hombres	42
2013	11	Bajo Cinca / Baix Cinca	4 - Distinta CA	Mujeres	22
2013	11	Bajo Cinca / Baix Cinca	5 - Nacidos en el extranjero	Hombres	2488
2013	11	Bajo Cinca / Baix Cinca	5 - Nacidos en el extranjero	Mujeres	1904
2013	12	Tarazona y el Moncayo	1 - Misma CA, misma provincia y mismo municipio	Hombres	34
2013	12	Tarazona y el Moncayo	1 - Misma CA, misma provincia y mismo municipio	Mujeres	24
2013	12	Tarazona y el Moncayo	2 - Misma CA, misma provincia y distinto municipio	Hombres	11
2013	12	Tarazona y el Moncayo	2 - Misma CA, misma provincia y distinto municipio	Mujeres	12
2013	12	Tarazona y el Moncayo	4 - Distinta CA	Hombres	16
2013	12	Tarazona y el Moncayo	4 - Distinta CA	Mujeres	9
2013	12	Tarazona y el Moncayo	5 - Nacidos en el extranjero	Hombres	581
2013	12	Tarazona y el Moncayo	5 - Nacidos en el extranjero	Mujeres	481
2013	13	Campo de Borja	1 - Misma CA, misma provincia y mismo municipio	Hombres	99
2013	13	Campo de Borja	1 - Misma CA, misma provincia y mismo municipio	Mujeres	74
2013	13	Campo de Borja	2 - Misma CA, misma provincia y distinto municipio	Hombres	20
2013	13	Campo de Borja	2 - Misma CA, misma provincia y distinto municipio	Mujeres	9
2013	13	Campo de Borja	4 - Distinta CA	Hombres	10
2013	13	Campo de Borja	4 - Distinta CA	Mujeres	2
2013	13	Campo de Borja	5 - Nacidos en el extranjero	Hombres	1050
2013	13	Campo de Borja	5 - Nacidos en el extranjero	Mujeres	766
2013	14	Aranda	1 - Misma CA, misma provincia y mismo municipio	Hombres	13
2013	14	Aranda	1 - Misma CA, misma provincia y mismo municipio	Mujeres	13
2013	14	Aranda	2 - Misma CA, misma provincia y distinto municipio	Hombres	10
2013	14	Aranda	2 - Misma CA, misma provincia y distinto municipio	Mujeres	8
2013	14	Aranda	3 - Misma CA y distinta provincia	Hombres	1
2013	14	Aranda	4 - Distinta CA	Hombres	1
2013	14	Aranda	4 - Distinta CA	Mujeres	3
2013	14	Aranda	5 - Nacidos en el extranjero	Hombres	289
2013	14	Aranda	5 - Nacidos en el extranjero	Mujeres	253
2013	15	Ribera Alta del Ebro	1 - Misma CA, misma provincia y mismo municipio	Hombres	58
2013	15	Ribera Alta del Ebro	1 - Misma CA, misma provincia y mismo municipio	Mujeres	55
2013	15	Ribera Alta del Ebro	2 - Misma CA, misma provincia y distinto municipio	Hombres	51
2013	15	Ribera Alta del Ebro	2 - Misma CA, misma provincia y distinto municipio	Mujeres	47
2013	15	Ribera Alta del Ebro	3 - Misma CA y distinta provincia	Hombres	1
2013	15	Ribera Alta del Ebro	4 - Distinta CA	Hombres	9
2013	15	Ribera Alta del Ebro	4 - Distinta CA	Mujeres	8
2013	15	Ribera Alta del Ebro	5 - Nacidos en el extranjero	Hombres	1481
2013	15	Ribera Alta del Ebro	5 - Nacidos en el extranjero	Mujeres	1303
2013	16	Valdejalón	1 - Misma CA, misma provincia y mismo municipio	Hombres	226
2013	16	Valdejalón	1 - Misma CA, misma provincia y mismo municipio	Mujeres	227
2013	16	Valdejalón	2 - Misma CA, misma provincia y distinto municipio	Hombres	80
2013	16	Valdejalón	2 - Misma CA, misma provincia y distinto municipio	Mujeres	56
2013	16	Valdejalón	3 - Misma CA y distinta provincia	Hombres	2
2013	16	Valdejalón	3 - Misma CA y distinta provincia	Mujeres	5
2013	16	Valdejalón	4 - Distinta CA	Hombres	20
2013	16	Valdejalón	4 - Distinta CA	Mujeres	16
2013	16	Valdejalón	5 - Nacidos en el extranjero	Hombres	3098
2013	16	Valdejalón	5 - Nacidos en el extranjero	Mujeres	2563
2013	17	Central	1 - Misma CA, misma provincia y mismo municipio	Hombres	4177
2013	17	Central	1 - Misma CA, misma provincia y mismo municipio	Mujeres	4198
2013	17	Central	2 - Misma CA, misma provincia y distinto municipio	Hombres	245
2013	17	Central	2 - Misma CA, misma provincia y distinto municipio	Mujeres	232
2013	17	Central	3 - Misma CA y distinta provincia	Hombres	29
2013	17	Central	3 - Misma CA y distinta provincia	Mujeres	35
2013	17	Central	4 - Distinta CA	Hombres	332
2013	17	Central	4 - Distinta CA	Mujeres	326
2013	17	Central	5 - Nacidos en el extranjero	Hombres	46139
2013	17	Central	5 - Nacidos en el extranjero	Mujeres	42053
2013	18	Ribera Baja del Ebro	1 - Misma CA, misma provincia y mismo municipio	Hombres	17
2013	18	Ribera Baja del Ebro	1 - Misma CA, misma provincia y mismo municipio	Mujeres	18
2013	18	Ribera Baja del Ebro	2 - Misma CA, misma provincia y distinto municipio	Hombres	16
2013	18	Ribera Baja del Ebro	2 - Misma CA, misma provincia y distinto municipio	Mujeres	13
2013	18	Ribera Baja del Ebro	3 - Misma CA y distinta provincia	Mujeres	1
2013	18	Ribera Baja del Ebro	4 - Distinta CA	Hombres	2
2013	18	Ribera Baja del Ebro	4 - Distinta CA	Mujeres	1
2013	18	Ribera Baja del Ebro	5 - Nacidos en el extranjero	Hombres	374
2013	18	Ribera Baja del Ebro	5 - Nacidos en el extranjero	Mujeres	280
2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1 - Misma CA, misma provincia y mismo municipio	Hombres	143
2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1 - Misma CA, misma provincia y mismo municipio	Mujeres	124
2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2 - Misma CA, misma provincia y distinto municipio	Hombres	4
2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2 - Misma CA, misma provincia y distinto municipio	Mujeres	1
2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3 - Misma CA y distinta provincia	Hombres	4
2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3 - Misma CA y distinta provincia	Mujeres	2
2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4 - Distinta CA	Hombres	10
2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4 - Distinta CA	Mujeres	11
2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	5 - Nacidos en el extranjero	Hombres	1721
2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	5 - Nacidos en el extranjero	Mujeres	1032
2013	20	Comunidad de Calatayud	1 - Misma CA, misma provincia y mismo municipio	Hombres	173
2013	20	Comunidad de Calatayud	1 - Misma CA, misma provincia y mismo municipio	Mujeres	170
2013	20	Comunidad de Calatayud	2 - Misma CA, misma provincia y distinto municipio	Hombres	29
2013	20	Comunidad de Calatayud	2 - Misma CA, misma provincia y distinto municipio	Mujeres	27
2013	20	Comunidad de Calatayud	3 - Misma CA y distinta provincia	Hombres	7
2013	20	Comunidad de Calatayud	3 - Misma CA y distinta provincia	Mujeres	6
2013	20	Comunidad de Calatayud	4 - Distinta CA	Hombres	46
2013	20	Comunidad de Calatayud	4 - Distinta CA	Mujeres	29
2013	20	Comunidad de Calatayud	5 - Nacidos en el extranjero	Hombres	3412
2013	20	Comunidad de Calatayud	5 - Nacidos en el extranjero	Mujeres	2812
2013	21	Campo de Cariñena	1 - Misma CA, misma provincia y mismo municipio	Hombres	55
2013	21	Campo de Cariñena	1 - Misma CA, misma provincia y mismo municipio	Mujeres	73
2013	21	Campo de Cariñena	2 - Misma CA, misma provincia y distinto municipio	Hombres	20
2013	21	Campo de Cariñena	2 - Misma CA, misma provincia y distinto municipio	Mujeres	13
