Año	Residencia comarca código	Residencia comarca nombre	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad país código	Nacionalidad país nombre	Sexo	Extranjeros
2008	06	Hoya de Huesca / Plana de Uesca	01	UE-27	123	Portugal	Mujeres	60
2008	06	Hoya de Huesca / Plana de Uesca	01	UE-27	125	Reino Unido	Hombres	23
2008	06	Hoya de Huesca / Plana de Uesca	01	UE-27	125	Reino Unido	Mujeres	16
2008	06	Hoya de Huesca / Plana de Uesca	01	UE-27	126	Alemania	Hombres	10
2008	06	Hoya de Huesca / Plana de Uesca	01	UE-27	126	Alemania	Mujeres	10
2008	06	Hoya de Huesca / Plana de Uesca	01	UE-27	128	Rumanía	Hombres	599
2008	06	Hoya de Huesca / Plana de Uesca	01	UE-27	128	Rumanía	Mujeres	583
2008	06	Hoya de Huesca / Plana de Uesca	01	UE-27	131	Suecia	Hombres	1
2008	06	Hoya de Huesca / Plana de Uesca	01	UE-27	136	Letonia	Hombres	1
2008	06	Hoya de Huesca / Plana de Uesca	01	UE-27	136	Letonia	Mujeres	1
2008	06	Hoya de Huesca / Plana de Uesca	01	UE-27	142	Lituania	Hombres	13
2008	06	Hoya de Huesca / Plana de Uesca	01	UE-27	142	Lituania	Mujeres	11
2008	06	Hoya de Huesca / Plana de Uesca	01	UE-27	143	República Checa	Mujeres	1
2008	06	Hoya de Huesca / Plana de Uesca	01	UE-27	144	Eslovaquia	Hombres	1
2008	06	Hoya de Huesca / Plana de Uesca	01	UE-27	144	Eslovaquia	Mujeres	1
2008	06	Hoya de Huesca / Plana de Uesca	01	UE-27	147	Eslovenia	Mujeres	1
2008	06	Hoya de Huesca / Plana de Uesca	02	Resto de Europa	124	Andorra	Mujeres	1
2008	06	Hoya de Huesca / Plana de Uesca	02	Resto de Europa	132	Suiza	Hombres	3
2008	06	Hoya de Huesca / Plana de Uesca	02	Resto de Europa	135	Ucrania	Hombres	97
2008	06	Hoya de Huesca / Plana de Uesca	02	Resto de Europa	135	Ucrania	Mujeres	86
2008	06	Hoya de Huesca / Plana de Uesca	02	Resto de Europa	137	Moldova	Hombres	8
2008	06	Hoya de Huesca / Plana de Uesca	02	Resto de Europa	137	Moldova	Mujeres	8
2008	06	Hoya de Huesca / Plana de Uesca	02	Resto de Europa	138	Bielorrusia	Hombres	4
2008	06	Hoya de Huesca / Plana de Uesca	02	Resto de Europa	138	Bielorrusia	Mujeres	4
2008	06	Hoya de Huesca / Plana de Uesca	02	Resto de Europa	148	Armenia	Hombres	27
2008	06	Hoya de Huesca / Plana de Uesca	02	Resto de Europa	148	Armenia	Mujeres	23
2008	06	Hoya de Huesca / Plana de Uesca	02	Resto de Europa	154	Rusia	Hombres	10
2008	06	Hoya de Huesca / Plana de Uesca	02	Resto de Europa	154	Rusia	Mujeres	26
2008	06	Hoya de Huesca / Plana de Uesca	03	Magreb	203	Argelia	Hombres	131
2008	06	Hoya de Huesca / Plana de Uesca	03	Magreb	203	Argelia	Mujeres	60
2008	06	Hoya de Huesca / Plana de Uesca	03	Magreb	228	Marruecos	Hombres	628
2008	06	Hoya de Huesca / Plana de Uesca	03	Magreb	228	Marruecos	Mujeres	380
2008	06	Hoya de Huesca / Plana de Uesca	03	Magreb	230	Mauritania	Hombres	68
2008	06	Hoya de Huesca / Plana de Uesca	03	Magreb	230	Mauritania	Mujeres	11
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	201	Burkina Fasso	Hombres	31
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	201	Burkina Fasso	Mujeres	12
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	202	Angola	Hombres	4
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	207	Cabo Verde	Hombres	2
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	207	Cabo Verde	Mujeres	2
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	208	Camerún	Hombres	1
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	211	Costa de Marfil	Hombres	10
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	211	Costa de Marfil	Mujeres	2
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	216	Gambia	Hombres	114
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	216	Gambia	Mujeres	24
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	217	Ghana	Hombres	37
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	217	Ghana	Mujeres	19
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	218	Guinea	Hombres	92
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	218	Guinea	Mujeres	42
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	219	Guinea Bissau	Hombres	1
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	220	Guinea Ecuatorial	Hombres	4
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	220	Guinea Ecuatorial	Mujeres	7
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	221	Kenia	Mujeres	5
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	223	Liberia	Hombres	3
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	223	Liberia	Mujeres	2
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	227	Mali	Hombres	56
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	227	Mali	Mujeres	12
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	233	Níger	Hombres	6
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	234	Nigeria	Hombres	63
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	234	Nigeria	Mujeres	30
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	239	Senegal	Hombres	149
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	239	Senegal	Mujeres	17
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	241	Sierra Leona	Mujeres	3
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	252	Zimbabwe	Hombres	1
2008	06	Hoya de Huesca / Plana de Uesca	04	Resto de África	299	Países sin relaciones diplomáticas	Hombres	2
2008	06	Hoya de Huesca / Plana de Uesca	05	América del Norte	301	Canadá	Hombres	1
2008	06	Hoya de Huesca / Plana de Uesca	05	América del Norte	301	Canadá	Mujeres	1
2008	06	Hoya de Huesca / Plana de Uesca	05	América del Norte	302	Estados Unidos de América	Hombres	9
2008	06	Hoya de Huesca / Plana de Uesca	05	América del Norte	302	Estados Unidos de América	Mujeres	8
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	303	México	Hombres	10
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	303	México	Mujeres	20
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	314	Costa Rica	Mujeres	1
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	315	Cuba	Hombres	21
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	315	Cuba	Mujeres	36
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	316	Dominica	Mujeres	1
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	317	El Salvador	Hombres	1
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	317	El Salvador	Mujeres	3
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	319	Guatemala	Hombres	1
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	319	Guatemala	Mujeres	1
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	321	Honduras	Hombres	11
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	321	Honduras	Mujeres	15
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	323	Nicaragua	Hombres	2
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	323	Nicaragua	Mujeres	32
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	324	Panamá	Mujeres	1
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	326	República Dominicana	Hombres	80
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	326	República Dominicana	Mujeres	146
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	340	Argentina	Hombres	61
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	340	Argentina	Mujeres	72
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	341	Bolivia	Hombres	38
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	341	Bolivia	Mujeres	40
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	342	Brasil	Hombres	20
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	342	Brasil	Mujeres	82
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	343	Colombia	Hombres	145
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	343	Colombia	Mujeres	163
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	344	Chile	Hombres	22
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	344	Chile	Mujeres	11
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	345	Ecuador	Hombres	217
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	345	Ecuador	Mujeres	266
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	347	Paraguay	Hombres	6
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	347	Paraguay	Mujeres	11
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	348	Perú	Hombres	19
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	348	Perú	Mujeres	25
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	350	Uruguay	Hombres	9
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	350	Uruguay	Mujeres	18
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	351	Venezuela	Hombres	16
2008	06	Hoya de Huesca / Plana de Uesca	06	Resto de América	351	Venezuela	Mujeres	25
2008	06	Hoya de Huesca / Plana de Uesca	07	Asia	407	China	Hombres	101
2008	06	Hoya de Huesca / Plana de Uesca	07	Asia	407	China	Mujeres	61
2008	06	Hoya de Huesca / Plana de Uesca	07	Asia	409	Filipinas	Hombres	1
2008	06	Hoya de Huesca / Plana de Uesca	07	Asia	414	Israel	Hombres	1
2008	06	Hoya de Huesca / Plana de Uesca	07	Asia	414	Israel	Mujeres	1
2008	06	Hoya de Huesca / Plana de Uesca	07	Asia	415	Japón	Hombres	1
2008	06	Hoya de Huesca / Plana de Uesca	07	Asia	415	Japón	Mujeres	1
2008	06	Hoya de Huesca / Plana de Uesca	07	Asia	420	Líbano	Hombres	1
2008	06	Hoya de Huesca / Plana de Uesca	07	Asia	421	Malasia	Hombres	1
2008	06	Hoya de Huesca / Plana de Uesca	07	Asia	423	Mongolia	Mujeres	1
2008	06	Hoya de Huesca / Plana de Uesca	07	Asia	424	Nepal	Mujeres	1
2008	06	Hoya de Huesca / Plana de Uesca	07	Asia	426	Pakistán	Hombres	11
2008	06	Hoya de Huesca / Plana de Uesca	07	Asia	426	Pakistán	Mujeres	3
2008	06	Hoya de Huesca / Plana de Uesca	08	Oceanía	501	Australia	Mujeres	1
2008	07	Somontano de Barbastro	01	UE-27	102	Austria	Hombres	1
2008	07	Somontano de Barbastro	01	UE-27	103	Bélgica	Hombres	3
2008	07	Somontano de Barbastro	01	UE-27	103	Bélgica	Mujeres	6
2008	07	Somontano de Barbastro	01	UE-27	104	Bulgaria	Hombres	69
2008	07	Somontano de Barbastro	01	UE-27	104	Bulgaria	Mujeres	68
2008	07	Somontano de Barbastro	01	UE-27	107	Dinamarca	Mujeres	1
2008	07	Somontano de Barbastro	01	UE-27	109	Finlandia	Hombres	1
2008	07	Somontano de Barbastro	01	UE-27	110	Francia	Hombres	37
2008	07	Somontano de Barbastro	01	UE-27	110	Francia	Mujeres	36
2008	07	Somontano de Barbastro	01	UE-27	113	Irlanda	Hombres	1
2008	07	Somontano de Barbastro	01	UE-27	115	Italia	Hombres	4
2008	07	Somontano de Barbastro	01	UE-27	115	Italia	Mujeres	2
2008	07	Somontano de Barbastro	01	UE-27	121	Países Bajos	Hombres	2
2008	07	Somontano de Barbastro	01	UE-27	121	Países Bajos	Mujeres	3
2008	07	Somontano de Barbastro	01	UE-27	122	Polonia	Hombres	37
2008	07	Somontano de Barbastro	01	UE-27	122	Polonia	Mujeres	19
2008	07	Somontano de Barbastro	01	UE-27	123	Portugal	Hombres	59
2008	07	Somontano de Barbastro	01	UE-27	123	Portugal	Mujeres	23
2008	07	Somontano de Barbastro	01	UE-27	125	Reino Unido	Hombres	8
2008	07	Somontano de Barbastro	01	UE-27	125	Reino Unido	Mujeres	2
2008	07	Somontano de Barbastro	01	UE-27	126	Alemania	Hombres	10
2008	07	Somontano de Barbastro	01	UE-27	126	Alemania	Mujeres	13
2008	07	Somontano de Barbastro	01	UE-27	128	Rumanía	Hombres	163
2008	07	Somontano de Barbastro	01	UE-27	128	Rumanía	Mujeres	188
2008	07	Somontano de Barbastro	01	UE-27	142	Lituania	Mujeres	5
2008	07	Somontano de Barbastro	01	UE-27	143	República Checa	Hombres	2
2008	07	Somontano de Barbastro	01	UE-27	143	República Checa	Mujeres	1
2008	07	Somontano de Barbastro	01	UE-27	144	Eslovaquia	Hombres	9
2008	07	Somontano de Barbastro	01	UE-27	144	Eslovaquia	Mujeres	5
2008	07	Somontano de Barbastro	02	Resto de Europa	132	Suiza	Hombres	3
2008	07	Somontano de Barbastro	02	Resto de Europa	132	Suiza	Mujeres	5
2008	07	Somontano de Barbastro	02	Resto de Europa	135	Ucrania	Hombres	10
2008	07	Somontano de Barbastro	02	Resto de Europa	135	Ucrania	Mujeres	16
2008	07	Somontano de Barbastro	02	Resto de Europa	154	Rusia	Hombres	1
2008	07	Somontano de Barbastro	02	Resto de Europa	154	Rusia	Mujeres	3
2008	07	Somontano de Barbastro	02	Resto de Europa	157	Serbia	Hombres	3
2008	07	Somontano de Barbastro	02	Resto de Europa	157	Serbia	Mujeres	1
2008	07	Somontano de Barbastro	03	Magreb	203	Argelia	Hombres	7
2008	07	Somontano de Barbastro	03	Magreb	203	Argelia	Mujeres	3
2008	07	Somontano de Barbastro	03	Magreb	228	Marruecos	Hombres	363
2008	07	Somontano de Barbastro	03	Magreb	228	Marruecos	Mujeres	212
2008	07	Somontano de Barbastro	03	Magreb	230	Mauritania	Hombres	5
2008	07	Somontano de Barbastro	04	Resto de África	207	Cabo Verde	Hombres	7
2008	07	Somontano de Barbastro	04	Resto de África	207	Cabo Verde	Mujeres	4
2008	07	Somontano de Barbastro	04	Resto de África	211	Costa de Marfil	Hombres	4
2008	07	Somontano de Barbastro	04	Resto de África	211	Costa de Marfil	Mujeres	1
2008	07	Somontano de Barbastro	04	Resto de África	216	Gambia	Hombres	52
2008	07	Somontano de Barbastro	04	Resto de África	216	Gambia	Mujeres	16
2008	07	Somontano de Barbastro	04	Resto de África	217	Ghana	Hombres	4
2008	07	Somontano de Barbastro	04	Resto de África	217	Ghana	Mujeres	3
2008	07	Somontano de Barbastro	04	Resto de África	220	Guinea Ecuatorial	Hombres	1
2008	07	Somontano de Barbastro	04	Resto de África	220	Guinea Ecuatorial	Mujeres	2
2008	07	Somontano de Barbastro	04	Resto de África	221	Kenia	Mujeres	5
2008	07	Somontano de Barbastro	04	Resto de África	227	Mali	Hombres	90
2008	07	Somontano de Barbastro	04	Resto de África	227	Mali	Mujeres	8
2008	07	Somontano de Barbastro	04	Resto de África	239	Senegal	Hombres	2
2008	07	Somontano de Barbastro	04	Resto de África	241	Sierra Leona	Hombres	1
2008	07	Somontano de Barbastro	05	América del Norte	301	Canadá	Mujeres	1
2008	07	Somontano de Barbastro	05	América del Norte	302	Estados Unidos de América	Hombres	4
2008	07	Somontano de Barbastro	06	Resto de América	303	México	Hombres	1
2008	07	Somontano de Barbastro	06	Resto de América	303	México	Mujeres	2
2008	07	Somontano de Barbastro	06	Resto de América	315	Cuba	Hombres	4
2008	07	Somontano de Barbastro	06	Resto de América	315	Cuba	Mujeres	3
2008	07	Somontano de Barbastro	06	Resto de América	317	El Salvador	Mujeres	1
2008	07	Somontano de Barbastro	06	Resto de América	319	Guatemala	Hombres	2
2008	07	Somontano de Barbastro	06	Resto de América	319	Guatemala	Mujeres	2
2008	07	Somontano de Barbastro	06	Resto de América	321	Honduras	Hombres	1
2008	07	Somontano de Barbastro	06	Resto de América	323	Nicaragua	Mujeres	1
2008	07	Somontano de Barbastro	06	Resto de América	324	Panamá	Hombres	2
2008	07	Somontano de Barbastro	06	Resto de América	324	Panamá	Mujeres	4
2008	07	Somontano de Barbastro	06	Resto de América	326	República Dominicana	Hombres	16
2008	07	Somontano de Barbastro	06	Resto de América	326	República Dominicana	Mujeres	25
2008	07	Somontano de Barbastro	06	Resto de América	340	Argentina	Hombres	18
2008	07	Somontano de Barbastro	06	Resto de América	340	Argentina	Mujeres	17
2008	07	Somontano de Barbastro	06	Resto de América	341	Bolivia	Hombres	32
2008	07	Somontano de Barbastro	06	Resto de América	341	Bolivia	Mujeres	48
2008	07	Somontano de Barbastro	06	Resto de América	342	Brasil	Hombres	6
2008	07	Somontano de Barbastro	06	Resto de América	342	Brasil	Mujeres	18
2008	07	Somontano de Barbastro	06	Resto de América	343	Colombia	Hombres	23
2008	07	Somontano de Barbastro	06	Resto de América	343	Colombia	Mujeres	27
2008	07	Somontano de Barbastro	06	Resto de América	344	Chile	Hombres	9
2008	07	Somontano de Barbastro	06	Resto de América	344	Chile	Mujeres	8
2008	07	Somontano de Barbastro	06	Resto de América	345	Ecuador	Hombres	75
2008	07	Somontano de Barbastro	06	Resto de América	345	Ecuador	Mujeres	79
2008	07	Somontano de Barbastro	06	Resto de América	348	Perú	Hombres	9
2008	07	Somontano de Barbastro	06	Resto de América	348	Perú	Mujeres	5
2008	07	Somontano de Barbastro	06	Resto de América	350	Uruguay	Hombres	3
2008	07	Somontano de Barbastro	06	Resto de América	350	Uruguay	Mujeres	3
2008	07	Somontano de Barbastro	06	Resto de América	351	Venezuela	Hombres	6
2008	07	Somontano de Barbastro	06	Resto de América	351	Venezuela	Mujeres	8
2008	07	Somontano de Barbastro	07	Asia	407	China	Hombres	23
2008	07	Somontano de Barbastro	07	Asia	407	China	Mujeres	24
2008	07	Somontano de Barbastro	07	Asia	416	Jordania	Hombres	1
2008	07	Somontano de Barbastro	07	Asia	426	Pakistán	Hombres	2
2008	07	Somontano de Barbastro	08	Oceanía	501	Australia	Hombres	2
2008	07	Somontano de Barbastro	08	Oceanía	501	Australia	Mujeres	1
2008	08	Cinca Medio	01	UE-27	102	Austria	Hombres	2
2008	08	Cinca Medio	01	UE-27	103	Bélgica	Hombres	1
2008	08	Cinca Medio	01	UE-27	104	Bulgaria	Hombres	3
2008	08	Cinca Medio	01	UE-27	104	Bulgaria	Mujeres	2
2008	08	Cinca Medio	01	UE-27	107	Dinamarca	Hombres	1
2008	08	Cinca Medio	01	UE-27	110	Francia	Hombres	14
2008	08	Cinca Medio	01	UE-27	110	Francia	Mujeres	20
2008	08	Cinca Medio	01	UE-27	113	Irlanda	Mujeres	1
2008	08	Cinca Medio	01	UE-27	115	Italia	Hombres	15
2008	08	Cinca Medio	01	UE-27	115	Italia	Mujeres	8
2008	08	Cinca Medio	01	UE-27	122	Polonia	Hombres	78
2008	08	Cinca Medio	01	UE-27	122	Polonia	Mujeres	48
2008	08	Cinca Medio	01	UE-27	123	Portugal	Hombres	57
2008	08	Cinca Medio	01	UE-27	123	Portugal	Mujeres	32
2008	08	Cinca Medio	01	UE-27	125	Reino Unido	Hombres	1
2008	08	Cinca Medio	01	UE-27	125	Reino Unido	Mujeres	3
2008	08	Cinca Medio	01	UE-27	126	Alemania	Hombres	6
2008	08	Cinca Medio	01	UE-27	126	Alemania	Mujeres	1
2008	08	Cinca Medio	01	UE-27	128	Rumanía	Hombres	477
2008	08	Cinca Medio	01	UE-27	128	Rumanía	Mujeres	378
2008	08	Cinca Medio	01	UE-27	136	Letonia	Hombres	2
2008	08	Cinca Medio	01	UE-27	136	Letonia	Mujeres	4
2008	08	Cinca Medio	01	UE-27	142	Lituania	Hombres	1
2008	08	Cinca Medio	01	UE-27	143	República Checa	Hombres	2
2008	08	Cinca Medio	01	UE-27	143	República Checa	Mujeres	2
2008	08	Cinca Medio	01	UE-27	144	Eslovaquia	Hombres	5
2008	08	Cinca Medio	01	UE-27	144	Eslovaquia	Mujeres	1
2008	08	Cinca Medio	02	Resto de Europa	135	Ucrania	Hombres	59
2008	08	Cinca Medio	02	Resto de Europa	135	Ucrania	Mujeres	51
2008	08	Cinca Medio	02	Resto de Europa	137	Moldova	Mujeres	1
2008	08	Cinca Medio	02	Resto de Europa	154	Rusia	Hombres	11
2008	08	Cinca Medio	02	Resto de Europa	154	Rusia	Mujeres	14
2008	08	Cinca Medio	02	Resto de Europa	157	Serbia	Hombres	2
2008	08	Cinca Medio	02	Resto de Europa	157	Serbia	Mujeres	5
2008	08	Cinca Medio	03	Magreb	203	Argelia	Hombres	161
2008	08	Cinca Medio	03	Magreb	203	Argelia	Mujeres	84
2008	08	Cinca Medio	03	Magreb	228	Marruecos	Hombres	342
2008	08	Cinca Medio	03	Magreb	228	Marruecos	Mujeres	241
2008	08	Cinca Medio	03	Magreb	248	Túnez	Hombres	3
2008	08	Cinca Medio	03	Magreb	248	Túnez	Mujeres	2
2008	08	Cinca Medio	04	Resto de África	202	Angola	Hombres	1
2008	08	Cinca Medio	04	Resto de África	202	Angola	Mujeres	1
2008	08	Cinca Medio	04	Resto de África	208	Camerún	Hombres	1
2008	08	Cinca Medio	04	Resto de África	211	Costa de Marfil	Hombres	1
2008	08	Cinca Medio	04	Resto de África	216	Gambia	Hombres	99
2008	08	Cinca Medio	04	Resto de África	216	Gambia	Mujeres	31
2008	08	Cinca Medio	04	Resto de África	218	Guinea	Hombres	50
2008	08	Cinca Medio	04	Resto de África	218	Guinea	Mujeres	12
2008	08	Cinca Medio	04	Resto de África	220	Guinea Ecuatorial	Mujeres	5
2008	08	Cinca Medio	04	Resto de África	221	Kenia	Mujeres	3
2008	08	Cinca Medio	04	Resto de África	227	Mali	Hombres	108
2008	08	Cinca Medio	04	Resto de África	227	Mali	Mujeres	15
2008	08	Cinca Medio	04	Resto de África	237	Ruanda	Mujeres	1
2008	08	Cinca Medio	04	Resto de África	239	Senegal	Hombres	10
2008	08	Cinca Medio	04	Resto de África	239	Senegal	Mujeres	3
2008	08	Cinca Medio	05	América del Norte	301	Canadá	Mujeres	1
2008	08	Cinca Medio	06	Resto de América	303	México	Hombres	3
2008	08	Cinca Medio	06	Resto de América	303	México	Mujeres	4
2008	08	Cinca Medio	06	Resto de América	315	Cuba	Hombres	6
2008	08	Cinca Medio	06	Resto de América	315	Cuba	Mujeres	5
2008	08	Cinca Medio	06	Resto de América	321	Honduras	Hombres	2
2008	08	Cinca Medio	06	Resto de América	323	Nicaragua	Mujeres	1
2008	08	Cinca Medio	06	Resto de América	326	República Dominicana	Hombres	7
2008	08	Cinca Medio	06	Resto de América	326	República Dominicana	Mujeres	9
2008	08	Cinca Medio	06	Resto de América	340	Argentina	Hombres	21
2008	08	Cinca Medio	06	Resto de América	340	Argentina	Mujeres	23
2008	08	Cinca Medio	06	Resto de América	341	Bolivia	Hombres	2
2008	08	Cinca Medio	06	Resto de América	341	Bolivia	Mujeres	6
2008	08	Cinca Medio	06	Resto de América	342	Brasil	Hombres	2
2008	08	Cinca Medio	06	Resto de América	342	Brasil	Mujeres	17
2008	08	Cinca Medio	06	Resto de América	343	Colombia	Hombres	26
2008	08	Cinca Medio	06	Resto de América	343	Colombia	Mujeres	33
2008	08	Cinca Medio	06	Resto de América	344	Chile	Hombres	3
2008	08	Cinca Medio	06	Resto de América	344	Chile	Mujeres	2
2008	08	Cinca Medio	06	Resto de América	345	Ecuador	Hombres	20
2008	08	Cinca Medio	06	Resto de América	345	Ecuador	Mujeres	12
2008	08	Cinca Medio	06	Resto de América	347	Paraguay	Mujeres	1
