Año	Residencia provincia código	Residencia provincia nombre	Relación lugar de residencia y nacimiento	Nacimiento CCAA código	Nacimiento CCAA nombre	Edad (grandes grupos)	Sexo	Personas
2010	50	Zaragoza	2- Nacidos en otra CA	16	País Vasco	16 a 64	Mujeres	2923
2010	50	Zaragoza	2- Nacidos en otra CA	16	País Vasco	65 y más	Hombres	443
2010	50	Zaragoza	2- Nacidos en otra CA	16	País Vasco	65 y más	Mujeres	788
2010	50	Zaragoza	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Hombres	75
2010	50	Zaragoza	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Mujeres	81
2010	50	Zaragoza	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Hombres	1614
2010	50	Zaragoza	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Mujeres	2014
2010	50	Zaragoza	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Hombres	812
2010	50	Zaragoza	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Mujeres	1444
2010	50	Zaragoza	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Hombres	9
2010	50	Zaragoza	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Mujeres	6
2010	50	Zaragoza	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Hombres	177
2010	50	Zaragoza	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Mujeres	209
2010	50	Zaragoza	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Hombres	52
2010	50	Zaragoza	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Mujeres	86
2010	50	Zaragoza	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Hombres	19
2010	50	Zaragoza	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Mujeres	10
2010	50	Zaragoza	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Hombres	240
2010	50	Zaragoza	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Mujeres	261
2010	50	Zaragoza	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Hombres	100
2010	50	Zaragoza	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Mujeres	139
2010	50	Zaragoza	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Hombres	7678
2010	50	Zaragoza	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Mujeres	7434
2010	50	Zaragoza	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Hombres	63864
2010	50	Zaragoza	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Mujeres	53832
2010	50	Zaragoza	3- Nacidos en el extranjero	00	No aplicable	65 y más	Hombres	1217
2010	50	Zaragoza	3- Nacidos en el extranjero	00	No aplicable	65 y más	Mujeres	1747
2011	22	Huesca	1- Nacidos en Aragón	02	Aragón	0 a 15	Hombres	13530
2011	22	Huesca	1- Nacidos en Aragón	02	Aragón	0 a 15	Mujeres	12882
2011	22	Huesca	1- Nacidos en Aragón	02	Aragón	16 a 64	Hombres	50104
2011	22	Huesca	1- Nacidos en Aragón	02	Aragón	16 a 64	Mujeres	45549
2011	22	Huesca	1- Nacidos en Aragón	02	Aragón	65 y más	Hombres	18297
2011	22	Huesca	1- Nacidos en Aragón	02	Aragón	65 y más	Mujeres	22331
2011	22	Huesca	2- Nacidos en otra CA	01	Andalucía	0 a 15	Hombres	64
2011	22	Huesca	2- Nacidos en otra CA	01	Andalucía	0 a 15	Mujeres	61
2011	22	Huesca	2- Nacidos en otra CA	01	Andalucía	16 a 64	Hombres	1860
2011	22	Huesca	2- Nacidos en otra CA	01	Andalucía	16 a 64	Mujeres	1613
2011	22	Huesca	2- Nacidos en otra CA	01	Andalucía	65 y más	Hombres	854
2011	22	Huesca	2- Nacidos en otra CA	01	Andalucía	65 y más	Mujeres	1082
2011	22	Huesca	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Hombres	15
2011	22	Huesca	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Mujeres	12
2011	22	Huesca	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Hombres	192
2011	22	Huesca	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Mujeres	175
2011	22	Huesca	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Hombres	26
2011	22	Huesca	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Mujeres	47
2011	22	Huesca	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Hombres	23
2011	22	Huesca	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Mujeres	10
2011	22	Huesca	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Hombres	85
2011	22	Huesca	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Mujeres	72
2011	22	Huesca	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Hombres	6
2011	22	Huesca	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Mujeres	13
2011	22	Huesca	2- Nacidos en otra CA	05	Canarias	0 a 15	Hombres	16
2011	22	Huesca	2- Nacidos en otra CA	05	Canarias	0 a 15	Mujeres	19
2011	22	Huesca	2- Nacidos en otra CA	05	Canarias	16 a 64	Hombres	66
2011	22	Huesca	2- Nacidos en otra CA	05	Canarias	16 a 64	Mujeres	66
2011	22	Huesca	2- Nacidos en otra CA	05	Canarias	65 y más	Hombres	4
2011	22	Huesca	2- Nacidos en otra CA	05	Canarias	65 y más	Mujeres	10
2011	22	Huesca	2- Nacidos en otra CA	06	Cantabria	0 a 15	Hombres	10
2011	22	Huesca	2- Nacidos en otra CA	06	Cantabria	0 a 15	Mujeres	10
2011	22	Huesca	2- Nacidos en otra CA	06	Cantabria	16 a 64	Hombres	118
2011	22	Huesca	2- Nacidos en otra CA	06	Cantabria	16 a 64	Mujeres	81
2011	22	Huesca	2- Nacidos en otra CA	06	Cantabria	65 y más	Hombres	29
2011	22	Huesca	2- Nacidos en otra CA	06	Cantabria	65 y más	Mujeres	41
2011	22	Huesca	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Hombres	27
2011	22	Huesca	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Mujeres	23
2011	22	Huesca	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Hombres	919
2011	22	Huesca	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Mujeres	807
2011	22	Huesca	2- Nacidos en otra CA	07	Castilla y León	65 y más	Hombres	426
2011	22	Huesca	2- Nacidos en otra CA	07	Castilla y León	65 y más	Mujeres	486
2011	22	Huesca	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Hombres	11
2011	22	Huesca	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Mujeres	24
2011	22	Huesca	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Hombres	506
2011	22	Huesca	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Mujeres	423
2011	22	Huesca	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Hombres	302
2011	22	Huesca	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Mujeres	376
2011	22	Huesca	2- Nacidos en otra CA	09	Cataluña	0 a 15	Hombres	713
2011	22	Huesca	2- Nacidos en otra CA	09	Cataluña	0 a 15	Mujeres	628
2011	22	Huesca	2- Nacidos en otra CA	09	Cataluña	16 a 64	Hombres	6236
2011	22	Huesca	2- Nacidos en otra CA	09	Cataluña	16 a 64	Mujeres	6233
2011	22	Huesca	2- Nacidos en otra CA	09	Cataluña	65 y más	Hombres	820
2011	22	Huesca	2- Nacidos en otra CA	09	Cataluña	65 y más	Mujeres	1090
2011	22	Huesca	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Hombres	71
2011	22	Huesca	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Mujeres	69
2011	22	Huesca	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Hombres	474
2011	22	Huesca	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Mujeres	390
2011	22	Huesca	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Hombres	113
2011	22	Huesca	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Mujeres	159
2011	22	Huesca	2- Nacidos en otra CA	11	Extremadura	0 a 15	Hombres	15
2011	22	Huesca	2- Nacidos en otra CA	11	Extremadura	0 a 15	Mujeres	10
2011	22	Huesca	2- Nacidos en otra CA	11	Extremadura	16 a 64	Hombres	537
2011	22	Huesca	2- Nacidos en otra CA	11	Extremadura	16 a 64	Mujeres	472
2011	22	Huesca	2- Nacidos en otra CA	11	Extremadura	65 y más	Hombres	222
2011	22	Huesca	2- Nacidos en otra CA	11	Extremadura	65 y más	Mujeres	245
2011	22	Huesca	2- Nacidos en otra CA	12	Galicia	0 a 15	Hombres	25
2011	22	Huesca	2- Nacidos en otra CA	12	Galicia	0 a 15	Mujeres	17
2011	22	Huesca	2- Nacidos en otra CA	12	Galicia	16 a 64	Hombres	417
2011	22	Huesca	2- Nacidos en otra CA	12	Galicia	16 a 64	Mujeres	306
2011	22	Huesca	2- Nacidos en otra CA	12	Galicia	65 y más	Hombres	92
2011	22	Huesca	2- Nacidos en otra CA	12	Galicia	65 y más	Mujeres	105
2011	22	Huesca	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Hombres	94
2011	22	Huesca	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Mujeres	98
2011	22	Huesca	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Hombres	997
2011	22	Huesca	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Mujeres	752
2011	22	Huesca	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Hombres	93
2011	22	Huesca	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Mujeres	139
2011	22	Huesca	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Hombres	8
2011	22	Huesca	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Mujeres	12
2011	22	Huesca	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Hombres	94
2011	22	Huesca	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Mujeres	94
2011	22	Huesca	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Hombres	63
2011	22	Huesca	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Mujeres	65
2011	22	Huesca	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Hombres	29
2011	22	Huesca	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Mujeres	42
2011	22	Huesca	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Hombres	375
2011	22	Huesca	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Mujeres	367
2011	22	Huesca	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Hombres	83
2011	22	Huesca	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Mujeres	176
2011	22	Huesca	2- Nacidos en otra CA	16	País Vasco	0 a 15	Hombres	36
2011	22	Huesca	2- Nacidos en otra CA	16	País Vasco	0 a 15	Mujeres	45
2011	22	Huesca	2- Nacidos en otra CA	16	País Vasco	16 a 64	Hombres	587
2011	22	Huesca	2- Nacidos en otra CA	16	País Vasco	16 a 64	Mujeres	563
2011	22	Huesca	2- Nacidos en otra CA	16	País Vasco	65 y más	Hombres	66
2011	22	Huesca	2- Nacidos en otra CA	16	País Vasco	65 y más	Mujeres	81
2011	22	Huesca	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Hombres	10
2011	22	Huesca	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Mujeres	11
2011	22	Huesca	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Hombres	122
2011	22	Huesca	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Mujeres	127
2011	22	Huesca	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Hombres	51
2011	22	Huesca	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Mujeres	79
2011	22	Huesca	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Hombres	2
2011	22	Huesca	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Mujeres	4
2011	22	Huesca	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Hombres	29
2011	22	Huesca	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Mujeres	16
2011	22	Huesca	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Hombres	10
2011	22	Huesca	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Mujeres	10
2011	22	Huesca	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Hombres	3
2011	22	Huesca	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Mujeres	5
2011	22	Huesca	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Hombres	27
2011	22	Huesca	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Mujeres	24
2011	22	Huesca	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Hombres	14
2011	22	Huesca	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Mujeres	12
2011	22	Huesca	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Hombres	1795
2011	22	Huesca	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Mujeres	1673
2011	22	Huesca	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Hombres	14070
2011	22	Huesca	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Mujeres	11371
2011	22	Huesca	3- Nacidos en el extranjero	00	No aplicable	65 y más	Hombres	341
2011	22	Huesca	3- Nacidos en el extranjero	00	No aplicable	65 y más	Mujeres	434
2011	44	Teruel	1- Nacidos en Aragón	02	Aragón	0 a 15	Hombres	8199
2011	44	Teruel	1- Nacidos en Aragón	02	Aragón	0 a 15	Mujeres	7775
2011	44	Teruel	1- Nacidos en Aragón	02	Aragón	16 a 64	Hombres	33308
2011	44	Teruel	1- Nacidos en Aragón	02	Aragón	16 a 64	Mujeres	29694
2011	44	Teruel	1- Nacidos en Aragón	02	Aragón	65 y más	Hombres	13519
2011	44	Teruel	1- Nacidos en Aragón	02	Aragón	65 y más	Mujeres	16138
2011	44	Teruel	2- Nacidos en otra CA	01	Andalucía	0 a 15	Hombres	40
2011	44	Teruel	2- Nacidos en otra CA	01	Andalucía	0 a 15	Mujeres	21
2011	44	Teruel	2- Nacidos en otra CA	01	Andalucía	16 a 64	Hombres	989
2011	44	Teruel	2- Nacidos en otra CA	01	Andalucía	16 a 64	Mujeres	832
2011	44	Teruel	2- Nacidos en otra CA	01	Andalucía	65 y más	Hombres	443
2011	44	Teruel	2- Nacidos en otra CA	01	Andalucía	65 y más	Mujeres	538
2011	44	Teruel	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Hombres	7
2011	44	Teruel	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Mujeres	6
2011	44	Teruel	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Hombres	89
2011	44	Teruel	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Mujeres	62
2011	44	Teruel	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Hombres	15
2011	44	Teruel	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Mujeres	20
2011	44	Teruel	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Hombres	9
2011	44	Teruel	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Mujeres	9
2011	44	Teruel	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Hombres	33
2011	44	Teruel	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Mujeres	32
2011	44	Teruel	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Hombres	3
2011	44	Teruel	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Mujeres	2
2011	44	Teruel	2- Nacidos en otra CA	05	Canarias	0 a 15	Hombres	7
2011	44	Teruel	2- Nacidos en otra CA	05	Canarias	0 a 15	Mujeres	5
2011	44	Teruel	2- Nacidos en otra CA	05	Canarias	16 a 64	Hombres	23
2011	44	Teruel	2- Nacidos en otra CA	05	Canarias	16 a 64	Mujeres	20
2011	44	Teruel	2- Nacidos en otra CA	05	Canarias	65 y más	Hombres	4
2011	44	Teruel	2- Nacidos en otra CA	05	Canarias	65 y más	Mujeres	3
2011	44	Teruel	2- Nacidos en otra CA	06	Cantabria	0 a 15	Hombres	1
2011	44	Teruel	2- Nacidos en otra CA	06	Cantabria	0 a 15	Mujeres	1
2011	44	Teruel	2- Nacidos en otra CA	06	Cantabria	16 a 64	Hombres	21
2011	44	Teruel	2- Nacidos en otra CA	06	Cantabria	16 a 64	Mujeres	25
2011	44	Teruel	2- Nacidos en otra CA	06	Cantabria	65 y más	Hombres	11
2011	44	Teruel	2- Nacidos en otra CA	06	Cantabria	65 y más	Mujeres	7
2011	44	Teruel	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Hombres	11
2011	44	Teruel	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Mujeres	10
2011	44	Teruel	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Hombres	381
2011	44	Teruel	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Mujeres	327
2011	44	Teruel	2- Nacidos en otra CA	07	Castilla y León	65 y más	Hombres	148
2011	44	Teruel	2- Nacidos en otra CA	07	Castilla y León	65 y más	Mujeres	166
2011	44	Teruel	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Hombres	27
2011	44	Teruel	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Mujeres	24
2011	44	Teruel	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Hombres	495
2011	44	Teruel	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Mujeres	465
2011	44	Teruel	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Hombres	299
2011	44	Teruel	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Mujeres	379
2011	44	Teruel	2- Nacidos en otra CA	09	Cataluña	0 a 15	Hombres	233
2011	44	Teruel	2- Nacidos en otra CA	09	Cataluña	0 a 15	Mujeres	229
2011	44	Teruel	2- Nacidos en otra CA	09	Cataluña	16 a 64	Hombres	1985
2011	44	Teruel	2- Nacidos en otra CA	09	Cataluña	16 a 64	Mujeres	2015
2011	44	Teruel	2- Nacidos en otra CA	09	Cataluña	65 y más	Hombres	283
2011	44	Teruel	2- Nacidos en otra CA	09	Cataluña	65 y más	Mujeres	346
2011	44	Teruel	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Hombres	196
2011	44	Teruel	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Mujeres	183
2011	44	Teruel	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Hombres	1573
2011	44	Teruel	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Mujeres	1495
2011	44	Teruel	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Hombres	418
2011	44	Teruel	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Mujeres	496
2011	44	Teruel	2- Nacidos en otra CA	11	Extremadura	0 a 15	Hombres	7
2011	44	Teruel	2- Nacidos en otra CA	11	Extremadura	0 a 15	Mujeres	7
2011	44	Teruel	2- Nacidos en otra CA	11	Extremadura	16 a 64	Hombres	185
2011	44	Teruel	2- Nacidos en otra CA	11	Extremadura	16 a 64	Mujeres	115
2011	44	Teruel	2- Nacidos en otra CA	11	Extremadura	65 y más	Hombres	80
2011	44	Teruel	2- Nacidos en otra CA	11	Extremadura	65 y más	Mujeres	70
2011	44	Teruel	2- Nacidos en otra CA	12	Galicia	0 a 15	Hombres	9
2011	44	Teruel	2- Nacidos en otra CA	12	Galicia	0 a 15	Mujeres	10
2011	44	Teruel	2- Nacidos en otra CA	12	Galicia	16 a 64	Hombres	176
2011	44	Teruel	2- Nacidos en otra CA	12	Galicia	16 a 64	Mujeres	110
2011	44	Teruel	2- Nacidos en otra CA	12	Galicia	65 y más	Hombres	44
2011	44	Teruel	2- Nacidos en otra CA	12	Galicia	65 y más	Mujeres	46
2011	44	Teruel	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Hombres	29
2011	44	Teruel	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Mujeres	40
2011	44	Teruel	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Hombres	365
2011	44	Teruel	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Mujeres	354
2011	44	Teruel	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Hombres	49
2011	44	Teruel	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Mujeres	59
2011	44	Teruel	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Hombres	8
2011	44	Teruel	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Mujeres	8
2011	44	Teruel	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Hombres	45
2011	44	Teruel	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Mujeres	47
2011	44	Teruel	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Hombres	39
2011	44	Teruel	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Mujeres	29
2011	44	Teruel	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Hombres	5
2011	44	Teruel	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Mujeres	8
2011	44	Teruel	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Hombres	54
2011	44	Teruel	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Mujeres	56
2011	44	Teruel	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Hombres	13
2011	44	Teruel	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Mujeres	39
2011	44	Teruel	2- Nacidos en otra CA	16	País Vasco	0 a 15	Hombres	3
2011	44	Teruel	2- Nacidos en otra CA	16	País Vasco	0 a 15	Mujeres	4
2011	44	Teruel	2- Nacidos en otra CA	16	País Vasco	16 a 64	Hombres	120
2011	44	Teruel	2- Nacidos en otra CA	16	País Vasco	16 a 64	Mujeres	115
2011	44	Teruel	2- Nacidos en otra CA	16	País Vasco	65 y más	Hombres	10
2011	44	Teruel	2- Nacidos en otra CA	16	País Vasco	65 y más	Mujeres	23
2011	44	Teruel	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Hombres	5
2011	44	Teruel	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Mujeres	3
2011	44	Teruel	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Hombres	43
2011	44	Teruel	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Mujeres	49
2011	44	Teruel	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Hombres	11
2011	44	Teruel	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Mujeres	22
2011	44	Teruel	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Hombres	2
2011	44	Teruel	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Hombres	5
2011	44	Teruel	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Mujeres	2
2011	44	Teruel	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Hombres	4
2011	44	Teruel	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Mujeres	1
2011	44	Teruel	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Mujeres	1
2011	44	Teruel	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Hombres	16
2011	44	Teruel	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Mujeres	9
2011	44	Teruel	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Hombres	4
2011	44	Teruel	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Mujeres	5
2011	44	Teruel	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Hombres	1362
2011	44	Teruel	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Mujeres	1252
2011	44	Teruel	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Hombres	8393
2011	44	Teruel	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Mujeres	6608
2011	44	Teruel	3- Nacidos en el extranjero	00	No aplicable	65 y más	Hombres	152
2011	44	Teruel	3- Nacidos en el extranjero	00	No aplicable	65 y más	Mujeres	182
2011	50	Zaragoza	1- Nacidos en Aragón	02	Aragón	0 a 15	Hombres	64520
2011	50	Zaragoza	1- Nacidos en Aragón	02	Aragón	0 a 15	Mujeres	60296
2011	50	Zaragoza	1- Nacidos en Aragón	02	Aragón	16 a 64	Hombres	219806
2011	50	Zaragoza	1- Nacidos en Aragón	02	Aragón	16 a 64	Mujeres	214271
2011	50	Zaragoza	1- Nacidos en Aragón	02	Aragón	65 y más	Hombres	59993
2011	50	Zaragoza	1- Nacidos en Aragón	02	Aragón	65 y más	Mujeres	80594
2011	50	Zaragoza	2- Nacidos en otra CA	01	Andalucía	0 a 15	Hombres	245
2011	50	Zaragoza	2- Nacidos en otra CA	01	Andalucía	0 a 15	Mujeres	225
2011	50	Zaragoza	2- Nacidos en otra CA	01	Andalucía	16 a 64	Hombres	5889
2011	50	Zaragoza	2- Nacidos en otra CA	01	Andalucía	16 a 64	Mujeres	5663
2011	50	Zaragoza	2- Nacidos en otra CA	01	Andalucía	65 y más	Hombres	2501
2011	50	Zaragoza	2- Nacidos en otra CA	01	Andalucía	65 y más	Mujeres	3229
2011	50	Zaragoza	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Hombres	40
2011	50	Zaragoza	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Mujeres	44
2011	50	Zaragoza	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Hombres	798
2011	50	Zaragoza	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Mujeres	741
2011	50	Zaragoza	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Hombres	186
2011	50	Zaragoza	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Mujeres	271
2011	50	Zaragoza	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Hombres	71
2011	50	Zaragoza	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Mujeres	63
2011	50	Zaragoza	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Hombres	304
2011	50	Zaragoza	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Mujeres	297
