Año	Municipio código	Municipio nombre	Rústico, parcelas	Rústico, subparcelas	Rústico, superficie	Rústico, valor catastral
2012	44019	Alobras	4239	5224	3046,58	736,68
2012	44020	Alpeñés	1373	1782	2823,16	562,29
2012	44021	Allepuz	3093	4284	6702,04	1556,58
2012	44022	Alloza	8680	11224	8078,71	1470,37
2012	44023	Allueva	1174	1406	1873,47	384,74
2012	44024	Anadón	2062	3136	2457,88	307,99
2012	44025	Andorra	13146	16797	13359,6	11725,18
2012	44026	Arcos de las Salinas	7373	8812	11166,76	1389,85
2012	44027	Arens de Lledó	1858	4090	3408,83	850,74
2012	44028	Argente	4055	4570	6236,36	2065,5
2012	44029	Ariño	4691	6128	8185,32	7442,83
2012	44031	Azaila	4281	6248	8088,51	2049,64
2012	44032	Bádenas	1135	1734	3135,96	617,54
2012	44033	Báguena	4131	4965	2511,17	1584,12
2012	44034	Bañón	5587	6088	5386,3	2496,82
2012	44035	Barrachina	2171	3480	2482,57	732,34
2012	44036	Bea	788	1444	2325,22	334,34
2012	44037	Beceite	2369	4845	9606,61	7421,11
2012	44038	Belmonte de San José	2755	3838	3370,88	704,94
2012	44039	Bello	5620	6608	5274,18	2156,86
2012	44040	Berge	3017	4064	4199,7	741,29
2012	44041	Bezas	1352	1752	2614,35	1076,17
2012	44042	Blancas	4601	5497	7347,55	1309,59
2012	44043	Blesa	8825	11514	8090,57	1808,89
2012	44044	Bordón	1640	2344	2981,77	411,32
2012	44045	Bronchales	5009	6027	5957,15	1542,92
2012	44046	Bueña	2281	3752	4037,99	787,67
2012	44047	Burbáguena	3594	4735	3918,47	1422,79
2012	44048	Cabra de Mora	1545	1845	3439,18	695,6
2012	44049	Calaceite	4690	9918	8120,64	2162,17
2012	44050	Calamocha	31651	35804	31380,94	10844,11
2012	44051	Calanda	8856	11997	10791,61	7073,32
2012	44052	Calomarde	3200	4131	2827,54	299,32
2012	44053	Camañas	2973	3586	7839,34	1417,47
2012	44054	Camarena de la Sierra	7626	9107	7958	3316,76
2012	44055	Camarillas	1685	2379	5031,12	2132,83
2012	44056	Caminreal	10182	10891	4401,32	2304,53
2012	44059	Cantavieja	3813	6059	12440,96	2629,51
2012	44060	Cañada de Benatanduz	1552	3153	3572,05	1303
2012	44061	Cañada de Verich (La)	698	888	1113,73	147
2012	44062	Cañada Vellida	1194	1933	2328,6	895,41
2012	44063	Cañizar del Olivar	2333	3438	2182,13	404,41
2012	44064	Cascante del Río	5907	8326	3231,57	572,34
2012	44065	Castejón de Tornos	2571	2827	3066,64	824,57
2012	44066	Castel de Cabra	2890	5153	2925,53	1746,77
2012	44067	Castelnou	2300	2675	3683,69	1970,98
2012	44068	Castelserás	4456	4971	3126,19	1569,78
2012	44070	Castellar (El)	1924	2685	5073,98	1415,28
2012	44071	Castellote	9766	15345	23471,22	8607,72
2012	44074	Cedrillas	2653	3902	7196,53	3421,58
2012	44075	Celadas	4679	7105	10056,09	2490,77
2012	44076	Cella	10927	12187	12405,84	7766,97
2012	44077	Cerollera (La)	1623	2977	3414,46	1264,04
2012	44080	Codoñera (La)	3462	3918	1947	1589,63
2012	44082	Corbalán	3544	3987	8257,37	1268,01
2012	44084	Cortes de Aragón	3072	4477	2445,7	1274,49
2012	44085	Cosa	3613	4620	5530,24	1487,63
2012	44086	Cretas	3401	8003	5261,28	9597,75
2012	44087	Crivillén	5030	8881	4245,09	811,89
2012	44088	Cuba (La)	651	812	646,43	73,39
2012	44089	Cubla	4571	8313	4825,21	594,73
2012	44090	Cucalón	2580	3483	3164,46	1635,23
2012	44092	Cuervo (El)	2902	3693	2068,27	503,36
2012	44093	Cuevas de Almudén	686	897	3679,68	609,61
2012	44094	Cuevas Labradas	1921	2573	4095,04	539,93
2012	44096	Ejulve	5388	9993	11070,21	1695,42
2012	44097	Escorihuela	3124	3858	5720,35	602,21
2012	44099	Escucha	3626	5781	4034,77	3840,58
2012	44100	Estercuel	5475	6716	5617,8	622,97
2012	44101	Ferreruela de Huerva	838	1048	2046,4	1094,24
2012	44102	Fonfría	1417	1648	2064,81	428,54
2012	44103	Formiche Alto	4012	4671	7830,2	3525,64
2012	44105	Fórnoles	2641	5646	3246,76	506,63
2012	44106	Fortanete	2197	8613	16907,46	2845,17
2012	44107	Foz-Calanda	2840	3829	3807,78	960,82
2012	44108	Fresneda (La)	4800	7952	3971,64	893,07
2012	44109	Frías de Albarracín	4850	6978	5205,33	1150,14
2012	44110	Fuenferrada	2341	4079	2482,15	927,62
2012	44111	Fuentes Calientes	1630	1841	2475,44	769,81
2012	44112	Fuentes Claras	6299	6763	3660,47	1940,22
2012	44113	Fuentes de Rubielos	4719	5947	3870,64	385,77
2012	44114	Fuentespalda	1991	3590	3911,89	1005,6
2012	44115	Galve	2430	3814	6253,13	901,21
2012	44116	Gargallo	2526	3849	2977,51	1983,29
2012	44117	Gea de Albarracín	3239	3888	5575,65	1944,21
2012	44118	Ginebrosa (La)	6195	6879	7921,64	7341,17
2012	44119	Griegos	2445	3749	3274,01	2776,23
2012	44120	Guadalaviar	3198	4750	3479,72	2192,17
2012	44121	Gúdar	1821	2176	6085,7	1867,98
2012	44122	Híjar	9406	11586	16352,95	8791,68
2012	44123	Hinojosa de Jarque	1554	2181	3640,44	848,34
2012	44124	Hoz de la Vieja (La)	6036	7632	4313,62	681,84
2012	44125	Huesa del Común	7117	8150	6145,12	2587,84
2012	44126	Iglesuela del Cid (La)	3243	4380	4042,59	906,25
2012	44127	Jabaloyas	5008	6104	6273,52	1198,5
2012	44128	Jarque de la Val	852	1214	2921,14	696,83
2012	44129	Jatiel	628	719	1060,23	451,87
2012	44130	Jorcas	1994	3848	2702,72	943,28
2012	44131	Josa	3511	4450	2821,3	419,97
2012	44132	Lagueruela	2085	2921	2626,73	749,72
2012	44133	Lanzuela	957	1210	1417,74	339,13
2012	44135	Libros	5815	6538	3816,37	680,03
2012	44136	Lidón	1990	2414	4041,46	783,23
2012	44137	Linares de Mora	4628	6573	11595,91	1663,16
2012	44138	Loscos	8352	10854	8395,32	1972,47
2012	44141	Lledó	1077	2357	1580,02	643,51
2012	44142	Maicas	1952	2542	2512,01	251,81
2012	44143	Manzanera	15760	19067	16832,88	2856,82
2012	44144	Martín del Río	4357	6761	5381,42	1674,02
2012	44145	Mas de las Matas	4038	5015	2918,56	5707,27
2012	44146	Mata de los Olmos (La)	1930	2692	2351,17	398,3
2012	44147	Mazaleón	6532	7958	8400,71	2697,08
2012	44148	Mezquita de Jarque	686	882	3076,64	859,91
2012	44149	Mirambel	1331	2592	4694,71	663,43
2012	44150	Miravete de la Sierra	1030	1832	3543,11	588,28
2012	44151	Molinos	3638	5705	7952,04	1357,4
2012	44152	Monforte de Moyuela	3656	4719	4752,52	1168,45
2012	44153	Monreal del Campo	7536	7847	8981,99	3792,83
2012	44154	Monroyo	2608	5404	7803,48	2215,65
2012	44155	Montalbán	4695	7000	8177,17	3300,53
2012	44156	Monteagudo del Castillo	2024	2681	4450,16	966,65
2012	44157	Monterde de Albarracín	4260	4899	5197,81	341,34
2012	44158	Mora de Rubielos	8485	12880	16481,09	3838,96
2012	44159	Moscardón	3241	4222	2614,23	682,34
2012	44160	Mosqueruela	5405	7941	26290,72	12857,88
2012	44161	Muniesa	11487	15542	12926,57	3453,44
2012	44163	Noguera de Albarracín	4602	6019	4690,79	1034,38
2012	44164	Nogueras	1267	1816	1861,82	342,11
2012	44165	Nogueruelas	4434	6225	9980,1	4381,99
2012	44167	Obón	6324	8366	6845,15	1281,13
2012	44168	Odón	5007	6553	7407,92	1535,47
2012	44169	Ojos Negros	1737	3430	9108,86	1627,97
2012	44171	Olba	9673	10735	2061,2	1236,33
2012	44172	Oliete	11203	14723	8494,29	2078,64
2012	44173	Olmos (Los)	3886	5768	4450,04	1043,83
2012	44174	Orihuela del Tremedal	1994	2709	7019,78	2578,36
2012	44175	Orrios	2172	2800	4376,31	762,46
2012	44176	Palomar de Arroyos	3408	4676	3376,98	714,71
2012	44177	Pancrudo	4706	7285	10024,38	2231,03
2012	44178	Parras de Castellote (Las)	2118	3541	4216,47	465,61
2012	44179	Peñarroya de Tastavins	2379	3970	8367,69	1204,66
2012	44180	Peracense	3087	3908	2843,25	408,51
2012	44181	Peralejos	1357	1702	3653,85	504,66
2012	44182	Perales del Alfambra	2991	3763	10309,45	2272,54
2012	44183	Pitarque	2177	3796	5500,44	716,54
2012	44184	Plou	2739	4412	1730,28	524,45
2012	44185	Pobo (El)	960	1030	6286,98	1220,04
2012	44187	Portellada (La)	2236	3955	2134,2	511,52
2012	44189	Pozondón	4554	5144	6376,48	1108,58
2012	44190	Pozuel del Campo	2945	3432	2716,06	877,54
2012	44191	Puebla de Híjar (La)	4005	4726	5960,04	3637,5
2012	44192	Puebla de Valverde (La)	13783	18179	28240,47	3397,31
2012	44193	Puertomingalvo	3999	5500	10366,44	1366,01
2012	44194	Ráfales	2195	4206	3579,03	760,83
2012	44195	Rillo	2784	4953	5349,26	823,82
2012	44196	Riodeva	7273	8440	3381,82	396,57
2012	44197	Ródenas	3438	4015	4257,98	970,91
2012	44198	Royuela	5871	7457	3211,94	526,57
2012	44199	Rubiales	1832	2077	2736,92	367,71
2012	44200	Rubielos de la Cérida	2969	3805	6677,4	769,93
2012	44201	Rubielos de Mora	4415	5229	6375,6	1355,16
2012	44203	Salcedillo	1313	1614	1717,45	333,9
2012	44204	Saldón	2043	2169	2812,89	330,31
2012	44205	Samper de Calanda	11282	13762	14273,61	5674,96
2012	44206	San Agustín	7903	10247	5669,53	1237,11
2012	44207	San Martín del Río	2633	3197	1661,71	836,89
2012	44208	Santa Cruz de Nogueras	980	1476	1525,3	287,05
2012	44209	Santa Eulalia	4484	5033	7911,97	7617,5
2012	44210	Sarrión	11081	13137	13927,3	1096,42
2012	44211	Segura de los Baños	3923	4562	5433,48	813,47
2012	44212	Seno	1110	1661	1813,54	234,68
2012	44213	Singra	2078	2601	3694,13	2040,32
2012	44215	Terriente	10628	13468	4760,71	2059,9
2012	44216	Teruel	35243	43103	42804,62	12387,56
2012	44217	Toril y Masegoso	4619	6065	3255,28	791,06
2012	44218	Tormón	2109	2414	2925,18	746,39
2012	44219	Tornos	2655	3119	4973,83	1202,16
2012	44220	Torralba de los Sisones	3108	3456	4505,41	3861,7
2012	44221	Torrecilla de Alcañiz	4340	4957	2719,03	2137,52
2012	44222	Torrecilla del Rebollar	4544	7260	6320,98	3178,89
2012	44223	Torre de Arcas	977	1869	3574,54	544,58
2012	44224	Torre de las Arcas	2451	3963	3697,48	480,82
2012	44225	Torre del Compte	1361	2930	1938,69	796,43
2012	44226	Torrelacárcel	2776	3198	3584,04	1535,28
2012	44227	Torre los Negros	2143	2705	2904,58	825,55
2012	44228	Torremocha de Jiloca	1492	1735	3341,56	7339,54
2012	44229	Torres de Albarracín	2535	3337	2822,46	987,29
2012	44230	Torrevelilla	2761	4027	3351,19	2022,89
2012	44231	Torrijas	4409	5461	5728,3	1837,31
2012	44232	Torrijo del Campo	6831	7436	4426,38	2002,31
2012	44234	Tramacastiel	5453	6595	4700,36	626,07
2012	44235	Tramacastilla	3094	4486	2566,55	497,07
2012	44236	Tronchón	2568	3408	5756,95	1916,71
2012	44237	Urrea de Gaén	4079	4939	4126,38	1987,98
2012	44238	Utrillas	3237	5076	3947,03	599,73
2012	44239	Valacloche	2063	2543	1532,78	190,04
2012	44240	Valbona	4245	4821	4060,56	765,84
2012	44241	Valdealgorfa	4954	5953	4719,63	937,7
2012	44243	Valdecuenca	1018	1471	1910,33	439,07
2012	44244	Valdelinares	2116	2580	5492,38	1265,55
2012	44245	Valdeltormo	1656	2528	1578,92	390,91
2012	44246	Valderrobres	4844	11757	12374,43	3472,35
2012	44247	Valjunquera	3986	5304	4244,88	1439,09
2012	44249	Vallecillo (El)	2419	2638	2113,24	798,67
2012	44250	Veguillas de la Sierra	2026	2533	1377,66	241,96
2012	44251	Villafranca del Campo	3132	3361	6764,14	3899,86
2012	44252	Villahermosa del Campo	1358	1633	1910,13	734,24
2012	44256	Villanueva del Rebollar de la Sierra	1640	3009	1885,04	584,24
2012	44257	Villar del Cobo	3567	5231	5400,53	1066,2
2012	44258	Villar del Salz	2385	2771	3911,13	416,84
2012	44260	Villarluengo	3269	7015	15776,39	2182,06
2012	44261	Villarquemado	3060	3981	5595,28	5309,97
2012	44262	Villarroya de los Pinares	1337	2788	6603,78	921,74
2012	44263	Villastar	7244	7890	3880,3	2278,78
2012	44264	Villel	8166	9035	8517,8	3274,14
2012	44265	Vinaceite	2677	3445	5070,58	2744,05
2012	44266	Visiedo	4027	4532	5590,46	1405,98
2012	44267	Vivel del Río Martín	6834	9440	5164,73	1009,5
2012	44268	Zoma (La)	1178	1717	1449,27	215,12
2012	50001	Abanto	3262	4211	6388,24	1115,5
2012	50002	Acered	2305	3183	3042,38	1320,77
2012	50003	Agón	2039	2181	1870,2	1588,09
2012	50004	Aguarón	3333	4003	3652,01	1977,23
2012	50005	Aguilón	3111	3834	5973,46	1534,2
2012	50006	Ainzón	4806	6066	4060,13	3002,63
2012	50007	Aladrén	2009	2318	2093,51	765,02
2012	50008	Alagón	2596	2799	2227,47	9016,9
2012	50009	Alarba	2003	2596	1885,47	713,95
2012	50010	Alberite de San Juan	1918	2107	1110,64	572,86
2012	50011	Albeta	731	962	228,99	2116,13
2012	50012	Alborge	565	626	517,3	612,45
2012	50013	Alcalá de Ebro	1513	1552	975,07	3192,32
2012	50014	Alcalá de Moncayo	3285	3788	1363,92	734,68
2012	50015	Alconchel de Ariza	1689	2597	3533,43	902,93
2012	50016	Aldehuela de Liestos	3959	5157	3779,48	624,06
2012	50017	Alfajarín	2140	4031	13635,61	6590,74
2012	50018	Alfamén	4322	5828	10174,15	15098,92
2012	50019	Alforque	876	1068	1112,82	739,24
2012	50020	Alhama de Aragón	2829	3433	3133,55	1149,18
2012	50021	Almochuel	2185	2768	3179,61	978,59
2012	50022	Almolda (La)	5421	8697	13093,69	5831,41
2012	50023	Almonacid de la Cuba	6682	7391	5528,81	2260,01
2012	50024	Almonacid de la Sierra	4717	5882	5411,46	14723,19
2012	50025	Almunia de Doña Godina (La)	4931	5813	5227,82	42439,86
2012	50026	Alpartir	3348	3600	3281,13	4983,02
2012	50027	Ambel	6409	7351	6102,41	1470,88
2012	50028	Anento	1435	2687	2178,13	805,73
2012	50029	Aniñón	4664	5811	5239,24	3895,63
2012	50030	Añón de Moncayo	5600	6601	6437,95	1034,67
2012	50031	Aranda de Moncayo	4666	5599	9090,29	2893,66
2012	50032	Arándiga	4682	5744	4920,45	1966,73
2012	50033	Ardisa	820	1741	2718,79	935,36
2012	50034	Ariza	3986	8814	10288,26	3055,75
2012	50035	Artieda	616	748	1320,34	618,93
2012	50036	Asín	859	1719	1865,29	687,05
2012	50037	Atea	2742	3775	3397,61	1079,35
2012	50038	Ateca	5098	6994	8442,43	6222,31
2012	50039	Azuara	8404	10867	16442,15	7719,77
2012	50040	Badules	1346	1727	1972,72	1011,61
2012	50041	Bagüés	898	1388	3071,28	543,35
2012	50042	Balconchán	1166	1571	1929,59	312,11
2012	50043	Bárboles	1683	1862	1551,79	4684,33
2012	50044	Bardallur	2609	2805	2715,76	2468,46
2012	50045	Belchite	11448	15991	27439,53	10777,75
2012	50046	Belmonte de Gracián	3485	3915	4271,34	1504,14
2012	50047	Berdejo	1774	2041	2044,87	237,35
2012	50048	Berrueco	1029	1221	1980,91	305,17
2012	50050	Bijuesca	5117	6168	5684,94	1171,91
2012	50051	Biota	9142	11040	12836,31	11152,28
2012	50052	Bisimbre	1350	1466	1084,07	1003,61
2012	50053	Boquiñeni	4017	4193	1892,71	3897,04
2012	50054	Bordalba	5057	5647	4128,06	1227,23
2012	50055	Borja	11765	14606	10573,32	7293,68
2012	50056	Botorrita	1431	1918	1981,56	1569,79
2012	50057	Brea de Aragón	1694	2031	1302,96	359,65
2012	50058	Bubierca	1421	1681	2912,35	962,63
2012	50059	Bujaraloz	2209	2856	12014,38	7606,88
2012	50060	Bulbuente	4445	5164	2529,29	1144,96
2012	50061	Bureta	3307	3544	1196,26	723,31
2012	50062	Burgo de Ebro (El)	2846	3562	2191,4	5040,32
2012	50063	Buste (El)	1798	2087	761,08	160,77
2012	50064	Cabañas de Ebro	1644	1890	787,82	3221,48
2012	50065	Cabolafuente	1915	4436	3890,92	977,43
2012	50066	Cadrete	1002	1751	913,93	6158,96
2012	50067	Calatayud	10067	14679	15100,32	9621,96
2012	50068	Calatorao	4615	5797	4379,23	18909,96
2012	50069	Calcena	3866	4261	6461,99	255,67
2012	50070	Calmarza	1959	2858	2895,56	567,12
2012	50071	Campillo de Aragón	2752	3504	3634,47	856,48
2012	50072	Carenas	2196	2768	3116,41	634,38
2012	50073	Cariñena	5453	6062	8104,22	9973,5
2012	50074	Caspe	30222	50369	50141,84	40587,59
2012	50075	Castejón de Alarba	1682	2146	1738,6	767,35
2012	50076	Castejón de las Armas	2018	2404	1632,79	617,17
2012	50077	Castejón de Valdejasa	1778	3939	10947,01	3492,03
2012	50078	Castiliscar	3069	4057	4005,83	4507,23
2012	50079	Cervera de la Cañada	3482	4305	2959,29	1538,53
2012	50080	Cerveruela	2263	2310	2335,17	276,47
2012	50081	Cetina	11255	13700	7865,85	4321,88
2012	50082	Cimballa	2083	2440	3229,15	811,42
2012	50083	Cinco Olivas	576	603	209,79	458,68
2012	50084	Clarés de Ribota	2973	3521	1889,11	488,25
2012	50085	Codo	2480	2931	1136,36	848,3
2012	50086	Codos	5792	6453	6247,88	1293
2012	50087	Contamina	2270	2911	1396,35	735,54
2012	50088	Cosuenda	2879	3506	3135,28	2805,11
2012	50089	Cuarte de Huerva	309	489	377,9	970,07
2012	50090	Cubel	2675	4789	5820,71	1421,09
2012	50091	Cuerlas (Las)	2717	3647	3244,45	1032,54
2012	50092	Chiprana	1651	2162	3826,23	6294,15
2012	50093	Chodes	2162	2480	1594,26	1236,05
2012	50094	Daroca	5459	7580	5062,32	18768,93
2012	50095	Ejea de los Caballeros	20303	31853	60424,35	101530,99
2012	50096	Embid de Ariza	4550	5391	4082,69	952,9
2012	50098	Encinacorba	4042	4880	3698,46	871,4
2012	50099	Épila	10639	13263	19123,02	22902,73
2012	50100	Erla	968	1277	1952,78	2745,6
2012	50101	Escatrón	4996	6735	9215,91	3086,34
2012	50102	Fabara	8446	11953	10125,33	5490,31
2012	50104	Farlete	3871	6109	10378,91	2854,09
2012	50105	Fayón	2506	4666	6650,98	2532,47
2012	50106	Fayos (Los)	643	742	347,86	213,29
2012	50107	Figueruelas	2602	2712	1615,23	4328,06
2012	50108	Fombuena	1641	1924	2624,61	207,82
2012	50109	Frago (El)	897	1639	3426,48	590,51
2012	50110	Frasno (El)	5833	6989	4817,46	3580,81
2012	50111	Fréscano	2226	2388	1861,01	2338,09
2012	50113	Fuendejalón	7938	9122	7662,39	3814,66
2012	50114	Fuendetodos	2897	3891	6154,42	2188,92
2012	50115	Fuentes de Ebro	8925	11170	14226,03	10488,84
2012	50116	Fuentes de Jiloca	1737	2075	2740,82	1647,28
2012	50117	Gallocanta	2265	2550	2936,27	655,8
2012	50118	Gallur	3234	3648	4094,93	9720
2012	50119	Gelsa	4069	5213	7150,18	11645,45
2012	50120	Godojos	1695	2413	1655,12	359,83
2012	50121	Gotor	3747	4140	1551,6	729,81
2012	50122	Grisel	2405	2828	1453,06	1394,91
2012	50123	Grisén	887	921	450,33	2056,02
2012	50124	Herrera de los Navarros	6699	8029	10462,18	3278,54
2012	50125	Ibdes	4951	5909	5549,16	3977,48
2012	50126	Illueca	3382	4267	2354,08	3096,18
2012	50128	Isuerre	938	1579	2028,29	487,02
2012	50129	Jaraba	3162	3853	4231,52	1055,32
2012	50130	Jarque de Moncayo	5235	6302	4344,03	1493,67
2012	50131	Jaulín	1942	3118	4609,04	1417,13
2012	50132	Joyosa (La)	369	387	497,57	1958,08
2012	50133	Lagata	3051	3228	2335,47	2085,86
2012	50134	Langa del Castillo	3231	4342	5084,72	3207,92
2012	50135	Layana	615	735	378,05	603,15
2012	50136	Lécera	7567	9301	10886,48	6379,28
2012	50137	Leciñena	7279	11491	17787,1	5801,22
2012	50138	Lechón	991	1508	1742,2	900,68
2012	50139	Letux	5016	5218	2959,51	2962,55
2012	50140	Litago	4327	5224	1548,82	1356,25
2012	50141	Lituénigo	3214	3441	1185,64	767,2
2012	50142	Lobera de Onsella	2521	3234	3177,62	398,94
2012	50143	Longares	3532	3997	4631,19	3164,19
2012	50144	Longás	990	1206	4868,88	547,39
2012	50146	Lucena de Jalón	865	1082	1026,76	4251,01
2012	50147	Luceni	2967	3236	2577,38	5731,25
2012	50148	Luesia	2188	5418	12594,75	2919,19
2012	50149	Luesma	2750	3389	2929,75	353,47
2012	50150	Lumpiaque	3899	4735	2922,71	3055,41
2012	50151	Luna	7924	15220	30677,85	21800,83
2012	50152	Maella	12835	18052	17445,49	18195,88
2012	50153	Magallón	6046	7906	7806,91	4270,53
2012	50154	Mainar	1310	2052	3380,69	1395,79
2012	50155	Malanquilla	2050	2297	3612,12	653,09
2012	50156	Maleján	36	50	2,43	5,97
2012	50157	Malón	2181	2337	562,78	1205,05
2012	50159	Maluenda	4185	5421	4020,61	2721,11
2012	50160	Mallén	4976	5284	3719,95	8066,08
2012	50161	Manchones	2341	3229	2615,19	985,76
2012	50162	Mara	2729	3328	2046,63	2010,36
2012	50163	María de Huerva	3799	5038	10652,6	2631,24
2012	50164	Mediana de Aragón	3928	4940	9123,82	2203,9
2012	50165	Mequinenza	10532	18146	30663,55	9362,39
2012	50166	Mesones de Isuela	2925	4102	4851,38	1294,74
2012	50167	Mezalocha	3003	3726	6067,86	4462,38
2012	50168	Mianos	952	1270	1516,31	908,35
2012	50169	Miedes de Aragón	3466	5516	5564,21	2230,67
2012	50170	Monegrillo	2791	8713	18291,14	7195,31
2012	50171	Moneva	4276	5488	6104,56	1637,98
2012	50172	Monreal de Ariza	5597	8275	6201,95	3224,37
2012	50173	Monterde	2819	3547	5609,18	2853,14
2012	50174	Montón	1954	2366	1722,57	1178,55
2012	50175	Morata de Jalón	6432	7871	4575,7	1829,57
2012	50176	Morata de Jiloca	1796	2711	2309,61	1600,65
2012	50177	Morés	3161	3429	2104,86	918,84
2012	50178	Moros	5491	6807	5341,3	4191,12
2012	50179	Moyuela	6470	7439	4288,94	1473,42
2012	50180	Mozota	1109	1516	856,78	542,13
2012	50181	Muel	3743	5178	7791,34	3361,82
2012	50182	Muela (La)	4903	8536	13926,51	4184,02
2012	50183	Munébrega	4078	5711	4116,75	2971,38
2012	50184	Murero	2048	2669	1813,05	664,12
2012	50185	Murillo de Gállego	1986	3102	5469,71	810,08
2012	50186	Navardún	819	1411	2422,42	1363,47
2012	50187	Nigüella	1483	2282	3064,51	745,64
2012	50188	Nombrevilla	831	1411	1760,83	681,96
2012	50189	Nonaspe	7231	9738	11028,16	3895,02
2012	50190	Novallas	3756	4006	1156,48	2921,02
2012	50191	Novillas	3700	3863	2552,46	9786,23
2012	50192	Nuévalos	1455	1879	4112,48	2760,61
2012	50193	Nuez de Ebro	774	1014	611,44	3066,98
2012	50194	Olvés	2427	2853	2040,81	922,15
2012	50195	Orcajo	2155	2907	2832,63	382,93
2012	50196	Orera	1638	1949	1960,43	499
2012	50197	Orés	1835	3211	5107,7	1075,81
2012	50198	Oseja	1054	1226	1262,2	111,12
2012	50199	Osera de Ebro	1092	1447	2436,31	5785,01
2012	50200	Paniza	4697	5638	4676,88	1695,33
2012	50201	Paracuellos de Jiloca	3451	4411	3149,59	2163,81
2012	50202	Paracuellos de la Ribera	2064	2464	1521,12	1044,55
2012	50203	Pastriz	1121	1252	1625,59	5442,47
2012	50204	Pedrola	7149	7978	10982,11	8793,57
2012	50205	Pedrosas (Las)	1004	1521	1823,18	1185,97
2012	50206	Perdiguera	2609	5425	11023,26	3581,79
2012	50207	Piedratajada	570	1314	2285,28	1783,22
2012	50208	Pina de Ebro	7273	12843	30874,44	24446,79
2012	50209	Pinseque	2488	2643	1520,1	4610,6
2012	50210	Pintanos (Los)	2481	4796	7980,92	1112,61
2012	50211	Plasencia de Jalón	2196	2817	3525,11	2967,94
