Municipio código	Municipio nombre	Tipo local	Actividad del local	Número de locales
44228	Torremocha de Jiloca	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	2
44228	Torremocha de Jiloca	Local comercial	Activo	2
44228	Torremocha de Jiloca	Oficinas(incluye también el resto de servicios)	Activo	9
44229	Torres de Albarracín	No aplicable	Inactivo	1
44229	Torres de Albarracín	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44229	Torres de Albarracín	Local comercial	Activo	7
44229	Torres de Albarracín	Oficinas(incluye también el resto de servicios)	Activo	3
44229	Torres de Albarracín	Local industrial	Activo	1
44230	Torrevelilla	No aplicable	Inactivo	2
44230	Torrevelilla	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44230	Torrevelilla	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	1
44230	Torrevelilla	Local comercial	Activo	2
44230	Torrevelilla	Oficinas(incluye también el resto de servicios)	Activo	4
44231	Torrijas	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44231	Torrijas	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
44231	Torrijas	Oficinas(incluye también el resto de servicios)	Activo	6
44232	Torrijo del Campo	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44232	Torrijo del Campo	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44232	Torrijo del Campo	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
44232	Torrijo del Campo	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	2
44232	Torrijo del Campo	Local comercial	Activo	6
44232	Torrijo del Campo	Oficinas(incluye también el resto de servicios)	Activo	6
44232	Torrijo del Campo	Local industrial	Activo	2
44234	Tramacastiel	No aplicable	Inactivo	2
44234	Tramacastiel	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
44234	Tramacastiel	Oficinas(incluye también el resto de servicios)	Activo	3
44235	Tramacastilla	No aplicable	Inactivo	1
44235	Tramacastilla	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44235	Tramacastilla	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44235	Tramacastilla	Local comercial	Activo	2
44235	Tramacastilla	Oficinas(incluye también el resto de servicios)	Activo	1
44235	Tramacastilla	Local industrial	Activo	1
44236	Tronchón	No aplicable	Inactivo	11
44236	Tronchón	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44236	Tronchón	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
44236	Tronchón	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	1
44236	Tronchón	Local comercial	Activo	1
44236	Tronchón	Oficinas(incluye también el resto de servicios)	Activo	1
44237	Urrea de Gaén	No aplicable	Inactivo	15
44237	Urrea de Gaén	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44237	Urrea de Gaén	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44237	Urrea de Gaén	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	1
44237	Urrea de Gaén	Local comercial	Activo	11
44237	Urrea de Gaén	Oficinas(incluye también el resto de servicios)	Activo	6
44237	Urrea de Gaén	Local industrial	Activo	3
44238	Utrillas	No aplicable	Inactivo	40
44238	Utrillas	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	4
44238	Utrillas	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	6
44238	Utrillas	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	3
44238	Utrillas	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	13
44238	Utrillas	Local comercial	Activo	69
44238	Utrillas	Oficinas(incluye también el resto de servicios)	Activo	51
44238	Utrillas	Local industrial	Activo	10
44238	Utrillas	Local agrario	Activo	1
44239	Valacloche	Oficinas(incluye también el resto de servicios)	Activo	2
44240	Valbona	No aplicable	Inactivo	2
44240	Valbona	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44240	Valbona	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44240	Valbona	Local comercial	Activo	12
44240	Valbona	Oficinas(incluye también el resto de servicios)	Activo	3
44240	Valbona	Local industrial	Activo	2
44241	Valdealgorfa	No aplicable	Inactivo	2
44241	Valdealgorfa	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44241	Valdealgorfa	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44241	Valdealgorfa	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
44241	Valdealgorfa	Local comercial	Activo	10
44241	Valdealgorfa	Oficinas(incluye también el resto de servicios)	Activo	5
44241	Valdealgorfa	Local industrial	Activo	16
44241	Valdealgorfa	Local agrario	Activo	1
44243	Valdecuenca	Oficinas(incluye también el resto de servicios)	Activo	1
44243	Valdecuenca	Local industrial	Activo	1
44244	Valdelinares	No aplicable	Inactivo	2
44244	Valdelinares	Local comercial	Activo	7
44244	Valdelinares	Oficinas(incluye también el resto de servicios)	Activo	18
44245	Valdeltormo	No aplicable	Inactivo	2
44245	Valdeltormo	Local comercial	Activo	4
44245	Valdeltormo	Oficinas(incluye también el resto de servicios)	Activo	3
44245	Valdeltormo	Local industrial	Activo	1
44246	Valderrobres	No aplicable	Inactivo	8
44246	Valderrobres	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	3
44246	Valderrobres	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44246	Valderrobres	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
44246	Valderrobres	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	1
44246	Valderrobres	Local comercial	Activo	69
44246	Valderrobres	Oficinas(incluye también el resto de servicios)	Activo	29
44246	Valderrobres	Local industrial	Activo	7
44246	Valderrobres	Local agrario	Activo	2
44247	Valjunquera	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44247	Valjunquera	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	2
44247	Valjunquera	Local comercial	Activo	4
44247	Valjunquera	Oficinas(incluye también el resto de servicios)	Activo	6
44247	Valjunquera	Local industrial	Activo	2
44247	Valjunquera	Local agrario	Activo	1
44249	Vallecillo (El)	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	3
44249	Vallecillo (El)	Oficinas(incluye también el resto de servicios)	Activo	1
44250	Veguillas de la Sierra	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44250	Veguillas de la Sierra	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	1
44250	Veguillas de la Sierra	Local comercial	Activo	1
44250	Veguillas de la Sierra	Oficinas(incluye también el resto de servicios)	Activo	1
44251	Villafranca del Campo	No aplicable	Inactivo	2
44251	Villafranca del Campo	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	2
44251	Villafranca del Campo	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
44251	Villafranca del Campo	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	2
44251	Villafranca del Campo	Local comercial	Activo	12
44251	Villafranca del Campo	Oficinas(incluye también el resto de servicios)	Activo	3
44252	Villahermosa del Campo	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	1
44252	Villahermosa del Campo	Oficinas(incluye también el resto de servicios)	Activo	3
44256	Villanueva del Rebollar de la Sierra	Oficinas(incluye también el resto de servicios)	Activo	2
44257	Villar del Cobo	No aplicable	Inactivo	7
44257	Villar del Cobo	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	2
44257	Villar del Cobo	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44257	Villar del Cobo	Local comercial	Activo	2
44257	Villar del Cobo	Oficinas(incluye también el resto de servicios)	Activo	2
44258	Villar del Salz	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44258	Villar del Salz	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
44258	Villar del Salz	Oficinas(incluye también el resto de servicios)	Activo	4
44260	Villarluengo	Oficinas(incluye también el resto de servicios)	Activo	7
44260	Villarluengo	Local industrial	Activo	1
44261	Villarquemado	No aplicable	Inactivo	13
44261	Villarquemado	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	2
44261	Villarquemado	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	2
44261	Villarquemado	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	2
44261	Villarquemado	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	4
44261	Villarquemado	Local comercial	Activo	3
44261	Villarquemado	Oficinas(incluye también el resto de servicios)	Activo	18
44261	Villarquemado	Local industrial	Activo	5
44262	Villarroya de los Pinares	No aplicable	Inactivo	3
44262	Villarroya de los Pinares	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	2
44262	Villarroya de los Pinares	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	4
44262	Villarroya de los Pinares	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	2
44262	Villarroya de los Pinares	Local comercial	Activo	6
44262	Villarroya de los Pinares	Oficinas(incluye también el resto de servicios)	Activo	8
44263	Villastar	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44263	Villastar	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
44263	Villastar	Local comercial	Activo	4
44263	Villastar	Oficinas(incluye también el resto de servicios)	Activo	6
44263	Villastar	Local industrial	Activo	2
44264	Villel	No aplicable	Inactivo	4
44264	Villel	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44264	Villel	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44264	Villel	Local comercial	Activo	4
44264	Villel	Oficinas(incluye también el resto de servicios)	Activo	11
44264	Villel	Local industrial	Activo	2
44265	Vinaceite	No aplicable	Inactivo	1
44265	Vinaceite	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44265	Vinaceite	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44265	Vinaceite	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	2
44265	Vinaceite	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	1
44265	Vinaceite	Local comercial	Activo	9
44265	Vinaceite	Oficinas(incluye también el resto de servicios)	Activo	5
44265	Vinaceite	Local industrial	Activo	1
44266	Visiedo	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44266	Visiedo	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	1
44266	Visiedo	Local comercial	Activo	3
44266	Visiedo	Oficinas(incluye también el resto de servicios)	Activo	3
44267	Vivel del Río Martín	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
44267	Vivel del Río Martín	Oficinas(incluye también el resto de servicios)	Activo	3
44268	Zoma (La)	Oficinas(incluye también el resto de servicios)	Activo	3
50001	Abanto	Oficinas(incluye también el resto de servicios)	Activo	2
50002	Acered	No aplicable	Inactivo	1
50002	Acered	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
50002	Acered	Local comercial	Activo	4
50002	Acered	Oficinas(incluye también el resto de servicios)	Activo	11
50002	Acered	Local industrial	Activo	1
50003	Agón	No aplicable	Inactivo	1
50003	Agón	Oficinas(incluye también el resto de servicios)	Activo	1
50004	Aguarón	No aplicable	Inactivo	2
50004	Aguarón	Local comercial	Activo	5
50004	Aguarón	Oficinas(incluye también el resto de servicios)	Activo	6
50005	Aguilón	No aplicable	Inactivo	10
50005	Aguilón	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	2
50005	Aguilón	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	2
50005	Aguilón	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	2
50005	Aguilón	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	1
50005	Aguilón	Local comercial	Activo	1
50005	Aguilón	Oficinas(incluye también el resto de servicios)	Activo	3
50005	Aguilón	Local agrario	Activo	2
50006	Ainzón	No aplicable	Inactivo	29
50006	Ainzón	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
50006	Ainzón	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	5
50006	Ainzón	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
50006	Ainzón	Local comercial	Activo	37
50006	Ainzón	Oficinas(incluye también el resto de servicios)	Activo	25
50006	Ainzón	Local industrial	Activo	6
50007	Aladrén	No aplicable	Inactivo	2
50007	Aladrén	Oficinas(incluye también el resto de servicios)	Activo	2
50008	Alagón	No aplicable	Inactivo	33
50008	Alagón	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	11
50008	Alagón	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	8
50008	Alagón	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	5
50008	Alagón	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	6
50008	Alagón	Local comercial	Activo	125
50008	Alagón	Oficinas(incluye también el resto de servicios)	Activo	50
50008	Alagón	Local industrial	Activo	20
50008	Alagón	Local agrario	Activo	1
50009	Alarba	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
50009	Alarba	Local comercial	Activo	2
50009	Alarba	Oficinas(incluye también el resto de servicios)	Activo	2
