Mes (código)	Mes y año	Comarca código	Comarca nombre	Sexo	Nacionalidad	Afiliaciones en alta
201709	Septiembre 2017	16	Valdejalón	Hombres	Extranjeros comunitarios (UE-28)	1129
201709	Septiembre 2017	16	Valdejalón	Mujeres	Extranjeros comunitarios (UE-28)	989
201709	Septiembre 2017	16	Valdejalón	Hombres	Extranjeros no comunitarios	1122
201709	Septiembre 2017	16	Valdejalón	Mujeres	Extranjeros no comunitarios	245
201709	Septiembre 2017	16	Valdejalón	Hombres	Extranjeros comunitarios (UE-28)	117
201709	Septiembre 2017	16	Valdejalón	Mujeres	Extranjeros comunitarios (UE-28)	65
201709	Septiembre 2017	17	Central	Hombres	Españoles	146533
201709	Septiembre 2017	17	Central	Mujeres	Españoles	141101
201709	Septiembre 2017	17	Central	Hombres	No consta	21
201709	Septiembre 2017	17	Central	Mujeres	No consta	17
201709	Septiembre 2017	17	Central	Hombres	Extranjeros comunitarios (UE-28)	6174
201709	Septiembre 2017	17	Central	Mujeres	Extranjeros comunitarios (UE-28)	8366
201709	Septiembre 2017	17	Central	Hombres	Extranjeros comunitarios (UE-28)	5
201709	Septiembre 2017	17	Central	Mujeres	Extranjeros comunitarios (UE-28)	5
201709	Septiembre 2017	17	Central	Hombres	Extranjeros no comunitarios	9573
201709	Septiembre 2017	17	Central	Mujeres	Extranjeros no comunitarios	9367
201709	Septiembre 2017	17	Central	Hombres	Extranjeros comunitarios (UE-28)	1682
201709	Septiembre 2017	17	Central	Mujeres	Extranjeros comunitarios (UE-28)	1275
201709	Septiembre 2017	18	Ribera Baja del Ebro	Hombres	Españoles	1871
201709	Septiembre 2017	18	Ribera Baja del Ebro	Mujeres	Españoles	1256
201709	Septiembre 2017	18	Ribera Baja del Ebro	Hombres	No consta	2
201709	Septiembre 2017	18	Ribera Baja del Ebro	Hombres	Extranjeros comunitarios (UE-28)	70
201709	Septiembre 2017	18	Ribera Baja del Ebro	Mujeres	Extranjeros comunitarios (UE-28)	28
201709	Septiembre 2017	18	Ribera Baja del Ebro	Hombres	Extranjeros no comunitarios	124
201709	Septiembre 2017	18	Ribera Baja del Ebro	Mujeres	Extranjeros no comunitarios	59
201709	Septiembre 2017	18	Ribera Baja del Ebro	Hombres	Extranjeros comunitarios (UE-28)	12
201709	Septiembre 2017	18	Ribera Baja del Ebro	Mujeres	Extranjeros comunitarios (UE-28)	8
201709	Septiembre 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Españoles	2243
201709	Septiembre 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Españoles	1840
201709	Septiembre 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	No consta	2
201709	Septiembre 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Extranjeros comunitarios (UE-28)	242
201709	Septiembre 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Extranjeros comunitarios (UE-28)	413
201709	Septiembre 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Extranjeros no comunitarios	969
201709	Septiembre 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Extranjeros no comunitarios	185
201709	Septiembre 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Extranjeros comunitarios (UE-28)	71
201709	Septiembre 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Extranjeros comunitarios (UE-28)	71
201709	Septiembre 2017	20	Comunidad de Calatayud	Hombres	Españoles	4953
201709	Septiembre 2017	20	Comunidad de Calatayud	Mujeres	Españoles	3901
201709	Septiembre 2017	20	Comunidad de Calatayud	Hombres	No consta	3
201709	Septiembre 2017	20	Comunidad de Calatayud	Hombres	Extranjeros comunitarios (UE-28)	959
201709	Septiembre 2017	20	Comunidad de Calatayud	Mujeres	Extranjeros comunitarios (UE-28)	865
201709	Septiembre 2017	20	Comunidad de Calatayud	Hombres	Extranjeros no comunitarios	364
201709	Septiembre 2017	20	Comunidad de Calatayud	Mujeres	Extranjeros no comunitarios	160
201709	Septiembre 2017	20	Comunidad de Calatayud	Hombres	Extranjeros comunitarios (UE-28)	20
201709	Septiembre 2017	20	Comunidad de Calatayud	Mujeres	Extranjeros comunitarios (UE-28)	15
201709	Septiembre 2017	21	Campo de Cariñena	Hombres	Españoles	2806
201709	Septiembre 2017	21	Campo de Cariñena	Mujeres	Españoles	1138
201709	Septiembre 2017	21	Campo de Cariñena	Hombres	Extranjeros comunitarios (UE-28)	530
201709	Septiembre 2017	21	Campo de Cariñena	Mujeres	Extranjeros comunitarios (UE-28)	400
201709	Septiembre 2017	21	Campo de Cariñena	Hombres	Extranjeros no comunitarios	322
201709	Septiembre 2017	21	Campo de Cariñena	Mujeres	Extranjeros no comunitarios	73
201709	Septiembre 2017	21	Campo de Cariñena	Hombres	Extranjeros comunitarios (UE-28)	34
201709	Septiembre 2017	21	Campo de Cariñena	Mujeres	Extranjeros comunitarios (UE-28)	21
201709	Septiembre 2017	22	Campo de Belchite	Hombres	Españoles	598
201709	Septiembre 2017	22	Campo de Belchite	Mujeres	Españoles	372
201709	Septiembre 2017	22	Campo de Belchite	Hombres	Extranjeros comunitarios (UE-28)	57
201709	Septiembre 2017	22	Campo de Belchite	Mujeres	Extranjeros comunitarios (UE-28)	37
201709	Septiembre 2017	22	Campo de Belchite	Hombres	Extranjeros no comunitarios	39
201709	Septiembre 2017	22	Campo de Belchite	Mujeres	Extranjeros no comunitarios	29
201709	Septiembre 2017	22	Campo de Belchite	Hombres	Extranjeros comunitarios (UE-28)	3
201709	Septiembre 2017	23	Bajo Martín	Hombres	Españoles	1399
201709	Septiembre 2017	23	Bajo Martín	Mujeres	Españoles	709
201709	Septiembre 2017	23	Bajo Martín	Hombres	Extranjeros comunitarios (UE-28)	221
201709	Septiembre 2017	23	Bajo Martín	Mujeres	Extranjeros comunitarios (UE-28)	39
201709	Septiembre 2017	23	Bajo Martín	Hombres	Extranjeros no comunitarios	229
201709	Septiembre 2017	23	Bajo Martín	Mujeres	Extranjeros no comunitarios	19
201709	Septiembre 2017	23	Bajo Martín	Hombres	Extranjeros comunitarios (UE-28)	68
201709	Septiembre 2017	23	Bajo Martín	Mujeres	Extranjeros comunitarios (UE-28)	5
201709	Septiembre 2017	24	Campo de Daroca	Hombres	Españoles	932
201709	Septiembre 2017	24	Campo de Daroca	Mujeres	Españoles	513
201709	Septiembre 2017	24	Campo de Daroca	Hombres	No consta	1
201709	Septiembre 2017	24	Campo de Daroca	Hombres	Extranjeros comunitarios (UE-28)	177
201709	Septiembre 2017	24	Campo de Daroca	Mujeres	Extranjeros comunitarios (UE-28)	96
201709	Septiembre 2017	24	Campo de Daroca	Hombres	Extranjeros no comunitarios	119
201709	Septiembre 2017	24	Campo de Daroca	Mujeres	Extranjeros no comunitarios	33
201709	Septiembre 2017	24	Campo de Daroca	Hombres	Extranjeros comunitarios (UE-28)	8
201709	Septiembre 2017	24	Campo de Daroca	Mujeres	Extranjeros comunitarios (UE-28)	4
201709	Septiembre 2017	25	Jiloca	Hombres	Españoles	1878
201709	Septiembre 2017	25	Jiloca	Mujeres	Españoles	1293
201709	Septiembre 2017	25	Jiloca	Hombres	No consta	1
201709	Septiembre 2017	25	Jiloca	Hombres	Extranjeros comunitarios (UE-28)	152
201709	Septiembre 2017	25	Jiloca	Mujeres	Extranjeros comunitarios (UE-28)	149
201709	Septiembre 2017	25	Jiloca	Hombres	Extranjeros no comunitarios	173
201709	Septiembre 2017	25	Jiloca	Mujeres	Extranjeros no comunitarios	48
201709	Septiembre 2017	25	Jiloca	Hombres	Extranjeros comunitarios (UE-28)	22
201709	Septiembre 2017	25	Jiloca	Mujeres	Extranjeros comunitarios (UE-28)	16
201709	Septiembre 2017	26	Cuencas Mineras	Hombres	Españoles	1280
201709	Septiembre 2017	26	Cuencas Mineras	Mujeres	Españoles	899
201709	Septiembre 2017	26	Cuencas Mineras	Hombres	Extranjeros comunitarios (UE-28)	32
201709	Septiembre 2017	26	Cuencas Mineras	Mujeres	Extranjeros comunitarios (UE-28)	42
201709	Septiembre 2017	26	Cuencas Mineras	Hombres	Extranjeros no comunitarios	106
201709	Septiembre 2017	26	Cuencas Mineras	Mujeres	Extranjeros no comunitarios	21
201709	Septiembre 2017	26	Cuencas Mineras	Hombres	Extranjeros comunitarios (UE-28)	7
201709	Septiembre 2017	26	Cuencas Mineras	Mujeres	Extranjeros comunitarios (UE-28)	5
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Hombres	Españoles	1470
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Mujeres	Españoles	878
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Hombres	Extranjeros comunitarios (UE-28)	45
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Mujeres	Extranjeros comunitarios (UE-28)	40
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Hombres	Extranjeros no comunitarios	82
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Mujeres	Extranjeros no comunitarios	27
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Hombres	Extranjeros comunitarios (UE-28)	18
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Mujeres	Extranjeros comunitarios (UE-28)	17
201709	Septiembre 2017	28	Bajo Aragón	Hombres	Españoles	4933
201709	Septiembre 2017	28	Bajo Aragón	Mujeres	Españoles	4079
201709	Septiembre 2017	28	Bajo Aragón	Hombres	No consta	1
201709	Septiembre 2017	28	Bajo Aragón	Hombres	Extranjeros comunitarios (UE-28)	520
201709	Septiembre 2017	28	Bajo Aragón	Mujeres	Extranjeros comunitarios (UE-28)	583
201709	Septiembre 2017	28	Bajo Aragón	Hombres	Extranjeros no comunitarios	266
201709	Septiembre 2017	28	Bajo Aragón	Mujeres	Extranjeros no comunitarios	102
201709	Septiembre 2017	28	Bajo Aragón	Hombres	Extranjeros comunitarios (UE-28)	34
201709	Septiembre 2017	28	Bajo Aragón	Mujeres	Extranjeros comunitarios (UE-28)	35
201709	Septiembre 2017	29	Comunidad de Teruel	Hombres	Españoles	11216
201709	Septiembre 2017	29	Comunidad de Teruel	Mujeres	Españoles	10288
201709	Septiembre 2017	29	Comunidad de Teruel	Hombres	No consta	1
201709	Septiembre 2017	29	Comunidad de Teruel	Hombres	Extranjeros comunitarios (UE-28)	617
201709	Septiembre 2017	29	Comunidad de Teruel	Mujeres	Extranjeros comunitarios (UE-28)	530
201709	Septiembre 2017	29	Comunidad de Teruel	Hombres	Extranjeros no comunitarios	659
201709	Septiembre 2017	29	Comunidad de Teruel	Mujeres	Extranjeros no comunitarios	323
201709	Septiembre 2017	29	Comunidad de Teruel	Hombres	Extranjeros comunitarios (UE-28)	82
201709	Septiembre 2017	29	Comunidad de Teruel	Mujeres	Extranjeros comunitarios (UE-28)	50
201709	Septiembre 2017	30	Maestrazgo	Hombres	Españoles	545
201709	Septiembre 2017	30	Maestrazgo	Mujeres	Españoles	346
201709	Septiembre 2017	30	Maestrazgo	Hombres	Extranjeros comunitarios (UE-28)	46
201709	Septiembre 2017	30	Maestrazgo	Mujeres	Extranjeros comunitarios (UE-28)	19
201709	Septiembre 2017	30	Maestrazgo	Hombres	Extranjeros no comunitarios	30
201709	Septiembre 2017	30	Maestrazgo	Mujeres	Extranjeros no comunitarios	8
201709	Septiembre 2017	30	Maestrazgo	Hombres	Extranjeros comunitarios (UE-28)	2
201709	Septiembre 2017	30	Maestrazgo	Mujeres	Extranjeros comunitarios (UE-28)	2
201709	Septiembre 2017	31	Sierra de Albarracín	Hombres	Españoles	604
201709	Septiembre 2017	31	Sierra de Albarracín	Mujeres	Españoles	486
201709	Septiembre 2017	31	Sierra de Albarracín	Hombres	Extranjeros comunitarios (UE-28)	11
201709	Septiembre 2017	31	Sierra de Albarracín	Mujeres	Extranjeros comunitarios (UE-28)	15
201709	Septiembre 2017	31	Sierra de Albarracín	Hombres	Extranjeros no comunitarios	50
201709	Septiembre 2017	31	Sierra de Albarracín	Mujeres	Extranjeros no comunitarios	29
201709	Septiembre 2017	31	Sierra de Albarracín	Hombres	Extranjeros comunitarios (UE-28)	12
201709	Septiembre 2017	31	Sierra de Albarracín	Mujeres	Extranjeros comunitarios (UE-28)	2
201709	Septiembre 2017	32	Gúdar-Javalambre	Hombres	Españoles	1471
201709	Septiembre 2017	32	Gúdar-Javalambre	Mujeres	Españoles	950
201709	Septiembre 2017	32	Gúdar-Javalambre	Hombres	Extranjeros comunitarios (UE-28)	95
201709	Septiembre 2017	32	Gúdar-Javalambre	Mujeres	Extranjeros comunitarios (UE-28)	70
201709	Septiembre 2017	32	Gúdar-Javalambre	Hombres	Extranjeros no comunitarios	149
201709	Septiembre 2017	32	Gúdar-Javalambre	Mujeres	Extranjeros no comunitarios	63
201709	Septiembre 2017	32	Gúdar-Javalambre	Hombres	Extranjeros comunitarios (UE-28)	7
201709	Septiembre 2017	32	Gúdar-Javalambre	Mujeres	Extranjeros comunitarios (UE-28)	6
201709	Septiembre 2017	33	Matarraña / Matarranya	Hombres	Españoles	1552
201709	Septiembre 2017	33	Matarraña / Matarranya	Mujeres	Españoles	1116
201709	Septiembre 2017	33	Matarraña / Matarranya	Hombres	Extranjeros comunitarios (UE-28)	168
201709	Septiembre 2017	33	Matarraña / Matarranya	Mujeres	Extranjeros comunitarios (UE-28)	90
201709	Septiembre 2017	33	Matarraña / Matarranya	Hombres	Extranjeros no comunitarios	196
201709	Septiembre 2017	33	Matarraña / Matarranya	Mujeres	Extranjeros no comunitarios	51
201709	Septiembre 2017	33	Matarraña / Matarranya	Hombres	Extranjeros comunitarios (UE-28)	19
201709	Septiembre 2017	33	Matarraña / Matarranya	Mujeres	Extranjeros comunitarios (UE-28)	27
201706	Junio 2017	01	La Jacetania	Hombres	Españoles	2802
201706	Junio 2017	01	La Jacetania	Mujeres	Españoles	2499
201706	Junio 2017	01	La Jacetania	Hombres	Extranjeros comunitarios (UE-28)	71
201706	Junio 2017	01	La Jacetania	Mujeres	Extranjeros comunitarios (UE-28)	89
201706	Junio 2017	01	La Jacetania	Hombres	Extranjeros no comunitarios	119
201706	Junio 2017	01	La Jacetania	Mujeres	Extranjeros no comunitarios	128
201706	Junio 2017	01	La Jacetania	Hombres	Extranjeros comunitarios (UE-28)	43
201706	Junio 2017	01	La Jacetania	Mujeres	Extranjeros comunitarios (UE-28)	30
201706	Junio 2017	02	Alto Gállego	Hombres	Españoles	2569
201706	Junio 2017	02	Alto Gállego	Mujeres	Españoles	1688
201706	Junio 2017	02	Alto Gállego	Mujeres	No consta	1
201706	Junio 2017	02	Alto Gállego	Hombres	Extranjeros comunitarios (UE-28)	135
201706	Junio 2017	02	Alto Gállego	Mujeres	Extranjeros comunitarios (UE-28)	108
201706	Junio 2017	02	Alto Gállego	Hombres	Extranjeros no comunitarios	117
201706	Junio 2017	02	Alto Gállego	Mujeres	Extranjeros no comunitarios	59
201706	Junio 2017	02	Alto Gállego	Hombres	Extranjeros comunitarios (UE-28)	64
201706	Junio 2017	02	Alto Gállego	Mujeres	Extranjeros comunitarios (UE-28)	41
201706	Junio 2017	03	Sobrarbe	Hombres	Españoles	1425
201706	Junio 2017	03	Sobrarbe	Mujeres	Españoles	1040
201706	Junio 2017	03	Sobrarbe	Hombres	No consta	2
201706	Junio 2017	03	Sobrarbe	Hombres	Extranjeros comunitarios (UE-28)	139
201706	Junio 2017	03	Sobrarbe	Mujeres	Extranjeros comunitarios (UE-28)	143
201706	Junio 2017	03	Sobrarbe	Hombres	Extranjeros no comunitarios	76
201706	Junio 2017	03	Sobrarbe	Mujeres	Extranjeros no comunitarios	85
201706	Junio 2017	03	Sobrarbe	Hombres	Extranjeros comunitarios (UE-28)	30
201706	Junio 2017	03	Sobrarbe	Mujeres	Extranjeros comunitarios (UE-28)	31
201706	Junio 2017	04	La Ribagorza	Hombres	Españoles	2196
201706	Junio 2017	04	La Ribagorza	Mujeres	Españoles	1731
201706	Junio 2017	04	La Ribagorza	Hombres	Extranjeros comunitarios (UE-28)	318
201706	Junio 2017	04	La Ribagorza	Mujeres	Extranjeros comunitarios (UE-28)	274
201706	Junio 2017	04	La Ribagorza	Hombres	Extranjeros no comunitarios	94
201706	Junio 2017	04	La Ribagorza	Mujeres	Extranjeros no comunitarios	103
201706	Junio 2017	04	La Ribagorza	Hombres	Extranjeros comunitarios (UE-28)	40
201706	Junio 2017	04	La Ribagorza	Mujeres	Extranjeros comunitarios (UE-28)	27
201706	Junio 2017	05	Cinco Villas	Hombres	Españoles	6061
201706	Junio 2017	05	Cinco Villas	Mujeres	Españoles	3805
201706	Junio 2017	05	Cinco Villas	Hombres	Extranjeros comunitarios (UE-28)	514
201706	Junio 2017	05	Cinco Villas	Mujeres	Extranjeros comunitarios (UE-28)	287
201706	Junio 2017	05	Cinco Villas	Hombres	Extranjeros no comunitarios	511
201706	Junio 2017	05	Cinco Villas	Mujeres	Extranjeros no comunitarios	118
201706	Junio 2017	05	Cinco Villas	Hombres	Extranjeros comunitarios (UE-28)	33
201706	Junio 2017	05	Cinco Villas	Mujeres	Extranjeros comunitarios (UE-28)	20
201706	Junio 2017	06	Hoya de Huesca / Plana de Uesca	Hombres	Españoles	15386
201706	Junio 2017	06	Hoya de Huesca / Plana de Uesca	Mujeres	Españoles	15105
201706	Junio 2017	06	Hoya de Huesca / Plana de Uesca	Mujeres	No consta	1
201706	Junio 2017	06	Hoya de Huesca / Plana de Uesca	Hombres	Extranjeros comunitarios (UE-28)	452
201706	Junio 2017	06	Hoya de Huesca / Plana de Uesca	Mujeres	Extranjeros comunitarios (UE-28)	529
201706	Junio 2017	06	Hoya de Huesca / Plana de Uesca	Hombres	Extranjeros no comunitarios	703
201706	Junio 2017	06	Hoya de Huesca / Plana de Uesca	Mujeres	Extranjeros no comunitarios	590
201706	Junio 2017	06	Hoya de Huesca / Plana de Uesca	Hombres	Extranjeros comunitarios (UE-28)	134
201706	Junio 2017	06	Hoya de Huesca / Plana de Uesca	Mujeres	Extranjeros comunitarios (UE-28)	131
201706	Junio 2017	07	Somontano de Barbastro	Hombres	Españoles	4682
201706	Junio 2017	07	Somontano de Barbastro	Mujeres	Españoles	4002
201706	Junio 2017	07	Somontano de Barbastro	Mujeres	No consta	2
201706	Junio 2017	07	Somontano de Barbastro	Hombres	Extranjeros comunitarios (UE-28)	213
201706	Junio 2017	07	Somontano de Barbastro	Mujeres	Extranjeros comunitarios (UE-28)	238
201706	Junio 2017	07	Somontano de Barbastro	Hombres	Extranjeros no comunitarios	371
201706	Junio 2017	07	Somontano de Barbastro	Mujeres	Extranjeros no comunitarios	174
201706	Junio 2017	07	Somontano de Barbastro	Hombres	Extranjeros comunitarios (UE-28)	92
201706	Junio 2017	07	Somontano de Barbastro	Mujeres	Extranjeros comunitarios (UE-28)	53
201706	Junio 2017	08	Cinca Medio	Hombres	Españoles	4570
201706	Junio 2017	08	Cinca Medio	Mujeres	Españoles	2841
201706	Junio 2017	08	Cinca Medio	Mujeres	No consta	1
201706	Junio 2017	08	Cinca Medio	Hombres	Extranjeros comunitarios (UE-28)	553
201706	Junio 2017	08	Cinca Medio	Mujeres	Extranjeros comunitarios (UE-28)	320
201706	Junio 2017	08	Cinca Medio	Hombres	Extranjeros no comunitarios	825
201706	Junio 2017	08	Cinca Medio	Mujeres	Extranjeros no comunitarios	141
201706	Junio 2017	08	Cinca Medio	Hombres	Extranjeros comunitarios (UE-28)	59
201706	Junio 2017	08	Cinca Medio	Mujeres	Extranjeros comunitarios (UE-28)	54
201706	Junio 2017	09	La Litera / La Llitera	Hombres	Españoles	4228
201706	Junio 2017	09	La Litera / La Llitera	Mujeres	Españoles	2380
201706	Junio 2017	09	La Litera / La Llitera	Hombres	Extranjeros comunitarios (UE-28)	297
201706	Junio 2017	09	La Litera / La Llitera	Mujeres	Extranjeros comunitarios (UE-28)	235
201706	Junio 2017	09	La Litera / La Llitera	Hombres	Extranjeros no comunitarios	764
201706	Junio 2017	09	La Litera / La Llitera	Mujeres	Extranjeros no comunitarios	106
201706	Junio 2017	09	La Litera / La Llitera	Hombres	Extranjeros comunitarios (UE-28)	32
201706	Junio 2017	09	La Litera / La Llitera	Mujeres	Extranjeros comunitarios (UE-28)	18
201706	Junio 2017	10	Los Monegros	Hombres	Españoles	3629
201706	Junio 2017	10	Los Monegros	Mujeres	Españoles	1807
201706	Junio 2017	10	Los Monegros	Hombres	No consta	2
201706	Junio 2017	10	Los Monegros	Hombres	Extranjeros comunitarios (UE-28)	320
201706	Junio 2017	10	Los Monegros	Mujeres	Extranjeros comunitarios (UE-28)	202
201706	Junio 2017	10	Los Monegros	Hombres	Extranjeros no comunitarios	307
201706	Junio 2017	10	Los Monegros	Mujeres	Extranjeros no comunitarios	79
201706	Junio 2017	10	Los Monegros	Hombres	Extranjeros comunitarios (UE-28)	59
201706	Junio 2017	10	Los Monegros	Mujeres	Extranjeros comunitarios (UE-28)	21
201706	Junio 2017	11	Bajo Cinca / Baix Cinca	Hombres	Españoles	5376
201706	Junio 2017	11	Bajo Cinca / Baix Cinca	Mujeres	Españoles	3749
201706	Junio 2017	11	Bajo Cinca / Baix Cinca	Hombres	No consta	2
201706	Junio 2017	11	Bajo Cinca / Baix Cinca	Mujeres	No consta	4
201706	Junio 2017	11	Bajo Cinca / Baix Cinca	Hombres	Extranjeros comunitarios (UE-28)	2191
201706	Junio 2017	11	Bajo Cinca / Baix Cinca	Mujeres	Extranjeros comunitarios (UE-28)	1983
201706	Junio 2017	11	Bajo Cinca / Baix Cinca	Hombres	Extranjeros no comunitarios	3463
201706	Junio 2017	11	Bajo Cinca / Baix Cinca	Mujeres	Extranjeros no comunitarios	441
201706	Junio 2017	11	Bajo Cinca / Baix Cinca	Hombres	Extranjeros comunitarios (UE-28)	204
201706	Junio 2017	11	Bajo Cinca / Baix Cinca	Mujeres	Extranjeros comunitarios (UE-28)	209
201706	Junio 2017	12	Tarazona y el Moncayo	Hombres	Españoles	2157
201706	Junio 2017	12	Tarazona y el Moncayo	Mujeres	Españoles	1561
201706	Junio 2017	12	Tarazona y el Moncayo	Hombres	No consta	1
201706	Junio 2017	12	Tarazona y el Moncayo	Hombres	Extranjeros comunitarios (UE-28)	103
