Municipio código	Municipio nombre	Estructura hogar	Número hogares
44223	Torre de Arcas	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	1
44223	Torre de Arcas	Dos adultos de 35 años o más, dos de 16 a 34 años y un menor	1
44223	Torre de Arcas	Otro hogar de cuatro adultos, con o sin menores	4
44223	Torre de Arcas	Cinco o más adultos, con o sin menores	3
44224	Torre de las Arcas	Una mujer de 16 a 64 años	2
44224	Torre de las Arcas	Un hombre de 16 a 64 años	1
44224	Torre de las Arcas	Una mujer de 65 o más años	1
44224	Torre de las Arcas	Un hombre de 65 o más años	2
44224	Torre de las Arcas	Dos adultos, uno al menos de 65 años o más, sin menores	10
44224	Torre de las Arcas	Dos adultos y dos menores	2
44224	Torre de las Arcas	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	1
44225	Torre del Compte	Una mujer de 16 a 64 años	1
44225	Torre del Compte	Un hombre de 16 a 64 años	6
44225	Torre del Compte	Una mujer de 65 o más años	14
44225	Torre del Compte	Un hombre de 65 o más años	9
44225	Torre del Compte	Una mujer adulta con uno o más menores	1
44225	Torre del Compte	Dos adultos de 16 a 64 años, sin menores	3
44225	Torre del Compte	Dos adultos, uno al menos de 65 años o más, sin menores	21
44225	Torre del Compte	Dos adultos y un menor	1
44225	Torre del Compte	Dos adultos y dos menores	3
44225	Torre del Compte	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	4
44225	Torre del Compte	Dos adultos de 35 años o más, uno de 16 a 34 años y un menor	1
44225	Torre del Compte	Dos adultos de 35 años o más, uno de 16 a 34 años y dos o más menores	1
44225	Torre del Compte	Otro hogar de tres adultos, con o sin menores	5
44225	Torre del Compte	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	3
44225	Torre del Compte	Otro hogar de cuatro adultos, con o sin menores	2
44225	Torre del Compte	Cinco o más adultos, con o sin menores	3
44226	Torrelacárcel	Un hombre de 16 a 64 años	7
44226	Torrelacárcel	Una mujer de 65 o más años	21
44226	Torrelacárcel	Un hombre de 65 o más años	11
44226	Torrelacárcel	Un hombre adulto con  uno o más menores	1
44226	Torrelacárcel	Dos adultos, uno al menos de 65 años o más, sin menores	41
44226	Torrelacárcel	Dos adultos y un menor	1
44226	Torrelacárcel	Dos adultos y dos menores	3
44226	Torrelacárcel	Dos adultos y tres o más menores	1
44226	Torrelacárcel	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	6
44226	Torrelacárcel	Dos adultos de 35 años o más, uno de 16 a 34 años y un menor	1
44226	Torrelacárcel	Dos adultos de 35 años o más, uno de 16 a 34 años y dos o más menores	1
44226	Torrelacárcel	Otro hogar de tres adultos, con o sin menores	13
44226	Torrelacárcel	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	10
44226	Torrelacárcel	Otro hogar de cuatro adultos, con o sin menores	4
44226	Torrelacárcel	Cinco o más adultos, con o sin menores	2
44227	Torre los Negros	Una mujer de 16 a 64 años	1
44227	Torre los Negros	Un hombre de 16 a 64 años	1
44227	Torre los Negros	Una mujer de 65 o más años	4
44227	Torre los Negros	Un hombre de 65 o más años	2
44227	Torre los Negros	Dos adultos de 16 a 64 años, sin menores	1
44227	Torre los Negros	Dos adultos, uno al menos de 65 años o más, sin menores	11
44227	Torre los Negros	Dos adultos y un menor	1
44227	Torre los Negros	Dos adultos y dos menores	1
44227	Torre los Negros	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	1
44227	Torre los Negros	Otro hogar de tres adultos, con o sin menores	2
44227	Torre los Negros	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	1
44227	Torre los Negros	Otro hogar de cuatro adultos, con o sin menores	3
44227	Torre los Negros	Cinco o más adultos, con o sin menores	5
44228	Torremocha de Jiloca	Una mujer de 16 a 64 años	3
44228	Torremocha de Jiloca	Un hombre de 16 a 64 años	2
44228	Torremocha de Jiloca	Una mujer de 65 o más años	14
44228	Torremocha de Jiloca	Un hombre de 65 o más años	8
44228	Torremocha de Jiloca	Dos adultos de 16 a 64 años, sin menores	1
44228	Torremocha de Jiloca	Dos adultos, uno al menos de 65 años o más, sin menores	19
44228	Torremocha de Jiloca	Dos adultos y dos menores	2
44228	Torremocha de Jiloca	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	4
44228	Torremocha de Jiloca	Dos adultos de 35 años o más, uno de 16 a 34 años y un menor	1
44228	Torremocha de Jiloca	Otro hogar de tres adultos, con o sin menores	5
44228	Torremocha de Jiloca	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	4
44228	Torremocha de Jiloca	Dos adultos de 35 años o más, dos de 16 a 34 años y un menor	1
44228	Torremocha de Jiloca	Otro hogar de cuatro adultos, con o sin menores	3
44228	Torremocha de Jiloca	Cinco o más adultos, con o sin menores	3
44229	Torres de Albarracín	Una mujer de 16 a 64 años	3
44229	Torres de Albarracín	Un hombre de 16 a 64 años	11
44229	Torres de Albarracín	Una mujer de 65 o más años	8
44229	Torres de Albarracín	Un hombre de 65 o más años	3
44229	Torres de Albarracín	Un hombre adulto con  uno o más menores	1
44229	Torres de Albarracín	Dos adultos de 16 a 64 años, sin menores	2
44229	Torres de Albarracín	Dos adultos, uno al menos de 65 años o más, sin menores	12
44229	Torres de Albarracín	Dos adultos y un menor	2
44229	Torres de Albarracín	Dos adultos y dos menores	1
44229	Torres de Albarracín	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	4
44229	Torres de Albarracín	Otro hogar de tres adultos, con o sin menores	10
44229	Torres de Albarracín	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	1
44229	Torres de Albarracín	Dos adultos de 35 años o más, dos de 16 a 34 años y un menor	1
44229	Torres de Albarracín	Otro hogar de cuatro adultos, con o sin menores	2
44229	Torres de Albarracín	Cinco o más adultos, con o sin menores	5
44230	Torrevelilla	Una mujer de 16 a 64 años	5
44230	Torrevelilla	Un hombre de 16 a 64 años	6
44230	Torrevelilla	Una mujer de 65 o más años	16
44230	Torrevelilla	Un hombre de 65 o más años	6
44230	Torrevelilla	Una mujer adulta con uno o más menores	2
44230	Torrevelilla	Dos adultos de 16 a 64 años, sin menores	4
44230	Torrevelilla	Dos adultos, uno al menos de 65 años o más, sin menores	22
44230	Torrevelilla	Dos adultos y un menor	2
44230	Torrevelilla	Dos adultos y dos menores	6
44230	Torrevelilla	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	2
44230	Torrevelilla	Dos adultos de 35 años o más, uno de 16 a 34 años y un menor	2
44230	Torrevelilla	Dos adultos de 35 años o más, uno de 16 a 34 años y dos o más menores	1
44230	Torrevelilla	Otro hogar de tres adultos, con o sin menores	5
44230	Torrevelilla	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	1
44230	Torrevelilla	Dos adultos de 35 años o más, dos de 16 a 34 años y dos o más menores	1
44230	Torrevelilla	Otro hogar de cuatro adultos, con o sin menores	7
44230	Torrevelilla	Cinco o más adultos, con o sin menores	2
44231	Torrijas	Una mujer de 16 a 64 años	2
44231	Torrijas	Un hombre de 16 a 64 años	5
44231	Torrijas	Una mujer de 65 o más años	9
44231	Torrijas	Un hombre de 65 o más años	3
44231	Torrijas	Dos adultos de 16 a 64 años, sin menores	1
44231	Torrijas	Dos adultos, uno al menos de 65 años o más, sin menores	8
44231	Torrijas	Dos adultos y un menor	1
44231	Torrijas	Dos adultos y tres o más menores	1
44231	Torrijas	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	2
44231	Torrijas	Dos adultos de 35 años o más, uno de 16 a 34 años y un menor	1
44231	Torrijas	Otro hogar de tres adultos, con o sin menores	1
44231	Torrijas	Otro hogar de cuatro adultos, con o sin menores	1
44231	Torrijas	Cinco o más adultos, con o sin menores	1
44232	Torrijo del Campo	Una mujer de 16 a 64 años	3
44232	Torrijo del Campo	Un hombre de 16 a 64 años	13
44232	Torrijo del Campo	Una mujer de 65 o más años	32
44232	Torrijo del Campo	Un hombre de 65 o más años	21
44232	Torrijo del Campo	Una mujer adulta con uno o más menores	3
44232	Torrijo del Campo	Dos adultos de 16 a 64 años, sin menores	15
44232	Torrijo del Campo	Dos adultos, uno al menos de 65 años o más, sin menores	62
44232	Torrijo del Campo	Dos adultos y un menor	7
44232	Torrijo del Campo	Dos adultos y dos menores	10
44232	Torrijo del Campo	Dos adultos y tres o más menores	1
44232	Torrijo del Campo	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	17
44232	Torrijo del Campo	Dos adultos de 35 años o más, uno de 16 a 34 años y un menor	7
44232	Torrijo del Campo	Dos adultos de 35 años o más, uno de 16 a 34 años y dos o más menores	1
44232	Torrijo del Campo	Otro hogar de tres adultos, con o sin menores	14
44232	Torrijo del Campo	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	8
44232	Torrijo del Campo	Dos adultos de 35 años o más, dos de 16 a 34 años y un menor	1
44232	Torrijo del Campo	Otro hogar de cuatro adultos, con o sin menores	3
44232	Torrijo del Campo	Cinco o más adultos, con o sin menores	14
44234	Tramacastiel	Una mujer de 16 a 64 años	1
44234	Tramacastiel	Un hombre de 16 a 64 años	3
44234	Tramacastiel	Una mujer de 65 o más años	5
44234	Tramacastiel	Un hombre de 65 o más años	8
44234	Tramacastiel	Un hombre adulto con  uno o más menores	1
44234	Tramacastiel	Dos adultos de 16 a 64 años, sin menores	2
44234	Tramacastiel	Dos adultos, uno al menos de 65 años o más, sin menores	15
44234	Tramacastiel	Dos adultos y dos menores	3
44234	Tramacastiel	Dos adultos y tres o más menores	1
44234	Tramacastiel	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	1
44234	Tramacastiel	Otro hogar de tres adultos, con o sin menores	4
44234	Tramacastiel	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	1
44234	Tramacastiel	Dos adultos de 35 años o más, dos de 16 a 34 años y un menor	2
44234	Tramacastiel	Cinco o más adultos, con o sin menores	2
44235	Tramacastilla	Una mujer de 16 a 64 años	1
44235	Tramacastilla	Un hombre de 16 a 64 años	7
44235	Tramacastilla	Una mujer de 65 o más años	10
44235	Tramacastilla	Un hombre de 65 o más años	5
44235	Tramacastilla	Dos adultos de 16 a 64 años, sin menores	2
44235	Tramacastilla	Dos adultos, uno al menos de 65 años o más, sin menores	14
44235	Tramacastilla	Dos adultos y dos menores	3
44235	Tramacastilla	Dos adultos y tres o más menores	1
44235	Tramacastilla	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	2
44235	Tramacastilla	Otro hogar de tres adultos, con o sin menores	5
44235	Tramacastilla	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	2
44235	Tramacastilla	Otro hogar de cuatro adultos, con o sin menores	2
44235	Tramacastilla	Cinco o más adultos, con o sin menores	4
44236	Tronchón	Una mujer de 16 a 64 años	2
44236	Tronchón	Un hombre de 16 a 64 años	8
44236	Tronchón	Una mujer de 65 o más años	4
44236	Tronchón	Un hombre de 65 o más años	3
44236	Tronchón	Un hombre adulto con  uno o más menores	1
44236	Tronchón	Dos adultos de 16 a 64 años, sin menores	4
44236	Tronchón	Dos adultos, uno al menos de 65 años o más, sin menores	10
44236	Tronchón	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	4
44236	Tronchón	Otro hogar de tres adultos, con o sin menores	4
44236	Tronchón	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	2
44236	Tronchón	Otro hogar de cuatro adultos, con o sin menores	3
44236	Tronchón	Cinco o más adultos, con o sin menores	1
44237	Urrea de Gaén	Una mujer de 16 a 64 años	5
44237	Urrea de Gaén	Un hombre de 16 a 64 años	12
44237	Urrea de Gaén	Una mujer de 65 o más años	35
44237	Urrea de Gaén	Un hombre de 65 o más años	15
44237	Urrea de Gaén	Un hombre adulto con  uno o más menores	1
44237	Urrea de Gaén	Dos adultos de 16 a 64 años, sin menores	11
44237	Urrea de Gaén	Dos adultos, uno al menos de 65 años o más, sin menores	55
44237	Urrea de Gaén	Dos adultos y un menor	7
44237	Urrea de Gaén	Dos adultos y dos menores	11
44237	Urrea de Gaén	Dos adultos y tres o más menores	3
44237	Urrea de Gaén	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	13
44237	Urrea de Gaén	Dos adultos de 35 años o más, uno de 16 a 34 años y un menor	7
44237	Urrea de Gaén	Dos adultos de 35 años o más, uno de 16 a 34 años y dos o más menores	2
44237	Urrea de Gaén	Otro hogar de tres adultos, con o sin menores	11
44237	Urrea de Gaén	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	16
44237	Urrea de Gaén	Dos adultos de 35 años o más, dos de 16 a 34 años y dos o más menores	1
44237	Urrea de Gaén	Otro hogar de cuatro adultos, con o sin menores	7
44237	Urrea de Gaén	Cinco o más adultos, con o sin menores	16
44238	Utrillas	Una mujer de 16 a 64 años	29
44238	Utrillas	Un hombre de 16 a 64 años	76
44238	Utrillas	Una mujer de 65 o más años	74
44238	Utrillas	Un hombre de 65 o más años	24
44238	Utrillas	Una mujer adulta con uno o más menores	12
44238	Utrillas	Un hombre adulto con  uno o más menores	12
44238	Utrillas	Dos adultos de 16 a 64 años, sin menores	115
44238	Utrillas	Dos adultos, uno al menos de 65 años o más, sin menores	156
44238	Utrillas	Dos adultos y un menor	92
44238	Utrillas	Dos adultos y dos menores	94
44238	Utrillas	Dos adultos y tres o más menores	11
44238	Utrillas	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	96
44238	Utrillas	Dos adultos de 35 años o más, uno de 16 a 34 años y un menor	57
44238	Utrillas	Dos adultos de 35 años o más, uno de 16 a 34 años y dos o más menores	11
44238	Utrillas	Otro hogar de tres adultos, con o sin menores	61
44238	Utrillas	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	79
44238	Utrillas	Dos adultos de 35 años o más, dos de 16 a 34 años y un menor	18
44238	Utrillas	Dos adultos de 35 años o más, dos de 16 a 34 años y dos o más menores	2
44238	Utrillas	Otro hogar de cuatro adultos, con o sin menores	23
44238	Utrillas	Cinco o más adultos, con o sin menores	56
44239	Valacloche	Un hombre de 16 a 64 años	1
44239	Valacloche	Una mujer de 65 o más años	3
44239	Valacloche	Un hombre de 65 o más años	3
44239	Valacloche	Dos adultos, uno al menos de 65 años o más, sin menores	3
44239	Valacloche	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	1
44239	Valacloche	Otro hogar de cuatro adultos, con o sin menores	1
44240	Valbona	Una mujer de 16 a 64 años	6
44240	Valbona	Un hombre de 16 a 64 años	12
44240	Valbona	Una mujer de 65 o más años	11
44240	Valbona	Un hombre de 65 o más años	5
44240	Valbona	Una mujer adulta con uno o más menores	1
44240	Valbona	Dos adultos de 16 a 64 años, sin menores	3
44240	Valbona	Dos adultos, uno al menos de 65 años o más, sin menores	16
44240	Valbona	Dos adultos y un menor	4
44240	Valbona	Dos adultos y dos menores	2
44240	Valbona	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	4
44240	Valbona	Dos adultos de 35 años o más, uno de 16 a 34 años y un menor	1
44240	Valbona	Dos adultos de 35 años o más, uno de 16 a 34 años y dos o más menores	1
44240	Valbona	Otro hogar de tres adultos, con o sin menores	6
44240	Valbona	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	6
44240	Valbona	Dos adultos de 35 años o más, dos de 16 a 34 años y un menor	3
44240	Valbona	Otro hogar de cuatro adultos, con o sin menores	5
44240	Valbona	Cinco o más adultos, con o sin menores	1
44241	Valdealgorfa	Una mujer de 16 a 64 años	6
44241	Valdealgorfa	Un hombre de 16 a 64 años	14
44241	Valdealgorfa	Una mujer de 65 o más años	29
44241	Valdealgorfa	Un hombre de 65 o más años	19
44241	Valdealgorfa	Una mujer adulta con uno o más menores	1
44241	Valdealgorfa	Dos adultos de 16 a 64 años, sin menores	14
44241	Valdealgorfa	Dos adultos, uno al menos de 65 años o más, sin menores	74
44241	Valdealgorfa	Dos adultos y un menor	12
44241	Valdealgorfa	Dos adultos y dos menores	19
44241	Valdealgorfa	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	24
44241	Valdealgorfa	Dos adultos de 35 años o más, uno de 16 a 34 años y un menor	10
44241	Valdealgorfa	Dos adultos de 35 años o más, uno de 16 a 34 años y dos o más menores	1
44241	Valdealgorfa	Otro hogar de tres adultos, con o sin menores	23
44241	Valdealgorfa	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	16
44241	Valdealgorfa	Dos adultos de 35 años o más, dos de 16 a 34 años y un menor	6
44241	Valdealgorfa	Otro hogar de cuatro adultos, con o sin menores	9
44241	Valdealgorfa	Cinco o más adultos, con o sin menores	10
