Comarca código	Comarca nombre	Tipo variación	Nacionalidad Continente codigo	Nacionalidad Continente	Sexo	Año	Variaciones
15	Ribera Alta del Ebro	Interna	2	África	Mujeres	2011	16
15	Ribera Alta del Ebro	Interna	3	América	Hombres	2011	25
15	Ribera Alta del Ebro	Interna	3	América	Mujeres	2011	43
15	Ribera Alta del Ebro	Interna	4	Asia	Hombres	2011	4
15	Ribera Alta del Ebro	Interna	4	Asia	Mujeres	2011	3
16	Valdejalón	Externa	1	Europa	Hombres	2011	313
16	Valdejalón	Externa	1	Europa	Mujeres	2011	295
16	Valdejalón	Externa	2	África	Hombres	2011	122
16	Valdejalón	Externa	2	África	Mujeres	2011	44
16	Valdejalón	Externa	3	América	Hombres	2011	24
16	Valdejalón	Externa	3	América	Mujeres	2011	29
16	Valdejalón	Externa	4	Asia	Hombres	2011	8
16	Valdejalón	Externa	4	Asia	Mujeres	2011	4
16	Valdejalón	Interna	1	Europa	Hombres	2011	299
16	Valdejalón	Interna	1	Europa	Mujeres	2011	282
16	Valdejalón	Interna	2	África	Hombres	2011	58
16	Valdejalón	Interna	2	África	Mujeres	2011	24
16	Valdejalón	Interna	3	América	Hombres	2011	25
16	Valdejalón	Interna	3	América	Mujeres	2011	31
16	Valdejalón	Interna	4	Asia	Hombres	2011	5
16	Valdejalón	Interna	4	Asia	Mujeres	2011	1
17	D.C. Zaragoza	Externa	1	Europa	Hombres	2011	4414
17	D.C. Zaragoza	Externa	1	Europa	Mujeres	2011	4615
17	D.C. Zaragoza	Externa	2	África	Hombres	2011	1214
17	D.C. Zaragoza	Externa	2	África	Mujeres	2011	659
17	D.C. Zaragoza	Externa	3	América	Hombres	2011	1122
17	D.C. Zaragoza	Externa	3	América	Mujeres	2011	1780
17	D.C. Zaragoza	Externa	4	Asia	Hombres	2011	711
17	D.C. Zaragoza	Externa	4	Asia	Mujeres	2011	429
17	D.C. Zaragoza	Externa	5	Otros continentes	Hombres	2011	4
17	D.C. Zaragoza	Interna	1	Europa	Hombres	2011	4665
17	D.C. Zaragoza	Interna	1	Europa	Mujeres	2011	4846
17	D.C. Zaragoza	Interna	2	África	Hombres	2011	259
17	D.C. Zaragoza	Interna	2	África	Mujeres	2011	130
17	D.C. Zaragoza	Interna	3	América	Hombres	2011	267
17	D.C. Zaragoza	Interna	3	América	Mujeres	2011	422
17	D.C. Zaragoza	Interna	4	Asia	Hombres	2011	54
17	D.C. Zaragoza	Interna	4	Asia	Mujeres	2011	28
18	Ribera Baja del Ebro	Externa	1	Europa	Hombres	2011	57
18	Ribera Baja del Ebro	Externa	1	Europa	Mujeres	2011	42
18	Ribera Baja del Ebro	Externa	2	África	Hombres	2011	8
18	Ribera Baja del Ebro	Externa	2	África	Mujeres	2011	6
18	Ribera Baja del Ebro	Externa	3	América	Hombres	2011	9
18	Ribera Baja del Ebro	Externa	3	América	Mujeres	2011	15
18	Ribera Baja del Ebro	Externa	4	Asia	Hombres	2011	18
18	Ribera Baja del Ebro	Interna	1	Europa	Hombres	2011	87
18	Ribera Baja del Ebro	Interna	1	Europa	Mujeres	2011	88
18	Ribera Baja del Ebro	Interna	2	África	Hombres	2011	4
18	Ribera Baja del Ebro	Interna	2	África	Mujeres	2011	3
18	Ribera Baja del Ebro	Interna	3	América	Hombres	2011	12
18	Ribera Baja del Ebro	Interna	3	América	Mujeres	2011	12
18	Ribera Baja del Ebro	Interna	4	Asia	Hombres	2011	4
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	1	Europa	Hombres	2011	119
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	1	Europa	Mujeres	2011	122
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	2	África	Hombres	2011	72
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	2	África	Mujeres	2011	31
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	3	América	Hombres	2011	4
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	3	América	Mujeres	2011	7
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	4	Asia	Hombres	2011	129
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	4	Asia	Mujeres	2011	20
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	1	Europa	Hombres	2011	63
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	1	Europa	Mujeres	2011	67
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	2	África	Hombres	2011	27
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	2	África	Mujeres	2011	11
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	3	América	Hombres	2011	1
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	3	América	Mujeres	2011	4
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	4	Asia	Hombres	2011	2
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	4	Asia	Mujeres	2011	1
20	Comunidad de Calatayud	Externa	1	Europa	Hombres	2011	691
20	Comunidad de Calatayud	Externa	1	Europa	Mujeres	2011	442
20	Comunidad de Calatayud	Externa	2	África	Hombres	2011	39
20	Comunidad de Calatayud	Externa	2	África	Mujeres	2011	13
20	Comunidad de Calatayud	Externa	3	América	Hombres	2011	23
20	Comunidad de Calatayud	Externa	3	América	Mujeres	2011	47
20	Comunidad de Calatayud	Externa	4	Asia	Hombres	2011	10
20	Comunidad de Calatayud	Externa	4	Asia	Mujeres	2011	8
20	Comunidad de Calatayud	Interna	1	Europa	Hombres	2011	339
20	Comunidad de Calatayud	Interna	1	Europa	Mujeres	2011	335
20	Comunidad de Calatayud	Interna	2	África	Hombres	2011	41
20	Comunidad de Calatayud	Interna	2	África	Mujeres	2011	12
20	Comunidad de Calatayud	Interna	3	América	Hombres	2011	13
20	Comunidad de Calatayud	Interna	3	América	Mujeres	2011	25
20	Comunidad de Calatayud	Interna	4	Asia	Hombres	2011	4
20	Comunidad de Calatayud	Interna	4	Asia	Mujeres	2011	3
21	Campo de Cariñena	Externa	1	Europa	Hombres	2011	84
21	Campo de Cariñena	Externa	1	Europa	Mujeres	2011	76
21	Campo de Cariñena	Externa	2	África	Hombres	2011	39
21	Campo de Cariñena	Externa	2	África	Mujeres	2011	7
21	Campo de Cariñena	Externa	3	América	Hombres	2011	2
21	Campo de Cariñena	Externa	3	América	Mujeres	2011	5
21	Campo de Cariñena	Interna	1	Europa	Hombres	2011	110
21	Campo de Cariñena	Interna	1	Europa	Mujeres	2011	104
21	Campo de Cariñena	Interna	2	África	Hombres	2011	22
21	Campo de Cariñena	Interna	2	África	Mujeres	2011	10
21	Campo de Cariñena	Interna	3	América	Hombres	2011	4
21	Campo de Cariñena	Interna	3	América	Mujeres	2011	11
22	Campo de Belchite	Externa	1	Europa	Hombres	2011	15
22	Campo de Belchite	Externa	1	Europa	Mujeres	2011	16
22	Campo de Belchite	Externa	2	África	Hombres	2011	1
22	Campo de Belchite	Externa	2	África	Mujeres	2011	2
22	Campo de Belchite	Externa	3	América	Hombres	2011	1
22	Campo de Belchite	Externa	3	América	Mujeres	2011	3
22	Campo de Belchite	Interna	1	Europa	Hombres	2011	83
22	Campo de Belchite	Interna	1	Europa	Mujeres	2011	58
22	Campo de Belchite	Interna	2	África	Hombres	2011	4
22	Campo de Belchite	Interna	2	África	Mujeres	2011	3
22	Campo de Belchite	Interna	3	América	Hombres	2011	2
22	Campo de Belchite	Interna	3	América	Mujeres	2011	2
23	Bajo Martín	Externa	1	Europa	Hombres	2011	61
23	Bajo Martín	Externa	1	Europa	Mujeres	2011	47
23	Bajo Martín	Externa	2	África	Hombres	2011	17
23	Bajo Martín	Externa	2	África	Mujeres	2011	9
23	Bajo Martín	Externa	3	América	Hombres	2011	2
23	Bajo Martín	Externa	3	América	Mujeres	2011	2
23	Bajo Martín	Externa	4	Asia	Hombres	2011	1
23	Bajo Martín	Interna	1	Europa	Hombres	2011	61
23	Bajo Martín	Interna	1	Europa	Mujeres	2011	49
23	Bajo Martín	Interna	2	África	Hombres	2011	28
23	Bajo Martín	Interna	2	África	Mujeres	2011	16
23	Bajo Martín	Interna	3	América	Hombres	2011	2
23	Bajo Martín	Interna	3	América	Mujeres	2011	9
24	Campo de Daroca	Externa	1	Europa	Hombres	2011	64
24	Campo de Daroca	Externa	1	Europa	Mujeres	2011	42
24	Campo de Daroca	Externa	2	África	Hombres	2011	2
24	Campo de Daroca	Externa	2	África	Mujeres	2011	4
24	Campo de Daroca	Externa	3	América	Hombres	2011	6
24	Campo de Daroca	Externa	3	América	Mujeres	2011	6
24	Campo de Daroca	Interna	1	Europa	Hombres	2011	82
24	Campo de Daroca	Interna	1	Europa	Mujeres	2011	55
24	Campo de Daroca	Interna	2	África	Hombres	2011	7
24	Campo de Daroca	Interna	2	África	Mujeres	2011	1
24	Campo de Daroca	Interna	3	América	Hombres	2011	3
24	Campo de Daroca	Interna	3	América	Mujeres	2011	8
24	Campo de Daroca	Interna	4	Asia	Hombres	2011	1
25	Jiloca	Externa	1	Europa	Hombres	2011	97
25	Jiloca	Externa	1	Europa	Mujeres	2011	84
25	Jiloca	Externa	2	África	Hombres	2011	27
25	Jiloca	Externa	2	África	Mujeres	2011	14
25	Jiloca	Externa	3	América	Hombres	2011	7
25	Jiloca	Externa	3	América	Mujeres	2011	16
25	Jiloca	Externa	4	Asia	Hombres	2011	3
25	Jiloca	Externa	4	Asia	Mujeres	2011	4
25	Jiloca	Externa	5	Otros continentes	Mujeres	2011	1
25	Jiloca	Interna	1	Europa	Hombres	2011	128
25	Jiloca	Interna	1	Europa	Mujeres	2011	116
25	Jiloca	Interna	2	África	Hombres	2011	22
25	Jiloca	Interna	2	África	Mujeres	2011	12
25	Jiloca	Interna	3	América	Hombres	2011	12
25	Jiloca	Interna	3	América	Mujeres	2011	12
25	Jiloca	Interna	4	Asia	Hombres	2011	3
25	Jiloca	Interna	4	Asia	Mujeres	2011	3
26	Cuencas Mineras	Externa	1	Europa	Hombres	2011	42
26	Cuencas Mineras	Externa	1	Europa	Mujeres	2011	33
26	Cuencas Mineras	Externa	2	África	Hombres	2011	15
26	Cuencas Mineras	Externa	2	África	Mujeres	2011	9
26	Cuencas Mineras	Externa	3	América	Hombres	2011	1
26	Cuencas Mineras	Externa	3	América	Mujeres	2011	1
26	Cuencas Mineras	Externa	4	Asia	Hombres	2011	11
26	Cuencas Mineras	Externa	4	Asia	Mujeres	2011	3
26	Cuencas Mineras	Interna	1	Europa	Hombres	2011	71
26	Cuencas Mineras	Interna	1	Europa	Mujeres	2011	52
26	Cuencas Mineras	Interna	2	África	Hombres	2011	25
26	Cuencas Mineras	Interna	2	África	Mujeres	2011	21
26	Cuencas Mineras	Interna	3	América	Hombres	2011	1
26	Cuencas Mineras	Interna	3	América	Mujeres	2011	3
26	Cuencas Mineras	Interna	4	Asia	Hombres	2011	9
26	Cuencas Mineras	Interna	4	Asia	Mujeres	2011	1
27	Andorra-Sierra de Arcos	Externa	1	Europa	Hombres	2011	68
27	Andorra-Sierra de Arcos	Externa	1	Europa	Mujeres	2011	54
27	Andorra-Sierra de Arcos	Externa	2	África	Hombres	2011	15
27	Andorra-Sierra de Arcos	Externa	2	África	Mujeres	2011	7
27	Andorra-Sierra de Arcos	Externa	3	América	Hombres	2011	3
27	Andorra-Sierra de Arcos	Externa	3	América	Mujeres	2011	1
27	Andorra-Sierra de Arcos	Externa	4	Asia	Hombres	2011	29
27	Andorra-Sierra de Arcos	Externa	4	Asia	Mujeres	2011	7
27	Andorra-Sierra de Arcos	Interna	1	Europa	Hombres	2011	70
27	Andorra-Sierra de Arcos	Interna	1	Europa	Mujeres	2011	53
27	Andorra-Sierra de Arcos	Interna	2	África	Hombres	2011	13
27	Andorra-Sierra de Arcos	Interna	2	África	Mujeres	2011	5
27	Andorra-Sierra de Arcos	Interna	3	América	Hombres	2011	3
27	Andorra-Sierra de Arcos	Interna	3	América	Mujeres	2011	10
27	Andorra-Sierra de Arcos	Interna	4	Asia	Hombres	2011	1
28	Bajo Aragón	Externa	1	Europa	Hombres	2011	183
28	Bajo Aragón	Externa	1	Europa	Mujeres	2011	216
28	Bajo Aragón	Externa	2	África	Hombres	2011	58
28	Bajo Aragón	Externa	2	África	Mujeres	2011	35
28	Bajo Aragón	Externa	3	América	Hombres	2011	19
28	Bajo Aragón	Externa	3	América	Mujeres	2011	26
28	Bajo Aragón	Externa	4	Asia	Hombres	2011	6
28	Bajo Aragón	Externa	4	Asia	Mujeres	2011	3
28	Bajo Aragón	Interna	1	Europa	Hombres	2011	172
28	Bajo Aragón	Interna	1	Europa	Mujeres	2011	202
28	Bajo Aragón	Interna	2	África	Hombres	2011	60
28	Bajo Aragón	Interna	2	África	Mujeres	2011	25
28	Bajo Aragón	Interna	3	América	Hombres	2011	11
28	Bajo Aragón	Interna	3	América	Mujeres	2011	14
28	Bajo Aragón	Interna	4	Asia	Mujeres	2011	2
29	Comunidad de Teruel	Externa	1	Europa	Hombres	2011	296
29	Comunidad de Teruel	Externa	1	Europa	Mujeres	2011	298
29	Comunidad de Teruel	Externa	2	África	Hombres	2011	52
29	Comunidad de Teruel	Externa	2	África	Mujeres	2011	39
29	Comunidad de Teruel	Externa	3	América	Hombres	2011	68
29	Comunidad de Teruel	Externa	3	América	Mujeres	2011	96
29	Comunidad de Teruel	Externa	4	Asia	Hombres	2011	26
29	Comunidad de Teruel	Externa	4	Asia	Mujeres	2011	11
29	Comunidad de Teruel	Interna	1	Europa	Hombres	2011	356
29	Comunidad de Teruel	Interna	1	Europa	Mujeres	2011	340
29	Comunidad de Teruel	Interna	2	África	Hombres	2011	51
29	Comunidad de Teruel	Interna	2	África	Mujeres	2011	26
29	Comunidad de Teruel	Interna	3	América	Hombres	2011	39
29	Comunidad de Teruel	Interna	3	América	Mujeres	2011	61
29	Comunidad de Teruel	Interna	4	Asia	Hombres	2011	3
29	Comunidad de Teruel	Interna	4	Asia	Mujeres	2011	3
30	Maestrazgo	Externa	1	Europa	Hombres	2011	28
30	Maestrazgo	Externa	1	Europa	Mujeres	2011	27
30	Maestrazgo	Externa	2	África	Hombres	2011	6
30	Maestrazgo	Externa	2	África	Mujeres	2011	6
30	Maestrazgo	Externa	3	América	Hombres	2011	5
30	Maestrazgo	Externa	3	América	Mujeres	2011	5
30	Maestrazgo	Externa	4	Asia	Hombres	2011	4
30	Maestrazgo	Externa	4	Asia	Mujeres	2011	1
30	Maestrazgo	Interna	1	Europa	Hombres	2011	27
30	Maestrazgo	Interna	1	Europa	Mujeres	2011	24
30	Maestrazgo	Interna	2	África	Hombres	2011	4
30	Maestrazgo	Interna	3	América	Hombres	2011	1
30	Maestrazgo	Interna	3	América	Mujeres	2011	1
30	Maestrazgo	Interna	4	Asia	Hombres	2011	1
31	Sierra de Albarracín	Externa	1	Europa	Hombres	2011	62
31	Sierra de Albarracín	Externa	1	Europa	Mujeres	2011	47
31	Sierra de Albarracín	Externa	2	África	Hombres	2011	4
31	Sierra de Albarracín	Externa	2	África	Mujeres	2011	5
31	Sierra de Albarracín	Externa	3	América	Hombres	2011	8
31	Sierra de Albarracín	Externa	3	América	Mujeres	2011	5
31	Sierra de Albarracín	Interna	1	Europa	Hombres	2011	60
31	Sierra de Albarracín	Interna	1	Europa	Mujeres	2011	46
31	Sierra de Albarracín	Interna	2	África	Hombres	2011	6
31	Sierra de Albarracín	Interna	2	África	Mujeres	2011	5
31	Sierra de Albarracín	Interna	3	América	Hombres	2011	3
31	Sierra de Albarracín	Interna	3	América	Mujeres	2011	1
32	Gúdar-Javalambre	Externa	1	Europa	Hombres	2011	140
32	Gúdar-Javalambre	Externa	1	Europa	Mujeres	2011	132
32	Gúdar-Javalambre	Externa	2	África	Hombres	2011	14
32	Gúdar-Javalambre	Externa	2	África	Mujeres	2011	8
32	Gúdar-Javalambre	Externa	3	América	Hombres	2011	9
32	Gúdar-Javalambre	Externa	3	América	Mujeres	2011	22
32	Gúdar-Javalambre	Externa	4	Asia	Mujeres	2011	1
32	Gúdar-Javalambre	Interna	1	Europa	Hombres	2011	47
32	Gúdar-Javalambre	Interna	1	Europa	Mujeres	2011	53
32	Gúdar-Javalambre	Interna	2	África	Hombres	2011	9
32	Gúdar-Javalambre	Interna	2	África	Mujeres	2011	9
32	Gúdar-Javalambre	Interna	3	América	Hombres	2011	6
32	Gúdar-Javalambre	Interna	3	América	Mujeres	2011	6
32	Gúdar-Javalambre	Interna	4	Asia	Hombres	2011	3
33	Matarraña / Matarranya	Externa	1	Europa	Hombres	2011	84
33	Matarraña / Matarranya	Externa	1	Europa	Mujeres	2011	117
33	Matarraña / Matarranya	Externa	2	África	Hombres	2011	17
33	Matarraña / Matarranya	Externa	2	África	Mujeres	2011	6
33	Matarraña / Matarranya	Externa	3	América	Hombres	2011	5
33	Matarraña / Matarranya	Externa	3	América	Mujeres	2011	10
33	Matarraña / Matarranya	Externa	4	Asia	Hombres	2011	3
33	Matarraña / Matarranya	Externa	4	Asia	Mujeres	2011	1
33	Matarraña / Matarranya	Interna	1	Europa	Hombres	2011	52
33	Matarraña / Matarranya	Interna	1	Europa	Mujeres	2011	64
33	Matarraña / Matarranya	Interna	2	África	Hombres	2011	16
33	Matarraña / Matarranya	Interna	2	África	Mujeres	2011	5
33	Matarraña / Matarranya	Interna	3	América	Hombres	2011	3
33	Matarraña / Matarranya	Interna	3	América	Mujeres	2011	4
33	Matarraña / Matarranya	Interna	4	Asia	Hombres	2011	2
01	La Jacetania	Externa	1	Europa	Hombres	2010	234
01	La Jacetania	Externa	1	Europa	Mujeres	2010	176
01	La Jacetania	Externa	2	África	Hombres	2010	6
01	La Jacetania	Externa	2	África	Mujeres	2010	5
01	La Jacetania	Externa	3	América	Hombres	2010	45
01	La Jacetania	Externa	3	América	Mujeres	2010	54
01	La Jacetania	Externa	4	Asia	Hombres	2010	7
01	La Jacetania	Externa	4	Asia	Mujeres	2010	7
01	La Jacetania	Interna	1	Europa	Hombres	2010	188
01	La Jacetania	Interna	1	Europa	Mujeres	2010	208
01	La Jacetania	Interna	2	África	Hombres	2010	4
01	La Jacetania	Interna	2	África	Mujeres	2010	4
01	La Jacetania	Interna	3	América	Hombres	2010	5
01	La Jacetania	Interna	3	América	Mujeres	2010	18
01	La Jacetania	Interna	4	Asia	Hombres	2010	1
02	Alto Gállego	Externa	1	Europa	Hombres	2010	147
02	Alto Gállego	Externa	1	Europa	Mujeres	2010	140
02	Alto Gállego	Externa	2	África	Hombres	2010	11
02	Alto Gállego	Externa	2	África	Mujeres	2010	18
02	Alto Gállego	Externa	3	América	Hombres	2010	18
02	Alto Gállego	Externa	3	América	Mujeres	2010	29
02	Alto Gállego	Externa	4	Asia	Hombres	2010	1
02	Alto Gállego	Interna	1	Europa	Hombres	2010	109
02	Alto Gállego	Interna	1	Europa	Mujeres	2010	107
02	Alto Gállego	Interna	2	África	Hombres	2010	12
02	Alto Gállego	Interna	2	África	Mujeres	2010	12
02	Alto Gállego	Interna	3	América	Hombres	2010	12
02	Alto Gállego	Interna	3	América	Mujeres	2010	15
02	Alto Gállego	Interna	4	Asia	Hombres	2010	1
02	Alto Gállego	Interna	4	Asia	Mujeres	2010	2
03	Sobrarbe	Externa	1	Europa	Hombres	2010	86
03	Sobrarbe	Externa	1	Europa	Mujeres	2010	92
03	Sobrarbe	Externa	2	África	Hombres	2010	2
03	Sobrarbe	Externa	2	África	Mujeres	2010	3
03	Sobrarbe	Externa	3	América	Hombres	2010	9
03	Sobrarbe	Externa	3	América	Mujeres	2010	17
03	Sobrarbe	Externa	5	Otros continentes	Mujeres	2010	1
03	Sobrarbe	Interna	1	Europa	Hombres	2010	81
03	Sobrarbe	Interna	1	Europa	Mujeres	2010	100
03	Sobrarbe	Interna	2	África	Hombres	2010	2
03	Sobrarbe	Interna	2	África	Mujeres	2010	1
03	Sobrarbe	Interna	3	América	Hombres	2010	9
03	Sobrarbe	Interna	3	América	Mujeres	2010	11
04	La Ribagorza	Externa	1	Europa	Hombres	2010	200
04	La Ribagorza	Externa	1	Europa	Mujeres	2010	188
04	La Ribagorza	Externa	2	África	Hombres	2010	2
04	La Ribagorza	Externa	2	África	Mujeres	2010	5
04	La Ribagorza	Externa	3	América	Hombres	2010	26
04	La Ribagorza	Externa	3	América	Mujeres	2010	28
04	La Ribagorza	Externa	4	Asia	Hombres	2010	1
04	La Ribagorza	Externa	4	Asia	Mujeres	2010	1
04	La Ribagorza	Externa	5	Otros continentes	Hombres	2010	2
04	La Ribagorza	Interna	1	Europa	Hombres	2010	97
04	La Ribagorza	Interna	1	Europa	Mujeres	2010	131
04	La Ribagorza	Interna	2	África	Hombres	2010	2
04	La Ribagorza	Interna	2	África	Mujeres	2010	4
04	La Ribagorza	Interna	3	América	Hombres	2010	17
04	La Ribagorza	Interna	3	América	Mujeres	2010	15
05	Cinco Villas	Externa	1	Europa	Hombres	2010	131
05	Cinco Villas	Externa	1	Europa	Mujeres	2010	119
05	Cinco Villas	Externa	2	África	Hombres	2010	65
05	Cinco Villas	Externa	2	África	Mujeres	2010	20
05	Cinco Villas	Externa	3	América	Hombres	2010	16
05	Cinco Villas	Externa	3	América	Mujeres	2010	17
05	Cinco Villas	Externa	4	Asia	Hombres	2010	10
05	Cinco Villas	Externa	4	Asia	Mujeres	2010	10
05	Cinco Villas	Interna	1	Europa	Hombres	2010	222
05	Cinco Villas	Interna	1	Europa	Mujeres	2010	242
05	Cinco Villas	Interna	2	África	Hombres	2010	11
05	Cinco Villas	Interna	2	África	Mujeres	2010	5
05	Cinco Villas	Interna	3	América	Hombres	2010	12
05	Cinco Villas	Interna	3	América	Mujeres	2010	14
05	Cinco Villas	Interna	4	Asia	Hombres	2010	2
05	Cinco Villas	Interna	4	Asia	Mujeres	2010	1
06	Hoya de Huesca / Plana de Uesca	Externa	1	Europa	Hombres	2010	423
06	Hoya de Huesca / Plana de Uesca	Externa	1	Europa	Mujeres	2010	434
06	Hoya de Huesca / Plana de Uesca	Externa	2	África	Hombres	2010	139
06	Hoya de Huesca / Plana de Uesca	Externa	2	África	Mujeres	2010	63
06	Hoya de Huesca / Plana de Uesca	Externa	3	América	Hombres	2010	84
06	Hoya de Huesca / Plana de Uesca	Externa	3	América	Mujeres	2010	134
06	Hoya de Huesca / Plana de Uesca	Externa	4	Asia	Hombres	2010	42
06	Hoya de Huesca / Plana de Uesca	Externa	4	Asia	Mujeres	2010	12
06	Hoya de Huesca / Plana de Uesca	Interna	1	Europa	Hombres	2010	671
06	Hoya de Huesca / Plana de Uesca	Interna	1	Europa	Mujeres	2010	715
06	Hoya de Huesca / Plana de Uesca	Interna	2	África	Hombres	2010	70
06	Hoya de Huesca / Plana de Uesca	Interna	2	África	Mujeres	2010	26
06	Hoya de Huesca / Plana de Uesca	Interna	3	América	Hombres	2010	38
06	Hoya de Huesca / Plana de Uesca	Interna	3	América	Mujeres	2010	77
06	Hoya de Huesca / Plana de Uesca	Interna	4	Asia	Hombres	2010	3
06	Hoya de Huesca / Plana de Uesca	Interna	4	Asia	Mujeres	2010	5
07	Somontano de Barbastro	Externa	1	Europa	Hombres	2010	151
07	Somontano de Barbastro	Externa	1	Europa	Mujeres	2010	172
07	Somontano de Barbastro	Externa	2	África	Hombres	2010	49
07	Somontano de Barbastro	Externa	2	África	Mujeres	2010	16
07	Somontano de Barbastro	Externa	3	América	Hombres	2010	30
07	Somontano de Barbastro	Externa	3	América	Mujeres	2010	37
07	Somontano de Barbastro	Externa	4	Asia	Hombres	2010	9
07	Somontano de Barbastro	Externa	4	Asia	Mujeres	2010	5
07	Somontano de Barbastro	Interna	1	Europa	Hombres	2010	154
07	Somontano de Barbastro	Interna	1	Europa	Mujeres	2010	202
07	Somontano de Barbastro	Interna	2	África	Hombres	2010	11
07	Somontano de Barbastro	Interna	2	África	Mujeres	2010	5
07	Somontano de Barbastro	Interna	3	América	Hombres	2010	9
07	Somontano de Barbastro	Interna	3	América	Mujeres	2010	5
07	Somontano de Barbastro	Interna	4	Asia	Hombres	2010	1
07	Somontano de Barbastro	Interna	4	Asia	Mujeres	2010	3
08	Cinca Medio	Externa	1	Europa	Hombres	2010	182
08	Cinca Medio	Externa	1	Europa	Mujeres	2010	169
08	Cinca Medio	Externa	2	África	Hombres	2010	101
08	Cinca Medio	Externa	2	África	Mujeres	2010	43
08	Cinca Medio	Externa	3	América	Hombres	2010	19
08	Cinca Medio	Externa	3	América	Mujeres	2010	31
08	Cinca Medio	Externa	4	Asia	Hombres	2010	11
