Mes (código)	Mes y año	Comarca código	Comarca nombre	Sexo	Afiliaciones en alta
201412	Diciembre 2014	08	Cinca Medio	Mujeres	18
201412	Diciembre 2014	09	La Litera / La Llitera	Mujeres	33
201412	Diciembre 2014	10	Los Monegros	Mujeres	38
201412	Diciembre 2014	11	Bajo Cinca / Baix Cinca	Mujeres	38
201412	Diciembre 2014	12	Tarazona y el Moncayo	Mujeres	8
201412	Diciembre 2014	13	Campo de Borja	Mujeres	19
201412	Diciembre 2014	14	Aranda	Mujeres	3
201412	Diciembre 2014	15	Ribera Alta del Ebro	Mujeres	22
201412	Diciembre 2014	16	Valdejalón	Mujeres	20
201412	Diciembre 2014	17	D.C. Zaragoza	Mujeres	800
201412	Diciembre 2014	18	Ribera Baja del Ebro	Mujeres	11
201412	Diciembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	19
201412	Diciembre 2014	20	Comunidad de Calatayud	Mujeres	36
201412	Diciembre 2014	21	Campo de Cariñena	Mujeres	10
201412	Diciembre 2014	22	Campo de Belchite	Mujeres	14
201412	Diciembre 2014	23	Bajo Martín	Mujeres	3
201412	Diciembre 2014	24	Campo de Daroca	Mujeres	8
201412	Diciembre 2014	25	Jiloca	Mujeres	11
201412	Diciembre 2014	26	Cuencas Mineras	Mujeres	7
201412	Diciembre 2014	27	Andorra-Sierra de Arcos	Mujeres	3
201412	Diciembre 2014	28	Bajo Aragón	Mujeres	24
201412	Diciembre 2014	29	Comunidad de Teruel	Mujeres	39
201412	Diciembre 2014	30	Maestrazgo	Mujeres	4
201412	Diciembre 2014	31	Sierra de Albarracín	Mujeres	5
201412	Diciembre 2014	32	Gúdar-Javalambre	Mujeres	6
201412	Diciembre 2014	33	Matarraña / Matarranya	Mujeres	7
201412	Diciembre 2014	01	La Jacetania	Hombres	8
201412	Diciembre 2014	02	Alto Gállego	Hombres	7
201412	Diciembre 2014	03	Sobrarbe	Hombres	6
201412	Diciembre 2014	04	La Ribagorza	Hombres	11
201412	Diciembre 2014	05	Cinco Villas	Hombres	17
201412	Diciembre 2014	06	Hoya de Huesca / Plana de Uesca	Hombres	29
201412	Diciembre 2014	07	Somontano de Barbastro	Hombres	14
201412	Diciembre 2014	08	Cinca Medio	Hombres	12
201412	Diciembre 2014	09	La Litera / La Llitera	Hombres	18
201412	Diciembre 2014	10	Los Monegros	Hombres	19
201412	Diciembre 2014	11	Bajo Cinca / Baix Cinca	Hombres	20
201412	Diciembre 2014	12	Tarazona y el Moncayo	Hombres	3
201412	Diciembre 2014	13	Campo de Borja	Hombres	1
201412	Diciembre 2014	14	Aranda	Hombres	2
201412	Diciembre 2014	15	Ribera Alta del Ebro	Hombres	13
201412	Diciembre 2014	16	Valdejalón	Hombres	9
201412	Diciembre 2014	17	D.C. Zaragoza	Hombres	256
201412	Diciembre 2014	18	Ribera Baja del Ebro	Hombres	2
201412	Diciembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	1
201412	Diciembre 2014	20	Comunidad de Calatayud	Hombres	10
201412	Diciembre 2014	21	Campo de Cariñena	Hombres	3
201412	Diciembre 2014	22	Campo de Belchite	Hombres	2
201412	Diciembre 2014	23	Bajo Martín	Hombres	1
201412	Diciembre 2014	24	Campo de Daroca	Hombres	1
201412	Diciembre 2014	25	Jiloca	Hombres	3
201412	Diciembre 2014	26	Cuencas Mineras	Hombres	3
201412	Diciembre 2014	27	Andorra-Sierra de Arcos	Hombres	4
201412	Diciembre 2014	28	Bajo Aragón	Hombres	7
201412	Diciembre 2014	29	Comunidad de Teruel	Hombres	9
201412	Diciembre 2014	31	Sierra de Albarracín	Hombres	2
201412	Diciembre 2014	32	Gúdar-Javalambre	Hombres	1
201412	Diciembre 2014	33	Matarraña / Matarranya	Hombres	5
201412	Diciembre 2014	01	La Jacetania	Mujeres	5
201412	Diciembre 2014	02	Alto Gállego	Mujeres	1
201412	Diciembre 2014	03	Sobrarbe	Mujeres	4
201412	Diciembre 2014	04	La Ribagorza	Mujeres	7
201412	Diciembre 2014	05	Cinco Villas	Mujeres	8
201412	Diciembre 2014	06	Hoya de Huesca / Plana de Uesca	Mujeres	25
201412	Diciembre 2014	07	Somontano de Barbastro	Mujeres	8
201412	Diciembre 2014	08	Cinca Medio	Mujeres	6
201412	Diciembre 2014	09	La Litera / La Llitera	Mujeres	8
201412	Diciembre 2014	10	Los Monegros	Mujeres	4
201412	Diciembre 2014	11	Bajo Cinca / Baix Cinca	Mujeres	6
201412	Diciembre 2014	12	Tarazona y el Moncayo	Mujeres	4
201412	Diciembre 2014	13	Campo de Borja	Mujeres	2
201412	Diciembre 2014	14	Aranda	Mujeres	3
201412	Diciembre 2014	15	Ribera Alta del Ebro	Mujeres	3
201412	Diciembre 2014	16	Valdejalón	Mujeres	7
201412	Diciembre 2014	17	D.C. Zaragoza	Mujeres	229
201412	Diciembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	2
201412	Diciembre 2014	20	Comunidad de Calatayud	Mujeres	9
201412	Diciembre 2014	22	Campo de Belchite	Mujeres	2
201412	Diciembre 2014	25	Jiloca	Mujeres	3
201412	Diciembre 2014	26	Cuencas Mineras	Mujeres	1
201412	Diciembre 2014	27	Andorra-Sierra de Arcos	Mujeres	1
201412	Diciembre 2014	28	Bajo Aragón	Mujeres	9
201412	Diciembre 2014	29	Comunidad de Teruel	Mujeres	13
201412	Diciembre 2014	30	Maestrazgo	Mujeres	2
201412	Diciembre 2014	17	D.C. Zaragoza	Hombres	1
201412	Diciembre 2014	05	Cinco Villas	Mujeres	1
201412	Diciembre 2014	22	Campo de Belchite	Mujeres	1
201409	Septiembre 2014	01	La Jacetania	Hombres	8
201409	Septiembre 2014	02	Alto Gállego	Hombres	4
201409	Septiembre 2014	03	Sobrarbe	Hombres	6
201409	Septiembre 2014	04	La Ribagorza	Hombres	5
201409	Septiembre 2014	05	Cinco Villas	Hombres	34
201409	Septiembre 2014	06	Hoya de Huesca / Plana de Uesca	Hombres	50
201409	Septiembre 2014	07	Somontano de Barbastro	Hombres	17
201409	Septiembre 2014	08	Cinca Medio	Hombres	20
201409	Septiembre 2014	09	La Litera / La Llitera	Hombres	28
201409	Septiembre 2014	10	Los Monegros	Hombres	20
201409	Septiembre 2014	11	Bajo Cinca / Baix Cinca	Hombres	46
201409	Septiembre 2014	12	Tarazona y el Moncayo	Hombres	16
201409	Septiembre 2014	13	Campo de Borja	Hombres	21
201409	Septiembre 2014	14	Aranda	Hombres	6
201409	Septiembre 2014	15	Ribera Alta del Ebro	Hombres	38
201409	Septiembre 2014	16	Valdejalón	Hombres	61
201409	Septiembre 2014	17	D.C. Zaragoza	Hombres	587
201409	Septiembre 2014	18	Ribera Baja del Ebro	Hombres	10
201409	Septiembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	38
201409	Septiembre 2014	20	Comunidad de Calatayud	Hombres	73
201409	Septiembre 2014	21	Campo de Cariñena	Hombres	24
201409	Septiembre 2014	22	Campo de Belchite	Hombres	6
201409	Septiembre 2014	23	Bajo Martín	Hombres	4
201409	Septiembre 2014	24	Campo de Daroca	Hombres	3
201409	Septiembre 2014	25	Jiloca	Hombres	11
201409	Septiembre 2014	26	Cuencas Mineras	Hombres	6
201409	Septiembre 2014	27	Andorra-Sierra de Arcos	Hombres	3
201409	Septiembre 2014	28	Bajo Aragón	Hombres	40
201409	Septiembre 2014	29	Comunidad de Teruel	Hombres	42
201409	Septiembre 2014	30	Maestrazgo	Hombres	5
201409	Septiembre 2014	31	Sierra de Albarracín	Hombres	3
201409	Septiembre 2014	32	Gúdar-Javalambre	Hombres	17
201409	Septiembre 2014	33	Matarraña / Matarranya	Hombres	13
201409	Septiembre 2014	01	La Jacetania	Mujeres	10
201409	Septiembre 2014	02	Alto Gállego	Mujeres	2
201409	Septiembre 2014	03	Sobrarbe	Mujeres	7
201409	Septiembre 2014	04	La Ribagorza	Mujeres	7
201409	Septiembre 2014	05	Cinco Villas	Mujeres	14
201409	Septiembre 2014	06	Hoya de Huesca / Plana de Uesca	Mujeres	36
201409	Septiembre 2014	07	Somontano de Barbastro	Mujeres	19
201409	Septiembre 2014	08	Cinca Medio	Mujeres	16
201409	Septiembre 2014	09	La Litera / La Llitera	Mujeres	9
201409	Septiembre 2014	10	Los Monegros	Mujeres	3
201409	Septiembre 2014	11	Bajo Cinca / Baix Cinca	Mujeres	34
201409	Septiembre 2014	12	Tarazona y el Moncayo	Mujeres	8
201409	Septiembre 2014	13	Campo de Borja	Mujeres	8
201409	Septiembre 2014	14	Aranda	Mujeres	1
201409	Septiembre 2014	15	Ribera Alta del Ebro	Mujeres	14
201409	Septiembre 2014	16	Valdejalón	Mujeres	18
201409	Septiembre 2014	17	D.C. Zaragoza	Mujeres	449
201409	Septiembre 2014	18	Ribera Baja del Ebro	Mujeres	3
201409	Septiembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	30
201409	Septiembre 2014	20	Comunidad de Calatayud	Mujeres	27
201409	Septiembre 2014	21	Campo de Cariñena	Mujeres	2
201409	Septiembre 2014	23	Bajo Martín	Mujeres	2
201409	Septiembre 2014	25	Jiloca	Mujeres	2
201409	Septiembre 2014	26	Cuencas Mineras	Mujeres	5
201409	Septiembre 2014	28	Bajo Aragón	Mujeres	18
201409	Septiembre 2014	29	Comunidad de Teruel	Mujeres	26
201409	Septiembre 2014	30	Maestrazgo	Mujeres	1
201409	Septiembre 2014	32	Gúdar-Javalambre	Mujeres	4
201409	Septiembre 2014	33	Matarraña / Matarranya	Mujeres	5
201409	Septiembre 2014	01	La Jacetania	Hombres	113
201409	Septiembre 2014	02	Alto Gállego	Hombres	50
201409	Septiembre 2014	03	Sobrarbe	Hombres	63
201409	Septiembre 2014	04	La Ribagorza	Hombres	77
201409	Septiembre 2014	05	Cinco Villas	Hombres	254
201409	Septiembre 2014	06	Hoya de Huesca / Plana de Uesca	Hombres	555
201409	Septiembre 2014	07	Somontano de Barbastro	Hombres	217
201409	Septiembre 2014	08	Cinca Medio	Hombres	203
201409	Septiembre 2014	09	La Litera / La Llitera	Hombres	245
201409	Septiembre 2014	10	Los Monegros	Hombres	169
201409	Septiembre 2014	11	Bajo Cinca / Baix Cinca	Hombres	285
201409	Septiembre 2014	12	Tarazona y el Moncayo	Hombres	76
201409	Septiembre 2014	13	Campo de Borja	Hombres	126
201409	Septiembre 2014	14	Aranda	Hombres	36
201409	Septiembre 2014	15	Ribera Alta del Ebro	Hombres	285
201409	Septiembre 2014	16	Valdejalón	Hombres	359
201409	Septiembre 2014	17	D.C. Zaragoza	Hombres	5749
201409	Septiembre 2014	18	Ribera Baja del Ebro	Hombres	57
201409	Septiembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	164
201409	Septiembre 2014	20	Comunidad de Calatayud	Hombres	284
201409	Septiembre 2014	21	Campo de Cariñena	Hombres	165
201409	Septiembre 2014	22	Campo de Belchite	Hombres	23
201409	Septiembre 2014	23	Bajo Martín	Hombres	69
201409	Septiembre 2014	24	Campo de Daroca	Hombres	55
201409	Septiembre 2014	25	Jiloca	Hombres	78
201409	Septiembre 2014	26	Cuencas Mineras	Hombres	74
201409	Septiembre 2014	27	Andorra-Sierra de Arcos	Hombres	50
201409	Septiembre 2014	28	Bajo Aragón	Hombres	248
201409	Septiembre 2014	29	Comunidad de Teruel	Hombres	408
201409	Septiembre 2014	30	Maestrazgo	Hombres	42
201409	Septiembre 2014	31	Sierra de Albarracín	Hombres	33
201409	Septiembre 2014	32	Gúdar-Javalambre	Hombres	94
201409	Septiembre 2014	33	Matarraña / Matarranya	Hombres	93
201409	Septiembre 2014	01	La Jacetania	Mujeres	84
201409	Septiembre 2014	02	Alto Gállego	Mujeres	33
201409	Septiembre 2014	03	Sobrarbe	Mujeres	33
201409	Septiembre 2014	04	La Ribagorza	Mujeres	52
201409	Septiembre 2014	05	Cinco Villas	Mujeres	146
201409	Septiembre 2014	06	Hoya de Huesca / Plana de Uesca	Mujeres	491
201409	Septiembre 2014	07	Somontano de Barbastro	Mujeres	131
201409	Septiembre 2014	08	Cinca Medio	Mujeres	135
201409	Septiembre 2014	09	La Litera / La Llitera	Mujeres	96
201409	Septiembre 2014	10	Los Monegros	Mujeres	67
201409	Septiembre 2014	11	Bajo Cinca / Baix Cinca	Mujeres	199
201409	Septiembre 2014	12	Tarazona y el Moncayo	Mujeres	37
201409	Septiembre 2014	13	Campo de Borja	Mujeres	82
201409	Septiembre 2014	14	Aranda	Mujeres	21
201409	Septiembre 2014	15	Ribera Alta del Ebro	Mujeres	123
201409	Septiembre 2014	16	Valdejalón	Mujeres	195
201409	Septiembre 2014	17	D.C. Zaragoza	Mujeres	5848
201409	Septiembre 2014	18	Ribera Baja del Ebro	Mujeres	33
201409	Septiembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	120
201409	Septiembre 2014	20	Comunidad de Calatayud	Mujeres	208
201409	Septiembre 2014	21	Campo de Cariñena	Mujeres	55
201409	Septiembre 2014	22	Campo de Belchite	Mujeres	15
201409	Septiembre 2014	23	Bajo Martín	Mujeres	17
201409	Septiembre 2014	24	Campo de Daroca	Mujeres	12
201409	Septiembre 2014	25	Jiloca	Mujeres	47
201409	Septiembre 2014	26	Cuencas Mineras	Mujeres	32
201409	Septiembre 2014	27	Andorra-Sierra de Arcos	Mujeres	35
201409	Septiembre 2014	28	Bajo Aragón	Mujeres	187
201409	Septiembre 2014	29	Comunidad de Teruel	Mujeres	304
201409	Septiembre 2014	30	Maestrazgo	Mujeres	23
201409	Septiembre 2014	31	Sierra de Albarracín	Mujeres	23
201409	Septiembre 2014	32	Gúdar-Javalambre	Mujeres	50
201409	Septiembre 2014	33	Matarraña / Matarranya	Mujeres	47
201409	Septiembre 2014	01	La Jacetania	Hombres	185
201409	Septiembre 2014	02	Alto Gállego	Hombres	143
201409	Septiembre 2014	03	Sobrarbe	Hombres	111
201409	Septiembre 2014	04	La Ribagorza	Hombres	189
201409	Septiembre 2014	05	Cinco Villas	Hombres	533
201409	Septiembre 2014	06	Hoya de Huesca / Plana de Uesca	Hombres	1137
201409	Septiembre 2014	07	Somontano de Barbastro	Hombres	409
201409	Septiembre 2014	08	Cinca Medio	Hombres	371
201409	Septiembre 2014	09	La Litera / La Llitera	Hombres	332
201409	Septiembre 2014	10	Los Monegros	Hombres	324
201409	Septiembre 2014	11	Bajo Cinca / Baix Cinca	Hombres	556
201409	Septiembre 2014	12	Tarazona y el Moncayo	Hombres	159
201409	Septiembre 2014	13	Campo de Borja	Hombres	224
201409	Septiembre 2014	14	Aranda	Hombres	71
201409	Septiembre 2014	15	Ribera Alta del Ebro	Hombres	691
201409	Septiembre 2014	16	Valdejalón	Hombres	800
201409	Septiembre 2014	17	D.C. Zaragoza	Hombres	12257
201409	Septiembre 2014	18	Ribera Baja del Ebro	Hombres	153
201409	Septiembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	288
201409	Septiembre 2014	20	Comunidad de Calatayud	Hombres	512
201409	Septiembre 2014	21	Campo de Cariñena	Hombres	333
201409	Septiembre 2014	22	Campo de Belchite	Hombres	48
201409	Septiembre 2014	23	Bajo Martín	Hombres	122
201409	Septiembre 2014	24	Campo de Daroca	Hombres	94
201409	Septiembre 2014	25	Jiloca	Hombres	166
201409	Septiembre 2014	26	Cuencas Mineras	Hombres	160
201409	Septiembre 2014	27	Andorra-Sierra de Arcos	Hombres	134
201409	Septiembre 2014	28	Bajo Aragón	Hombres	508
201409	Septiembre 2014	29	Comunidad de Teruel	Hombres	910
201409	Septiembre 2014	30	Maestrazgo	Hombres	50
201409	Septiembre 2014	31	Sierra de Albarracín	Hombres	71
201409	Septiembre 2014	32	Gúdar-Javalambre	Hombres	129
201409	Septiembre 2014	33	Matarraña / Matarranya	Hombres	119
201409	Septiembre 2014	01	La Jacetania	Mujeres	193
201409	Septiembre 2014	02	Alto Gállego	Mujeres	110
201409	Septiembre 2014	03	Sobrarbe	Mujeres	105
201409	Septiembre 2014	04	La Ribagorza	Mujeres	119
201409	Septiembre 2014	05	Cinco Villas	Mujeres	326
201409	Septiembre 2014	06	Hoya de Huesca / Plana de Uesca	Mujeres	1305
201409	Septiembre 2014	07	Somontano de Barbastro	Mujeres	308
201409	Septiembre 2014	08	Cinca Medio	Mujeres	284
201409	Septiembre 2014	09	La Litera / La Llitera	Mujeres	202
201409	Septiembre 2014	10	Los Monegros	Mujeres	149
201409	Septiembre 2014	11	Bajo Cinca / Baix Cinca	Mujeres	373
201409	Septiembre 2014	12	Tarazona y el Moncayo	Mujeres	106
201409	Septiembre 2014	13	Campo de Borja	Mujeres	194
201409	Septiembre 2014	14	Aranda	Mujeres	61
201409	Septiembre 2014	15	Ribera Alta del Ebro	Mujeres	352
201409	Septiembre 2014	16	Valdejalón	Mujeres	417
201409	Septiembre 2014	17	D.C. Zaragoza	Mujeres	14248
201409	Septiembre 2014	18	Ribera Baja del Ebro	Mujeres	76
201409	Septiembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	203
201409	Septiembre 2014	20	Comunidad de Calatayud	Mujeres	414
201409	Septiembre 2014	21	Campo de Cariñena	Mujeres	131
201409	Septiembre 2014	22	Campo de Belchite	Mujeres	20
201409	Septiembre 2014	23	Bajo Martín	Mujeres	45
201409	Septiembre 2014	24	Campo de Daroca	Mujeres	55
201409	Septiembre 2014	25	Jiloca	Mujeres	109
201409	Septiembre 2014	26	Cuencas Mineras	Mujeres	101
201409	Septiembre 2014	27	Andorra-Sierra de Arcos	Mujeres	87
201409	Septiembre 2014	28	Bajo Aragón	Mujeres	463
201409	Septiembre 2014	29	Comunidad de Teruel	Mujeres	920
201409	Septiembre 2014	30	Maestrazgo	Mujeres	36
201409	Septiembre 2014	31	Sierra de Albarracín	Mujeres	41
201409	Septiembre 2014	32	Gúdar-Javalambre	Mujeres	83
201409	Septiembre 2014	33	Matarraña / Matarranya	Mujeres	74
201409	Septiembre 2014	01	La Jacetania	Hombres	297
201409	Septiembre 2014	02	Alto Gállego	Hombres	275
201409	Septiembre 2014	03	Sobrarbe	Hombres	142
201409	Septiembre 2014	04	La Ribagorza	Hombres	262
201409	Septiembre 2014	05	Cinco Villas	Hombres	717
201409	Septiembre 2014	06	Hoya de Huesca / Plana de Uesca	Hombres	1815
201409	Septiembre 2014	07	Somontano de Barbastro	Hombres	571
201409	Septiembre 2014	08	Cinca Medio	Hombres	645
201409	Septiembre 2014	09	La Litera / La Llitera	Hombres	538
201409	Septiembre 2014	10	Los Monegros	Hombres	455
201409	Septiembre 2014	11	Bajo Cinca / Baix Cinca	Hombres	801
201409	Septiembre 2014	12	Tarazona y el Moncayo	Hombres	222
201409	Septiembre 2014	13	Campo de Borja	Hombres	294
201409	Septiembre 2014	14	Aranda	Hombres	123
201409	Septiembre 2014	15	Ribera Alta del Ebro	Hombres	1122
201409	Septiembre 2014	16	Valdejalón	Hombres	1152
201409	Septiembre 2014	17	D.C. Zaragoza	Hombres	17744
201409	Septiembre 2014	18	Ribera Baja del Ebro	Hombres	208
201409	Septiembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	425
201409	Septiembre 2014	20	Comunidad de Calatayud	Hombres	657
201409	Septiembre 2014	21	Campo de Cariñena	Hombres	476
201409	Septiembre 2014	22	Campo de Belchite	Hombres	62
201409	Septiembre 2014	23	Bajo Martín	Hombres	177
201409	Septiembre 2014	24	Campo de Daroca	Hombres	120
201409	Septiembre 2014	25	Jiloca	Hombres	221
201409	Septiembre 2014	26	Cuencas Mineras	Hombres	169
201409	Septiembre 2014	27	Andorra-Sierra de Arcos	Hombres	231
201409	Septiembre 2014	28	Bajo Aragón	Hombres	655
201409	Septiembre 2014	29	Comunidad de Teruel	Hombres	1430
201409	Septiembre 2014	30	Maestrazgo	Hombres	55
201409	Septiembre 2014	31	Sierra de Albarracín	Hombres	58
201409	Septiembre 2014	32	Gúdar-Javalambre	Hombres	198
201409	Septiembre 2014	33	Matarraña / Matarranya	Hombres	200
201409	Septiembre 2014	01	La Jacetania	Mujeres	293
201409	Septiembre 2014	02	Alto Gállego	Mujeres	187
201409	Septiembre 2014	03	Sobrarbe	Mujeres	129
201409	Septiembre 2014	04	La Ribagorza	Mujeres	209
201409	Septiembre 2014	05	Cinco Villas	Mujeres	471
201409	Septiembre 2014	06	Hoya de Huesca / Plana de Uesca	Mujeres	1809
201409	Septiembre 2014	07	Somontano de Barbastro	Mujeres	480
201409	Septiembre 2014	08	Cinca Medio	Mujeres	347
201409	Septiembre 2014	09	La Litera / La Llitera	Mujeres	261
201409	Septiembre 2014	10	Los Monegros	Mujeres	193
201409	Septiembre 2014	11	Bajo Cinca / Baix Cinca	Mujeres	480
201409	Septiembre 2014	12	Tarazona y el Moncayo	Mujeres	167
201409	Septiembre 2014	13	Campo de Borja	Mujeres	282
201409	Septiembre 2014	14	Aranda	Mujeres	74
201409	Septiembre 2014	15	Ribera Alta del Ebro	Mujeres	583
201409	Septiembre 2014	16	Valdejalón	Mujeres	629
201409	Septiembre 2014	17	D.C. Zaragoza	Mujeres	18495
201409	Septiembre 2014	18	Ribera Baja del Ebro	Mujeres	141
201409	Septiembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	256
201409	Septiembre 2014	20	Comunidad de Calatayud	Mujeres	552
201409	Septiembre 2014	21	Campo de Cariñena	Mujeres	168
201409	Septiembre 2014	22	Campo de Belchite	Mujeres	40
201409	Septiembre 2014	23	Bajo Martín	Mujeres	88
201409	Septiembre 2014	24	Campo de Daroca	Mujeres	54
201409	Septiembre 2014	25	Jiloca	Mujeres	145
201409	Septiembre 2014	26	Cuencas Mineras	Mujeres	103
201409	Septiembre 2014	27	Andorra-Sierra de Arcos	Mujeres	123
201409	Septiembre 2014	28	Bajo Aragón	Mujeres	573
201409	Septiembre 2014	29	Comunidad de Teruel	Mujeres	1253
201409	Septiembre 2014	30	Maestrazgo	Mujeres	34
201409	Septiembre 2014	31	Sierra de Albarracín	Mujeres	43
201409	Septiembre 2014	32	Gúdar-Javalambre	Mujeres	116
201409	Septiembre 2014	33	Matarraña / Matarranya	Mujeres	113
201409	Septiembre 2014	01	La Jacetania	Hombres	367
201409	Septiembre 2014	02	Alto Gállego	Hombres	334
201409	Septiembre 2014	03	Sobrarbe	Hombres	215
201409	Septiembre 2014	04	La Ribagorza	Hombres	326
201409	Septiembre 2014	05	Cinco Villas	Hombres	953
201409	Septiembre 2014	06	Hoya de Huesca / Plana de Uesca	Hombres	2194
201409	Septiembre 2014	07	Somontano de Barbastro	Hombres	712
201409	Septiembre 2014	08	Cinca Medio	Hombres	756
201409	Septiembre 2014	09	La Litera / La Llitera	Hombres	794
201409	Septiembre 2014	10	Los Monegros	Hombres	563
201409	Septiembre 2014	11	Bajo Cinca / Baix Cinca	Hombres	1021
201409	Septiembre 2014	12	Tarazona y el Moncayo	Hombres	327
201409	Septiembre 2014	13	Campo de Borja	Hombres	327
201409	Septiembre 2014	14	Aranda	Hombres	167
201409	Septiembre 2014	15	Ribera Alta del Ebro	Hombres	1415
201409	Septiembre 2014	16	Valdejalón	Hombres	1550
201409	Septiembre 2014	17	D.C. Zaragoza	Hombres	23776
201409	Septiembre 2014	18	Ribera Baja del Ebro	Hombres	327
201409	Septiembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	530
201409	Septiembre 2014	20	Comunidad de Calatayud	Hombres	814
201409	Septiembre 2014	21	Campo de Cariñena	Hombres	560
201409	Septiembre 2014	22	Campo de Belchite	Hombres	83
201409	Septiembre 2014	23	Bajo Martín	Hombres	216
201409	Septiembre 2014	24	Campo de Daroca	Hombres	186
201409	Septiembre 2014	25	Jiloca	Hombres	303
201409	Septiembre 2014	26	Cuencas Mineras	Hombres	207
201409	Septiembre 2014	27	Andorra-Sierra de Arcos	Hombres	251
201409	Septiembre 2014	28	Bajo Aragón	Hombres	821
201409	Septiembre 2014	29	Comunidad de Teruel	Hombres	1618
