Año	Siglas	Votos	Candidatura	Comarca código	Comarca nombre
2011	SXT	0	SOCIALISTAS POR TERUEL	14	Aranda
2011	SXT	0	SOCIALISTAS POR TERUEL	15	Ribera Alta del Ebro
2011	SXT	0	SOCIALISTAS POR TERUEL	16	Valdejalón
2011	SXT	0	SOCIALISTAS POR TERUEL	17	Central
2011	SXT	0	SOCIALISTAS POR TERUEL	18	Ribera Baja del Ebro
2011	SXT	0	SOCIALISTAS POR TERUEL	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2011	SXT	0	SOCIALISTAS POR TERUEL	20	Comunidad de Calatayud
2011	SXT	0	SOCIALISTAS POR TERUEL	21	Campo de Cariñena
2011	SXT	0	SOCIALISTAS POR TERUEL	22	Campo de Belchite
2011	SXT	33	SOCIALISTAS POR TERUEL	23	Bajo Martín
2011	SXT	0	SOCIALISTAS POR TERUEL	24	Campo de Daroca
2011	SXT	15	SOCIALISTAS POR TERUEL	25	Jiloca
2011	SXT	11	SOCIALISTAS POR TERUEL	26	Cuencas Mineras
2011	SXT	16	SOCIALISTAS POR TERUEL	27	Andorra-Sierra de Arcos
2011	SXT	212	SOCIALISTAS POR TERUEL	28	Bajo Aragón
2011	SXT	95	SOCIALISTAS POR TERUEL	29	Comunidad de Teruel
2011	SXT	7	SOCIALISTAS POR TERUEL	30	Maestrazgo
2011	SXT	5	SOCIALISTAS POR TERUEL	31	Sierra de Albarracín
2011	SXT	15	SOCIALISTAS POR TERUEL	32	Gúdar-Javalambre
2011	SXT	28	SOCIALISTAS POR TERUEL	33	Matarraña / Matarranya
2008	PSOE	14277	PARTIDO SOCIALISTA OBRERO ESPAÑOL	01	La Jacetania
2008	PSOE	10831	PARTIDO SOCIALISTA OBRERO ESPAÑOL	02	Alto Gállego
2008	PSOE	6183	PARTIDO SOCIALISTA OBRERO ESPAÑOL	03	Sobrarbe
2008	PSOE	9228	PARTIDO SOCIALISTA OBRERO ESPAÑOL	04	La Ribagorza
2008	PSOE	29017	PARTIDO SOCIALISTA OBRERO ESPAÑOL	05	Cinco Villas
2008	PSOE	48306	PARTIDO SOCIALISTA OBRERO ESPAÑOL	06	Hoya de Huesca / Plana de Uesca
2008	PSOE	19609	PARTIDO SOCIALISTA OBRERO ESPAÑOL	07	Somontano de Barbastro
2008	PSOE	18410	PARTIDO SOCIALISTA OBRERO ESPAÑOL	08	Cinca Medio
2008	PSOE	15015	PARTIDO SOCIALISTA OBRERO ESPAÑOL	09	La Litera / La Llitera
2008	PSOE	19092	PARTIDO SOCIALISTA OBRERO ESPAÑOL	10	Los Monegros
2008	PSOE	18326	PARTIDO SOCIALISTA OBRERO ESPAÑOL	11	Bajo Cinca / Baix Cinca
2008	PSOE	11392	PARTIDO SOCIALISTA OBRERO ESPAÑOL	12	Tarazona y el Moncayo
2008	PSOE	13605	PARTIDO SOCIALISTA OBRERO ESPAÑOL	13	Campo de Borja
2008	PSOE	5922	PARTIDO SOCIALISTA OBRERO ESPAÑOL	14	Aranda
2008	PSOE	22573	PARTIDO SOCIALISTA OBRERO ESPAÑOL	15	Ribera Alta del Ebro
2008	PSOE	18994	PARTIDO SOCIALISTA OBRERO ESPAÑOL	16	Valdejalón
2008	PSOE	528447	PARTIDO SOCIALISTA OBRERO ESPAÑOL	17	Central
2008	PSOE	8981	PARTIDO SOCIALISTA OBRERO ESPAÑOL	18	Ribera Baja del Ebro
2008	PSOE	11438	PARTIDO SOCIALISTA OBRERO ESPAÑOL	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	PSOE	31156	PARTIDO SOCIALISTA OBRERO ESPAÑOL	20	Comunidad de Calatayud
2008	PSOE	8459	PARTIDO SOCIALISTA OBRERO ESPAÑOL	21	Campo de Cariñena
2008	PSOE	4507	PARTIDO SOCIALISTA OBRERO ESPAÑOL	22	Campo de Belchite
2008	PSOE	6495	PARTIDO SOCIALISTA OBRERO ESPAÑOL	23	Bajo Martín
2008	PSOE	4327	PARTIDO SOCIALISTA OBRERO ESPAÑOL	24	Campo de Daroca
2008	PSOE	9348	PARTIDO SOCIALISTA OBRERO ESPAÑOL	25	Jiloca
2008	PSOE	8663	PARTIDO SOCIALISTA OBRERO ESPAÑOL	26	Cuencas Mineras
2008	PSOE	10132	PARTIDO SOCIALISTA OBRERO ESPAÑOL	27	Andorra-Sierra de Arcos
2008	PSOE	21362	PARTIDO SOCIALISTA OBRERO ESPAÑOL	28	Bajo Aragón
2008	PSOE	30863	PARTIDO SOCIALISTA OBRERO ESPAÑOL	29	Comunidad de Teruel
2008	PSOE	2527	PARTIDO SOCIALISTA OBRERO ESPAÑOL	30	Maestrazgo
2008	PSOE	3750	PARTIDO SOCIALISTA OBRERO ESPAÑOL	31	Sierra de Albarracín
2008	PSOE	6072	PARTIDO SOCIALISTA OBRERO ESPAÑOL	32	Gúdar-Javalambre
2008	PSOE	6270	PARTIDO SOCIALISTA OBRERO ESPAÑOL	33	Matarraña / Matarranya
2008	PP	9493	PARTIDO POPULAR	01	La Jacetania
2008	PP	6893	PARTIDO POPULAR	02	Alto Gállego
2008	PP	4406	PARTIDO POPULAR	03	Sobrarbe
2008	PP	7902	PARTIDO POPULAR	04	La Ribagorza
2008	PP	17754	PARTIDO POPULAR	05	Cinco Villas
2008	PP	41231	PARTIDO POPULAR	06	Hoya de Huesca / Plana de Uesca
2008	PP	16275	PARTIDO POPULAR	07	Somontano de Barbastro
2008	PP	13716	PARTIDO POPULAR	08	Cinca Medio
2008	PP	11659	PARTIDO POPULAR	09	La Litera / La Llitera
2008	PP	14004	PARTIDO POPULAR	10	Los Monegros
2008	PP	15517	PARTIDO POPULAR	11	Bajo Cinca / Baix Cinca
2008	PP	9688	PARTIDO POPULAR	12	Tarazona y el Moncayo
2008	PP	8411	PARTIDO POPULAR	13	Campo de Borja
2008	PP	5193	PARTIDO POPULAR	14	Aranda
2008	PP	12487	PARTIDO POPULAR	15	Ribera Alta del Ebro
2008	PP	17050	PARTIDO POPULAR	16	Valdejalón
2008	PP	425634	PARTIDO POPULAR	17	Central
2008	PP	4509	PARTIDO POPULAR	18	Ribera Baja del Ebro
2008	PP	7656	PARTIDO POPULAR	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	PP	25911	PARTIDO POPULAR	20	Comunidad de Calatayud
2008	PP	6569	PARTIDO POPULAR	21	Campo de Cariñena
2008	PP	4531	PARTIDO POPULAR	22	Campo de Belchite
2008	PP	4870	PARTIDO POPULAR	23	Bajo Martín
2008	PP	5025	PARTIDO POPULAR	24	Campo de Daroca
2008	PP	10154	PARTIDO POPULAR	25	Jiloca
2008	PP	4038	PARTIDO POPULAR	26	Cuencas Mineras
2008	PP	5975	PARTIDO POPULAR	27	Andorra-Sierra de Arcos
2008	PP	16569	PARTIDO POPULAR	28	Bajo Aragón
2008	PP	35381	PARTIDO POPULAR	29	Comunidad de Teruel
2008	PP	2580	PARTIDO POPULAR	30	Maestrazgo
2008	PP	3607	PARTIDO POPULAR	31	Sierra de Albarracín
2008	PP	5730	PARTIDO POPULAR	32	Gúdar-Javalambre
2008	PP	5924	PARTIDO POPULAR	33	Matarraña / Matarranya
2008	PAR	2096	PARTIDO ARAGONES	01	La Jacetania
2008	PAR	2090	PARTIDO ARAGONES	02	Alto Gállego
2008	PAR	873	PARTIDO ARAGONES	03	Sobrarbe
2008	PAR	1703	PARTIDO ARAGONES	04	La Ribagorza
2008	PAR	3910	PARTIDO ARAGONES	05	Cinco Villas
2008	PAR	6074	PARTIDO ARAGONES	06	Hoya de Huesca / Plana de Uesca
2008	PAR	2008	PARTIDO ARAGONES	07	Somontano de Barbastro
2008	PAR	2130	PARTIDO ARAGONES	08	Cinca Medio
2008	PAR	1912	PARTIDO ARAGONES	09	La Litera / La Llitera
2008	PAR	4529	PARTIDO ARAGONES	10	Los Monegros
2008	PAR	2029	PARTIDO ARAGONES	11	Bajo Cinca / Baix Cinca
2008	PAR	1408	PARTIDO ARAGONES	12	Tarazona y el Moncayo
2008	PAR	2094	PARTIDO ARAGONES	13	Campo de Borja
2008	PAR	1381	PARTIDO ARAGONES	14	Aranda
2008	PAR	3355	PARTIDO ARAGONES	15	Ribera Alta del Ebro
2008	PAR	3298	PARTIDO ARAGONES	16	Valdejalón
2008	PAR	54479	PARTIDO ARAGONES	17	Central
2008	PAR	1416	PARTIDO ARAGONES	18	Ribera Baja del Ebro
2008	PAR	2227	PARTIDO ARAGONES	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	PAR	6773	PARTIDO ARAGONES	20	Comunidad de Calatayud
2008	PAR	1201	PARTIDO ARAGONES	21	Campo de Cariñena
2008	PAR	1253	PARTIDO ARAGONES	22	Campo de Belchite
2008	PAR	705	PARTIDO ARAGONES	23	Bajo Martín
2008	PAR	2083	PARTIDO ARAGONES	24	Campo de Daroca
2008	PAR	2734	PARTIDO ARAGONES	25	Jiloca
2008	PAR	1883	PARTIDO ARAGONES	26	Cuencas Mineras
2008	PAR	1219	PARTIDO ARAGONES	27	Andorra-Sierra de Arcos
2008	PAR	5584	PARTIDO ARAGONES	28	Bajo Aragón
2008	PAR	4761	PARTIDO ARAGONES	29	Comunidad de Teruel
2008	PAR	759	PARTIDO ARAGONES	30	Maestrazgo
2008	PAR	1013	PARTIDO ARAGONES	31	Sierra de Albarracín
2008	PAR	1174	PARTIDO ARAGONES	32	Gúdar-Javalambre
2008	PAR	1989	PARTIDO ARAGONES	33	Matarraña / Matarranya
2008	CHA	1587	CHUNTA ARAGONESISTA	01	La Jacetania
2008	CHA	1250	CHUNTA ARAGONESISTA	02	Alto Gállego
2008	CHA	736	CHUNTA ARAGONESISTA	03	Sobrarbe
2008	CHA	872	CHUNTA ARAGONESISTA	04	La Ribagorza
2008	CHA	1809	CHUNTA ARAGONESISTA	05	Cinco Villas
2008	CHA	4509	CHUNTA ARAGONESISTA	06	Hoya de Huesca / Plana de Uesca
2008	CHA	1697	CHUNTA ARAGONESISTA	07	Somontano de Barbastro
2008	CHA	1290	CHUNTA ARAGONESISTA	08	Cinca Medio
2008	CHA	1012	CHUNTA ARAGONESISTA	09	La Litera / La Llitera
2008	CHA	997	CHUNTA ARAGONESISTA	10	Los Monegros
2008	CHA	478	CHUNTA ARAGONESISTA	11	Bajo Cinca / Baix Cinca
2008	CHA	1526	CHUNTA ARAGONESISTA	12	Tarazona y el Moncayo
2008	CHA	1054	CHUNTA ARAGONESISTA	13	Campo de Borja
2008	CHA	616	CHUNTA ARAGONESISTA	14	Aranda
2008	CHA	3047	CHUNTA ARAGONESISTA	15	Ribera Alta del Ebro
2008	CHA	2345	CHUNTA ARAGONESISTA	16	Valdejalón
2008	CHA	67817	CHUNTA ARAGONESISTA	17	Central
2008	CHA	862	CHUNTA ARAGONESISTA	18	Ribera Baja del Ebro
2008	CHA	919	CHUNTA ARAGONESISTA	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	CHA	2702	CHUNTA ARAGONESISTA	20	Comunidad de Calatayud
2008	CHA	1256	CHUNTA ARAGONESISTA	21	Campo de Cariñena
2008	CHA	192	CHUNTA ARAGONESISTA	22	Campo de Belchite
2008	CHA	518	CHUNTA ARAGONESISTA	23	Bajo Martín
2008	CHA	362	CHUNTA ARAGONESISTA	24	Campo de Daroca
2008	CHA	767	CHUNTA ARAGONESISTA	25	Jiloca
2008	CHA	602	CHUNTA ARAGONESISTA	26	Cuencas Mineras
2008	CHA	698	CHUNTA ARAGONESISTA	27	Andorra-Sierra de Arcos
2008	CHA	1176	CHUNTA ARAGONESISTA	28	Bajo Aragón
2008	CHA	2795	CHUNTA ARAGONESISTA	29	Comunidad de Teruel
2008	CHA	187	CHUNTA ARAGONESISTA	30	Maestrazgo
2008	CHA	340	CHUNTA ARAGONESISTA	31	Sierra de Albarracín
2008	CHA	297	CHUNTA ARAGONESISTA	32	Gúdar-Javalambre
2008	CHA	326	CHUNTA ARAGONESISTA	33	Matarraña / Matarranya
2008	PODEMOS-EQUO	0	PODEMOS-EQUO	01	La Jacetania
2008	PODEMOS-EQUO	0	PODEMOS-EQUO	02	Alto Gállego
2008	PODEMOS-EQUO	0	PODEMOS-EQUO	03	Sobrarbe
2008	PODEMOS-EQUO	0	PODEMOS-EQUO	04	La Ribagorza
2008	PODEMOS-EQUO	4	PODEMOS-EQUO	05	Cinco Villas
2008	PODEMOS-EQUO	1	PODEMOS-EQUO	06	Hoya de Huesca / Plana de Uesca
2008	PODEMOS-EQUO	0	PODEMOS-EQUO	07	Somontano de Barbastro
2008	PODEMOS-EQUO	0	PODEMOS-EQUO	08	Cinca Medio
2008	PODEMOS-EQUO	0	PODEMOS-EQUO	09	La Litera / La Llitera
2008	PODEMOS-EQUO	0	PODEMOS-EQUO	10	Los Monegros
2008	PODEMOS-EQUO	2	PODEMOS-EQUO	11	Bajo Cinca / Baix Cinca
2008	PODEMOS-EQUO	3	PODEMOS-EQUO	12	Tarazona y el Moncayo
2008	PODEMOS-EQUO	1	PODEMOS-EQUO	13	Campo de Borja
2008	PODEMOS-EQUO	1	PODEMOS-EQUO	14	Aranda
2008	PODEMOS-EQUO	2	PODEMOS-EQUO	15	Ribera Alta del Ebro
2008	PODEMOS-EQUO	1	PODEMOS-EQUO	16	Valdejalón
2008	PODEMOS-EQUO	195	PODEMOS-EQUO	17	Central
2008	PODEMOS-EQUO	2	PODEMOS-EQUO	18	Ribera Baja del Ebro
2008	PODEMOS-EQUO	2	PODEMOS-EQUO	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	PODEMOS-EQUO	9	PODEMOS-EQUO	20	Comunidad de Calatayud
2008	PODEMOS-EQUO	2	PODEMOS-EQUO	21	Campo de Cariñena
2008	PODEMOS-EQUO	3	PODEMOS-EQUO	22	Campo de Belchite
2008	PODEMOS-EQUO	0	PODEMOS-EQUO	23	Bajo Martín
2008	PODEMOS-EQUO	2	PODEMOS-EQUO	24	Campo de Daroca
2008	PODEMOS-EQUO	5	PODEMOS-EQUO	25	Jiloca
2008	PODEMOS-EQUO	11	PODEMOS-EQUO	26	Cuencas Mineras
2008	PODEMOS-EQUO	2	PODEMOS-EQUO	27	Andorra-Sierra de Arcos
2008	PODEMOS-EQUO	6	PODEMOS-EQUO	28	Bajo Aragón
2008	PODEMOS-EQUO	13	PODEMOS-EQUO	29	Comunidad de Teruel
2008	PODEMOS-EQUO	1	PODEMOS-EQUO	30	Maestrazgo
2008	PODEMOS-EQUO	0	PODEMOS-EQUO	31	Sierra de Albarracín
2008	PODEMOS-EQUO	0	PODEMOS-EQUO	32	Gúdar-Javalambre
2008	PODEMOS-EQUO	0	PODEMOS-EQUO	33	Matarraña / Matarranya
2008	IU	937	IZQUIERDA UNIDA-ALTERNATIVA	01	La Jacetania
2008	IU	841	IZQUIERDA UNIDA-ALTERNATIVA	02	Alto Gállego
2008	IU	500	IZQUIERDA UNIDA-ALTERNATIVA	03	Sobrarbe
2008	IU	590	IZQUIERDA UNIDA-ALTERNATIVA	04	La Ribagorza
2008	IU	1630	IZQUIERDA UNIDA-ALTERNATIVA	05	Cinco Villas
2008	IU	3820	IZQUIERDA UNIDA-ALTERNATIVA	06	Hoya de Huesca / Plana de Uesca
2008	IU	736	IZQUIERDA UNIDA-ALTERNATIVA	07	Somontano de Barbastro
2008	IU	1121	IZQUIERDA UNIDA-ALTERNATIVA	08	Cinca Medio
2008	IU	453	IZQUIERDA UNIDA-ALTERNATIVA	09	La Litera / La Llitera
2008	IU	636	IZQUIERDA UNIDA-ALTERNATIVA	10	Los Monegros
2008	IU	706	IZQUIERDA UNIDA-ALTERNATIVA	11	Bajo Cinca / Baix Cinca
2008	IU	596	IZQUIERDA UNIDA-ALTERNATIVA	12	Tarazona y el Moncayo
2008	IU	296	IZQUIERDA UNIDA-ALTERNATIVA	13	Campo de Borja
2008	IU	150	IZQUIERDA UNIDA-ALTERNATIVA	14	Aranda
2008	IU	1133	IZQUIERDA UNIDA-ALTERNATIVA	15	Ribera Alta del Ebro
2008	IU	678	IZQUIERDA UNIDA-ALTERNATIVA	16	Valdejalón
2008	IU	36964	IZQUIERDA UNIDA-ALTERNATIVA	17	Central
2008	IU	131	IZQUIERDA UNIDA-ALTERNATIVA	18	Ribera Baja del Ebro
2008	IU	315	IZQUIERDA UNIDA-ALTERNATIVA	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	IU	807	IZQUIERDA UNIDA-ALTERNATIVA	20	Comunidad de Calatayud
2008	IU	220	IZQUIERDA UNIDA-ALTERNATIVA	21	Campo de Cariñena
2008	IU	131	IZQUIERDA UNIDA-ALTERNATIVA	22	Campo de Belchite
2008	IU	378	IZQUIERDA UNIDA-ALTERNATIVA	23	Bajo Martín
2008	IU	100	IZQUIERDA UNIDA-ALTERNATIVA	24	Campo de Daroca
2008	IU	201	IZQUIERDA UNIDA-ALTERNATIVA	25	Jiloca
2008	IU	503	IZQUIERDA UNIDA-ALTERNATIVA	26	Cuencas Mineras
2008	IU	1062	IZQUIERDA UNIDA-ALTERNATIVA	27	Andorra-Sierra de Arcos
2008	IU	1552	IZQUIERDA UNIDA-ALTERNATIVA	28	Bajo Aragón
2008	IU	1661	IZQUIERDA UNIDA-ALTERNATIVA	29	Comunidad de Teruel
2008	IU	110	IZQUIERDA UNIDA-ALTERNATIVA	30	Maestrazgo
2008	IU	190	IZQUIERDA UNIDA-ALTERNATIVA	31	Sierra de Albarracín
2008	IU	338	IZQUIERDA UNIDA-ALTERNATIVA	32	Gúdar-Javalambre
2008	IU	283	IZQUIERDA UNIDA-ALTERNATIVA	33	Matarraña / Matarranya
2008	UPyD	310	UNION PROGRESO Y DEMOCRACIA	01	La Jacetania
2008	UPyD	268	UNION PROGRESO Y DEMOCRACIA	02	Alto Gállego
2008	UPyD	94	UNION PROGRESO Y DEMOCRACIA	03	Sobrarbe
2008	UPyD	212	UNION PROGRESO Y DEMOCRACIA	04	La Ribagorza
2008	UPyD	271	UNION PROGRESO Y DEMOCRACIA	05	Cinco Villas
2008	UPyD	2497	UNION PROGRESO Y DEMOCRACIA	06	Hoya de Huesca / Plana de Uesca
2008	UPyD	475	UNION PROGRESO Y DEMOCRACIA	07	Somontano de Barbastro
2008	UPyD	346	UNION PROGRESO Y DEMOCRACIA	08	Cinca Medio
2008	UPyD	186	UNION PROGRESO Y DEMOCRACIA	09	La Litera / La Llitera
2008	UPyD	206	UNION PROGRESO Y DEMOCRACIA	10	Los Monegros
2008	UPyD	103	UNION PROGRESO Y DEMOCRACIA	11	Bajo Cinca / Baix Cinca
2008	UPyD	126	UNION PROGRESO Y DEMOCRACIA	12	Tarazona y el Moncayo
2008	UPyD	95	UNION PROGRESO Y DEMOCRACIA	13	Campo de Borja
2008	UPyD	46	UNION PROGRESO Y DEMOCRACIA	14	Aranda
2008	UPyD	165	UNION PROGRESO Y DEMOCRACIA	15	Ribera Alta del Ebro
2008	UPyD	199	UNION PROGRESO Y DEMOCRACIA	16	Valdejalón
2008	UPyD	16577	UNION PROGRESO Y DEMOCRACIA	17	Central
2008	UPyD	85	UNION PROGRESO Y DEMOCRACIA	18	Ribera Baja del Ebro
2008	UPyD	111	UNION PROGRESO Y DEMOCRACIA	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	UPyD	256	UNION PROGRESO Y DEMOCRACIA	20	Comunidad de Calatayud
2008	UPyD	62	UNION PROGRESO Y DEMOCRACIA	21	Campo de Cariñena
2008	UPyD	36	UNION PROGRESO Y DEMOCRACIA	22	Campo de Belchite
2008	UPyD	66	UNION PROGRESO Y DEMOCRACIA	23	Bajo Martín
2008	UPyD	45	UNION PROGRESO Y DEMOCRACIA	24	Campo de Daroca
2008	UPyD	247	UNION PROGRESO Y DEMOCRACIA	25	Jiloca
2008	UPyD	122	UNION PROGRESO Y DEMOCRACIA	26	Cuencas Mineras
2008	UPyD	128	UNION PROGRESO Y DEMOCRACIA	27	Andorra-Sierra de Arcos
2008	UPyD	606	UNION PROGRESO Y DEMOCRACIA	28	Bajo Aragón
2008	UPyD	852	UNION PROGRESO Y DEMOCRACIA	29	Comunidad de Teruel
2008	UPyD	44	UNION PROGRESO Y DEMOCRACIA	30	Maestrazgo
2008	UPyD	55	UNION PROGRESO Y DEMOCRACIA	31	Sierra de Albarracín
2008	UPyD	115	UNION PROGRESO Y DEMOCRACIA	32	Gúdar-Javalambre
2008	UPyD	117	UNION PROGRESO Y DEMOCRACIA	33	Matarraña / Matarranya
2008	VOX	4	VOX	01	La Jacetania
2008	VOX	0	VOX	02	Alto Gállego
2008	VOX	1	VOX	03	Sobrarbe
2008	VOX	3	VOX	04	La Ribagorza
2008	VOX	6	VOX	05	Cinco Villas
2008	VOX	15	VOX	06	Hoya de Huesca / Plana de Uesca
2008	VOX	5	VOX	07	Somontano de Barbastro
2008	VOX	4	VOX	08	Cinca Medio
2008	VOX	5	VOX	09	La Litera / La Llitera
2008	VOX	1	VOX	10	Los Monegros
2008	VOX	1	VOX	11	Bajo Cinca / Baix Cinca
2008	VOX	4	VOX	12	Tarazona y el Moncayo
2008	VOX	4	VOX	13	Campo de Borja
2008	VOX	0	VOX	14	Aranda
2008	VOX	2	VOX	15	Ribera Alta del Ebro
2008	VOX	8	VOX	16	Valdejalón
2008	VOX	89	VOX	17	Central
2008	VOX	1	VOX	18	Ribera Baja del Ebro
2008	VOX	3	VOX	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	VOX	12	VOX	20	Comunidad de Calatayud
2008	VOX	1	VOX	21	Campo de Cariñena
2008	VOX	2	VOX	22	Campo de Belchite
2008	VOX	2	VOX	23	Bajo Martín
2008	VOX	1	VOX	24	Campo de Daroca
2008	VOX	1	VOX	25	Jiloca
2008	VOX	1	VOX	26	Cuencas Mineras
2008	VOX	0	VOX	27	Andorra-Sierra de Arcos
2008	VOX	10	VOX	28	Bajo Aragón
2008	VOX	11	VOX	29	Comunidad de Teruel
2008	VOX	1	VOX	30	Maestrazgo
2008	VOX	0	VOX	31	Sierra de Albarracín
2008	VOX	2	VOX	32	Gúdar-Javalambre
2008	VOX	1	VOX	33	Matarraña / Matarranya
2008	LV	156	LOS VERDES-GRUPO VERDE	01	La Jacetania
2008	LV	169	LOS VERDES-GRUPO VERDE	02	Alto Gállego
2008	LV	59	LOS VERDES-GRUPO VERDE	03	Sobrarbe
2008	LV	174	LOS VERDES-GRUPO VERDE	04	La Ribagorza
2008	LV	97	LOS VERDES-GRUPO VERDE	05	Cinco Villas
2008	LV	1366	LOS VERDES-GRUPO VERDE	06	Hoya de Huesca / Plana de Uesca
2008	LV	240	LOS VERDES-GRUPO VERDE	07	Somontano de Barbastro
2008	LV	187	LOS VERDES-GRUPO VERDE	08	Cinca Medio
2008	LV	190	LOS VERDES-GRUPO VERDE	09	La Litera / La Llitera
2008	LV	89	LOS VERDES-GRUPO VERDE	10	Los Monegros
2008	LV	166	LOS VERDES-GRUPO VERDE	11	Bajo Cinca / Baix Cinca
2008	LV	97	LOS VERDES-GRUPO VERDE	12	Tarazona y el Moncayo
2008	LV	72	LOS VERDES-GRUPO VERDE	13	Campo de Borja
2008	LV	28	LOS VERDES-GRUPO VERDE	14	Aranda
2008	LV	82	LOS VERDES-GRUPO VERDE	15	Ribera Alta del Ebro
2008	LV	146	LOS VERDES-GRUPO VERDE	16	Valdejalón
2008	LV	6212	LOS VERDES-GRUPO VERDE	17	Central
2008	LV	40	LOS VERDES-GRUPO VERDE	18	Ribera Baja del Ebro
2008	LV	81	LOS VERDES-GRUPO VERDE	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	LV	174	LOS VERDES-GRUPO VERDE	20	Comunidad de Calatayud
2008	LV	33	LOS VERDES-GRUPO VERDE	21	Campo de Cariñena
2008	LV	24	LOS VERDES-GRUPO VERDE	22	Campo de Belchite
2008	LV	21	LOS VERDES-GRUPO VERDE	23	Bajo Martín
2008	LV	24	LOS VERDES-GRUPO VERDE	24	Campo de Daroca
2008	LV	52	LOS VERDES-GRUPO VERDE	25	Jiloca
2008	LV	32	LOS VERDES-GRUPO VERDE	26	Cuencas Mineras
2008	LV	42	LOS VERDES-GRUPO VERDE	27	Andorra-Sierra de Arcos
2008	LV	120	LOS VERDES-GRUPO VERDE	28	Bajo Aragón
2008	LV	222	LOS VERDES-GRUPO VERDE	29	Comunidad de Teruel
2008	LV	13	LOS VERDES-GRUPO VERDE	30	Maestrazgo
2008	LV	14	LOS VERDES-GRUPO VERDE	31	Sierra de Albarracín
2008	LV	51	LOS VERDES-GRUPO VERDE	32	Gúdar-Javalambre
2008	LV	41	LOS VERDES-GRUPO VERDE	33	Matarraña / Matarranya
2008	C's	27	CIUDADANOS-PARTIDO DE LA CIUDADANIA	01	La Jacetania
2008	C's	14	CIUDADANOS-PARTIDO DE LA CIUDADANIA	02	Alto Gállego
2008	C's	6	CIUDADANOS-PARTIDO DE LA CIUDADANIA	03	Sobrarbe
2008	C's	16	CIUDADANOS-PARTIDO DE LA CIUDADANIA	04	La Ribagorza
2008	C's	80	CIUDADANOS-PARTIDO DE LA CIUDADANIA	05	Cinco Villas
2008	C's	108	CIUDADANOS-PARTIDO DE LA CIUDADANIA	06	Hoya de Huesca / Plana de Uesca
2008	C's	31	CIUDADANOS-PARTIDO DE LA CIUDADANIA	07	Somontano de Barbastro
2008	C's	24	CIUDADANOS-PARTIDO DE LA CIUDADANIA	08	Cinca Medio
2008	C's	17	CIUDADANOS-PARTIDO DE LA CIUDADANIA	09	La Litera / La Llitera
2008	C's	17	CIUDADANOS-PARTIDO DE LA CIUDADANIA	10	Los Monegros
2008	C's	29	CIUDADANOS-PARTIDO DE LA CIUDADANIA	11	Bajo Cinca / Baix Cinca
2008	C's	24	CIUDADANOS-PARTIDO DE LA CIUDADANIA	12	Tarazona y el Moncayo
2008	C's	10	CIUDADANOS-PARTIDO DE LA CIUDADANIA	13	Campo de Borja
2008	C's	6	CIUDADANOS-PARTIDO DE LA CIUDADANIA	14	Aranda
2008	C's	29	CIUDADANOS-PARTIDO DE LA CIUDADANIA	15	Ribera Alta del Ebro
2008	C's	42	CIUDADANOS-PARTIDO DE LA CIUDADANIA	16	Valdejalón
2008	C's	2432	CIUDADANOS-PARTIDO DE LA CIUDADANIA	17	Central
2008	C's	5	CIUDADANOS-PARTIDO DE LA CIUDADANIA	18	Ribera Baja del Ebro
2008	C's	7	CIUDADANOS-PARTIDO DE LA CIUDADANIA	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	C's	25	CIUDADANOS-PARTIDO DE LA CIUDADANIA	20	Comunidad de Calatayud
2008	C's	9	CIUDADANOS-PARTIDO DE LA CIUDADANIA	21	Campo de Cariñena
2008	C's	7	CIUDADANOS-PARTIDO DE LA CIUDADANIA	22	Campo de Belchite
2008	C's	7	CIUDADANOS-PARTIDO DE LA CIUDADANIA	23	Bajo Martín
2008	C's	11	CIUDADANOS-PARTIDO DE LA CIUDADANIA	24	Campo de Daroca
2008	C's	14	CIUDADANOS-PARTIDO DE LA CIUDADANIA	25	Jiloca
2008	C's	8	CIUDADANOS-PARTIDO DE LA CIUDADANIA	26	Cuencas Mineras
2008	C's	12	CIUDADANOS-PARTIDO DE LA CIUDADANIA	27	Andorra-Sierra de Arcos
2008	C's	43	CIUDADANOS-PARTIDO DE LA CIUDADANIA	28	Bajo Aragón
2008	C's	47	CIUDADANOS-PARTIDO DE LA CIUDADANIA	29	Comunidad de Teruel
2008	C's	7	CIUDADANOS-PARTIDO DE LA CIUDADANIA	30	Maestrazgo
2008	C's	5	CIUDADANOS-PARTIDO DE LA CIUDADANIA	31	Sierra de Albarracín
2008	C's	9	CIUDADANOS-PARTIDO DE LA CIUDADANIA	32	Gúdar-Javalambre
2008	C's	6	CIUDADANOS-PARTIDO DE LA CIUDADANIA	33	Matarraña / Matarranya
