Año	Municipio código	Municipio nombre	Tipo de presupuesto	Estado de la información	Total gastos	Gastos de personal	Gastos en bienes corrientes y servicios	Gastos financieros	Transferencias corrientes	Inversiones reales	Transferencias de capital	Activos financieros	Pasivos financieros	Gastos, fondo de contingencia
2013	50012	Alborge	Presupuestos	Consolidada	102782,32	20030,87	75680,86	0	7070,59	0	0	0	0	0
2013	50013	Alcalá de Ebro	Presupuestos	Consolidada	283700	75100	75950	4500	25200	96150	0	0	6800	0
2013	50014	Alcalá de Moncayo	Presupuestos	Consolidada	273850	49800	98000	12650	8300	99000	0	0	6100	0
2013	50015	Alconchel de Ariza	Presupuestos	Consolidada	119300	17500	69300	0	8000	24500	0	0	0	0
2013	50016	Aldehuela de Liestos	Presupuestos	Consolidada	107700	11800	34500	300	3000	58100	0	0	0	0
2013	50017	Alfajarín	Presupuestos	Consolidada	3012444,76	1125398	1341538,76	0	182500	361008	0	1000	1000	0
2013	50018	Alfamén	Presupuestos	Consolidada	1400620,99	497780	562000	7434,99	34700	274500	0	0	24206	0
2013	50019	Alforque	Presupuestos	Consolidada	69770,75	20499,16	40665,59	0	7406	0	0	0	1200	0
2013	50020	Alhama de Aragón	Presupuestos	Consolidada	1093437,75	419000	618142,03	9618,79	17000	0	0	0	29676,93	0
2013	50021	Almochuel	Presupuestos	Consolidada	54730,7	0	48630,7	500	5400	200	0	0	0	0
2013	50022	Almolda (La)	Presupuestos	Consolidada	807410	122930	436500	0	38000	209980	0	0	0	0
2013	50023	Almonacid de la Cuba	Presupuestos	Consolidada	320560	69843,06	119705,87	500	14000	112708	0	0	3803,07	0
2013	50024	Almonacid de la Sierra	Presupuestos	Consolidada	982100	252000	316000	5500	52900	350100	0	0	5600	0
2013	50025	Almunia de Doña Godina (La)	Presupuestos	Consolidada	10576170	5548400	2869800	199000	661200	719710	16000	0	562060	0
2013	50026	Alpartir	Presupuestos	Consolidada	665976	223450	232249	8450	45075	130152	0	0	26600	0
2013	50027	Ambel	Presupuestos	Consolidada	328787,61	78642,92	147400	412,11	10500	91832,58	0	0	0	0
2013	50028	Anento	Presupuestos	Consolidada	664853	137233	222259	0	25361	280000	0	0	0	0
2013	50029	Aniñón	Presupuestos	Consolidada	678829,89	115114,56	226020,25	38200	30000	200000	0	0	69495,08	0
2013	50030	Añón de Moncayo	Presupuestos	Consolidada	777700	390500	285700	16700	9800	75000	0	0	0	0
2013	50031	Aranda de Moncayo	Presupuestos	Consolidada	232480	53000	87130	5200	0	70000	150	0	17000	0
2013	50032	Arándiga	Presupuestos	Consolidada	438000	93000	133000	10000	21000	176000	0	0	5000	0
2013	50033	Ardisa	Presupuestos	Consolidada	207000	40000	65500	1500	2500	91700	5800	0	0	0
2013	50034	Ariza	Presupuestos	Consolidada	1107845	327255	349610	38600	74000	193040	0	0	125340	0
2013	50035	Artieda	Presupuestos	Consolidada	219850	13600	110950	900	12800	74000	0	0	7600	0
2013	50036	Asín	Presupuestos	Consolidada	429000	203000	110500	1500	1000	113000	0	0	0	0
2013	50037	Atea	Presupuestos	Consolidada	335200	45300	88350	1550	12000	188000	0	0	0	0
2013	50038	Ateca	Presupuestos	Consolidada	1501815	468842,56	547325	52095,27	78600	233021	0	0	121931,17	0
2013	50039	Azuara	Presupuestos	Consolidada	562718	129112	310000	7500	30100	86006	0	0	0	0
2013	50040	Badules	Presupuestos	Consolidada	167000	21050	80441	315	14250	50944	0	0	0	0
2013	50041	Bagüés	Presupuestos	Consolidada	130000	25500	41400	100	7000	56000	0	0	0	0
2013	50042	Balconchán	Presupuestos	Sin información										
2013	50043	Bárboles	Presupuestos	Consolidada	359429	82379	197900	150	15000	64000	0	0	0	0
2013	50044	Bardallur	Presupuestos	Consolidada	358325,08	65591,72	114841,01	803,03	11839,44	157984,38	0	0	7265,5	0
2013	50045	Belchite	Presupuestos	Consolidada	1291079,8	422521,41	539914	4511,07	136581,1	175502	0	0	12050,22	0
2013	50046	Belmonte de Gracián	Presupuestos	Consolidada	224177,06	30702,6	44419,49	1254,97	18800	125000	0	0	4000	0
2013	50047	Berdejo	Presupuestos	Sin información										
2013	50048	Berrueco	Presupuestos	Consolidada	110810	8000	40110	300	4000	58400	0	0	0	0
2013	50050	Bijuesca	Presupuestos	Consolidada	198400	16800	66000	600	5000	110000	0	0	0	0
2013	50051	Biota	Presupuestos	Consolidada	1134957	401257	423700	100	80900	191500	35000	2500	0	0
2013	50052	Bisimbre	Presupuestos	Consolidada	217300,3	75200	46784,96	1961,66	6998,29	80100	0	0	6255,39	0
2013	50053	Boquiñeni	Presupuestos	Consolidada	620758,62	267619,79	190958,83	21700	63480	42000	0	0	35000	0
2013	50054	Bordalba	Presupuestos	Consolidada	45700	3900	36000	300	5500	0	0	0	0	0
2013	50055	Borja	Presupuestos	Consolidada	4383681,16	1985708,52	1768180,54	135000	285301,25	0	0	0	209490,85	0
2013	50056	Botorrita	Presupuestos	Consolidada	489290,32	85802	179588,12	14798,71	23006	164523,25	0	0	21572,24	0
2013	50057	Brea de Aragón	Presupuestos	Consolidada	1513900	365800	468800	22500	40700	467600	1000	0	147500	0
2013	50058	Bubierca	Presupuestos	Consolidada	65900	13200	49500	400	2800	0	0	0	0	0
2013	50059	Bujaraloz	Presupuestos	Consolidada	1007203,46	180781,19	397953,31	8700	42196,6	332653,04	0	0	44919,32	0
2013	50060	Bulbuente	Presupuestos	Consolidada	323186,95	67897,7	149803,35	0	8485,9	97000	0	0	0	0
2013	50061	Bureta	Presupuestos	Consolidada	519819,72	70100	92600	4359,11	13500	322545,61	0	0	16715	0
2013	50062	Burgo de Ebro (El)	Presupuestos	Consolidada	2828462,44	643441,12	1526691,3	4910	85622,3	424297,72	92000	0	51500	0
2013	50063	Buste (El)	Presupuestos	Consolidada	87463,64	39794,68	37318,96	2000	0	3750	0	0	4600	0
2013	50064	Cabañas de Ebro	Presupuestos	Consolidada	487350,4	141366,75	194108,54	14975,83	25501	80501	0	0	30897,28	0
2013	50065	Cabolafuente	Presupuestos	Consolidada	117000	12000	52900	0	8100	44000	0	0	0	0
2013	50066	Cadrete	Presupuestos	Consolidada	4060464,72	987080,73	1838131,5	52000	54900	960352,49	13000	0	155000	0
2013	50067	Calatayud	Presupuestos	Consolidada	17739897,03	8092472,65	4626860,4	340145,26	667882	2290409,41	614600	24040,48	1083486,83	0
2013	50068	Calatorao	Presupuestos	Consolidada	2162032,4	584532,69	989017,03	8946,26	137785	381880,33	0	0	59871,09	0
2013	50069	Calcena	Presupuestos	Consolidada	171660,78	21760	133400,78	0	3000	13500	0	0	0	0
2013	50070	Calmarza	Presupuestos	Consolidada	72500	13000	40000	500	5000	14000	0	0	0	0
2013	50071	Campillo de Aragón	Presupuestos	Consolidada	419900	48400	45700	2000	18000	305800	0	0	0	0
2013	50072	Carenas	Presupuestos	Consolidada	334950	55600	144790	1700	5500	127360	0	0	0	0
2013	50073	Cariñena	Presupuestos	Consolidada	2837316,54	1101157,69	1076723,65	85900	156500	153300	169735,2	0	94000	0
2013	50074	Caspe	Presupuestos	Consolidada	7371038,55	4117643,69	2376786,79	119473,77	208535,02	0	0	0	548599,28	0
2013	50075	Castejón de Alarba	Presupuestos	Consolidada	188800	9500	65600	2500	5700	105500	0	0	0	0
2013	50076	Castejón de las Armas	Presupuestos	Consolidada	174500	33100	67100	6400	2250	60000	0	0	5650	0
2013	50077	Castejón de Valdejasa	Presupuestos	Consolidada	397438,93	102540,81	149762,75	9373,86	7600	120661,51	0	0	7500	0
2013	50078	Castiliscar	Presupuestos	Consolidada	256259,75	82009,75	106500	11500	20250	0	0	0	36000	0
2013	50079	Cervera de la Cañada	Presupuestos	Consolidada	261425,17	70726,98	95245,04	8600	4700	80353,15	0	0	1800	0
2013	50080	Cerveruela	Presupuestos	Consolidada	226000	22500	86500	0	7000	110000	0	0	0	0
2013	50081	Cetina	Presupuestos	Consolidada	688300	131500	201200	5000	6000	336600	8000	0	0	0
2013	50082	Cimballa	Presupuestos	Consolidada	255900	20600	49300	2600	10000	170200	0	0	3200	0
2013	50083	Cinco Olivas	Presupuestos	Consolidada	121870,73	27267,2	48340	200	21520	24543,53	0	0	0	0
2013	50084	Clarés de Ribota	Presupuestos	Sin información										
2013	50085	Codo	Presupuestos	Consolidada	270000	31236,79	109839,74	569,72	26268,61	94085,14	8000	0	0	0
2013	50086	Codos	Presupuestos	Consolidada	391520	68000	142980	7140	16600	156800	0	0	0	0
2013	50087	Contamina	Presupuestos	Consolidada	168376,67	17330	48581,2	10	965,47	101490	0	0	0	0
2013	50088	Cosuenda	Presupuestos	Consolidada	925809	144420	316000	28900	25700	352289	0	0	58500	0
2013	50089	Cuarte de Huerva	Presupuestos	Consolidada	9702854,77	3704335,19	3193330,74	4223,32	1597680,53	1135070,07	0	0	68214,92	0
2013	50090	Cubel	Presupuestos	Consolidada	282700	37500	78000	1400	14000	151800	0	0	0	0
2013	50091	Cuerlas (Las)	Presupuestos	Consolidada	184400	12000	81600	1500	9300	65000	0	0	15000	0
2013	50092	Chiprana	Presupuestos	Consolidada	617425	217585	219572	1650	12805	165813	0	0	0	0
2013	50093	Chodes	Presupuestos	Consolidada	216200	29200	62600	1400	11000	112000	0	0	0	0
2013	50094	Daroca	Presupuestos	Consolidada	3967925,79	2234596,04	1129663,58	80664,91	117831	238485,77	20354,29	0	146330,2	0
2013	50095	Ejea de los Caballeros	Presupuestos	Consolidada	17199996,1	6025185,15	5848729,89	216183,99	1215798,34	2511519,02	115000,84	500000	767578,87	0
2013	50096	Embid de Ariza	Presupuestos	Consolidada	118950,93	22500	49690	1700	300	44548,93	212	0	0	0
2013	50098	Encinacorba	Presupuestos	Sin información										
2013	50099	Épila	Presupuestos	Consolidada	3122701	1365048,8	1095200,49	114138,6	230167,53	135280,66	0	0	182864,92	0
2013	50100	Erla	Presupuestos	Consolidada	505342	156225	176475	2000	23100	147542	0	0	0	0
2013	50101	Escatrón	Presupuestos	Consolidada	2970500	590400	1127000	16000	120000	1011100	70000	0	36000	0
2013	50102	Fabara	Presupuestos	Consolidada	1533140	527300	512600	29640	22100	387200	0	0	54300	0
2013	50104	Farlete	Presupuestos	Consolidada	301600	92800,44	190100	0	13530,75	688,81	100	0	4380	0
2013	50105	Fayón	Presupuestos	Consolidada	992055	238255	234150	10350	12300	497000	0	0	0	0
2013	50106	Fayos (Los)	Presupuestos	Consolidada	346490	57150	67000	200	4800	204074,12	0	0	13265,88	0
2013	50107	Figueruelas	Presupuestos	Consolidada	3153723,38	708008,62	1237021,96	2000	416059,87	783632,93	7000	0	0	0
2013	50108	Fombuena	Presupuestos	Consolidada	102200	10900	29900	0	2700	58700	0	0	0	0
2013	50109	Frago (El)	Presupuestos	Consolidada	335742,42	30011,24	44225	3000	43535,2	209470,98	0	0	5500	0
2013	50110	Frasno (El)	Presupuestos	Consolidada	544327,13	121090,65	168626,48	7000	27500	211110	0	0	9000	0
2013	50111	Fréscano	Presupuestos	Consolidada	333923,36	64166,32	109311,96	1200,86	0	156784,65	0	0	2459,57	0
2013	50113	Fuendejalón	Presupuestos	Consolidada	947500	233000	355000	22550	35950	281000	0	0	20000	0
2013	50114	Fuendetodos	Presupuestos	Consolidada	848000	230000	235000	34600	80000	210000	0	0	58400	0
2013	50115	Fuentes de Ebro	Presupuestos	Consolidada	3864919,51	1398546,64	1241923,16	12480	56152,25	1076817,46	39000	0	40000	0
2013	50116	Fuentes de Jiloca	Presupuestos	Consolidada	340900	36250	95550	25150	20050	106500	0	0	57400	0
2013	50117	Gallocanta	Presupuestos	Consolidada	279700	36000	96400	5050	12000	130250	0	0	0	0
2013	50118	Gallur	Presupuestos	Consolidada	1751681,93	627464,67	761484,48	8310	178932	65858	0	0	109632,78	0
2013	50119	Gelsa	Presupuestos	Consolidada	1454569,04	307265,93	724370,97	5729,8	63235,31	317475,59	0	0	36491,44	0
2013	50120	Godojos	Presupuestos	Consolidada	111622,22	11485,87	40786,35	1850	500	45000	0	0	12000	0
2013	50121	Gotor	Presupuestos	Consolidada	437500	75000	75000	7500	35000	235000	0	0	10000	0
2013	50122	Grisel	Presupuestos	Consolidada	375680,7	66800	140000	300	5000	163580,7	0	0	0	0
2013	50123	Grisén	Presupuestos	Consolidada	549181,82	114181,82	208000	0	28000	199000	0	0	0	0
2013	50124	Herrera de los Navarros	Presupuestos	Consolidada	688503,96	147113,96	174000	68300	97200	157290	0	0	44600	0
2013	50125	Ibdes	Presupuestos	Consolidada	567600	103600	188900	9600	10000	248000	0	0	7500	0
2013	50126	Illueca	Presupuestos	Consolidada	2052777,7	499475	635975,43	66488,41	175870	338610	0	0	336358,86	0
2013	50128	Isuerre	Presupuestos	Consolidada	246710,59	73001	44005	6000	14001	99703,59	0	0	10000	0
2013	50129	Jaraba	Presupuestos	Consolidada	472300	134400	184200	5500	49200	39000	0	0	60000	0
2013	50130	Jarque	Presupuestos	Consolidada	457074,65	131300	144350	7600	60000	105324,65	0	0	8500	0
2013	50131	Jaulín	Presupuestos	Consolidada	291522,83	84000	104307	9290	18300	68425,83	0	0	7200	0
2013	50132	Joyosa (La)	Presupuestos	Consolidada	885861,73	303584,2	431178,28	0	129300	15708,11	6091,14	0	0	0
2013	50133	Lagata	Presupuestos	Consolidada	99801,04	20200	59801,04	1800	0	12000	3500	0	2500	0
2013	50134	Langa del Castillo	Presupuestos	Consolidada	277853,96	32706,92	83892,04	1000	8685	138570	13000	0	0	0
2013	50135	Layana	Presupuestos	Consolidada	110600	14000	48100	5500	34000	0	0	0	9000	0
2013	50136	Lécera	Presupuestos	Consolidada	566147	141200	264800	5500	42700	105947	0	0	6000	0
2013	50137	Leciñena	Presupuestos	Consolidada	1019388,7	221281,57	553873,81	1000	95775,55	147457,77	0	0	0	0
2013	50138	Lechón	Presupuestos	Consolidada	246000	26500	81500	0	8000	130000	0	0	0	0
2013	50139	Letux	Presupuestos	Consolidada	500000	123000	182500	5000	21500	155000	0	0	13000	0
2013	50140	Litago	Presupuestos	Consolidada	396427,3	68220,65	58500	11350	0	246356,65	0	0	12000	0
2013	50141	Lituénigo	Presupuestos	Consolidada	315670	34200	54570	400	6500	220000	0	0	0	0
2013	50142	Lobera de Onsella	Presupuestos	Consolidada	217313,16	20601	41258	1016	10301	144137,16	0	0	0	0
2013	50143	Longares	Presupuestos	Consolidada	903500	269000	197100	40400	46500	327000	0	0	23500	0
2013	50144	Longás	Presupuestos	Consolidada	155108	8200	44446	250	9212	93000	0	0	0	0
2013	50146	Lucena de Jalón	Presupuestos	Consolidada	333771	66730	129014	9000	15000	101527	0	0	12500	0
2013	50147	Luceni	Presupuestos	Consolidada	637072	236555	267533	9450	79500	9500	0	0	34534	0
2013	50148	Luesia	Presupuestos	Consolidada	492500	114000	157500	16500	22000	150000	0	0	32500	0
2013	50149	Luesma	Presupuestos	Consolidada	93400	8300	28600	1600	2050	52850	0	0	0	0
2013	50150	Lumpiaque	Presupuestos	Consolidada	720190,33	217197,3	332808	100	17274,86	152810,17	0	0	0	0
2013	50151	Luna	Presupuestos	Consolidada	1282650,24	328100	519050	900	46000	359030	18000	0	11570,24	0
2013	50152	Maella	Presupuestos	Consolidada	2178000	608030	788435	44600	30100	625800	0	0	81035	0
2013	50153	Magallón	Presupuestos	Consolidada	1313238,15	392494,15	559350	20600	114320	154274	0	0	72200	0
2013	50154	Mainar	Presupuestos	Consolidada	261400	29200	128100	1600	24500	56000	0	0	22000	0
2013	50155	Malanquilla	Presupuestos	Sin información										
2013	50156	Maleján	Presupuestos	Consolidada	357393,43	91587,3	47412,32	5850	21000	181043,81	6000	0	4500	0
2013	50157	Malón	Presupuestos	Clasificación Económica de la Administración General	264637	66637	67000	500	18000	67500	0	0	45000	0
2013	50159	Maluenda	Presupuestos	Consolidada	1062000	303000	298000	32700	33800	382000	0	0	12500	0
2013	50160	Mallén	Presupuestos	Consolidada	2125090,06	788508	839334,36	21000	160000	217702	60000	0	38545,7	0
2013	50161	Manchones	Presupuestos	Consolidada	214142	23126	79786	3560	5200	102470	0	0	0	0
2013	50162	Mara	Presupuestos	Consolidada	260640	40570	94300	9960	6600	95000	9000	0	5210	0
2013	50163	María de Huerva	Presupuestos	Consolidada	5248000	846000	1498000	50500	572100	2201400	0	0	80000	0
2013	50164	Mediana de Aragón	Presupuestos	Consolidada	496836,02	134053	167763	7400	5700	162970,02	0	0	18950	0
2013	50165	Mequinenza	Presupuestos	Consolidada	2833832,66	679462,3	1064042,17	11200	196481,73	863446,46	0	0	19200	0
2013	50166	Mesones de Isuela	Presupuestos	Consolidada	397200	82000	112500	1000	1000	193700	0	0	7000	0
2013	50167	Mezalocha	Presupuestos	Consolidada	387500	41500	109500	4000	22000	201500	0	0	9000	0
2013	50168	Mianos	Presupuestos	Consolidada	85032,21	9820,4	35760	0	8520,94	30930,87	0	0	0	0
2013	50169	Miedes de Aragón	Presupuestos	Consolidada	502211,86	86111,98	152365	8400	27800	210534,88	0	0	17000	0
2013	50170	Monegrillo	Presupuestos	Consolidada	611495	124500	287500	3500	85000	110995	0	0	0	0
2013	50171	Moneva	Presupuestos	Consolidada	103200	51000	37400	100	0	11200	3500	0	0	0
2013	50172	Monreal de Ariza	Presupuestos	Consolidada	335500	61700	134300	9800	200	128000	1500	0	0	0
2013	50173	Monterde	Presupuestos	Consolidada	525888	54770	174145	4600	4300	277073	0	0	11000	0
2013	50174	Montón	Presupuestos	Consolidada	173192,29	16737	61225,93	4869,36	11860	78500	0	0	0	0
2013	50175	Morata de Jalón	Presupuestos	Consolidada	1166757,24	445576,57	439750	19250	96564	121400	15550	0	28666,67	0
2013	50176	Morata de Jiloca	Presupuestos	Consolidada	549200	75200	115800	21500	14500	300200	0	0	22000	0
2013	50177	Morés	Presupuestos	Consolidada	468660	134900	153400	45650	27500	91210	0	0	16000	0
2013	50178	Moros	Presupuestos	Consolidada	301108	106112	159996	6000	9000	0	0	0	20000	0
2013	50179	Moyuela	Presupuestos	Consolidada	349895	80100,2	127697,8	0	15410	126687	0	0	0	0
2013	50180	Mozota	Presupuestos	Consolidada	231500	18500	50500	4600	15000	119500	0	0	23400	0
2013	50181	Muel	Presupuestos	Consolidada	2182000	435000	810400	6141,68	128500	769958,32	20000	0	12000	0
2013	50182	Muela (La)	Presupuestos	Consolidada	5742393,66	2909708	1956146	425000	50000	329997,76	5000	0	66541,9	0
2013	50183	Munébrega	Presupuestos	Consolidada	600000	123000	179800	16000	14000	267200	0	0	0	0
2013	50184	Murero	Presupuestos	Consolidada	188027	26033	71920	5074	4700	76300	0	0	4000	0
2013	50185	Murillo de Gállego	Presupuestos	Consolidada	234006,28	89360	66750	5000	0	72896,28	0	0	0	0
2013	50186	Navardún	Presupuestos	Consolidada	245444,56	41001	48002	10000	13301	117140,56	0	0	16000	0
2013	50187	Nigüella	Presupuestos	Consolidada	164000	23000	56300	0	500	84200	0	0	0	0
2013	50188	Nombrevilla	Presupuestos	Consolidada	274500	43500	87000	0	24000	120000	0	0	0	0
2013	50189	Nonaspe	Presupuestos	Consolidada	1192100	281000	373250	31950	190600	218000	0	0	97300	0
2013	50190	Novallas	Presupuestos	Consolidada	1573947,84	284059,31	322780,88	2230,05	36000	899000	0	0	29877,6	0
2013	50191	Novillas	Presupuestos	Consolidada	440886,36	161324,36	252312	0	24750	2500	0	0	0	0
2013	50192	Nuévalos	Presupuestos	Consolidada	557750	65700	231002	7300	4500	224748	0	0	24500	0
2013	50193	Nuez de Ebro	Presupuestos	Consolidada	635050,28	153700	384025,23	0	66843,72	30481,33	0	0	0	0
2013	50194	Olvés	Presupuestos	Consolidada	325000	29000	82400	7100	6500	200000	0	0	0	0
2013	50195	Orcajo	Presupuestos	Sin información										
2013	50196	Orera	Presupuestos	Consolidada	295909,79	17012,84	82200	2100	8800	182096,95	0	0	3700	0
2013	50197	Orés	Presupuestos	Consolidada	589400	181500	137500	1534	2000	266866	0	0	0	0
2013	50198	Oseja	Presupuestos	Consolidada	89197,6	7200	28109,3	100	0	53788,3	0	0	0	0
2013	50199	Osera de Ebro	Presupuestos	Consolidada	1046590	129420	272220	23650	51600	562700	0	0	7000	0
2013	50200	Paniza	Presupuestos	Consolidada	592389,64	189397,06	281094,08	14400	17000	67097,5	1000	0	22401	0
2013	50201	Paracuellos de Jiloca	Presupuestos	Consolidada	372309,24	99561,62	210291,9	12455,72	0	50000	0	0	0	0
2013	50202	Paracuellos de la Ribera	Presupuestos	Consolidada	164440,7	61600	48101	5500	4142	38097,7	0	0	7000	0
2013	50203	Pastriz	Presupuestos	Consolidada	968764,48	348709,24	413505,66	13500	154730,75	38318,83	0	0	0	0
2013	50204	Pedrola	Presupuestos	Consolidada	3439273,45	1496298,6	1661919,32	3102	250112	19730,2	8111,33	0	0	0
2013	50205	Pedrosas (Las)	Presupuestos	Consolidada	200571,2	38500	66000	200	13000	80471,2	0	0	2400	0
2013	50206	Perdiguera	Presupuestos	Consolidada	704200	177100	378500	0	7100	141500	0	0	0	0
2013	50207	Piedratajada	Presupuestos	Consolidada	218695	46195	97000	1500	3000	71000	0	0	0	0
2013	50208	Pina de Ebro	Presupuestos	Consolidada	2389349,88	555938,52	1311048,66	79241,76	102300	307427,46	0	6000	27393,48	0
2013	50209	Pinseque	Presupuestos	Consolidada	2978900	1194400	855300	40100	230800	571300	14500	32000	40500	0
2013	50210	Pintanos (Los)	Presupuestos	Consolidada	175000	16500	90000	100	17000	51400	0	0	0	0
2013	50211	Plasencia de Jalón	Presupuestos	Consolidada	602707,45	82833,72	177595,21	0	29252,95	238535,57	74490	0	0	0
2013	50212	Pleitas	Presupuestos	Sin información										
2013	50213	Plenas	Presupuestos	Consolidada	114339	41800	20139	1500	0	5000	5900	0	40000	0
2013	50214	Pomer	Presupuestos	Sin información										
2013	50215	Pozuel de Ariza	Presupuestos	Consolidada	32200	4150	22500	250	5300	0	0	0	0	0
2013	50216	Pozuelo de Aragón	Presupuestos	Consolidada	319045,4	50182,4	129595	13268	10000	97500	0	0	18500	0
