Año	Municipio código	Municipio nombre	Residencial	BI Almacén, estacionamiento	BI Comercial	BI Ocio, hostelería	BI Industrial	BI Cultural	BI Deportivo	BI Oficinas	BI Edificios singulares	BI Religioso	BI Espectáculos	BI Sin definir	BI Suelo vacante	BI Sanidad, benefic	Total
2014	50015	Alconchel de Ariza	186	0	0	1	248	0	1	0	1	4	0	314	59	0	500
2014	50016	Aldehuela de Liestos	143	1	0	0	0	0	0	0	0	2	0	22	19	0	165
2014	50017	Alfajarín	1268	36	6	8	208	2	9	13	1	3	1	502	213	2	1770
2014	50018	Alfamén	635	10	4	2	234	3	2	1	0	1	2	412	153	0	1047
2014	50019	Alforque	98	0	0	0	55	0	3	0	0	1	0	77	18	0	175
2014	50020	Alhama de Aragón	866	69	21	11	321	3	5	1	0	4	0	583	146	2	1449
2014	50021	Almochuel	30	0	0	0	67	1	1	0	0	1	0	71	1	0	101
2014	50022	Almolda (La)	318	1	3	2	180	1	1	0	0	6	1	241	45	1	559
2014	50023	Almonacid de la Cuba	271	0	0	0	157	1	1	1	1	2	0	188	24	1	459
2014	50024	Almonacid de la Sierra	560	17	5	3	489	1	4	2	2	2	0	701	175	1	1261
2014	50025	Almunia de Doña Godina (La)	3160	732	128	8	550	11	7	18	2	1	1	2076	614	4	5236
2014	50026	Alpartir	437	4	0	0	81	1	1	0	0	2	0	163	74	0	600
2014	50027	Ambel	415	0	1	0	75	1	0	1	0	3	0	153	72	0	568
2014	50028	Anento	169	1	0	2	13	1	0	0	2	3	0	56	33	1	225
2014	50029	Aniñón	725	76	5	0	53	1	1	2	1	1	0	280	140	0	1005
2014	50030	Añón de Moncayo	466	16	2	0	236	1	2	1	0	1	0	365	106	0	831
2014	50031	Aranda de Moncayo	429	3	0	0	76	1	2	0	1	1	0	156	72	0	585
2014	50032	Arándiga	630	3	2	0	24	1	1	0	0	3	0	67	33	0	697
2014	50033	Ardisa	101	1	0	0	51	1	2	0	1	2	0	72	14	0	173
2014	50034	Ariza	860	42	26	2	508	1	2	2	0	3	1	736	149	0	1596
2014	50035	Artieda	105	2	0	0	31	0	0	0	0	2	0	51	16	0	156
2014	50036	Asín	169	1	0	0	3	1	1	0	0	1	0	16	9	0	185
2014	50037	Atea	535	0	1	0	17	0	2	0	2	3	0	49	24	0	584
2014	50038	Ateca	1486	184	18	4	62	3	3	5	1	3	0	481	195	3	1967
2014	50039	Azuara	1003	0	0	0	16	3	2	0	3	2	0	246	219	1	1249
2014	50040	Badules	111	1	0	0	63	3	0	0	1	1	0	92	23	0	203
2014	50041	Bagüés	33	0	0	0	6	1	0	0	1	1	0	41	32	0	74
2014	50042	Balconchán	32	0	0	1	47	1	0	0	0	1	0	56	6	0	88
2014	50043	Bárboles	249	1	0	1	120	2	0	1	1	3	1	171	41	0	420
2014	50044	Bardallur	242	0	1	0	87	1	0	2	0	3	0	140	46	0	382
2014	50045	Belchite	1028	2	12	1	92	1	0	5	2	1	2	210	91	1	1238
2014	50046	Belmonte de Gracián	201	0	0	2	121	1	1	2	0	3	0	171	40	1	372
2014	50047	Berdejo	123	0	0	0	1	0	0	0	1	2	0	45	41	0	168
2014	50048	Berrueco	73	0	0	1	2	1	1	0	0	1	0	20	14	0	93
2014	50050	Bijuesca	354	0	0	0	2	0	1	0	0	2	0	33	28	0	387
2014	50051	Biota	739	17	5	0	221	2	0	0	3	4	0	324	72	0	1063
2014	50052	Bisimbre	78	0	0	1	47	0	0	0	0	1	0	52	3	0	130
2014	50053	Boquiñeni	451	1	0	0	183	1	1	2	0	2	0	319	129	0	770
2014	50054	Bordalba	188	12	0	0	11	1	2	0	0	1	0	96	69	0	284
2014	50055	Borja	3447	637	116	7	722	5	12	14	2	8	1	2013	485	4	5460
2014	50056	Botorrita	403	19	1	0	24	1	0	0	2	1	1	117	68	0	520
2014	50057	Brea de Aragón	1008	82	33	3	497	5	4	9	2	3	0	737	98	1	1745
2014	50058	Bubierca	110	0	0	1	157	1	0	0	0	3	0	203	41	0	313
2014	50059	Bujaraloz	423	9	9	4	214	3	1	2	1	6	0	354	103	2	777
2014	50060	Bulbuente	322	17	0	1	60	1	2	0	1	1	0	199	116	0	521
2014	50061	Bureta	184	0	0	0	87	0	0	0	1	1	0	118	29	0	302
2014	50062	Burgo de Ebro (El)	1450	228	14	1	255	1	11	34	1	3	3	961	409	1	2411
2014	50063	Buste (El)	131	0	0	0	63	1	1	1	0	1	0	124	57	0	255
2014	50064	Cabañas de Ebro	286	18	1	0	61	2	2	1	1	1	0	322	234	1	608
2014	50065	Cabolafuente	107	2	0	0	135	1	0	0	1	2	0	194	53	0	301
2014	50066	Cadrete	2379	1160	20	4	620	1	8	15	3	2	0	2278	444	1	4657
2014	50067	Calatayud	12055	6133	780	24	1039	29	30	83	12	27	3	9043	867	16	21098
2014	50068	Calatorao	1516	274	23	4	76	2	3	4	1	2	1	906	515	1	2422
2014	50069	Calcena	140	14	0	0	39	1	1	0	1	1	1	67	8	1	207
2014	50070	Calmarza	180	1	1	1	5	0	0	0	1	2	0	56	45	0	236
2014	50071	Campillo de Aragón	300	0	0	1	1	1	0	0	0	1	0	22	18	0	322
2014	50072	Carenas	541	1	1	0	5	2	0	0	1	2	0	96	84	0	637
2014	50073	Cariñena	2001	424	64	8	233	5	8	13	4	6	1	1017	246	5	3018
2014	50074	Caspe	5064	882	216	10	1328	15	17	12	5	14	2	3342	829	12	8406
2014	50075	Castejón de Alarba	101	0	0	0	78	1	0	0	1	1	0	117	36	0	218
2014	50076	Castejón de las Armas	123	2	1	0	109	0	0	0	0	3	0	129	14	0	252
2014	50077	Castejón de Valdejasa	401	3	0	0	2	1	0	0	1	1	0	35	27	0	436
2014	50078	Castiliscar	376	1	2	2	4	2	2	0	2	1	0	76	60	0	452
2014	50079	Cervera de la Cañada	430	0	0	0	17	1	1	1	1	5	0	88	61	1	518
2014	50080	Cerveruela	47	2	0	0	186	1	0	0	0	1	0	205	15	0	252
2014	50081	Cetina	733	8	2	1	60	1	1	1	2	2	1	334	255	0	1067
2014	50082	Cimballa	317	0	0	0	7	0	0	0	1	2	0	42	32	0	359
2014	50083	Cinco Olivas	121	2	0	0	63	1	2	0	1	1	0	83	13	0	204
2014	50084	Clarés de Ribota	320	1	0	0	2	0	0	0	0	2	0	25	20	0	345
2014	50085	Codo	331	0	0	0	22	1	0	0	2	1	0	58	32	0	389
2014	50086	Codos	309	0	1	0	252	1	1	1	0	1	0	276	18	1	585
2014	50087	Contamina	54	0	1	1	57	1	0	0	0	1	0	82	21	0	136
2014	50088	Cosuenda	362	49	0	0	196	2	5	1	1	1	1	388	131	1	750
2014	50089	Cuarte de Huerva	5347	3365	101	6	1221	2	15	116	3	2	0	5513	680	2	10860
2014	50090	Cubel	297	2	0	0	45	2	1	0	2	2	0	93	39	0	390
2014	50091	Cuerlas (Las)	210	0	0	1	1	1	0	0	1	3	0	30	23	0	240
2014	50092	Chiprana	370	2	2	0	205	0	0	1	0	2	0	250	38	0	620
2014	50093	Chodes	187	0	0	0	12	0	0	0	1	1	0	39	25	0	226
2014	50094	Daroca	1643	252	46	50	89	13	5	13	2	8	0	890	406	6	2533
2014	50095	Ejea de los Caballeros	9038	3376	433	13	925	30	27	94	12	23	16	6084	1128	7	15122
2014	50096	Embid de Ariza	115	0	0	0	108	1	0	0	0	3	0	123	11	0	238
2014	50098	Encinacorba	274	1	1	0	148	7	2	1	0	1	0	196	35	0	470
2014	50099	Épila	2307	119	37	8	731	4	2	21	0	3	3	1374	444	2	3681
2014	50100	Erla	285	6	0	1	136	1	1	0	0	2	1	193	45	0	478
2014	50101	Escatrón	1055	66	4	6	304	1	3	0	1	4	0	566	174	3	1621
2014	50102	Fabara	632	1	0	3	362	1	0	2	2	1	1	502	129	0	1134
2014	50104	Farlete	283	2	0	1	35	0	2	1	0	3	1	150	105	0	433
2014	50105	Fayón	345	13	3	1	14	1	1	1	1	1	0	140	103	1	485
2014	50106	Fayos (Los)	156	1	2	0	82	2	0	1	0	2	0	115	25	0	271
2014	50107	Figueruelas	530	49	15	2	178	2	2	4	0	1	0	479	225	1	1009
2014	50108	Fombuena	64	0	0	0	1	0	0	0	0	2	0	71	68	0	135
2014	50109	Frago (El)	176	0	0	0	14	0	0	0	4	3	0	43	22	0	219
2014	50110	Frasno (El)	751	17	1	1	16	1	2	1	0	5	0	208	164	0	959
2014	50111	Fréscano	164	0	0	2	48	1	1	1	1	2	0	89	33	0	253
2014	50113	Fuendejalón	561	4	3	1	108	1	1	0	1	0	1	235	115	0	796
2014	50114	Fuendetodos	134	0	1	3	65	3	1	0	2	1	0	109	33	0	243
2014	50115	Fuentes de Ebro	2146	269	24	2	362	2	2	4	0	5	1	1155	482	2	3301
2014	50116	Fuentes de Jiloca	432	1	1	0	13	0	2	0	0	2	1	76	56	0	508
2014	50117	Gallocanta	245	1	1	1	16	0	1	0	2	2	0	46	22	0	291
2014	50118	Gallur	1882	64	67	2	162	1	7	11	5	5	0	510	183	3	2392
2014	50119	Gelsa	671	20	3	1	99	1	3	5	2	3	0	286	149	0	957
2014	50120	Godojos	89	0	2	0	77	0	1	0	0	3	0	136	52	1	225
2014	50121	Gotor	379	0	0	0	11	0	0	0	1	2	0	33	19	0	412
2014	50122	Grisel	97	1	0	0	40	0	1	0	1	1	0	106	62	0	203
2014	50123	Grisén	353	5	0	3	68	2	1	1	0	2	0	157	75	0	510
2014	50124	Herrera de los Navarros	984	2	1	0	62	1	1	0	2	2	0	219	148	0	1203
2014	50125	Ibdes	701	1	2	1	36	1	1	1	1	0	0	240	196	0	941
2014	50126	Illueca	1558	767	115	2	564	5	3	14	1	2	0	1999	522	4	3557
2014	50128	Isuerre	87	0	0	0	0	0	0	0	2	1	0	14	11	0	101
2014	50129	Jaraba	320	5	1	0	111	1	3	0	0	2	0	262	135	4	582
2014	50130	Jarque de Moncayo	505	2	2	0	406	1	1	0	0	4	0	583	167	0	1088
2014	50131	Jaulín	284	1	0	0	23	0	0	0	1	2	0	54	27	0	338
2014	50132	Joyosa (La)	493	23	2	0	15	1	3	1	0	1	0	297	250	1	790
2014	50133	Lagata	195	19	0	1	7	0	1	0	0	1	1	57	27	0	252
2014	50134	Langa del Castillo	347	6	0	0	4	1	0	0	1	1	0	55	42	0	402
2014	50135	Layana	149	3	0	1	3	0	0	0	2	1	0	17	7	0	166
2014	50136	Lécera	596	22	1	1	216	4	1	0	2	1	0	322	74	0	918
2014	50137	Leciñena	696	18	2	1	130	2	4	3	2	2	1	298	133	0	994
2014	50138	Lechón	66	0	0	0	2	0	0	0	1	2	0	10	5	0	76
2014	50139	Letux	431	16	0	1	0	0	2	2	1	2	1	95	69	1	526
2014	50140	Litago	258	3	0	0	97	1	0	0	2	2	0	258	153	0	516
2014	50141	Lituénigo	145	2	0	3	145	2	0	0	0	2	0	208	53	1	353
2014	50142	Lobera de Onsella	106	1	0	0	76	1	0	0	0	2	0	86	6	0	192
2014	50143	Longares	517	38	2	4	180	1	3	0	1	1	1	343	111	1	860
2014	50144	Longás	44	0	0	1	48	0	0	0	0	3	0	87	35	0	131
2014	50146	Lucena de Jalón	214	0	2	0	153	1	1	3	0	2	0	181	18	1	395
2014	50147	Luceni	658	12	5	1	149	2	2	0	0	1	0	310	138	0	968
2014	50148	Luesia	413	8	1	0	80	0	0	1	1	4	0	135	40	0	548
2014	50149	Luesma	109	0	0	0	2	0	0	0	0	0	0	80	78	0	189
2014	50150	Lumpiaque	726	1	0	2	160	1	2	1	1	1	0	248	79	0	974
2014	50151	Luna	834	5	3	2	63	5	1	0	1	4	0	189	104	1	1023
2014	50152	Maella	1174	139	11	6	162	4	4	3	2	2	0	790	456	1	1964
2014	50153	Magallón	765	21	7	2	217	2	1	0	2	3	1	386	130	0	1151
2014	50154	Mainar	140	1	1	3	57	1	2	2	0	3	0	78	7	1	218
2014	50155	Malanquilla	297	0	0	0	3	0	0	0	0	1	0	17	13	0	314
2014	50156	Maleján	248	2	1	2	2	1	0	0	1	0	0	28	18	1	276
2014	50157	Malón	329	1	1	2	86	1	0	0	0	1	0	138	45	1	467
2014	50159	Maluenda	744	35	8	1	69	1	2	1	1	5	1	152	28	0	896
2014	50160	Mallén	1611	103	25	4	321	3	4	7	1	2	1	654	182	1	2265
2014	50161	Manchones	164	0	0	0	97	1	1	0	0	3	0	129	27	0	293
2014	50162	Mara	198	0	1	1	118	0	2	0	0	1	0	153	30	0	351
2014	50163	María de Huerva	2442	594	23	0	180	3	3	2	1	2	0	977	167	2	3419
2014	50164	Mediana de Aragón	293	0	0	2	58	1	1	1	1	2	0	78	12	0	371
2014	50165	Mequinenza	1403	108	16	3	346	7	6	13	1	3	2	556	47	4	1959
2014	50166	Mesones de Isuela	449	2	0	0	32	1	1	0	1	4	0	95	53	1	544
2014	50167	Mezalocha	282	0	1	0	3	1	2	1	1	1	0	60	50	0	342
2014	50168	Mianos	34	1	0	0	9	0	0	0	1	2	0	27	14	0	61
2014	50169	Miedes de Aragón	489	0	0	1	8	1	3	1	0	2	0	133	117	0	622
2014	50170	Monegrillo	315	0	0	0	34	1	1	0	0	4	0	76	35	1	391
2014	50171	Moneva	238	1	0	0	6	0	0	0	1	1	0	54	45	0	292
2014	50172	Monreal de Ariza	225	0	0	1	155	1	1	0	0	3	0	184	23	0	409
2014	50173	Monterde	337	2	0	0	4	1	1	0	1	3	0	108	96	0	445
2014	50174	Montón	141	3	0	0	57	1	0	0	0	4	0	80	15	0	221
2014	50175	Morata de Jalón	1296	32	9	1	38	1	2	2	1	2	0	224	135	1	1520
2014	50176	Morata de Jiloca	281	0	0	0	172	0	0	0	0	4	0	222	46	0	503
2014	50177	Morés	421	18	3	1	300	0	1	3	2	4	1	443	110	0	864
2014	50178	Moros	718	5	0	0	3	2	0	0	2	1	0	103	90	0	821
2014	50179	Moyuela	482	4	0	0	40	1	0	0	1	4	0	91	41	0	573
2014	50180	Mozota	172	0	0	0	47	0	1	2	0	1	0	64	13	0	236
2014	50181	Muel	955	92	7	5	346	3	4	19	1	1	0	806	327	1	1761
2014	50182	Muela (La)	3747	1601	26	3	816	3	21	45	5	3	1	3379	854	1	7126
2014	50183	Munébrega	483	15	0	1	4	1	5	0	1	1	0	107	79	0	590
2014	50184	Murero	253	0	1	0	3	1	1	0	0	1	0	34	27	0	287
2014	50185	Murillo de Gállego	273	7	4	3	84	0	1	0	0	2	0	255	154	0	528
2014	50186	Navardún	73	0	0	2	54	0	3	0	0	3	0	83	21	0	156
2014	50187	Nigüella	181	0	0	0	8	0	0	0	0	3	0	44	33	0	225
2014	50188	Nombrevilla	103	0	0	0	1	0	1	0	1	1	0	25	21	0	128
2014	50189	Nonaspe	940	17	6	0	33	1	1	0	1	2	0	245	184	0	1185
2014	50190	Novallas	596	33	4	1	140	2	0	1	0	0	0	240	59	0	836
2014	50191	Novillas	319	3	1	0	113	1	2	0	0	1	0	161	39	1	480
2014	50192	Nuévalos	216	0	4	6	73	1	2	1	1	5	0	326	233	0	542
2014	50193	Nuez de Ebro	534	4	1	0	58	1	8	0	0	1	0	306	233	0	840
2014	50194	Olvés	155	0	0	0	94	0	1	1	0	2	0	141	43	0	296
2014	50195	Orcajo	75	0	0	0	94	1	0	0	0	2	0	141	44	0	216
2014	50196	Orera	161	0	1	0	3	1	0	0	1	2	0	19	11	0	180
2014	50197	Orés	99	1	0	0	152	1	0	0	0	2	0	178	22	0	277
2014	50198	Oseja	46	0	0	0	52	0	0	0	0	1	0	69	16	0	115
2014	50199	Osera de Ebro	402	25	1	3	16	1	2	0	2	1	0	256	202	3	658
2014	50200	Paniza	456	7	2	0	228	1	1	0	0	5	2	386	140	0	842
2014	50201	Paracuellos de Jiloca	393	12	2	3	140	1	3	1	0	4	0	257	90	1	650
2014	50202	Paracuellos de la Ribera	273	3	0	0	92	0	0	0	0	1	0	124	28	0	397
2014	50203	Pastriz	774	11	4	1	110	0	5	0	1	2	0	242	107	1	1016
2014	50204	Pedrola	1710	236	40	3	310	3	4	2	4	3	0	927	319	3	2637
2014	50205	Pedrosas (Las)	108	0	0	1	67	1	2	0	0	1	0	94	22	0	202
2014	50206	Perdiguera	430	8	0	0	15	1	1	0	1	2	0	301	272	1	731
2014	50207	Piedratajada	105	2	0	1	61	1	1	0	0	1	0	113	46	0	218
2014	50208	Pina de Ebro	1342	36	22	8	104	2	3	7	2	3	0	324	137	0	1666
2014	50209	Pinseque	2121	492	7	3	399	3	10	75	1	2	1	1385	387	5	3506
2014	50210	Pintanos (Los)	155	0	0	1	1	1	2	0	0	3	0	62	54	0	217
2014	50211	Plasencia de Jalón	281	2	0	0	103	1	1	1	0	1	0	122	12	1	403
2014	50212	Pleitas	51	1	0	0	18	1	1	0	1	1	0	34	11	0	85
2014	50213	Plenas	378	1	1	2	53	0	1	0	2	2	0	81	19	0	459
2014	50214	Pomer	97	1	0	0	54	1	0	0	1	1	0	117	59	0	214
2014	50215	Pozuel de Ariza	82	0	0	0	131	1	0	0	0	3	0	179	43	1	261
2014	50216	Pozuelo de Aragón	185	1	1	0	138	2	3	0	0	2	0	216	69	0	401
2014	50217	Pradilla de Ebro	328	3	2	0	167	1	1	0	1	1	0	229	52	1	557
2014	50218	Puebla de Albortón	163	0	0	0	2	0	0	0	0	4	0	51	45	0	214
2014	50219	Puebla de Alfindén (La)	2722	1301	54	9	919	4	3	59	4	2	1	2836	477	3	5558
2014	50220	Puendeluna	68	1	0	0	53	1	1	0	0	1	0	74	17	0	142
2014	50221	Purujosa	31	0	0	0	22	0	0	0	1	1	0	183	159	0	214
2014	50222	Quinto	999	32	13	3	313	3	6	0	3	8	1	766	384	0	1765
2014	50223	Remolinos	612	30	5	2	127	2	4	0	1	1	0	252	79	1	864
2014	50224	Retascón	60	0	0	0	66	0	0	0	0	2	0	76	8	0	136
2014	50225	Ricla	1226	280	20	1	403	1	6	2	0	1	0	1073	357	2	2299
2014	50227	Romanos	155	0	0	0	9	0	1	0	0	2	0	18	6	0	173
2014	50228	Rueda de Jalón	250	0	0	0	92	1	1	2	0	1	0	120	23	0	370
2014	50229	Ruesca	84	0	0	0	1	0	0	0	0	1	0	18	16	0	102
2014	50230	Sádaba	1052	122	12	3	93	6	5	3	3	5	0	521	265	4	1573
2014	50231	Salillas de Jalón	289	0	1	1	119	0	1	0	1	1	0	198	74	0	487
2014	50232	Salvatierra de Esca	346	8	1	0	1	2	1	0	1	2	0	78	62	0	424
2014	50233	Samper del Salz	115	1	0	1	62	1	0	0	3	1	0	87	17	1	202
2014	50234	San Martín de la Virgen de Moncayo	342	12	1	2	203	1	2	0	0	1	1	414	190	1	756
2014	50235	San Mateo de Gállego	1776	385	25	0	272	3	13	4	2	1	1	1990	1282	2	3766
2014	50236	Santa Cruz de Grío	241	0	0	0	173	2	0	1	2	3	0	201	20	0	442
2014	50237	Santa Cruz de Moncayo	93	0	0	1	62	0	4	0	0	1	0	112	44	0	205
2014	50238	Santa Eulalia de Gállego	192	4	1	2	35	0	1	0	0	1	0	76	32	0	268
2014	50239	Santed	135	0	0	0	3	1	1	0	0	2	0	13	6	0	148
2014	50240	Sástago	851	17	9	4	179	1	3	1	0	4	0	300	81	1	1151
2014	50241	Saviñán	606	14	8	0	38	0	4	1	2	4	0	104	33	0	710
2014	50242	Sediles	115	3	0	2	64	0	2	0	0	2	0	82	8	1	197
2014	50243	Sestrica	662	16	3	0	15	1	2	1	3	3	0	117	73	0	779
2014	50244	Sierra de Luna	191	1	0	1	154	1	1	0	1	0	0	212	52	1	403
2014	50245	Sigüés	143	0	2	2	108	1	0	0	0	4	0	135	18	0	278
2014	50246	Sisamón	146	0	0	1	148	1	0	0	1	2	0	229	76	0	375
2014	50247	Sobradiel	485	107	8	0	46	0	2	0	1	1	0	383	217	1	868
2014	50248	Sos del Rey Católico	812	102	6	9	14	1	2	0	1	7	0	231	89	0	1043
2014	50249	Tabuenca	564	2	0	0	137	0	0	0	1	4	0	212	68	0	776
2014	50250	Talamantes	113	0	1	0	83	0	0	0	0	2	0	110	24	0	223
2014	50251	Tarazona	7708	1476	194	11	1288	11	18	31	2	19	4	3568	505	9	11276
2014	50252	Tauste	3640	1131	121	8	483	7	7	31	4	7	2	2453	646	6	6093
2014	50253	Terrer	556	12	1	0	15	1	0	0	1	1	0	154	123	0	710
2014	50254	Tierga	198	0	1	0	184	1	0	2	0	2	1	223	32	0	421
2014	50255	Tobed	284	72	2	0	47	2	4	0	1	1	0	173	44	0	457
2014	50256	Torralba de los Frailes	292	0	0	0	3	1	1	0	1	3	0	60	51	0	352
2014	50257	Torralba de Ribota	211	0	0	0	99	1	0	0	0	4	0	132	28	0	343
2014	50258	Torralbilla	196	0	0	0	5	0	0	0	0	3	0	32	24	0	228
2014	50259	Torrehermosa	162	3	0	0	18	1	0	0	0	1	0	68	45	0	230
2014	50260	Torrelapaja	76	0	0	0	46	1	0	0	1	1	0	54	5	0	130
2014	50261	Torrellas	266	56	1	3	151	1	2	0	1	2	0	328	110	1	594
2014	50262	Torres de Berrellén	782	105	10	2	105	2	3	2	2	2	0	372	138	1	1154
2014	50263	Torrijo de la Cañada	433	3	1	1	193	2	2	0	0	2	0	313	109	0	746
2014	50264	Tosos	387	10	0	0	4	1	0	0	1	2	0	36	18	0	423
2014	50265	Trasmoz	91	5	0	0	92	1	0	0	0	1	0	122	23	0	213
2014	50266	Trasobares	512	0	0	0	1	2	0	2	1	2	0	49	41	0	561
2014	50267	Uncastillo	710	14	6	2	180	1	3	1	1	4	0	373	158	3	1083
2014	50268	Undués de Lerda	38	0	0	0	105	0	0	0	0	2	0	123	16	0	161
2014	50269	Urrea de Jalón	292	0	2	1	112	1	1	1	0	1	0	151	30	2	443
2014	50270	Urriés	58	0	0	0	95	1	0	0	0	1	0	117	20	0	175
2014	50271	Used	513	0	0	0	49	0	1	0	3	1	0	111	57	0	624
2014	50272	Utebo	7932	4126	462	6	461	6	11	136	3	1	2	5597	379	4	13529
2014	50273	Valdehorna	57	0	0	0	63	1	0	0	1	1	0	83	17	0	140
2014	50274	Val de San Martín	146	0	0	0	1	1	1	0	0	1	0	28	23	1	174
2014	50275	Valmadrid	98	0	0	0	7	0	0	0	1	2	0	16	5	1	114
2014	50276	Valpalmas	121	0	0	1	67	1	1	0	0	1	0	99	28	0	220
2014	50277	Valtorres	204	0	0	0	1	1	0	0	1	2	0	64	59	0	268
2014	50278	Velilla de Ebro	228	0	0	0	57	1	1	0	1	1	0	122	61	0	350
2014	50279	Velilla de Jiloca	135	0	1	0	122	0	1	1	0	2	0	172	45	0	307
2014	50280	Vera de Moncayo	636	8	0	0	5	1	0	0	1	7	0	46	23	1	682
2014	50281	Vierlas	70	0	0	0	52	0	0	1	0	1	0	62	8	0	132
2014	50282	Vilueña (La)	119	0	0	0	54	1	0	0	1	2	0	77	19	0	196
2014	50283	Villadoz	162	0	0	0	2	0	0	0	0	1	0	18	15	0	180
2014	50284	Villafeliche	367	34	0	2	3	1	1	1	0	4	0	97	51	0	464
2014	50285	Villafranca de Ebro	553	12	5	2	18	1	1	0	0	2	0	102	59	2	655
2014	50286	Villalba de Perejil	66	0	1	0	31	1	0	0	0	1	0	41	7	0	107
2014	50287	Villalengua	286	3	0	0	203	0	1	0	0	1	0	323	115	0	609
2014	50288	Villanueva de Gállego	2181	652	44	2	455	5	5	39	2	1	0	1732	524	3	3913
2014	50289	Villanueva de Jiloca	238	0	0	0	3	1	1	0	1	1	0	34	27	0	272
2014	50290	Villanueva de Huerva	586	0	1	0	17	2	0	1	1	3	0	93	68	0	679
2014	50291	Villar de los Navarros	405	1	1	0	13	0	0	0	2	3	0	119	99	0	524
2014	50292	Villarreal de Huerva	198	1	0	0	31	1	1	0	0	1	0	97	62	0	295
2014	50293	Villarroya de la Sierra	1044	3	2	1	9	1	1	2	2	2	0	88	65	0	1132
2014	50294	Villarroya del Campo	90	0	0	0	50	0	2	0	0	1	0	128	75	0	218
2014	50295	Vistabella	271	0	0	0	4	1	0	0	1	3	0	16	7	0	287
2014	50296	Zaida (La)	329	4	4	0	113	0	3	1	0	1	0	173	46	1	502
2014	50297	Zaragoza	316944	134141	27845	435	4710	456	244	5637	90	163	17	179120	5028	354	496064
2014	50298	Zuera	3911	1362	123	6	721	11	16	22	7	8	2	3876	1595	3	7787
2014	50901	Biel	487	1	1	0	5	2	2	1	0	2	0	111	96	1	598
2014	50902	Marracos	70	6	1	1	38	0	0	0	0	1	1	55	7	0	125
2014	50903	Villamayor de Gállego	1339	53	7	2	160	1	4	0	2	2	0	486	254	1	1825
2015	22001	Abiego	233	12	1	5	84	3	2	0	4	3	0	189	74	1	422
2015	22002	Abizanda	60	5	0	11	36	4	1	0	0	6	1	75	11	0	135
2015	22003	Adahuesca	147	9	0	0	40	0	1	0	0	1	0	61	9	1	208
2015	22004	Agüero	253	17	0	0	123	0	1	0	1	4	0	213	66	1	466
2015	22006	Aísa	1754	1404	45	18	2	0	0	9	4	5	0	1582	95	0	3336
2015	22007	Albalate de Cinca	526	9	7	2	155	1	4	3	2	1	0	296	111	1	822
2015	22008	Albalatillo	134	7	0	0	90	1	3	0	0	2	0	153	50	0	287
2015	22009	Albelda	406	15	3	1	132	1	4	2	0	1	0	275	114	2	681
2015	22011	Albero Alto	82	0	0	0	4	0	1	0	0	1	0	39	32	1	121
2015	22012	Albero Bajo	64	1	0	1	47	1	2	0	1	1	0	92	37	1	156
2015	22013	Alberuela de Tubo	163	3	0	2	37	3	5	0	2	2	0	66	10	2	229
2015	22014	Alcalá de Gurrea	177	0	0	1	85	0	2	3	0	1	0	165	73	0	342
2015	22015	Alcalá del Obispo	257	1	0	1	157	1	3	0	1	5	0	219	50	0	476
2015	22016	Alcampell	573	11	5	0	271	1	3	2	0	2	0	342	47	0	915
2015	22017	Alcolea de Cinca	645	59	19	1	325	2	2	0	2	1	0	604	193	0	1249
2015	22018	Alcubierre	263	0	2	0	119	0	1	1	0	3	0	199	72	1	462
2015	22019	Alerre	106	0	0	0	23	2	1	0	1	1	0	74	46	0	180
2015	22020	Alfántega	103	2	0	0	34	0	3	0	0	2	0	63	20	2	166
2015	22021	Almudévar	1866	121	21	3	45	5	7	4	3	5	2	471	248	7	2337
2015	22022	Almunia de San Juan	436	6	0	0	149	2	8	1	1	3	0	281	111	0	717
2015	22023	Almuniente	339	0	0	1	19	3	7	0	2	2	1	94	59	0	433
2015	22024	Alquézar	350	17	12	11	13	1	0	0	1	7	0	114	52	0	464
2015	22025	Altorricón	777	121	9	2	45	1	3	5	0	1	0	348	158	3	1125
2015	22027	Angüés	262	0	1	3	200	0	1	1	2	4	0	298	85	1	560
2015	22028	Ansó	545	92	9	4	2	1	3	2	1	3	1	239	119	2	784
2015	22029	Antillón	60	0	0	0	50	0	1	0	1	1	0	69	16	0	129
2015	22032	Aragüés del Puerto	193	52	0	2	3	1	1	0	1	2	0	139	77	0	332
2015	22035	Arén	394	70	5	4	153	3	2	1	1	8	0	326	79	0	720
2015	22036	Argavieso	104	0	1	0	6	0	0	0	1	1	0	33	24	0	137
2015	22037	Arguis	181	13	0	2	58	1	2	0	0	5	0	153	72	0	334
2015	22039	Ayerbe	1066	138	23	3	54	3	3	5	1	4	0	515	281	0	1581
2015	22040	Azanuy-Alins	218	1	0	0	162	0	4	0	0	4	0	230	59	0	448
2015	22041	Azara	95	1	0	1	53	1	2	0	1	1	0	80	20	0	175
2015	22042	Azlor	100	0	0	0	60	1	3	0	0	1	0	100	35	0	200
2015	22043	Baells	106	0	0	0	75	0	0	0	0	2	0	96	19	0	202
2015	22044	Bailo	360	10	0	4	3	0	2	0	1	5	0	102	76	1	462
2015	22045	Baldellou	143	1	0	0	91	1	1	0	0	3	0	117	20	0	260
2015	22046	Ballobar	861	18	1	0	70	2	2	1	0	5	0	210	111	0	1071
