Mes y año	Mes (código)	Sección (1 letra) código	Sección (1 letra) descripción	Sexo	Número de contratos	Provincia código	Provincia nombre	Clasificación
Enero 2012	201201	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	64	44	Teruel	CNAE - 2009
Enero 2012	201201	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	96	44	Teruel	CNAE - 2009
Enero 2012	201201	H	Transporte y almacenamiento	Hombres	79	44	Teruel	CNAE - 2009
Enero 2012	201201	H	Transporte y almacenamiento	Mujeres	90	44	Teruel	CNAE - 2009
Enero 2012	201201	I	Hostelería	Hombres	86	44	Teruel	CNAE - 2009
Enero 2012	201201	I	Hostelería	Mujeres	205	44	Teruel	CNAE - 2009
Enero 2012	201201	J	Información y comunicaciones	Hombres	7	44	Teruel	CNAE - 2009
Enero 2012	201201	J	Información y comunicaciones	Mujeres	2	44	Teruel	CNAE - 2009
Enero 2012	201201	K	Actividades financieras y de seguros	Hombres	5	44	Teruel	CNAE - 2009
Enero 2012	201201	K	Actividades financieras y de seguros	Mujeres	3	44	Teruel	CNAE - 2009
Enero 2012	201201	L	Actividades inmobiliarias	Mujeres	1	44	Teruel	CNAE - 2009
Enero 2012	201201	M	Actividades profesionales, científicas y técnicas	Hombres	12	44	Teruel	CNAE - 2009
Enero 2012	201201	M	Actividades profesionales, científicas y técnicas	Mujeres	17	44	Teruel	CNAE - 2009
Enero 2012	201201	N	Actividades administrativas y servicios auxiliares	Hombres	544	44	Teruel	CNAE - 2009
Enero 2012	201201	N	Actividades administrativas y servicios auxiliares	Mujeres	154	44	Teruel	CNAE - 2009
Enero 2012	201201	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	21	44	Teruel	CNAE - 2009
Enero 2012	201201	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	77	44	Teruel	CNAE - 2009
Enero 2012	201201	P	Educación	Hombres	17	44	Teruel	CNAE - 2009
Enero 2012	201201	P	Educación	Mujeres	23	44	Teruel	CNAE - 2009
Enero 2012	201201	Q	Actividades sanitarias y de servicios sociales	Hombres	11	44	Teruel	CNAE - 2009
Enero 2012	201201	Q	Actividades sanitarias y de servicios sociales	Mujeres	76	44	Teruel	CNAE - 2009
Enero 2012	201201	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	217	44	Teruel	CNAE - 2009
Enero 2012	201201	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	78	44	Teruel	CNAE - 2009
Enero 2012	201201	S	Otros servicios	Hombres	6	44	Teruel	CNAE - 2009
Enero 2012	201201	S	Otros servicios	Mujeres	18	44	Teruel	CNAE - 2009
Enero 2012	201201	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	12	44	Teruel	CNAE - 2009
Enero 2012	201201	A	Agricultura, ganadería, silvicultura y pesca	Hombres	704	50	Zaragoza	CNAE - 2009
Enero 2012	201201	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	125	50	Zaragoza	CNAE - 2009
Enero 2012	201201	B	Industrias extractivas	Hombres	11	50	Zaragoza	CNAE - 2009
Enero 2012	201201	B	Industrias extractivas	Mujeres	1	50	Zaragoza	CNAE - 2009
Enero 2012	201201	C	Industria manufacturera	Hombres	1760	50	Zaragoza	CNAE - 2009
Enero 2012	201201	C	Industria manufacturera	Mujeres	769	50	Zaragoza	CNAE - 2009
Enero 2012	201201	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Hombres	7	50	Zaragoza	CNAE - 2009
Enero 2012	201201	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Mujeres	3	50	Zaragoza	CNAE - 2009
Enero 2012	201201	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	116	50	Zaragoza	CNAE - 2009
Enero 2012	201201	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	51	50	Zaragoza	CNAE - 2009
Enero 2012	201201	F	Construcción	Hombres	1124	50	Zaragoza	CNAE - 2009
Enero 2012	201201	F	Construcción	Mujeres	55	50	Zaragoza	CNAE - 2009
Enero 2012	201201	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	661	50	Zaragoza	CNAE - 2009
Enero 2012	201201	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	1027	50	Zaragoza	CNAE - 2009
Enero 2012	201201	H	Transporte y almacenamiento	Hombres	533	50	Zaragoza	CNAE - 2009
Enero 2012	201201	H	Transporte y almacenamiento	Mujeres	260	50	Zaragoza	CNAE - 2009
Enero 2012	201201	I	Hostelería	Hombres	704	50	Zaragoza	CNAE - 2009
Enero 2012	201201	I	Hostelería	Mujeres	1353	50	Zaragoza	CNAE - 2009
Enero 2012	201201	J	Información y comunicaciones	Hombres	157	50	Zaragoza	CNAE - 2009
Enero 2012	201201	J	Información y comunicaciones	Mujeres	98	50	Zaragoza	CNAE - 2009
Enero 2012	201201	K	Actividades financieras y de seguros	Hombres	23	50	Zaragoza	CNAE - 2009
Enero 2012	201201	K	Actividades financieras y de seguros	Mujeres	47	50	Zaragoza	CNAE - 2009
Enero 2012	201201	L	Actividades inmobiliarias	Hombres	27	50	Zaragoza	CNAE - 2009
Enero 2012	201201	L	Actividades inmobiliarias	Mujeres	30	50	Zaragoza	CNAE - 2009
Enero 2012	201201	M	Actividades profesionales, científicas y técnicas	Hombres	252	50	Zaragoza	CNAE - 2009
Enero 2012	201201	M	Actividades profesionales, científicas y técnicas	Mujeres	464	50	Zaragoza	CNAE - 2009
Enero 2012	201201	N	Actividades administrativas y servicios auxiliares	Hombres	3207	50	Zaragoza	CNAE - 2009
Enero 2012	201201	N	Actividades administrativas y servicios auxiliares	Mujeres	2661	50	Zaragoza	CNAE - 2009
Enero 2012	201201	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	84	50	Zaragoza	CNAE - 2009
Enero 2012	201201	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	204	50	Zaragoza	CNAE - 2009
Enero 2012	201201	P	Educación	Hombres	530	50	Zaragoza	CNAE - 2009
Enero 2012	201201	P	Educación	Mujeres	671	50	Zaragoza	CNAE - 2009
Enero 2012	201201	Q	Actividades sanitarias y de servicios sociales	Hombres	194	50	Zaragoza	CNAE - 2009
Enero 2012	201201	Q	Actividades sanitarias y de servicios sociales	Mujeres	923	50	Zaragoza	CNAE - 2009
Enero 2012	201201	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	364	50	Zaragoza	CNAE - 2009
Enero 2012	201201	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	217	50	Zaragoza	CNAE - 2009
Enero 2012	201201	S	Otros servicios	Hombres	106	50	Zaragoza	CNAE - 2009
Enero 2012	201201	S	Otros servicios	Mujeres	299	50	Zaragoza	CNAE - 2009
Enero 2012	201201	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Hombres	29	50	Zaragoza	CNAE - 2009
Enero 2012	201201	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	172	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	A	Agricultura, ganadería, silvicultura y pesca	Hombres	280	22	Huesca	CNAE - 2009
Diciembre 2011	201112	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	29	22	Huesca	CNAE - 2009
Diciembre 2011	201112	B	Industrias extractivas	Hombres	5	22	Huesca	CNAE - 2009
Diciembre 2011	201112	C	Industria manufacturera	Hombres	146	22	Huesca	CNAE - 2009
Diciembre 2011	201112	C	Industria manufacturera	Mujeres	38	22	Huesca	CNAE - 2009
Diciembre 2011	201112	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Hombres	9	22	Huesca	CNAE - 2009
Diciembre 2011	201112	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	8	22	Huesca	CNAE - 2009
Diciembre 2011	201112	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	2	22	Huesca	CNAE - 2009
Diciembre 2011	201112	F	Construcción	Hombres	223	22	Huesca	CNAE - 2009
Diciembre 2011	201112	F	Construcción	Mujeres	12	22	Huesca	CNAE - 2009
Diciembre 2011	201112	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	139	22	Huesca	CNAE - 2009
Diciembre 2011	201112	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	245	22	Huesca	CNAE - 2009
Diciembre 2011	201112	H	Transporte y almacenamiento	Hombres	84	22	Huesca	CNAE - 2009
Diciembre 2011	201112	H	Transporte y almacenamiento	Mujeres	75	22	Huesca	CNAE - 2009
Diciembre 2011	201112	I	Hostelería	Hombres	461	22	Huesca	CNAE - 2009
Diciembre 2011	201112	I	Hostelería	Mujeres	639	22	Huesca	CNAE - 2009
Diciembre 2011	201112	J	Información y comunicaciones	Hombres	11	22	Huesca	CNAE - 2009
Diciembre 2011	201112	J	Información y comunicaciones	Mujeres	7	22	Huesca	CNAE - 2009
Diciembre 2011	201112	K	Actividades financieras y de seguros	Hombres	3	22	Huesca	CNAE - 2009
Diciembre 2011	201112	K	Actividades financieras y de seguros	Mujeres	7	22	Huesca	CNAE - 2009
Diciembre 2011	201112	L	Actividades inmobiliarias	Hombres	1	22	Huesca	CNAE - 2009
Diciembre 2011	201112	L	Actividades inmobiliarias	Mujeres	1	22	Huesca	CNAE - 2009
Diciembre 2011	201112	M	Actividades profesionales, científicas y técnicas	Hombres	26	22	Huesca	CNAE - 2009
Diciembre 2011	201112	M	Actividades profesionales, científicas y técnicas	Mujeres	42	22	Huesca	CNAE - 2009
Diciembre 2011	201112	N	Actividades administrativas y servicios auxiliares	Hombres	203	22	Huesca	CNAE - 2009
Diciembre 2011	201112	N	Actividades administrativas y servicios auxiliares	Mujeres	363	22	Huesca	CNAE - 2009
Diciembre 2011	201112	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	51	22	Huesca	CNAE - 2009
Diciembre 2011	201112	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	114	22	Huesca	CNAE - 2009
Diciembre 2011	201112	P	Educación	Hombres	59	22	Huesca	CNAE - 2009
Diciembre 2011	201112	P	Educación	Mujeres	75	22	Huesca	CNAE - 2009
Diciembre 2011	201112	Q	Actividades sanitarias y de servicios sociales	Hombres	39	22	Huesca	CNAE - 2009
Diciembre 2011	201112	Q	Actividades sanitarias y de servicios sociales	Mujeres	177	22	Huesca	CNAE - 2009
Diciembre 2011	201112	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	155	22	Huesca	CNAE - 2009
Diciembre 2011	201112	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	102	22	Huesca	CNAE - 2009
Diciembre 2011	201112	S	Otros servicios	Hombres	18	22	Huesca	CNAE - 2009
Diciembre 2011	201112	S	Otros servicios	Mujeres	59	22	Huesca	CNAE - 2009
Diciembre 2011	201112	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	1	22	Huesca	CNAE - 2009
Diciembre 2011	201112	A	Agricultura, ganadería, silvicultura y pesca	Hombres	120	44	Teruel	CNAE - 2009
Diciembre 2011	201112	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	12	44	Teruel	CNAE - 2009
Diciembre 2011	201112	B	Industrias extractivas	Hombres	8	44	Teruel	CNAE - 2009
Diciembre 2011	201112	C	Industria manufacturera	Hombres	116	44	Teruel	CNAE - 2009
Diciembre 2011	201112	C	Industria manufacturera	Mujeres	29	44	Teruel	CNAE - 2009
Diciembre 2011	201112	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	5	44	Teruel	CNAE - 2009
Diciembre 2011	201112	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	1	44	Teruel	CNAE - 2009
Diciembre 2011	201112	F	Construcción	Hombres	145	44	Teruel	CNAE - 2009
Diciembre 2011	201112	F	Construcción	Mujeres	7	44	Teruel	CNAE - 2009
Diciembre 2011	201112	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	69	44	Teruel	CNAE - 2009
Diciembre 2011	201112	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	110	44	Teruel	CNAE - 2009
Diciembre 2011	201112	H	Transporte y almacenamiento	Hombres	68	44	Teruel	CNAE - 2009
Diciembre 2011	201112	H	Transporte y almacenamiento	Mujeres	175	44	Teruel	CNAE - 2009
Diciembre 2011	201112	I	Hostelería	Hombres	85	44	Teruel	CNAE - 2009
Diciembre 2011	201112	I	Hostelería	Mujeres	206	44	Teruel	CNAE - 2009
Diciembre 2011	201112	J	Información y comunicaciones	Hombres	2	44	Teruel	CNAE - 2009
Diciembre 2011	201112	J	Información y comunicaciones	Mujeres	2	44	Teruel	CNAE - 2009
Diciembre 2011	201112	K	Actividades financieras y de seguros	Hombres	5	44	Teruel	CNAE - 2009
Diciembre 2011	201112	K	Actividades financieras y de seguros	Mujeres	2	44	Teruel	CNAE - 2009
Diciembre 2011	201112	L	Actividades inmobiliarias	Hombres	2	44	Teruel	CNAE - 2009
Diciembre 2011	201112	M	Actividades profesionales, científicas y técnicas	Hombres	23	44	Teruel	CNAE - 2009
Diciembre 2011	201112	M	Actividades profesionales, científicas y técnicas	Mujeres	24	44	Teruel	CNAE - 2009
Diciembre 2011	201112	N	Actividades administrativas y servicios auxiliares	Hombres	488	44	Teruel	CNAE - 2009
Diciembre 2011	201112	N	Actividades administrativas y servicios auxiliares	Mujeres	122	44	Teruel	CNAE - 2009
Diciembre 2011	201112	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	18	44	Teruel	CNAE - 2009
Diciembre 2011	201112	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	103	44	Teruel	CNAE - 2009
Diciembre 2011	201112	P	Educación	Hombres	18	44	Teruel	CNAE - 2009
Diciembre 2011	201112	P	Educación	Mujeres	32	44	Teruel	CNAE - 2009
Diciembre 2011	201112	Q	Actividades sanitarias y de servicios sociales	Hombres	11	44	Teruel	CNAE - 2009
Diciembre 2011	201112	Q	Actividades sanitarias y de servicios sociales	Mujeres	110	44	Teruel	CNAE - 2009
Diciembre 2011	201112	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	59	44	Teruel	CNAE - 2009
Diciembre 2011	201112	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	26	44	Teruel	CNAE - 2009
Diciembre 2011	201112	S	Otros servicios	Hombres	9	44	Teruel	CNAE - 2009
Diciembre 2011	201112	S	Otros servicios	Mujeres	35	44	Teruel	CNAE - 2009
Diciembre 2011	201112	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	10	44	Teruel	CNAE - 2009
Diciembre 2011	201112	A	Agricultura, ganadería, silvicultura y pesca	Hombres	808	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	136	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	B	Industrias extractivas	Hombres	7	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	C	Industria manufacturera	Hombres	997	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	C	Industria manufacturera	Mujeres	472	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Hombres	3	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	55	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	15	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	F	Construcción	Hombres	863	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	F	Construcción	Mujeres	37	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	741	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	1242	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	H	Transporte y almacenamiento	Hombres	574	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	H	Transporte y almacenamiento	Mujeres	318	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	I	Hostelería	Hombres	1031	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	I	Hostelería	Mujeres	1524	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	J	Información y comunicaciones	Hombres	100	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	J	Información y comunicaciones	Mujeres	47	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	K	Actividades financieras y de seguros	Hombres	25	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	K	Actividades financieras y de seguros	Mujeres	35	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	L	Actividades inmobiliarias	Hombres	19	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	L	Actividades inmobiliarias	Mujeres	22	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	M	Actividades profesionales, científicas y técnicas	Hombres	233	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	M	Actividades profesionales, científicas y técnicas	Mujeres	447	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	N	Actividades administrativas y servicios auxiliares	Hombres	3000	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	N	Actividades administrativas y servicios auxiliares	Mujeres	2607	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	118	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	240	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	P	Educación	Hombres	291	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	P	Educación	Mujeres	355	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	Q	Actividades sanitarias y de servicios sociales	Hombres	235	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	Q	Actividades sanitarias y de servicios sociales	Mujeres	1111	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	420	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	255	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	S	Otros servicios	Hombres	84	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	S	Otros servicios	Mujeres	278	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Hombres	33	50	Zaragoza	CNAE - 2009
Diciembre 2011	201112	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	28	50	Zaragoza	CNAE - 2009
Noviembre 2011	201111	A	Agricultura, ganadería, silvicultura y pesca	Hombres	401	22	Huesca	CNAE - 2009
Noviembre 2011	201111	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	59	22	Huesca	CNAE - 2009
Noviembre 2011	201111	B	Industrias extractivas	Hombres	3	22	Huesca	CNAE - 2009
Noviembre 2011	201111	C	Industria manufacturera	Hombres	209	22	Huesca	CNAE - 2009
Noviembre 2011	201111	C	Industria manufacturera	Mujeres	70	22	Huesca	CNAE - 2009
Noviembre 2011	201111	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Hombres	2	22	Huesca	CNAE - 2009
