Comarca código	Comarca nombre	Sexo	Nacionalidad Continente codigo	Nacionalidad Continente	Año	Saldo migratorio
03	Sobrarbe	Hombres	1	Europa	2008	33
03	Sobrarbe	Hombres	2	África	2008	13
03	Sobrarbe	Hombres	3	América	2008	-3
03	Sobrarbe	Mujeres	1	Europa	2008	24
03	Sobrarbe	Mujeres	2	África	2008	4
03	Sobrarbe	Mujeres	3	América	2008	12
04	La Ribagorza	Hombres	1	Europa	2008	-22
04	La Ribagorza	Hombres	2	África	2008	-13
04	La Ribagorza	Hombres	3	América	2008	24
04	La Ribagorza	Hombres	4	Asia	2008	-2
04	La Ribagorza	Hombres	5	Otros continentes	2008	1
04	La Ribagorza	Mujeres	1	Europa	2008	-36
04	La Ribagorza	Mujeres	2	África	2008	2
04	La Ribagorza	Mujeres	3	América	2008	13
04	La Ribagorza	Mujeres	4	Asia	2008	1
05	Cinco Villas	Hombres	1	Europa	2008	-15
05	Cinco Villas	Hombres	2	África	2008	50
05	Cinco Villas	Hombres	3	América	2008	14
05	Cinco Villas	Hombres	4	Asia	2008	3
05	Cinco Villas	Mujeres	1	Europa	2008	-45
05	Cinco Villas	Mujeres	2	África	2008	24
05	Cinco Villas	Mujeres	3	América	2008	28
05	Cinco Villas	Mujeres	4	Asia	2008	3
06	Hoya de Huesca / Plana de Uesca	Hombres	1	Europa	2008	318
06	Hoya de Huesca / Plana de Uesca	Hombres	2	África	2008	143
06	Hoya de Huesca / Plana de Uesca	Hombres	3	América	2008	103
06	Hoya de Huesca / Plana de Uesca	Hombres	4	Asia	2008	21
06	Hoya de Huesca / Plana de Uesca	Mujeres	1	Europa	2008	309
06	Hoya de Huesca / Plana de Uesca	Mujeres	2	África	2008	81
06	Hoya de Huesca / Plana de Uesca	Mujeres	3	América	2008	138
06	Hoya de Huesca / Plana de Uesca	Mujeres	4	Asia	2008	1
07	Somontano de Barbastro	Hombres	1	Europa	2008	133
07	Somontano de Barbastro	Hombres	2	África	2008	75
07	Somontano de Barbastro	Hombres	3	América	2008	40
07	Somontano de Barbastro	Hombres	4	Asia	2008	3
07	Somontano de Barbastro	Mujeres	1	Europa	2008	98
07	Somontano de Barbastro	Mujeres	2	África	2008	30
07	Somontano de Barbastro	Mujeres	3	América	2008	53
07	Somontano de Barbastro	Mujeres	4	Asia	2008	0
08	Cinca Medio	Hombres	1	Europa	2008	136
08	Cinca Medio	Hombres	2	África	2008	115
08	Cinca Medio	Hombres	3	América	2008	16
08	Cinca Medio	Hombres	4	Asia	2008	2
08	Cinca Medio	Hombres	5	Otros continentes	2008	1
08	Cinca Medio	Mujeres	1	Europa	2008	62
08	Cinca Medio	Mujeres	2	África	2008	46
08	Cinca Medio	Mujeres	3	América	2008	11
08	Cinca Medio	Mujeres	4	Asia	2008	4
09	La Litera / La Llitera	Hombres	1	Europa	2008	54
09	La Litera / La Llitera	Hombres	2	África	2008	98
09	La Litera / La Llitera	Hombres	3	América	2008	38
09	La Litera / La Llitera	Hombres	4	Asia	2008	-2
09	La Litera / La Llitera	Mujeres	1	Europa	2008	6
09	La Litera / La Llitera	Mujeres	2	África	2008	29
09	La Litera / La Llitera	Mujeres	3	América	2008	26
09	La Litera / La Llitera	Mujeres	4	Asia	2008	1
10	Los Monegros	Hombres	1	Europa	2008	12
10	Los Monegros	Hombres	2	África	2008	29
10	Los Monegros	Hombres	3	América	2008	7
10	Los Monegros	Hombres	4	Asia	2008	2
10	Los Monegros	Mujeres	1	Europa	2008	-22
10	Los Monegros	Mujeres	2	África	2008	14
10	Los Monegros	Mujeres	3	América	2008	13
10	Los Monegros	Mujeres	4	Asia	2008	2
11	Bajo Cinca / Baix Cinca	Hombres	1	Europa	2008	100
11	Bajo Cinca / Baix Cinca	Hombres	2	África	2008	90
11	Bajo Cinca / Baix Cinca	Hombres	3	América	2008	-2
11	Bajo Cinca / Baix Cinca	Hombres	4	Asia	2008	-2
11	Bajo Cinca / Baix Cinca	Mujeres	1	Europa	2008	87
11	Bajo Cinca / Baix Cinca	Mujeres	2	África	2008	20
11	Bajo Cinca / Baix Cinca	Mujeres	3	América	2008	10
11	Bajo Cinca / Baix Cinca	Mujeres	4	Asia	2008	-1
12	Tarazona y el Moncayo	Hombres	1	Europa	2008	66
12	Tarazona y el Moncayo	Hombres	2	África	2008	33
12	Tarazona y el Moncayo	Hombres	3	América	2008	28
12	Tarazona y el Moncayo	Hombres	4	Asia	2008	4
12	Tarazona y el Moncayo	Mujeres	1	Europa	2008	8
12	Tarazona y el Moncayo	Mujeres	2	África	2008	26
12	Tarazona y el Moncayo	Mujeres	3	América	2008	17
12	Tarazona y el Moncayo	Mujeres	4	Asia	2008	-2
13	Campo de Borja	Hombres	1	Europa	2008	23
13	Campo de Borja	Hombres	2	África	2008	87
13	Campo de Borja	Hombres	3	América	2008	32
13	Campo de Borja	Mujeres	1	Europa	2008	12
13	Campo de Borja	Mujeres	2	África	2008	33
13	Campo de Borja	Mujeres	3	América	2008	22
13	Campo de Borja	Mujeres	4	Asia	2008	1
14	Aranda	Hombres	1	Europa	2008	6
14	Aranda	Hombres	2	África	2008	26
14	Aranda	Hombres	3	América	2008	6
14	Aranda	Hombres	4	Asia	2008	4
14	Aranda	Mujeres	1	Europa	2008	-4
14	Aranda	Mujeres	2	África	2008	8
14	Aranda	Mujeres	3	América	2008	4
15	Ribera Alta del Ebro	Hombres	1	Europa	2008	340
15	Ribera Alta del Ebro	Hombres	2	África	2008	34
15	Ribera Alta del Ebro	Hombres	3	América	2008	80
15	Ribera Alta del Ebro	Hombres	4	Asia	2008	-1
15	Ribera Alta del Ebro	Mujeres	1	Europa	2008	280
15	Ribera Alta del Ebro	Mujeres	2	África	2008	24
15	Ribera Alta del Ebro	Mujeres	3	América	2008	64
15	Ribera Alta del Ebro	Mujeres	4	Asia	2008	1
16	Valdejalón	Hombres	1	Europa	2008	354
16	Valdejalón	Hombres	2	África	2008	117
16	Valdejalón	Hombres	3	América	2008	60
16	Valdejalón	Hombres	4	Asia	2008	5
16	Valdejalón	Mujeres	1	Europa	2008	287
16	Valdejalón	Mujeres	2	África	2008	64
16	Valdejalón	Mujeres	3	América	2008	51
16	Valdejalón	Mujeres	4	Asia	2008	3
17	Central	Hombres	1	Europa	2008	2084
17	Central	Hombres	2	África	2008	1915
17	Central	Hombres	3	América	2008	2110
17	Central	Hombres	4	Asia	2008	418
17	Central	Hombres	5	Otros continentes	2008	5
17	Central	Mujeres	1	Europa	2008	2111
17	Central	Mujeres	2	África	2008	892
17	Central	Mujeres	3	América	2008	2331
17	Central	Mujeres	4	Asia	2008	429
17	Central	Mujeres	5	Otros continentes	2008	2
18	Ribera Baja del Ebro	Hombres	1	Europa	2008	11
18	Ribera Baja del Ebro	Hombres	2	África	2008	29
18	Ribera Baja del Ebro	Hombres	3	América	2008	19
18	Ribera Baja del Ebro	Hombres	4	Asia	2008	1
18	Ribera Baja del Ebro	Mujeres	1	Europa	2008	-7
18	Ribera Baja del Ebro	Mujeres	2	África	2008	7
18	Ribera Baja del Ebro	Mujeres	3	América	2008	29
18	Ribera Baja del Ebro	Mujeres	4	Asia	2008	1
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	1	Europa	2008	23
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	2	África	2008	213
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	3	América	2008	5
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	4	Asia	2008	159
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	1	Europa	2008	31
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	2	África	2008	91
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	3	América	2008	1
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	4	Asia	2008	8
20	Comunidad de Calatayud	Hombres	1	Europa	2008	83
20	Comunidad de Calatayud	Hombres	2	África	2008	71
20	Comunidad de Calatayud	Hombres	3	América	2008	33
20	Comunidad de Calatayud	Hombres	4	Asia	2008	4
20	Comunidad de Calatayud	Mujeres	1	Europa	2008	-11
20	Comunidad de Calatayud	Mujeres	2	África	2008	40
20	Comunidad de Calatayud	Mujeres	3	América	2008	23
20	Comunidad de Calatayud	Mujeres	4	Asia	2008	2
21	Campo de Cariñena	Hombres	1	Europa	2008	48
21	Campo de Cariñena	Hombres	2	África	2008	39
21	Campo de Cariñena	Hombres	3	América	2008	11
21	Campo de Cariñena	Mujeres	1	Europa	2008	100
21	Campo de Cariñena	Mujeres	2	África	2008	24
21	Campo de Cariñena	Mujeres	3	América	2008	17
22	Campo de Belchite	Hombres	1	Europa	2008	-14
22	Campo de Belchite	Hombres	2	África	2008	10
22	Campo de Belchite	Hombres	3	América	2008	5
22	Campo de Belchite	Mujeres	1	Europa	2008	-29
22	Campo de Belchite	Mujeres	2	África	2008	3
22	Campo de Belchite	Mujeres	3	América	2008	5
23	Bajo Martín	Hombres	1	Europa	2008	-22
23	Bajo Martín	Hombres	2	África	2008	7
23	Bajo Martín	Hombres	3	América	2008	1
23	Bajo Martín	Hombres	4	Asia	2008	-1
23	Bajo Martín	Mujeres	1	Europa	2008	-37
23	Bajo Martín	Mujeres	2	África	2008	22
23	Bajo Martín	Mujeres	3	América	2008	4
24	Campo de Daroca	Hombres	1	Europa	2008	-44
24	Campo de Daroca	Hombres	2	África	2008	7
24	Campo de Daroca	Hombres	3	América	2008	-1
24	Campo de Daroca	Mujeres	1	Europa	2008	-55
24	Campo de Daroca	Mujeres	2	África	2008	0
24	Campo de Daroca	Mujeres	3	América	2008	5
25	Jiloca	Hombres	1	Europa	2008	-23
25	Jiloca	Hombres	2	África	2008	-1
25	Jiloca	Hombres	3	América	2008	27
25	Jiloca	Hombres	4	Asia	2008	2
25	Jiloca	Mujeres	1	Europa	2008	-21
25	Jiloca	Mujeres	2	África	2008	19
25	Jiloca	Mujeres	3	América	2008	9
25	Jiloca	Mujeres	4	Asia	2008	2
26	Cuencas Mineras	Hombres	1	Europa	2008	-65
26	Cuencas Mineras	Hombres	2	África	2008	23
26	Cuencas Mineras	Hombres	3	América	2008	2
26	Cuencas Mineras	Hombres	4	Asia	2008	21
26	Cuencas Mineras	Mujeres	1	Europa	2008	-69
26	Cuencas Mineras	Mujeres	2	África	2008	24
26	Cuencas Mineras	Mujeres	3	América	2008	1
26	Cuencas Mineras	Mujeres	4	Asia	2008	6
27	Andorra-Sierra de Arcos	Hombres	1	Europa	2008	-25
27	Andorra-Sierra de Arcos	Hombres	2	África	2008	46
27	Andorra-Sierra de Arcos	Hombres	3	América	2008	20
27	Andorra-Sierra de Arcos	Hombres	4	Asia	2008	24
27	Andorra-Sierra de Arcos	Mujeres	1	Europa	2008	-8
27	Andorra-Sierra de Arcos	Mujeres	2	África	2008	6
27	Andorra-Sierra de Arcos	Mujeres	3	América	2008	8
27	Andorra-Sierra de Arcos	Mujeres	4	Asia	2008	3
28	Bajo Aragón	Hombres	1	Europa	2008	89
28	Bajo Aragón	Hombres	2	África	2008	32
28	Bajo Aragón	Hombres	3	América	2008	23
28	Bajo Aragón	Hombres	4	Asia	2008	13
28	Bajo Aragón	Mujeres	1	Europa	2008	15
28	Bajo Aragón	Mujeres	2	África	2008	37
28	Bajo Aragón	Mujeres	3	América	2008	29
28	Bajo Aragón	Mujeres	4	Asia	2008	10
29	Comunidad de Teruel	Hombres	1	Europa	2008	33
29	Comunidad de Teruel	Hombres	2	África	2008	133
29	Comunidad de Teruel	Hombres	3	América	2008	148
29	Comunidad de Teruel	Hombres	4	Asia	2008	24
29	Comunidad de Teruel	Mujeres	1	Europa	2008	99
29	Comunidad de Teruel	Mujeres	2	África	2008	61
29	Comunidad de Teruel	Mujeres	3	América	2008	154
29	Comunidad de Teruel	Mujeres	4	Asia	2008	29
30	Maestrazgo	Hombres	1	Europa	2008	-22
30	Maestrazgo	Hombres	2	África	2008	2
30	Maestrazgo	Hombres	3	América	2008	20
30	Maestrazgo	Hombres	4	Asia	2008	4
30	Maestrazgo	Mujeres	1	Europa	2008	-7
30	Maestrazgo	Mujeres	2	África	2008	4
30	Maestrazgo	Mujeres	3	América	2008	5
30	Maestrazgo	Mujeres	4	Asia	2008	-3
31	Sierra de Albarracín	Hombres	1	Europa	2008	9
31	Sierra de Albarracín	Hombres	2	África	2008	-8
31	Sierra de Albarracín	Hombres	3	América	2008	0
31	Sierra de Albarracín	Mujeres	1	Europa	2008	-26
31	Sierra de Albarracín	Mujeres	2	África	2008	-9
31	Sierra de Albarracín	Mujeres	3	América	2008	9
32	Gúdar-Javalambre	Hombres	1	Europa	2008	-30
32	Gúdar-Javalambre	Hombres	2	África	2008	40
32	Gúdar-Javalambre	Hombres	3	América	2008	29
32	Gúdar-Javalambre	Hombres	4	Asia	2008	4
32	Gúdar-Javalambre	Mujeres	1	Europa	2008	16
32	Gúdar-Javalambre	Mujeres	2	África	2008	30
32	Gúdar-Javalambre	Mujeres	3	América	2008	44
32	Gúdar-Javalambre	Mujeres	4	Asia	2008	4
33	Matarraña / Matarranya	Hombres	1	Europa	2008	7
33	Matarraña / Matarranya	Hombres	2	África	2008	51
33	Matarraña / Matarranya	Hombres	3	América	2008	8
33	Matarraña / Matarranya	Hombres	4	Asia	2008	12
33	Matarraña / Matarranya	Mujeres	1	Europa	2008	3
33	Matarraña / Matarranya	Mujeres	2	África	2008	27
33	Matarraña / Matarranya	Mujeres	3	América	2008	11
33	Matarraña / Matarranya	Mujeres	4	Asia	2008	0
