Comarca código	Comarca nombre	Año	Siglas	Votos	Candidatura
02	Alto Gállego	2008	PUM+J	6	POR UN MUNDO MAS JUSTO
02	Alto Gállego	2008	pCUA	5	PARTIDO CIUDADANOS UNIDOS DE ARAGON
02	Alto Gállego	2008	DN	5	DEMOCRACIA NACIONAL
02	Alto Gállego	2008	PSD-FIA	7	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
02	Alto Gállego	2008	FE de las JONS	1	FALANGE ESPAÑOLA DE LAS JONS
02	Alto Gállego	2008	PFyV	3	PARTIDO FAMILIA Y VIDA
02	Alto Gállego	2008	PCPE	5	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
02	Alto Gállego	2008	AuN	0	ALIANZA NACIONAL
02	Alto Gállego	2008	FA	1	FALANGE AUTENTICA
02	Alto Gállego	2008	PH	2	PARTIDO HUMANISTA
02	Alto Gállego	2008	AES	0	ALTERNATIVA ESPAÑOLA
02	Alto Gállego	2008	FRENTE	0	FRENTE ESPAÑOL
02	Alto Gállego	2008	E-2000	0	ESPAÑA 2000
02	Alto Gállego	2008	PCTR	0	PARTIDO CENTRISTA
03	Sobrarbe	2008	PSOE	2228	PARTIDO SOCIALISTA OBRERO ESPAÑOL
03	Sobrarbe	2008	PP	1573	PARTIDO POPULAR
03	Sobrarbe	2008	PAR	240	PARTIDO ARAGONES
03	Sobrarbe	2008	CHA	187	CHUNTA ARAGONESISTA
03	Sobrarbe	2008	IU	180	IZQUIERDA UNIDA-ALTERNATIVA
03	Sobrarbe	2008	UPyD	33	UNION PROGRESO Y DEMOCRACIA
03	Sobrarbe	2008	LV	12	LOS VERDES-GRUPO VERDE
03	Sobrarbe	2008	PACMA	5	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
03	Sobrarbe	2008	C's	2	CIUDADANOS-PARTIDO DE LA CIUDADANIA
03	Sobrarbe	2008	Cenb	4	CIUDADANOS EN BLANCO
03	Sobrarbe	2008	PUM+J	2	POR UN MUNDO MAS JUSTO
03	Sobrarbe	2008	pCUA	2	PARTIDO CIUDADANOS UNIDOS DE ARAGON
03	Sobrarbe	2008	DN	2	DEMOCRACIA NACIONAL
03	Sobrarbe	2008	PSD-FIA	1	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
03	Sobrarbe	2008	FE de las JONS	1	FALANGE ESPAÑOLA DE LAS JONS
03	Sobrarbe	2008	PFyV	0	PARTIDO FAMILIA Y VIDA
03	Sobrarbe	2008	PCPE	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
03	Sobrarbe	2008	AuN	1	ALIANZA NACIONAL
03	Sobrarbe	2008	FA	1	FALANGE AUTENTICA
03	Sobrarbe	2008	PH	0	PARTIDO HUMANISTA
03	Sobrarbe	2008	AES	1	ALTERNATIVA ESPAÑOLA
03	Sobrarbe	2008	FRENTE	0	FRENTE ESPAÑOL
03	Sobrarbe	2008	E-2000	0	ESPAÑA 2000
03	Sobrarbe	2008	PCTR	0	PARTIDO CENTRISTA
04	La Ribagorza	2008	PSOE	3346	PARTIDO SOCIALISTA OBRERO ESPAÑOL
04	La Ribagorza	2008	PP	2874	PARTIDO POPULAR
04	La Ribagorza	2008	PAR	474	PARTIDO ARAGONES
04	La Ribagorza	2008	CHA	250	CHUNTA ARAGONESISTA
04	La Ribagorza	2008	IU	220	IZQUIERDA UNIDA-ALTERNATIVA
04	La Ribagorza	2008	UPyD	75	UNION PROGRESO Y DEMOCRACIA
04	La Ribagorza	2008	LV	32	LOS VERDES-GRUPO VERDE
04	La Ribagorza	2008	PACMA	18	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
04	La Ribagorza	2008	C's	10	CIUDADANOS-PARTIDO DE LA CIUDADANIA
04	La Ribagorza	2008	Cenb	11	CIUDADANOS EN BLANCO
04	La Ribagorza	2008	PUM+J	3	POR UN MUNDO MAS JUSTO
04	La Ribagorza	2008	pCUA	4	PARTIDO CIUDADANOS UNIDOS DE ARAGON
04	La Ribagorza	2008	DN	3	DEMOCRACIA NACIONAL
04	La Ribagorza	2008	PSD-FIA	6	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
04	La Ribagorza	2008	FE de las JONS	6	FALANGE ESPAÑOLA DE LAS JONS
04	La Ribagorza	2008	PFyV	1	PARTIDO FAMILIA Y VIDA
04	La Ribagorza	2008	PCPE	8	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
04	La Ribagorza	2008	AuN	2	ALIANZA NACIONAL
04	La Ribagorza	2008	FA	1	FALANGE AUTENTICA
04	La Ribagorza	2008	PH	3	PARTIDO HUMANISTA
04	La Ribagorza	2008	AES	0	ALTERNATIVA ESPAÑOLA
04	La Ribagorza	2008	FRENTE	0	FRENTE ESPAÑOL
04	La Ribagorza	2008	E-2000	0	ESPAÑA 2000
04	La Ribagorza	2008	PCTR	0	PARTIDO CENTRISTA
05	Cinco Villas	2008	PSOE	10243	PARTIDO SOCIALISTA OBRERO ESPAÑOL
05	Cinco Villas	2008	PP	6279	PARTIDO POPULAR
05	Cinco Villas	2008	PAR	1185	PARTIDO ARAGONES
05	Cinco Villas	2008	CHA	671	CHUNTA ARAGONESISTA
05	Cinco Villas	2008	IU	636	IZQUIERDA UNIDA-ALTERNATIVA
05	Cinco Villas	2008	UPyD	100	UNION PROGRESO Y DEMOCRACIA
05	Cinco Villas	2008	LV	17	LOS VERDES-GRUPO VERDE
05	Cinco Villas	2008	PACMA	17	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
05	Cinco Villas	2008	C's	12	CIUDADANOS-PARTIDO DE LA CIUDADANIA
05	Cinco Villas	2008	Cenb	6	CIUDADANOS EN BLANCO
05	Cinco Villas	2008	PUM+J	4	POR UN MUNDO MAS JUSTO
05	Cinco Villas	2008	pCUA	2	PARTIDO CIUDADANOS UNIDOS DE ARAGON
05	Cinco Villas	2008	DN	2	DEMOCRACIA NACIONAL
05	Cinco Villas	2008	PSD-FIA	17	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
05	Cinco Villas	2008	FE de las JONS	12	FALANGE ESPAÑOLA DE LAS JONS
05	Cinco Villas	2008	PFyV	1	PARTIDO FAMILIA Y VIDA
05	Cinco Villas	2008	PCPE	2	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
05	Cinco Villas	2008	AuN	2	ALIANZA NACIONAL
05	Cinco Villas	2008	FA	3	FALANGE AUTENTICA
05	Cinco Villas	2008	PH	1	PARTIDO HUMANISTA
05	Cinco Villas	2008	AES	2	ALTERNATIVA ESPAÑOLA
05	Cinco Villas	2008	FRENTE	4	FRENTE ESPAÑOL
05	Cinco Villas	2008	E-2000	1	ESPAÑA 2000
05	Cinco Villas	2008	PCTR	0	PARTIDO CENTRISTA
06	Hoya de Huesca / Plana de Uesca	2008	PSOE	17945	PARTIDO SOCIALISTA OBRERO ESPAÑOL
06	Hoya de Huesca / Plana de Uesca	2008	PP	14955	PARTIDO POPULAR
06	Hoya de Huesca / Plana de Uesca	2008	PAR	1692	PARTIDO ARAGONES
06	Hoya de Huesca / Plana de Uesca	2008	CHA	1153	CHUNTA ARAGONESISTA
06	Hoya de Huesca / Plana de Uesca	2008	IU	1255	IZQUIERDA UNIDA-ALTERNATIVA
06	Hoya de Huesca / Plana de Uesca	2008	UPyD	875	UNION PROGRESO Y DEMOCRACIA
06	Hoya de Huesca / Plana de Uesca	2008	LV	247	LOS VERDES-GRUPO VERDE
06	Hoya de Huesca / Plana de Uesca	2008	PACMA	46	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
06	Hoya de Huesca / Plana de Uesca	2008	C's	39	CIUDADANOS-PARTIDO DE LA CIUDADANIA
06	Hoya de Huesca / Plana de Uesca	2008	Cenb	74	CIUDADANOS EN BLANCO
06	Hoya de Huesca / Plana de Uesca	2008	PUM+J	35	POR UN MUNDO MAS JUSTO
06	Hoya de Huesca / Plana de Uesca	2008	pCUA	16	PARTIDO CIUDADANOS UNIDOS DE ARAGON
06	Hoya de Huesca / Plana de Uesca	2008	DN	21	DEMOCRACIA NACIONAL
06	Hoya de Huesca / Plana de Uesca	2008	PSD-FIA	20	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
06	Hoya de Huesca / Plana de Uesca	2008	FE de las JONS	18	FALANGE ESPAÑOLA DE LAS JONS
06	Hoya de Huesca / Plana de Uesca	2008	PFyV	16	PARTIDO FAMILIA Y VIDA
06	Hoya de Huesca / Plana de Uesca	2008	PCPE	13	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
06	Hoya de Huesca / Plana de Uesca	2008	AuN	13	ALIANZA NACIONAL
06	Hoya de Huesca / Plana de Uesca	2008	FA	10	FALANGE AUTENTICA
06	Hoya de Huesca / Plana de Uesca	2008	PH	9	PARTIDO HUMANISTA
06	Hoya de Huesca / Plana de Uesca	2008	AES	4	ALTERNATIVA ESPAÑOLA
06	Hoya de Huesca / Plana de Uesca	2008	FRENTE	0	FRENTE ESPAÑOL
06	Hoya de Huesca / Plana de Uesca	2008	E-2000	0	ESPAÑA 2000
06	Hoya de Huesca / Plana de Uesca	2008	PCTR	0	PARTIDO CENTRISTA
07	Somontano de Barbastro	2008	PSOE	6939	PARTIDO SOCIALISTA OBRERO ESPAÑOL
07	Somontano de Barbastro	2008	PP	5844	PARTIDO POPULAR
07	Somontano de Barbastro	2008	PAR	495	PARTIDO ARAGONES
07	Somontano de Barbastro	2008	CHA	493	CHUNTA ARAGONESISTA
07	Somontano de Barbastro	2008	IU	298	IZQUIERDA UNIDA-ALTERNATIVA
07	Somontano de Barbastro	2008	UPyD	190	UNION PROGRESO Y DEMOCRACIA
07	Somontano de Barbastro	2008	LV	58	LOS VERDES-GRUPO VERDE
07	Somontano de Barbastro	2008	PACMA	11	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
07	Somontano de Barbastro	2008	C's	17	CIUDADANOS-PARTIDO DE LA CIUDADANIA
07	Somontano de Barbastro	2008	Cenb	16	CIUDADANOS EN BLANCO
07	Somontano de Barbastro	2008	PUM+J	9	POR UN MUNDO MAS JUSTO
07	Somontano de Barbastro	2008	pCUA	6	PARTIDO CIUDADANOS UNIDOS DE ARAGON
07	Somontano de Barbastro	2008	DN	11	DEMOCRACIA NACIONAL
07	Somontano de Barbastro	2008	PSD-FIA	5	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
07	Somontano de Barbastro	2008	FE de las JONS	4	FALANGE ESPAÑOLA DE LAS JONS
07	Somontano de Barbastro	2008	PFyV	6	PARTIDO FAMILIA Y VIDA
07	Somontano de Barbastro	2008	PCPE	9	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
07	Somontano de Barbastro	2008	AuN	5	ALIANZA NACIONAL
07	Somontano de Barbastro	2008	FA	1	FALANGE AUTENTICA
07	Somontano de Barbastro	2008	PH	4	PARTIDO HUMANISTA
07	Somontano de Barbastro	2008	AES	3	ALTERNATIVA ESPAÑOLA
07	Somontano de Barbastro	2008	FRENTE	0	FRENTE ESPAÑOL
07	Somontano de Barbastro	2008	E-2000	0	ESPAÑA 2000
07	Somontano de Barbastro	2008	PCTR	0	PARTIDO CENTRISTA
08	Cinca Medio	2008	PSOE	6510	PARTIDO SOCIALISTA OBRERO ESPAÑOL
08	Cinca Medio	2008	PP	4976	PARTIDO POPULAR
08	Cinca Medio	2008	PAR	633	PARTIDO ARAGONES
08	Cinca Medio	2008	CHA	408	CHUNTA ARAGONESISTA
08	Cinca Medio	2008	IU	528	IZQUIERDA UNIDA-ALTERNATIVA
08	Cinca Medio	2008	UPyD	125	UNION PROGRESO Y DEMOCRACIA
08	Cinca Medio	2008	LV	30	LOS VERDES-GRUPO VERDE
08	Cinca Medio	2008	PACMA	20	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
08	Cinca Medio	2008	C's	11	CIUDADANOS-PARTIDO DE LA CIUDADANIA
08	Cinca Medio	2008	Cenb	11	CIUDADANOS EN BLANCO
08	Cinca Medio	2008	PUM+J	6	POR UN MUNDO MAS JUSTO
08	Cinca Medio	2008	pCUA	6	PARTIDO CIUDADANOS UNIDOS DE ARAGON
08	Cinca Medio	2008	DN	19	DEMOCRACIA NACIONAL
08	Cinca Medio	2008	PSD-FIA	7	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
08	Cinca Medio	2008	FE de las JONS	6	FALANGE ESPAÑOLA DE LAS JONS
08	Cinca Medio	2008	PFyV	3	PARTIDO FAMILIA Y VIDA
08	Cinca Medio	2008	PCPE	6	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
08	Cinca Medio	2008	AuN	2	ALIANZA NACIONAL
08	Cinca Medio	2008	FA	7	FALANGE AUTENTICA
08	Cinca Medio	2008	PH	3	PARTIDO HUMANISTA
08	Cinca Medio	2008	AES	0	ALTERNATIVA ESPAÑOLA
08	Cinca Medio	2008	FRENTE	0	FRENTE ESPAÑOL
08	Cinca Medio	2008	E-2000	0	ESPAÑA 2000
08	Cinca Medio	2008	PCTR	0	PARTIDO CENTRISTA
09	La Litera / La Llitera	2008	PSOE	5326	PARTIDO SOCIALISTA OBRERO ESPAÑOL
09	La Litera / La Llitera	2008	PP	4214	PARTIDO POPULAR
09	La Litera / La Llitera	2008	PAR	515	PARTIDO ARAGONES
09	La Litera / La Llitera	2008	CHA	324	CHUNTA ARAGONESISTA
09	La Litera / La Llitera	2008	IU	199	IZQUIERDA UNIDA-ALTERNATIVA
09	La Litera / La Llitera	2008	UPyD	63	UNION PROGRESO Y DEMOCRACIA
09	La Litera / La Llitera	2008	LV	39	LOS VERDES-GRUPO VERDE
09	La Litera / La Llitera	2008	PACMA	18	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
09	La Litera / La Llitera	2008	C's	13	CIUDADANOS-PARTIDO DE LA CIUDADANIA
09	La Litera / La Llitera	2008	Cenb	16	CIUDADANOS EN BLANCO
09	La Litera / La Llitera	2008	PUM+J	4	POR UN MUNDO MAS JUSTO
09	La Litera / La Llitera	2008	pCUA	3	PARTIDO CIUDADANOS UNIDOS DE ARAGON
09	La Litera / La Llitera	2008	DN	3	DEMOCRACIA NACIONAL
09	La Litera / La Llitera	2008	PSD-FIA	4	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
09	La Litera / La Llitera	2008	FE de las JONS	6	FALANGE ESPAÑOLA DE LAS JONS
09	La Litera / La Llitera	2008	PFyV	1	PARTIDO FAMILIA Y VIDA
09	La Litera / La Llitera	2008	PCPE	6	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
09	La Litera / La Llitera	2008	AuN	1	ALIANZA NACIONAL
09	La Litera / La Llitera	2008	FA	7	FALANGE AUTENTICA
09	La Litera / La Llitera	2008	PH	0	PARTIDO HUMANISTA
09	La Litera / La Llitera	2008	AES	0	ALTERNATIVA ESPAÑOLA
09	La Litera / La Llitera	2008	FRENTE	0	FRENTE ESPAÑOL
09	La Litera / La Llitera	2008	E-2000	0	ESPAÑA 2000
09	La Litera / La Llitera	2008	PCTR	0	PARTIDO CENTRISTA
10	Los Monegros	2008	PSOE	6634	PARTIDO SOCIALISTA OBRERO ESPAÑOL
10	Los Monegros	2008	PP	5067	PARTIDO POPULAR
10	Los Monegros	2008	PAR	1361	PARTIDO ARAGONES
10	Los Monegros	2008	CHA	312	CHUNTA ARAGONESISTA
10	Los Monegros	2008	IU	255	IZQUIERDA UNIDA-ALTERNATIVA
10	Los Monegros	2008	UPyD	92	UNION PROGRESO Y DEMOCRACIA
10	Los Monegros	2008	LV	25	LOS VERDES-GRUPO VERDE
10	Los Monegros	2008	PACMA	9	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
10	Los Monegros	2008	C's	3	CIUDADANOS-PARTIDO DE LA CIUDADANIA
10	Los Monegros	2008	Cenb	5	CIUDADANOS EN BLANCO
10	Los Monegros	2008	PUM+J	8	POR UN MUNDO MAS JUSTO
10	Los Monegros	2008	pCUA	1	PARTIDO CIUDADANOS UNIDOS DE ARAGON
10	Los Monegros	2008	DN	2	DEMOCRACIA NACIONAL
10	Los Monegros	2008	PSD-FIA	17	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
10	Los Monegros	2008	FE de las JONS	2	FALANGE ESPAÑOLA DE LAS JONS
10	Los Monegros	2008	PFyV	3	PARTIDO FAMILIA Y VIDA
10	Los Monegros	2008	PCPE	3	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
10	Los Monegros	2008	AuN	0	ALIANZA NACIONAL
10	Los Monegros	2008	FA	8	FALANGE AUTENTICA
10	Los Monegros	2008	PH	2	PARTIDO HUMANISTA
10	Los Monegros	2008	AES	4	ALTERNATIVA ESPAÑOLA
10	Los Monegros	2008	FRENTE	1	FRENTE ESPAÑOL
10	Los Monegros	2008	E-2000	0	ESPAÑA 2000
10	Los Monegros	2008	PCTR	0	PARTIDO CENTRISTA
11	Bajo Cinca / Baix Cinca	2008	PSOE	6341	PARTIDO SOCIALISTA OBRERO ESPAÑOL
11	Bajo Cinca / Baix Cinca	2008	PP	5537	PARTIDO POPULAR
11	Bajo Cinca / Baix Cinca	2008	PAR	626	PARTIDO ARAGONES
11	Bajo Cinca / Baix Cinca	2008	CHA	147	CHUNTA ARAGONESISTA
11	Bajo Cinca / Baix Cinca	2008	IU	327	IZQUIERDA UNIDA-ALTERNATIVA
11	Bajo Cinca / Baix Cinca	2008	UPyD	57	UNION PROGRESO Y DEMOCRACIA
11	Bajo Cinca / Baix Cinca	2008	LV	38	LOS VERDES-GRUPO VERDE
11	Bajo Cinca / Baix Cinca	2008	PACMA	7	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
11	Bajo Cinca / Baix Cinca	2008	C's	12	CIUDADANOS-PARTIDO DE LA CIUDADANIA
11	Bajo Cinca / Baix Cinca	2008	Cenb	9	CIUDADANOS EN BLANCO
11	Bajo Cinca / Baix Cinca	2008	PUM+J	7	POR UN MUNDO MAS JUSTO
11	Bajo Cinca / Baix Cinca	2008	pCUA	6	PARTIDO CIUDADANOS UNIDOS DE ARAGON
11	Bajo Cinca / Baix Cinca	2008	DN	7	DEMOCRACIA NACIONAL
11	Bajo Cinca / Baix Cinca	2008	PSD-FIA	4	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
11	Bajo Cinca / Baix Cinca	2008	FE de las JONS	13	FALANGE ESPAÑOLA DE LAS JONS
11	Bajo Cinca / Baix Cinca	2008	PFyV	11	PARTIDO FAMILIA Y VIDA
11	Bajo Cinca / Baix Cinca	2008	PCPE	2	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
11	Bajo Cinca / Baix Cinca	2008	AuN	1	ALIANZA NACIONAL
11	Bajo Cinca / Baix Cinca	2008	FA	1	FALANGE AUTENTICA
11	Bajo Cinca / Baix Cinca	2008	PH	4	PARTIDO HUMANISTA
11	Bajo Cinca / Baix Cinca	2008	AES	4	ALTERNATIVA ESPAÑOLA
11	Bajo Cinca / Baix Cinca	2008	FRENTE	0	FRENTE ESPAÑOL
11	Bajo Cinca / Baix Cinca	2008	E-2000	1	ESPAÑA 2000
11	Bajo Cinca / Baix Cinca	2008	PCTR	0	PARTIDO CENTRISTA
12	Tarazona y el Moncayo	2008	PSOE	4145	PARTIDO SOCIALISTA OBRERO ESPAÑOL
12	Tarazona y el Moncayo	2008	PP	3522	PARTIDO POPULAR
12	Tarazona y el Moncayo	2008	PAR	421	PARTIDO ARAGONES
12	Tarazona y el Moncayo	2008	CHA	607	CHUNTA ARAGONESISTA
12	Tarazona y el Moncayo	2008	IU	226	IZQUIERDA UNIDA-ALTERNATIVA
12	Tarazona y el Moncayo	2008	UPyD	54	UNION PROGRESO Y DEMOCRACIA
12	Tarazona y el Moncayo	2008	LV	21	LOS VERDES-GRUPO VERDE
12	Tarazona y el Moncayo	2008	PACMA	5	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
12	Tarazona y el Moncayo	2008	C's	6	CIUDADANOS-PARTIDO DE LA CIUDADANIA
12	Tarazona y el Moncayo	2008	Cenb	5	CIUDADANOS EN BLANCO
12	Tarazona y el Moncayo	2008	PUM+J	7	POR UN MUNDO MAS JUSTO
12	Tarazona y el Moncayo	2008	pCUA	1	PARTIDO CIUDADANOS UNIDOS DE ARAGON
12	Tarazona y el Moncayo	2008	DN	0	DEMOCRACIA NACIONAL
12	Tarazona y el Moncayo	2008	PSD-FIA	3	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
12	Tarazona y el Moncayo	2008	FE de las JONS	4	FALANGE ESPAÑOLA DE LAS JONS
12	Tarazona y el Moncayo	2008	PFyV	2	PARTIDO FAMILIA Y VIDA
12	Tarazona y el Moncayo	2008	PCPE	5	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
12	Tarazona y el Moncayo	2008	AuN	1	ALIANZA NACIONAL
12	Tarazona y el Moncayo	2008	FA	6	FALANGE AUTENTICA
12	Tarazona y el Moncayo	2008	PH	2	PARTIDO HUMANISTA
12	Tarazona y el Moncayo	2008	AES	1	ALTERNATIVA ESPAÑOLA
12	Tarazona y el Moncayo	2008	FRENTE	0	FRENTE ESPAÑOL
12	Tarazona y el Moncayo	2008	E-2000	2	ESPAÑA 2000
12	Tarazona y el Moncayo	2008	PCTR	0	PARTIDO CENTRISTA
13	Campo de Borja	2008	PSOE	4665	PARTIDO SOCIALISTA OBRERO ESPAÑOL
13	Campo de Borja	2008	PP	2978	PARTIDO POPULAR
13	Campo de Borja	2008	PAR	626	PARTIDO ARAGONES
13	Campo de Borja	2008	CHA	509	CHUNTA ARAGONESISTA
13	Campo de Borja	2008	IU	127	IZQUIERDA UNIDA-ALTERNATIVA
13	Campo de Borja	2008	UPyD	37	UNION PROGRESO Y DEMOCRACIA
13	Campo de Borja	2008	LV	19	LOS VERDES-GRUPO VERDE
13	Campo de Borja	2008	PACMA	8	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
13	Campo de Borja	2008	C's	1	CIUDADANOS-PARTIDO DE LA CIUDADANIA
13	Campo de Borja	2008	Cenb	1	CIUDADANOS EN BLANCO
13	Campo de Borja	2008	PUM+J	5	POR UN MUNDO MAS JUSTO
13	Campo de Borja	2008	pCUA	1	PARTIDO CIUDADANOS UNIDOS DE ARAGON
13	Campo de Borja	2008	DN	4	DEMOCRACIA NACIONAL
13	Campo de Borja	2008	PSD-FIA	8	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
13	Campo de Borja	2008	FE de las JONS	5	FALANGE ESPAÑOLA DE LAS JONS
13	Campo de Borja	2008	PFyV	3	PARTIDO FAMILIA Y VIDA
13	Campo de Borja	2008	PCPE	2	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
13	Campo de Borja	2008	AuN	1	ALIANZA NACIONAL
13	Campo de Borja	2008	FA	1	FALANGE AUTENTICA
13	Campo de Borja	2008	PH	1	PARTIDO HUMANISTA
13	Campo de Borja	2008	AES	1	ALTERNATIVA ESPAÑOLA
13	Campo de Borja	2008	FRENTE	0	FRENTE ESPAÑOL
13	Campo de Borja	2008	E-2000	1	ESPAÑA 2000
13	Campo de Borja	2008	PCTR	0	PARTIDO CENTRISTA
14	Aranda	2008	PSOE	2010	PARTIDO SOCIALISTA OBRERO ESPAÑOL
14	Aranda	2008	PP	1840	PARTIDO POPULAR
14	Aranda	2008	PAR	400	PARTIDO ARAGONES
14	Aranda	2008	CHA	358	CHUNTA ARAGONESISTA
14	Aranda	2008	IU	53	IZQUIERDA UNIDA-ALTERNATIVA
14	Aranda	2008	UPyD	12	UNION PROGRESO Y DEMOCRACIA
14	Aranda	2008	LV	3	LOS VERDES-GRUPO VERDE
14	Aranda	2008	PACMA	2	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
14	Aranda	2008	C's	2	CIUDADANOS-PARTIDO DE LA CIUDADANIA
14	Aranda	2008	Cenb	2	CIUDADANOS EN BLANCO
14	Aranda	2008	PUM+J	4	POR UN MUNDO MAS JUSTO
14	Aranda	2008	pCUA	0	PARTIDO CIUDADANOS UNIDOS DE ARAGON
14	Aranda	2008	DN	1	DEMOCRACIA NACIONAL
14	Aranda	2008	PSD-FIA	2	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
14	Aranda	2008	FE de las JONS	0	FALANGE ESPAÑOLA DE LAS JONS
14	Aranda	2008	PFyV	0	PARTIDO FAMILIA Y VIDA
14	Aranda	2008	PCPE	3	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
14	Aranda	2008	AuN	0	ALIANZA NACIONAL
14	Aranda	2008	FA	0	FALANGE AUTENTICA
14	Aranda	2008	PH	0	PARTIDO HUMANISTA
14	Aranda	2008	AES	0	ALTERNATIVA ESPAÑOLA
14	Aranda	2008	FRENTE	0	FRENTE ESPAÑOL
14	Aranda	2008	E-2000	0	ESPAÑA 2000
14	Aranda	2008	PCTR	0	PARTIDO CENTRISTA
15	Ribera Alta del Ebro	2008	PSOE	8101	PARTIDO SOCIALISTA OBRERO ESPAÑOL
15	Ribera Alta del Ebro	2008	PP	4560	PARTIDO POPULAR
15	Ribera Alta del Ebro	2008	PAR	1019	PARTIDO ARAGONES
15	Ribera Alta del Ebro	2008	CHA	1001	CHUNTA ARAGONESISTA
15	Ribera Alta del Ebro	2008	IU	445	IZQUIERDA UNIDA-ALTERNATIVA
15	Ribera Alta del Ebro	2008	UPyD	69	UNION PROGRESO Y DEMOCRACIA
15	Ribera Alta del Ebro	2008	LV	24	LOS VERDES-GRUPO VERDE
15	Ribera Alta del Ebro	2008	PACMA	15	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
15	Ribera Alta del Ebro	2008	C's	11	CIUDADANOS-PARTIDO DE LA CIUDADANIA
15	Ribera Alta del Ebro	2008	Cenb	6	CIUDADANOS EN BLANCO
15	Ribera Alta del Ebro	2008	PUM+J	4	POR UN MUNDO MAS JUSTO
15	Ribera Alta del Ebro	2008	pCUA	4	PARTIDO CIUDADANOS UNIDOS DE ARAGON
15	Ribera Alta del Ebro	2008	DN	10	DEMOCRACIA NACIONAL
15	Ribera Alta del Ebro	2008	PSD-FIA	3	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
15	Ribera Alta del Ebro	2008	FE de las JONS	12	FALANGE ESPAÑOLA DE LAS JONS
15	Ribera Alta del Ebro	2008	PFyV	6	PARTIDO FAMILIA Y VIDA
15	Ribera Alta del Ebro	2008	PCPE	3	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
15	Ribera Alta del Ebro	2008	AuN	0	ALIANZA NACIONAL
15	Ribera Alta del Ebro	2008	FA	3	FALANGE AUTENTICA
15	Ribera Alta del Ebro	2008	PH	4	PARTIDO HUMANISTA
15	Ribera Alta del Ebro	2008	AES	0	ALTERNATIVA ESPAÑOLA
15	Ribera Alta del Ebro	2008	FRENTE	3	FRENTE ESPAÑOL
15	Ribera Alta del Ebro	2008	E-2000	1	ESPAÑA 2000
15	Ribera Alta del Ebro	2008	PCTR	0	PARTIDO CENTRISTA
