Mes y año	Comarca código	Comarca nombre	Sector de actividad	Afiliaciones en alta	Sexo
Septiembre 2015	06	Hoya de Huesca / Plana de Uesca	Servicios	1381	Mujeres
Septiembre 2015	07	Somontano de Barbastro	Agricultura, ganadería y pesca	495	Hombres
Septiembre 2015	07	Somontano de Barbastro	Agricultura, ganadería y pesca	142	Mujeres
Septiembre 2015	07	Somontano de Barbastro	Industria y energía	145	Hombres
Septiembre 2015	07	Somontano de Barbastro	Industria y energía	67	Mujeres
Septiembre 2015	07	Somontano de Barbastro	Construcción	252	Hombres
Septiembre 2015	07	Somontano de Barbastro	Construcción	21	Mujeres
Septiembre 2015	07	Somontano de Barbastro	Servicios	668	Hombres
Septiembre 2015	07	Somontano de Barbastro	Servicios	527	Mujeres
Septiembre 2015	08	Cinca Medio	Agricultura, ganadería y pesca	510	Hombres
Septiembre 2015	08	Cinca Medio	Agricultura, ganadería y pesca	167	Mujeres
Septiembre 2015	08	Cinca Medio	Industria y energía	110	Hombres
Septiembre 2015	08	Cinca Medio	Industria y energía	149	Mujeres
Septiembre 2015	08	Cinca Medio	Construcción	254	Hombres
Septiembre 2015	08	Cinca Medio	Construcción	18	Mujeres
Septiembre 2015	08	Cinca Medio	Servicios	567	Hombres
Septiembre 2015	08	Cinca Medio	Servicios	549	Mujeres
Septiembre 2015	09	La Litera / La Llitera	Agricultura, ganadería y pesca	686	Hombres
Septiembre 2015	09	La Litera / La Llitera	Agricultura, ganadería y pesca	209	Mujeres
Septiembre 2015	09	La Litera / La Llitera	Industria y energía	104	Hombres
Septiembre 2015	09	La Litera / La Llitera	Industria y energía	49	Mujeres
Septiembre 2015	09	La Litera / La Llitera	Construcción	255	Hombres
Septiembre 2015	09	La Litera / La Llitera	Construcción	29	Mujeres
Septiembre 2015	09	La Litera / La Llitera	Servicios	525	Hombres
Septiembre 2015	09	La Litera / La Llitera	Servicios	452	Mujeres
Septiembre 2015	10	Los Monegros	Agricultura, ganadería y pesca	1212	Hombres
Septiembre 2015	10	Los Monegros	Agricultura, ganadería y pesca	415	Mujeres
Septiembre 2015	10	Los Monegros	Industria y energía	87	Hombres
Septiembre 2015	10	Los Monegros	Industria y energía	39	Mujeres
Septiembre 2015	10	Los Monegros	Construcción	257	Hombres
Septiembre 2015	10	Los Monegros	Construcción	20	Mujeres
Septiembre 2015	10	Los Monegros	Servicios	422	Hombres
Septiembre 2015	10	Los Monegros	Servicios	331	Mujeres
Septiembre 2015	11	Bajo Cinca / Baix Cinca	Agricultura, ganadería y pesca	973	Hombres
Septiembre 2015	11	Bajo Cinca / Baix Cinca	Agricultura, ganadería y pesca	311	Mujeres
Septiembre 2015	11	Bajo Cinca / Baix Cinca	Industria y energía	119	Hombres
Septiembre 2015	11	Bajo Cinca / Baix Cinca	Industria y energía	38	Mujeres
Septiembre 2015	11	Bajo Cinca / Baix Cinca	Construcción	251	Hombres
Septiembre 2015	11	Bajo Cinca / Baix Cinca	Construcción	19	Mujeres
Septiembre 2015	11	Bajo Cinca / Baix Cinca	Servicios	592	Hombres
Septiembre 2015	11	Bajo Cinca / Baix Cinca	Servicios	506	Mujeres
Septiembre 2015	12	Tarazona y el Moncayo	Agricultura, ganadería y pesca	110	Hombres
Septiembre 2015	12	Tarazona y el Moncayo	Agricultura, ganadería y pesca	19	Mujeres
Septiembre 2015	12	Tarazona y el Moncayo	Industria y energía	138	Hombres
Septiembre 2015	12	Tarazona y el Moncayo	Industria y energía	63	Mujeres
Septiembre 2015	12	Tarazona y el Moncayo	Construcción	125	Hombres
Septiembre 2015	12	Tarazona y el Moncayo	Construcción	9	Mujeres
Septiembre 2015	12	Tarazona y el Moncayo	Servicios	349	Hombres
Septiembre 2015	12	Tarazona y el Moncayo	Servicios	293	Mujeres
Septiembre 2015	13	Campo de Borja	Agricultura, ganadería y pesca	402	Hombres
Septiembre 2015	13	Campo de Borja	Agricultura, ganadería y pesca	117	Mujeres
Septiembre 2015	13	Campo de Borja	Industria y energía	65	Hombres
Septiembre 2015	13	Campo de Borja	Industria y energía	22	Mujeres
Septiembre 2015	13	Campo de Borja	Construcción	179	Hombres
Septiembre 2015	13	Campo de Borja	Construcción	4	Mujeres
Septiembre 2015	13	Campo de Borja	Servicios	275	Hombres
Septiembre 2015	13	Campo de Borja	Servicios	304	Mujeres
Septiembre 2015	14	Aranda	Agricultura, ganadería y pesca	84	Hombres
Septiembre 2015	14	Aranda	Agricultura, ganadería y pesca	18	Mujeres
Septiembre 2015	14	Aranda	Industria y energía	121	Hombres
Septiembre 2015	14	Aranda	Industria y energía	32	Mujeres
Septiembre 2015	14	Aranda	Construcción	73	Hombres
Septiembre 2015	14	Aranda	Construcción	2	Mujeres
Septiembre 2015	14	Aranda	Servicios	160	Hombres
Septiembre 2015	14	Aranda	Servicios	114	Mujeres
Septiembre 2015	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	242	Hombres
Septiembre 2015	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	98	Mujeres
Septiembre 2015	15	Ribera Alta del Ebro	Industria y energía	115	Hombres
Septiembre 2015	15	Ribera Alta del Ebro	Industria y energía	61	Mujeres
Septiembre 2015	15	Ribera Alta del Ebro	Construcción	256	Hombres
Septiembre 2015	15	Ribera Alta del Ebro	Construcción	32	Mujeres
Septiembre 2015	15	Ribera Alta del Ebro	Servicios	565	Hombres
Septiembre 2015	15	Ribera Alta del Ebro	Servicios	500	Mujeres
Septiembre 2015	16	Valdejalón	Agricultura, ganadería y pesca	496	Hombres
Septiembre 2015	16	Valdejalón	Agricultura, ganadería y pesca	129	Mujeres
Septiembre 2015	16	Valdejalón	Industria y energía	175	Hombres
Septiembre 2015	16	Valdejalón	Industria y energía	39	Mujeres
Septiembre 2015	16	Valdejalón	Construcción	298	Hombres
Septiembre 2015	16	Valdejalón	Construcción	21	Mujeres
Septiembre 2015	16	Valdejalón	Servicios	674	Hombres
Septiembre 2015	16	Valdejalón	Servicios	445	Mujeres
Septiembre 2015	17	Central	Agricultura, ganadería y pesca	832	Hombres
Septiembre 2015	17	Central	Agricultura, ganadería y pesca	308	Mujeres
Septiembre 2015	17	Central	Industria y energía	3366	Hombres
Septiembre 2015	17	Central	Industria y energía	1273	Mujeres
Septiembre 2015	17	Central	Construcción	4904	Hombres
Septiembre 2015	17	Central	Construcción	544	Mujeres
Septiembre 2015	17	Central	Servicios	22473	Hombres
Septiembre 2015	17	Central	Servicios	15505	Mujeres
Septiembre 2015	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	209	Hombres
Septiembre 2015	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	107	Mujeres
Septiembre 2015	18	Ribera Baja del Ebro	Industria y energía	70	Hombres
Septiembre 2015	18	Ribera Baja del Ebro	Industria y energía	45	Mujeres
Septiembre 2015	18	Ribera Baja del Ebro	Construcción	108	Hombres
Septiembre 2015	18	Ribera Baja del Ebro	Construcción	7	Mujeres
Septiembre 2015	18	Ribera Baja del Ebro	Servicios	179	Hombres
Septiembre 2015	18	Ribera Baja del Ebro	Servicios	206	Mujeres
Septiembre 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	493	Hombres
Septiembre 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	155	Mujeres
Septiembre 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	94	Hombres
Septiembre 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	42	Mujeres
Septiembre 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	138	Hombres
Septiembre 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	14	Mujeres
Septiembre 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	371	Hombres
Septiembre 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	323	Mujeres
Septiembre 2015	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	714	Hombres
Septiembre 2015	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	165	Mujeres
Septiembre 2015	20	Comunidad de Calatayud	Industria y energía	142	Hombres
Septiembre 2015	20	Comunidad de Calatayud	Industria y energía	58	Mujeres
Septiembre 2015	20	Comunidad de Calatayud	Construcción	320	Hombres
Septiembre 2015	20	Comunidad de Calatayud	Construcción	22	Mujeres
Septiembre 2015	20	Comunidad de Calatayud	Servicios	952	Hombres
Septiembre 2015	20	Comunidad de Calatayud	Servicios	757	Mujeres
Septiembre 2015	21	Campo de Cariñena	Agricultura, ganadería y pesca	331	Hombres
Septiembre 2015	21	Campo de Cariñena	Agricultura, ganadería y pesca	98	Mujeres
Septiembre 2015	21	Campo de Cariñena	Industria y energía	55	Hombres
Septiembre 2015	21	Campo de Cariñena	Industria y energía	18	Mujeres
Septiembre 2015	21	Campo de Cariñena	Construcción	111	Hombres
Septiembre 2015	21	Campo de Cariñena	Construcción	4	Mujeres
Septiembre 2015	21	Campo de Cariñena	Servicios	186	Hombres
Septiembre 2015	21	Campo de Cariñena	Servicios	192	Mujeres
Septiembre 2015	22	Campo de Belchite	Agricultura, ganadería y pesca	190	Hombres
Septiembre 2015	22	Campo de Belchite	Agricultura, ganadería y pesca	66	Mujeres
Septiembre 2015	22	Campo de Belchite	Industria y energía	23	Hombres
Septiembre 2015	22	Campo de Belchite	Industria y energía	15	Mujeres
Septiembre 2015	22	Campo de Belchite	Construcción	44	Hombres
Septiembre 2015	22	Campo de Belchite	Construcción	4	Mujeres
Septiembre 2015	22	Campo de Belchite	Servicios	89	Hombres
Septiembre 2015	22	Campo de Belchite	Servicios	82	Mujeres
Septiembre 2015	23	Bajo Martín	Agricultura, ganadería y pesca	163	Hombres
Septiembre 2015	23	Bajo Martín	Agricultura, ganadería y pesca	66	Mujeres
Septiembre 2015	23	Bajo Martín	Industria y energía	38	Hombres
Septiembre 2015	23	Bajo Martín	Industria y energía	19	Mujeres
Septiembre 2015	23	Bajo Martín	Construcción	75	Hombres
Septiembre 2015	23	Bajo Martín	Construcción	9	Mujeres
Septiembre 2015	23	Bajo Martín	Servicios	138	Hombres
Septiembre 2015	23	Bajo Martín	Servicios	117	Mujeres
Septiembre 2015	24	Campo de Daroca	Agricultura, ganadería y pesca	307	Hombres
Septiembre 2015	24	Campo de Daroca	Agricultura, ganadería y pesca	83	Mujeres
Septiembre 2015	24	Campo de Daroca	Industria y energía	20	Hombres
Septiembre 2015	24	Campo de Daroca	Industria y energía	5	Mujeres
Septiembre 2015	24	Campo de Daroca	Construcción	73	Hombres
Septiembre 2015	24	Campo de Daroca	Construcción	4	Mujeres
Septiembre 2015	24	Campo de Daroca	Servicios	99	Hombres
Septiembre 2015	24	Campo de Daroca	Servicios	94	Mujeres
Septiembre 2015	25	Jiloca	Agricultura, ganadería y pesca	472	Hombres
Septiembre 2015	25	Jiloca	Agricultura, ganadería y pesca	204	Mujeres
Septiembre 2015	25	Jiloca	Industria y energía	59	Hombres
Septiembre 2015	25	Jiloca	Industria y energía	27	Mujeres
Septiembre 2015	25	Jiloca	Construcción	184	Hombres
Septiembre 2015	25	Jiloca	Construcción	13	Mujeres
Septiembre 2015	25	Jiloca	Servicios	286	Hombres
Septiembre 2015	25	Jiloca	Servicios	238	Mujeres
Septiembre 2015	26	Cuencas Mineras	Agricultura, ganadería y pesca	125	Hombres
Septiembre 2015	26	Cuencas Mineras	Agricultura, ganadería y pesca	49	Mujeres
Septiembre 2015	26	Cuencas Mineras	Industria y energía	32	Hombres
Septiembre 2015	26	Cuencas Mineras	Industria y energía	7	Mujeres
Septiembre 2015	26	Cuencas Mineras	Construcción	84	Hombres
Septiembre 2015	26	Cuencas Mineras	Construcción	2	Mujeres
Septiembre 2015	26	Cuencas Mineras	Servicios	152	Hombres
Septiembre 2015	26	Cuencas Mineras	Servicios	148	Mujeres
Septiembre 2015	27	Andorra-Sierra de Arcos	Agricultura, ganadería y pesca	86	Hombres
Septiembre 2015	27	Andorra-Sierra de Arcos	Agricultura, ganadería y pesca	25	Mujeres
Septiembre 2015	27	Andorra-Sierra de Arcos	Industria y energía	35	Hombres
Septiembre 2015	27	Andorra-Sierra de Arcos	Industria y energía	12	Mujeres
Septiembre 2015	27	Andorra-Sierra de Arcos	Construcción	96	Hombres
Septiembre 2015	27	Andorra-Sierra de Arcos	Construcción	8	Mujeres
Septiembre 2015	27	Andorra-Sierra de Arcos	Servicios	236	Hombres
Septiembre 2015	27	Andorra-Sierra de Arcos	Servicios	213	Mujeres
Septiembre 2015	28	Bajo Aragón	Agricultura, ganadería y pesca	578	Hombres
Septiembre 2015	28	Bajo Aragón	Agricultura, ganadería y pesca	279	Mujeres
Septiembre 2015	28	Bajo Aragón	Industria y energía	140	Hombres
Septiembre 2015	28	Bajo Aragón	Industria y energía	63	Mujeres
Septiembre 2015	28	Bajo Aragón	Construcción	387	Hombres
Septiembre 2015	28	Bajo Aragón	Construcción	32	Mujeres
Septiembre 2015	28	Bajo Aragón	Servicios	811	Hombres
Septiembre 2015	28	Bajo Aragón	Servicios	700	Mujeres
Septiembre 2015	29	Comunidad de Teruel	Agricultura, ganadería y pesca	522	Hombres
Septiembre 2015	29	Comunidad de Teruel	Agricultura, ganadería y pesca	229	Mujeres
Septiembre 2015	29	Comunidad de Teruel	Industria y energía	179	Hombres
Septiembre 2015	29	Comunidad de Teruel	Industria y energía	55	Mujeres
Septiembre 2015	29	Comunidad de Teruel	Construcción	527	Hombres
Septiembre 2015	29	Comunidad de Teruel	Construcción	40	Mujeres
Septiembre 2015	29	Comunidad de Teruel	Servicios	1368	Hombres
Septiembre 2015	29	Comunidad de Teruel	Servicios	956	Mujeres
Septiembre 2015	30	Maestrazgo	Agricultura, ganadería y pesca	193	Hombres
Septiembre 2015	30	Maestrazgo	Agricultura, ganadería y pesca	75	Mujeres
Septiembre 2015	30	Maestrazgo	Industria y energía	40	Hombres
Septiembre 2015	30	Maestrazgo	Industria y energía	9	Mujeres
Septiembre 2015	30	Maestrazgo	Construcción	71	Hombres
Septiembre 2015	30	Maestrazgo	Construcción	1	Mujeres
Septiembre 2015	30	Maestrazgo	Servicios	87	Hombres
Septiembre 2015	30	Maestrazgo	Servicios	87	Mujeres
Septiembre 2015	31	Sierra de Albarracín	Agricultura, ganadería y pesca	117	Hombres
Septiembre 2015	31	Sierra de Albarracín	Agricultura, ganadería y pesca	54	Mujeres
Septiembre 2015	31	Sierra de Albarracín	Industria y energía	38	Hombres
Septiembre 2015	31	Sierra de Albarracín	Industria y energía	8	Mujeres
Septiembre 2015	31	Sierra de Albarracín	Construcción	92	Hombres
Septiembre 2015	31	Sierra de Albarracín	Construcción	3	Mujeres
Septiembre 2015	31	Sierra de Albarracín	Servicios	112	Hombres
Septiembre 2015	31	Sierra de Albarracín	Servicios	116	Mujeres
Septiembre 2015	32	Gúdar-Javalambre	Agricultura, ganadería y pesca	219	Hombres
Septiembre 2015	32	Gúdar-Javalambre	Agricultura, ganadería y pesca	72	Mujeres
Septiembre 2015	32	Gúdar-Javalambre	Industria y energía	90	Hombres
Septiembre 2015	32	Gúdar-Javalambre	Industria y energía	23	Mujeres
Septiembre 2015	32	Gúdar-Javalambre	Construcción	168	Hombres
Septiembre 2015	32	Gúdar-Javalambre	Construcción	10	Mujeres
Septiembre 2015	32	Gúdar-Javalambre	Servicios	210	Hombres
Septiembre 2015	32	Gúdar-Javalambre	Servicios	226	Mujeres
Septiembre 2015	33	Matarraña / Matarranya	Agricultura, ganadería y pesca	535	Hombres
Septiembre 2015	33	Matarraña / Matarranya	Agricultura, ganadería y pesca	285	Mujeres
Septiembre 2015	33	Matarraña / Matarranya	Industria y energía	75	Hombres
Septiembre 2015	33	Matarraña / Matarranya	Industria y energía	41	Mujeres
Septiembre 2015	33	Matarraña / Matarranya	Construcción	162	Hombres
Septiembre 2015	33	Matarraña / Matarranya	Construcción	9	Mujeres
Septiembre 2015	33	Matarraña / Matarranya	Servicios	183	Hombres
Septiembre 2015	33	Matarraña / Matarranya	Servicios	218	Mujeres
Junio 2015	01	La Jacetania	Agricultura, ganadería y pesca	276	Hombres
Junio 2015	01	La Jacetania	Agricultura, ganadería y pesca	41	Mujeres
Junio 2015	01	La Jacetania	Industria y energía	71	Hombres
Junio 2015	01	La Jacetania	Industria y energía	17	Mujeres
Junio 2015	01	La Jacetania	Construcción	233	Hombres
Junio 2015	01	La Jacetania	Construcción	10	Mujeres
Junio 2015	01	La Jacetania	Servicios	594	Hombres
Junio 2015	01	La Jacetania	Servicios	561	Mujeres
Junio 2015	02	Alto Gállego	Agricultura, ganadería y pesca	98	Hombres
Junio 2015	02	Alto Gállego	Agricultura, ganadería y pesca	35	Mujeres
Junio 2015	02	Alto Gállego	Industria y energía	42	Hombres
Junio 2015	02	Alto Gállego	Industria y energía	18	Mujeres
Junio 2015	02	Alto Gállego	Construcción	180	Hombres
Junio 2015	02	Alto Gállego	Construcción	17	Mujeres
Junio 2015	02	Alto Gállego	Servicios	453	Hombres
Junio 2015	02	Alto Gállego	Servicios	369	Mujeres
Junio 2015	03	Sobrarbe	Agricultura, ganadería y pesca	246	Hombres
Junio 2015	03	Sobrarbe	Agricultura, ganadería y pesca	62	Mujeres
Junio 2015	03	Sobrarbe	Industria y energía	33	Hombres
Junio 2015	03	Sobrarbe	Industria y energía	9	Mujeres
Junio 2015	03	Sobrarbe	Construcción	171	Hombres
Junio 2015	03	Sobrarbe	Construcción	8	Mujeres
Junio 2015	03	Sobrarbe	Servicios	283	Hombres
Junio 2015	03	Sobrarbe	Servicios	275	Mujeres
Junio 2015	04	La Ribagorza	Agricultura, ganadería y pesca	447	Hombres
Junio 2015	04	La Ribagorza	Agricultura, ganadería y pesca	117	Mujeres
Junio 2015	04	La Ribagorza	Industria y energía	54	Hombres
Junio 2015	04	La Ribagorza	Industria y energía	20	Mujeres
Junio 2015	04	La Ribagorza	Construcción	213	Hombres
Junio 2015	04	La Ribagorza	Construcción	15	Mujeres
Junio 2015	04	La Ribagorza	Servicios	412	Hombres
Junio 2015	04	La Ribagorza	Servicios	351	Mujeres
Junio 2015	05	Cinco Villas	Agricultura, ganadería y pesca	1215	Hombres
Junio 2015	05	Cinco Villas	Agricultura, ganadería y pesca	322	Mujeres
Junio 2015	05	Cinco Villas	Industria y energía	270	Hombres
Junio 2015	05	Cinco Villas	Industria y energía	141	Mujeres
Junio 2015	05	Cinco Villas	Construcción	345	Hombres
Junio 2015	05	Cinco Villas	Construcción	37	Mujeres
Junio 2015	05	Cinco Villas	Servicios	752	Hombres
Junio 2015	05	Cinco Villas	Servicios	663	Mujeres
Junio 2015	06	Hoya de Huesca / Plana de Uesca	Agricultura, ganadería y pesca	824	Hombres
Junio 2015	06	Hoya de Huesca / Plana de Uesca	Agricultura, ganadería y pesca	205	Mujeres
Junio 2015	06	Hoya de Huesca / Plana de Uesca	Industria y energía	262	Hombres
Junio 2015	06	Hoya de Huesca / Plana de Uesca	Industria y energía	69	Mujeres
Junio 2015	06	Hoya de Huesca / Plana de Uesca	Construcción	638	Hombres
Junio 2015	06	Hoya de Huesca / Plana de Uesca	Construcción	61	Mujeres
Junio 2015	06	Hoya de Huesca / Plana de Uesca	Servicios	1970	Hombres
Junio 2015	06	Hoya de Huesca / Plana de Uesca	Servicios	1409	Mujeres
Junio 2015	07	Somontano de Barbastro	Agricultura, ganadería y pesca	498	Hombres
Junio 2015	07	Somontano de Barbastro	Agricultura, ganadería y pesca	142	Mujeres
Junio 2015	07	Somontano de Barbastro	Industria y energía	146	Hombres
Junio 2015	07	Somontano de Barbastro	Industria y energía	66	Mujeres
Junio 2015	07	Somontano de Barbastro	Construcción	262	Hombres
Junio 2015	07	Somontano de Barbastro	Construcción	21	Mujeres
Junio 2015	07	Somontano de Barbastro	Servicios	688	Hombres
Junio 2015	07	Somontano de Barbastro	Servicios	532	Mujeres
Junio 2015	08	Cinca Medio	Agricultura, ganadería y pesca	515	Hombres
Junio 2015	08	Cinca Medio	Agricultura, ganadería y pesca	169	Mujeres
Junio 2015	08	Cinca Medio	Industria y energía	106	Hombres
Junio 2015	08	Cinca Medio	Industria y energía	147	Mujeres
Junio 2015	08	Cinca Medio	Construcción	254	Hombres
Junio 2015	08	Cinca Medio	Construcción	18	Mujeres
Junio 2015	08	Cinca Medio	Servicios	572	Hombres
Junio 2015	08	Cinca Medio	Servicios	552	Mujeres
Junio 2015	09	La Litera / La Llitera	Agricultura, ganadería y pesca	690	Hombres
Junio 2015	09	La Litera / La Llitera	Agricultura, ganadería y pesca	212	Mujeres
Junio 2015	09	La Litera / La Llitera	Industria y energía	102	Hombres
Junio 2015	09	La Litera / La Llitera	Industria y energía	49	Mujeres
Junio 2015	09	La Litera / La Llitera	Construcción	258	Hombres
Junio 2015	09	La Litera / La Llitera	Construcción	29	Mujeres
Junio 2015	09	La Litera / La Llitera	Servicios	521	Hombres
Junio 2015	09	La Litera / La Llitera	Servicios	459	Mujeres
Junio 2015	10	Los Monegros	Agricultura, ganadería y pesca	1213	Hombres
Junio 2015	10	Los Monegros	Agricultura, ganadería y pesca	417	Mujeres
Junio 2015	10	Los Monegros	Industria y energía	85	Hombres
Junio 2015	10	Los Monegros	Industria y energía	38	Mujeres
Junio 2015	10	Los Monegros	Construcción	262	Hombres
